,SC,DKS,DISH,ORI,SLG,UHS,JEF,UGI,UTHR,FAF,KIM,SEB,FNF,QRTEA,NXST,VST,CACI,BWA,EVRG,IVZ,PNW,PHM,ARW,INGR,TPR,MHK,TOL,MTG,NWSA,CACC,ATO,KNX,MRO,MDU,UNM,BKH,BG,POR,VER,XRX,MOS,AMKR,ESGR,AFG,RDN,ESNT,LKQ,STLD,KMPR,SLM,EQT,OMF,MTZ,SIGI,FL,WPC,EVR,KBH,CLR,CUZ,JLL,BERY,AL,LNT,BPOP,PINC,THG,AYI,LPX,SF,SNX,WLK,WHR,FHN,SWI,HII,GL,IDA,RS,SLGN,UHAL,OGS,TKR,VLY,ZION,PB,PAG,BOKF,EQH,CBOE,CSL,NYCB,AIZ,CF,CLH,HSIC,JBL,NRG,THO,VNT,JNPR,HIW,AN,CIEN,KRC,LAZ,DOC,SAIC,BC,CW,HR,SEIC,REYN,PWR,CNA,MSM,ACI,RE,OZK,MMS,SNA,ALSN,GPK,ASGN,HE,WU,UBSI,SNV,PPC,COG,RBC,RGA,CASY,ESI,LOPE,NEU,TXT,CC,SRC,WCC,PRGO,AAP,JAZZ,LEG,ACC,BRX,AMG,ACHC,G,NNN,SCI,STOR,SON,STWD,HRC,CCK,NI,BXMT,CR,CFR,FLO,LNC,OHI,OSK,PRI,WWD,PSN,WRK,PNFP,LPLA,CMA,FCN,EWBC,FCNCA,GNTX,LEA,AGCO,CDK,HUN,KSS,CRI,REG,IPG,RHI,ALLE,NDSN,LECO,DCI,RXN,TAP,EME,FLS,NVST,LW,DEI,CFX,AXTA,NLY,Y,AOS,BLDR,AGNC,OC,CNP,VOYA,OGE,POST,DXC,ASH,NWL,WRB,TRGP,NFG,M,SSB,CHRW,Axis Capital Holdings Limited,WBS,HFC,ROLL,PII,PSB,PVH,WEA.,VMI,AXS,WAL,EHC,COLM,HTA,AWI,HUBB,LSTR,NABL WI,LFUS,US Dollar,IFF,018000.KQ,n/a,688101.SS,IAC,UFPI,FYBR,DISCA,PFSI,LGIH,X,L,GT,GPS,LUMN,LAD,HRB,LITE,SJM,OGN,NRZ,RNR,UMBF,UMPQ,PACW,GTES,ADS,CPB,HOG,MPW,REZI,BWXT,FBHS,SSD,AVNT,PKG,OLLI,HELE,ENS,SMG,SKX,ADT,AMED,ERIE,MAN,WSO,ATR,BLD,CTRA,RRX,RPM,BJ,HHC,HAS,BAH,IPGP,FMC,CHE,NRA.,RL,MPLN,CHX,ALK,CBSH,LANC,EXEL,SUM
07/23/2021,0.86,0.73,0.72,0.73,0.56,0.77,0.73,0.75,0.63,0.76,0.73,0.78,0.76,0.69,0.72,0.15,0.63,0.58,0.66,0.56,0.64,0.72,0.74,0.0,0.0,0.73,0.57,0.75,0.43,0.62,0.64,0.81,0.38,0.6,0.71,0.63,0.73,0.64,0.0,0.72,0.7,0.7,0.82,0.77,0.74,0.73,0.46,0.6,0.71,0.58,0.39,0.74,0.42,0.58,0.68,0.32,0.55,0.75,0.26,0.48,0.59,0.61,0.72,0.48,0.57,0.63,0.75,0.27,0.66,0.44,0.56,0.54,0.6,0.54,0.47,0.57,0.59,0.49,0.74,0.45,0.59,0.61,0.43,0.43,0.56,0.58,0.78,0.56,0.0,0.3,0.0,0.61,0.3,0.41,0.3,0.31,0.43,0.15,0.72,0.3,0.0,0.16,0.87,0.44,0.76,0.29,0.46,0.46,0.44,0.44,0.47,0.3,0.45,0.29,0.58,0.3,0.32,0.58,0.57,0.45,0.45,0.46,0.44,0.3,0.47,0.46,0.43,0.43,0.43,0.55,0.44,0.57,0.46,0.3,0.62,0.44,0.0,0.0,0.15,0.29,0.15,0.31,0.45,0.28,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.3,0.29,0.31,0.31,0.32,0.29,0.29,0.28,0.47,0.28,0.31,0.28,0.29,0.0,0.15,0.0,0.29,0.15,0.55,0.31,0.29,0.28,0.44,0.29,0.43,0.59,0.73,0.67,0.43,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.6,0.0,0.73,0.73,0.71,0.63,0.61,0.61,0.45,0.45,0.45,0.44,0.31,0.28,0.3,0.26,0.28,0.31,0.31,0.27,0.26,0.15,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3
07/26/2021,0.85,0.76,0.76,0.74,0.57,0.78,0.73,0.74,0.62,0.79,0.74,0.76,0.76,0.68,0.73,0.15,0.63,0.58,0.64,0.57,0.61,0.72,0.74,0.0,0.0,0.73,0.58,0.74,0.43,0.63,0.61,0.8,0.39,0.6,0.73,0.61,0.72,0.62,0.0,0.75,0.71,0.73,0.81,0.77,0.74,0.73,0.46,0.6,0.7,0.55,0.42,0.75,0.42,0.57,0.71,0.32,0.58,0.75,0.27,0.49,0.62,0.59,0.75,0.47,0.58,0.62,0.73,0.27,0.67,0.45,0.57,0.55,0.59,0.54,0.3,0.58,0.59,0.48,0.75,0.43,0.59,0.59,0.43,0.43,0.57,0.57,0.82,0.56,0.0,0.3,0.15,0.6,0.29,0.41,0.3,0.31,0.43,0.15,0.75,0.3,0.0,0.16,0.93,0.44,0.75,0.29,0.46,0.45,0.45,0.44,0.47,0.29,0.43,0.3,0.58,0.29,0.31,0.58,0.57,0.45,0.45,0.45,0.43,0.3,0.46,0.45,0.42,0.42,0.43,0.54,0.44,0.57,0.45,0.3,0.61,0.42,0.0,0.0,0.15,0.29,0.15,0.31,0.44,0.28,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.28,0.3,0.32,0.3,0.31,0.3,0.3,0.28,0.44,0.29,0.31,0.29,0.28,0.0,0.0,0.0,0.3,0.15,0.57,0.3,0.31,0.28,0.44,0.29,0.43,0.59,0.73,0.68,0.43,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.72,0.59,0.0,0.79,0.72,0.71,0.62,0.61,0.6,0.43,0.45,0.45,0.44,0.3,0.29,0.29,0.27,0.27,0.3,0.0,0.27,0.26,0.15,0.0,0.16,0.0,0.0,0.0,0.3,0.15,0.15,0.0,0.16,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23
07/27/2021,0.84,0.78,0.75,0.73,0.55,0.78,0.71,0.75,0.62,0.79,0.75,0.76,0.77,0.68,0.73,0.15,0.63,0.58,0.64,0.56,0.62,0.74,0.75,0.0,0.0,0.75,0.59,0.75,0.43,0.63,0.62,0.8,0.38,0.6,0.72,0.62,0.72,0.63,0.0,0.75,0.7,0.73,0.82,0.75,0.75,0.73,0.46,0.59,0.69,0.54,0.41,0.77,0.42,0.57,0.71,0.32,0.58,0.76,0.27,0.48,0.63,0.58,0.74,0.47,0.58,0.61,0.73,0.27,0.67,0.45,0.58,0.55,0.6,0.53,0.3,0.58,0.59,0.48,0.75,0.42,0.59,0.6,0.43,0.43,0.58,0.57,0.81,0.57,0.0,0.3,0.16,0.6,0.3,0.41,0.3,0.31,0.44,0.15,0.76,0.3,0.0,0.16,0.92,0.44,0.74,0.29,0.46,0.45,0.45,0.44,0.47,0.29,0.42,0.3,0.58,0.29,0.31,0.58,0.58,0.45,0.45,0.45,0.43,0.3,0.46,0.45,0.42,0.42,0.44,0.54,0.45,0.56,0.45,0.3,0.61,0.42,0.0,0.0,0.16,0.3,0.0,0.31,0.44,0.28,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.28,0.29,0.32,0.28,0.31,0.3,0.3,0.28,0.44,0.29,0.31,0.29,0.28,0.0,0.0,0.0,0.3,0.15,0.56,0.3,0.31,0.28,0.44,0.28,0.43,0.58,0.73,0.67,0.43,0.0,0.0,0.16,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.0,0.8,0.71,0.72,0.61,0.61,0.6,0.43,0.45,0.45,0.45,0.3,0.29,0.29,0.26,0.25,0.3,0.0,0.27,0.26,0.15,0.0,0.16,0.0,0.0,0.0,0.3,0.15,0.15,0.0,0.16,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
07/28/2021,0.84,0.78,0.75,0.73,0.55,0.78,0.71,0.75,0.62,0.79,0.75,0.76,0.77,0.68,0.73,0.15,0.63,0.58,0.64,0.56,0.62,0.74,0.75,0.0,0.0,0.75,0.59,0.75,0.43,0.63,0.62,0.8,0.38,0.6,0.72,0.62,0.72,0.63,0.0,0.75,0.7,0.73,0.82,0.75,0.75,0.73,0.46,0.59,0.69,0.54,0.41,0.77,0.42,0.57,0.71,0.32,0.58,0.76,0.27,0.48,0.63,0.58,0.74,0.47,0.58,0.61,0.73,0.27,0.67,0.45,0.58,0.55,0.6,0.53,0.3,0.58,0.59,0.48,0.75,0.42,0.59,0.6,0.43,0.43,0.58,0.57,0.81,0.57,0.0,0.3,0.16,0.6,0.3,0.41,0.3,0.31,0.44,0.15,0.76,0.3,0.0,0.16,0.92,0.44,0.74,0.29,0.46,0.45,0.45,0.44,0.47,0.29,0.42,0.3,0.58,0.29,0.31,0.58,0.58,0.45,0.45,0.45,0.43,0.3,0.46,0.45,0.42,0.42,0.44,0.54,0.45,0.56,0.45,0.3,0.61,0.42,0.0,0.0,0.16,0.3,0.0,0.31,0.44,0.28,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.28,0.29,0.32,0.28,0.31,0.3,0.3,0.28,0.44,0.29,0.31,0.29,0.28,0.0,0.0,0.0,0.3,0.15,0.56,0.3,0.31,0.28,0.44,0.28,0.43,0.58,0.73,0.67,0.43,0.0,0.0,0.16,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.0,0.8,0.71,0.72,0.61,0.61,0.6,0.43,0.45,0.45,0.45,0.3,0.29,0.29,0.26,0.25,0.3,0.0,0.27,0.26,0.15,0.0,0.16,0.0,0.0,0.0,0.3,0.15,0.15,0.0,0.16,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
07/29/2021,0.84,0.77,0.76,0.73,0.56,0.79,0.72,0.74,0.61,0.78,0.74,0.76,0.77,0.69,0.73,0.15,0.62,0.59,0.64,0.56,0.62,0.73,0.75,0.0,0.0,0.74,0.58,0.74,0.43,0.62,0.62,0.8,0.39,0.6,0.73,0.61,0.71,0.62,0.0,0.75,0.71,0.72,0.83,0.76,0.74,0.72,0.46,0.61,0.69,0.53,0.42,0.75,0.42,0.57,0.71,0.32,0.57,0.75,0.28,0.48,0.64,0.59,0.74,0.47,0.58,0.6,0.73,0.27,0.67,0.45,0.58,0.55,0.6,0.53,0.46,0.58,0.59,0.48,0.76,0.43,0.59,0.59,0.43,0.43,0.58,0.57,0.79,0.57,0.0,0.3,0.16,0.6,0.3,0.41,0.3,0.31,0.44,0.0,0.75,0.3,0.0,0.15,0.91,0.44,0.74,0.29,0.45,0.45,0.45,0.44,0.47,0.29,0.43,0.29,0.58,0.29,0.31,0.58,0.58,0.45,0.44,0.45,0.43,0.3,0.46,0.45,0.43,0.42,0.44,0.55,0.45,0.56,0.45,0.3,0.6,0.42,0.0,0.0,0.16,0.3,0.0,0.31,0.44,0.28,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.28,0.3,0.32,0.29,0.31,0.3,0.3,0.28,0.44,0.29,0.31,0.29,0.28,0.0,0.0,0.0,0.3,0.15,0.57,0.3,0.3,0.28,0.44,0.29,0.43,0.58,0.74,0.69,0.43,0.0,0.0,0.16,0.0,0.15,0.16,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.71,0.58,0.0,0.77,0.71,0.71,0.62,0.61,0.6,0.43,0.46,0.45,0.45,0.3,0.29,0.29,0.27,0.26,0.29,0.0,0.27,0.26,0.18,0.15,0.16,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32
07/30/2021,0.84,0.77,0.76,0.73,0.57,0.81,0.72,0.75,0.62,0.78,0.74,0.77,0.77,0.68,0.73,0.15,0.63,0.58,0.65,0.54,0.63,0.73,0.75,0.0,0.0,0.73,0.58,0.74,0.43,0.62,0.63,0.79,0.37,0.6,0.73,0.62,0.72,0.63,0.0,0.79,0.7,0.74,0.82,0.75,0.74,0.72,0.45,0.61,0.69,0.53,0.41,0.76,0.42,0.58,0.69,0.32,0.57,0.76,0.27,0.48,0.65,0.59,0.74,0.48,0.58,0.61,0.72,0.27,0.67,0.45,0.57,0.55,0.6,0.53,0.46,0.58,0.58,0.48,0.76,0.42,0.58,0.61,0.43,0.43,0.58,0.57,0.8,0.57,0.0,0.29,0.16,0.59,0.3,0.41,0.3,0.32,0.44,0.15,0.74,0.29,0.15,0.16,0.92,0.44,0.74,0.28,0.46,0.45,0.44,0.44,0.47,0.29,0.43,0.29,0.58,0.29,0.31,0.58,0.57,0.45,0.44,0.44,0.46,0.3,0.46,0.45,0.43,0.41,0.45,0.54,0.45,0.56,0.45,0.3,0.6,0.42,0.0,0.0,0.16,0.29,0.15,0.31,0.44,0.27,0.0,0.0,0.49,0.0,0.16,0.47,0.32,0.16,0.28,0.3,0.32,0.29,0.31,0.3,0.31,0.28,0.44,0.29,0.31,0.29,0.28,0.0,0.0,0.0,0.3,0.15,0.56,0.3,0.3,0.28,0.45,0.29,0.43,0.58,0.74,0.68,0.42,0.0,0.0,0.16,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.71,0.59,0.0,0.77,0.71,0.7,0.62,0.61,0.61,0.43,0.45,0.44,0.44,0.3,0.28,0.3,0.27,0.25,0.29,0.0,0.27,0.26,0.17,0.0,0.16,0.0,0.0,0.0,0.31,0.15,0.15,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.31
08/02/2021,0.83,0.77,0.74,0.73,0.56,0.8,0.72,0.74,0.6,0.79,0.75,0.79,0.76,0.67,0.74,0.15,0.62,0.59,0.64,0.53,0.61,0.74,0.76,0.0,0.0,0.75,0.6,0.75,0.42,0.62,0.61,0.8,0.38,0.6,0.71,0.61,0.75,0.63,0.0,0.76,0.72,0.76,0.8,0.75,0.75,0.74,0.46,0.64,0.68,0.53,0.37,0.75,0.42,0.58,0.68,0.32,0.56,0.77,0.27,0.48,0.67,0.58,0.75,0.47,0.58,0.6,0.73,0.27,0.68,0.46,0.58,0.55,0.6,0.53,0.47,0.58,0.58,0.48,0.77,0.43,0.59,0.59,0.43,0.43,0.59,0.57,0.85,0.57,0.0,0.29,0.16,0.63,0.3,0.41,0.3,0.32,0.45,0.15,0.76,0.29,0.0,0.16,0.94,0.45,0.74,0.3,0.45,0.44,0.45,0.44,0.46,0.29,0.42,0.3,0.57,0.29,0.32,0.58,0.58,0.44,0.44,0.44,0.47,0.31,0.46,0.45,0.42,0.42,0.44,0.53,0.48,0.57,0.45,0.29,0.61,0.43,0.0,0.0,0.15,0.3,0.15,0.31,0.42,0.28,0.0,0.0,0.45,0.0,0.16,0.46,0.34,0.16,0.28,0.3,0.35,0.29,0.3,0.3,0.31,0.28,0.43,0.29,0.3,0.28,0.28,0.0,0.0,0.0,0.3,0.16,0.57,0.31,0.3,0.28,0.45,0.3,0.43,0.57,0.73,0.66,0.42,0.0,0.0,0.16,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.71,0.58,0.0,0.77,0.7,0.72,0.62,0.62,0.59,0.41,0.46,0.43,0.44,0.29,0.28,0.29,0.26,0.25,0.28,0.0,0.27,0.26,0.17,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.42
08/03/2021,0.83,0.77,0.74,0.73,0.55,0.81,0.71,0.73,0.6,0.79,0.75,0.78,0.76,0.67,0.73,0.15,0.62,0.59,0.64,0.54,0.6,0.74,0.77,0.0,0.0,0.75,0.6,0.75,0.42,0.63,0.6,0.8,0.38,0.6,0.71,0.61,0.73,0.62,0.0,0.76,0.72,0.77,0.79,0.75,0.75,0.74,0.46,0.64,0.66,0.53,0.36,0.75,0.42,0.59,0.68,0.32,0.55,0.77,0.26,0.48,0.67,0.58,0.75,0.46,0.57,0.6,0.74,0.28,0.68,0.45,0.58,0.54,0.6,0.53,0.46,0.57,0.58,0.48,0.77,0.43,0.59,0.59,0.44,0.42,0.58,0.56,0.86,0.57,0.0,0.29,0.16,0.63,0.3,0.41,0.3,0.32,0.45,0.0,0.77,0.29,0.0,0.16,0.94,0.45,0.73,0.31,0.45,0.44,0.46,0.44,0.47,0.29,0.41,0.3,0.57,0.29,0.32,0.59,0.57,0.45,0.43,0.44,0.47,0.31,0.45,0.45,0.42,0.41,0.44,0.54,0.49,0.57,0.45,0.29,0.6,0.43,0.15,0.0,0.15,0.3,0.15,0.3,0.42,0.27,0.0,0.0,0.45,0.0,0.16,0.46,0.34,0.15,0.28,0.29,0.36,0.29,0.3,0.3,0.31,0.28,0.43,0.29,0.29,0.28,0.28,0.15,0.0,0.0,0.3,0.0,0.57,0.31,0.29,0.28,0.45,0.29,0.45,0.57,0.73,0.68,0.42,0.0,0.0,0.16,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.59,0.0,0.77,0.69,0.72,0.61,0.62,0.59,0.42,0.45,0.43,0.4,0.29,0.28,0.29,0.26,0.25,0.28,0.31,0.27,0.26,0.17,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
08/04/2021,0.83,0.77,0.74,0.73,0.55,0.81,0.71,0.73,0.6,0.79,0.75,0.78,0.76,0.67,0.73,0.15,0.62,0.59,0.64,0.54,0.6,0.74,0.77,0.0,0.0,0.75,0.6,0.75,0.42,0.63,0.6,0.8,0.38,0.6,0.71,0.61,0.73,0.62,0.0,0.76,0.72,0.77,0.79,0.75,0.75,0.74,0.46,0.64,0.66,0.53,0.36,0.75,0.42,0.59,0.68,0.32,0.55,0.77,0.26,0.48,0.67,0.58,0.75,0.46,0.57,0.6,0.74,0.28,0.68,0.45,0.58,0.54,0.6,0.53,0.46,0.57,0.58,0.48,0.77,0.43,0.59,0.59,0.44,0.42,0.58,0.56,0.86,0.57,0.0,0.29,0.16,0.63,0.3,0.41,0.3,0.32,0.45,0.0,0.77,0.29,0.0,0.16,0.94,0.45,0.73,0.31,0.45,0.44,0.46,0.44,0.47,0.29,0.41,0.3,0.57,0.29,0.32,0.59,0.57,0.45,0.43,0.44,0.47,0.31,0.45,0.45,0.42,0.41,0.44,0.54,0.49,0.57,0.45,0.29,0.6,0.43,0.15,0.0,0.15,0.3,0.15,0.3,0.42,0.27,0.0,0.0,0.45,0.0,0.16,0.46,0.34,0.15,0.28,0.29,0.36,0.29,0.3,0.3,0.31,0.28,0.43,0.29,0.29,0.28,0.28,0.15,0.0,0.0,0.3,0.0,0.57,0.31,0.29,0.28,0.45,0.29,0.45,0.57,0.73,0.68,0.42,0.0,0.0,0.16,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.59,0.0,0.77,0.69,0.72,0.61,0.62,0.59,0.42,0.45,0.43,0.4,0.29,0.28,0.29,0.26,0.25,0.28,0.31,0.27,0.26,0.17,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
08/05/2021,0.83,0.78,0.74,0.73,0.54,0.81,0.73,0.73,0.59,0.8,0.75,0.77,0.75,0.68,0.74,0.15,0.62,0.59,0.64,0.54,0.6,0.74,0.76,0.0,0.0,0.75,0.61,0.75,0.43,0.69,0.61,0.8,0.37,0.6,0.71,0.61,0.73,0.64,0.0,0.76,0.69,0.79,0.79,0.75,0.74,0.74,0.46,0.62,0.63,0.53,0.35,0.75,0.42,0.59,0.67,0.32,0.55,0.77,0.26,0.48,0.66,0.59,0.75,0.47,0.57,0.61,0.73,0.27,0.66,0.45,0.57,0.54,0.6,0.52,0.46,0.57,0.58,0.48,0.76,0.42,0.58,0.59,0.41,0.42,0.58,0.55,0.88,0.57,0.0,0.3,0.16,0.63,0.3,0.4,0.3,0.32,0.45,0.15,0.77,0.29,0.0,0.0,0.94,0.45,0.72,0.32,0.45,0.44,0.46,0.44,0.46,0.29,0.41,0.29,0.57,0.29,0.33,0.6,0.56,0.44,0.44,0.44,0.47,0.31,0.46,0.44,0.41,0.41,0.44,0.55,0.48,0.58,0.45,0.3,0.61,0.44,0.15,0.0,0.15,0.3,0.16,0.31,0.43,0.27,0.0,0.0,0.46,0.0,0.16,0.46,0.35,0.15,0.28,0.29,0.36,0.29,0.3,0.3,0.31,0.28,0.43,0.29,0.29,0.28,0.28,0.15,0.0,0.0,0.3,0.0,0.56,0.31,0.29,0.27,0.45,0.29,0.44,0.57,0.72,0.67,0.43,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.59,0.0,0.77,0.7,0.71,0.62,0.62,0.6,0.42,0.49,0.42,0.4,0.29,0.28,0.29,0.27,0.25,0.28,0.31,0.26,0.26,0.17,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21
