,TFDXX,HOLD,Fidelity® Inv MM Fds Government III,NYT,INSG,AKTS,GNOG,REGI,SAVE,SABR,ALX,PING,FTOC,RNG,NFE,LTC,NMR,UEIC,EVER,ZG,DOYU,MSGE,BEPC,TREE,HBC2.,MNST,SDGR,FFIV,DNOW,WBK,HAS,FCFS,ETSY,MRCY,LFC,SAIL,ROAD,GO,CSN.MX,CWEN,PTC,PVH,OLED,VZ,FSLY,BBY,MKC,FIVE,MKTX,BEKE,WH,PCG,EHTH,APPF,GRUB,Cash,FCGXX,AI,BE,MFG,GNW,TPIC,ADNT,HAL,AL,CTXS,TDS,QSR,SPOT,BFAM,ELAN,RDFN,NOV,NLSN,ARMK,SNA,PLAN,DY,DAN,AXL,CCMP,T,APPN,POLY,AYX,ZTO,TTWO,LMND,LZB,COUP,LOGN.SW,n/a,VRTX,CVNA,RIOT,GDS,FUN,POSH,BYND,TDOC,DXC,RXT,WU,HNST,LYFT,RIO,FRPT,TER,CHRW,COUR,ABEV,ALRM,AEO,COTY,HCSG,JMIA,YEXT,WHR,BBD,PRPL,NWL,MMS,KN,FMC,MKSI,INTC,MBUU,PUBM,AVT,CRI,HPQ,PAYA,CPB,TWM,SRG,ENR,NATI,BSAC,STRA,AMKR,FVRR,SNBR,MGNI,DRQ,USM,SVC,WGO,KAR,TMX,TPR,CX,VIV,NTCT,GDDY,MMM,PHM,EMN,BKI,DBK.DE,BFLY,ZM,VFC,SFT,OLLI,SUMO,TPX,FOUR,JACK,WIX,SFIX,C,COF,JKHY,EEFT,GH,XRX,GLBE,BRFS,SAJA.,PINS,CRSR,INTA,COLD,SUZ,KTOS,ERIC,PEGA,RKT,MRNA,RAD,STEM,MUFG,BVXB.,EGHT,NTGR,NCR,TTEC,CZR,BWA,JBGS,BABA,SMFG,LEG,GSHD,TWO,GWRE,THO,MLCO,LVS,CAT,PCOR,DDOG,SANM,OMF,HBI,ORLY,YOU,SBGI,SAN,QTRX,IWM,SUM
11/16/2021,182.59,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-1.51,0.0,-2.79,0.0,-3.13,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91,-2.16,0.0,0.0,0.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,-2.05,-0.84,-2.21,0.0,0.0,0.0,-3.8,0.0,0.0,-49.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,0.0,0.0,0.0,-2.12,-2.91,0.0,0.0,-3.61,0.0,0.0,-3.96,-3.05,-1.9,-2.4,0.0,0.0,-2.42,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,-1.32,-1.27,-1.18,0.0,-1.47,-0.69,-1.64,0.0,-1.83,0.0,0.0,0.0,-0.97,-2.13,-2.05,-3.03,-3.35,-2.96,-1.89,-1.4,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/17/2021,182.59,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-1.51,0.0,-2.79,0.0,-3.13,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91,-2.16,0.0,0.0,0.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,-2.05,-0.84,-2.21,0.0,0.0,0.0,-3.8,0.0,0.0,-49.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,0.0,0.0,0.0,-2.12,-2.91,0.0,0.0,-3.61,0.0,0.0,-3.96,-3.05,-1.9,-2.4,0.0,0.0,-2.42,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,-1.32,-1.27,-1.18,0.0,-1.47,-0.69,-1.64,0.0,-1.83,0.0,0.0,0.0,-0.97,-2.13,-2.05,-3.03,-3.35,-2.96,-1.89,-1.4,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/18/2021,182.59,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-1.51,0.0,-2.79,0.0,-3.13,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91,-2.16,0.0,0.0,0.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,-2.05,-0.84,-2.21,0.0,0.0,0.0,-3.8,0.0,0.0,-49.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,0.0,0.0,0.0,-2.12,-2.91,0.0,0.0,-3.61,0.0,0.0,-3.96,-3.05,-1.9,-2.4,0.0,0.0,-2.42,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,-1.32,-1.27,-1.18,0.0,-1.47,-0.69,-1.64,0.0,-1.83,0.0,0.0,0.0,-0.97,-2.13,-2.05,-3.03,-3.35,-2.96,-1.89,-1.4,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/19/2021,181.21,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-2.94,0.0,-2.82,0.0,-7.48,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.42,-1.42,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.13,0.0,0.0,0.0,-1.12,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,-0.74,0.0,-1.46,-1.99,-0.88,-2.19,0.0,0.0,0.0,-3.88,0.0,0.0,-31.05,0.0,-4.02,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06,0.0,0.0,0.0,-2.09,-3.07,0.0,0.0,-3.51,0.0,0.0,0.0,0.0,-1.88,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,-1.24,-1.15,0.0,-1.41,-0.64,-1.67,0.0,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,-3.06,-3.4,-2.81,-2.83,-1.29,-1.96,-1.16,-1.33,-1.53,-1.67,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/22/2021,181.21,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-2.94,0.0,-2.82,0.0,-7.48,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.42,-1.42,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.13,0.0,0.0,0.0,-1.12,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,-0.74,0.0,-1.46,-1.99,-0.88,-2.19,0.0,0.0,0.0,-3.88,0.0,0.0,-31.05,0.0,-4.02,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06,0.0,0.0,0.0,-2.09,-3.07,0.0,0.0,-3.51,0.0,0.0,0.0,0.0,-1.88,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,-1.24,-1.15,0.0,-1.41,-0.64,-1.67,0.0,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,-3.06,-3.4,-2.81,-2.83,-1.29,-1.96,-1.16,-1.33,-1.53,-1.67,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/23/2021,181.21,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,0.0,0.0,-2.94,0.0,-2.82,0.0,-7.48,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-2.42,-1.42,0.0,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.13,0.0,0.0,0.0,-1.12,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,-0.74,0.0,-1.46,-1.99,-0.88,-2.19,0.0,0.0,0.0,-3.88,0.0,0.0,-31.05,0.0,-4.02,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06,0.0,0.0,0.0,-2.09,-3.07,0.0,0.0,-3.51,0.0,0.0,0.0,0.0,-1.88,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,-1.24,-1.15,0.0,-1.41,-0.64,-1.67,0.0,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,-3.06,-3.4,-2.81,-2.83,-1.29,-1.96,-1.16,-1.33,-1.53,-1.67,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/24/2021,177.54,28.63,0.0,0.0,0.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56,0.0,-2.64,0.0,-6.72,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,-2.25,-2.07,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65,-2.08,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,-0.69,0.0,-1.4,-1.67,-0.83,-1.94,0.0,0.0,0.0,-3.66,0.0,0.0,-24.63,0.0,-3.82,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,0.0,0.0,0.0,-1.89,-2.93,0.0,0.0,-3.3,0.0,0.0,0.0,0.0,-1.8,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,-1.13,-1.05,0.0,-1.33,-0.58,-1.57,0.0,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,-3.29,-2.71,-3.54,0.0,-1.83,-1.1,0.0,-1.44,-1.53,-1.92,-0.53,-1.06,-1.23,-1.25,-1.45,-1.54,-1.56,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/25/2021,177.54,28.63,0.0,0.0,0.0,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56,0.0,-2.64,0.0,-6.72,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,-2.25,-2.07,0.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65,-2.08,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,-0.69,0.0,-1.4,-1.67,-0.83,-1.94,0.0,0.0,0.0,-3.66,0.0,0.0,-24.63,0.0,-3.82,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,0.0,0.0,0.0,-1.89,-2.93,0.0,0.0,-3.3,0.0,0.0,0.0,0.0,-1.8,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,-1.13,-1.05,0.0,-1.33,-0.58,-1.57,0.0,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,-3.29,-2.71,-3.54,0.0,-1.83,-1.1,0.0,-1.44,-1.53,-1.92,-0.53,-1.06,-1.23,-1.25,-1.45,-1.54,-1.56,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/26/2021,185.13,29.86,0.0,0.0,0.0,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,0.0,0.0,-1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65,0.0,-2.72,0.0,-6.84,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,0.0,0.0,0.0,-2.36,-2.07,0.0,16.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.2,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,-1.64,0.0,0.0,0.0,-0.74,0.0,-1.5,-1.69,-1.93,-1.9,0.0,0.0,0.0,-3.82,0.0,0.0,-23.64,0.0,-3.88,0.0,0.0,0.0,0.0,-0.69,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,-3.49,-3.08,0.0,0.0,-3.49,0.0,0.0,0.0,0.0,-1.89,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,-1.25,-1.03,0.0,-1.41,-0.6,-1.68,0.0,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,-3.18,-3.48,-2.78,-3.68,0.0,-1.84,-1.16,0.0,-1.57,-1.47,-2.0,-0.52,-1.09,-1.21,-1.3,-1.52,-1.63,-1.63,-1.68,-1.49,-1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95999999999997
11/29/2021,183.0,29.52,0.0,0.0,0.0,-1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,0.0,-2.56,0.0,-6.46,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,-2.34,-2.08,0.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.2,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,0.0,-1.47,-1.71,-2.68,0.0,0.0,0.0,0.0,-1.87,0.0,0.0,-22.2,0.0,-6.96,0.0,-1.69,0.0,0.0,-0.68,-0.8,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.0,-1.13,0.0,-3.45,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,-1.22,-1.01,0.0,-1.41,0.0,-1.64,0.0,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0,0.0,0.0,-1.48,-1.13,-1.97,0.0,-1.01,-1.2,-1.25,-1.51,-1.63,-1.6,-1.71,-1.61,-1.51,-0.64,-0.87,-0.92,-0.95,-1.05,-1.27,-1.46,-1.47,-1.55,-1.56,-1.76,-1.77,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000004
11/30/2021,183.0,29.52,0.0,0.0,0.0,-1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,0.0,-2.56,0.0,-6.46,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,-2.34,-2.08,0.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.2,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,0.0,-1.47,-1.71,-2.68,0.0,0.0,0.0,0.0,-1.87,0.0,0.0,-22.2,0.0,-6.96,0.0,-1.69,0.0,0.0,-0.68,-0.8,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.0,-1.13,0.0,-3.45,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,-1.22,-1.01,0.0,-1.41,0.0,-1.64,0.0,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0,0.0,0.0,-1.48,-1.13,-1.97,0.0,-1.01,-1.2,-1.25,-1.51,-1.63,-1.6,-1.71,-1.61,-1.51,-0.64,-0.87,-0.92,-0.95,-1.05,-1.27,-1.46,-1.47,-1.55,-1.56,-1.76,-1.77,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000004
12/01/2021,183.0,29.52,0.0,0.0,0.0,-1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,0.0,-2.56,0.0,-6.46,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,-2.34,-2.08,0.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.2,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,0.0,-1.47,-1.71,-2.68,0.0,0.0,0.0,0.0,-1.87,0.0,0.0,-22.2,0.0,-6.96,0.0,-1.69,0.0,0.0,-0.68,-0.8,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.0,-1.13,0.0,-3.45,0.0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,-1.22,-1.01,0.0,-1.41,0.0,-1.64,0.0,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0,0.0,0.0,-1.48,-1.13,-1.97,0.0,-1.01,-1.2,-1.25,-1.51,-1.63,-1.6,-1.71,-1.61,-1.51,-0.64,-0.87,-0.92,-0.95,-1.05,-1.27,-1.46,-1.47,-1.55,-1.56,-1.76,-1.77,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000004
12/02/2021,180.58,29.1,0.0,0.0,0.0,-1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,0.0,-2.53,0.0,-6.31,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,-2.25,-1.94,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64,-2.11,0.0,0.0,0.0,-1.02,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,-2.62,0.0,0.0,0.0,0.0,-1.75,0.0,0.0,-26.35,0.0,-6.91,0.0,-1.65,0.0,0.0,-0.66,-0.79,0.0,0.0,0.0,-1.26,0.0,0.0,0.0,0.0,0.0,-1.34,0.0,0.0,0.0,0.0,0.0,0.0,-1.62,0.0,0.0,0.0,-1.65,0.0,0.0,0.0,0.0,0.0,-1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,-1.2,-0.95,0.0,-1.35,0.0,-1.58,0.0,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6,0.0,0.0,0.0,0.0,-1.4,-1.12,-1.89,0.0,-0.95,-1.18,-1.17,-1.44,0.0,-1.58,-1.57,-1.54,0.0,-0.65,-0.8,-0.9,-0.9,-1.0,-1.23,-1.44,-1.47,-1.48,-1.52,-1.73,-1.74,0.0,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
