,AAPL,MSFT,AMZN,OXY,PFE,WFC,MGM,HBAN,LUMN,US Dollar,GS,LEN,FB,GOOGL,GOOG,CPB,NTRS,JNPR,NTAP,NLY,VRT,T,D,USB,BRK.B,DVA,CAH,ZION,JPM,JNJ,BERY,V,UNH,CVS,ARW,ABBV,TMO,PG,MDT,VLY,PB,ABT,MRK,LLY,RRC,DHR,ISRG,INTC,AMGN,BMY,DBI,OI,STNG,CAR,ESI,MX,PAG,UNFI,BCEI,LAZ,REGN,THG,R,GPRE,ADS,AXL,DHT,ESRT,GILD,IDXX,MGY,MUR,NRZ,ZTS,AVT,HTH,TTMI,SYK,PKI,PDCE,OVV,CXP,GES,EOG,FANG,ANTM,ABC,ASB,ILMN,SUN,MRO,LGND,HOMB,CNC,BSM,ALGN,COP,XOM,REGI,PXD,EW,CI,BIIB,BDX,ALB,ABMD,NGVT,INT,VVV,RAD,PSX,MPC,MAG.TO,AVYA,FNV.TO,ECL,DK,CTVA,CNX,CVX,APA,CC,RGLD,VLO,HCC,RPM,WPM.TO,PPG,CF,BSX,KL.TO,DD,FMC,HFC,NEM,WLK,AGI.TO,SIL.TO,SSL.TO,RS,NUE,VRTX,LYB,DOW,LAUR,ABX.TO,SSRM,EMN,FR.TO,HCA,ELD.TO,SVM.TO,RMD,PVG.TO,PBF,IQV,PAAS.TO,FCX,DRD,AU,A,SPCE,BK,PARR,K.TO,NTCT,MTD,FL9.,FVI.TO,NBR,BVN.,WAT,CRL,FOSL,GEF,HOLX,STAR,LH,MCK,STE,VGR,DGX,WELL,TFX,ATCO,MIC,IHRT,BFAM,BIO,VTRS,TGI,TGT,SFL,SRG,JWN,SGMS,LYFT,HXL,HSIC,DG,AUB,AAP,WRE,SBUX,PEB,Us Dollars,Black Stone Minerals LP Partnership Units,CVI,INCY,FRT,AKR,PDM,JBGS,MGP,MCD,HLT,MAR,KW,PNC,GE,MTB,ATUS,AGNC,DXC,TSLA,NVDA,ASO,FTI,NXST,SWBI,ACM,HRB,BIG,QRTEA,SYF,SLG,MAXR,TEN,RF,GPI,TMX,VST,AMCX,NEP,BXS,MDRX,COF,KMT,ACI,UBSI,NOMD,AXS,AR,AA,MPLN,CRM,SRCL,TMHC,UHS,WY,ZBH,EAF,BBBY,CTLT,ABCB,XRAY,EXPE,RTX,COO,KO,WST,IBM,BAX,CERN,CYH,ENPH,DXCM,PRGO,SJM,ORLY,n/a,HUM,MRNA,AZO,BUWA.,CIVI,CADE,LYLTV,COTY,ALLY,KRA,ENR,ISBC,WBS,SNV,TGP,BOKF,PACW,SUM
10/25/2021,4.57,4.28,2.73,0.34,0.38,1.3,0.0,0.84,1.69,0.0,0.0,0.0,1.53,1.62,1.62,1.51,0.98,0.0,0.0,1.34,0.0,0.27,0.0,1.87,1.02,0.21,0.23,0.0,0.98,0.8,0.0,0.72,0.77,0.25,0.0,0.33,0.41,0.0,0.3,0.0,0.44,0.37,0.36,0.33,0.44,0.34,0.24,0.0,0.25,0.24,0.0,0.28,0.31,0.45,0.24,0.25,0.0,0.47,0.38,0.0,0.0,0.0,0.75,0.26,1.32,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.93,0.25,0.0,0.25,0.0,0.25,0.24,0.32,0.38,0.0,0.0,0.33,0.37,0.0,0.25,0.58,0.0,0.27,0.35,0.0,0.0,0.0,0.29,0.21,0.33,0.28,0.27,0.32,0.24,0.25,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.24,0.37,0.24,0.24,0.35,0.25,0.32,0.28,0.38,0.22,0.21,0.32,0.0,0.25,0.23,0.25,0.32,0.25,0.28,0.24,0.26,0.29,0.24,0.29,0.0,0.25,0.25,0.24,0.0,0.23,0.23,0.23,0.0,0.23,0.24,0.23,0.25,0.25,0.27,0.0,0.22,0.27,0.42,0.24,0.25,0.27,0.0,0.28,0.22,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.32,0.22,0.24,0.0,0.0,0.23,0.0,0.22,0.25,0.27,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.21,2.15,1.0,1.54,1.17,1.3,0.98,0.92,0.86,0.73,0.65,0.71,0.63,0.52,0.54,0.47,0.48,0.43,0.38,0.48,0.51,0.39,0.38,0.35,0.38,0.38,0.31,0.32,0.34,0.33,0.28,0.3,0.28,0.39,0.3,0.0,0.27,0.26,0.25,0.22,0.26,0.25,0.25,0.0,0.26,0.28,0.24,0.28,0.26,0.23,0.23,0.23,0.22,0.26,0.22,0.22,0.25,0.27,0.27,0.23,0.27,1.34,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/26/2021,4.57,4.28,2.73,0.34,0.38,1.3,0.0,0.84,1.69,0.0,0.0,0.0,1.53,1.62,1.62,1.51,0.98,0.0,0.0,1.34,0.0,0.27,0.0,1.87,1.02,0.21,0.23,0.0,0.98,0.8,0.0,0.72,0.77,0.25,0.0,0.33,0.41,0.0,0.3,0.0,0.44,0.37,0.36,0.33,0.44,0.34,0.24,0.0,0.25,0.24,0.0,0.28,0.31,0.45,0.24,0.25,0.0,0.47,0.38,0.0,0.0,0.0,0.75,0.26,1.32,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.93,0.25,0.0,0.25,0.0,0.25,0.24,0.32,0.38,0.0,0.0,0.33,0.37,0.0,0.25,0.58,0.0,0.27,0.35,0.0,0.0,0.0,0.29,0.21,0.33,0.28,0.27,0.32,0.24,0.25,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.24,0.37,0.24,0.24,0.35,0.25,0.32,0.28,0.38,0.22,0.21,0.32,0.0,0.25,0.23,0.25,0.32,0.25,0.28,0.24,0.26,0.29,0.24,0.29,0.0,0.25,0.25,0.24,0.0,0.23,0.23,0.23,0.0,0.23,0.24,0.23,0.25,0.25,0.27,0.0,0.22,0.27,0.42,0.24,0.25,0.27,0.0,0.28,0.22,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.32,0.22,0.24,0.0,0.0,0.23,0.0,0.22,0.25,0.27,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.21,2.15,1.0,1.54,1.17,1.3,0.98,0.92,0.86,0.73,0.65,0.71,0.63,0.52,0.54,0.47,0.48,0.43,0.38,0.48,0.51,0.39,0.38,0.35,0.38,0.38,0.31,0.32,0.34,0.33,0.28,0.3,0.28,0.39,0.3,0.0,0.27,0.26,0.25,0.22,0.26,0.25,0.25,0.0,0.26,0.28,0.24,0.28,0.26,0.23,0.23,0.23,0.22,0.26,0.22,0.22,0.25,0.27,0.27,0.23,0.27,1.34,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/27/2021,4.55,4.26,2.65,0.35,0.39,1.31,0.0,0.85,1.69,0.0,0.0,0.0,1.45,1.58,1.58,1.51,0.98,0.0,0.0,1.34,0.0,0.26,0.0,1.89,1.03,0.0,0.23,0.0,0.99,0.8,0.0,0.73,0.79,0.25,0.0,0.33,0.41,0.0,0.31,0.0,0.44,0.38,0.36,0.33,0.47,0.35,0.24,0.0,0.25,0.24,0.0,0.27,0.32,0.45,0.24,0.25,0.0,0.47,0.39,0.0,0.21,0.0,0.77,0.26,1.34,0.0,0.0,0.0,0.23,0.24,0.37,0.34,0.94,0.25,0.0,0.25,0.0,0.25,0.24,0.33,0.39,0.0,0.0,0.33,0.37,0.0,0.25,0.58,0.0,0.27,0.36,0.0,0.0,0.0,0.29,0.0,0.34,0.28,0.29,0.32,0.24,0.25,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.3,0.29,0.25,0.37,0.24,0.24,0.35,0.25,0.33,0.28,0.39,0.22,0.22,0.32,0.0,0.26,0.23,0.24,0.32,0.25,0.28,0.24,0.25,0.29,0.24,0.3,0.0,0.26,0.25,0.24,0.21,0.22,0.24,0.23,0.0,0.24,0.25,0.23,0.26,0.25,0.28,0.0,0.23,0.27,0.42,0.25,0.25,0.27,0.0,0.29,0.23,0.0,0.0,0.0,0.26,0.0,0.23,0.4,0.0,0.0,0.32,0.22,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.27,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2.24,2.15,1.03,1.54,1.16,1.33,0.98,0.94,0.9,0.74,0.66,0.72,0.63,0.52,0.55,0.47,0.48,0.42,0.37,0.49,0.51,0.39,0.38,0.34,0.39,0.38,0.31,0.32,0.34,0.34,0.28,0.31,0.28,0.41,0.29,0.21,0.27,0.26,0.25,0.22,0.26,0.25,0.25,0.0,0.26,0.28,0.24,0.28,0.26,0.23,0.23,0.23,0.22,0.27,0.22,0.22,0.25,0.27,0.27,0.23,0.27,1.06,0.27,0.0,0.27,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2
10/28/2021,4.57,4.28,2.73,0.34,0.38,1.3,0.0,0.84,1.69,0.0,0.0,0.0,1.53,1.62,1.62,1.51,0.98,0.0,0.0,1.34,0.0,0.27,0.0,1.87,1.02,0.21,0.23,0.0,0.98,0.8,0.0,0.72,0.77,0.25,0.0,0.33,0.41,0.0,0.3,0.0,0.44,0.37,0.36,0.33,0.44,0.34,0.24,0.0,0.25,0.24,0.0,0.28,0.31,0.45,0.24,0.25,0.0,0.47,0.38,0.0,0.0,0.0,0.75,0.26,1.32,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.93,0.25,0.0,0.25,0.0,0.25,0.24,0.32,0.38,0.0,0.0,0.33,0.37,0.0,0.25,0.58,0.0,0.27,0.35,0.0,0.0,0.0,0.29,0.21,0.33,0.28,0.27,0.32,0.24,0.25,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.24,0.37,0.24,0.24,0.35,0.25,0.32,0.28,0.38,0.22,0.21,0.32,0.0,0.25,0.23,0.25,0.32,0.25,0.28,0.24,0.26,0.29,0.24,0.29,0.0,0.25,0.25,0.24,0.0,0.23,0.23,0.23,0.0,0.23,0.24,0.23,0.25,0.25,0.27,0.0,0.22,0.27,0.42,0.24,0.25,0.27,0.0,0.28,0.22,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.32,0.22,0.24,0.0,0.0,0.23,0.0,0.22,0.25,0.27,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.21,2.15,1.0,1.54,1.17,1.3,0.98,0.92,0.86,0.73,0.65,0.71,0.63,0.52,0.54,0.47,0.48,0.43,0.38,0.48,0.51,0.39,0.38,0.35,0.38,0.38,0.31,0.32,0.34,0.33,0.28,0.3,0.28,0.39,0.3,0.0,0.27,0.26,0.25,0.22,0.26,0.25,0.25,0.0,0.26,0.28,0.24,0.28,0.26,0.23,0.23,0.23,0.22,0.26,0.22,0.22,0.25,0.27,0.27,0.23,0.27,1.34,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/29/2021,4.51,4.22,2.62,0.36,0.38,1.3,0.0,0.84,1.65,0.0,0.0,0.0,1.46,1.56,1.57,1.48,0.96,0.0,0.0,1.33,0.0,0.26,0.0,1.87,1.03,0.0,0.23,0.0,0.98,0.8,0.0,0.73,0.78,0.25,0.0,0.32,0.41,0.0,0.3,0.0,0.43,0.38,0.36,0.33,0.49,0.34,0.24,0.0,0.24,0.24,0.0,0.26,0.32,0.47,0.24,0.26,0.0,0.46,0.39,0.0,0.0,0.0,0.78,0.26,1.33,0.0,0.0,0.0,0.23,0.23,0.38,0.35,0.94,0.25,0.0,0.25,0.0,0.25,0.24,0.34,0.39,0.0,0.0,0.34,0.37,0.0,0.25,0.58,0.21,0.27,0.36,0.0,0.0,0.0,0.29,0.0,0.34,0.28,0.29,0.32,0.24,0.25,0.0,0.24,0.25,0.24,0.24,0.0,0.28,0.0,0.3,0.29,0.25,0.36,0.24,0.24,0.36,0.24,0.35,0.28,0.4,0.22,0.22,0.32,0.0,0.25,0.23,0.24,0.32,0.24,0.28,0.24,0.25,0.3,0.24,0.3,0.0,0.26,0.25,0.24,0.22,0.22,0.23,0.23,0.0,0.24,0.25,0.23,0.26,0.23,0.28,0.0,0.23,0.29,0.43,0.24,0.25,0.28,0.0,0.29,0.23,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.33,0.22,0.24,0.0,0.0,0.23,0.0,0.22,0.25,0.27,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.25,2.13,0.99,1.53,1.13,1.48,0.99,0.96,0.89,0.73,0.67,0.73,0.62,0.52,0.56,0.47,0.47,0.42,0.36,0.49,0.52,0.39,0.39,0.33,0.39,0.37,0.3,0.32,0.34,0.34,0.28,0.29,0.28,0.43,0.3,0.0,0.27,0.25,0.25,0.21,0.26,0.25,0.25,0.0,0.25,0.28,0.23,0.28,0.26,0.23,0.23,0.23,0.22,0.26,0.22,0.0,0.25,0.27,0.26,0.23,0.27,1.33,0.27,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.16
11/01/2021,4.7,4.51,2.76,0.35,0.39,1.34,0.0,0.82,1.62,0.0,0.0,0.0,1.43,1.68,1.67,1.51,0.96,0.0,0.0,1.33,0.0,0.27,0.0,1.85,1.04,0.0,0.22,0.0,0.99,0.8,0.0,0.67,0.8,0.26,0.0,0.33,0.42,0.0,0.3,0.0,0.44,0.39,0.38,0.35,0.46,0.34,0.25,0.0,0.25,0.24,0.0,0.25,0.3,0.46,0.24,0.26,0.0,0.46,0.38,0.0,0.23,0.0,0.75,0.27,1.19,0.0,0.0,0.0,0.23,0.24,0.38,0.34,0.94,0.25,0.0,0.25,0.0,0.25,0.24,0.33,0.38,0.0,0.0,0.34,0.37,0.0,0.25,0.59,0.0,0.27,0.36,0.0,0.0,0.0,0.3,0.22,0.34,0.29,0.31,0.32,0.24,0.25,0.0,0.23,0.26,0.24,0.24,0.0,0.28,0.0,0.28,0.29,0.26,0.36,0.24,0.24,0.33,0.25,0.35,0.29,0.39,0.21,0.22,0.31,0.0,0.26,0.23,0.25,0.31,0.24,0.27,0.23,0.26,0.28,0.23,0.29,0.0,0.29,0.25,0.23,0.22,0.22,0.24,0.22,0.0,0.23,0.25,0.24,0.26,0.25,0.28,0.0,0.23,0.3,0.42,0.25,0.25,0.27,0.0,0.28,0.22,0.0,0.0,0.0,0.26,0.0,0.24,0.37,0.0,0.0,0.31,0.22,0.25,0.0,0.0,0.23,0.0,0.23,0.25,0.27,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.28,2.01,0.93,1.48,1.1,1.58,1.08,0.94,0.89,0.74,0.65,0.73,0.6,0.51,0.55,0.46,0.46,0.39,0.35,0.49,0.46,0.38,0.4,0.32,0.41,0.36,0.3,0.3,0.35,0.34,0.28,0.3,0.29,0.41,0.28,0.0,0.28,0.25,0.28,0.0,0.26,0.25,0.25,0.0,0.27,0.28,0.24,0.28,0.26,0.23,0.24,0.23,0.22,0.26,0.22,0.23,0.32,0.27,0.26,0.23,0.25,1.09,0.28,0.21,0.27,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.43
11/02/2021,4.7,4.51,2.76,0.35,0.39,1.34,0.0,0.82,1.62,0.0,0.0,0.0,1.43,1.68,1.67,1.51,0.96,0.0,0.0,1.33,0.0,0.27,0.0,1.85,1.04,0.0,0.22,0.0,0.99,0.8,0.0,0.67,0.8,0.26,0.0,0.33,0.42,0.0,0.3,0.0,0.44,0.39,0.38,0.35,0.46,0.34,0.25,0.0,0.25,0.24,0.0,0.25,0.3,0.46,0.24,0.26,0.0,0.46,0.38,0.0,0.23,0.0,0.75,0.27,1.19,0.0,0.0,0.0,0.23,0.24,0.38,0.34,0.94,0.25,0.0,0.25,0.0,0.25,0.24,0.33,0.38,0.0,0.0,0.34,0.37,0.0,0.25,0.59,0.0,0.27,0.36,0.0,0.0,0.0,0.3,0.22,0.34,0.29,0.31,0.32,0.24,0.25,0.0,0.23,0.26,0.24,0.24,0.0,0.28,0.0,0.28,0.29,0.26,0.36,0.24,0.24,0.33,0.25,0.35,0.29,0.39,0.21,0.22,0.31,0.0,0.26,0.23,0.25,0.31,0.24,0.27,0.23,0.26,0.28,0.23,0.29,0.0,0.29,0.25,0.23,0.22,0.22,0.24,0.22,0.0,0.23,0.25,0.24,0.26,0.25,0.28,0.0,0.23,0.3,0.42,0.25,0.25,0.27,0.0,0.28,0.22,0.0,0.0,0.0,0.26,0.0,0.24,0.37,0.0,0.0,0.31,0.22,0.25,0.0,0.0,0.23,0.0,0.23,0.25,0.27,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.28,2.01,0.93,1.48,1.1,1.58,1.08,0.94,0.89,0.74,0.65,0.73,0.6,0.51,0.55,0.46,0.46,0.39,0.35,0.49,0.46,0.38,0.4,0.32,0.41,0.36,0.3,0.3,0.35,0.34,0.28,0.3,0.29,0.41,0.28,0.0,0.28,0.25,0.28,0.0,0.26,0.25,0.25,0.0,0.27,0.28,0.24,0.28,0.26,0.23,0.24,0.23,0.22,0.26,0.22,0.23,0.32,0.27,0.26,0.23,0.25,1.09,0.28,0.21,0.27,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.43
11/03/2021,4.62,4.61,2.7,0.35,0.39,1.33,0.0,0.81,1.62,0.0,0.0,0.0,1.46,1.71,1.7,1.5,0.97,0.0,0.0,1.31,0.0,0.26,0.0,1.84,1.03,0.0,0.22,0.0,0.99,0.8,0.0,0.67,0.81,0.26,0.0,0.35,0.43,0.0,0.3,0.0,0.44,0.39,0.39,0.35,0.44,0.35,0.26,0.0,0.25,0.25,0.0,0.25,0.3,0.47,0.24,0.26,0.0,0.46,0.39,0.0,0.24,0.0,0.74,0.28,1.18,0.0,0.0,0.0,0.22,0.24,0.37,0.34,0.94,0.26,0.0,0.26,0.0,0.25,0.24,0.33,0.38,0.0,0.0,0.34,0.36,0.0,0.25,0.58,0.0,0.27,0.36,0.0,0.0,0.0,0.3,0.22,0.33,0.29,0.32,0.32,0.25,0.25,0.0,0.24,0.27,0.23,0.24,0.0,0.28,0.0,0.27,0.29,0.26,0.37,0.24,0.25,0.32,0.25,0.33,0.29,0.37,0.0,0.22,0.3,0.0,0.25,0.22,0.24,0.31,0.24,0.26,0.23,0.25,0.27,0.23,0.29,0.0,0.29,0.24,0.24,0.23,0.23,0.23,0.22,0.0,0.22,0.24,0.23,0.25,0.25,0.26,0.0,0.23,0.3,0.4,0.25,0.25,0.27,0.0,0.28,0.23,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.29,0.22,0.26,0.0,0.0,0.23,0.0,0.23,0.25,0.27,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2.27,2.0,0.9,1.49,1.1,1.64,1.11,0.94,0.86,0.74,0.66,0.73,0.59,0.51,0.56,0.45,0.46,0.38,0.35,0.49,0.46,0.38,0.4,0.31,0.41,0.36,0.31,0.29,0.35,0.35,0.28,0.3,0.28,0.4,0.28,0.0,0.28,0.25,0.28,0.0,0.25,0.24,0.25,0.0,0.27,0.27,0.24,0.29,0.26,0.23,0.24,0.24,0.22,0.26,0.23,0.26,0.33,0.3,0.27,0.23,0.25,1.36,0.27,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.64
11/04/2021,4.62,4.61,2.7,0.35,0.39,1.33,0.0,0.81,1.62,0.0,0.0,0.0,1.46,1.71,1.7,1.5,0.97,0.0,0.0,1.31,0.0,0.26,0.0,1.84,1.03,0.0,0.22,0.0,0.99,0.8,0.0,0.67,0.81,0.26,0.0,0.35,0.43,0.0,0.3,0.0,0.44,0.39,0.39,0.35,0.44,0.35,0.26,0.0,0.25,0.25,0.0,0.25,0.3,0.47,0.24,0.26,0.0,0.46,0.39,0.0,0.24,0.0,0.74,0.28,1.18,0.0,0.0,0.0,0.22,0.24,0.37,0.34,0.94,0.26,0.0,0.26,0.0,0.25,0.24,0.33,0.38,0.0,0.0,0.34,0.36,0.0,0.25,0.58,0.0,0.27,0.36,0.0,0.0,0.0,0.3,0.22,0.33,0.29,0.32,0.32,0.25,0.25,0.0,0.24,0.27,0.23,0.24,0.0,0.28,0.0,0.27,0.29,0.26,0.37,0.24,0.25,0.32,0.25,0.33,0.29,0.37,0.0,0.22,0.3,0.0,0.25,0.22,0.24,0.31,0.24,0.26,0.23,0.25,0.27,0.23,0.29,0.0,0.29,0.24,0.24,0.23,0.23,0.23,0.22,0.0,0.22,0.24,0.23,0.25,0.25,0.26,0.0,0.23,0.3,0.4,0.25,0.25,0.27,0.0,0.28,0.23,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.29,0.22,0.26,0.0,0.0,0.23,0.0,0.23,0.25,0.27,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2.27,2.0,0.9,1.49,1.1,1.64,1.11,0.94,0.86,0.74,0.66,0.73,0.59,0.51,0.56,0.45,0.46,0.38,0.35,0.49,0.46,0.38,0.4,0.31,0.41,0.36,0.31,0.29,0.35,0.35,0.28,0.3,0.28,0.4,0.28,0.0,0.28,0.25,0.28,0.0,0.25,0.24,0.25,0.0,0.27,0.27,0.24,0.29,0.26,0.23,0.24,0.24,0.22,0.26,0.23,0.26,0.33,0.3,0.27,0.23,0.25,1.36,0.27,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.64
11/05/2021,4.57,4.57,2.62,0.36,0.4,1.32,0.0,0.8,1.65,0.0,0.0,0.0,1.46,1.66,1.65,1.49,0.96,0.0,0.0,1.3,0.0,0.26,0.0,1.83,1.02,0.0,0.23,0.0,0.98,0.81,0.0,0.66,0.79,0.26,0.0,0.35,0.43,0.0,0.3,0.0,0.44,0.38,0.39,0.35,0.44,0.35,0.25,0.0,0.25,0.24,0.0,0.24,0.29,0.95,0.26,0.26,0.0,0.48,0.39,0.0,0.23,0.0,0.74,0.28,1.18,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.94,0.25,0.0,0.26,0.0,0.25,0.24,0.34,0.37,0.0,0.0,0.33,0.38,0.0,0.25,0.58,0.21,0.27,0.36,0.0,0.0,0.0,0.3,0.23,0.32,0.29,0.32,0.32,0.24,0.25,0.0,0.24,0.28,0.24,0.24,0.0,0.28,0.0,0.27,0.28,0.26,0.39,0.24,0.25,0.3,0.25,0.33,0.28,0.39,0.22,0.22,0.29,0.0,0.25,0.22,0.24,0.3,0.24,0.26,0.25,0.25,0.27,0.23,0.29,0.0,0.28,0.23,0.24,0.22,0.22,0.23,0.23,0.0,0.22,0.23,0.24,0.25,0.24,0.26,0.0,0.22,0.29,0.39,0.25,0.25,0.27,0.0,0.27,0.23,0.0,0.0,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.0,0.22,0.0,0.23,0.26,0.27,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,2.28,2.06,0.9,1.47,1.1,1.7,1.13,0.95,0.88,0.78,0.66,0.72,0.58,0.54,0.57,0.45,0.46,0.37,0.36,0.49,0.49,0.38,0.4,0.33,0.41,0.36,0.31,0.29,0.35,0.35,0.28,0.3,0.28,0.42,0.28,0.0,0.28,0.23,0.28,0.0,0.25,0.24,0.24,0.0,0.27,0.27,0.24,0.27,0.25,0.23,0.24,0.24,0.22,0.26,0.24,0.25,0.33,0.3,0.27,0.23,0.25,1.07,0.27,0.21,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.46
