,AAPL,TSLA,JNJ,PG,ADBE,XOM,INTC,CSCO,PFE,CRM,CVX,ABT,TMO,MRK,LLY,NKE,TXN,DHR,MDT,QCOM,UPS,LIN,BMY,IBM,INTU,AMAT,MMM,AMD,CVS,SYK,MU,PLD,MDLZ,TMUS,COP,UBER,FDX,EL,BDX,EQIX,NSC,ADSK,EW,APD,ADI,BSX,ETN,EMR,REGN,NXPI,FCX,IDXX,BIIB,DOCU,ECL,NEM,EOG,JCI,ALGN,EBAY,KLAC,DOW,MRVL,TEL,A,TT,EXC,APTV,DD,CARR,SRE,SNPS,ALXN,LULU,BAX,PPG,ORLY,PSX,HPQ,CDNS,IFF,PXD,CTSH,RMD,WBA,CMI,SWK,ZBH,CTAS,MNST,ADM,CTVA,AZO,ROK,VLO,GLW,DHI,MCK,FAST,PEG,ANSS,PCAR,ZBRA,NUE,CPRT,LEN,LH,VFC,DELL,WST,LBRDK,WY,ODFL,KDP,CDW,IP,TDOC,CERN,DLTR,FTV,VMC,GRMN,MLM,WDC,DOV,TSCO,BURL,EIX,XYL,EXPD,HZNP,CHD,IT,FLT,GWW,TRMB,STE,ALB,COO,HPE,TFX,PAYC,AKAM,ULTA,POOL,TYL,IR,GPC,CTLT,FANG,AVY,BKR,DGX,PKI,OMC,HOLX,ABC,CAH,IEX,PLUG,BMRN,PTC,WAB,PHM,CTXS,LKQ,JBHT,FMC,XRAY,WRK,BIO,SJM,FBHS,AAP,WHR,CHRW,XPO,IPG,PKG,VMW,ATO,CDAY,STLD,JKHY,CCEP,SNA,BWA,UHS,FFIV,PNR,CF,MHK,CLVT,REG,BG,JAZZ,LEA,HSIC,DOX,NWSA,PNW,AZN,RHI,JNPR,ST,FLEX,TJX,PANW,PAYX,ARE,GNRC,WAT,LYB,CRL,TECH,DVN,EXAS,BBWI WI,OGN,NOW,LRCX,MPC,EA,OKTA,TER,PPL,HES,HAL,YNDX,CTRA,SEDG,HAS,ALLE,SUM
10/06/2021,17.01,4.69,3.21,2.59,2.1,1.96,1.66,1.77,1.82,1.94,1.53,1.55,1.71,1.56,1.48,0.0,0.0,1.46,1.3,1.1,1.0,1.17,1.01,0.97,1.06,0.9,0.78,0.0,0.84,0.71,0.61,0.71,0.62,0.0,0.72,0.58,0.41,0.54,0.53,0.54,0.46,0.47,0.53,0.43,0.68,0.47,0.46,0.43,0.43,0.39,0.37,0.4,0.32,0.37,0.41,0.33,0.37,0.38,0.39,0.35,0.39,0.33,0.37,0.36,0.36,0.32,0.35,0.31,0.28,0.35,0.31,0.35,0.0,0.35,0.31,0.26,0.31,0.24,0.26,0.32,0.27,0.29,0.3,0.29,0.26,0.25,0.21,0.24,0.26,0.25,0.26,0.24,0.27,0.26,0.23,0.21,0.21,0.24,0.23,0.23,0.23,0.21,0.21,0.22,0.22,0.19,0.2,0.0,0.22,0.23,0.19,0.2,0.22,0.18,0.19,0.16,0.15,0.16,0.17,0.18,0.17,0.18,0.17,0.13,0.17,0.18,0.14,0.0,0.16,0.15,0.18,0.15,0.19,0.16,0.14,0.16,0.14,0.19,0.15,0.14,0.14,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.1,0.09,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.61,0.35,0.28,0.23,0.19,0.16,0.19,0.16,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17000000000002
10/07/2021,16.79,4.79,3.22,2.6,2.05,2.01,1.66,1.76,1.82,1.93,1.55,1.54,1.72,1.61,1.47,0.0,0.0,1.46,1.29,1.1,0.99,1.17,1.01,0.99,1.03,0.88,0.78,0.0,0.85,0.7,0.61,0.72,0.62,0.0,0.74,0.57,0.41,0.54,0.53,0.54,0.47,0.46,0.51,0.43,0.68,0.46,0.45,0.43,0.43,0.39,0.37,0.4,0.32,0.36,0.41,0.34,0.39,0.38,0.39,0.34,0.39,0.34,0.36,0.36,0.36,0.32,0.36,0.33,0.28,0.35,0.31,0.34,0.0,0.34,0.31,0.26,0.31,0.25,0.26,0.31,0.26,0.3,0.3,0.28,0.26,0.25,0.22,0.24,0.26,0.25,0.26,0.24,0.27,0.26,0.24,0.21,0.21,0.24,0.23,0.24,0.22,0.21,0.2,0.22,0.22,0.19,0.2,0.0,0.22,0.23,0.2,0.21,0.22,0.18,0.19,0.16,0.14,0.16,0.18,0.18,0.17,0.18,0.17,0.13,0.17,0.17,0.14,0.0,0.16,0.15,0.19,0.15,0.19,0.16,0.14,0.16,0.14,0.19,0.15,0.15,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.1,0.1,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.61,0.34,0.28,0.23,0.19,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08
10/08/2021,16.9,4.74,3.21,2.59,2.07,1.99,1.67,1.77,1.81,1.92,1.56,1.54,1.72,1.57,1.5,0.0,0.0,1.45,1.29,1.1,0.99,1.17,1.01,0.98,1.04,0.9,0.79,0.0,0.84,0.7,0.6,0.71,0.63,0.0,0.74,0.56,0.42,0.55,0.53,0.52,0.48,0.46,0.51,0.43,0.68,0.46,0.46,0.44,0.42,0.39,0.36,0.4,0.32,0.37,0.41,0.33,0.39,0.38,0.39,0.35,0.39,0.34,0.37,0.36,0.35,0.32,0.36,0.33,0.28,0.35,0.31,0.34,0.0,0.34,0.31,0.26,0.31,0.26,0.26,0.31,0.26,0.3,0.3,0.28,0.26,0.26,0.22,0.23,0.26,0.25,0.26,0.24,0.27,0.26,0.23,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.22,0.22,0.19,0.2,0.0,0.22,0.23,0.2,0.2,0.23,0.18,0.19,0.16,0.14,0.16,0.17,0.18,0.17,0.18,0.16,0.13,0.17,0.17,0.14,0.0,0.17,0.15,0.19,0.15,0.19,0.16,0.14,0.16,0.14,0.2,0.15,0.15,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.15,0.12,0.13,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.1,0.1,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.6,0.34,0.29,0.23,0.19,0.16,0.19,0.15,0.14,0.21,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.14
10/11/2021,16.97,4.75,3.21,2.62,2.08,1.95,1.66,1.74,1.79,1.94,1.54,1.54,1.72,1.55,1.47,0.0,0.0,1.45,1.29,1.1,1.0,1.17,1.01,0.97,1.04,0.88,0.79,0.0,0.83,0.7,0.6,0.72,0.64,0.0,0.74,0.58,0.42,0.55,0.53,0.52,0.49,0.46,0.52,0.44,0.68,0.46,0.46,0.43,0.42,0.39,0.35,0.4,0.32,0.38,0.41,0.33,0.38,0.38,0.39,0.35,0.38,0.33,0.39,0.36,0.36,0.32,0.37,0.32,0.28,0.35,0.31,0.34,0.0,0.35,0.31,0.26,0.32,0.26,0.25,0.31,0.26,0.3,0.3,0.28,0.26,0.26,0.22,0.23,0.26,0.25,0.26,0.24,0.27,0.26,0.23,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.21,0.22,0.19,0.2,0.0,0.22,0.23,0.19,0.2,0.23,0.18,0.18,0.16,0.14,0.16,0.17,0.18,0.18,0.18,0.17,0.13,0.17,0.17,0.14,0.0,0.17,0.15,0.19,0.15,0.19,0.16,0.14,0.16,0.14,0.2,0.15,0.15,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.09,0.1,0.12,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.59,0.35,0.29,0.23,0.19,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.07
10/12/2021,16.97,4.75,3.21,2.62,2.08,1.95,1.66,1.74,1.79,1.94,1.54,1.54,1.72,1.55,1.47,0.0,0.0,1.45,1.29,1.1,1.0,1.17,1.01,0.97,1.04,0.88,0.79,0.0,0.83,0.7,0.6,0.72,0.64,0.0,0.74,0.58,0.42,0.55,0.53,0.52,0.49,0.46,0.52,0.44,0.68,0.46,0.46,0.43,0.42,0.39,0.35,0.4,0.32,0.38,0.41,0.33,0.38,0.38,0.39,0.35,0.38,0.33,0.39,0.36,0.36,0.32,0.37,0.32,0.28,0.35,0.31,0.34,0.0,0.35,0.31,0.26,0.32,0.26,0.25,0.31,0.26,0.3,0.3,0.28,0.26,0.26,0.22,0.23,0.26,0.25,0.26,0.24,0.27,0.26,0.23,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.21,0.22,0.19,0.2,0.0,0.22,0.23,0.19,0.2,0.23,0.18,0.18,0.16,0.14,0.16,0.17,0.18,0.18,0.18,0.17,0.13,0.17,0.17,0.14,0.0,0.17,0.15,0.19,0.15,0.19,0.16,0.14,0.16,0.14,0.2,0.15,0.15,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.09,0.1,0.12,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.59,0.35,0.29,0.23,0.19,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.07
10/13/2021,16.97,4.75,3.21,2.62,2.08,1.95,1.66,1.74,1.79,1.94,1.54,1.54,1.72,1.55,1.47,0.0,0.0,1.45,1.29,1.1,1.0,1.17,1.01,0.97,1.04,0.88,0.79,0.0,0.83,0.7,0.6,0.72,0.64,0.0,0.74,0.58,0.42,0.55,0.53,0.52,0.49,0.46,0.52,0.44,0.68,0.46,0.46,0.43,0.42,0.39,0.35,0.4,0.32,0.38,0.41,0.33,0.38,0.38,0.39,0.35,0.38,0.33,0.39,0.36,0.36,0.32,0.37,0.32,0.28,0.35,0.31,0.34,0.0,0.35,0.31,0.26,0.32,0.26,0.25,0.31,0.26,0.3,0.3,0.28,0.26,0.26,0.22,0.23,0.26,0.25,0.26,0.24,0.27,0.26,0.23,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.21,0.22,0.19,0.2,0.0,0.22,0.23,0.19,0.2,0.23,0.18,0.18,0.16,0.14,0.16,0.17,0.18,0.18,0.18,0.17,0.13,0.17,0.17,0.14,0.0,0.17,0.15,0.19,0.15,0.19,0.16,0.14,0.16,0.14,0.2,0.15,0.15,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.14,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.09,0.1,0.12,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.59,0.35,0.29,0.23,0.19,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.07
10/14/2021,17.04,4.8,3.21,2.64,2.08,1.99,1.65,1.77,1.79,1.93,1.57,1.55,1.73,1.54,1.51,0.0,0.0,1.44,1.26,1.07,1.0,1.16,0.98,0.97,1.02,0.89,0.78,0.0,0.84,0.69,0.59,0.72,0.63,0.0,0.76,0.57,0.41,0.54,0.51,0.51,0.5,0.46,0.51,0.45,0.69,0.46,0.46,0.43,0.42,0.37,0.39,0.39,0.32,0.38,0.4,0.33,0.4,0.37,0.38,0.37,0.38,0.33,0.39,0.37,0.35,0.31,0.35,0.33,0.28,0.34,0.3,0.33,0.0,0.33,0.3,0.27,0.31,0.27,0.25,0.31,0.26,0.32,0.3,0.27,0.26,0.25,0.21,0.23,0.27,0.25,0.27,0.24,0.27,0.26,0.24,0.21,0.21,0.24,0.23,0.23,0.23,0.22,0.2,0.22,0.22,0.19,0.2,0.0,0.22,0.22,0.18,0.21,0.22,0.19,0.18,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.13,0.17,0.17,0.13,0.0,0.16,0.15,0.19,0.15,0.19,0.16,0.15,0.15,0.14,0.19,0.15,0.15,0.13,0.19,0.12,0.15,0.13,0.0,0.15,0.14,0.16,0.15,0.13,0.14,0.13,0.14,0.12,0.13,0.14,0.11,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.09,0.1,0.11,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.08,0.09,0.09,0.07,0.09,0.09,0.1,0.08,0.0,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.36,0.29,0.22,0.19,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13
10/15/2021,16.93,4.89,3.17,2.64,2.12,1.98,1.61,1.75,1.78,1.97,1.58,1.56,1.73,1.53,1.51,0.0,0.0,1.44,1.26,1.06,1.01,1.17,0.97,0.96,1.03,0.89,0.77,0.0,0.84,0.69,0.57,0.74,0.64,0.0,0.76,0.58,0.41,0.54,0.52,0.52,0.49,0.46,0.51,0.46,0.67,0.46,0.46,0.42,0.42,0.37,0.39,0.4,0.32,0.37,0.4,0.33,0.4,0.37,0.37,0.37,0.37,0.33,0.39,0.36,0.34,0.31,0.36,0.34,0.28,0.33,0.3,0.34,0.0,0.33,0.3,0.28,0.31,0.28,0.24,0.31,0.27,0.31,0.3,0.28,0.26,0.25,0.21,0.23,0.27,0.25,0.27,0.24,0.27,0.26,0.25,0.21,0.21,0.24,0.24,0.23,0.23,0.22,0.2,0.22,0.22,0.2,0.2,0.0,0.21,0.23,0.18,0.21,0.22,0.19,0.18,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.12,0.17,0.17,0.13,0.0,0.16,0.15,0.19,0.15,0.19,0.16,0.15,0.15,0.14,0.19,0.15,0.15,0.12,0.2,0.12,0.16,0.13,0.0,0.15,0.13,0.16,0.15,0.13,0.14,0.13,0.14,0.12,0.13,0.14,0.11,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.09,0.1,0.11,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.09,0.07,0.09,0.09,0.1,0.08,0.0,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.37,0.29,0.23,0.2,0.16,0.19,0.15,0.14,0.2,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
10/18/2021,16.81,4.91,3.19,2.64,2.15,1.97,1.61,1.76,1.76,2.0,1.58,1.55,1.71,1.52,1.53,0.0,0.0,1.43,1.25,1.07,1.01,1.18,0.97,0.96,1.04,0.89,0.78,0.0,0.83,0.68,0.57,0.75,0.64,0.0,0.75,0.57,0.42,0.55,0.52,0.52,0.49,0.47,0.51,0.47,0.67,0.45,0.46,0.42,0.42,0.37,0.4,0.4,0.32,0.38,0.41,0.34,0.4,0.38,0.35,0.37,0.37,0.32,0.39,0.35,0.35,0.31,0.36,0.34,0.28,0.34,0.31,0.34,0.0,0.35,0.3,0.28,0.31,0.27,0.24,0.32,0.27,0.31,0.3,0.28,0.26,0.25,0.21,0.23,0.27,0.24,0.27,0.24,0.27,0.26,0.24,0.21,0.21,0.23,0.23,0.23,0.23,0.22,0.2,0.22,0.22,0.2,0.2,0.0,0.21,0.22,0.18,0.21,0.22,0.19,0.18,0.16,0.16,0.16,0.17,0.18,0.17,0.18,0.16,0.12,0.17,0.17,0.13,0.0,0.16,0.15,0.19,0.15,0.19,0.16,0.15,0.15,0.14,0.2,0.15,0.15,0.13,0.2,0.12,0.16,0.13,0.0,0.16,0.13,0.16,0.15,0.13,0.15,0.13,0.14,0.12,0.13,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.09,0.1,0.11,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.09,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.58,0.36,0.29,0.23,0.19,0.16,0.19,0.15,0.14,0.2,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
10/19/2021,16.85,4.87,3.15,2.62,2.17,1.96,1.63,1.76,1.74,2.0,1.57,1.53,1.7,1.48,1.5,0.0,0.0,1.42,1.25,1.09,1.04,1.19,0.96,0.96,1.04,0.9,0.78,0.0,0.83,0.69,0.57,0.75,0.63,0.0,0.75,0.57,0.42,0.55,0.52,0.51,0.5,0.47,0.52,0.47,0.67,0.46,0.47,0.42,0.42,0.37,0.41,0.4,0.32,0.37,0.41,0.35,0.39,0.38,0.35,0.36,0.38,0.33,0.39,0.36,0.35,0.31,0.37,0.34,0.28,0.34,0.31,0.34,0.0,0.35,0.3,0.28,0.32,0.27,0.25,0.32,0.28,0.31,0.3,0.27,0.27,0.26,0.22,0.23,0.27,0.24,0.27,0.24,0.27,0.27,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.22,0.2,0.22,0.23,0.2,0.2,0.0,0.21,0.22,0.18,0.21,0.23,0.19,0.18,0.16,0.15,0.16,0.17,0.18,0.17,0.18,0.17,0.12,0.17,0.17,0.13,0.0,0.16,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.2,0.13,0.16,0.13,0.0,0.16,0.13,0.16,0.15,0.13,0.15,0.13,0.14,0.12,0.13,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.1,0.0,0.11,0.11,0.09,0.09,0.1,0.11,0.1,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.09,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.36,0.29,0.23,0.2,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21
10/20/2021,16.87,4.98,3.15,2.61,2.16,1.97,1.64,1.74,1.72,2.0,1.57,1.52,1.7,1.47,1.5,0.0,0.0,1.42,1.27,1.09,1.04,1.18,0.97,0.96,1.05,0.9,0.78,0.0,0.84,0.69,0.56,0.75,0.62,0.0,0.74,0.58,0.42,0.54,0.51,0.52,0.5,0.48,0.51,0.48,0.69,0.46,0.48,0.42,0.41,0.37,0.42,0.4,0.31,0.37,0.41,0.34,0.39,0.38,0.34,0.36,0.37,0.33,0.39,0.36,0.35,0.31,0.36,0.34,0.28,0.34,0.3,0.34,0.0,0.34,0.3,0.28,0.32,0.26,0.25,0.32,0.27,0.3,0.31,0.27,0.26,0.25,0.22,0.23,0.27,0.24,0.26,0.24,0.27,0.27,0.24,0.21,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.22,0.22,0.2,0.19,0.0,0.22,0.22,0.18,0.21,0.23,0.18,0.18,0.15,0.15,0.16,0.17,0.18,0.17,0.17,0.17,0.12,0.18,0.17,0.13,0.0,0.17,0.14,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.19,0.13,0.16,0.13,0.0,0.16,0.13,0.15,0.15,0.13,0.15,0.13,0.14,0.12,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.58,0.36,0.28,0.23,0.2,0.16,0.19,0.15,0.14,0.2,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.08
10/21/2021,17.02,5.13,3.12,2.57,2.2,1.96,1.63,1.73,1.71,2.0,1.56,1.5,1.71,1.44,1.5,0.0,0.0,1.43,1.2,1.09,1.04,1.18,0.94,0.94,1.07,0.9,0.78,0.0,0.82,0.68,0.56,0.76,0.62,0.0,0.75,0.56,0.41,0.54,0.5,0.51,0.5,0.48,0.51,0.48,0.69,0.45,0.48,0.42,0.4,0.38,0.42,0.4,0.3,0.38,0.4,0.33,0.39,0.38,0.34,0.36,0.37,0.33,0.4,0.36,0.35,0.31,0.36,0.33,0.28,0.35,0.3,0.34,0.0,0.35,0.29,0.28,0.32,0.26,0.25,0.32,0.27,0.3,0.31,0.27,0.26,0.25,0.22,0.22,0.27,0.23,0.26,0.24,0.27,0.27,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.22,0.21,0.22,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.21,0.23,0.18,0.19,0.15,0.15,0.15,0.17,0.18,0.18,0.18,0.17,0.12,0.18,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.12,0.19,0.13,0.16,0.13,0.0,0.16,0.13,0.16,0.15,0.13,0.15,0.13,0.14,0.12,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.1,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.07,0.58,0.36,0.29,0.23,0.21,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16
10/22/2021,17.11,5.05,3.16,2.51,2.23,1.97,1.64,1.73,1.73,1.98,1.58,1.52,1.71,1.47,1.51,0.0,0.0,1.44,1.2,1.1,1.03,1.18,0.94,0.93,1.07,0.9,0.77,0.0,0.82,0.69,0.56,0.75,0.61,0.0,0.75,0.56,0.41,0.52,0.51,0.51,0.5,0.48,0.52,0.48,0.7,0.46,0.47,0.42,0.4,0.38,0.42,0.4,0.29,0.38,0.4,0.34,0.39,0.38,0.34,0.36,0.37,0.32,0.4,0.36,0.35,0.31,0.36,0.33,0.28,0.34,0.3,0.34,0.0,0.35,0.29,0.28,0.32,0.27,0.25,0.32,0.27,0.3,0.31,0.27,0.25,0.25,0.22,0.23,0.27,0.23,0.26,0.24,0.27,0.27,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.22,0.2,0.22,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.2,0.23,0.18,0.19,0.15,0.15,0.15,0.17,0.18,0.17,0.18,0.17,0.12,0.18,0.17,0.13,0.0,0.16,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.19,0.13,0.14,0.13,0.0,0.16,0.13,0.16,0.15,0.13,0.15,0.13,0.14,0.12,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.07,0.57,0.36,0.29,0.23,0.21,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19
