,MSFT,AAPL,AMZN,FB,NVDA,JNJ,UNH,V,GOOG,GOOGL,ENPH,PG,MA,PYPL,DIS,BAC,ADBE,CMCSA,VZ,PFE,CRM,INTC,T,ABT,KO,PEP,ABBV,MRK,AY,BDX,ACN,LLY,SEDG,MCD,MDT,QCOM,BMY,UPS,UNP,AMGN,C,MS,FSLR,INTU,SBUX,GS,BLK,TGT,CAT,GE,MMM,CVS,AXP,SPGI,ANTM,PLD,CI,GILD,ADP,TJX,USB,CSX,EQIX,GM,CL,EL,COF,NSC,EW,APD,ITW,ADSK,REGN,D,ETN,PGR,MCO,EMR,F,WM,BIIB,VRTX,ECL,NEM,JCI,DOW,TROW,KMB,MET,TEL,A,EXC,EBAY,LULU,BAX,INFO,APTV,BK,ALL,WDAY,HASI,PRU,AIG,SRE,PPG,HPQ,GIS,CMI,MAR,MSI,AFL,WBA,WELL,ADM,ROK,HLT,FRC,MCK,KR,AVB,STT,AMP,CBRE,VRSK,AWK,ES,KEYS,IFF,FITB,DAL,BBY,KHC,VFC,IP,WY,ED,HSY,NTRS,CLX,HIG,EIX,TSN,PPL,XYL,VTR,EXPE,CHD,ETR,TRU,LUV,GWW,KEY,YUM,CCL,RF,DRI,PEAK,DGX,CAG,CMS,CE,CAH,RCL,K,ABC,AVY,PFG,PCG,BMRN,SJM,HBAN,CNP,LUMN,WPC,HAS,IPG,IRM,ELS,HST,TREX,PNR,LNC,MOS,TAP,WTRG,DECK,OC,UGI,NI,CPB,VST,OGN,VOYA,ALV,GPS,PRGO,BEPC,AGPXX,VER,VEREIT Inc,Cash,Invesco Shrt-Trm Inv Gov&Agcy Instl,n/a,SLVM WI,SLVM,O,ONL,XOM,IBM,CVX,WFC,COP,DD,ETSY,PSX,OXY,MAA,LYFT,ESS,BKR,VIAC,VICI,OMC,BF.B,JLL,RHI,RUN,PVH,STOR,DISCK,NLSN,BAH,DISCA,VIACA,CEGVV,CEG,SUM
12/10/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/13/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/14/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/15/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/16/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/17/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/20/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/21/2021,5.24,5.56,4.86,3.05,6.07,1.87,1.92,1.51,2.34,2.5,1.12,1.6,1.31,0.94,1.47,1.35,2.28,1.21,1.17,1.42,2.04,1.7,0.9,1.0,0.93,0.97,0.95,0.77,0.17,0.31,2.11,0.92,0.65,1.08,0.57,1.67,0.57,0.63,0.65,0.52,0.5,0.61,0.42,1.47,0.74,0.55,0.54,0.46,0.46,0.42,0.42,0.55,0.43,0.48,0.45,0.49,0.31,0.37,0.4,0.49,0.32,0.33,0.3,0.45,0.29,0.34,0.27,0.29,0.32,0.27,0.28,0.5,0.28,0.25,0.28,0.25,0.27,0.23,0.43,0.26,0.14,0.23,0.23,0.19,0.23,0.17,0.18,0.19,0.18,0.43,0.19,0.21,0.23,0.26,0.17,0.22,0.23,0.19,0.14,0.43,0.18,0.17,0.19,0.16,0.16,0.36,0.17,0.13,0.22,0.36,0.14,0.14,0.14,0.15,0.16,0.21,0.15,0.15,0.12,0.14,0.14,0.14,0.15,0.15,0.13,0.12,0.31,0.15,0.12,0.09,0.12,0.1,0.13,0.1,0.12,0.12,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.08,0.12,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.08,0.08,0.1,0.07,0.08,0.07,0.07,0.07,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.08,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
12/22/2021,5.24,5.56,4.86,3.05,6.07,1.87,1.92,1.51,2.34,2.5,1.12,1.6,1.31,0.94,1.47,1.35,2.28,1.21,1.17,1.42,2.04,1.7,0.9,1.0,0.93,0.97,0.95,0.77,0.17,0.31,2.11,0.92,0.65,1.08,0.57,1.67,0.57,0.63,0.65,0.52,0.5,0.61,0.42,1.47,0.74,0.55,0.54,0.46,0.46,0.42,0.42,0.55,0.43,0.48,0.45,0.49,0.31,0.37,0.4,0.49,0.32,0.33,0.3,0.45,0.29,0.34,0.27,0.29,0.32,0.27,0.28,0.5,0.28,0.25,0.28,0.25,0.27,0.23,0.43,0.26,0.14,0.23,0.23,0.19,0.23,0.17,0.18,0.19,0.18,0.43,0.19,0.21,0.23,0.26,0.17,0.22,0.23,0.19,0.14,0.43,0.18,0.17,0.19,0.16,0.16,0.36,0.17,0.13,0.22,0.36,0.14,0.14,0.14,0.15,0.16,0.21,0.15,0.15,0.12,0.14,0.14,0.14,0.15,0.15,0.13,0.12,0.31,0.15,0.12,0.09,0.12,0.1,0.13,0.1,0.12,0.12,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.08,0.12,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.08,0.08,0.1,0.07,0.08,0.07,0.07,0.07,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.08,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
12/23/2021,5.28,5.59,4.94,3.07,6.01,1.84,1.92,1.51,2.33,2.48,1.12,1.58,1.31,0.93,1.49,1.33,2.26,1.22,1.19,1.39,2.06,1.71,0.92,1.02,0.92,0.96,0.95,0.77,0.18,0.31,2.11,0.89,0.66,1.07,0.57,1.67,0.57,0.63,0.64,0.53,0.5,0.6,0.44,1.45,0.71,0.54,0.54,0.46,0.46,0.42,0.42,0.55,0.43,0.48,0.45,0.49,0.31,0.38,0.4,0.5,0.31,0.33,0.3,0.43,0.29,0.33,0.26,0.28,0.33,0.27,0.28,0.52,0.28,0.25,0.27,0.24,0.27,0.23,0.42,0.26,0.15,0.23,0.23,0.19,0.23,0.17,0.18,0.19,0.18,0.43,0.19,0.21,0.23,0.26,0.17,0.22,0.23,0.19,0.14,0.43,0.18,0.17,0.19,0.16,0.16,0.36,0.17,0.12,0.23,0.36,0.14,0.14,0.14,0.15,0.16,0.21,0.14,0.15,0.12,0.14,0.14,0.14,0.14,0.15,0.13,0.12,0.31,0.15,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.12,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.08,0.13,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.08,0.08,0.1,0.08,0.09,0.07,0.07,0.07,0.06,0.09,0.07,0.08,0.07,0.07,0.07,0.07,0.06,0.09,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
12/24/2021,5.28,5.61,4.92,3.03,6.06,1.86,1.93,1.51,2.35,2.51,1.07,1.61,1.28,0.93,1.48,1.33,2.26,1.22,1.2,1.44,2.04,1.69,0.94,1.01,0.93,0.98,0.97,0.79,0.18,0.31,2.08,0.89,0.6,1.09,0.57,1.69,0.58,0.62,0.64,0.53,0.49,0.59,0.41,1.43,0.72,0.53,0.54,0.46,0.45,0.42,0.42,0.55,0.42,0.48,0.45,0.5,0.31,0.38,0.41,0.49,0.31,0.33,0.31,0.43,0.29,0.34,0.26,0.28,0.33,0.27,0.28,0.53,0.27,0.26,0.28,0.25,0.27,0.23,0.42,0.26,0.15,0.23,0.23,0.19,0.23,0.17,0.18,0.2,0.18,0.42,0.19,0.21,0.23,0.25,0.17,0.22,0.22,0.19,0.14,0.43,0.18,0.16,0.19,0.17,0.16,0.36,0.17,0.12,0.23,0.36,0.14,0.15,0.14,0.15,0.16,0.22,0.14,0.15,0.13,0.14,0.14,0.13,0.14,0.15,0.13,0.12,0.31,0.15,0.12,0.1,0.12,0.1,0.12,0.09,0.12,0.12,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.08,0.13,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.09,0.08,0.1,0.08,0.09,0.07,0.08,0.07,0.06,0.09,0.07,0.08,0.07,0.07,0.07,0.07,0.06,0.09,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.15
12/27/2021,5.36,5.65,4.9,2.99,6.26,1.81,1.92,1.53,2.36,2.53,1.11,1.58,1.32,0.95,1.49,1.33,2.26,1.21,1.16,1.37,2.03,1.69,0.94,1.01,0.92,0.96,0.95,0.77,0.17,0.29,2.12,0.88,0.64,1.07,0.56,1.69,0.56,0.63,0.63,0.52,0.49,0.59,0.4,1.45,0.72,0.53,0.53,0.44,0.45,0.42,0.41,0.54,0.43,0.48,0.46,0.49,0.31,0.37,0.41,0.49,0.31,0.33,0.3,0.43,0.28,0.34,0.26,0.28,0.34,0.27,0.27,0.53,0.27,0.25,0.27,0.24,0.27,0.22,0.42,0.25,0.14,0.24,0.23,0.18,0.23,0.16,0.18,0.19,0.18,0.42,0.2,0.21,0.23,0.25,0.17,0.22,0.23,0.19,0.14,0.43,0.18,0.17,0.19,0.16,0.16,0.36,0.16,0.12,0.24,0.37,0.14,0.15,0.14,0.14,0.16,0.23,0.14,0.15,0.12,0.14,0.14,0.14,0.14,0.15,0.13,0.12,0.31,0.15,0.12,0.1,0.12,0.09,0.12,0.09,0.12,0.12,0.11,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.14,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.09,0.08,0.1,0.08,0.08,0.06,0.07,0.07,0.06,0.1,0.06,0.08,0.07,0.07,0.07,0.07,0.06,0.09,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
12/28/2021,5.36,5.65,4.9,2.99,6.26,1.81,1.92,1.53,2.36,2.53,1.11,1.58,1.32,0.95,1.49,1.33,2.26,1.21,1.16,1.37,2.03,1.69,0.94,1.01,0.92,0.96,0.95,0.77,0.17,0.29,2.12,0.88,0.64,1.07,0.56,1.69,0.56,0.63,0.63,0.52,0.49,0.59,0.4,1.45,0.72,0.53,0.53,0.44,0.45,0.42,0.41,0.54,0.43,0.48,0.46,0.49,0.31,0.37,0.41,0.49,0.31,0.33,0.3,0.43,0.28,0.34,0.26,0.28,0.34,0.27,0.27,0.53,0.27,0.25,0.27,0.24,0.27,0.22,0.42,0.25,0.14,0.24,0.23,0.18,0.23,0.16,0.18,0.19,0.18,0.42,0.2,0.21,0.23,0.25,0.17,0.22,0.23,0.19,0.14,0.43,0.18,0.17,0.19,0.16,0.16,0.36,0.16,0.12,0.24,0.37,0.14,0.15,0.14,0.14,0.16,0.23,0.14,0.15,0.12,0.14,0.14,0.14,0.14,0.15,0.13,0.12,0.31,0.15,0.12,0.1,0.12,0.09,0.12,0.09,0.12,0.12,0.11,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.14,0.1,0.09,0.09,0.06,0.09,0.09,0.19,0.09,0.08,0.1,0.08,0.08,0.06,0.07,0.07,0.06,0.1,0.06,0.08,0.07,0.07,0.07,0.07,0.06,0.09,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
