,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,COST,TXN,DHR,MCD,MDT,QCOM,PM,UPS,HON,ORCL,NEE,BMY,UNP,LIN,C,AMGN,LOW,INTU,SBUX,MS,JPMORGAN US GOVT MMKT FUN,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,ISRG,AMD,GE,MMM,AXP,NOW,DE,SCHW,CVS,CHTR,SPGI,SQ,ANTM,LMT,ZTS,LRCX,FIS,PLD,MU,BKNG,TMUS,ZM,GILD,ADP,CCI,MO,SYK,MDLZ,TJX,COP,CI,PNC,DUK,EQIX,CB,MMC,BDX,TFC,UBER,ATVI,CSX,EL,CME,USB,GM,FDX,MELI,MRNA,COF,ILMN,CL,SO,FISV,SNAP,ADSK,EW,SHW,ICE,BX,NSC,ITW,TWLO,APD,ADI,BSX,REGN,D,PGR,GPN,F,EMR,MCO,ETN,HUM,WM,FCX,AON,NOC,NXPI,TWTR,DOCU,IDXX,HCA,ROKU,EOG,JCI,ROP,ECL,NEM,DG,VRTX,BIIB,CRWD,KMB,WDAY,ROST,MSCI,A,LHX,TROW,PSA,MRVL,KLAC,IQV,DOW,DLR,APH,SPG,SRE,SNPS,APTV,AEP,DXCM,INFO,GD,CNC,ALGN,TT,MTCH,EBAY,CMG,VEEV,TEL,LULU,PINS,MET,EXC,SLB,DD,ORLY,AIG,BAX,EA,SBAC,PPG,CASH OR CASH COLLATERAL,CARR,ANSGR.IS,RMD,SYY,MCHP,CTSH,PANW,GENERAL ELECTRIC RG,GE.,FTNT,BK,YUM,n/a,CDNS,ALL,IFF,PRU,MSI,TRV,XEL,603613.SS,XLNX,MPC,SNOW,ABNB,PLTR,MGMXX,MAR,PXD,NET,SIVB,SUM
09/17/2021,5.82,5.66,3.71,2.26,2.15,2.05,1.32,1.39,1.44,1.19,1.09,0.95,0.98,0.83,0.89,0.89,0.76,0.83,0.75,0.77,0.64,0.58,0.64,0.56,0.62,0.55,0.61,0.63,0.57,0.54,0.49,0.54,0.47,0.51,0.55,0.47,0.46,0.54,0.51,0.5,0.46,0.48,0.51,0.45,0.52,0.45,0.44,0.4,0.4,0.35,0.38,0.39,0.42,0.35,0.34,0.41,0.36,0.31,0.36,0.39,0.35,0.38,0.0,0.31,0.29,0.32,0.34,0.32,0.34,0.31,0.3,0.28,0.31,0.32,0.28,0.26,0.26,0.32,0.28,0.26,0.28,0.26,0.27,0.24,0.22,0.21,0.24,0.22,0.19,0.25,0.21,0.24,0.19,0.15,0.22,0.21,0.2,0.22,0.23,0.21,0.21,0.19,0.18,0.2,0.2,0.19,0.2,0.2,0.19,0.18,0.14,0.15,0.17,0.19,0.17,0.19,0.16,0.16,0.22,0.33,0.17,0.16,0.16,0.18,0.16,0.17,0.15,0.19,0.18,0.17,0.22,0.15,0.16,0.14,0.15,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.15,0.15,0.16,0.13,0.15,0.13,0.16,0.13,0.15,0.12,0.13,0.14,0.17,0.0,0.0,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.12,0.13,0.0,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.11,0.11,0.13,0.0,0.11,0.13,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.54,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35999999999999
09/20/2021,5.81,5.72,3.72,2.22,2.15,2.05,1.31,1.38,1.45,1.19,1.08,0.94,0.98,0.83,0.89,0.88,0.75,0.83,0.76,0.79,0.65,0.59,0.65,0.56,0.63,0.55,0.6,0.62,0.56,0.53,0.49,0.53,0.47,0.5,0.55,0.47,0.45,0.54,0.52,0.5,0.46,0.48,0.51,0.45,0.51,0.45,0.44,0.39,0.4,0.35,0.38,0.39,0.41,0.34,0.34,0.41,0.36,0.31,0.37,0.39,0.34,0.38,0.0,0.32,0.29,0.31,0.34,0.33,0.34,0.3,0.3,0.28,0.3,0.32,0.28,0.26,0.26,0.32,0.28,0.26,0.28,0.26,0.27,0.25,0.23,0.21,0.24,0.22,0.19,0.24,0.21,0.24,0.19,0.15,0.22,0.21,0.2,0.22,0.22,0.21,0.21,0.2,0.18,0.2,0.19,0.19,0.2,0.2,0.19,0.18,0.15,0.15,0.17,0.19,0.17,0.19,0.16,0.16,0.22,0.33,0.18,0.16,0.16,0.17,0.16,0.17,0.16,0.19,0.18,0.17,0.23,0.15,0.16,0.14,0.15,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.15,0.15,0.16,0.13,0.15,0.13,0.16,0.13,0.15,0.12,0.13,0.14,0.17,0.0,0.11,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.11,0.13,0.0,0.13,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.11,0.11,0.13,0.0,0.11,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.14,0.0,0.12,0.13,0.0,0.12,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.56,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38
09/21/2021,5.73,5.63,3.76,2.17,2.12,1.99,1.28,1.36,1.54,1.18,1.08,0.93,0.99,0.81,0.89,0.87,0.75,0.83,0.75,0.78,0.65,0.58,0.65,0.56,0.63,0.55,0.6,0.61,0.56,0.53,0.49,0.53,0.48,0.5,0.59,0.47,0.45,0.53,0.52,0.52,0.46,0.48,0.51,0.45,0.51,0.45,0.44,0.38,0.4,0.35,0.38,0.36,0.4,0.34,0.33,0.4,0.35,0.31,0.37,0.38,0.33,0.37,0.0,0.31,0.29,0.31,0.33,0.32,0.33,0.3,0.3,0.27,0.31,0.31,0.28,0.26,0.26,0.32,0.25,0.26,0.28,0.24,0.27,0.25,0.23,0.21,0.23,0.22,0.19,0.24,0.21,0.24,0.19,0.16,0.22,0.21,0.2,0.22,0.23,0.21,0.21,0.2,0.17,0.2,0.19,0.2,0.2,0.2,0.19,0.18,0.16,0.15,0.17,0.19,0.17,0.19,0.19,0.16,0.21,0.38,0.18,0.16,0.16,0.17,0.16,0.2,0.16,0.19,0.18,0.17,0.23,0.15,0.15,0.15,0.14,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.14,0.15,0.16,0.13,0.15,0.12,0.16,0.13,0.14,0.12,0.14,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.11,0.13,0.12,0.0,0.13,0.11,0.13,0.0,0.13,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.0,0.11,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.58,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.11,0.0,0.0,0.0,0.0,0.0,80.09
09/22/2021,5.73,5.63,3.76,2.17,2.12,1.99,1.28,1.36,1.54,1.18,1.08,0.93,0.99,0.81,0.89,0.87,0.75,0.83,0.75,0.78,0.65,0.58,0.65,0.56,0.63,0.55,0.6,0.61,0.56,0.53,0.49,0.53,0.48,0.5,0.59,0.47,0.45,0.53,0.52,0.52,0.46,0.48,0.51,0.45,0.51,0.45,0.44,0.38,0.4,0.35,0.38,0.36,0.4,0.34,0.33,0.4,0.35,0.31,0.37,0.38,0.33,0.37,0.0,0.31,0.29,0.31,0.33,0.32,0.33,0.3,0.3,0.27,0.31,0.31,0.28,0.26,0.26,0.32,0.25,0.26,0.28,0.24,0.27,0.25,0.23,0.21,0.23,0.22,0.19,0.24,0.21,0.24,0.19,0.16,0.22,0.21,0.2,0.22,0.23,0.21,0.21,0.2,0.17,0.2,0.19,0.2,0.2,0.2,0.19,0.18,0.16,0.15,0.17,0.19,0.17,0.19,0.19,0.16,0.21,0.38,0.18,0.16,0.16,0.17,0.16,0.2,0.16,0.19,0.18,0.17,0.23,0.15,0.15,0.15,0.14,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.14,0.15,0.16,0.13,0.15,0.12,0.16,0.13,0.14,0.12,0.14,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.11,0.13,0.12,0.0,0.13,0.11,0.13,0.0,0.13,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.0,0.11,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.58,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.11,0.0,0.0,0.0,0.0,0.0,80.09
09/23/2021,5.7,5.62,3.71,2.15,2.12,1.99,1.29,1.34,1.51,1.16,1.1,0.94,0.99,0.81,0.89,0.88,0.75,0.82,0.74,0.78,0.66,0.58,0.65,0.57,0.64,0.55,0.6,0.63,0.56,0.53,0.49,0.54,0.48,0.5,0.59,0.47,0.46,0.54,0.52,0.52,0.47,0.48,0.51,0.45,0.52,0.45,0.44,0.38,0.4,0.35,0.38,0.36,0.41,0.34,0.33,0.4,0.35,0.31,0.37,0.38,0.34,0.37,0.0,0.32,0.29,0.31,0.32,0.31,0.34,0.31,0.3,0.27,0.31,0.31,0.28,0.27,0.26,0.33,0.25,0.26,0.28,0.24,0.27,0.25,0.23,0.21,0.24,0.21,0.19,0.24,0.21,0.24,0.19,0.15,0.23,0.21,0.21,0.23,0.23,0.21,0.21,0.19,0.18,0.2,0.19,0.19,0.2,0.2,0.19,0.18,0.16,0.15,0.17,0.18,0.17,0.19,0.18,0.16,0.21,0.38,0.18,0.16,0.16,0.17,0.16,0.19,0.16,0.19,0.18,0.17,0.22,0.15,0.16,0.14,0.15,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.14,0.15,0.16,0.13,0.15,0.12,0.17,0.13,0.14,0.12,0.13,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.0,0.13,0.12,0.11,0.13,0.12,0.13,0.0,0.13,0.13,0.0,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.0,0.11,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.59,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.11,0.0,0.0,0.0,0.0,0.0,80.1
09/24/2021,5.72,5.63,3.7,2.17,2.13,2.0,1.29,1.35,1.52,1.16,1.1,0.94,0.99,0.8,0.9,0.88,0.75,0.79,0.74,0.78,0.65,0.58,0.64,0.57,0.64,0.55,0.59,0.63,0.56,0.53,0.49,0.54,0.48,0.5,0.6,0.47,0.46,0.53,0.51,0.52,0.46,0.48,0.51,0.45,0.52,0.46,0.44,0.38,0.4,0.35,0.38,0.36,0.41,0.34,0.33,0.4,0.34,0.31,0.37,0.39,0.34,0.36,0.0,0.32,0.29,0.31,0.32,0.31,0.34,0.3,0.3,0.26,0.31,0.32,0.27,0.26,0.27,0.33,0.24,0.26,0.28,0.24,0.27,0.25,0.23,0.21,0.24,0.21,0.19,0.24,0.21,0.24,0.19,0.15,0.23,0.21,0.21,0.23,0.23,0.21,0.21,0.2,0.17,0.2,0.19,0.19,0.2,0.2,0.19,0.18,0.18,0.14,0.17,0.18,0.17,0.2,0.18,0.16,0.21,0.39,0.18,0.16,0.16,0.17,0.16,0.2,0.16,0.19,0.18,0.17,0.22,0.15,0.16,0.15,0.14,0.23,0.16,0.17,0.15,0.14,0.12,0.13,0.14,0.15,0.16,0.13,0.15,0.11,0.17,0.13,0.14,0.13,0.13,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.0,0.13,0.12,0.0,0.13,0.12,0.13,0.0,0.13,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.0,0.11,0.11,0.12,0.0,0.11,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.14,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.55,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.11,0.0,0.0,0.0,0.0,0.0,80.07
09/27/2021,5.78,5.43,3.61,2.16,2.05,1.95,1.33,1.23,1.34,1.16,1.15,1.05,0.98,0.82,0.88,0.88,0.85,0.81,0.73,0.75,0.68,0.62,0.58,0.58,0.59,0.55,0.59,0.61,0.54,0.56,0.51,0.55,0.52,0.54,0.54,0.5,0.49,0.51,0.5,0.49,0.49,0.48,0.48,0.45,0.48,0.46,0.45,0.43,0.39,0.35,0.41,0.4,0.39,0.38,0.37,0.4,0.35,0.35,0.34,0.37,0.36,0.36,0.0,0.33,0.31,0.31,0.32,0.32,0.32,0.32,0.33,0.29,0.3,0.33,0.29,0.29,0.28,0.29,0.29,0.26,0.27,0.26,0.26,0.25,0.24,0.23,0.24,0.23,0.23,0.24,0.22,0.22,0.21,0.2,0.22,0.23,0.21,0.22,0.22,0.22,0.21,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.16,0.16,0.19,0.2,0.19,0.19,0.18,0.17,0.18,0.27,0.18,0.18,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.17,0.2,0.16,0.16,0.15,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.17,0.13,0.11,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.13,0.12,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.13,0.14,0.12,0.12,0.11,0.11,0.1,0.0,0.11,0.11,0.11,0.13,0.11,0.11,0.0,0.13,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,79.95
09/28/2021,5.75,5.61,3.72,2.1,2.13,2.0,1.28,1.37,1.57,1.21,1.08,0.97,0.96,0.81,0.89,0.87,0.78,0.8,0.78,0.74,0.64,0.61,0.65,0.56,0.69,0.55,0.6,0.61,0.55,0.52,0.48,0.53,0.47,0.48,0.6,0.48,0.46,0.54,0.52,0.51,0.46,0.49,0.52,0.46,0.51,0.46,0.44,0.38,0.4,0.34,0.38,0.37,0.39,0.33,0.33,0.4,0.36,0.3,0.37,0.39,0.34,0.37,0.0,0.33,0.3,0.31,0.33,0.32,0.32,0.31,0.3,0.27,0.31,0.32,0.28,0.26,0.28,0.33,0.25,0.28,0.28,0.23,0.27,0.26,0.23,0.21,0.24,0.22,0.19,0.24,0.21,0.25,0.19,0.15,0.22,0.21,0.2,0.22,0.23,0.21,0.21,0.22,0.17,0.21,0.19,0.19,0.19,0.2,0.18,0.19,0.19,0.15,0.17,0.19,0.18,0.2,0.19,0.14,0.21,0.38,0.18,0.16,0.16,0.17,0.16,0.22,0.16,0.19,0.18,0.17,0.21,0.15,0.15,0.14,0.14,0.24,0.16,0.17,0.15,0.13,0.12,0.13,0.14,0.15,0.15,0.13,0.15,0.12,0.17,0.13,0.14,0.13,0.13,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.11,0.13,0.0,0.14,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.14,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.03
09/29/2021,5.75,5.61,3.72,2.1,2.13,2.0,1.28,1.37,1.57,1.21,1.08,0.97,0.96,0.81,0.89,0.87,0.78,0.8,0.78,0.74,0.64,0.61,0.65,0.56,0.69,0.55,0.6,0.61,0.55,0.52,0.48,0.53,0.47,0.48,0.6,0.48,0.46,0.54,0.52,0.51,0.46,0.49,0.52,0.46,0.51,0.46,0.44,0.38,0.4,0.34,0.38,0.37,0.39,0.33,0.33,0.4,0.36,0.3,0.37,0.39,0.34,0.37,0.0,0.33,0.3,0.31,0.33,0.32,0.32,0.31,0.3,0.27,0.31,0.32,0.28,0.26,0.28,0.33,0.25,0.28,0.28,0.23,0.27,0.26,0.23,0.21,0.24,0.22,0.19,0.24,0.21,0.25,0.19,0.15,0.22,0.21,0.2,0.22,0.23,0.21,0.21,0.22,0.17,0.21,0.19,0.19,0.19,0.2,0.18,0.19,0.19,0.15,0.17,0.19,0.18,0.2,0.19,0.14,0.21,0.38,0.18,0.16,0.16,0.17,0.16,0.22,0.16,0.19,0.18,0.17,0.21,0.15,0.15,0.14,0.14,0.24,0.16,0.17,0.15,0.13,0.12,0.13,0.14,0.15,0.15,0.13,0.15,0.12,0.17,0.13,0.14,0.13,0.13,0.14,0.16,0.0,0.11,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.11,0.13,0.0,0.14,0.13,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.14,0.12,0.11,0.0,0.13,0.11,0.11,0.12,0.14,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.03
09/30/2021,5.71,5.53,3.71,2.11,2.12,1.99,1.3,1.35,1.61,1.25,1.07,0.97,0.96,0.8,0.91,0.86,0.78,0.81,0.8,0.72,0.64,0.63,0.66,0.56,0.68,0.55,0.59,0.61,0.53,0.52,0.49,0.53,0.48,0.47,0.58,0.5,0.46,0.53,0.52,0.51,0.45,0.49,0.51,0.46,0.5,0.46,0.43,0.38,0.4,0.34,0.38,0.37,0.39,0.33,0.33,0.4,0.37,0.3,0.37,0.39,0.34,0.38,0.0,0.33,0.31,0.31,0.34,0.33,0.31,0.31,0.3,0.27,0.3,0.33,0.29,0.26,0.28,0.32,0.25,0.29,0.28,0.23,0.27,0.26,0.24,0.22,0.23,0.22,0.19,0.23,0.21,0.25,0.19,0.15,0.22,0.21,0.19,0.22,0.23,0.21,0.21,0.22,0.18,0.21,0.19,0.18,0.2,0.2,0.18,0.2,0.19,0.15,0.17,0.18,0.18,0.21,0.19,0.14,0.2,0.36,0.19,0.16,0.16,0.17,0.16,0.21,0.16,0.18,0.17,0.17,0.21,0.15,0.16,0.14,0.14,0.24,0.16,0.16,0.15,0.13,0.12,0.14,0.14,0.15,0.15,0.13,0.15,0.12,0.17,0.13,0.14,0.13,0.13,0.14,0.16,0.0,0.12,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.11,0.12,0.0,0.13,0.13,0.11,0.12,0.11,0.13,0.14,0.12,0.0,0.0,0.12,0.11,0.0,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.11,0.0,0.11,0.0,0.0,0.0,79.91
10/01/2021,5.69,5.44,3.69,2.07,2.09,1.96,1.31,1.32,1.61,1.27,1.09,0.97,0.96,0.79,0.91,0.87,0.78,0.81,0.82,0.7,0.64,0.65,0.66,0.57,0.68,0.56,0.6,0.62,0.54,0.52,0.5,0.53,0.48,0.47,0.58,0.51,0.47,0.53,0.51,0.51,0.45,0.48,0.51,0.46,0.49,0.47,0.43,0.37,0.39,0.35,0.38,0.38,0.39,0.34,0.34,0.4,0.37,0.31,0.37,0.38,0.34,0.38,0.0,0.33,0.31,0.31,0.34,0.31,0.31,0.31,0.3,0.28,0.3,0.31,0.3,0.27,0.28,0.31,0.26,0.29,0.29,0.24,0.26,0.25,0.24,0.22,0.23,0.21,0.19,0.24,0.21,0.25,0.19,0.14,0.22,0.21,0.19,0.23,0.23,0.21,0.22,0.23,0.18,0.21,0.19,0.18,0.2,0.2,0.18,0.2,0.19,0.15,0.18,0.18,0.18,0.21,0.2,0.14,0.2,0.34,0.19,0.15,0.16,0.17,0.17,0.2,0.16,0.18,0.17,0.17,0.21,0.15,0.16,0.14,0.15,0.24,0.16,0.16,0.15,0.14,0.12,0.14,0.15,0.15,0.16,0.13,0.15,0.13,0.17,0.14,0.14,0.13,0.13,0.14,0.16,0.0,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.0,0.12,0.12,0.13,0.14,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.12,0.12,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.0,0.11,0.0,0.0,0.0,79.85000000000001
10/04/2021,5.73,5.46,3.69,2.09,2.08,1.94,1.3,1.33,1.62,1.26,1.1,0.97,0.95,0.79,0.9,0.88,0.78,0.79,0.81,0.71,0.66,0.64,0.7,0.58,0.68,0.56,0.59,0.62,0.54,0.53,0.5,0.54,0.49,0.48,0.58,0.51,0.49,0.52,0.51,0.51,0.47,0.49,0.51,0.46,0.5,0.46,0.43,0.38,0.38,0.34,0.38,0.37,0.4,0.34,0.33,0.39,0.37,0.31,0.37,0.38,0.34,0.37,0.0,0.33,0.31,0.31,0.33,0.3,0.31,0.32,0.29,0.27,0.3,0.32,0.29,0.26,0.28,0.32,0.25,0.28,0.29,0.24,0.26,0.25,0.23,0.22,0.24,0.21,0.19,0.24,0.21,0.25,0.19,0.15,0.23,0.22,0.19,0.22,0.23,0.21,0.21,0.23,0.18,0.21,0.19,0.18,0.2,0.2,0.18,0.2,0.19,0.16,0.17,0.18,0.18,0.21,0.2,0.14,0.2,0.35,0.19,0.15,0.16,0.17,0.17,0.2,0.16,0.18,0.17,0.17,0.21,0.15,0.15,0.14,0.15,0.23,0.16,0.16,0.15,0.14,0.12,0.14,0.15,0.15,0.15,0.13,0.15,0.12,0.17,0.14,0.13,0.12,0.13,0.14,0.15,0.0,0.12,0.13,0.12,0.13,0.11,0.13,0.12,0.11,0.13,0.12,0.12,0.0,0.13,0.12,0.0,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.11,0.11,0.0,0.12,0.0,0.0,0.14,0.12,0.12,0.0,0.13,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.3,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,79.9
10/05/2021,5.71,5.54,3.65,2.09,2.1,1.96,1.3,1.32,1.6,1.27,1.08,0.99,0.94,0.79,0.89,0.86,0.8,0.82,0.81,0.7,0.67,0.66,0.69,0.57,0.68,0.56,0.59,0.61,0.53,0.53,0.49,0.53,0.49,0.48,0.57,0.51,0.53,0.53,0.51,0.5,0.46,0.49,0.51,0.46,0.49,0.46,0.44,0.37,0.38,0.34,0.38,0.38,0.4,0.34,0.34,0.39,0.37,0.31,0.37,0.38,0.34,0.37,0.0,0.34,0.32,0.31,0.33,0.3,0.31,0.33,0.29,0.27,0.31,0.32,0.3,0.26,0.29,0.32,0.25,0.28,0.28,0.24,0.26,0.24,0.23,0.22,0.24,0.21,0.19,0.24,0.2,0.26,0.19,0.15,0.22,0.22,0.19,0.22,0.23,0.21,0.2,0.24,0.18,0.21,0.19,0.18,0.2,0.2,0.18,0.21,0.19,0.16,0.17,0.18,0.18,0.21,0.2,0.14,0.19,0.31,0.19,0.15,0.16,0.17,0.17,0.2,0.16,0.18,0.18,0.17,0.2,0.15,0.15,0.14,0.15,0.23,0.16,0.15,0.15,0.14,0.12,0.14,0.15,0.15,0.15,0.13,0.15,0.12,0.17,0.14,0.13,0.13,0.13,0.14,0.16,0.0,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.11,0.13,0.11,0.12,0.0,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.14,0.12,0.12,0.0,0.12,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.11,0.0,0.0,0.0,79.92999999999999
