,EBAY,ACN,CCEP,PII,TEL,CRH,BBY,ABBV,CINF,DGX,GPC,TXN,TTC,FAST,AAP,OMF,NFLX,AAPL,ZM,TSLA,SHOP,AMZN,GILD,FB,IRM,MSI,EMN,UPS,Cash&Other,GOOGL,TDOC,BNTX,MRNA,SCI,DASH,ABNB,TWST,AXP,ALLE,CDW,NTAP,ARWR,MMM,n/a,LPX,AGCO,GWW,LEN,SWKS,ORI,WSM,PFE,TT,ABT,A,CSCO,ALL,BLK,MMC,TSCO,HD,GD,TMO,LHX,KLAC,NVDA,AMAT,AFL,USB,TSN,HLI,EOG,SHW,ROST,MSFT,PYPL,EVR,HIG,KMI,TFC,NOC,KEY,ADP,GIS,PAYX,DVN,COP,FANG,COG,ORCL,CTRA,XOM,PXD,SLB,MRO,STLD,CR,DRI,CE,LECO,MTB,F,CRM,XLNX,WDAY,TGT,LRCX,SSD,HPE,TER,DOV,SCHW,SSNC,ANTM,CERN,COST,KO,MO,CHV.,DKS,MS,HPQ,TRV,CVS,LMT,PAG,PNC,DE,MRK,CVX,V,PG,BX,FCX,WFC,SCCO,KR,SUM
12/24/2021,0.0,0.0,0.0,0.0,3.88,0.0,0.0,4.78,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.85,0.0,2.2,0.0,0.0,0.0,0.0,4.87,3.09,1.56,0.0,4.76,0.0,3.9,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,1.98,0.0,0.0,4.44,1.99,1.87,2.87,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,4.59,4.3,1.97,1.29,4.15,4.21,3.22,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06000000000002
12/27/2021,0.0,0.0,0.0,0.0,3.86,0.0,0.0,4.82,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,4.96,0.0,2.19,0.0,0.0,0.0,0.0,4.77,3.09,1.58,0.0,4.78,0.0,3.85,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.96,0.0,0.0,4.64,2.0,1.86,2.85,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,4.62,4.24,1.98,1.29,4.15,4.25,3.2,0.85,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/28/2021,0.0,0.0,0.0,0.0,3.86,0.0,0.0,4.82,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,4.96,0.0,2.19,0.0,0.0,0.0,0.0,4.77,3.09,1.58,0.0,4.78,0.0,3.85,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.96,0.0,0.0,4.64,2.0,1.86,2.85,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,4.62,4.24,1.98,1.29,4.15,4.25,3.2,0.85,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/29/2021,0.0,0.0,0.0,0.0,3.86,0.0,0.0,4.82,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,4.96,0.0,2.19,0.0,0.0,0.0,0.0,4.77,3.09,1.58,0.0,4.78,0.0,3.85,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.96,0.0,0.0,4.64,2.0,1.86,2.85,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,4.62,4.24,1.98,1.29,4.15,4.25,3.2,0.85,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/30/2021,0.0,0.0,0.0,0.0,3.88,0.0,0.0,4.76,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,5.02,0.0,2.2,0.0,0.0,0.0,0.0,4.71,3.07,1.58,0.0,4.77,0.0,3.81,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,1.94,0.0,0.0,4.59,2.07,1.87,2.93,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,4.69,4.25,1.96,1.31,4.17,4.19,3.16,0.84,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000002
12/31/2021,0.0,0.0,0.0,0.0,3.95,0.0,0.0,4.85,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,5.06,0.0,2.26,0.0,0.0,0.0,0.0,4.7,3.15,1.59,0.0,4.86,0.0,3.87,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,1.99,0.0,0.0,4.68,2.11,1.9,2.96,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,4.72,4.34,2.0,1.3,4.28,4.25,3.25,0.87,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
01/03/2022,0.0,0.0,0.0,0.0,3.92,0.0,0.0,4.93,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,5.05,0.0,2.25,0.0,0.0,0.0,0.0,0.0,3.15,1.61,0.0,4.89,0.0,3.86,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.0,0.0,0.0,4.72,2.08,1.88,2.89,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,4.76,4.37,2.0,1.3,4.32,4.22,3.23,0.88,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
01/03/2022,0.0,0.0,0.0,0.0,3.93,0.0,0.0,4.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,5.09,0.0,2.26,0.0,0.0,0.0,0.0,0.0,3.17,1.6,0.0,4.87,0.0,3.86,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,1.99,0.0,0.0,4.72,2.09,1.88,2.9,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,4.76,4.4,1.98,1.3,4.33,4.2,3.22,0.87,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/03/2022,0.0,0.0,0.0,0.0,3.93,0.0,0.0,4.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,5.09,0.0,2.26,0.0,0.0,0.0,0.0,0.0,3.17,1.6,0.0,4.87,0.0,3.86,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,1.99,0.0,0.0,4.72,2.09,1.88,2.9,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,4.76,4.4,1.98,1.3,4.33,4.2,3.22,0.87,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/04/2022,0.0,0.0,0.0,0.0,3.93,0.0,0.0,4.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,5.09,0.0,2.26,0.0,0.0,0.0,0.0,0.0,3.17,1.6,0.0,4.87,0.0,3.86,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,1.99,0.0,0.0,4.72,2.09,1.88,2.9,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,4.76,4.4,1.98,1.3,4.33,4.2,3.22,0.87,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/05/2022,0.0,0.0,0.0,0.0,3.93,0.0,0.0,4.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,5.09,0.0,2.26,0.0,0.0,0.0,0.0,0.0,3.17,1.6,0.0,4.87,0.0,3.86,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,1.99,0.0,0.0,4.72,2.09,1.88,2.9,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,4.76,4.4,1.98,1.3,4.33,4.2,3.22,0.87,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/06/2022,0.0,0.0,0.0,0.0,3.92,0.0,0.0,4.9,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,5.06,0.0,2.55,0.0,0.0,0.0,0.0,0.0,3.05,1.58,0.0,4.82,0.0,3.84,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.03,0.0,0.0,4.65,2.16,1.92,3.01,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,4.8,4.24,2.03,1.32,4.25,4.28,3.24,0.87,0.96,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
01/07/2022,0.0,0.0,0.0,0.0,3.93,0.0,0.0,4.82,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.92,0.0,2.56,0.0,0.0,0.0,0.0,0.0,3.01,1.52,0.0,4.63,0.0,3.8,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,2.1,0.0,0.0,4.57,2.23,1.98,3.16,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,4.64,1.02,2.08,1.3,4.26,4.42,3.2,0.85,0.94,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
01/10/2022,0.0,0.0,0.0,0.0,3.89,0.0,0.0,4.84,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,4.82,0.0,2.52,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,4.62,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,2.2,0.0,0.0,0.0,2.27,2.02,3.29,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,3.55,3.63,0.0,0.0,0.0,0.0,4.59,0.0,2.11,0.0,4.28,4.47,3.22,0.81,0.94,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95999999999998
01/11/2022,0.0,0.0,0.0,0.0,3.83,0.0,0.0,4.84,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,4.72,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,2.25,0.0,0.0,0.0,2.3,2.08,3.24,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,4.38,3.64,0.0,0.0,0.0,0.0,4.39,0.0,2.14,0.0,4.33,4.54,3.23,0.81,0.94,2.11,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
01/12/2022,0.0,0.0,0.0,0.0,3.83,0.0,0.0,4.84,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,4.72,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,2.25,0.0,0.0,0.0,2.3,2.08,3.24,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,4.38,3.64,0.0,0.0,0.0,0.0,4.39,0.0,2.14,0.0,4.33,4.54,3.23,0.81,0.94,2.11,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
01/13/2022,0.0,0.0,0.0,0.0,3.83,0.0,0.0,4.91,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,4.74,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.62,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,2.25,0.0,0.0,0.0,2.29,2.1,3.25,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,4.41,3.56,0.0,0.0,0.0,0.0,4.37,0.0,2.13,0.0,4.26,4.55,3.22,0.82,0.95,2.04,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/14/2022,0.0,0.0,0.0,0.0,3.84,0.0,0.0,4.88,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,4.75,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,2.33,0.0,2.6,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,2.24,0.0,0.0,0.0,2.33,2.14,3.29,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.38,3.59,0.0,0.0,0.0,0.0,4.38,0.0,2.11,0.0,4.24,4.61,3.22,0.84,0.93,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
01/17/2022,0.0,0.0,0.0,0.0,3.8,0.0,0.0,4.73,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.95,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,2.7,0.0,1.97,0.0,0.0,0.0,4.23,0.0,2.65,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,2.25,0.0,0.0,0.0,2.3,2.13,3.27,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,4.85,3.67,0.0,0.0,0.0,0.0,4.44,0.0,2.15,0.0,4.21,4.55,3.19,0.82,0.93,0.0,4.23,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96999999999998
01/18/2022,0.0,0.0,0.0,0.0,3.78,0.0,0.0,4.76,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.75,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,2.0,0.0,0.0,0.0,4.23,0.0,2.63,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,2.25,0.0,0.0,0.0,2.31,2.19,3.36,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,4.85,3.65,0.0,0.0,0.0,0.0,4.67,0.0,2.14,0.0,4.12,4.61,3.17,0.82,0.92,0.0,4.22,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
01/19/2022,0.0,0.0,0.0,0.0,3.78,0.0,0.0,4.76,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.75,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,2.0,0.0,0.0,0.0,4.23,0.0,2.63,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,2.25,0.0,0.0,0.0,2.31,2.19,3.36,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,4.85,3.65,0.0,0.0,0.0,0.0,4.67,0.0,2.14,0.0,4.12,4.61,3.17,0.82,0.92,0.0,4.22,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
01/20/2022,0.0,0.0,0.0,0.0,3.78,0.0,0.0,4.76,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.75,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,2.0,0.0,0.0,0.0,4.23,0.0,2.63,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,2.25,0.0,0.0,0.0,2.31,2.19,3.36,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,4.85,3.65,0.0,0.0,0.0,0.0,4.67,0.0,2.14,0.0,4.12,4.61,3.17,0.82,0.92,0.0,4.22,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
01/21/2022,0.0,0.0,0.0,0.0,3.8,0.0,0.0,4.86,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,4.47,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.04,0.0,0.0,0.0,4.26,0.0,2.67,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,2.25,0.0,0.0,0.0,2.35,2.24,3.33,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,4.85,3.59,0.0,0.0,0.0,0.0,4.41,0.0,2.14,0.0,4.18,4.51,3.18,0.82,0.93,0.0,4.25,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
