,BRK.B,T,WMT,AAPL,AMZN,BAC,XOM,MSFT,VZ,JPM,CVS,FB,UNH,WFC,GOOGL,GOOG,CVX,INTC,JNJ,GM,CMCSA,C,COF,PFE,MS,F,CSCO,IBM,PG,PM,ORCL,MET,GS,HD,CI,AIG,PRU,ALL,MPC,KO,PSX,UPS,ABBV,DIS,MRK,PEP,WBA,TGT,AFL,USB,RTX,ANTM,CB,GE,COST,AXP,VLO,CHTR,MCK,MO,TMUS,MDT,KR,LMT,MMM,PNC,ACN,SYF,GILD,LYB,KHC,LLY,BMY,AMGN,AVGO,MCD,DUK,V,COP,EXC,HON,UNP,SO,TFC,CNC,MU,NEE,FDX,TSN,BLK,ABT,MDLZ,DD,LIN,LOW,BK,CCL,CRM,PGR,TRV,CAT,TXN,HCA,PYPL,GD,SCHW,HPE,KMI,D,NVDA,TSLA,DHR,TMO,BA,NKE,BIIB,HUM,ADBE,ABC,ADM,CAH,NOC,UAL,QCOM,HPQ,PFG,SLB,STATE STREET INSTITUTIONAL LIQ STATE STR,JCI,STT,EOG,AEP,ETN,DAL,DOW,WRK,CME,NFLX,LUMN,OXY,DE,BBY,SRE,DFS,EBAY,NEM,L,IP,SBUX,ADP,CCI,SYY,MA,NSC,HIG,TJX,PLD,LNC,PPL,KMB,GIS,CSX,WMB,AMT,AMAT,ED,REGN,FIS,PEG,MRO,CL,DISH,BKNG,EMR,AMP,MMC,XEL,DXC,KEY,CFG,CMI,TAP,APD,RF,FISV,SYK,WELL,LEN,NUE,WM,FITB,DG,BDX,PCAR,ETR,HBAN,DVA,LVS,VIAC,BEN,AFG,PSA,WEC,SSIXX,State Street Instl Liquid Reserves Prem,ICE,RSG,DHI,ARW,CBRE,GEN.,n/a,4970.T,GE.,KSS,ES,DKS,ADI,JBL,BKR,MTB,DVN,SHW,O,CAR,M,AMD,DLTR,SUM
10/11/2021,2.57,2.19,2.25,2.05,1.66,1.9,1.5,1.48,1.3,1.4,1.26,1.11,1.05,1.14,1.13,1.06,1.0,0.85,0.82,0.93,0.83,0.85,0.85,0.75,0.71,0.66,0.64,0.62,0.58,0.51,0.52,0.53,0.51,0.51,0.41,0.55,0.47,0.43,0.46,0.42,0.39,0.36,0.39,0.41,0.41,0.42,0.39,0.36,0.38,0.41,0.39,0.36,0.38,0.36,0.4,0.36,0.35,0.32,0.35,0.34,0.28,0.33,0.3,0.29,0.28,0.34,0.32,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.29,0.26,0.25,0.3,0.28,0.25,0.23,0.26,0.28,0.22,0.22,0.27,0.18,0.26,0.23,0.24,0.23,0.21,0.24,0.25,0.26,0.22,0.26,0.21,0.23,0.21,0.23,0.23,0.2,0.23,0.23,0.22,0.19,0.2,0.21,0.26,0.22,0.23,0.19,0.19,0.17,0.18,0.18,0.2,0.2,0.16,0.2,0.18,0.17,0.16,0.19,0.17,0.0,0.17,0.19,0.17,0.16,0.17,0.16,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.12,0.12,0.15,0.12,0.13,0.15,0.13,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.12,0.1,0.12,0.14,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.13,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000002
10/12/2021,2.57,2.19,2.25,2.05,1.66,1.9,1.5,1.48,1.3,1.4,1.26,1.11,1.05,1.14,1.13,1.06,1.0,0.85,0.82,0.93,0.83,0.85,0.85,0.75,0.71,0.66,0.64,0.62,0.58,0.51,0.52,0.53,0.51,0.51,0.41,0.55,0.47,0.43,0.46,0.42,0.39,0.36,0.39,0.41,0.41,0.42,0.39,0.36,0.38,0.41,0.39,0.36,0.38,0.36,0.4,0.36,0.35,0.32,0.35,0.34,0.28,0.33,0.3,0.29,0.28,0.34,0.32,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.29,0.26,0.25,0.3,0.28,0.25,0.23,0.26,0.28,0.22,0.22,0.27,0.18,0.26,0.23,0.24,0.23,0.21,0.24,0.25,0.26,0.22,0.26,0.21,0.23,0.21,0.23,0.23,0.2,0.23,0.23,0.22,0.19,0.2,0.21,0.26,0.22,0.23,0.19,0.19,0.17,0.18,0.18,0.2,0.2,0.16,0.2,0.18,0.17,0.16,0.19,0.17,0.0,0.17,0.19,0.17,0.16,0.17,0.16,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.12,0.12,0.15,0.12,0.13,0.15,0.13,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.12,0.1,0.12,0.14,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.13,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.20000000000002
10/13/2021,2.58,2.16,2.26,2.04,1.65,1.91,1.53,1.48,1.28,1.4,1.26,1.11,1.06,1.15,1.14,1.07,1.02,0.85,0.82,0.96,0.79,0.85,0.85,0.75,0.71,0.67,0.64,0.63,0.58,0.51,0.53,0.53,0.51,0.5,0.41,0.56,0.48,0.42,0.47,0.42,0.4,0.37,0.39,0.4,0.41,0.42,0.38,0.36,0.38,0.41,0.39,0.37,0.39,0.36,0.4,0.36,0.36,0.31,0.35,0.34,0.28,0.32,0.3,0.29,0.28,0.34,0.32,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.29,0.26,0.25,0.32,0.27,0.25,0.24,0.26,0.28,0.22,0.21,0.26,0.18,0.26,0.23,0.24,0.23,0.21,0.24,0.24,0.26,0.21,0.26,0.21,0.23,0.21,0.23,0.23,0.19,0.23,0.23,0.22,0.2,0.2,0.21,0.26,0.22,0.23,0.19,0.19,0.17,0.18,0.18,0.2,0.2,0.16,0.2,0.18,0.16,0.16,0.2,0.17,0.0,0.17,0.19,0.18,0.16,0.17,0.16,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.11,0.15,0.12,0.13,0.15,0.12,0.13,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.1,0.12,0.14,0.11,0.12,0.13,0.12,0.12,0.12,0.11,0.1,0.13,0.12,0.11,0.0,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29
10/14/2021,2.57,2.12,2.27,2.05,1.64,1.9,1.53,1.48,1.27,1.38,1.27,1.11,1.06,1.14,1.14,1.07,1.02,0.85,0.82,0.96,0.76,0.85,0.84,0.75,0.7,0.67,0.64,0.63,0.59,0.51,0.54,0.54,0.51,0.51,0.41,0.56,0.48,0.43,0.47,0.42,0.41,0.36,0.39,0.4,0.41,0.42,0.39,0.36,0.38,0.41,0.39,0.36,0.4,0.36,0.4,0.36,0.36,0.3,0.36,0.34,0.27,0.32,0.31,0.3,0.28,0.34,0.33,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.29,0.26,0.24,0.32,0.27,0.25,0.24,0.26,0.28,0.21,0.21,0.26,0.18,0.26,0.23,0.24,0.23,0.21,0.24,0.25,0.26,0.22,0.26,0.21,0.23,0.21,0.22,0.23,0.19,0.23,0.23,0.22,0.2,0.2,0.21,0.26,0.22,0.23,0.2,0.19,0.17,0.19,0.18,0.21,0.21,0.16,0.2,0.18,0.16,0.16,0.2,0.18,0.0,0.17,0.19,0.18,0.16,0.17,0.16,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.12,0.13,0.13,0.13,0.14,0.11,0.15,0.12,0.13,0.15,0.12,0.13,0.15,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.0,0.12,0.14,0.11,0.12,0.13,0.11,0.12,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.1,0.12,0.1,0.11,0.11,0.1,0.11,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.31
10/15/2021,2.55,2.07,2.27,2.04,1.64,1.89,1.52,1.48,1.25,1.37,1.26,1.1,1.06,1.12,1.12,1.05,1.02,0.83,0.81,0.98,0.76,0.84,0.85,0.74,0.71,0.7,0.63,0.62,0.59,0.51,0.54,0.54,0.51,0.51,0.41,0.56,0.48,0.43,0.47,0.42,0.41,0.37,0.39,0.4,0.41,0.42,0.39,0.36,0.38,0.41,0.39,0.36,0.39,0.36,0.4,0.36,0.37,0.3,0.35,0.34,0.27,0.32,0.31,0.3,0.28,0.34,0.33,0.32,0.29,0.29,0.28,0.29,0.25,0.23,0.29,0.28,0.26,0.24,0.31,0.28,0.25,0.24,0.26,0.28,0.21,0.21,0.26,0.18,0.27,0.23,0.24,0.23,0.21,0.24,0.25,0.26,0.22,0.27,0.21,0.23,0.2,0.22,0.23,0.19,0.23,0.23,0.22,0.2,0.2,0.21,0.26,0.22,0.23,0.19,0.2,0.17,0.19,0.19,0.2,0.21,0.16,0.2,0.18,0.16,0.16,0.19,0.18,0.0,0.17,0.19,0.18,0.16,0.17,0.16,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.12,0.13,0.13,0.13,0.14,0.12,0.15,0.12,0.13,0.15,0.12,0.14,0.15,0.13,0.12,0.13,0.12,0.14,0.12,0.11,0.13,0.11,0.0,0.12,0.14,0.11,0.12,0.13,0.11,0.12,0.13,0.11,0.0,0.13,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.11000000000001
10/18/2021,2.54,2.06,2.25,2.04,1.64,1.93,1.52,1.51,1.24,1.33,1.25,1.1,1.08,1.08,1.14,1.07,1.02,0.84,0.81,0.94,0.77,0.83,0.83,0.73,0.72,0.68,0.64,0.62,0.59,0.52,0.53,0.54,0.51,0.51,0.4,0.56,0.48,0.42,0.48,0.42,0.4,0.38,0.38,0.4,0.39,0.42,0.41,0.38,0.38,0.39,0.38,0.37,0.39,0.35,0.4,0.35,0.36,0.3,0.35,0.35,0.27,0.32,0.3,0.3,0.29,0.33,0.33,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.28,0.26,0.24,0.31,0.28,0.25,0.24,0.26,0.28,0.21,0.21,0.27,0.19,0.26,0.24,0.24,0.23,0.22,0.25,0.26,0.26,0.21,0.28,0.2,0.23,0.2,0.22,0.23,0.2,0.23,0.23,0.22,0.21,0.2,0.22,0.26,0.22,0.23,0.19,0.2,0.17,0.19,0.19,0.2,0.21,0.16,0.2,0.18,0.17,0.16,0.19,0.18,0.0,0.17,0.19,0.18,0.16,0.17,0.15,0.15,0.15,0.15,0.17,0.14,0.16,0.13,0.14,0.14,0.15,0.15,0.13,0.13,0.13,0.13,0.14,0.11,0.14,0.12,0.13,0.15,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.11,0.12,0.13,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12
10/19/2021,2.54,2.06,2.25,2.04,1.64,1.93,1.52,1.51,1.24,1.33,1.25,1.1,1.08,1.08,1.14,1.07,1.02,0.84,0.81,0.94,0.77,0.83,0.83,0.73,0.72,0.68,0.64,0.62,0.59,0.52,0.53,0.54,0.51,0.51,0.4,0.56,0.48,0.42,0.48,0.42,0.4,0.38,0.38,0.4,0.39,0.42,0.41,0.38,0.38,0.39,0.38,0.37,0.39,0.35,0.4,0.35,0.36,0.3,0.35,0.35,0.27,0.32,0.3,0.3,0.29,0.33,0.33,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.28,0.26,0.24,0.31,0.28,0.25,0.24,0.26,0.28,0.21,0.21,0.27,0.19,0.26,0.24,0.24,0.23,0.22,0.25,0.26,0.26,0.21,0.28,0.2,0.23,0.2,0.22,0.23,0.2,0.23,0.23,0.22,0.21,0.2,0.22,0.26,0.22,0.23,0.19,0.2,0.17,0.19,0.19,0.2,0.21,0.16,0.2,0.18,0.17,0.16,0.19,0.18,0.0,0.17,0.19,0.18,0.16,0.17,0.15,0.15,0.15,0.15,0.17,0.14,0.16,0.13,0.14,0.14,0.15,0.15,0.13,0.13,0.13,0.13,0.14,0.11,0.14,0.12,0.13,0.15,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.11,0.12,0.13,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12
10/20/2021,2.55,2.05,2.25,2.05,1.69,1.97,1.52,1.51,1.24,1.35,1.27,1.08,1.1,1.14,1.14,1.07,1.03,0.85,0.81,0.94,0.77,0.84,0.84,0.72,0.72,0.69,0.63,0.63,0.58,0.52,0.53,0.53,0.53,0.52,0.41,0.56,0.48,0.42,0.48,0.42,0.4,0.38,0.38,0.4,0.39,0.42,0.39,0.38,0.38,0.39,0.39,0.37,0.38,0.35,0.39,0.35,0.36,0.3,0.35,0.35,0.26,0.33,0.29,0.31,0.29,0.33,0.33,0.32,0.29,0.29,0.28,0.29,0.25,0.24,0.29,0.28,0.26,0.25,0.31,0.28,0.25,0.24,0.26,0.28,0.22,0.2,0.27,0.19,0.26,0.25,0.24,0.23,0.22,0.25,0.26,0.26,0.21,0.28,0.21,0.23,0.21,0.22,0.23,0.2,0.23,0.24,0.22,0.21,0.2,0.22,0.27,0.22,0.23,0.18,0.2,0.16,0.19,0.19,0.2,0.2,0.16,0.2,0.17,0.17,0.16,0.19,0.18,0.0,0.17,0.19,0.18,0.16,0.17,0.15,0.15,0.14,0.15,0.17,0.13,0.16,0.13,0.15,0.14,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.11,0.14,0.12,0.13,0.14,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.11,0.1,0.12,0.14,0.11,0.12,0.13,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.32
10/21/2021,2.54,2.02,2.27,2.07,1.71,1.97,1.52,1.52,1.24,1.35,1.25,1.12,1.09,1.17,1.15,1.08,1.03,0.85,0.8,0.92,0.76,0.83,0.84,0.72,0.72,0.68,0.63,0.62,0.57,0.51,0.54,0.53,0.54,0.53,0.4,0.55,0.48,0.42,0.47,0.41,0.39,0.38,0.37,0.39,0.39,0.42,0.39,0.39,0.38,0.4,0.39,0.36,0.38,0.35,0.4,0.36,0.36,0.3,0.35,0.34,0.26,0.31,0.3,0.3,0.29,0.33,0.34,0.32,0.28,0.29,0.28,0.29,0.24,0.23,0.29,0.28,0.26,0.25,0.31,0.28,0.25,0.25,0.25,0.28,0.21,0.2,0.26,0.19,0.26,0.24,0.23,0.23,0.22,0.25,0.26,0.27,0.21,0.28,0.2,0.22,0.21,0.22,0.23,0.2,0.23,0.24,0.22,0.21,0.2,0.22,0.28,0.22,0.23,0.18,0.2,0.16,0.19,0.2,0.2,0.2,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.17,0.2,0.17,0.16,0.17,0.15,0.15,0.14,0.15,0.18,0.13,0.17,0.13,0.15,0.13,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.11,0.14,0.12,0.13,0.14,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.11,0.1,0.12,0.14,0.11,0.12,0.13,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,73.28
10/22/2021,2.54,2.03,2.3,2.09,1.69,1.97,1.54,1.52,1.24,1.36,1.24,1.13,1.08,1.18,1.15,1.08,1.04,0.85,0.82,0.92,0.77,0.83,0.84,0.73,0.71,0.67,0.63,0.61,0.56,0.5,0.54,0.53,0.53,0.53,0.4,0.56,0.48,0.41,0.47,0.41,0.4,0.38,0.37,0.38,0.39,0.42,0.38,0.39,0.38,0.4,0.39,0.37,0.38,0.35,0.4,0.35,0.36,0.3,0.35,0.34,0.26,0.31,0.29,0.31,0.29,0.34,0.34,0.33,0.28,0.29,0.27,0.3,0.24,0.23,0.29,0.27,0.26,0.25,0.31,0.28,0.25,0.24,0.25,0.28,0.21,0.2,0.27,0.19,0.26,0.24,0.24,0.23,0.22,0.25,0.26,0.26,0.2,0.27,0.21,0.22,0.21,0.22,0.23,0.2,0.23,0.24,0.22,0.2,0.2,0.22,0.28,0.22,0.23,0.18,0.2,0.15,0.19,0.2,0.2,0.21,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.17,0.2,0.17,0.16,0.17,0.15,0.15,0.14,0.15,0.17,0.13,0.17,0.13,0.14,0.14,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.11,0.14,0.12,0.13,0.14,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.11,0.1,0.12,0.14,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.13,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,73.2
10/25/2021,2.54,2.03,2.31,2.08,1.67,1.97,1.51,1.52,1.25,1.35,1.26,1.12,1.12,1.17,1.13,1.06,1.03,0.86,0.81,0.93,0.76,0.81,0.81,0.74,0.7,0.71,0.63,0.55,0.55,0.5,0.53,0.53,0.52,0.53,0.42,0.56,0.48,0.41,0.47,0.41,0.4,0.39,0.37,0.38,0.4,0.41,0.39,0.39,0.38,0.4,0.39,0.4,0.39,0.34,0.41,0.35,0.37,0.31,0.35,0.34,0.26,0.31,0.29,0.31,0.28,0.34,0.34,0.31,0.28,0.28,0.27,0.29,0.24,0.23,0.29,0.27,0.26,0.24,0.31,0.28,0.25,0.25,0.26,0.28,0.23,0.2,0.27,0.19,0.26,0.24,0.25,0.23,0.21,0.25,0.26,0.27,0.2,0.27,0.21,0.23,0.21,0.23,0.24,0.18,0.23,0.24,0.22,0.19,0.21,0.22,0.28,0.22,0.23,0.18,0.2,0.15,0.2,0.2,0.2,0.2,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.2,0.17,0.16,0.17,0.15,0.15,0.14,0.15,0.18,0.14,0.16,0.13,0.15,0.14,0.14,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.12,0.13,0.14,0.12,0.15,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.1,0.12,0.12,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19
10/26/2021,2.54,2.03,2.31,2.08,1.67,1.97,1.51,1.52,1.25,1.35,1.26,1.12,1.12,1.17,1.13,1.06,1.03,0.86,0.81,0.93,0.76,0.81,0.81,0.74,0.7,0.71,0.63,0.55,0.55,0.5,0.53,0.53,0.52,0.53,0.42,0.56,0.48,0.41,0.47,0.41,0.4,0.39,0.37,0.38,0.4,0.41,0.39,0.39,0.38,0.4,0.39,0.4,0.39,0.34,0.41,0.35,0.37,0.31,0.35,0.34,0.26,0.31,0.29,0.31,0.28,0.34,0.34,0.31,0.28,0.28,0.27,0.29,0.24,0.23,0.29,0.27,0.26,0.24,0.31,0.28,0.25,0.25,0.26,0.28,0.23,0.2,0.27,0.19,0.26,0.24,0.25,0.23,0.21,0.25,0.26,0.27,0.2,0.27,0.21,0.23,0.21,0.23,0.24,0.18,0.23,0.24,0.22,0.19,0.21,0.22,0.28,0.22,0.23,0.18,0.2,0.15,0.2,0.2,0.2,0.2,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.2,0.17,0.16,0.17,0.15,0.15,0.14,0.15,0.18,0.14,0.16,0.13,0.15,0.14,0.14,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.12,0.13,0.14,0.12,0.15,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.1,0.12,0.12,0.11,0.13,0.13,0.11,0.1,0.13,0.12,0.11,0.0,0.11,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19
10/27/2021,2.56,2.01,2.34,2.07,1.62,1.99,1.51,1.51,1.24,1.37,1.27,1.07,1.13,1.18,1.09,1.03,1.04,0.76,0.81,0.92,0.76,0.82,0.82,0.74,0.71,0.7,0.62,0.55,0.56,0.5,0.54,0.53,0.53,0.53,0.42,0.56,0.48,0.42,0.47,0.41,0.4,0.39,0.37,0.38,0.4,0.42,0.39,0.39,0.38,0.4,0.39,0.4,0.39,0.35,0.41,0.37,0.36,0.31,0.36,0.34,0.26,0.31,0.3,0.31,0.28,0.35,0.34,0.31,0.28,0.28,0.27,0.29,0.24,0.23,0.29,0.27,0.26,0.24,0.31,0.28,0.25,0.25,0.25,0.29,0.23,0.2,0.27,0.19,0.27,0.25,0.25,0.23,0.21,0.25,0.26,0.27,0.19,0.27,0.21,0.23,0.21,0.22,0.24,0.17,0.23,0.24,0.22,0.19,0.21,0.22,0.29,0.22,0.23,0.18,0.2,0.15,0.2,0.2,0.2,0.21,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.21,0.18,0.16,0.17,0.14,0.14,0.14,0.15,0.18,0.14,0.17,0.13,0.15,0.14,0.14,0.16,0.12,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.13,0.15,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.1,0.12,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.11,0.13,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.1,0.1,0.1,0.1,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.10000000000001
10/28/2021,2.56,2.01,2.36,2.06,1.61,1.99,1.54,1.5,1.23,1.36,1.27,1.08,1.13,1.17,1.09,1.03,1.05,0.76,0.81,0.92,0.76,0.81,0.83,0.74,0.71,0.69,0.62,0.55,0.56,0.5,0.53,0.52,0.53,0.54,0.42,0.56,0.48,0.42,0.48,0.41,0.4,0.39,0.37,0.38,0.4,0.41,0.39,0.39,0.39,0.4,0.38,0.4,0.39,0.35,0.42,0.36,0.37,0.31,0.35,0.34,0.26,0.31,0.3,0.31,0.28,0.35,0.34,0.31,0.28,0.28,0.27,0.3,0.24,0.23,0.3,0.27,0.26,0.24,0.32,0.28,0.25,0.26,0.25,0.29,0.22,0.2,0.27,0.19,0.27,0.25,0.25,0.23,0.21,0.25,0.27,0.27,0.19,0.27,0.21,0.23,0.21,0.22,0.22,0.18,0.23,0.24,0.22,0.2,0.2,0.22,0.32,0.22,0.23,0.18,0.2,0.15,0.2,0.2,0.2,0.21,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.18,0.2,0.18,0.16,0.17,0.14,0.14,0.14,0.15,0.18,0.13,0.18,0.13,0.15,0.14,0.14,0.16,0.12,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.1,0.12,0.14,0.1,0.12,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.11,0.13,0.11,0.11,0.1,0.1,0.12,0.12,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14
