,NVDA,TSLA,AMZN,MSFT,AAPL,HD,PYPL,ADBE,PG,CRM,TMO,NKE,AVGO,DHR,LLY,V,UNH,TXN,COST,UPS,NEE,SBUX,BLK,AMAT,TGT,MS,INTU,AMD,CAT,NOW,ISRG,DE,CHTR,SQ,VZ,ZTS,CVX,GS,LRCX,MRNA,EL,TMUS,PLD,FDX,SCHW,ADSK,TJX,NSC,ZM,CCI,TWLO,QCOM,MMC,ROKU,IDXX,PGR,MCO,MSCI,MRVL,HUM,PINS,JCI,CRWD,NXPI,CMG,KLAC,A,VEEV,SNPS,DOCU,TT,CARR,AON,CMCSA,PANW,APD,CDNS,GNRC,RMD,TEAM,KKR,TTD,PTON,MTD,ANSS,CPRT,HUBS,SWKS,WST,KEYS,ZBRA,MNST,LBRDK,MTCH,OKTA,DXCM,CTVA,AJG,CTAS,ENPH,GLW,CSGP,SIVB,AWK,EPAM,ODFL,NET,DELL,CBRE,GRMN,YUMC,BMY,DDOG,FCX,WY,AXP,KSU,LB,POOL,KR,NEM,TER,SPCE,ZS,HLT,FIVN,TROW,ADM,PODD,AES,HZNP,BILL,TYL,TECH,WLTW,MPWR,ETSY,AVY,NUAN,ALNY,BIO,COUP,CTLT,ENTG,ON,TTWO,RUN,DGX,INVH,TXG,PHM,ALLY,DT,MDB,RSG,BURL,WEC,ES,CHD,AVLR,JBHT,MAS,CDAY,FICO,TREX,BR,FSLR,CRL,Z,RGEN,ARE,IRM,PAYC,AMG,TPR,IAC,JEF,MKC,FRC,BRO,LPLA,CCK,PWR,EVR,AMP,SLM,DVA,GPS,SGEN,AGCO,ACM,BG,CPRI,TDOC,CREE,GME,JPMORGAN US GOVT MMKT FUN,LPX,HES,IVZ,EQT,DAR,WSM,KHC,AMED,GNTX,SO,XLRN,SAM,MTZ,ANET,ALB,PEGA,AXON,MANH,BBWI WI,HCA,UTHR,PCTY,PXD,BBWI,GOOGL,BX,PM,COF,MSI,FTNT,CSCO,NUE,IT,CDW,EXR,DECK,IPG,AN,BYD,KSS,DKS,LSI,TRGP,FIVE,XYL,UAA,n/a,LBEUR,DVN,LNG,WAL,RF,JLL,BUWA.,WOLF,WM,PLUG,SUM
10/04/2021,1.93,2.25,0.0,1.99,1.78,1.71,1.49,1.36,1.31,0.55,1.18,0.99,1.02,1.05,0.93,0.0,0.88,0.93,1.0,0.74,0.86,0.74,0.71,0.69,0.7,0.79,0.79,0.75,0.62,0.69,0.67,0.58,0.6,0.6,0.0,0.59,0.58,0.61,0.52,0.77,0.49,0.45,0.51,0.37,0.51,0.49,0.48,0.43,0.0,0.41,0.37,0.43,0.49,0.34,0.43,0.0,0.41,0.41,0.43,0.0,0.26,0.4,0.38,0.4,0.43,0.42,0.4,0.37,0.39,0.33,0.36,0.39,0.45,0.35,0.42,0.0,0.38,0.31,0.36,0.45,0.35,0.32,0.24,0.32,0.32,0.33,0.34,0.29,0.33,0.33,0.31,0.31,0.3,0.29,0.3,0.4,0.34,0.32,0.31,0.25,0.29,0.0,0.37,0.33,0.32,0.33,0.32,0.32,0.34,0.29,0.25,0.26,0.37,0.27,0.3,0.3,0.27,0.0,0.26,0.3,0.0,0.24,0.0,0.28,0.3,0.22,0.29,0.27,0.26,0.23,0.3,0.28,0.27,0.28,0.0,0.3,0.29,0.26,0.26,0.29,0.26,0.0,0.29,0.28,0.3,0.0,0.0,0.27,0.24,0.0,0.22,0.27,0.27,0.26,0.27,0.22,0.25,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.24,0.25,0.0,0.26,0.0,0.28,0.23,0.23,0.29,0.21,0.24,0.21,0.25,0.0,0.24,0.24,0.27,0.23,0.28,0.21,0.23,0.0,0.21,0.0,0.28,0.21,0.22,0.27,0.21,0.0,0.0,0.23,0.0,0.23,0.0,0.2,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.21,0.0,1.81,0.54,0.5,0.54,0.37,0.37,0.36,0.31,0.31,0.28,0.28,0.23,0.27,0.24,0.24,0.21,0.22,0.23,0.26,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.67000000000002
10/05/2021,1.91,2.23,0.0,2.02,1.78,1.7,1.5,1.35,1.29,0.55,1.17,0.99,1.01,1.03,0.92,0.0,0.87,0.93,0.99,0.73,0.86,0.75,0.7,0.69,0.7,0.8,0.79,0.74,0.63,0.7,0.67,0.59,0.61,0.59,0.0,0.59,0.6,0.6,0.51,0.68,0.5,0.45,0.51,0.38,0.52,0.48,0.48,0.44,0.0,0.4,0.37,0.43,0.49,0.34,0.42,0.0,0.41,0.41,0.42,0.0,0.27,0.4,0.38,0.39,0.43,0.42,0.39,0.37,0.39,0.33,0.36,0.39,0.45,0.36,0.42,0.0,0.38,0.3,0.35,0.45,0.36,0.32,0.24,0.33,0.32,0.33,0.34,0.28,0.33,0.33,0.3,0.31,0.3,0.29,0.3,0.4,0.34,0.33,0.31,0.26,0.29,0.0,0.37,0.32,0.32,0.33,0.32,0.32,0.34,0.29,0.25,0.26,0.37,0.27,0.3,0.31,0.28,0.0,0.26,0.29,0.0,0.24,0.0,0.28,0.31,0.22,0.29,0.28,0.26,0.23,0.3,0.29,0.27,0.29,0.0,0.3,0.28,0.26,0.26,0.29,0.26,0.0,0.28,0.27,0.29,0.0,0.0,0.26,0.25,0.0,0.22,0.27,0.28,0.26,0.27,0.22,0.24,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.23,0.25,0.0,0.27,0.0,0.27,0.23,0.23,0.29,0.21,0.24,0.21,0.25,0.0,0.24,0.25,0.27,0.23,0.28,0.21,0.24,0.0,0.21,0.0,0.28,0.22,0.23,0.27,0.22,0.0,0.0,0.23,0.0,0.23,0.0,0.2,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.22,0.0,1.83,0.53,0.5,0.55,0.37,0.37,0.36,0.31,0.31,0.29,0.28,0.23,0.28,0.23,0.25,0.22,0.22,0.23,0.27,0.0,0.0,0.21,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.61000000000001
10/06/2021,1.91,2.23,0.0,2.02,1.78,1.7,1.5,1.35,1.29,0.55,1.17,0.99,1.01,1.03,0.92,0.0,0.87,0.93,0.99,0.73,0.86,0.75,0.7,0.69,0.7,0.8,0.79,0.74,0.63,0.7,0.67,0.59,0.61,0.59,0.0,0.59,0.6,0.6,0.51,0.68,0.5,0.45,0.51,0.38,0.52,0.48,0.48,0.44,0.0,0.4,0.37,0.43,0.49,0.34,0.42,0.0,0.41,0.41,0.42,0.0,0.27,0.4,0.38,0.39,0.43,0.42,0.39,0.37,0.39,0.33,0.36,0.39,0.45,0.36,0.42,0.0,0.38,0.3,0.35,0.45,0.36,0.32,0.24,0.33,0.32,0.33,0.34,0.28,0.33,0.33,0.3,0.31,0.3,0.29,0.3,0.4,0.34,0.33,0.31,0.26,0.29,0.0,0.37,0.32,0.32,0.33,0.32,0.32,0.34,0.29,0.25,0.26,0.37,0.27,0.3,0.31,0.28,0.0,0.26,0.29,0.0,0.24,0.0,0.28,0.31,0.22,0.29,0.28,0.26,0.23,0.3,0.29,0.27,0.29,0.0,0.3,0.28,0.26,0.26,0.29,0.26,0.0,0.28,0.27,0.29,0.0,0.0,0.26,0.25,0.0,0.22,0.27,0.28,0.26,0.27,0.22,0.24,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.23,0.25,0.0,0.27,0.0,0.27,0.23,0.23,0.29,0.21,0.24,0.21,0.25,0.0,0.24,0.25,0.27,0.23,0.28,0.21,0.24,0.0,0.21,0.0,0.28,0.22,0.23,0.27,0.22,0.0,0.0,0.23,0.0,0.23,0.0,0.2,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.22,0.0,1.83,0.53,0.5,0.55,0.37,0.37,0.36,0.31,0.31,0.29,0.28,0.23,0.28,0.23,0.25,0.22,0.22,0.23,0.27,0.0,0.0,0.21,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.61000000000001
10/07/2021,1.85,2.28,0.0,2.01,1.77,1.71,1.47,1.33,1.31,0.55,1.18,1.01,1.01,1.03,0.92,0.0,0.88,0.93,0.99,0.73,0.87,0.75,0.7,0.68,0.7,0.79,0.78,0.74,0.63,0.69,0.65,0.59,0.62,0.57,0.0,0.6,0.61,0.6,0.5,0.66,0.51,0.45,0.52,0.38,0.52,0.47,0.49,0.45,0.0,0.41,0.36,0.43,0.49,0.33,0.42,0.0,0.41,0.4,0.41,0.0,0.26,0.41,0.37,0.38,0.43,0.42,0.39,0.36,0.38,0.32,0.36,0.4,0.45,0.36,0.41,0.0,0.38,0.3,0.35,0.44,0.35,0.3,0.23,0.33,0.32,0.33,0.32,0.28,0.32,0.32,0.3,0.31,0.31,0.29,0.29,0.39,0.34,0.33,0.32,0.24,0.29,0.0,0.37,0.34,0.32,0.33,0.33,0.32,0.34,0.3,0.25,0.26,0.36,0.27,0.31,0.31,0.28,0.0,0.26,0.3,0.0,0.24,0.0,0.27,0.32,0.21,0.28,0.28,0.26,0.23,0.31,0.27,0.27,0.28,0.0,0.29,0.28,0.26,0.26,0.3,0.26,0.0,0.28,0.27,0.29,0.0,0.0,0.26,0.25,0.0,0.22,0.29,0.27,0.24,0.27,0.22,0.25,0.27,0.0,0.23,0.24,0.0,0.27,0.0,0.24,0.25,0.0,0.26,0.0,0.27,0.24,0.23,0.29,0.21,0.25,0.22,0.26,0.0,0.24,0.25,0.27,0.23,0.28,0.22,0.24,0.0,0.21,0.0,0.29,0.22,0.23,0.28,0.22,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.23,0.0,1.82,0.52,0.51,0.55,0.37,0.36,0.36,0.31,0.32,0.29,0.28,0.24,0.28,0.24,0.26,0.22,0.22,0.23,0.28,0.0,0.0,0.21,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53
10/08/2021,1.89,2.25,0.0,2.03,1.77,1.71,1.48,1.33,1.3,0.54,1.18,1.01,1.01,1.02,0.93,0.0,0.88,0.94,0.99,0.72,0.86,0.74,0.7,0.68,0.7,0.8,0.78,0.74,0.62,0.7,0.66,0.58,0.62,0.59,0.0,0.6,0.61,0.62,0.5,0.66,0.51,0.44,0.52,0.38,0.53,0.47,0.47,0.46,0.0,0.4,0.36,0.43,0.49,0.33,0.42,0.0,0.41,0.41,0.42,0.0,0.25,0.4,0.38,0.39,0.43,0.42,0.39,0.36,0.38,0.32,0.36,0.4,0.46,0.36,0.41,0.0,0.38,0.3,0.35,0.45,0.36,0.31,0.23,0.33,0.32,0.33,0.32,0.28,0.32,0.32,0.3,0.31,0.31,0.29,0.29,0.39,0.35,0.33,0.32,0.24,0.29,0.0,0.37,0.33,0.33,0.34,0.35,0.32,0.34,0.3,0.25,0.26,0.37,0.27,0.3,0.31,0.28,0.0,0.26,0.3,0.0,0.24,0.0,0.28,0.31,0.21,0.28,0.28,0.26,0.23,0.31,0.28,0.26,0.28,0.0,0.29,0.28,0.26,0.26,0.3,0.25,0.0,0.28,0.27,0.3,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.27,0.24,0.27,0.21,0.25,0.26,0.0,0.23,0.25,0.0,0.27,0.0,0.24,0.25,0.0,0.26,0.0,0.26,0.23,0.23,0.29,0.21,0.25,0.21,0.26,0.0,0.24,0.25,0.27,0.23,0.27,0.22,0.24,0.0,0.21,0.0,0.28,0.22,0.22,0.28,0.22,0.0,0.0,0.23,0.0,0.23,0.0,0.21,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.23,0.0,1.83,0.53,0.51,0.56,0.37,0.37,0.36,0.31,0.32,0.29,0.28,0.23,0.28,0.22,0.25,0.21,0.21,0.23,0.28,0.0,0.0,0.21,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.57000000000001
10/11/2021,1.93,2.26,0.0,2.04,1.77,1.73,1.48,1.34,1.31,0.54,1.18,1.01,1.02,1.02,0.93,0.0,0.89,0.93,0.99,0.72,0.87,0.74,0.7,0.67,0.69,0.79,0.77,0.76,0.62,0.7,0.67,0.58,0.6,0.61,0.0,0.6,0.6,0.61,0.5,0.61,0.51,0.43,0.52,0.37,0.53,0.47,0.47,0.46,0.0,0.4,0.36,0.42,0.49,0.35,0.42,0.0,0.42,0.41,0.46,0.0,0.26,0.4,0.38,0.38,0.43,0.41,0.39,0.36,0.38,0.33,0.36,0.39,0.45,0.36,0.42,0.0,0.38,0.31,0.34,0.45,0.36,0.32,0.24,0.33,0.32,0.33,0.33,0.28,0.32,0.32,0.3,0.31,0.3,0.29,0.29,0.39,0.33,0.33,0.32,0.26,0.29,0.0,0.37,0.33,0.33,0.34,0.38,0.32,0.33,0.29,0.25,0.26,0.36,0.28,0.3,0.3,0.28,0.0,0.27,0.29,0.0,0.24,0.0,0.29,0.31,0.0,0.28,0.28,0.27,0.24,0.31,0.28,0.27,0.28,0.0,0.29,0.3,0.26,0.26,0.31,0.25,0.0,0.28,0.26,0.29,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.27,0.25,0.28,0.21,0.25,0.26,0.0,0.22,0.25,0.0,0.28,0.0,0.24,0.25,0.0,0.26,0.0,0.26,0.23,0.23,0.29,0.21,0.24,0.22,0.26,0.0,0.24,0.25,0.27,0.23,0.27,0.22,0.24,0.0,0.0,0.0,0.26,0.22,0.22,0.28,0.22,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.2,0.25,0.23,0.0,1.85,0.53,0.5,0.54,0.37,0.38,0.36,0.31,0.31,0.27,0.28,0.24,0.27,0.22,0.24,0.21,0.21,0.23,0.27,0.0,0.2,0.21,0.0,0.0,0.24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,87.57000000000002
10/12/2021,1.92,2.25,0.0,2.06,1.79,1.72,1.47,1.35,1.31,0.55,1.2,1.02,1.02,1.02,0.93,0.0,0.91,0.94,0.99,0.74,0.87,0.74,0.71,0.67,0.7,0.8,0.77,0.76,0.63,0.68,0.65,0.59,0.58,0.59,0.0,0.6,0.62,0.63,0.5,0.6,0.5,0.42,0.53,0.38,0.54,0.48,0.47,0.47,0.0,0.39,0.36,0.42,0.5,0.35,0.42,0.0,0.42,0.41,0.45,0.0,0.26,0.4,0.37,0.38,0.42,0.41,0.38,0.36,0.37,0.34,0.35,0.38,0.46,0.34,0.43,0.0,0.37,0.3,0.34,0.45,0.38,0.32,0.24,0.32,0.32,0.33,0.33,0.28,0.31,0.32,0.29,0.32,0.29,0.29,0.29,0.38,0.34,0.34,0.32,0.25,0.29,0.0,0.37,0.33,0.33,0.33,0.39,0.32,0.33,0.29,0.25,0.25,0.36,0.28,0.31,0.31,0.29,0.0,0.26,0.29,0.0,0.24,0.0,0.28,0.32,0.0,0.28,0.29,0.27,0.24,0.32,0.28,0.27,0.28,0.0,0.29,0.29,0.26,0.26,0.31,0.25,0.0,0.28,0.27,0.29,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.28,0.24,0.28,0.21,0.25,0.26,0.0,0.22,0.24,0.0,0.28,0.0,0.24,0.25,0.0,0.26,0.0,0.25,0.23,0.22,0.3,0.21,0.24,0.22,0.27,0.0,0.25,0.26,0.28,0.23,0.28,0.22,0.24,0.0,0.0,0.0,0.26,0.22,0.22,0.28,0.22,0.0,0.0,0.23,0.0,0.22,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.28,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.24,0.0,1.87,0.54,0.5,0.56,0.37,0.38,0.36,0.31,0.31,0.27,0.28,0.23,0.27,0.23,0.24,0.0,0.21,0.23,0.28,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,87.75
10/13/2021,1.92,2.25,0.0,2.06,1.79,1.72,1.47,1.35,1.31,0.55,1.2,1.02,1.02,1.02,0.93,0.0,0.91,0.94,0.99,0.74,0.87,0.74,0.71,0.67,0.7,0.8,0.77,0.76,0.63,0.68,0.65,0.59,0.58,0.59,0.0,0.6,0.62,0.63,0.5,0.6,0.5,0.42,0.53,0.38,0.54,0.48,0.47,0.47,0.0,0.39,0.36,0.42,0.5,0.35,0.42,0.0,0.42,0.41,0.45,0.0,0.26,0.4,0.37,0.38,0.42,0.41,0.38,0.36,0.37,0.34,0.35,0.38,0.46,0.34,0.43,0.0,0.37,0.3,0.34,0.45,0.38,0.32,0.24,0.32,0.32,0.33,0.33,0.28,0.31,0.32,0.29,0.32,0.29,0.29,0.29,0.38,0.34,0.34,0.32,0.25,0.29,0.0,0.37,0.33,0.33,0.33,0.39,0.32,0.33,0.29,0.25,0.25,0.36,0.28,0.31,0.31,0.29,0.0,0.26,0.29,0.0,0.24,0.0,0.28,0.32,0.0,0.28,0.29,0.27,0.24,0.32,0.28,0.27,0.28,0.0,0.29,0.29,0.26,0.26,0.31,0.25,0.0,0.28,0.27,0.29,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.28,0.24,0.28,0.21,0.25,0.26,0.0,0.22,0.24,0.0,0.28,0.0,0.24,0.25,0.0,0.26,0.0,0.25,0.23,0.22,0.3,0.21,0.24,0.22,0.27,0.0,0.25,0.26,0.28,0.23,0.28,0.22,0.24,0.0,0.0,0.0,0.26,0.22,0.22,0.28,0.22,0.0,0.0,0.23,0.0,0.22,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.28,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.24,0.0,1.87,0.54,0.5,0.56,0.37,0.38,0.36,0.31,0.31,0.27,0.28,0.23,0.27,0.23,0.24,0.0,0.21,0.23,0.28,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,87.75
10/14/2021,1.92,2.28,0.0,2.07,1.79,1.74,1.45,1.35,1.32,0.55,1.19,1.01,1.03,1.02,0.94,0.0,0.9,0.93,0.99,0.73,0.85,0.74,0.71,0.68,0.7,0.78,0.77,0.76,0.63,0.68,0.65,0.58,0.57,0.58,0.0,0.6,0.62,0.62,0.5,0.61,0.5,0.41,0.53,0.37,0.54,0.47,0.46,0.48,0.0,0.39,0.36,0.42,0.5,0.35,0.42,0.0,0.42,0.41,0.45,0.0,0.26,0.4,0.38,0.37,0.42,0.41,0.38,0.36,0.37,0.34,0.35,0.38,0.46,0.33,0.44,0.0,0.37,0.3,0.34,0.45,0.38,0.32,0.24,0.32,0.32,0.33,0.34,0.28,0.31,0.32,0.29,0.31,0.29,0.29,0.29,0.38,0.34,0.35,0.33,0.27,0.29,0.0,0.37,0.33,0.32,0.33,0.4,0.32,0.33,0.29,0.25,0.25,0.37,0.29,0.32,0.31,0.28,0.0,0.27,0.29,0.0,0.24,0.0,0.29,0.33,0.0,0.28,0.29,0.27,0.24,0.32,0.28,0.27,0.28,0.0,0.28,0.28,0.26,0.26,0.31,0.25,0.0,0.28,0.27,0.28,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.28,0.25,0.28,0.0,0.24,0.26,0.0,0.22,0.24,0.0,0.28,0.0,0.24,0.25,0.0,0.26,0.0,0.24,0.23,0.22,0.3,0.21,0.24,0.22,0.27,0.0,0.24,0.26,0.28,0.23,0.27,0.23,0.24,0.0,0.0,0.0,0.26,0.22,0.22,0.28,0.22,0.0,0.0,0.24,0.0,0.24,0.22,0.0,0.0,0.26,0.26,0.0,0.0,0.22,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.24,0.0,1.86,0.53,0.5,0.55,0.37,0.38,0.36,0.31,0.31,0.27,0.29,0.21,0.28,0.23,0.25,0.2,0.0,0.23,0.28,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,87.72
10/15/2021,1.91,2.32,0.0,2.05,1.77,1.74,1.45,1.36,1.32,0.56,1.18,1.03,1.01,1.01,0.93,0.0,0.9,0.91,0.98,0.73,0.85,0.74,0.7,0.67,0.7,0.78,0.77,0.76,0.62,0.7,0.65,0.57,0.57,0.59,0.0,0.6,0.62,0.62,0.5,0.62,0.5,0.41,0.54,0.37,0.54,0.47,0.46,0.47,0.0,0.4,0.37,0.41,0.5,0.34,0.42,0.0,0.42,0.41,0.45,0.21,0.26,0.4,0.39,0.37,0.42,0.4,0.37,0.36,0.38,0.33,0.35,0.38,0.47,0.33,0.44,0.0,0.37,0.31,0.34,0.45,0.38,0.33,0.24,0.32,0.32,0.33,0.37,0.28,0.31,0.32,0.29,0.31,0.29,0.29,0.3,0.39,0.33,0.34,0.33,0.28,0.28,0.0,0.37,0.33,0.33,0.33,0.42,0.31,0.33,0.29,0.25,0.25,0.37,0.29,0.32,0.31,0.28,0.0,0.26,0.3,0.0,0.24,0.0,0.3,0.33,0.0,0.27,0.29,0.27,0.24,0.32,0.29,0.27,0.28,0.0,0.28,0.3,0.26,0.26,0.31,0.0,0.0,0.28,0.27,0.27,0.0,0.0,0.26,0.25,0.2,0.22,0.28,0.29,0.25,0.28,0.0,0.24,0.26,0.0,0.22,0.24,0.0,0.28,0.0,0.21,0.25,0.0,0.26,0.0,0.24,0.23,0.23,0.3,0.21,0.25,0.22,0.27,0.0,0.24,0.26,0.28,0.23,0.27,0.23,0.25,0.0,0.0,0.0,0.27,0.21,0.22,0.28,0.22,0.0,0.0,0.23,0.0,0.24,0.22,0.2,0.0,0.26,0.26,0.0,0.0,0.22,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.24,0.0,1.83,0.54,0.5,0.55,0.38,0.38,0.35,0.31,0.31,0.27,0.29,0.21,0.27,0.23,0.25,0.0,0.0,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.2,0.25,0.0,0.0,0.0,87.77000000000001
10/18/2021,1.95,2.29,0.0,2.06,1.75,1.73,1.47,1.39,1.3,0.57,1.15,1.03,1.0,0.99,0.92,0.0,0.91,0.9,0.96,0.75,0.86,0.72,0.73,0.68,0.72,0.79,0.77,0.79,0.61,0.7,0.64,0.55,0.56,0.6,0.0,0.59,0.61,0.61,0.5,0.64,0.5,0.41,0.54,0.37,0.53,0.48,0.46,0.47,0.0,0.39,0.39,0.42,0.5,0.34,0.41,0.0,0.42,0.41,0.45,0.21,0.26,0.4,0.41,0.37,0.42,0.41,0.37,0.38,0.38,0.33,0.35,0.38,0.47,0.33,0.43,0.0,0.38,0.31,0.33,0.45,0.37,0.34,0.23,0.32,0.33,0.33,0.38,0.27,0.31,0.33,0.29,0.3,0.28,0.28,0.32,0.39,0.33,0.34,0.33,0.28,0.29,0.0,0.37,0.32,0.33,0.33,0.45,0.31,0.34,0.29,0.25,0.25,0.38,0.3,0.31,0.29,0.28,0.0,0.26,0.28,0.0,0.24,0.0,0.31,0.31,0.2,0.28,0.28,0.27,0.23,0.31,0.3,0.28,0.28,0.0,0.29,0.29,0.25,0.25,0.31,0.0,0.0,0.27,0.28,0.27,0.0,0.0,0.26,0.25,0.0,0.22,0.27,0.29,0.26,0.28,0.0,0.24,0.26,0.0,0.22,0.24,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.23,0.3,0.22,0.24,0.23,0.27,0.0,0.25,0.27,0.28,0.23,0.27,0.23,0.24,0.0,0.0,0.0,0.27,0.21,0.22,0.28,0.22,0.0,0.0,0.24,0.0,0.24,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.23,0.0,1.84,0.55,0.51,0.53,0.38,0.38,0.35,0.31,0.31,0.27,0.3,0.22,0.27,0.22,0.25,0.0,0.21,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,87.86
10/19/2021,1.95,2.35,0.0,2.06,1.76,1.75,1.47,1.38,1.29,0.57,1.16,1.03,1.01,0.99,0.92,0.0,0.92,0.91,0.96,0.75,0.86,0.72,0.74,0.68,0.72,0.79,0.78,0.79,0.62,0.71,0.64,0.56,0.56,0.6,0.0,0.59,0.61,0.63,0.5,0.62,0.5,0.4,0.54,0.38,0.55,0.48,0.46,0.48,0.0,0.38,0.39,0.42,0.5,0.34,0.42,0.0,0.42,0.41,0.45,0.21,0.26,0.4,0.4,0.37,0.41,0.4,0.37,0.38,0.38,0.32,0.34,0.39,0.47,0.33,0.43,0.0,0.38,0.32,0.33,0.45,0.37,0.34,0.23,0.32,0.32,0.33,0.38,0.27,0.3,0.33,0.29,0.29,0.28,0.29,0.32,0.38,0.33,0.35,0.32,0.28,0.29,0.0,0.37,0.32,0.34,0.34,0.45,0.32,0.34,0.28,0.25,0.25,0.38,0.31,0.31,0.3,0.29,0.0,0.26,0.28,0.0,0.24,0.0,0.3,0.32,0.0,0.28,0.28,0.27,0.23,0.3,0.3,0.28,0.28,0.0,0.29,0.3,0.25,0.25,0.31,0.0,0.0,0.27,0.28,0.27,0.0,0.0,0.25,0.25,0.0,0.22,0.28,0.28,0.26,0.28,0.0,0.24,0.26,0.0,0.22,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.23,0.3,0.22,0.24,0.23,0.27,0.0,0.25,0.27,0.28,0.23,0.27,0.23,0.25,0.0,0.0,0.0,0.27,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.24,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.23,0.0,1.83,0.55,0.5,0.54,0.37,0.38,0.35,0.31,0.31,0.27,0.29,0.22,0.27,0.22,0.25,0.0,0.21,0.24,0.28,0.2,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,87.97999999999999
