,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,SPGI,CHTR,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,TJX,CI,PNC,DUK,USB,CME,EL,GM,CSX,EQIX,ATVI,TFC,BDX,MMC,CB,FDX,COF,CL,ILMN,NSC,ICE,EW,SHW,SO,ADSK,FISV,ITW,APD,ADI,BSX,REGN,D,ETN,MCO,HUM,EMR,PGR,GPN,F,HCA,IDXX,TWTR,WM,NXPI,NOC,AON,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,JCI,IQV,KLAC,PSA,DOW,TROW,A,KMB,MSCI,ROST,EBAY,LHX,TEL,TT,CMG,MET,SLB,ALGN,EXC,CNC,DLR,APTV,INFO,DXCM,AEP,GD,SNPS,SRE,SPG,APH,EA,ALXN,BAX,DD,ORLY,AIG,PPG,BK,MCHP,PRU,ALL,CARR,PH,STATE STREET INSTITUTIONAL LIQ STATE STR,SYY,MPC,STZ,CDNS,MSI,TRV,MAR,PSX,IFF,DFS,XEL,SSIXX,WELL,RMD,GIS,State Street Instl Liquid Reserves Prem,FTNT,YUM,SBAC,CTSH,HLT,GEN.,GE.,NUE,WBA,XLNX,ROK,n/a,MTD,MRNA,SIVB,AZO,PAYX,O,CTAS,FRC,HPQ,SUM
11/19/2021,6.08,6.54,3.96,2.1,2.28,2.15,1.35,1.93,2.19,1.27,1.1,0.93,1.09,0.65,1.07,0.92,0.82,0.74,0.89,0.82,0.62,0.78,0.55,0.77,0.53,0.62,0.71,0.59,0.56,0.45,0.58,0.53,0.56,0.65,0.55,0.6,0.6,0.52,0.52,0.53,0.5,0.45,0.6,0.48,0.41,0.53,0.37,0.4,0.39,0.4,0.44,0.34,0.4,0.44,0.35,0.3,0.44,0.45,0.34,0.38,0.34,0.32,0.35,0.35,0.37,0.3,0.27,0.34,0.29,0.47,0.27,0.29,0.33,0.35,0.3,0.26,0.31,0.31,0.29,0.22,0.27,0.21,0.27,0.25,0.22,0.28,0.18,0.23,0.22,0.23,0.21,0.2,0.18,0.21,0.26,0.21,0.19,0.22,0.2,0.21,0.21,0.21,0.23,0.2,0.18,0.13,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.14,0.17,0.2,0.19,0.21,0.17,0.19,0.16,0.18,0.17,0.26,0.15,0.17,0.16,0.18,0.17,0.15,0.15,0.14,0.0,0.2,0.15,0.14,0.11,0.16,0.15,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.13,0.15,0.13,0.17,0.13,0.11,0.13,0.13,0.12,0.14,0.11,0.13,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.14,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.1,0.0,0.1,0.1,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.0,0.11,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.1,0.0,0.0,0.0,84.4
11/22/2021,6.2,6.55,3.97,2.09,2.29,2.16,1.34,1.88,2.27,1.26,1.1,0.89,1.09,0.62,1.08,0.92,0.8,0.73,0.88,0.82,0.63,0.79,0.55,0.77,0.52,0.61,0.73,0.59,0.56,0.45,0.58,0.53,0.56,0.64,0.54,0.61,0.6,0.52,0.53,0.53,0.51,0.45,0.6,0.48,0.41,0.53,0.37,0.39,0.39,0.4,0.44,0.34,0.4,0.44,0.35,0.3,0.45,0.45,0.34,0.37,0.34,0.32,0.34,0.34,0.37,0.3,0.27,0.32,0.29,0.47,0.27,0.29,0.33,0.35,0.3,0.26,0.31,0.31,0.29,0.23,0.27,0.22,0.27,0.25,0.22,0.29,0.17,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.26,0.23,0.19,0.22,0.2,0.21,0.21,0.21,0.24,0.21,0.18,0.13,0.22,0.18,0.22,0.22,0.15,0.17,0.17,0.14,0.17,0.2,0.19,0.21,0.17,0.19,0.15,0.18,0.17,0.26,0.15,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.15,0.14,0.1,0.16,0.15,0.14,0.17,0.15,0.15,0.0,0.13,0.14,0.12,0.13,0.15,0.13,0.17,0.13,0.11,0.12,0.13,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.13,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.1,0.11,0.11,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.22,0.11,0.11,0.1,0.1,0.1,0.0,0.0,84.41
11/23/2021,6.2,6.55,3.97,2.09,2.29,2.16,1.34,1.88,2.27,1.26,1.1,0.89,1.09,0.62,1.08,0.92,0.8,0.73,0.88,0.82,0.63,0.79,0.55,0.77,0.52,0.61,0.73,0.59,0.56,0.45,0.58,0.53,0.56,0.64,0.54,0.61,0.6,0.52,0.53,0.53,0.51,0.45,0.6,0.48,0.41,0.53,0.37,0.39,0.39,0.4,0.44,0.34,0.4,0.44,0.35,0.3,0.45,0.45,0.34,0.37,0.34,0.32,0.34,0.34,0.37,0.3,0.27,0.32,0.29,0.47,0.27,0.29,0.33,0.35,0.3,0.26,0.31,0.31,0.29,0.23,0.27,0.22,0.27,0.25,0.22,0.29,0.17,0.23,0.22,0.23,0.21,0.2,0.18,0.22,0.26,0.23,0.19,0.22,0.2,0.21,0.21,0.21,0.24,0.21,0.18,0.13,0.22,0.18,0.22,0.22,0.15,0.17,0.17,0.14,0.17,0.2,0.19,0.21,0.17,0.19,0.15,0.18,0.17,0.26,0.15,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.15,0.14,0.1,0.16,0.15,0.14,0.17,0.15,0.15,0.0,0.13,0.14,0.12,0.13,0.15,0.13,0.17,0.13,0.11,0.12,0.13,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.13,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.1,0.11,0.11,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.22,0.11,0.11,0.1,0.1,0.1,0.0,0.0,84.41
11/24/2021,6.46,6.61,4.11,2.11,2.3,2.16,1.33,2.11,2.36,1.23,1.1,0.87,1.06,0.58,1.11,0.91,0.76,0.72,0.86,0.84,0.61,0.77,0.54,0.75,0.51,0.57,0.73,0.58,0.55,0.44,0.58,0.53,0.57,0.64,0.52,0.6,0.6,0.52,0.53,0.51,0.51,0.46,0.6,0.48,0.4,0.53,0.36,0.39,0.39,0.4,0.44,0.33,0.4,0.44,0.34,0.3,0.45,0.48,0.33,0.36,0.33,0.3,0.34,0.33,0.35,0.3,0.27,0.32,0.28,0.48,0.27,0.28,0.32,0.34,0.29,0.25,0.31,0.31,0.28,0.22,0.26,0.21,0.27,0.24,0.24,0.28,0.17,0.23,0.22,0.23,0.21,0.2,0.17,0.22,0.26,0.22,0.18,0.22,0.19,0.2,0.21,0.21,0.23,0.21,0.18,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.17,0.19,0.19,0.21,0.17,0.18,0.15,0.18,0.17,0.26,0.15,0.17,0.15,0.18,0.16,0.14,0.14,0.13,0.0,0.19,0.15,0.14,0.0,0.16,0.15,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.12,0.13,0.15,0.13,0.17,0.13,0.11,0.12,0.13,0.12,0.14,0.1,0.12,0.11,0.14,0.12,0.13,0.11,0.11,0.13,0.13,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.1,0.11,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.11,0.0,0.0,0.0,0.1,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.24,0.11,0.11,0.1,0.1,0.1,0.1,0.0,84.49999999999999
11/25/2021,6.46,6.61,4.11,2.11,2.3,2.16,1.33,2.11,2.36,1.23,1.1,0.87,1.06,0.58,1.11,0.91,0.76,0.72,0.86,0.84,0.61,0.77,0.54,0.75,0.51,0.57,0.73,0.58,0.55,0.44,0.58,0.53,0.57,0.64,0.52,0.6,0.6,0.52,0.53,0.51,0.51,0.46,0.6,0.48,0.4,0.53,0.36,0.39,0.39,0.4,0.44,0.33,0.4,0.44,0.34,0.3,0.45,0.48,0.33,0.36,0.33,0.3,0.34,0.33,0.35,0.3,0.27,0.32,0.28,0.48,0.27,0.28,0.32,0.34,0.29,0.25,0.31,0.31,0.28,0.22,0.26,0.21,0.27,0.24,0.24,0.28,0.17,0.23,0.22,0.23,0.21,0.2,0.17,0.22,0.26,0.22,0.18,0.22,0.19,0.2,0.21,0.21,0.23,0.21,0.18,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.17,0.19,0.19,0.21,0.17,0.18,0.15,0.18,0.17,0.26,0.15,0.17,0.15,0.18,0.16,0.14,0.14,0.13,0.0,0.19,0.15,0.14,0.0,0.16,0.15,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.12,0.13,0.15,0.13,0.17,0.13,0.11,0.12,0.13,0.12,0.14,0.1,0.12,0.11,0.14,0.12,0.13,0.11,0.11,0.13,0.13,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.1,0.11,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.11,0.0,0.0,0.0,0.1,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.24,0.11,0.11,0.1,0.1,0.1,0.1,0.0,84.49999999999999
11/26/2021,6.5,6.57,4.0,2.09,2.27,2.13,1.36,2.05,2.41,1.26,1.08,0.85,1.06,0.57,1.12,0.92,0.72,0.72,0.88,0.82,0.61,0.75,0.55,0.74,0.52,0.59,0.74,0.57,0.55,0.45,0.58,0.53,0.57,0.64,0.53,0.59,0.58,0.53,0.53,0.53,0.51,0.46,0.61,0.49,0.4,0.53,0.36,0.4,0.39,0.4,0.44,0.33,0.41,0.44,0.35,0.3,0.46,0.46,0.34,0.37,0.34,0.3,0.34,0.34,0.35,0.3,0.27,0.31,0.28,0.48,0.27,0.28,0.31,0.33,0.28,0.25,0.31,0.32,0.28,0.22,0.26,0.22,0.27,0.24,0.24,0.29,0.17,0.24,0.22,0.22,0.21,0.2,0.17,0.23,0.26,0.22,0.18,0.22,0.2,0.21,0.21,0.21,0.24,0.21,0.18,0.12,0.21,0.18,0.22,0.22,0.16,0.18,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.18,0.15,0.18,0.17,0.26,0.15,0.17,0.15,0.18,0.16,0.14,0.15,0.14,0.0,0.21,0.15,0.14,0.0,0.16,0.15,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.11,0.13,0.15,0.13,0.16,0.13,0.11,0.12,0.13,0.12,0.13,0.1,0.12,0.11,0.14,0.12,0.13,0.12,0.11,0.13,0.14,0.11,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.1,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.0,0.1,0.1,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.25,0.11,0.11,0.1,0.0,0.1,0.0,0.0,84.51
11/29/2021,6.52,6.51,4.0,2.09,2.26,2.12,1.36,2.09,2.32,1.28,1.08,0.88,1.09,0.57,1.12,0.92,0.76,0.7,0.9,0.81,0.61,0.75,0.55,0.72,0.52,0.6,0.73,0.57,0.55,0.45,0.58,0.54,0.56,0.64,0.53,0.59,0.59,0.54,0.53,0.54,0.51,0.46,0.62,0.49,0.39,0.52,0.36,0.39,0.38,0.39,0.43,0.32,0.41,0.44,0.35,0.3,0.46,0.48,0.34,0.38,0.34,0.3,0.34,0.34,0.35,0.31,0.27,0.32,0.29,0.49,0.26,0.29,0.31,0.33,0.28,0.27,0.31,0.32,0.29,0.22,0.26,0.22,0.27,0.24,0.25,0.29,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.22,0.26,0.22,0.18,0.23,0.2,0.21,0.21,0.21,0.23,0.21,0.18,0.12,0.22,0.18,0.22,0.21,0.15,0.18,0.17,0.14,0.18,0.19,0.18,0.2,0.17,0.15,0.15,0.18,0.17,0.25,0.15,0.17,0.15,0.17,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.14,0.0,0.16,0.15,0.14,0.17,0.15,0.15,0.0,0.12,0.14,0.11,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.12,0.13,0.11,0.12,0.11,0.14,0.12,0.12,0.12,0.11,0.12,0.14,0.11,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.1,0.1,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.25,0.11,0.11,0.1,0.0,0.1,0.0,0.11,84.47000000000001
11/30/2021,6.46,6.5,4.0,2.08,2.25,2.11,1.37,2.06,2.3,1.27,1.1,0.87,1.09,0.58,1.12,0.94,0.74,0.71,0.89,0.83,0.61,0.77,0.56,0.73,0.52,0.6,0.79,0.58,0.55,0.45,0.58,0.54,0.56,0.66,0.52,0.59,0.59,0.54,0.54,0.52,0.54,0.45,0.63,0.49,0.39,0.52,0.36,0.39,0.38,0.4,0.43,0.33,0.41,0.44,0.35,0.3,0.46,0.48,0.34,0.37,0.33,0.29,0.34,0.34,0.34,0.31,0.27,0.32,0.28,0.49,0.27,0.28,0.31,0.34,0.26,0.27,0.32,0.31,0.29,0.22,0.26,0.22,0.27,0.23,0.25,0.29,0.17,0.24,0.22,0.21,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.22,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.21,0.17,0.15,0.15,0.18,0.17,0.25,0.14,0.18,0.16,0.17,0.16,0.15,0.14,0.14,0.0,0.2,0.15,0.14,0.0,0.17,0.15,0.14,0.17,0.14,0.15,0.0,0.13,0.14,0.12,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.13,0.12,0.13,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.12,0.11,0.11,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.3,0.11,0.11,0.1,0.1,0.0,0.0,0.11,84.47000000000001
12/01/2021,6.46,6.5,4.0,2.08,2.25,2.11,1.37,2.06,2.3,1.27,1.1,0.87,1.09,0.58,1.12,0.94,0.74,0.71,0.89,0.83,0.61,0.77,0.56,0.73,0.52,0.6,0.79,0.58,0.55,0.45,0.58,0.54,0.56,0.66,0.52,0.59,0.59,0.54,0.54,0.52,0.54,0.45,0.63,0.49,0.39,0.52,0.36,0.39,0.38,0.4,0.43,0.33,0.41,0.44,0.35,0.3,0.46,0.48,0.34,0.37,0.33,0.29,0.34,0.34,0.34,0.31,0.27,0.32,0.28,0.49,0.27,0.28,0.31,0.34,0.26,0.27,0.32,0.31,0.29,0.22,0.26,0.22,0.27,0.23,0.25,0.29,0.17,0.24,0.22,0.21,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.22,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.21,0.17,0.15,0.15,0.18,0.17,0.25,0.14,0.18,0.16,0.17,0.16,0.15,0.14,0.14,0.0,0.2,0.15,0.14,0.0,0.17,0.15,0.14,0.17,0.14,0.15,0.0,0.13,0.14,0.12,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.13,0.12,0.13,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.12,0.11,0.11,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.3,0.11,0.11,0.1,0.1,0.0,0.0,0.11,84.47000000000001
12/02/2021,6.51,6.55,4.02,2.09,2.27,2.13,1.35,2.15,2.39,1.25,1.09,0.86,1.1,0.57,1.12,0.94,0.73,0.69,0.87,0.85,0.61,0.76,0.55,0.75,0.52,0.61,0.76,0.59,0.55,0.44,0.59,0.53,0.56,0.66,0.49,0.6,0.6,0.53,0.52,0.52,0.54,0.46,0.63,0.48,0.38,0.54,0.35,0.39,0.37,0.4,0.43,0.31,0.4,0.45,0.34,0.3,0.45,0.49,0.34,0.37,0.32,0.28,0.34,0.34,0.36,0.31,0.27,0.32,0.28,0.51,0.26,0.28,0.31,0.34,0.26,0.25,0.31,0.31,0.29,0.22,0.26,0.22,0.27,0.23,0.25,0.29,0.17,0.25,0.22,0.21,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.22,0.2,0.2,0.21,0.2,0.22,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.21,0.17,0.15,0.15,0.18,0.17,0.26,0.14,0.18,0.15,0.17,0.17,0.14,0.14,0.14,0.0,0.2,0.15,0.14,0.0,0.17,0.15,0.14,0.17,0.14,0.15,0.0,0.13,0.14,0.11,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.12,0.14,0.1,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.13,0.14,0.11,0.12,0.14,0.1,0.14,0.13,0.0,0.0,0.0,0.1,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.33,0.11,0.11,0.1,0.0,0.1,0.0,0.11,84.63
12/06/2021,6.77,6.52,3.94,1.95,2.27,2.13,1.36,2.11,2.32,1.27,1.09,0.88,1.11,0.58,1.14,0.94,0.73,0.7,0.87,0.84,0.62,0.72,0.55,0.67,0.53,0.62,0.78,0.6,0.54,0.43,0.58,0.54,0.57,0.65,0.49,0.61,0.59,0.51,0.52,0.53,0.53,0.47,0.61,0.49,0.38,0.53,0.36,0.38,0.37,0.39,0.44,0.32,0.41,0.46,0.34,0.3,0.47,0.5,0.35,0.38,0.32,0.29,0.35,0.34,0.35,0.32,0.27,0.32,0.28,0.48,0.26,0.27,0.31,0.32,0.27,0.26,0.31,0.32,0.29,0.22,0.26,0.21,0.28,0.23,0.24,0.3,0.17,0.25,0.22,0.22,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.22,0.17,0.15,0.16,0.18,0.17,0.26,0.15,0.17,0.15,0.17,0.17,0.14,0.14,0.15,0.0,0.2,0.15,0.14,0.0,0.17,0.16,0.14,0.18,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.16,0.13,0.1,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.14,0.14,0.11,0.12,0.14,0.1,0.13,0.13,0.0,0.0,0.0,0.1,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.1,0.0,0.28,0.11,0.11,0.1,0.0,0.1,0.0,0.12,84.6
12/07/2021,6.77,6.52,3.94,1.95,2.27,2.13,1.36,2.11,2.32,1.27,1.09,0.88,1.11,0.58,1.14,0.94,0.73,0.7,0.87,0.84,0.62,0.72,0.55,0.67,0.53,0.62,0.78,0.6,0.54,0.43,0.58,0.54,0.57,0.65,0.49,0.61,0.59,0.51,0.52,0.53,0.53,0.47,0.61,0.49,0.38,0.53,0.36,0.38,0.37,0.39,0.44,0.32,0.41,0.46,0.34,0.3,0.47,0.5,0.35,0.38,0.32,0.29,0.35,0.34,0.35,0.32,0.27,0.32,0.28,0.48,0.26,0.27,0.31,0.32,0.27,0.26,0.31,0.32,0.29,0.22,0.26,0.21,0.28,0.23,0.24,0.3,0.17,0.25,0.22,0.22,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.22,0.17,0.15,0.16,0.18,0.17,0.26,0.15,0.17,0.15,0.17,0.17,0.14,0.14,0.15,0.0,0.2,0.15,0.14,0.0,0.17,0.16,0.14,0.18,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.16,0.13,0.1,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.14,0.14,0.11,0.12,0.14,0.1,0.13,0.13,0.0,0.0,0.0,0.1,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.1,0.0,0.28,0.11,0.11,0.1,0.0,0.1,0.0,0.12,84.6
12/08/2021,6.77,6.52,3.94,1.95,2.27,2.13,1.36,2.11,2.32,1.27,1.09,0.88,1.11,0.58,1.14,0.94,0.73,0.7,0.87,0.84,0.62,0.72,0.55,0.67,0.53,0.62,0.78,0.6,0.54,0.43,0.58,0.54,0.57,0.65,0.49,0.61,0.59,0.51,0.52,0.53,0.53,0.47,0.61,0.49,0.38,0.53,0.36,0.38,0.37,0.39,0.44,0.32,0.41,0.46,0.34,0.3,0.47,0.5,0.35,0.38,0.32,0.29,0.35,0.34,0.35,0.32,0.27,0.32,0.28,0.48,0.26,0.27,0.31,0.32,0.27,0.26,0.31,0.32,0.29,0.22,0.26,0.21,0.28,0.23,0.24,0.3,0.17,0.25,0.22,0.22,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.22,0.17,0.15,0.16,0.18,0.17,0.26,0.15,0.17,0.15,0.17,0.17,0.14,0.14,0.15,0.0,0.2,0.15,0.14,0.0,0.17,0.16,0.14,0.18,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.16,0.13,0.1,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.14,0.14,0.11,0.12,0.14,0.1,0.13,0.13,0.0,0.0,0.0,0.1,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.1,0.0,0.28,0.11,0.11,0.1,0.0,0.1,0.0,0.12,84.6
12/09/2021,6.77,6.52,3.94,1.95,2.27,2.13,1.36,2.11,2.32,1.27,1.09,0.88,1.11,0.58,1.14,0.94,0.73,0.7,0.87,0.84,0.62,0.72,0.55,0.67,0.53,0.62,0.78,0.6,0.54,0.43,0.58,0.54,0.57,0.65,0.49,0.61,0.59,0.51,0.52,0.53,0.53,0.47,0.61,0.49,0.38,0.53,0.36,0.38,0.37,0.39,0.44,0.32,0.41,0.46,0.34,0.3,0.47,0.5,0.35,0.38,0.32,0.29,0.35,0.34,0.35,0.32,0.27,0.32,0.28,0.48,0.26,0.27,0.31,0.32,0.27,0.26,0.31,0.32,0.29,0.22,0.26,0.21,0.28,0.23,0.24,0.3,0.17,0.25,0.22,0.22,0.21,0.21,0.17,0.23,0.26,0.22,0.18,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.12,0.21,0.18,0.22,0.21,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.22,0.17,0.15,0.16,0.18,0.17,0.26,0.15,0.17,0.15,0.17,0.17,0.14,0.14,0.15,0.0,0.2,0.15,0.14,0.0,0.17,0.16,0.14,0.18,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.16,0.13,0.1,0.12,0.12,0.12,0.13,0.1,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.14,0.14,0.11,0.12,0.14,0.1,0.13,0.13,0.0,0.0,0.0,0.1,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.1,0.1,0.0,0.28,0.11,0.11,0.1,0.0,0.1,0.0,0.12,84.6
