,PM,MO,ABBV,T,VZ,PFE,CSCO,KO,IBM,AVGO,MMM,C,GILD,USB,DUK,TFC,SO,DOW,KHC,BX,KMB,MET,D,GIS,EXC,AEP,LUMN,HPQ,PPL,K,FITB,PEG,PSA,CCI,FE,IP,ED,EIX,RF,ETR,DTE,AM,BEN,OMC,SJM,MTB,AGR,CAH,NTAP,IPG,EVRG,NWL,BKR,FNF,CNA,FANG,ARES,WSO,FHN,EQR,AVB,PBCT,O,WU,PNW,EXR,IRM,NRG,UGI,TFSL,NI,NYCB,ORI,OGE,OMF,GLPI,JNPR,PEAK,MDU,APAM,VICI,HRB,MCY,UNM,HBI,FLO,SNV,LEG,BXP,ESS,FAF,VLY,OLN,NAVI,CFR,UMPQ,WisdomTree US Total Dividend ETF,CC,UBSI,R,MPW,XRX,VGR,UDR,NFG,CUBE,OZK,INGR,BGS,WBS,KTB,CCOI,FHB,CPT,ISBC,POR,MC,HE,NNN,BKH,ANAT,NJR,GCMG,STOR,ALE,SR,MSM,RCII,PPBI,KIM,VIRT,CMP,ASB,SJI,BRX,COR,SWX,CATY,NWE,FHI,SLG,AVA,MDC,SRC,FFBC,RILY,BOH,CBT,LSI,NWBI,ACC,HTA,WSBC,SFNC,STAG,SBRA,CVBF,FULT,ONB,PDCO,PFS,COLB,BKE,AUB,TDS,HOPE,HR,HIW,JW.A,UVV,AROC,DLX,IBOC,KRO,WAFD,SAFT,HCSG,RGR,LXP,NSA,SASR,DEI,PRK,GEF/B,PCH,BANR,CUZ,DOC,RYN,NHI,CFFN,OTTR,FIBK,TRMK,NWN,CHCO,HNI,HPP,CWEN.A,SWM,ILPT,Greif Inc Class B,BDN,n/a,UNIT,KALU,KW,EPRT,DTD,FRG,FCF,DCOM,GEF.B,HEES,SBSI,BUSE,XOM,CVX,MRK,MS,BMY,AMGN,DVN,LMT,KMI,NEM,PRU,EOG,WBA,OKE,MPC,SRE,WEC,SPG,AFL,ALL,ES,CMS,PFG,KEY,CAG,HPE,CFG,DRI,CPB,WPC,OGN,LNT,WELL,PKG,ATO,CMA,VTR,ETRN,OHI,HFC,CHK,LAMR,REYN,DTM,CIVI,RGA,SON,REG,PB,KRC,FRT,FNB,OGS,FBP,CBRL,AIRC,BNL,NUS,SUM
09/24/2021,5.83,5.51,4.97,4.29,4.41,5.1,4.29,4.03,3.51,3.59,2.95,2.73,2.27,1.78,1.74,1.57,1.62,1.21,1.17,1.65,1.22,1.16,1.16,1.03,1.0,0.83,0.77,0.7,0.73,0.67,0.61,0.61,0.61,0.57,0.58,0.52,0.58,0.5,0.41,0.45,0.43,0.38,0.37,0.35,0.36,0.34,0.34,0.3,0.34,0.34,0.32,0.26,0.29,0.28,0.25,0.21,0.31,0.25,0.22,0.25,0.25,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.19,0.19,0.19,0.22,0.17,0.19,0.17,0.19,0.19,0.19,0.17,0.17,0.17,0.18,0.14,0.13,0.16,0.15,0.13,0.13,0.14,0.15,0.15,0.12,0.14,0.16,0.13,0.13,0.0,0.09,0.11,0.12,0.12,0.1,0.1,0.12,0.11,0.13,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.11,0.09,0.1,0.1,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.07,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.05,0.06,0.05,0.07,0.05,0.06,0.07,0.05,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24000000000002
09/27/2021,5.8,5.5,4.9,4.27,4.39,5.07,4.28,4.02,3.53,3.64,2.95,2.76,2.25,1.8,1.72,1.59,1.6,1.22,1.17,1.61,1.2,1.17,1.15,1.06,1.0,0.82,0.76,0.71,0.73,0.67,0.62,0.6,0.6,0.56,0.58,0.52,0.58,0.5,0.42,0.44,0.43,0.39,0.38,0.35,0.36,0.34,0.35,0.3,0.35,0.35,0.31,0.26,0.29,0.29,0.25,0.22,0.3,0.25,0.22,0.25,0.25,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.19,0.19,0.19,0.22,0.17,0.19,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.14,0.13,0.16,0.15,0.14,0.13,0.14,0.15,0.15,0.12,0.14,0.16,0.13,0.13,0.0,0.09,0.11,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.11,0.09,0.1,0.1,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.1,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.05,0.06,0.05,0.07,0.05,0.06,0.07,0.05,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
09/28/2021,5.81,5.47,4.89,4.25,4.37,5.02,4.33,3.96,3.57,3.64,2.94,2.85,2.22,1.84,1.7,1.67,1.57,1.21,1.16,1.59,1.19,1.2,1.14,1.06,0.99,0.81,0.77,0.72,0.72,0.67,0.65,0.59,0.59,0.54,0.57,0.53,0.57,0.49,0.44,0.42,0.42,0.39,0.39,0.36,0.35,0.36,0.34,0.3,0.36,0.36,0.31,0.25,0.29,0.29,0.25,0.23,0.3,0.25,0.23,0.25,0.25,0.22,0.22,0.19,0.19,0.22,0.21,0.21,0.18,0.19,0.19,0.22,0.17,0.19,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.14,0.13,0.16,0.15,0.15,0.13,0.14,0.15,0.15,0.13,0.15,0.16,0.14,0.14,0.0,0.09,0.11,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.05,0.07,0.06,0.06,0.07,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
09/29/2021,5.81,5.47,4.89,4.25,4.37,5.02,4.33,3.96,3.57,3.64,2.94,2.85,2.22,1.84,1.7,1.67,1.57,1.21,1.16,1.59,1.19,1.2,1.14,1.06,0.99,0.81,0.77,0.72,0.72,0.67,0.65,0.59,0.59,0.54,0.57,0.53,0.57,0.49,0.44,0.42,0.42,0.39,0.39,0.36,0.35,0.36,0.34,0.3,0.36,0.36,0.31,0.25,0.29,0.29,0.25,0.23,0.3,0.25,0.23,0.25,0.25,0.22,0.22,0.19,0.19,0.22,0.21,0.21,0.18,0.19,0.19,0.22,0.17,0.19,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.14,0.13,0.16,0.15,0.15,0.13,0.14,0.15,0.15,0.13,0.15,0.16,0.14,0.14,0.0,0.09,0.11,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.05,0.07,0.06,0.06,0.07,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
09/30/2021,5.81,5.47,4.89,4.25,4.37,5.02,4.33,3.96,3.57,3.64,2.94,2.85,2.22,1.84,1.7,1.67,1.57,1.21,1.16,1.59,1.19,1.2,1.14,1.06,0.99,0.81,0.77,0.72,0.72,0.67,0.65,0.59,0.59,0.54,0.57,0.53,0.57,0.49,0.44,0.42,0.42,0.39,0.39,0.36,0.35,0.36,0.34,0.3,0.36,0.36,0.31,0.25,0.29,0.29,0.25,0.23,0.3,0.25,0.23,0.25,0.25,0.22,0.22,0.19,0.19,0.22,0.21,0.21,0.18,0.19,0.19,0.22,0.17,0.19,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.14,0.13,0.16,0.15,0.15,0.13,0.14,0.15,0.15,0.13,0.15,0.16,0.14,0.14,0.0,0.09,0.11,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.05,0.07,0.06,0.06,0.07,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
10/01/2021,5.81,5.47,4.89,4.25,4.37,5.02,4.33,3.96,3.57,3.64,2.94,2.85,2.22,1.84,1.7,1.67,1.57,1.21,1.16,1.59,1.19,1.2,1.14,1.06,0.99,0.81,0.77,0.72,0.72,0.67,0.65,0.59,0.59,0.54,0.57,0.53,0.57,0.49,0.44,0.42,0.42,0.39,0.39,0.36,0.35,0.36,0.34,0.3,0.36,0.36,0.31,0.25,0.29,0.29,0.25,0.23,0.3,0.25,0.23,0.25,0.25,0.22,0.22,0.19,0.19,0.22,0.21,0.21,0.18,0.19,0.19,0.22,0.17,0.19,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.14,0.13,0.16,0.15,0.15,0.13,0.14,0.15,0.15,0.13,0.15,0.16,0.14,0.14,0.0,0.09,0.11,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.05,0.07,0.06,0.06,0.07,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
10/04/2021,5.69,5.51,4.97,4.29,4.38,4.98,4.24,3.89,3.62,3.53,2.94,2.87,2.22,1.86,1.7,1.71,1.56,1.26,1.2,1.51,1.21,1.22,1.13,1.07,0.98,0.81,0.79,0.7,0.72,0.69,0.68,0.6,0.59,0.52,0.56,0.53,0.57,0.48,0.46,0.42,0.42,0.41,0.38,0.36,0.36,0.38,0.33,0.3,0.35,0.35,0.31,0.25,0.3,0.29,0.26,0.25,0.29,0.24,0.24,0.25,0.25,0.23,0.22,0.19,0.19,0.22,0.21,0.21,0.19,0.19,0.19,0.23,0.18,0.19,0.17,0.19,0.19,0.19,0.17,0.18,0.16,0.18,0.14,0.14,0.15,0.15,0.15,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.0,0.1,0.12,0.14,0.12,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.11,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22
10/05/2021,5.55,5.24,5.04,4.3,4.42,4.96,4.26,3.94,3.77,3.55,2.9,2.88,2.16,1.89,1.72,1.75,1.56,1.26,1.18,1.49,1.19,1.23,1.11,1.08,0.97,0.81,0.77,0.73,0.71,0.68,0.69,0.6,0.58,0.52,0.56,0.5,0.56,0.48,0.47,0.41,0.42,0.41,0.38,0.36,0.36,0.39,0.33,0.3,0.35,0.35,0.3,0.24,0.31,0.29,0.26,0.26,0.3,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.19,0.22,0.21,0.2,0.19,0.2,0.19,0.24,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.14,0.14,0.15,0.15,0.16,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.0,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.09,0.1,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13
10/06/2021,5.55,5.24,5.04,4.3,4.42,4.96,4.26,3.94,3.77,3.55,2.9,2.88,2.16,1.89,1.72,1.75,1.56,1.26,1.18,1.49,1.19,1.23,1.11,1.08,0.97,0.81,0.77,0.73,0.71,0.68,0.69,0.6,0.58,0.52,0.56,0.5,0.56,0.48,0.47,0.41,0.42,0.41,0.38,0.36,0.36,0.39,0.33,0.3,0.35,0.35,0.3,0.24,0.31,0.29,0.26,0.26,0.3,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.19,0.22,0.21,0.2,0.19,0.2,0.19,0.24,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.14,0.14,0.15,0.15,0.16,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.0,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.09,0.1,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13
10/07/2021,5.55,5.24,5.04,4.3,4.42,4.96,4.26,3.94,3.77,3.55,2.9,2.88,2.16,1.89,1.72,1.75,1.56,1.26,1.18,1.49,1.19,1.23,1.11,1.08,0.97,0.81,0.77,0.73,0.71,0.68,0.69,0.6,0.58,0.52,0.56,0.5,0.56,0.48,0.47,0.41,0.42,0.41,0.38,0.36,0.36,0.39,0.33,0.3,0.35,0.35,0.3,0.24,0.31,0.29,0.26,0.26,0.3,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.19,0.22,0.21,0.2,0.19,0.2,0.19,0.24,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.14,0.14,0.15,0.15,0.16,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.0,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.09,0.1,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13
10/08/2021,5.55,5.31,5.02,4.31,4.43,4.9,4.19,3.94,3.79,3.47,2.89,2.89,2.13,1.88,1.76,1.75,1.57,1.26,1.19,1.43,1.19,1.23,1.13,1.09,0.98,0.83,0.78,0.73,0.72,0.69,0.69,0.61,0.58,0.52,0.57,0.5,0.58,0.49,0.47,0.42,0.42,0.42,0.37,0.36,0.36,0.39,0.34,0.29,0.35,0.35,0.31,0.24,0.31,0.29,0.26,0.27,0.29,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.19,0.22,0.21,0.2,0.19,0.2,0.19,0.24,0.18,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.18,0.14,0.15,0.15,0.15,0.16,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.14,0.14,0.0,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18
