,ASAN,SYKE,TTD,MSTR,APPN,SPT,BILL,AVLR,WK,COUP,SPLK,SMAR,FIVN,HUBS,NET,EVBG,DOMO,CRWD,VRNS,RIOT,PAYC,DOCU,DDOG,ZUO,RPD,SQ,NOW,MARA,CDAY,ATEN,PCTY,DT,RNG,ADBE,NTNX,SAIL,QADA,RAMP,FTNT,ZM,TYL,IT,ESTC,JCOM,DCT,BKI,ZS,BL,PYPL,ALTR,MSFT,CDNS,PAYA,ZEN,PANW,ACN,JAMF,PRFT,PTC,PEGA,ADSK,CRNC,SNPS,INTU,ZNGA,ANSS,BOX,AZPN,SPSC,VRRM,CNXC,LPSN,ALRM,MIME,VERX,CRM,MGI,DBX,PD,QLYS,AGYS,WDAY,PLAN,AYX,PAYX,ECOM,MA,EGHT,GWRE,CSOD,MANH,MSP,RPAY,QTWO,CSGS,FICO,EPAM,V,MITK,IMXI,G,JKHY,CLDR,BR,EXLS,MCFE,MDLA,ADP,MNTV,EPAY,PFPT,ORCL,WORK,TTEC,DLB,TDC,PLTR,AFRM,BLKB,FIS,GPN,NUAN,NEWR,SSNC,SWI,UPLD,AI,VG,EVTC,FEYE,FISV,APPF,TENB,EVOP,IIIV,BNFT,EA,MODN,CVLT,ZIXI,XM,NLOK,FOUR,CTSH,PRGS,CTXS,ATVI,OSPN,WEX,YEXT,VRNT,PRO,VMW,ACIW,DXC,AVYA,FLT,ENV,APPS,TTWO,UIS,XPER,PING,ADS,CDK,WU,BTRS,DMRC,IBM,MMS,SCPL,TLS,PLTK,VERI,ETWO,CLSK,EEFT,IDCC,SKLZ,EBIX,CNDT,Sabre Corp.,AMSWA,CASS,STATE STREET INSTITUTIONAL LIQ STATE STR,U.S. Dollar,SABR,Skillz Inc. Class A,Cleanspark Inc.,SDA.AX,N-able Inc.,NABL WI,002810.KS,GVMXX,SWIEUR,SSIXX,NABL,603121.SS,n/a,GSKY,OLO,GDYN,NCR,APP,KNBE,CTLP,HCKT,CCSI,MNDT,ZD,KD WI,LYLTV,LYLT,KD,TASK,CFLT,BSY,U,NCNO,SUMO,YOU,S,LTCH,MTTR,MQ,PATH,PAYO,AVPT,PYCR,CCCS,LAW,FLYW,GTLB,EMBK,CWAN,FRSH,TWKS,INFA,TOST,CXM,AMPL,BFH,SUM
10/21/2021,0.64,0.0,0.59,0.64,0.49,0.54,0.56,0.51,0.53,0.53,0.56,0.51,0.48,0.63,0.0,0.49,0.62,0.58,0.49,0.53,0.58,0.52,0.61,0.63,0.56,0.54,0.54,0.76,0.6,0.52,0.58,0.58,0.58,0.5,0.44,0.54,0.53,0.55,0.56,0.48,0.57,0.53,0.56,0.0,0.37,0.51,0.59,0.55,0.5,0.53,0.55,0.5,0.5,0.56,0.58,0.53,0.59,0.59,0.53,0.51,0.55,0.49,0.49,0.53,0.45,0.51,0.6,0.69,0.63,0.52,0.56,0.47,0.54,0.53,0.51,0.6,0.48,0.5,0.5,0.53,0.55,0.54,0.53,0.55,0.58,0.53,0.55,0.52,0.52,0.0,0.54,0.5,0.53,0.5,0.56,0.49,0.53,0.54,0.48,0.41,0.53,0.54,0.0,0.55,0.55,0.55,0.53,0.56,0.66,0.51,0.0,0.57,0.0,0.49,0.51,0.6,0.49,0.67,0.59,0.53,0.51,0.53,0.51,0.54,0.0,0.49,0.49,0.59,0.56,0.0,0.53,0.57,0.59,0.48,0.42,0.51,0.49,0.47,0.51,0.49,0.49,0.5,0.51,0.55,0.58,0.5,0.51,0.57,0.59,0.5,0.57,0.46,0.59,0.51,0.53,0.52,0.55,0.58,0.74,0.59,0.59,0.49,0.56,0.57,0.54,0.53,0.48,0.55,0.55,0.54,0.61,0.43,0.54,0.63,0.48,0.67,0.56,0.52,0.41,0.59,0.53,0.0,0.5,0.28,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.04,0.77,0.44,0.54,0.57,0.63,0.46,0.4,0.3,0.08,0.54,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/22/2021,0.69,0.0,0.59,0.62,0.51,0.54,0.56,0.51,0.54,0.55,0.57,0.52,0.49,0.62,0.0,0.49,0.64,0.57,0.48,0.55,0.58,0.52,0.61,0.65,0.56,0.54,0.55,0.8,0.6,0.52,0.58,0.58,0.59,0.51,0.45,0.54,0.53,0.56,0.56,0.48,0.57,0.54,0.57,0.0,0.36,0.51,0.58,0.54,0.5,0.53,0.55,0.5,0.49,0.58,0.58,0.54,0.61,0.59,0.54,0.52,0.55,0.49,0.49,0.53,0.46,0.52,0.6,0.68,0.63,0.52,0.57,0.47,0.54,0.53,0.52,0.6,0.43,0.51,0.51,0.53,0.55,0.55,0.53,0.55,0.58,0.53,0.55,0.53,0.53,0.0,0.55,0.5,0.53,0.5,0.56,0.49,0.53,0.55,0.49,0.41,0.53,0.53,0.0,0.56,0.54,0.55,0.53,0.56,0.66,0.51,0.0,0.57,0.0,0.5,0.52,0.59,0.5,0.66,0.59,0.53,0.51,0.53,0.52,0.54,0.0,0.49,0.5,0.59,0.56,0.0,0.53,0.57,0.59,0.48,0.42,0.51,0.5,0.47,0.52,0.51,0.48,0.5,0.51,0.55,0.58,0.49,0.51,0.58,0.6,0.5,0.57,0.45,0.6,0.51,0.53,0.52,0.56,0.58,0.74,0.59,0.59,0.48,0.56,0.57,0.55,0.5,0.49,0.6,0.55,0.54,0.6,0.42,0.54,0.64,0.51,0.69,0.55,0.52,0.43,0.61,0.53,0.0,0.51,0.27,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-0.46,0.76,0.43,0.54,0.58,0.65,0.46,0.41,0.31,0.08,0.53,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/25/2021,0.73,0.0,0.58,0.62,0.51,0.51,0.56,0.51,0.55,0.54,0.57,0.51,0.48,0.62,0.0,0.51,0.62,0.57,0.48,0.52,0.59,0.53,0.61,0.66,0.55,0.56,0.55,0.74,0.61,0.52,0.58,0.58,0.59,0.51,0.45,0.54,0.52,0.55,0.56,0.48,0.57,0.53,0.55,0.0,0.34,0.51,0.59,0.55,0.45,0.53,0.55,0.52,0.47,0.6,0.56,0.53,0.62,0.54,0.53,0.51,0.56,0.49,0.5,0.53,0.46,0.52,0.59,0.66,0.62,0.53,0.55,0.42,0.53,0.53,0.54,0.59,0.42,0.51,0.5,0.53,0.54,0.55,0.53,0.54,0.58,0.52,0.53,0.5,0.53,0.0,0.54,0.51,0.51,0.49,0.56,0.47,0.53,0.53,0.48,0.4,0.53,0.53,0.0,0.56,0.53,0.56,0.52,0.56,0.65,0.58,0.0,0.56,0.0,0.48,0.51,0.59,0.49,0.65,0.58,0.52,0.5,0.52,0.53,0.54,0.0,0.47,0.49,0.59,0.54,0.0,0.52,0.57,0.59,0.47,0.41,0.51,0.51,0.47,0.51,0.53,0.5,0.5,0.51,0.54,0.58,0.49,0.52,0.58,0.59,0.52,0.56,0.44,0.61,0.51,0.53,0.5,0.55,0.58,0.76,0.62,0.57,0.48,0.57,0.54,0.54,0.49,0.49,0.67,0.49,0.53,0.59,0.42,0.53,0.72,0.54,0.72,0.5,0.51,0.46,0.61,0.53,0.0,0.51,0.27,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.06,0.74,0.43,0.53,0.58,0.65,0.47,0.43,0.31,0.08,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/26/2021,0.73,0.0,0.58,0.62,0.51,0.51,0.56,0.51,0.55,0.54,0.57,0.51,0.48,0.62,0.0,0.51,0.62,0.57,0.48,0.52,0.59,0.53,0.61,0.66,0.55,0.56,0.55,0.74,0.61,0.52,0.58,0.58,0.59,0.51,0.45,0.54,0.52,0.55,0.56,0.48,0.57,0.53,0.55,0.0,0.34,0.51,0.59,0.55,0.45,0.53,0.55,0.52,0.47,0.6,0.56,0.53,0.62,0.54,0.53,0.51,0.56,0.49,0.5,0.53,0.46,0.52,0.59,0.66,0.62,0.53,0.55,0.42,0.53,0.53,0.54,0.59,0.42,0.51,0.5,0.53,0.54,0.55,0.53,0.54,0.58,0.52,0.53,0.5,0.53,0.0,0.54,0.51,0.51,0.49,0.56,0.47,0.53,0.53,0.48,0.4,0.53,0.53,0.0,0.56,0.53,0.56,0.52,0.56,0.65,0.58,0.0,0.56,0.0,0.48,0.51,0.59,0.49,0.65,0.58,0.52,0.5,0.52,0.53,0.54,0.0,0.47,0.49,0.59,0.54,0.0,0.52,0.57,0.59,0.47,0.41,0.51,0.51,0.47,0.51,0.53,0.5,0.5,0.51,0.54,0.58,0.49,0.52,0.58,0.59,0.52,0.56,0.44,0.61,0.51,0.53,0.5,0.55,0.58,0.76,0.62,0.57,0.48,0.57,0.54,0.54,0.49,0.49,0.67,0.49,0.53,0.59,0.42,0.53,0.72,0.54,0.72,0.5,0.51,0.46,0.61,0.53,0.0,0.51,0.27,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.06,0.74,0.43,0.53,0.58,0.65,0.47,0.43,0.31,0.08,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/29/2021,0.67,0.0,0.55,0.63,0.5,0.5,0.53,0.51,0.54,0.51,0.57,0.51,0.49,0.63,0.0,0.5,0.61,0.57,0.5,0.5,0.59,0.53,0.63,0.68,0.56,0.56,0.55,0.78,0.61,0.52,0.59,0.58,0.58,0.51,0.42,0.55,0.53,0.55,0.55,0.48,0.59,0.55,0.56,0.0,0.34,0.52,0.61,0.54,0.45,0.55,0.55,0.54,0.46,0.56,0.54,0.55,0.64,0.55,0.53,0.5,0.58,0.51,0.52,0.56,0.44,0.53,0.59,0.64,0.65,0.53,0.55,0.43,0.53,0.54,0.55,0.6,0.41,0.51,0.51,0.54,0.54,0.55,0.52,0.52,0.59,0.53,0.54,0.5,0.54,0.0,0.55,0.52,0.52,0.49,0.56,0.48,0.55,0.54,0.5,0.41,0.53,0.54,0.0,0.57,0.54,0.56,0.53,0.57,0.67,0.6,0.0,0.57,0.0,0.47,0.5,0.59,0.51,0.64,0.57,0.52,0.49,0.52,0.53,0.55,0.0,0.47,0.48,0.58,0.53,0.0,0.52,0.57,0.59,0.46,0.4,0.5,0.51,0.47,0.41,0.53,0.5,0.51,0.52,0.54,0.57,0.47,0.53,0.57,0.59,0.52,0.56,0.41,0.59,0.5,0.5,0.48,0.55,0.59,0.71,0.62,0.55,0.48,0.57,0.53,0.54,0.48,0.47,0.69,0.49,0.53,0.62,0.4,0.52,0.76,0.55,0.74,0.48,0.51,0.52,0.62,0.53,0.0,0.5,0.28,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.06,0.77,0.41,0.49,0.55,0.64,0.45,0.46,0.31,0.08,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
11/02/2021,0.74,0.0,0.55,0.62,0.52,0.53,0.55,0.52,0.55,0.49,0.57,0.5,0.48,0.64,0.0,0.53,0.6,0.57,0.49,0.49,0.61,0.53,0.65,0.69,0.58,0.54,0.57,0.77,0.6,0.72,0.61,0.57,0.59,0.52,0.43,0.56,0.53,0.56,0.57,0.48,0.61,0.56,0.58,0.0,0.34,0.5,0.62,0.56,0.43,0.56,0.59,0.55,0.44,0.46,0.57,0.56,0.65,0.55,0.54,0.47,0.59,0.56,0.53,0.58,0.44,0.54,0.6,0.66,0.58,0.53,0.55,0.41,0.56,0.59,0.59,0.62,0.37,0.51,0.5,0.57,0.5,0.57,0.53,0.54,0.59,0.5,0.51,0.5,0.55,0.0,0.59,0.52,0.49,0.48,0.56,0.47,0.57,0.5,0.48,0.41,0.52,0.52,0.0,0.56,0.53,0.54,0.0,0.59,0.62,0.59,0.0,0.57,0.0,0.49,0.49,0.59,0.52,0.7,0.56,0.47,0.46,0.53,0.56,0.59,0.0,0.48,0.48,0.59,0.53,0.0,0.47,0.57,0.61,0.46,0.39,0.51,0.51,0.47,0.42,0.54,0.51,0.49,0.42,0.54,0.6,0.47,0.52,0.57,0.46,0.52,0.57,0.4,0.57,0.51,0.5,0.51,0.5,0.58,0.74,0.62,0.58,0.48,0.59,0.49,0.54,0.46,0.44,0.74,0.48,0.54,0.58,0.41,0.53,0.8,0.55,0.84,0.46,0.51,0.53,0.65,0.53,0.0,0.53,0.27,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.06,0.77,0.44,0.51,0.53,0.67,0.47,0.48,0.31,0.08,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/03/2021,0.74,0.0,0.55,0.62,0.52,0.53,0.55,0.52,0.55,0.49,0.57,0.5,0.48,0.64,0.0,0.53,0.6,0.57,0.49,0.49,0.61,0.53,0.65,0.69,0.58,0.54,0.57,0.77,0.6,0.72,0.61,0.57,0.59,0.52,0.43,0.56,0.53,0.56,0.57,0.48,0.61,0.56,0.58,0.0,0.34,0.5,0.62,0.56,0.43,0.56,0.59,0.55,0.44,0.46,0.57,0.56,0.65,0.55,0.54,0.47,0.59,0.56,0.53,0.58,0.44,0.54,0.6,0.66,0.58,0.53,0.55,0.41,0.56,0.59,0.59,0.62,0.37,0.51,0.5,0.57,0.5,0.57,0.53,0.54,0.59,0.5,0.51,0.5,0.55,0.0,0.59,0.52,0.49,0.48,0.56,0.47,0.57,0.5,0.48,0.41,0.52,0.52,0.0,0.56,0.53,0.54,0.0,0.59,0.62,0.59,0.0,0.57,0.0,0.49,0.49,0.59,0.52,0.7,0.56,0.47,0.46,0.53,0.56,0.59,0.0,0.48,0.48,0.59,0.53,0.0,0.47,0.57,0.61,0.46,0.39,0.51,0.51,0.47,0.42,0.54,0.51,0.49,0.42,0.54,0.6,0.47,0.52,0.57,0.46,0.52,0.57,0.4,0.57,0.51,0.5,0.51,0.5,0.58,0.74,0.62,0.58,0.48,0.59,0.49,0.54,0.46,0.44,0.74,0.48,0.54,0.58,0.41,0.53,0.8,0.55,0.84,0.46,0.51,0.53,0.65,0.53,0.0,0.53,0.27,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.06,0.77,0.44,0.51,0.53,0.67,0.47,0.48,0.31,0.08,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/05/2021,0.69,0.0,0.54,0.68,0.5,0.5,0.56,0.53,0.54,0.5,0.57,0.5,0.48,0.62,0.0,0.52,0.59,0.54,0.47,0.57,0.61,0.54,0.63,0.69,0.55,0.53,0.56,0.94,0.63,0.59,0.6,0.56,0.6,0.51,0.44,0.56,0.53,0.56,0.56,0.49,0.61,0.57,0.57,0.0,0.33,0.5,0.64,0.56,0.43,0.56,0.59,0.56,0.44,0.47,0.57,0.56,0.65,0.56,0.53,0.49,0.58,0.57,0.53,0.58,0.45,0.54,0.6,0.66,0.56,0.57,0.56,0.41,0.57,0.59,0.58,0.62,0.33,0.5,0.49,0.57,0.49,0.57,0.52,0.54,0.59,0.5,0.5,0.51,0.53,0.0,0.6,0.52,0.46,0.47,0.57,0.46,0.57,0.49,0.47,0.4,0.53,0.5,0.0,0.56,0.56,0.54,0.0,0.59,0.62,0.6,0.0,0.56,0.0,0.5,0.5,0.58,0.52,0.67,0.57,0.47,0.42,0.53,0.58,0.58,0.0,0.48,0.48,0.58,0.5,0.0,0.47,0.57,0.61,0.45,0.38,0.51,0.51,0.5,0.43,0.52,0.52,0.49,0.4,0.54,0.6,0.47,0.51,0.57,0.44,0.53,0.57,0.4,0.5,0.5,0.51,0.53,0.49,0.58,0.77,0.63,0.59,0.49,0.56,0.49,0.54,0.46,0.45,0.73,0.49,0.54,0.59,0.4,0.55,0.85,0.54,0.91,0.47,0.53,0.55,0.7,0.55,0.0,0.55,0.28,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.06,0.79,0.44,0.51,0.56,0.67,0.47,0.46,0.31,0.08,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
11/08/2021,0.71,0.0,0.52,0.68,0.53,0.51,0.55,0.53,0.58,0.5,0.57,0.51,0.46,0.64,0.0,0.51,0.61,0.56,0.48,0.58,0.56,0.54,0.64,0.69,0.6,0.52,0.57,0.94,0.58,0.65,0.57,0.58,0.57,0.53,0.44,0.55,0.53,0.59,0.57,0.49,0.6,0.55,0.56,0.0,0.33,0.49,0.64,0.56,0.42,0.57,0.59,0.56,0.46,0.46,0.55,0.56,0.65,0.66,0.5,0.47,0.59,0.57,0.54,0.58,0.42,0.57,0.61,0.66,0.56,0.57,0.56,0.39,0.56,0.61,0.58,0.63,0.32,0.51,0.51,0.62,0.49,0.57,0.52,0.58,0.59,0.5,0.5,0.49,0.53,0.0,0.59,0.51,0.44,0.53,0.59,0.44,0.6,0.49,0.48,0.4,0.53,0.49,0.0,0.53,0.58,0.53,0.0,0.59,0.61,0.6,0.0,0.56,0.0,0.51,0.5,0.58,0.53,0.71,0.65,0.47,0.43,0.52,0.59,0.57,0.0,0.37,0.51,0.6,0.49,0.0,0.48,0.58,0.62,0.46,0.38,0.51,0.51,0.52,0.44,0.54,0.47,0.48,0.39,0.55,0.6,0.46,0.45,0.58,0.47,0.52,0.57,0.4,0.47,0.52,0.51,0.55,0.48,0.57,0.62,0.66,0.47,0.49,0.58,0.49,0.53,0.44,0.43,0.72,0.46,0.53,0.56,0.4,0.42,0.83,0.54,0.89,0.46,0.54,0.53,0.75,0.55,0.0,0.57,0.29,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.13,0.75,0.44,0.51,0.56,0.67,0.53,0.46,0.31,0.08,0.52,0.49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/09/2021,0.69,0.0,0.49,0.68,0.47,0.51,0.62,0.48,0.59,0.49,0.56,0.49,0.45,0.63,0.0,0.51,0.59,0.55,0.47,0.56,0.56,0.51,0.71,0.68,0.61,0.5,0.56,0.93,0.59,0.63,0.55,0.57,0.56,0.53,0.44,0.55,0.52,0.58,0.58,0.46,0.59,0.55,0.55,0.0,0.32,0.5,0.65,0.56,0.42,0.57,0.59,0.56,0.4,0.45,0.55,0.56,0.65,0.65,0.52,0.47,0.6,0.56,0.54,0.57,0.41,0.57,0.61,0.67,0.56,0.57,0.53,0.38,0.59,0.61,0.58,0.63,0.32,0.46,0.52,0.62,0.51,0.57,0.5,0.58,0.59,0.5,0.53,0.5,0.54,0.0,0.58,0.51,0.43,0.53,0.6,0.44,0.59,0.5,0.45,0.41,0.53,0.49,0.0,0.54,0.59,0.64,0.0,0.6,0.6,0.6,0.0,0.55,0.0,0.52,0.5,0.5,0.52,0.69,0.66,0.48,0.43,0.52,0.6,0.57,0.0,0.38,0.51,0.63,0.5,0.0,0.47,0.58,0.63,0.46,0.38,0.51,0.5,0.52,0.46,0.55,0.48,0.48,0.4,0.55,0.6,0.43,0.45,0.58,0.48,0.52,0.57,0.42,0.46,0.53,0.52,0.55,0.49,0.58,0.6,0.64,0.48,0.5,0.56,0.52,0.54,0.45,0.42,0.75,0.47,0.54,0.57,0.41,0.44,0.83,0.54,0.83,0.48,0.55,0.53,0.76,0.48,0.0,0.58,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.17,0.75,0.44,0.65,0.58,0.67,0.51,0.45,0.32,0.08,0.52,0.49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/10/2021,0.69,0.0,0.49,0.68,0.47,0.51,0.62,0.48,0.59,0.49,0.56,0.49,0.45,0.63,0.0,0.51,0.59,0.55,0.47,0.56,0.56,0.51,0.71,0.68,0.61,0.5,0.56,0.93,0.59,0.63,0.55,0.57,0.56,0.53,0.44,0.55,0.52,0.58,0.58,0.46,0.59,0.55,0.55,0.0,0.32,0.5,0.65,0.56,0.42,0.57,0.59,0.56,0.4,0.45,0.55,0.56,0.65,0.65,0.52,0.47,0.6,0.56,0.54,0.57,0.41,0.57,0.61,0.67,0.56,0.57,0.53,0.38,0.59,0.61,0.58,0.63,0.32,0.46,0.52,0.62,0.51,0.57,0.5,0.58,0.59,0.5,0.53,0.5,0.54,0.0,0.58,0.51,0.43,0.53,0.6,0.44,0.59,0.5,0.45,0.41,0.53,0.49,0.0,0.54,0.59,0.64,0.0,0.6,0.6,0.6,0.0,0.55,0.0,0.52,0.5,0.5,0.52,0.69,0.66,0.48,0.43,0.52,0.6,0.57,0.0,0.38,0.51,0.63,0.5,0.0,0.47,0.58,0.63,0.46,0.38,0.51,0.5,0.52,0.46,0.55,0.48,0.48,0.4,0.55,0.6,0.43,0.45,0.58,0.48,0.52,0.57,0.42,0.46,0.53,0.52,0.55,0.49,0.58,0.6,0.64,0.48,0.5,0.56,0.52,0.54,0.45,0.42,0.75,0.47,0.54,0.57,0.41,0.44,0.83,0.54,0.83,0.48,0.55,0.53,0.76,0.48,0.0,0.58,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.17,0.75,0.44,0.65,0.58,0.67,0.51,0.45,0.32,0.08,0.52,0.49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/24/2021,0.77,0.0,0.81,0.64,0.42,0.55,0.62,0.45,0.55,0.47,0.47,0.49,0.47,0.67,0.0,0.39,0.6,0.54,0.45,0.67,0.54,0.52,0.77,0.72,0.61,0.5,0.57,0.84,0.57,0.66,0.56,0.52,0.58,0.57,0.44,0.69,0.0,0.58,0.61,0.46,0.64,0.59,0.6,0.0,0.32,0.55,0.75,0.54,0.37,0.59,0.64,0.62,0.36,0.46,0.62,0.59,0.44,0.68,0.51,0.49,0.62,0.57,0.59,0.67,0.41,0.59,0.59,0.67,0.59,0.57,0.59,0.35,0.57,0.67,0.59,0.64,0.37,0.44,0.49,0.66,0.48,0.59,0.47,0.51,0.62,0.55,0.54,0.47,0.55,0.0,0.57,0.55,0.45,0.57,0.61,0.43,0.58,0.49,0.47,0.38,0.56,0.5,0.0,0.56,0.62,0.67,0.0,0.65,0.62,0.61,0.0,0.58,0.0,0.46,0.52,0.49,0.45,0.6,0.68,0.49,0.42,0.55,0.86,0.61,0.0,0.33,0.44,0.62,0.52,0.0,0.5,0.56,0.65,0.46,0.4,0.52,0.5,0.45,0.45,0.56,0.41,0.5,0.41,0.59,0.64,0.43,0.43,0.53,0.44,0.47,0.62,0.52,0.47,0.56,0.5,0.51,0.48,0.59,0.54,0.61,0.45,0.53,0.57,0.44,0.52,0.43,0.45,0.71,0.46,0.54,0.51,0.31,0.38,0.8,0.6,0.77,0.47,0.57,0.51,0.71,0.44,0.0,0.48,0.31,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.06,0.75,0.45,0.7,0.57,0.71,0.49,0.38,0.33,0.09,0.53,0.49,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/25/2021,0.61,0.0,0.8,0.63,0.41,0.48,0.6,0.45,0.55,0.47,0.47,0.48,0.45,0.66,0.0,0.39,0.55,0.52,0.45,0.64,0.54,0.5,0.74,0.68,0.6,0.48,0.57,0.78,0.57,0.66,0.56,0.52,0.56,0.58,0.44,0.67,0.0,0.59,0.6,0.45,0.65,0.58,0.57,0.0,0.33,0.56,0.72,0.54,0.38,0.59,0.65,0.62,0.37,0.46,0.65,0.6,0.46,0.66,0.52,0.51,0.62,0.47,0.59,0.66,0.41,0.6,0.59,0.69,0.6,0.6,0.6,0.34,0.6,0.65,0.57,0.65,0.38,0.44,0.47,0.65,0.49,0.58,0.46,0.49,0.64,0.54,0.52,0.5,0.54,0.0,0.58,0.55,0.45,0.54,0.64,0.44,0.55,0.49,0.47,0.39,0.57,0.51,0.0,0.58,0.62,0.69,0.0,0.67,0.62,0.63,0.0,0.6,0.0,0.48,0.52,0.49,0.44,0.56,0.69,0.49,0.42,0.57,0.83,0.63,0.0,0.33,0.42,0.81,0.53,0.0,0.49,0.58,0.65,0.47,0.37,0.5,0.49,0.46,0.46,0.57,0.41,0.51,0.39,0.6,0.64,0.45,0.44,0.53,0.44,0.46,0.63,0.54,0.47,0.56,0.51,0.64,0.49,0.6,0.52,0.6,0.45,0.54,0.55,0.45,0.54,0.46,0.48,0.7,0.48,0.55,0.52,0.3,0.37,0.75,0.58,0.77,0.49,0.6,0.49,0.73,0.47,0.0,0.49,0.32,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.07,0.79,0.44,0.7,0.6,0.7,0.49,0.37,0.35,0.09,0.53,0.49,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
