,CRCT,APPS,CELH,ROKU,GLBE,ATKR,INMD,TIGR,CDNA,RILY,FRHC,QFIN,CLF,SNAP,GNRC,FVRR,NET,UPST,NVCR,SE,ENPH,PINS,NVDA,SKY,PGNY,SPT,CRWD,HUBS,FIGS,COWN,SWBI,DLO,AVTR,MED,PRFT,SQ,ASML,OSTK,BX,SHOP,U.S. Bank Money Market Deposit Account,ESI,TSLA,JBL,CRL,SCHW,KKR,JCOM,CRNC,ZS,ACM Research Inc Class A,GRWG,WAL,LOVE,TBIO,MRNA,EVR,UCTT,JEF,DECK,Overstock.com Inc,Jabil Inc,ASAN,BILL,IIPR,CUBI,DOCU,LFST,LGI Homes Inc,LGIH,LifeStance Health Group Inc Ordinary Shares,SGH,DBX,WB,GOOGL,WST,EXPD,TROW,CCS,FIGS Inc Class A,Smith & Wesson Brands Inc,HZO,AN,CPRT,DE,COOP,CROX,SF,FND,The Trade Desk Inc A,FB,DDOG,SITM,CVNA,IT,MRVI,DOCS,RCII,ALGN,TPX,KLIC,TASK,RGEN,MPWR,AXON,ARES,n/a,603087.SS,DVAX,SWAV,MNDY,STEP,AXNX,BLDR,LSPD.TO,S,ZI,WSM,MELI,MATX,INSP,TNDM,MDB,KLAC,USBFS03,CFLT,PAG,FANG,CPE,CHX,CZR,WCC,SAH,WFG.TO,TEAM,ODFL,DXCM,CBRE,CARG,WSC,LULU,ACMR,UPWK,NFLX,CCSI,AFRM,BROS,APP,AMD,CG,TDCX,SIVB,MXL,HLI,MEG,U,MP,KRNT,ESTC,ENTG,LGND,RBLX,ZIM,SNOW,ONON,TREX,TTD,ETSY,ONTO,AMN,DAVA,INTU,ANET,LPX,FOCS,AOSL,TER,DHI,TRUP,GRBK,LSI,MSFT,LRCX,EPAM,CMC,REGN,SIMO,AMAT,HAYW,CUBE,AVGO,EXR,IQV,DHR,BRO,PHM,ALNY,SMPL,ICLR,KNSL,HRMY,STX,TW,EW,AAWW,MMC,FNF,MTH,GLOB,TSCO,PFE,EPRT,JBHT,STE,LIN,MDC,XPEV,VRTX,MPW,NFG,SPG,MRVL,RIO,ASO,SBNY,GSL,PSA,NMIH,REXR,NMRK,AER,BMY,FMC,NSA,SCCO,BERY,TSM,PKG,HESM,NRG,MA,RYAN,TRU,INFY,MKSI,SUM
09/23/2021,0.0,0.0,3.78,0.0,0.0,3.56,3.63,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.93,0.0,3.07,3.15,0.0,2.94,0.47,0.0,1.96,0.0,0.0,0.0,2.94,1.01,0.0,0.0,0.0,1.99,1.01,0.0,1.93,0.0,2.03,0.0,2.07,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,1.02,0.0,0.0,3.58,0.0,0.0,0.49,0.0,0.0,0.0,4.4,3.43,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,2.03,2.0,0.0,0.99,0.87,3.0,0.0,0.98,0.0,0.47,3.4,3.0,1.0,0.0,0.98,0.19,0.0,2.72,3.46,1.95,0.0,0.45,0.48,3.65,0.0,0.53,0.0,1.94,0.49,0.51,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/24/2021,0.0,0.0,3.51,0.0,0.0,3.31,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.87,0.0,3.03,4.0,0.0,2.91,0.0,0.0,1.89,0.0,0.5,0.0,0.97,1.02,0.0,0.0,0.0,1.92,1.0,0.0,1.96,0.0,2.87,0.0,1.89,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,2.89,0.0,0.0,3.48,0.0,0.0,0.48,2.89,0.0,0.0,3.62,3.3,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,2.08,1.96,0.0,0.97,0.0,2.76,0.5,0.99,0.5,0.46,4.12,3.16,0.99,0.0,0.96,0.27,0.0,0.0,3.39,0.97,0.0,0.0,0.49,3.48,0.0,2.02,0.5,0.0,0.47,0.0,0.0,2.9,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/27/2021,0.0,0.0,3.54,0.0,0.0,3.48,4.26,0.0,0.0,0.0,0.0,0.0,0.0,3.07,2.93,0.0,3.01,4.0,0.0,2.89,0.0,0.0,1.91,0.0,0.5,0.0,0.96,1.03,0.0,0.0,0.0,1.95,0.98,0.0,1.97,0.0,2.82,0.0,1.79,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,2.91,0.0,0.0,3.48,0.0,0.0,0.48,2.79,0.0,0.0,3.78,3.18,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,2.01,2.06,0.0,0.97,0.0,2.66,0.49,0.97,0.49,0.45,4.3,3.11,0.99,0.0,0.93,0.25,0.0,0.0,3.42,0.94,0.0,0.0,0.48,3.35,0.0,1.92,0.49,0.0,0.46,0.0,0.0,2.91,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/28/2021,0.0,0.0,3.54,0.0,0.0,3.48,4.26,0.0,0.0,0.0,0.0,0.0,0.0,3.07,2.93,0.0,3.01,4.0,0.0,2.89,0.0,0.0,1.91,0.0,0.5,0.0,0.96,1.03,0.0,0.0,0.0,1.95,0.98,0.0,1.97,0.0,2.82,0.0,1.79,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,2.91,0.0,0.0,3.48,0.0,0.0,0.48,2.79,0.0,0.0,3.78,3.18,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,2.01,2.06,0.0,0.97,0.0,2.66,0.49,0.97,0.49,0.45,4.3,3.11,0.99,0.0,0.93,0.25,0.0,0.0,3.42,0.94,0.0,0.0,0.48,3.35,0.0,1.92,0.49,0.0,0.46,0.0,0.0,2.91,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/29/2021,0.0,0.0,3.54,0.0,0.0,3.48,4.26,0.0,0.0,0.0,0.0,0.0,0.0,3.07,2.93,0.0,3.01,4.0,0.0,2.89,0.0,0.0,1.91,0.0,0.5,0.0,0.96,1.03,0.0,0.0,0.0,1.95,0.98,0.0,1.97,0.0,2.82,0.0,1.79,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,2.91,0.0,0.0,3.48,0.0,0.0,0.48,2.79,0.0,0.0,3.78,3.18,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,2.01,2.06,0.0,0.97,0.0,2.66,0.49,0.97,0.49,0.45,4.3,3.11,0.99,0.0,0.93,0.25,0.0,0.0,3.42,0.94,0.0,0.0,0.48,3.35,0.0,1.92,0.49,0.0,0.46,0.0,0.0,2.91,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/30/2021,0.0,0.0,3.66,0.0,0.0,3.61,4.46,0.0,0.0,0.0,0.0,0.0,0.0,3.26,2.91,0.0,2.93,3.96,0.0,2.91,0.0,0.0,1.9,0.0,0.5,0.0,0.97,1.04,0.0,0.0,0.0,1.98,1.0,0.0,2.02,0.0,2.82,0.0,1.79,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,2.99,0.0,0.0,3.34,0.0,0.0,0.49,2.58,0.0,0.0,3.7,3.18,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,2.04,2.06,0.0,0.99,0.0,2.64,0.48,0.98,0.5,0.45,3.79,3.15,1.01,0.0,0.94,0.25,0.0,0.0,3.39,0.94,0.0,0.0,0.49,3.33,0.0,1.95,0.5,0.0,0.46,0.0,0.0,2.92,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/01/2021,2.93,0.0,0.0,3.31,3.85,3.41,3.3,0.0,2.78,0.0,3.18,0.0,3.3,3.28,3.06,0.0,3.53,0.0,0.0,2.63,1.96,1.52,0.94,2.86,0.0,1.83,2.79,2.85,0.41,0.0,0.0,0.91,0.95,0.0,2.09,0.45,0.99,0.0,1.01,1.78,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.92,0.92,1.9,0.0,0.0,3.15,0.0,1.75,3.08,0.92,1.92,0.46,0.99,0.0,0.0,3.32,2.88,2.81,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.48,0.43,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.92,0.47,0.48,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.06
10/04/2021,0.0,0.0,3.61,0.0,3.2,3.85,3.78,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.95,0.0,2.63,3.7,0.0,2.96,0.0,0.0,2.0,0.0,0.48,0.0,0.0,1.02,0.0,0.0,0.0,0.97,1.98,0.0,2.12,0.0,2.78,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,3.59,0.98,0.0,3.21,0.0,0.0,0.0,1.87,0.0,0.0,3.23,3.03,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,2.98,1.78,0.0,1.04,0.0,2.08,0.5,2.01,0.52,0.0,3.33,2.93,0.51,0.0,0.51,0.03,0.0,3.87,3.43,1.88,0.0,0.0,0.53,2.97,0.0,0.48,1.08,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.91,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/05/2021,0.0,0.0,3.6,0.0,3.23,3.64,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.03,2.98,0.0,2.65,3.67,0.0,3.04,0.0,0.0,2.03,0.0,0.48,0.0,0.0,1.02,0.0,0.0,0.0,0.94,2.0,0.0,2.08,0.0,2.77,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,3.61,0.95,0.0,3.28,0.0,0.0,0.0,1.82,0.0,0.0,3.26,3.13,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,3.06,1.91,0.0,1.03,0.0,2.06,0.49,1.99,0.5,0.0,3.22,2.97,0.51,0.0,0.52,0.03,0.0,3.84,3.45,1.87,0.0,0.0,0.51,2.91,0.0,0.48,1.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.93,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/06/2021,0.0,0.0,3.78,0.0,3.21,3.76,3.77,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.96,0.0,2.71,3.48,0.0,3.06,0.0,0.0,2.04,0.0,0.5,0.0,0.0,1.04,0.0,0.0,0.0,0.95,2.04,0.0,2.16,0.0,2.77,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,3.68,0.98,0.0,2.92,0.0,0.0,0.0,1.85,0.0,0.0,3.22,3.27,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,3.15,1.96,0.0,1.04,0.0,2.03,0.49,1.99,0.51,0.0,3.23,2.91,0.51,0.0,0.52,0.02,0.0,3.38,3.36,1.92,0.0,0.0,0.53,2.98,0.0,0.48,0.99,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.99,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/07/2021,0.0,0.0,3.65,0.0,0.0,3.51,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.9,0.0,2.91,0.0,0.0,0.0,0.0,2.06,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.03,0.0,0.0,3.63,1.0,0.0,0.0,0.54,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.84,2.09,0.48,0.0,0.0,3.11,0.0,0.0,3.1,0.0,2.86,0.0,1.98,1.97,0.0,3.15,3.48,2.0,0.0,0.0,0.04,0.0,3.22,3.45,0.0,0.0,0.0,2.03,0.0,0.0,0.0,2.78,0.0,0.0,0.55,0.51,0.0,0.0,0.0,0.0,3.44,2.25,1.15,1.11,1.09,1.06,1.05,1.03,1.03,1.01,1.01,0.52,0.52,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/08/2021,0.0,0.0,3.65,0.0,0.0,3.51,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.9,0.0,2.91,0.0,0.0,0.0,0.0,2.06,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.03,0.0,0.0,3.63,1.0,0.0,0.0,0.54,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.84,2.09,0.48,0.0,0.0,3.11,0.0,0.0,3.1,0.0,2.86,0.0,1.98,1.97,0.0,3.15,3.48,2.0,0.0,0.0,0.04,0.0,3.22,3.45,0.0,0.0,0.0,2.03,0.0,0.0,0.0,2.78,0.0,0.0,0.55,0.51,0.0,0.0,0.0,0.0,3.44,2.25,1.15,1.11,1.09,1.06,1.05,1.03,1.03,1.01,1.01,0.52,0.52,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
