,VGLT,NVDA,Sprott Physical Gold Trust,COST,HON,NEE,UNP,LOW,AMT,CAT,ZTS,PLD,CCI,CSX,ILMN,EQIX,EW,ITW,ADI,Us Dollars,GPN,NXPI,REGN,WM,ALGN,EMR,VRTX,MSCI,NEM,JCI,SNPS,A,IQV,SCCO,ROST,AEP,APH,APTV,EOG,CTAS,CTSH,PH,SPG,ALXN,CNC,PAYX,SYY,IFF,SBAC,XLNX,PANW,SWKS,SLB,AFL,ANSS,RSG,PXD,DHI,KEYS,AME,VRSK,PCAR,EQR,WEC,EFX,SIVB,GRMN,ARE,O,FTV,ED,MKC,ABC,DISCK,DISCA,IP,NUE,DOV,DTE,VMC,URI,WAT,TFX,MLM,ETR,HPE,LNG,IT,SSNC,NTAP,RF,HAL,JBHT,LNT,WPC,CNP,MHK,WRK,HSIC,NI,SEE,NOV,DTM WI,FTI,AZN,PHYS/U.NE,n/a,DTM,NOW,ISRG,HCA,FIS,TWLO,IDXX,KLAC,DOCU,FCX,DLR,VEEV,MCHP,RMD,DD,ODFL,MTD,EPAM,WST,PAYC,W,ZBRA,ALB,EXR,SUI,HRL,VTR,CTLT,DVN,FOXA,CHD,FLT,ALNY,ON,RNG,BURL,EXPD,TDY,QRVO,AGR,DRE,TER,GPC,AVY,TYL,BXP,EXAS,SBNY,FANG,CDAY,MKTX,WAB,PWR,UDR,AES,MOH,INCY,MASI,LKQ,ELS,CPT,CGNX,EMN,L,NDSN,CCK,CSGP,INVH,ONL,SUM
12/01/2021,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,1.41,0.0,1.63,0.0,2.23,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.08,0.0,1.26,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.07,0.0,0.94,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.3,0.0,0.6,0.93,0.0,0.81,1.03,0.0,0.0,0.83,0.0,0.86,0.71,0.76,0.0,0.0,0.94,0.0,0.75,0.66,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.77,0.59,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.45,0.0,0.0,0.49,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,3.08,2.73,1.8,1.59,0.0,1.2,1.42,1.18,1.28,1.22,1.07,1.03,0.89,0.0,0.97,0.99,0.8,0.75,0.64,0.77,0.7,0.74,0.66,0.57,0.56,0.48,0.52,0.64,0.49,0.55,0.4,0.52,0.61,0.5,0.49,0.49,0.45,0.39,0.48,0.54,0.58,0.45,0.42,0.46,0.4,0.37,0.47,0.44,0.38,0.33,0.4,0.39,0.4,0.38,0.39,0.36,0.37,0.39,0.37,0.4,0.32,0.35,0.33,0.34,0.35,0.76,1.53,0.02,99.96
12/02/2021,19.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,1.4,0.0,1.63,0.0,2.27,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.06,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.15,0.0,0.0,1.08,0.0,0.93,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.34,0.0,0.61,0.92,0.0,0.83,1.05,0.0,0.0,0.85,0.0,0.87,0.7,0.76,0.0,0.0,0.95,0.0,0.75,0.66,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.75,0.58,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.47,0.0,0.0,0.49,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,3.16,2.75,1.77,1.54,0.0,1.24,1.46,1.18,1.29,1.23,1.07,1.08,0.91,0.0,0.98,1.0,0.83,0.76,0.64,0.73,0.71,0.76,0.66,0.56,0.55,0.47,0.52,0.65,0.47,0.55,0.39,0.5,0.63,0.49,0.5,0.5,0.45,0.39,0.48,0.54,0.6,0.45,0.42,0.48,0.39,0.37,0.47,0.44,0.38,0.32,0.4,0.4,0.4,0.38,0.39,0.37,0.38,0.39,0.37,0.4,0.33,0.35,0.33,0.34,0.34,0.77,1.52,0.02,100.03
12/06/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/07/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/08/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/09/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/10/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/13/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/14/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/15/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/16/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/17/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/20/2021,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.37,0.0,1.64,0.0,2.27,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.04,0.0,1.3,1.1,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.27,0.0,0.59,0.92,0.0,0.84,1.05,0.0,0.0,0.87,0.0,0.87,0.69,0.77,0.0,0.0,0.94,0.0,0.75,0.64,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.73,0.57,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.47,0.0,0.0,0.48,0.34,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,2.97,2.73,1.81,1.57,0.0,1.19,1.44,1.12,1.28,1.23,0.97,1.09,0.92,0.0,0.99,1.03,0.82,0.75,0.64,0.66,0.71,0.73,0.68,0.57,0.55,0.45,0.51,0.62,0.46,0.54,0.39,0.51,0.64,0.45,0.5,0.49,0.45,0.4,0.46,0.55,0.6,0.45,0.42,0.48,0.4,0.35,0.47,0.44,0.37,0.33,0.4,0.38,0.41,0.39,0.38,0.35,0.37,0.4,0.36,0.4,0.32,0.33,0.34,0.35,0.34,0.77,1.54,0.02,100.02
12/21/2021,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,1.39,0.0,1.69,0.0,2.03,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.06,0.0,1.17,1.05,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.1,0.0,0.57,0.8,0.0,0.74,0.94,0.0,0.0,0.82,0.0,0.77,0.63,0.68,0.0,0.0,0.7,0.0,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.79,0.53,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.41,0.0,0.0,0.44,0.32,0.33,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,2.72,2.62,1.77,1.4,0.0,1.16,1.4,0.67,1.19,1.19,0.86,1.03,0.85,0.0,0.87,0.85,0.84,0.72,0.49,0.49,0.7,0.62,0.63,0.5,0.54,0.41,0.45,0.5,0.41,0.51,0.37,0.47,0.61,0.37,0.41,0.47,0.39,0.38,0.41,0.51,0.59,0.41,0.39,0.46,0.38,0.3,0.37,0.36,0.31,0.33,0.36,0.32,0.37,0.35,0.37,0.33,0.34,0.35,0.34,0.37,0.31,0.33,0.3,0.3,0.3,0.69,1.45,0.02,100.0
12/22/2021,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,1.39,0.0,1.69,0.0,2.03,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.06,0.0,1.17,1.05,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.1,0.0,0.57,0.8,0.0,0.74,0.94,0.0,0.0,0.82,0.0,0.77,0.63,0.68,0.0,0.0,0.7,0.0,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.79,0.53,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.41,0.0,0.0,0.44,0.32,0.33,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,2.72,2.62,1.77,1.4,0.0,1.16,1.4,0.67,1.19,1.19,0.86,1.03,0.85,0.0,0.87,0.85,0.84,0.72,0.49,0.49,0.7,0.62,0.63,0.5,0.54,0.41,0.45,0.5,0.41,0.51,0.37,0.47,0.61,0.37,0.41,0.47,0.39,0.38,0.41,0.51,0.59,0.41,0.39,0.46,0.38,0.3,0.37,0.36,0.31,0.33,0.36,0.32,0.37,0.35,0.37,0.33,0.34,0.35,0.34,0.37,0.31,0.33,0.3,0.3,0.3,0.69,1.45,0.02,100.0
12/23/2021,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,1.5,0.0,1.84,0.0,2.23,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.16,0.0,1.29,1.16,0.0,0.0,0.0,0.0,1.16,0.0,0.0,1.09,0.0,0.93,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.2,0.0,0.62,0.87,0.0,0.8,1.04,0.0,0.0,0.9,0.0,0.86,0.68,0.75,0.0,0.0,0.76,0.0,0.77,0.65,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.83,0.58,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.46,0.0,0.0,0.48,0.36,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.97,2.87,1.9,1.51,0.0,1.26,1.53,0.71,1.3,1.32,0.93,1.12,0.92,0.0,0.94,0.93,0.91,0.78,0.54,0.53,0.75,0.65,0.71,0.56,0.61,0.44,0.48,0.55,0.45,0.57,0.41,0.53,0.66,0.42,0.45,0.51,0.43,0.41,0.46,0.57,0.65,0.45,0.42,0.51,0.41,0.33,0.4,0.38,0.34,0.36,0.39,0.35,0.4,0.37,0.4,0.37,0.37,0.39,0.37,0.41,0.34,0.36,0.32,0.33,0.32,0.75,1.6,0.02,99.95
12/24/2021,19.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.5,0.0,1.87,0.0,2.24,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.13,0.0,1.31,1.17,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.09,0.0,0.94,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.24,0.0,0.62,0.89,0.0,0.81,1.01,0.0,0.0,0.89,0.0,0.84,0.68,0.75,0.0,0.0,0.78,0.0,0.76,0.65,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.83,0.58,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.46,0.0,0.0,0.48,0.35,0.36,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,3.04,2.95,1.88,1.56,0.0,1.28,1.59,0.72,1.34,1.29,0.96,1.13,0.94,0.0,0.94,0.92,0.93,0.78,0.55,0.54,0.75,0.65,0.69,0.56,0.58,0.45,0.49,0.58,0.45,0.56,0.42,0.53,0.69,0.43,0.45,0.5,0.43,0.42,0.45,0.56,0.66,0.45,0.43,0.52,0.42,0.34,0.42,0.4,0.34,0.36,0.39,0.36,0.4,0.37,0.41,0.37,0.37,0.39,0.37,0.4,0.34,0.35,0.32,0.33,0.32,0.74,1.6,0.02,99.99999999999996
12/27/2021,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,1.49,0.0,1.91,0.0,2.22,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.14,0.0,1.33,1.18,0.0,0.0,0.0,0.0,1.18,0.0,0.0,1.07,0.0,0.95,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.28,0.0,0.62,0.88,0.0,0.82,1.02,0.0,0.0,0.9,0.0,0.85,0.69,0.74,0.0,0.0,0.78,0.0,0.76,0.65,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.82,0.58,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.46,0.0,0.0,0.48,0.34,0.36,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,3.09,3.05,1.9,1.53,0.0,1.3,1.61,0.73,1.39,1.27,0.94,1.14,0.93,0.0,0.96,0.94,0.94,0.8,0.56,0.53,0.75,0.65,0.7,0.56,0.58,0.44,0.49,0.58,0.45,0.56,0.42,0.51,0.7,0.42,0.46,0.51,0.43,0.42,0.45,0.55,0.66,0.45,0.42,0.52,0.41,0.32,0.42,0.4,0.35,0.36,0.39,0.36,0.4,0.37,0.41,0.36,0.38,0.39,0.37,0.4,0.34,0.36,0.32,0.33,0.32,0.75,1.61,0.01,100.04999999999998
