,CUBE,AMH,ATR,ZNGA,RGLD,LSTR,CDK,SCI,MMS,LSI,UTHR,THG,IDA,FLO,DLB,COR,PINC,WSO,POR,ALKS,BJ,FCN,LANC,SXT,SLGN,WTM,AXS,HTA,MUSA,WDFC,TMX,EQC,COLD,NLSN,TTC,NUAN,SFM,AMN,GMED,CVLT,AVA,SHEN,HLI,XTSLA,DORM,HE,CASY,ICUI,JCOM,ALE,NEU,BCPC,LHCG,HALO,FTDR,GHC,CWT,IBKR,NWE,HR,HELE,SIGI,OZK,COLM,SSTK,AM,WERN,OGS,AMEH,HAIN,UPWK,NEOG,SYKE,TWNK,MODV,ESGR,LGF/B,MSGS,VIRT,THS,LOPE,IRWD,SAGE,HRC,SPSC,TDC,MORN,GOLF,MCY,PBH,AWR,CSWI,PRK,SWCH,WWE,SON,RGEN,X,OSIS,SWBI,EWBC,AMCX,GO,EVTC,MAT,CBZ,VRNT,NWN,HLIO,PFPT,WABC,HSKA,PACB,RGR,CSL,NWBI,CORT,OMI,DEA,HRB,CRVL,INOV,FHB,SRNE,BLKB,JW.A,POST,ARNA,OPK,LMNX,CALM,SR,NFG,MGNX,TRS,CLDX,SNDR,GSAT,SEB,BRC,LGF.A,TDS,CBSH,UNF,EIG,BAND,TFSL,VNDA,QTS,CIEN,PRTA,SAFT,IDCC,AMSF,MNRO,IMAX,GGG,ADC,ANGO,TRNO,MLAB,NKTR,BERY,CSGS,UMBF,DFIN,MSGE,MDGL,OBNK,NHC,PSB,RUBY,ATRI,BGS,IART,VIAV,KRNY,HTLD,WMK,BATRK,GABC,VIVO,ETWO,PLYA,SUPN,VCRA,IMKTA,SAFM,JBGS,CLBK,PZZA,ANGI,EME,DVAX,ASIX,PCRX,AMPH,MDP,CORE,ENTA,FWRD,ASH,ARCH,HCC,XEC,NTCT,PACK,MYOV,USD,CFFN,MGEE,JBSS,BCRX,WNC,SRRK,MARA,HSTM,CBB,CSV,HONE,NFBK,PRGS,BISXX,LGF.B,HCI,n/a,GNTX,ZD,TBI,OCGN,FUBO,TCX,WINA,BNL,EBC,CCOI,FIVN,KD WI,NYT,EVBG,FYBR,MGLN,CACI,REYN,PRGO,HUBG,CWST,EXEL,QDEL,IONS,DNB,VIR,VNT,BPMC,QLYS,SCL,BWXT,FRHC,PTCT,XNCR,CHE,BL,VRT,AAON,ALLK,OCDX,AJRD,LAND,SPTN,KD,PRA,MRTX,CPK,CNNE,SUM
10/11/2021,1.78,1.5,1.25,0.88,1.02,1.25,1.09,1.32,1.07,1.12,1.09,1.03,1.08,1.02,0.87,0.95,0.97,0.85,0.9,1.05,0.99,0.81,0.69,0.79,0.74,0.7,0.75,0.81,0.89,0.63,0.55,0.67,0.47,0.51,0.56,0.63,0.54,0.75,0.59,0.59,0.57,0.31,0.72,0.0,0.55,0.57,0.58,0.66,0.59,0.5,0.63,0.66,0.39,0.46,0.47,0.51,0.58,0.58,0.51,0.51,0.5,0.51,0.53,0.47,0.56,0.51,0.46,0.42,0.52,0.49,0.39,0.4,0.0,0.49,0.46,0.46,0.0,0.48,0.38,0.35,0.38,0.44,0.32,0.5,0.6,0.44,0.4,0.37,0.33,0.41,0.4,0.41,0.41,0.43,0.36,0.32,0.45,0.32,0.34,0.25,0.39,0.25,0.22,0.38,0.31,0.35,0.34,0.3,0.38,0.0,0.31,0.35,0.24,0.28,0.32,0.29,0.25,0.22,0.29,0.31,0.36,0.33,0.29,0.19,0.27,0.24,0.26,0.22,0.25,0.0,0.27,0.24,0.29,0.19,0.29,0.45,0.28,0.22,0.25,0.23,0.17,0.21,0.25,0.25,0.24,0.0,0.24,0.2,0.0,0.21,0.31,0.25,0.21,0.23,0.2,0.22,0.2,0.2,0.21,0.22,0.23,0.2,0.19,0.23,0.24,0.24,0.27,0.16,0.2,0.18,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.18,0.21,0.16,0.18,0.21,0.0,0.2,0.2,0.17,0.17,0.2,0.21,0.17,0.17,0.34,0.26,0.0,0.0,0.23,0.0,0.25,0.16,0.18,0.27,0.27,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.31,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86000000000001
10/12/2021,1.78,1.5,1.25,0.88,1.02,1.25,1.09,1.32,1.07,1.12,1.09,1.03,1.08,1.02,0.87,0.95,0.97,0.85,0.9,1.05,0.99,0.81,0.69,0.79,0.74,0.7,0.75,0.81,0.89,0.63,0.55,0.67,0.47,0.51,0.56,0.63,0.54,0.75,0.59,0.59,0.57,0.31,0.72,0.0,0.55,0.57,0.58,0.66,0.59,0.5,0.63,0.66,0.39,0.46,0.47,0.51,0.58,0.58,0.51,0.51,0.5,0.51,0.53,0.47,0.56,0.51,0.46,0.42,0.52,0.49,0.39,0.4,0.0,0.49,0.46,0.46,0.0,0.48,0.38,0.35,0.38,0.44,0.32,0.5,0.6,0.44,0.4,0.37,0.33,0.41,0.4,0.41,0.41,0.43,0.36,0.32,0.45,0.32,0.34,0.25,0.39,0.25,0.22,0.38,0.31,0.35,0.34,0.3,0.38,0.0,0.31,0.35,0.24,0.28,0.32,0.29,0.25,0.22,0.29,0.31,0.36,0.33,0.29,0.19,0.27,0.24,0.26,0.22,0.25,0.0,0.27,0.24,0.29,0.19,0.29,0.45,0.28,0.22,0.25,0.23,0.17,0.21,0.25,0.25,0.24,0.0,0.24,0.2,0.0,0.21,0.31,0.25,0.21,0.23,0.2,0.22,0.2,0.2,0.21,0.22,0.23,0.2,0.19,0.23,0.24,0.24,0.27,0.16,0.2,0.18,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.18,0.21,0.16,0.18,0.21,0.0,0.2,0.2,0.17,0.17,0.2,0.21,0.17,0.17,0.34,0.26,0.0,0.0,0.23,0.0,0.25,0.16,0.18,0.27,0.27,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.31,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86000000000001
10/13/2021,1.78,1.5,1.26,0.88,1.02,1.24,1.1,1.32,1.08,1.12,1.09,1.03,1.07,1.04,0.86,0.94,1.0,0.84,0.91,1.05,1.01,0.82,0.69,0.79,0.73,0.71,0.75,0.83,0.91,0.63,0.55,0.67,0.47,0.51,0.56,0.63,0.55,0.75,0.58,0.57,0.57,0.31,0.72,0.0,0.56,0.57,0.59,0.65,0.0,0.51,0.64,0.66,0.4,0.45,0.48,0.5,0.58,0.59,0.51,0.52,0.49,0.51,0.54,0.46,0.56,0.51,0.45,0.43,0.46,0.51,0.41,0.4,0.0,0.5,0.45,0.46,0.0,0.48,0.38,0.35,0.38,0.44,0.32,0.5,0.59,0.43,0.4,0.37,0.33,0.41,0.4,0.42,0.41,0.42,0.37,0.32,0.44,0.33,0.34,0.24,0.4,0.26,0.22,0.37,0.31,0.35,0.34,0.3,0.38,0.0,0.31,0.34,0.23,0.28,0.32,0.29,0.26,0.22,0.29,0.31,0.35,0.33,0.29,0.19,0.26,0.24,0.26,0.23,0.25,0.0,0.27,0.24,0.3,0.19,0.3,0.44,0.27,0.21,0.25,0.23,0.17,0.21,0.25,0.25,0.24,0.0,0.24,0.21,0.0,0.21,0.3,0.25,0.21,0.23,0.21,0.22,0.2,0.2,0.21,0.22,0.23,0.21,0.19,0.23,0.24,0.24,0.26,0.16,0.2,0.18,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.18,0.21,0.16,0.18,0.21,0.0,0.19,0.2,0.18,0.17,0.2,0.21,0.17,0.17,0.33,0.26,0.0,0.0,0.23,0.0,0.26,0.16,0.18,0.27,0.28,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.21,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.32,0.18,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85000000000001
10/14/2021,1.78,1.5,1.26,0.88,1.02,1.24,1.1,1.32,1.08,1.12,1.09,1.03,1.07,1.04,0.86,0.94,1.0,0.84,0.91,1.05,1.01,0.82,0.69,0.79,0.73,0.71,0.75,0.83,0.91,0.63,0.55,0.67,0.47,0.51,0.56,0.63,0.55,0.75,0.58,0.57,0.57,0.31,0.72,0.0,0.56,0.57,0.59,0.65,0.0,0.51,0.64,0.66,0.4,0.45,0.48,0.5,0.58,0.59,0.51,0.52,0.49,0.51,0.54,0.46,0.56,0.51,0.45,0.43,0.46,0.51,0.41,0.4,0.0,0.5,0.45,0.46,0.0,0.48,0.38,0.35,0.38,0.44,0.32,0.5,0.59,0.43,0.4,0.37,0.33,0.41,0.4,0.42,0.41,0.42,0.37,0.32,0.44,0.33,0.34,0.24,0.4,0.26,0.22,0.37,0.31,0.35,0.34,0.3,0.38,0.0,0.31,0.34,0.23,0.28,0.32,0.29,0.26,0.22,0.29,0.31,0.35,0.33,0.29,0.19,0.26,0.24,0.26,0.23,0.25,0.0,0.27,0.24,0.3,0.19,0.3,0.44,0.27,0.21,0.25,0.23,0.17,0.21,0.25,0.25,0.24,0.0,0.24,0.21,0.0,0.21,0.3,0.25,0.21,0.23,0.21,0.22,0.2,0.2,0.21,0.22,0.23,0.21,0.19,0.23,0.24,0.24,0.26,0.16,0.2,0.18,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.18,0.21,0.16,0.18,0.21,0.0,0.19,0.2,0.18,0.17,0.2,0.21,0.17,0.17,0.33,0.26,0.0,0.0,0.23,0.0,0.26,0.16,0.18,0.27,0.28,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.21,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.32,0.18,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.85000000000001
10/15/2021,1.8,1.51,1.26,0.88,1.01,1.24,1.1,1.32,1.06,1.13,1.08,1.02,1.04,1.05,0.86,0.94,1.0,0.85,0.89,1.04,1.02,0.82,0.7,0.79,0.73,0.71,0.74,0.85,0.89,0.62,0.54,0.67,0.47,0.52,0.55,0.64,0.55,0.76,0.58,0.57,0.55,0.31,0.71,0.0,0.56,0.55,0.58,0.64,0.0,0.51,0.64,0.67,0.37,0.45,0.48,0.5,0.59,0.6,0.5,0.52,0.49,0.5,0.53,0.46,0.57,0.52,0.45,0.43,0.44,0.51,0.42,0.4,0.0,0.5,0.45,0.46,0.0,0.48,0.39,0.35,0.38,0.44,0.32,0.51,0.59,0.43,0.4,0.36,0.34,0.41,0.4,0.41,0.41,0.42,0.37,0.32,0.43,0.34,0.34,0.24,0.4,0.25,0.22,0.37,0.31,0.35,0.34,0.3,0.37,0.0,0.3,0.34,0.22,0.28,0.33,0.3,0.27,0.23,0.29,0.31,0.35,0.34,0.29,0.19,0.26,0.24,0.26,0.23,0.25,0.0,0.27,0.24,0.3,0.19,0.29,0.43,0.27,0.21,0.25,0.23,0.17,0.21,0.24,0.25,0.24,0.0,0.24,0.21,0.0,0.21,0.3,0.25,0.21,0.23,0.2,0.22,0.2,0.2,0.2,0.22,0.23,0.21,0.19,0.23,0.24,0.24,0.26,0.16,0.2,0.19,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.17,0.21,0.0,0.18,0.21,0.16,0.2,0.2,0.18,0.17,0.2,0.21,0.17,0.17,0.33,0.26,0.0,0.0,0.23,0.0,0.27,0.0,0.18,0.27,0.28,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.23,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.32,0.19,0.48,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.74
10/18/2021,1.8,1.51,1.26,0.88,1.01,1.24,1.1,1.32,1.06,1.13,1.08,1.02,1.04,1.05,0.86,0.94,1.0,0.85,0.89,1.04,1.02,0.82,0.7,0.79,0.73,0.71,0.74,0.85,0.89,0.62,0.54,0.67,0.47,0.52,0.55,0.64,0.55,0.76,0.58,0.57,0.55,0.31,0.71,0.0,0.56,0.55,0.58,0.64,0.0,0.51,0.64,0.67,0.37,0.45,0.48,0.5,0.59,0.6,0.5,0.52,0.49,0.5,0.53,0.46,0.57,0.52,0.45,0.43,0.44,0.51,0.42,0.4,0.0,0.5,0.45,0.46,0.0,0.48,0.39,0.35,0.38,0.44,0.32,0.51,0.59,0.43,0.4,0.36,0.34,0.41,0.4,0.41,0.41,0.42,0.37,0.32,0.43,0.34,0.34,0.24,0.4,0.25,0.22,0.37,0.31,0.35,0.34,0.3,0.37,0.0,0.3,0.34,0.22,0.28,0.33,0.3,0.27,0.23,0.29,0.31,0.35,0.34,0.29,0.19,0.26,0.24,0.26,0.23,0.25,0.0,0.27,0.24,0.3,0.19,0.29,0.43,0.27,0.21,0.25,0.23,0.17,0.21,0.24,0.25,0.24,0.0,0.24,0.21,0.0,0.21,0.3,0.25,0.21,0.23,0.2,0.22,0.2,0.2,0.2,0.22,0.23,0.21,0.19,0.23,0.24,0.24,0.26,0.16,0.2,0.19,0.2,0.0,0.21,0.17,0.18,0.16,0.21,0.17,0.2,0.17,0.21,0.0,0.18,0.21,0.16,0.2,0.2,0.18,0.17,0.2,0.21,0.17,0.17,0.33,0.26,0.0,0.0,0.23,0.0,0.27,0.0,0.18,0.27,0.28,0.0,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.23,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.32,0.19,0.48,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.74
10/19/2021,1.89,1.53,1.27,0.88,1.07,1.25,1.12,1.29,1.09,1.18,1.03,1.0,1.07,1.04,0.86,0.94,0.98,0.86,0.9,1.04,1.05,0.82,0.69,0.8,0.73,0.71,0.77,0.85,0.89,0.62,0.55,0.67,0.49,0.51,0.54,0.62,0.54,0.63,0.58,0.58,0.56,0.3,0.72,0.0,0.57,0.57,0.58,0.66,0.0,0.53,0.66,0.65,0.39,0.45,0.47,0.48,0.58,0.58,0.49,0.53,0.49,0.5,0.53,0.46,0.57,0.51,0.46,0.43,0.43,0.52,0.44,0.39,0.0,0.49,0.44,0.45,0.0,0.48,0.37,0.35,0.39,0.43,0.32,0.5,0.59,0.45,0.4,0.37,0.32,0.41,0.4,0.42,0.41,0.42,0.37,0.32,0.45,0.35,0.33,0.25,0.4,0.26,0.24,0.36,0.32,0.35,0.34,0.3,0.36,0.0,0.3,0.33,0.22,0.28,0.33,0.29,0.27,0.23,0.29,0.3,0.35,0.33,0.28,0.2,0.26,0.24,0.25,0.24,0.25,0.0,0.26,0.24,0.3,0.19,0.28,0.38,0.27,0.23,0.25,0.22,0.17,0.21,0.24,0.24,0.23,0.0,0.24,0.21,0.0,0.21,0.27,0.24,0.21,0.23,0.2,0.21,0.2,0.21,0.2,0.22,0.23,0.2,0.19,0.22,0.23,0.24,0.27,0.16,0.2,0.19,0.2,0.0,0.21,0.17,0.17,0.16,0.2,0.18,0.2,0.18,0.2,0.0,0.18,0.2,0.17,0.2,0.2,0.17,0.17,0.2,0.21,0.18,0.17,0.32,0.26,0.0,0.0,0.23,0.0,0.26,0.16,0.18,0.26,0.26,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.17,0.0,0.16,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69000000000001
10/20/2021,1.88,1.52,1.28,0.86,1.06,1.28,1.12,1.3,1.08,1.18,1.03,1.0,1.09,1.03,0.86,0.95,0.99,0.87,0.89,1.03,1.04,0.83,0.68,0.84,0.73,0.7,0.78,0.86,0.88,0.62,0.55,0.68,0.5,0.51,0.55,0.63,0.53,0.59,0.58,0.58,0.57,0.3,0.72,0.19,0.57,0.59,0.57,0.65,0.0,0.54,0.67,0.65,0.39,0.45,0.47,0.47,0.58,0.58,0.49,0.54,0.48,0.51,0.54,0.46,0.58,0.52,0.46,0.42,0.44,0.51,0.44,0.39,0.0,0.49,0.44,0.45,0.0,0.47,0.37,0.35,0.39,0.43,0.32,0.5,0.59,0.45,0.4,0.36,0.32,0.41,0.4,0.42,0.41,0.42,0.37,0.32,0.44,0.34,0.33,0.24,0.4,0.25,0.23,0.37,0.32,0.35,0.34,0.3,0.36,0.0,0.3,0.33,0.22,0.28,0.34,0.29,0.25,0.23,0.29,0.3,0.35,0.33,0.28,0.2,0.27,0.24,0.25,0.23,0.25,0.0,0.27,0.24,0.3,0.18,0.28,0.37,0.28,0.21,0.25,0.22,0.18,0.21,0.24,0.23,0.23,0.0,0.24,0.21,0.0,0.21,0.27,0.24,0.21,0.23,0.21,0.21,0.2,0.21,0.21,0.22,0.23,0.21,0.2,0.22,0.23,0.25,0.26,0.17,0.2,0.19,0.2,0.0,0.2,0.16,0.18,0.16,0.2,0.18,0.19,0.18,0.2,0.0,0.17,0.2,0.18,0.2,0.2,0.17,0.17,0.2,0.2,0.18,0.17,0.32,0.26,0.0,0.0,0.23,0.0,0.27,0.16,0.18,0.26,0.27,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.16,0.0,0.17,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.79
10/21/2021,1.9,1.54,1.28,0.88,1.06,1.3,1.08,1.31,1.07,1.19,1.02,1.0,1.07,1.03,0.88,0.95,0.99,0.87,0.88,0.99,1.05,0.84,0.68,0.84,0.73,0.7,0.78,0.86,0.9,0.61,0.56,0.67,0.49,0.51,0.56,0.63,0.54,0.6,0.58,0.58,0.56,0.3,0.74,0.19,0.57,0.57,0.58,0.64,0.0,0.53,0.67,0.66,0.4,0.44,0.48,0.47,0.57,0.59,0.49,0.54,0.49,0.5,0.54,0.46,0.59,0.53,0.47,0.41,0.44,0.51,0.43,0.39,0.0,0.49,0.44,0.44,0.0,0.47,0.38,0.35,0.38,0.42,0.31,0.5,0.6,0.45,0.4,0.37,0.32,0.41,0.4,0.42,0.41,0.42,0.37,0.32,0.44,0.34,0.33,0.25,0.41,0.25,0.23,0.37,0.32,0.35,0.34,0.3,0.37,0.0,0.3,0.33,0.22,0.28,0.34,0.29,0.24,0.23,0.3,0.3,0.36,0.33,0.28,0.19,0.26,0.24,0.25,0.23,0.25,0.0,0.27,0.23,0.3,0.18,0.29,0.37,0.28,0.22,0.25,0.22,0.17,0.2,0.25,0.24,0.23,0.0,0.24,0.2,0.0,0.21,0.27,0.24,0.21,0.23,0.2,0.21,0.2,0.21,0.21,0.23,0.23,0.2,0.2,0.22,0.23,0.25,0.26,0.16,0.2,0.19,0.2,0.0,0.21,0.17,0.18,0.0,0.2,0.18,0.19,0.18,0.2,0.0,0.17,0.2,0.17,0.2,0.2,0.17,0.17,0.19,0.21,0.17,0.17,0.32,0.26,0.0,0.0,0.23,0.0,0.26,0.16,0.19,0.28,0.28,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.31,0.16,0.0,0.16,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86000000000001
10/22/2021,1.88,1.53,1.27,0.89,1.05,1.31,1.1,1.29,1.07,1.18,1.03,0.99,1.07,1.03,0.89,0.94,1.0,0.87,0.88,1.01,1.06,0.83,0.68,0.84,0.72,0.69,0.78,0.86,0.9,0.61,0.56,0.67,0.49,0.52,0.56,0.63,0.54,0.6,0.58,0.58,0.55,0.3,0.75,0.19,0.57,0.58,0.58,0.65,0.0,0.52,0.67,0.66,0.42,0.46,0.48,0.47,0.57,0.61,0.49,0.54,0.49,0.5,0.54,0.47,0.58,0.53,0.47,0.42,0.42,0.51,0.44,0.39,0.0,0.49,0.44,0.44,0.0,0.47,0.39,0.34,0.39,0.42,0.28,0.5,0.6,0.44,0.41,0.37,0.32,0.41,0.4,0.41,0.4,0.42,0.37,0.32,0.44,0.34,0.33,0.25,0.41,0.25,0.23,0.37,0.33,0.35,0.34,0.3,0.38,0.0,0.3,0.33,0.23,0.28,0.34,0.29,0.25,0.23,0.29,0.3,0.35,0.33,0.28,0.19,0.26,0.24,0.25,0.23,0.25,0.0,0.27,0.23,0.3,0.18,0.29,0.37,0.28,0.22,0.25,0.22,0.17,0.21,0.25,0.24,0.23,0.0,0.24,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.2,0.21,0.2,0.2,0.22,0.23,0.23,0.2,0.2,0.22,0.23,0.25,0.26,0.16,0.2,0.19,0.2,0.0,0.21,0.17,0.18,0.16,0.2,0.18,0.19,0.18,0.2,0.0,0.18,0.2,0.16,0.2,0.19,0.17,0.16,0.19,0.2,0.17,0.17,0.33,0.26,0.0,0.0,0.23,0.0,0.26,0.16,0.19,0.27,0.27,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.17,0.0,0.16,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.87
10/25/2021,1.89,1.52,1.28,0.91,1.05,1.34,1.1,1.3,1.06,1.19,1.05,0.98,1.06,1.03,0.88,0.97,0.99,0.9,0.88,0.99,1.07,0.81,0.68,0.83,0.72,0.69,0.78,0.85,0.93,0.56,0.56,0.67,0.5,0.51,0.56,0.62,0.53,0.61,0.59,0.58,0.55,0.3,0.73,0.2,0.59,0.57,0.58,0.65,0.0,0.51,0.67,0.66,0.4,0.46,0.48,0.47,0.56,0.6,0.48,0.54,0.48,0.5,0.55,0.47,0.58,0.52,0.49,0.42,0.44,0.5,0.44,0.39,0.0,0.49,0.43,0.45,0.0,0.46,0.38,0.34,0.4,0.41,0.29,0.51,0.59,0.45,0.42,0.38,0.33,0.41,0.39,0.41,0.4,0.42,0.37,0.31,0.45,0.34,0.33,0.25,0.41,0.24,0.23,0.36,0.33,0.35,0.34,0.3,0.38,0.0,0.3,0.3,0.23,0.28,0.34,0.29,0.24,0.24,0.29,0.3,0.35,0.33,0.29,0.19,0.26,0.24,0.25,0.23,0.24,0.0,0.27,0.24,0.3,0.18,0.3,0.37,0.28,0.22,0.24,0.22,0.17,0.21,0.24,0.22,0.23,0.0,0.24,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.21,0.21,0.21,0.21,0.22,0.23,0.23,0.2,0.2,0.22,0.24,0.24,0.26,0.0,0.2,0.19,0.21,0.0,0.21,0.17,0.18,0.16,0.2,0.18,0.19,0.19,0.21,0.0,0.19,0.2,0.16,0.21,0.2,0.17,0.17,0.19,0.2,0.17,0.18,0.35,0.25,0.0,0.0,0.23,0.0,0.27,0.17,0.19,0.26,0.26,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.26,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.31,0.18,0.0,0.16,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.93
