,MSFT,AAPL,AMZN,GOOGL,FB,WMT,BRK.B,CSCO,INTC,HD,V,ORCL,VZ,T,PG,JPM,PFE,PM,LOW,PYPL,MA,TSLA,JNJ,BLK,UPS,IBM,QCOM,AMAT,TGT,MRK,ABBV,MMM,UNH,ADBE,CVS,HON,ACN,NFLX,BAC,CRM,MO,GILD,LMT,XOM,ABT,MDLZ,FDX,DHR,HCA,CSX,UNP,NSC,GM,CAT,KO,ADP,CVX,D,NVDA,EMR,NOC,F,MMC,CHTR,FCX,CL,COF,JCI,TT,KHC,GD,AMT,DOW,MDT,AON,CI,TROW,NOW,DD,PH,ALXN,STZ,DE,HPQ,CMI,PAYX,DIS,CMCSA,GIS,MU,LRCX,HSY,ADM,CCI,SWK,NXPI,CTVA,DFS,GLW,BBY,MCK,OXY,TXN,ANTM,NKE,WLTW,ATVI,CBRE,REGN,TMO,GRMN,ORLY,TSN,ILMN,LH,FITB,LLY,URI,ADSK,WFC,WY,KLAC,ITW,IP,PEP,CDW,MCD,MS,GWW,AJG,TMUS,AVGO,DLTR,DISH,TWTR,DOV,IT,EXPD,HAL,COST,AZO,LB,KMI,ROP,AMGN,OMC,STX,BA,GPC,NTAP,LIN,GS,BMY,First American Government Obligs X,PKI,NEE,CAG,AVY,C,FOXA,AMP,SNPS,EA,SCHW,ULTA,BEN,AXP,SBUX,INTU,MHK,HWM,EMN,VRTX,RTX,CDNS,AAP,LKQ,SJM,CTSH,WRK,GE,SYK,SBAC,WHR,EL,SPGI,AMD,IPG,ISRG,BKNG,CARR,USB,LEN,IVZ,K,AES,ANSS,SNA,MOS,IR,FGXXX,NWL,ZTS,PLD,NUE,NDAQ,MRNA,EOG,HES,TPR,BBWI WI,GE.,SHW,MPC,LYB,YUM,TEL,OKE,LHX,PPL,DGX,HOLX,TXT,PENN,PNR,CF,COP,SIVB,EBAY,BRO,MRO,TAP,J,ARE,SPG,SLB,WBA,PNC,VLO,RJF,WDC,RHI,ETN,CE,APA,FTV,KIM,SUM
11/02/2021,7.09,6.08,5.05,5.19,2.62,1.69,1.71,1.46,1.14,1.62,1.07,0.78,0.97,0.89,0.45,0.78,1.33,0.89,0.91,0.74,0.79,1.42,1.48,0.87,0.99,0.63,0.13,0.76,0.77,0.79,1.17,0.65,1.18,0.74,0.71,0.13,0.74,0.73,0.34,0.71,0.49,0.53,0.55,0.78,0.55,0.48,0.0,0.53,0.54,0.49,0.76,0.36,0.49,0.41,0.91,0.56,0.42,0.0,0.45,0.36,0.29,0.42,0.3,0.32,0.36,0.3,0.08,0.33,0.23,0.28,0.3,0.31,0.26,0.14,0.11,0.45,0.29,0.33,0.0,0.25,0.0,0.26,0.09,0.24,0.08,0.27,0.22,0.2,0.0,0.33,0.49,0.22,0.22,0.19,0.19,0.0,0.0,0.16,0.18,0.21,0.2,0.2,0.15,0.37,0.19,0.0,0.0,0.0,0.19,0.21,0.11,0.26,0.19,0.15,0.17,0.0,0.18,0.0,0.17,0.31,0.17,0.14,0.0,0.13,0.16,0.0,0.44,0.62,0.15,0.2,0.11,0.17,0.0,0.13,0.11,0.13,0.17,0.13,0.0,0.16,0.23,0.0,0.2,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.14,0.0,0.12,0.1,0.21,0.12,0.1,0.17,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.26,0.0,0.07,0.08,0.2,0.0,0.1,0.32,0.16,0.0,0.11,0.0,0.07,0.27,0.2,0.22,0.24,0.18,0.0,0.13,0.11,0.11,0.1,0.07,0.07,0.0,0.07,0.0,0.17,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87000000000002
11/03/2021,7.24,5.96,4.93,5.25,2.67,1.69,1.69,1.45,1.16,1.62,1.08,0.77,0.98,0.88,0.45,0.77,1.34,0.87,0.92,0.73,0.8,1.47,1.48,0.88,0.99,0.62,0.13,0.77,0.77,0.8,1.23,0.65,1.19,0.75,0.72,0.13,0.75,0.75,0.34,0.71,0.48,0.51,0.55,0.78,0.55,0.47,0.0,0.54,0.54,0.48,0.75,0.35,0.49,0.41,0.91,0.56,0.42,0.0,0.46,0.36,0.28,0.42,0.3,0.3,0.36,0.3,0.08,0.33,0.23,0.27,0.3,0.3,0.26,0.14,0.11,0.45,0.29,0.34,0.0,0.24,0.0,0.26,0.09,0.24,0.08,0.27,0.22,0.2,0.0,0.33,0.49,0.22,0.22,0.19,0.18,0.0,0.0,0.16,0.18,0.21,0.21,0.2,0.15,0.37,0.19,0.0,0.0,0.0,0.19,0.21,0.11,0.26,0.19,0.15,0.17,0.0,0.18,0.0,0.17,0.31,0.17,0.14,0.0,0.12,0.16,0.0,0.44,0.62,0.16,0.2,0.11,0.17,0.0,0.13,0.1,0.13,0.17,0.13,0.0,0.16,0.23,0.0,0.19,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.14,0.0,0.12,0.1,0.21,0.12,0.1,0.16,0.09,0.12,0.09,0.0,0.08,0.12,0.1,0.12,0.1,0.1,0.0,0.1,0.0,0.65,0.09,0.09,0.08,0.09,0.1,0.1,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.26,0.0,0.07,0.08,0.21,0.0,0.1,0.32,0.15,0.0,0.11,0.0,0.07,0.26,0.19,0.22,0.24,0.17,0.0,0.13,0.11,0.11,0.1,0.07,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.88
11/04/2021,7.24,5.96,4.93,5.25,2.67,1.69,1.69,1.45,1.16,1.62,1.08,0.77,0.98,0.88,0.45,0.77,1.34,0.87,0.92,0.73,0.8,1.47,1.48,0.88,0.99,0.62,0.13,0.77,0.77,0.8,1.23,0.65,1.19,0.75,0.72,0.13,0.75,0.75,0.34,0.71,0.48,0.51,0.55,0.78,0.55,0.47,0.0,0.54,0.54,0.48,0.75,0.35,0.49,0.41,0.91,0.56,0.42,0.0,0.46,0.36,0.28,0.42,0.3,0.3,0.36,0.3,0.08,0.33,0.23,0.27,0.3,0.3,0.26,0.14,0.11,0.45,0.29,0.34,0.0,0.24,0.0,0.26,0.09,0.24,0.08,0.27,0.22,0.2,0.0,0.33,0.49,0.22,0.22,0.19,0.18,0.0,0.0,0.16,0.18,0.21,0.21,0.2,0.15,0.37,0.19,0.0,0.0,0.0,0.19,0.21,0.11,0.26,0.19,0.15,0.17,0.0,0.18,0.0,0.17,0.31,0.17,0.14,0.0,0.12,0.16,0.0,0.44,0.62,0.16,0.2,0.11,0.17,0.0,0.13,0.1,0.13,0.17,0.13,0.0,0.16,0.23,0.0,0.19,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.14,0.0,0.12,0.1,0.21,0.12,0.1,0.16,0.09,0.12,0.09,0.0,0.08,0.12,0.1,0.12,0.1,0.1,0.0,0.1,0.0,0.65,0.09,0.09,0.08,0.09,0.1,0.1,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.26,0.0,0.07,0.08,0.21,0.0,0.1,0.32,0.15,0.0,0.11,0.0,0.07,0.26,0.19,0.22,0.24,0.17,0.0,0.13,0.11,0.11,0.1,0.07,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.88
11/05/2021,7.06,5.83,4.75,5.2,2.69,1.53,1.83,1.49,1.22,1.42,1.06,0.52,0.92,0.78,0.44,0.62,1.52,0.86,0.86,0.71,0.77,1.82,1.4,0.88,0.68,0.59,0.13,0.79,0.76,1.18,1.21,0.65,0.93,0.72,0.74,0.13,0.73,0.71,0.55,0.71,0.48,0.52,0.48,0.79,0.55,0.48,0.0,0.54,0.53,0.3,0.72,0.22,0.19,0.55,0.99,0.08,0.42,0.0,0.47,0.37,0.28,0.45,0.48,0.3,0.36,0.2,0.0,0.33,0.21,0.28,0.33,0.3,0.27,0.21,0.37,0.45,0.29,0.33,0.0,0.24,0.0,0.26,0.09,0.25,0.0,0.22,0.22,0.92,0.0,0.38,0.29,0.14,0.22,0.19,0.0,0.0,0.0,0.0,0.19,0.21,0.22,0.2,0.15,0.56,0.19,0.0,0.0,0.0,0.19,0.21,0.0,0.26,0.19,0.15,0.17,0.0,0.18,0.0,0.17,0.18,0.17,0.25,0.0,0.12,0.25,0.0,0.52,0.84,0.0,0.15,0.11,0.17,0.0,0.14,0.1,0.15,0.18,0.12,0.08,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.12,0.1,0.12,0.12,0.12,0.52,0.1,0.0,0.12,0.13,0.0,0.0,0.1,0.15,0.0,0.12,0.1,0.21,0.12,0.13,0.32,0.16,0.12,0.08,0.0,0.09,0.11,0.1,0.12,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.0,0.26,0.0,0.07,0.08,0.2,0.0,0.1,0.33,0.0,0.06,0.11,0.0,0.07,0.26,0.19,0.22,0.19,0.17,0.0,0.13,0.1,0.1,0.1,0.07,0.07,0.07,0.07,0.18,0.28,0.1,0.08,0.0,0.0,0.0,0.31,0.28,0.24,0.2,0.19,0.12,0.1,0.08,0.0,0.0,0.0,0.0,0.0,92.74
11/08/2021,7.04,5.89,5.0,5.12,2.66,1.49,1.87,1.45,1.17,1.42,1.05,0.52,0.91,0.76,0.44,0.6,1.45,0.87,0.87,0.69,0.78,1.9,1.37,0.88,0.58,0.54,0.15,0.83,0.76,1.23,1.07,0.64,0.6,0.77,0.79,0.13,0.66,0.7,0.95,0.7,0.49,0.52,0.48,0.76,0.54,0.42,0.0,0.51,0.52,0.07,0.57,0.0,0.2,0.49,1.05,0.08,0.41,0.0,0.53,0.34,0.28,0.49,0.48,0.3,0.34,0.18,0.0,0.32,0.0,0.28,0.32,0.3,0.26,0.26,0.37,0.3,0.3,0.33,0.0,0.26,0.0,0.26,0.08,0.25,0.0,0.2,0.22,1.13,0.0,0.48,0.2,0.07,0.22,0.18,0.0,0.0,0.0,0.0,0.18,0.22,0.22,0.19,0.15,0.56,0.2,0.0,0.21,0.0,0.19,0.21,0.0,0.26,0.19,0.14,0.17,0.0,0.19,0.0,0.16,0.24,0.18,0.21,0.0,0.12,0.27,0.0,0.62,0.76,0.0,0.14,0.13,0.17,0.0,0.12,0.1,0.15,0.17,0.14,0.12,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.13,0.1,0.12,0.12,0.12,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.14,0.0,0.12,0.1,0.24,0.13,0.12,0.19,0.11,0.12,0.09,0.0,0.0,0.31,0.09,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.08,0.09,0.08,0.09,0.09,0.12,0.09,0.09,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.07,0.0,0.07,0.08,0.21,0.0,0.08,0.32,0.0,0.07,0.12,0.0,0.07,0.25,0.18,0.22,0.0,0.17,0.0,0.13,0.1,0.0,0.1,0.0,0.07,0.08,0.07,0.26,0.29,0.1,0.08,0.07,0.0,0.0,0.33,0.28,0.26,0.3,0.19,0.12,0.1,0.08,0.4,0.09,0.07,0.07,0.0,92.36000000000004
11/09/2021,7.04,5.89,5.0,5.12,2.66,1.49,1.87,1.45,1.17,1.42,1.05,0.52,0.91,0.76,0.44,0.6,1.45,0.87,0.87,0.69,0.78,1.9,1.37,0.88,0.58,0.54,0.15,0.83,0.76,1.23,1.07,0.64,0.6,0.77,0.79,0.13,0.66,0.7,0.95,0.7,0.49,0.52,0.48,0.76,0.54,0.42,0.0,0.51,0.52,0.07,0.57,0.0,0.2,0.49,1.05,0.08,0.41,0.0,0.53,0.34,0.28,0.49,0.48,0.3,0.34,0.18,0.0,0.32,0.0,0.28,0.32,0.3,0.26,0.26,0.37,0.3,0.3,0.33,0.0,0.26,0.0,0.26,0.08,0.25,0.0,0.2,0.22,1.13,0.0,0.48,0.2,0.07,0.22,0.18,0.0,0.0,0.0,0.0,0.18,0.22,0.22,0.19,0.15,0.56,0.2,0.0,0.21,0.0,0.19,0.21,0.0,0.26,0.19,0.14,0.17,0.0,0.19,0.0,0.16,0.24,0.18,0.21,0.0,0.12,0.27,0.0,0.62,0.76,0.0,0.14,0.13,0.17,0.0,0.12,0.1,0.15,0.17,0.14,0.12,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.13,0.1,0.12,0.12,0.12,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.14,0.0,0.12,0.1,0.24,0.13,0.12,0.19,0.11,0.12,0.09,0.0,0.0,0.31,0.09,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.08,0.09,0.08,0.09,0.09,0.12,0.09,0.09,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.07,0.0,0.07,0.08,0.21,0.0,0.08,0.32,0.0,0.07,0.12,0.0,0.07,0.25,0.18,0.22,0.0,0.17,0.0,0.13,0.1,0.0,0.1,0.0,0.07,0.08,0.07,0.26,0.29,0.1,0.08,0.07,0.0,0.0,0.33,0.28,0.26,0.3,0.19,0.12,0.1,0.08,0.4,0.09,0.07,0.07,0.0,92.36000000000004
11/10/2021,7.04,5.89,5.0,5.12,2.66,1.49,1.87,1.45,1.17,1.42,1.05,0.52,0.91,0.76,0.44,0.6,1.45,0.87,0.87,0.69,0.78,1.9,1.37,0.88,0.58,0.54,0.15,0.83,0.76,1.23,1.07,0.64,0.6,0.77,0.79,0.13,0.66,0.7,0.95,0.7,0.49,0.52,0.48,0.76,0.54,0.42,0.0,0.51,0.52,0.07,0.57,0.0,0.2,0.49,1.05,0.08,0.41,0.0,0.53,0.34,0.28,0.49,0.48,0.3,0.34,0.18,0.0,0.32,0.0,0.28,0.32,0.3,0.26,0.26,0.37,0.3,0.3,0.33,0.0,0.26,0.0,0.26,0.08,0.25,0.0,0.2,0.22,1.13,0.0,0.48,0.2,0.07,0.22,0.18,0.0,0.0,0.0,0.0,0.18,0.22,0.22,0.19,0.15,0.56,0.2,0.0,0.21,0.0,0.19,0.21,0.0,0.26,0.19,0.14,0.17,0.0,0.19,0.0,0.16,0.24,0.18,0.21,0.0,0.12,0.27,0.0,0.62,0.76,0.0,0.14,0.13,0.17,0.0,0.12,0.1,0.15,0.17,0.14,0.12,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.13,0.1,0.12,0.12,0.12,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.14,0.0,0.12,0.1,0.24,0.13,0.12,0.19,0.11,0.12,0.09,0.0,0.0,0.31,0.09,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.08,0.09,0.08,0.09,0.09,0.12,0.09,0.09,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.07,0.0,0.07,0.08,0.21,0.0,0.08,0.32,0.0,0.07,0.12,0.0,0.07,0.25,0.18,0.22,0.0,0.17,0.0,0.13,0.1,0.0,0.1,0.0,0.07,0.08,0.07,0.26,0.29,0.1,0.08,0.07,0.0,0.0,0.33,0.28,0.26,0.3,0.19,0.12,0.1,0.08,0.4,0.09,0.07,0.07,0.0,92.36000000000004
11/11/2021,7.01,5.88,5.04,5.12,2.7,1.47,1.87,1.45,1.18,1.4,1.08,0.51,0.91,0.76,0.44,0.6,1.6,0.87,0.86,0.68,0.81,1.88,1.36,0.88,0.57,0.55,0.15,0.84,0.74,1.11,1.07,0.64,0.6,0.75,0.78,0.13,0.66,0.68,0.94,0.7,0.5,0.52,0.48,0.77,0.52,0.42,0.0,0.48,0.52,0.07,0.57,0.0,0.2,0.49,1.06,0.08,0.41,0.0,0.52,0.34,0.29,0.48,0.48,0.3,0.34,0.18,0.0,0.32,0.0,0.28,0.33,0.29,0.27,0.26,0.37,0.3,0.3,0.32,0.0,0.26,0.0,0.26,0.08,0.25,0.0,0.2,0.22,1.15,0.0,0.48,0.2,0.07,0.22,0.18,0.0,0.0,0.0,0.0,0.19,0.22,0.22,0.19,0.15,0.56,0.2,0.0,0.21,0.0,0.18,0.2,0.0,0.26,0.19,0.14,0.16,0.0,0.19,0.0,0.16,0.24,0.18,0.22,0.0,0.12,0.27,0.0,0.62,0.75,0.0,0.14,0.12,0.17,0.0,0.12,0.1,0.14,0.17,0.13,0.12,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.13,0.11,0.12,0.12,0.12,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.14,0.0,0.12,0.09,0.24,0.13,0.12,0.19,0.11,0.12,0.09,0.0,0.0,0.31,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.08,0.09,0.09,0.12,0.09,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.0,0.0,0.07,0.08,0.21,0.0,0.07,0.33,0.0,0.07,0.12,0.0,0.07,0.25,0.19,0.22,0.0,0.18,0.0,0.13,0.1,0.0,0.11,0.0,0.07,0.08,0.07,0.26,0.29,0.1,0.08,0.07,0.0,0.0,0.34,0.28,0.26,0.3,0.19,0.12,0.11,0.08,0.4,0.09,0.07,0.07,0.06,92.34
11/12/2021,7.02,5.85,5.0,5.13,2.68,1.46,1.87,1.45,1.19,1.4,1.1,0.51,0.91,0.76,0.44,0.6,1.59,0.85,0.86,0.69,0.81,1.79,1.35,0.89,0.58,0.55,0.16,0.84,0.73,1.12,1.06,0.64,0.61,0.75,0.78,0.13,0.65,0.68,0.95,0.7,0.49,0.52,0.49,0.77,0.53,0.42,0.0,0.5,0.52,0.07,0.57,0.0,0.2,0.51,1.05,0.08,0.41,0.0,0.54,0.34,0.28,0.5,0.48,0.3,0.36,0.18,0.0,0.32,0.0,0.28,0.33,0.29,0.27,0.26,0.38,0.31,0.3,0.32,0.0,0.26,0.0,0.26,0.09,0.25,0.0,0.2,0.23,1.14,0.0,0.49,0.2,0.07,0.22,0.18,0.0,0.0,0.0,0.0,0.19,0.22,0.21,0.2,0.15,0.56,0.2,0.0,0.21,0.0,0.18,0.2,0.0,0.26,0.19,0.14,0.16,0.0,0.18,0.0,0.16,0.24,0.18,0.21,0.0,0.12,0.27,0.0,0.62,0.75,0.0,0.14,0.12,0.17,0.0,0.12,0.1,0.15,0.17,0.13,0.12,0.16,0.23,0.0,0.0,0.12,0.1,0.1,0.13,0.11,0.12,0.12,0.13,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.14,0.0,0.12,0.09,0.24,0.13,0.12,0.2,0.11,0.12,0.09,0.0,0.0,0.31,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.08,0.09,0.09,0.13,0.09,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.0,0.06,0.07,0.08,0.22,0.0,0.07,0.34,0.0,0.07,0.12,0.0,0.07,0.25,0.19,0.22,0.0,0.18,0.0,0.13,0.1,0.0,0.1,0.0,0.07,0.08,0.07,0.26,0.28,0.1,0.08,0.07,0.0,0.0,0.33,0.29,0.26,0.3,0.19,0.12,0.1,0.08,0.4,0.09,0.07,0.07,0.0,92.34
11/15/2021,6.99,5.8,5.02,5.06,2.61,1.47,1.86,1.45,1.18,1.4,1.06,0.51,0.92,0.77,0.44,0.6,1.67,0.88,0.86,0.61,0.83,1.65,1.37,0.9,0.59,0.54,0.16,0.85,0.75,1.15,1.08,0.64,0.6,0.73,0.79,0.13,0.66,0.7,0.96,0.69,0.5,0.53,0.48,0.76,0.54,0.43,0.0,0.51,0.52,0.07,0.58,0.0,0.21,0.5,1.06,0.08,0.41,0.0,0.54,0.34,0.28,0.49,0.49,0.3,0.38,0.18,0.0,0.33,0.0,0.28,0.33,0.29,0.28,0.26,0.39,0.31,0.29,0.32,0.0,0.26,0.0,0.26,0.09,0.25,0.0,0.2,0.21,1.16,0.0,0.5,0.2,0.07,0.23,0.18,0.0,0.0,0.0,0.0,0.19,0.23,0.22,0.19,0.15,0.57,0.19,0.0,0.21,0.0,0.18,0.21,0.0,0.27,0.19,0.13,0.17,0.0,0.19,0.0,0.16,0.24,0.17,0.22,0.0,0.13,0.27,0.0,0.62,0.75,0.0,0.14,0.12,0.17,0.0,0.11,0.1,0.15,0.17,0.13,0.11,0.16,0.24,0.0,0.0,0.12,0.1,0.1,0.14,0.11,0.12,0.12,0.13,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.24,0.13,0.12,0.2,0.11,0.12,0.09,0.0,0.0,0.3,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.08,0.09,0.09,0.09,0.09,0.13,0.09,0.09,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.07,0.0,0.07,0.08,0.21,0.0,0.06,0.33,0.0,0.08,0.12,0.0,0.07,0.26,0.19,0.22,0.0,0.17,0.0,0.13,0.11,0.0,0.11,0.0,0.07,0.09,0.07,0.26,0.28,0.11,0.08,0.07,0.0,0.0,0.33,0.28,0.26,0.3,0.19,0.13,0.11,0.08,0.4,0.1,0.07,0.07,0.0,92.35
11/16/2021,6.99,5.8,5.02,5.06,2.61,1.47,1.86,1.45,1.18,1.4,1.06,0.51,0.92,0.77,0.44,0.6,1.67,0.88,0.86,0.61,0.83,1.65,1.37,0.9,0.59,0.54,0.16,0.85,0.75,1.15,1.08,0.64,0.6,0.73,0.79,0.13,0.66,0.7,0.96,0.69,0.5,0.53,0.48,0.76,0.54,0.43,0.0,0.51,0.52,0.07,0.58,0.0,0.21,0.5,1.06,0.08,0.41,0.0,0.54,0.34,0.28,0.49,0.49,0.3,0.38,0.18,0.0,0.33,0.0,0.28,0.33,0.29,0.28,0.26,0.39,0.31,0.29,0.32,0.0,0.26,0.0,0.26,0.09,0.25,0.0,0.2,0.21,1.16,0.0,0.5,0.2,0.07,0.23,0.18,0.0,0.0,0.0,0.0,0.19,0.23,0.22,0.19,0.15,0.57,0.19,0.0,0.21,0.0,0.18,0.21,0.0,0.27,0.19,0.13,0.17,0.0,0.19,0.0,0.16,0.24,0.17,0.22,0.0,0.13,0.27,0.0,0.62,0.75,0.0,0.14,0.12,0.17,0.0,0.11,0.1,0.15,0.17,0.13,0.11,0.16,0.24,0.0,0.0,0.12,0.1,0.1,0.14,0.11,0.12,0.12,0.13,0.52,0.1,0.0,0.0,0.12,0.0,0.0,0.11,0.14,0.0,0.12,0.1,0.24,0.13,0.12,0.2,0.11,0.12,0.09,0.0,0.0,0.3,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.1,0.08,0.09,0.09,0.09,0.09,0.13,0.09,0.09,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.09,0.1,0.07,0.0,0.07,0.08,0.21,0.0,0.06,0.33,0.0,0.08,0.12,0.0,0.07,0.26,0.19,0.22,0.0,0.17,0.0,0.13,0.11,0.0,0.11,0.0,0.07,0.09,0.07,0.26,0.28,0.11,0.08,0.07,0.0,0.0,0.33,0.28,0.26,0.3,0.19,0.13,0.11,0.08,0.4,0.1,0.07,0.07,0.0,92.35
