,US Dollar,SWX,MSM,HRC,LII,LSI,RYN,SCI,COR,GGG,TTC,NSA,KNX,FDS,WTRG,DCI,OFC,ADC,INGR,WTS,SRCL,SON,SEIC,RPM,POST,OGE,LECO,IART,FCN,HE,CPT,GMED,ACC,BRO,FLO,CSL,EGP,EHC,FR,WH,MPW,VIAV,THG,REXR,RenaissanceRe Holdings Ltd.,OGS,ORI,NWE,NDSN,MUSA,WERN,LXP,MDU,CHE,IDA,ATR,CACI,CASY,Y,CHH,GNTX,HR,HUBB,ICUI,ARW,CDK,LSTR,NATI,DOC,SRC,STOR,HAIN,UGI,VVV,OHI,MAT,FAF,BKH,PRFT,RGLD,ASH,MMS,CBSH,ITT,WSO,MASI,NUVA,PRGS,NNN,CRL,CONE,Helen of Troy Limited,HIW,KRC,FUL,JACK,TXRH,CGNX,LOPE,CBRL,CNMD,ACM,JAZZ,DECK,IAA,NVST,ACIW,AVT,CRI,NSIT,RS,HRB,ENR,CUZ,FIVE,JCOM,LEA,AN,CLH,PB,LAMR,SBRA,PZZA,RBC,LHCG,AMED,CCOI,DEI,MAN,CBT,CR,HPP,SAIC,SYNH,NYT,MOH,JEF,EXP,CVLT,AMN,BDN,FICO,PCH,JBL,NYCB,KBR,NVT,UTHR,WWD,VMI,SNX,SF,EME,CFR,MDRX,CW,EVR,BLKB,JW.A,OC,UFPI,VSH,WEN,TGNA,FFIN,CIEN,COS.,EPC,SMG,THS,AVNS,NSP,ISBC,OSK,TDS,SLM,TECH,AFG,ABM,AMG,ASGN,CRUS,ENS,ESNT,SFM,TKR,WWE,TTEK,MEDP,JLL,AGCO,BJ,GO,HAE,MRCY,RCM,R,SJI,MIDD,UMPQ,Us Dollars,RNR,HELE,CNO,OLED,n/a,G,EXPO,KMPR,COLM,PII,LFUS,IRT,AZPN,TWO,MSEX,MTG,COOP,JHG,CMP,XRX,AAWW,CDAY,RGA,PCRX,VG,PDCO,CFX,ACHC,SLAB,FLS,KNSL,VLY,ASB,TREX,XPO,MANH,OZK,FHN,SLG,ZD,RRX,SLGN,DEA,PNM,AWR,TTMI,CWT,LANC,EFC,ARR,PSB,MSA,PMT,SUM
10/19/2021,0.0,0.67,0.73,0.0,0.63,0.81,0.54,0.79,0.75,0.72,0.7,0.82,0.72,0.88,0.77,0.68,0.79,0.75,0.87,0.0,0.78,0.75,0.71,0.8,0.75,0.76,0.8,0.49,0.82,0.0,0.85,0.77,0.81,0.88,0.83,0.81,0.83,0.7,0.81,0.76,0.82,0.74,0.0,0.8,0.0,0.0,0.75,0.0,0.83,0.85,0.74,0.86,0.76,0.72,0.8,0.76,0.87,0.73,0.78,0.91,0.95,0.86,0.72,0.94,0.77,0.74,0.76,0.0,0.81,0.75,0.48,0.99,0.76,0.85,0.31,0.45,0.83,0.0,0.56,0.55,0.83,0.8,0.64,0.62,0.82,0.52,0.44,0.0,0.48,0.0,0.27,0.0,0.47,0.44,0.0,0.55,0.44,0.35,0.56,0.46,0.42,0.68,0.42,0.36,0.46,0.37,0.0,0.44,0.42,0.0,0.39,0.77,0.5,0.42,0.38,0.0,0.47,0.39,0.52,0.45,0.25,0.19,0.43,0.0,0.26,0.18,0.0,0.21,0.41,0.0,0.29,0.0,0.44,0.49,0.37,0.3,0.31,0.32,0.27,0.27,0.22,0.32,0.0,0.38,0.31,0.43,0.35,0.19,0.24,0.0,0.34,0.33,0.42,0.32,0.26,0.0,0.32,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.41,0.0,0.0,0.22,0.43,0.0,0.0,0.0,0.24,0.0,0.22,0.29,0.61,0.29,0.19,0.28,0.22,0.0,0.4,0.22,0.28,0.29,0.33,0.22,0.21,0.18,0.21,0.19,0.23,0.2,0.0,0.21,0.0,0.27,0.27,0.0,0.74,0.5,0.0,0.17,0.2,0.77,0.65,0.64,0.55,0.49,0.45,0.4,0.44,0.34,0.32,0.35,0.34,0.3,0.29,0.23,0.27,0.27,0.26,0.21,0.28,0.24,0.23,0.19,0.2,0.2,0.19,0.22,0.22,0.0,0.18,0.2,0.21,0.2,0.21,0.52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8
10/20/2021,0.0,0.67,0.73,0.0,0.63,0.81,0.54,0.79,0.75,0.72,0.7,0.82,0.72,0.88,0.77,0.68,0.79,0.75,0.87,0.0,0.78,0.75,0.71,0.8,0.75,0.76,0.8,0.49,0.82,0.0,0.85,0.77,0.81,0.88,0.83,0.81,0.83,0.7,0.81,0.76,0.82,0.74,0.0,0.8,0.0,0.0,0.75,0.0,0.83,0.85,0.74,0.86,0.76,0.72,0.8,0.76,0.87,0.73,0.78,0.91,0.95,0.86,0.72,0.94,0.77,0.74,0.76,0.0,0.81,0.75,0.48,0.99,0.76,0.85,0.31,0.45,0.83,0.0,0.56,0.55,0.83,0.8,0.64,0.62,0.82,0.52,0.44,0.0,0.48,0.0,0.27,0.0,0.47,0.44,0.0,0.55,0.44,0.35,0.56,0.46,0.42,0.68,0.42,0.36,0.46,0.37,0.0,0.44,0.42,0.0,0.39,0.77,0.5,0.42,0.38,0.0,0.47,0.39,0.52,0.45,0.25,0.19,0.43,0.0,0.26,0.18,0.0,0.21,0.41,0.0,0.29,0.0,0.44,0.49,0.37,0.3,0.31,0.32,0.27,0.27,0.22,0.32,0.0,0.38,0.31,0.43,0.35,0.19,0.24,0.0,0.34,0.33,0.42,0.32,0.26,0.0,0.32,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.41,0.0,0.0,0.22,0.43,0.0,0.0,0.0,0.24,0.0,0.22,0.29,0.61,0.29,0.19,0.28,0.22,0.0,0.4,0.22,0.28,0.29,0.33,0.22,0.21,0.18,0.21,0.19,0.23,0.2,0.0,0.21,0.0,0.27,0.27,0.0,0.74,0.5,0.0,0.17,0.2,0.77,0.65,0.64,0.55,0.49,0.45,0.4,0.44,0.34,0.32,0.35,0.34,0.3,0.29,0.23,0.27,0.27,0.26,0.21,0.28,0.24,0.23,0.19,0.2,0.2,0.19,0.22,0.22,0.0,0.18,0.2,0.21,0.2,0.21,0.52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8
10/21/2021,0.0,0.68,0.73,0.0,0.64,0.82,0.53,0.79,0.75,0.73,0.7,0.84,0.74,0.88,0.76,0.69,0.79,0.75,0.87,0.0,0.78,0.75,0.71,0.8,0.75,0.75,0.8,0.49,0.83,0.0,0.86,0.77,0.81,0.88,0.83,0.81,0.84,0.7,0.82,0.75,0.81,0.72,0.0,0.81,0.0,0.0,0.74,0.0,0.83,0.86,0.75,0.87,0.76,0.73,0.78,0.76,0.87,0.74,0.76,0.9,0.93,0.86,0.72,0.92,0.77,0.71,0.77,0.0,0.81,0.75,0.49,0.99,0.75,0.85,0.31,0.45,0.83,0.0,0.58,0.54,0.83,0.79,0.64,0.62,0.82,0.5,0.43,0.0,0.48,0.0,0.27,0.0,0.47,0.43,0.0,0.54,0.45,0.35,0.55,0.47,0.42,0.67,0.42,0.37,0.46,0.37,0.0,0.44,0.42,0.0,0.39,0.76,0.49,0.42,0.39,0.0,0.46,0.39,0.53,0.45,0.25,0.19,0.43,0.0,0.26,0.18,0.0,0.2,0.41,0.0,0.29,0.0,0.43,0.48,0.38,0.29,0.31,0.33,0.27,0.28,0.21,0.32,0.0,0.38,0.32,0.43,0.35,0.18,0.24,0.0,0.35,0.34,0.43,0.32,0.26,0.0,0.33,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.41,0.0,0.0,0.22,0.43,0.0,0.0,0.0,0.24,0.0,0.22,0.29,0.61,0.28,0.19,0.28,0.22,0.0,0.4,0.23,0.28,0.29,0.33,0.22,0.21,0.18,0.21,0.19,0.22,0.2,0.0,0.21,0.0,0.26,0.27,0.0,0.73,0.5,0.0,0.17,0.27,0.77,0.65,0.63,0.55,0.49,0.45,0.41,0.44,0.34,0.32,0.35,0.34,0.3,0.29,0.22,0.27,0.27,0.25,0.21,0.27,0.23,0.23,0.18,0.2,0.2,0.19,0.21,0.22,0.0,0.19,0.2,0.21,0.2,0.21,0.51,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76
10/22/2021,0.0,0.67,0.74,0.0,0.63,0.81,0.53,0.78,0.74,0.73,0.71,0.82,0.74,0.89,0.76,0.69,0.78,0.74,0.87,0.0,0.78,0.74,0.72,0.8,0.74,0.75,0.8,0.5,0.82,0.0,0.84,0.77,0.79,0.88,0.83,0.8,0.84,0.7,0.82,0.74,0.81,0.73,0.0,0.81,0.0,0.0,0.75,0.0,0.84,0.87,0.75,0.87,0.76,0.74,0.78,0.76,0.87,0.74,0.78,0.88,0.92,0.87,0.73,0.93,0.77,0.72,0.78,0.0,0.81,0.75,0.48,0.98,0.76,0.84,0.31,0.46,0.83,0.0,0.58,0.54,0.83,0.78,0.63,0.61,0.82,0.5,0.45,0.0,0.47,0.0,0.27,0.0,0.46,0.43,0.0,0.54,0.45,0.35,0.55,0.46,0.43,0.69,0.43,0.36,0.47,0.37,0.0,0.44,0.43,0.0,0.39,0.76,0.49,0.42,0.38,0.0,0.45,0.39,0.54,0.45,0.25,0.19,0.43,0.0,0.28,0.18,0.0,0.21,0.38,0.0,0.28,0.0,0.43,0.48,0.38,0.3,0.31,0.32,0.27,0.28,0.21,0.32,0.0,0.37,0.32,0.44,0.35,0.19,0.24,0.0,0.35,0.33,0.43,0.33,0.26,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.28,0.0,0.0,0.41,0.0,0.0,0.22,0.42,0.0,0.0,0.0,0.24,0.0,0.22,0.29,0.61,0.29,0.19,0.28,0.22,0.0,0.4,0.22,0.28,0.29,0.33,0.22,0.21,0.19,0.21,0.19,0.23,0.21,0.0,0.21,0.0,0.27,0.27,0.0,0.73,0.5,0.0,0.18,0.28,0.78,0.64,0.63,0.55,0.49,0.46,0.4,0.44,0.34,0.32,0.35,0.35,0.3,0.29,0.23,0.26,0.27,0.25,0.21,0.27,0.23,0.23,0.18,0.2,0.2,0.19,0.21,0.22,0.0,0.18,0.2,0.21,0.21,0.21,0.52,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77
10/25/2021,0.0,0.66,0.7,0.0,0.63,0.81,0.53,0.79,0.76,0.75,0.71,0.82,0.82,0.89,0.75,0.69,0.77,0.74,0.86,0.0,0.78,0.72,0.72,0.82,0.74,0.74,0.82,0.51,0.8,0.0,0.84,0.77,0.8,0.89,0.82,0.81,0.85,0.72,0.82,0.73,0.81,0.74,0.0,0.84,0.0,0.0,0.74,0.0,0.84,0.89,0.77,0.86,0.75,0.76,0.77,0.76,0.86,0.74,0.78,0.87,0.92,0.86,0.72,0.92,0.77,0.72,0.79,0.0,0.8,0.75,0.48,0.96,0.75,0.84,0.3,0.45,0.84,0.0,0.53,0.54,0.83,0.77,0.63,0.61,0.85,0.5,0.44,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.55,0.43,0.35,0.56,0.44,0.43,0.71,0.42,0.38,0.46,0.36,0.0,0.44,0.42,0.0,0.39,0.76,0.48,0.42,0.38,0.0,0.45,0.42,0.54,0.45,0.25,0.19,0.42,0.0,0.26,0.19,0.0,0.21,0.37,0.0,0.29,0.0,0.43,0.48,0.38,0.31,0.31,0.32,0.27,0.28,0.21,0.31,0.0,0.37,0.32,0.43,0.35,0.19,0.24,0.0,0.34,0.33,0.43,0.33,0.25,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.28,0.0,0.0,0.41,0.0,0.0,0.22,0.41,0.0,0.0,0.0,0.25,0.0,0.22,0.29,0.62,0.28,0.19,0.27,0.22,0.0,0.4,0.22,0.28,0.29,0.33,0.22,0.21,0.19,0.21,0.19,0.23,0.21,0.0,0.21,0.0,0.27,0.27,0.0,0.73,0.49,0.0,0.17,0.28,0.78,0.64,0.64,0.55,0.47,0.46,0.41,0.42,0.34,0.32,0.35,0.35,0.3,0.27,0.23,0.27,0.28,0.25,0.21,0.27,0.23,0.23,0.19,0.2,0.2,0.18,0.21,0.22,0.0,0.19,0.2,0.21,0.2,0.2,0.51,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
10/26/2021,0.0,0.67,0.7,0.0,0.63,0.82,0.54,0.8,0.76,0.76,0.7,0.83,0.81,0.9,0.75,0.68,0.77,0.74,0.86,0.0,0.78,0.72,0.73,0.83,0.75,0.75,0.82,0.51,0.8,0.0,0.85,0.79,0.79,0.9,0.82,0.84,0.86,0.72,0.82,0.73,0.8,0.72,0.0,0.84,0.0,0.0,0.75,0.0,0.85,0.89,0.77,0.86,0.76,0.74,0.78,0.75,0.87,0.74,0.79,0.87,0.86,0.86,0.73,0.9,0.77,0.72,0.8,0.0,0.8,0.75,0.48,0.97,0.75,0.84,0.3,0.46,0.82,0.0,0.53,0.54,0.83,0.77,0.63,0.61,0.84,0.5,0.44,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.55,0.44,0.34,0.56,0.44,0.43,0.71,0.42,0.37,0.46,0.37,0.0,0.44,0.43,0.0,0.39,0.75,0.48,0.41,0.38,0.0,0.44,0.43,0.55,0.46,0.24,0.19,0.42,0.0,0.26,0.19,0.0,0.2,0.36,0.0,0.28,0.0,0.44,0.49,0.38,0.31,0.31,0.32,0.27,0.28,0.21,0.31,0.0,0.37,0.31,0.43,0.36,0.19,0.23,0.0,0.33,0.34,0.43,0.34,0.25,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.4,0.0,0.0,0.22,0.41,0.0,0.0,0.0,0.25,0.0,0.23,0.29,0.62,0.28,0.2,0.27,0.22,0.0,0.39,0.22,0.27,0.29,0.34,0.22,0.21,0.19,0.21,0.18,0.23,0.2,0.0,0.22,0.0,0.27,0.27,0.0,0.73,0.49,0.0,0.0,0.28,0.78,0.65,0.65,0.56,0.46,0.46,0.42,0.41,0.34,0.32,0.35,0.35,0.3,0.27,0.23,0.27,0.28,0.25,0.21,0.27,0.23,0.23,0.19,0.2,0.2,0.18,0.22,0.22,0.17,0.19,0.2,0.21,0.2,0.2,0.52,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79
10/27/2021,0.0,0.67,0.7,0.0,0.63,0.82,0.54,0.8,0.76,0.76,0.7,0.83,0.81,0.9,0.75,0.68,0.77,0.74,0.86,0.0,0.78,0.72,0.73,0.83,0.75,0.75,0.82,0.51,0.8,0.0,0.85,0.79,0.79,0.9,0.82,0.84,0.86,0.72,0.82,0.73,0.8,0.72,0.0,0.84,0.0,0.0,0.75,0.0,0.85,0.89,0.77,0.86,0.76,0.74,0.78,0.75,0.87,0.74,0.79,0.87,0.86,0.86,0.73,0.9,0.77,0.72,0.8,0.0,0.8,0.75,0.48,0.97,0.75,0.84,0.3,0.46,0.82,0.0,0.53,0.54,0.83,0.77,0.63,0.61,0.84,0.5,0.44,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.55,0.44,0.34,0.56,0.44,0.43,0.71,0.42,0.37,0.46,0.37,0.0,0.44,0.43,0.0,0.39,0.75,0.48,0.41,0.38,0.0,0.44,0.43,0.55,0.46,0.24,0.19,0.42,0.0,0.26,0.19,0.0,0.2,0.36,0.0,0.28,0.0,0.44,0.49,0.38,0.31,0.31,0.32,0.27,0.28,0.21,0.31,0.0,0.37,0.31,0.43,0.36,0.19,0.23,0.0,0.33,0.34,0.43,0.34,0.25,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.4,0.0,0.0,0.22,0.41,0.0,0.0,0.0,0.25,0.0,0.23,0.29,0.62,0.28,0.2,0.27,0.22,0.0,0.39,0.22,0.27,0.29,0.34,0.22,0.21,0.19,0.21,0.18,0.23,0.2,0.0,0.22,0.0,0.27,0.27,0.0,0.73,0.49,0.0,0.0,0.28,0.78,0.65,0.65,0.56,0.46,0.46,0.42,0.41,0.34,0.32,0.35,0.35,0.3,0.27,0.23,0.27,0.28,0.25,0.21,0.27,0.23,0.23,0.19,0.2,0.2,0.18,0.22,0.22,0.17,0.19,0.2,0.21,0.2,0.2,0.52,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79
10/28/2021,0.0,0.67,0.7,0.0,0.61,0.83,0.55,0.8,0.76,0.76,0.71,0.85,0.8,0.9,0.75,0.69,0.76,0.75,0.86,0.0,0.77,0.71,0.73,0.83,0.74,0.75,0.82,0.51,0.81,0.0,0.84,0.77,0.8,0.9,0.83,0.85,0.86,0.69,0.82,0.72,0.79,0.71,0.0,0.85,0.0,0.0,0.75,0.0,0.85,0.89,0.77,0.86,0.76,0.73,0.78,0.75,0.86,0.75,0.78,0.86,0.87,0.86,0.72,0.9,0.77,0.72,0.8,0.0,0.79,0.76,0.48,0.97,0.75,0.83,0.29,0.45,0.83,0.0,0.54,0.54,0.83,0.76,0.64,0.61,0.83,0.51,0.43,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.55,0.44,0.35,0.55,0.43,0.42,0.73,0.42,0.38,0.45,0.36,0.0,0.44,0.43,0.0,0.4,0.76,0.48,0.41,0.39,0.0,0.44,0.43,0.54,0.45,0.24,0.18,0.42,0.0,0.25,0.18,0.0,0.2,0.36,0.0,0.28,0.0,0.44,0.48,0.38,0.31,0.31,0.33,0.27,0.28,0.21,0.31,0.0,0.37,0.31,0.44,0.36,0.19,0.23,0.0,0.34,0.34,0.43,0.34,0.24,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.28,0.0,0.0,0.4,0.0,0.0,0.22,0.4,0.0,0.0,0.0,0.25,0.0,0.23,0.3,0.62,0.28,0.2,0.27,0.21,0.0,0.4,0.22,0.28,0.29,0.34,0.22,0.22,0.19,0.21,0.18,0.23,0.21,0.0,0.22,0.0,0.27,0.27,0.0,0.74,0.49,0.0,0.0,0.29,0.78,0.65,0.65,0.56,0.46,0.46,0.42,0.41,0.34,0.33,0.35,0.35,0.3,0.27,0.22,0.27,0.28,0.25,0.21,0.27,0.23,0.23,0.18,0.2,0.2,0.18,0.22,0.22,0.17,0.19,0.2,0.21,0.2,0.2,0.52,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72
10/29/2021,0.0,0.67,0.7,0.0,0.61,0.83,0.55,0.8,0.76,0.76,0.71,0.85,0.8,0.9,0.75,0.69,0.76,0.75,0.86,0.0,0.77,0.71,0.73,0.83,0.74,0.75,0.82,0.51,0.81,0.0,0.84,0.77,0.8,0.9,0.83,0.85,0.86,0.69,0.82,0.72,0.79,0.71,0.0,0.85,0.0,0.0,0.75,0.0,0.85,0.89,0.77,0.86,0.76,0.73,0.78,0.75,0.86,0.75,0.78,0.86,0.87,0.86,0.72,0.9,0.77,0.72,0.8,0.0,0.79,0.76,0.48,0.97,0.75,0.83,0.29,0.45,0.83,0.0,0.54,0.54,0.83,0.76,0.64,0.61,0.83,0.51,0.43,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.55,0.44,0.35,0.55,0.43,0.42,0.73,0.42,0.38,0.45,0.36,0.0,0.44,0.43,0.0,0.4,0.76,0.48,0.41,0.39,0.0,0.44,0.43,0.54,0.45,0.24,0.18,0.42,0.0,0.25,0.18,0.0,0.2,0.36,0.0,0.28,0.0,0.44,0.48,0.38,0.31,0.31,0.33,0.27,0.28,0.21,0.31,0.0,0.37,0.31,0.44,0.36,0.19,0.23,0.0,0.34,0.34,0.43,0.34,0.24,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.28,0.0,0.0,0.4,0.0,0.0,0.22,0.4,0.0,0.0,0.0,0.25,0.0,0.23,0.3,0.62,0.28,0.2,0.27,0.21,0.0,0.4,0.22,0.28,0.29,0.34,0.22,0.22,0.19,0.21,0.18,0.23,0.21,0.0,0.22,0.0,0.27,0.27,0.0,0.74,0.49,0.0,0.0,0.29,0.78,0.65,0.65,0.56,0.46,0.46,0.42,0.41,0.34,0.33,0.35,0.35,0.3,0.27,0.22,0.27,0.28,0.25,0.21,0.27,0.23,0.23,0.18,0.2,0.2,0.18,0.22,0.22,0.17,0.19,0.2,0.21,0.2,0.2,0.52,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72
11/01/2021,0.0,0.67,0.71,0.0,0.6,0.85,0.54,0.86,0.76,0.75,0.67,0.87,0.82,0.92,0.76,0.69,0.76,0.76,0.85,0.0,0.75,0.71,0.71,0.83,0.72,0.75,0.8,0.48,0.81,0.0,0.87,0.76,0.85,0.86,0.82,0.83,0.9,0.65,0.84,0.77,0.85,0.73,0.0,0.88,0.0,0.0,0.78,0.0,0.84,0.83,0.79,0.87,0.76,0.74,0.78,0.74,0.85,0.73,0.77,0.9,0.88,0.88,0.75,0.93,0.74,0.69,0.8,0.0,0.82,0.77,0.49,0.98,0.74,0.82,0.3,0.48,0.82,0.0,0.54,0.55,0.82,0.77,0.62,0.62,0.81,0.52,0.41,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.54,0.44,0.35,0.54,0.45,0.43,0.73,0.39,0.38,0.45,0.37,0.0,0.43,0.43,0.0,0.38,0.72,0.47,0.41,0.39,0.0,0.44,0.4,0.54,0.45,0.23,0.18,0.42,0.0,0.24,0.19,0.0,0.2,0.35,0.0,0.31,0.0,0.41,0.5,0.38,0.31,0.31,0.34,0.22,0.29,0.2,0.3,0.0,0.36,0.28,0.43,0.37,0.19,0.23,0.0,0.33,0.33,0.45,0.34,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.42,0.0,0.0,0.22,0.39,0.0,0.0,0.0,0.25,0.0,0.22,0.3,0.62,0.28,0.2,0.27,0.22,0.0,0.38,0.22,0.27,0.3,0.35,0.26,0.22,0.18,0.2,0.17,0.22,0.2,0.0,0.21,0.0,0.28,0.26,0.0,0.72,0.48,0.0,0.0,0.3,0.76,0.66,0.68,0.58,0.43,0.46,0.45,0.41,0.32,0.33,0.35,0.35,0.3,0.26,0.2,0.27,0.27,0.25,0.21,0.26,0.23,0.23,0.19,0.25,0.17,0.18,0.21,0.23,0.19,0.2,0.22,0.2,0.21,0.2,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/02/2021,0.0,0.67,0.72,0.0,0.61,0.86,0.53,0.86,0.75,0.76,0.68,0.87,0.82,0.93,0.76,0.69,0.75,0.76,0.85,0.0,0.75,0.7,0.72,0.82,0.71,0.75,0.81,0.48,0.81,0.0,0.87,0.77,0.84,0.86,0.82,0.82,0.89,0.65,0.83,0.76,0.83,0.73,0.0,0.87,0.0,0.0,0.77,0.0,0.85,0.83,0.75,0.86,0.75,0.8,0.78,0.71,0.88,0.74,0.76,0.92,0.89,0.87,0.76,0.94,0.75,0.71,0.82,0.0,0.82,0.76,0.48,0.98,0.74,0.82,0.29,0.49,0.82,0.0,0.53,0.54,0.82,0.78,0.62,0.61,0.83,0.51,0.41,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.55,0.44,0.36,0.49,0.45,0.43,0.73,0.39,0.39,0.47,0.37,0.0,0.44,0.42,0.0,0.38,0.71,0.47,0.41,0.39,0.0,0.45,0.4,0.54,0.46,0.24,0.18,0.43,0.0,0.24,0.19,0.0,0.2,0.35,0.0,0.31,0.0,0.43,0.51,0.38,0.31,0.31,0.34,0.22,0.28,0.2,0.3,0.0,0.36,0.28,0.43,0.38,0.19,0.23,0.0,0.34,0.32,0.44,0.34,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.42,0.0,0.0,0.22,0.39,0.0,0.0,0.0,0.25,0.0,0.22,0.31,0.61,0.28,0.2,0.28,0.22,0.0,0.39,0.22,0.27,0.3,0.36,0.27,0.21,0.0,0.21,0.18,0.22,0.2,0.0,0.21,0.0,0.28,0.27,0.0,0.71,0.49,0.0,0.18,0.3,0.76,0.66,0.61,0.59,0.42,0.46,0.44,0.41,0.32,0.33,0.35,0.35,0.31,0.26,0.2,0.27,0.27,0.25,0.21,0.27,0.23,0.23,0.2,0.25,0.18,0.21,0.21,0.22,0.19,0.19,0.22,0.21,0.2,0.2,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82
11/03/2021,0.0,0.67,0.72,0.0,0.61,0.86,0.53,0.86,0.75,0.76,0.68,0.87,0.82,0.93,0.76,0.69,0.75,0.76,0.85,0.0,0.75,0.7,0.72,0.82,0.71,0.75,0.81,0.48,0.81,0.0,0.87,0.77,0.84,0.86,0.82,0.82,0.89,0.65,0.83,0.76,0.83,0.73,0.0,0.87,0.0,0.0,0.77,0.0,0.85,0.83,0.75,0.86,0.75,0.8,0.78,0.71,0.88,0.74,0.76,0.92,0.89,0.87,0.76,0.94,0.75,0.71,0.82,0.0,0.82,0.76,0.48,0.98,0.74,0.82,0.29,0.49,0.82,0.0,0.53,0.54,0.82,0.78,0.62,0.61,0.83,0.51,0.41,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.55,0.44,0.36,0.49,0.45,0.43,0.73,0.39,0.39,0.47,0.37,0.0,0.44,0.42,0.0,0.38,0.71,0.47,0.41,0.39,0.0,0.45,0.4,0.54,0.46,0.24,0.18,0.43,0.0,0.24,0.19,0.0,0.2,0.35,0.0,0.31,0.0,0.43,0.51,0.38,0.31,0.31,0.34,0.22,0.28,0.2,0.3,0.0,0.36,0.28,0.43,0.38,0.19,0.23,0.0,0.34,0.32,0.44,0.34,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.42,0.0,0.0,0.22,0.39,0.0,0.0,0.0,0.25,0.0,0.22,0.31,0.61,0.28,0.2,0.28,0.22,0.0,0.39,0.22,0.27,0.3,0.36,0.27,0.21,0.0,0.21,0.18,0.22,0.2,0.0,0.21,0.0,0.28,0.27,0.0,0.71,0.49,0.0,0.18,0.3,0.76,0.66,0.61,0.59,0.42,0.46,0.44,0.41,0.32,0.33,0.35,0.35,0.31,0.26,0.2,0.27,0.27,0.25,0.21,0.27,0.23,0.23,0.2,0.25,0.18,0.21,0.21,0.22,0.19,0.19,0.22,0.21,0.2,0.2,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82
