,MSFT,GOOG,GOOGL,NVDA,TSLA,V,HD,PG,MA,PYPL,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,ABBV,NKE,MRK,ACN,TXN,MCD,ORCL,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,NOW,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,MDLZ,GILD,ADP,CI,COP,PNC,CME,CSX,EL,TFC,EQIX,CB,BDX,MMC,SHW,ITW,ILMN,NSC,EW,ICE,CL,ADSK,APD,MCO,ADI,ETN,HUM,HCA,PGR,IDXX,ECL,BIIB,VRTX,NEM,ROP,JCI,IQV,TROW,A,KMB,SLB,TEL,TT,ALGN,INFO,WDAY,DLR,CNC,APTV,DXCM,SRE,SPG,XTSLA,ALL,PRU,EA,PPG,BK,MCHP,PH,CDNS,MAR,SYY,MPC,TRV,HPQ,MSI,CTSH,SBAC,RMD,GIS,IFF,PSX,CMI,HLT,FTNT,ROK,SWKS,FRC,ADM,SWK,PXD,MTD,FAST,WLTW,AVB,PCAR,GLW,OKTA,VLO,SIVB,ANSS,AJG,WST,VFC,ES,NUE,EQR,OXY,CBRE,KEYS,WEC,STT,AMP,AWK,ZBRA,CPRT,KSU,WY,BBY,LH,DELL,BLL,KR,KHC,CERN,HES,KDP,ED,OKE,HIG,WORK,EXPD,TRU,DOV,XYL,PPL,TSCO,KMX,MKC,TDOC,WAT,FTV,URI,GRMN,NTRS,CLX,SPLK,DRI,KEY,ALB,PAYC,GWW,COO,FE,HBAN,TRMB,LNG,CMS,AVY,DGX,AMCR,TECH,DVN,OMC,ABC,HOLX,PEAK,DRE,DPZ,ULTA,CAG,RF,CFG,RCL,IEX,MTB,ANSGR.IS,ALLY,USD,PODD,ON,HPE,POOL,PFG,MS,STE,BISXX,BKR,VMW,ANTM,NXPI,SNPS,CARR,HUBS,WELL,WMB,DFS,SYF,CHD,STX,SUM
09/17/2021,10.2,3.97,4.08,2.64,2.9,1.79,1.68,1.69,1.45,1.5,1.58,1.47,1.07,1.17,1.05,1.16,1.08,1.02,0.89,0.96,0.87,1.03,0.86,0.86,0.77,0.66,0.77,0.64,0.66,0.69,0.59,0.74,0.65,0.67,0.61,0.58,0.57,0.64,0.53,0.52,0.61,0.5,0.61,0.5,0.48,0.52,0.46,0.45,0.47,0.41,0.4,0.42,0.4,0.33,0.37,0.38,0.32,0.33,0.36,0.35,0.36,0.39,0.36,0.38,0.36,0.33,0.31,0.29,0.36,0.32,0.3,0.29,0.28,0.3,0.44,0.3,0.25,0.33,0.26,0.27,0.27,0.21,0.23,0.22,0.23,0.25,0.23,0.23,0.25,0.22,0.18,0.23,0.21,0.25,0.22,0.24,0.21,0.17,0.19,0.25,0.2,0.2,0.15,0.19,0.19,0.2,0.17,0.2,0.21,0.18,0.22,0.19,0.18,0.18,0.19,0.16,0.19,0.19,0.19,0.2,0.17,0.17,0.14,0.16,0.17,0.2,0.17,0.14,0.17,0.16,0.14,0.17,0.17,0.14,0.14,0.15,0.14,0.15,0.15,0.13,0.16,0.15,0.14,0.16,0.11,0.14,0.15,0.14,0.12,0.15,0.16,0.14,0.15,0.15,0.16,0.15,0.15,0.12,0.12,0.12,0.14,0.13,0.14,0.14,0.12,0.11,0.0,0.12,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.12,0.11,0.11,0.12,0.1,0.1,0.12,0.0,0.0,0.13,0.11,0.0,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65000000000002
09/20/2021,10.31,3.97,4.08,2.62,2.92,1.79,1.69,1.66,1.45,1.49,1.57,1.5,1.06,1.19,1.04,1.14,1.07,1.01,0.9,0.95,0.86,1.03,0.86,0.86,0.77,0.66,0.77,0.64,0.65,0.7,0.59,0.74,0.64,0.64,0.62,0.58,0.58,0.64,0.53,0.52,0.61,0.5,0.61,0.5,0.48,0.52,0.45,0.45,0.46,0.41,0.4,0.42,0.4,0.33,0.38,0.38,0.32,0.33,0.35,0.35,0.36,0.38,0.36,0.38,0.36,0.32,0.31,0.29,0.35,0.32,0.29,0.3,0.28,0.3,0.44,0.3,0.24,0.33,0.26,0.27,0.27,0.21,0.23,0.21,0.24,0.25,0.23,0.23,0.25,0.22,0.19,0.22,0.21,0.26,0.22,0.24,0.21,0.17,0.19,0.26,0.2,0.21,0.16,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.19,0.19,0.18,0.19,0.17,0.19,0.19,0.18,0.2,0.17,0.17,0.14,0.16,0.17,0.2,0.17,0.14,0.17,0.17,0.14,0.17,0.17,0.15,0.14,0.15,0.14,0.15,0.15,0.13,0.16,0.15,0.15,0.16,0.11,0.14,0.16,0.14,0.12,0.15,0.16,0.14,0.15,0.15,0.16,0.15,0.15,0.12,0.13,0.12,0.14,0.13,0.14,0.14,0.12,0.11,0.0,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.0,0.1,0.13,0.12,0.0,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.72000000000004
09/21/2021,10.23,3.93,4.04,2.6,2.96,1.79,1.7,1.68,1.45,1.47,1.59,1.49,1.07,1.21,1.04,1.14,1.06,1.02,0.91,0.95,0.87,1.02,0.86,0.86,0.77,0.66,0.77,0.64,0.65,0.7,0.6,0.73,0.64,0.64,0.62,0.58,0.58,0.64,0.52,0.53,0.6,0.5,0.61,0.5,0.49,0.51,0.45,0.45,0.46,0.41,0.41,0.43,0.4,0.34,0.38,0.38,0.32,0.33,0.35,0.35,0.37,0.39,0.36,0.38,0.36,0.33,0.31,0.29,0.35,0.32,0.29,0.3,0.28,0.3,0.44,0.3,0.25,0.33,0.26,0.27,0.27,0.22,0.23,0.21,0.23,0.25,0.23,0.23,0.25,0.22,0.19,0.22,0.21,0.26,0.22,0.24,0.21,0.18,0.19,0.26,0.2,0.21,0.17,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.19,0.19,0.18,0.19,0.16,0.19,0.19,0.18,0.2,0.17,0.16,0.14,0.16,0.17,0.2,0.17,0.14,0.17,0.17,0.14,0.17,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.13,0.16,0.15,0.15,0.16,0.11,0.14,0.15,0.14,0.12,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.12,0.13,0.12,0.14,0.13,0.14,0.14,0.12,0.11,0.0,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.0,0.1,0.13,0.12,0.0,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69
09/22/2021,10.23,3.93,4.04,2.6,2.96,1.79,1.7,1.68,1.45,1.47,1.59,1.49,1.07,1.21,1.04,1.14,1.06,1.02,0.91,0.95,0.87,1.02,0.86,0.86,0.77,0.66,0.77,0.64,0.65,0.7,0.6,0.73,0.64,0.64,0.62,0.58,0.58,0.64,0.52,0.53,0.6,0.5,0.61,0.5,0.49,0.51,0.45,0.45,0.46,0.41,0.41,0.43,0.4,0.34,0.38,0.38,0.32,0.33,0.35,0.35,0.37,0.39,0.36,0.38,0.36,0.33,0.31,0.29,0.35,0.32,0.29,0.3,0.28,0.3,0.44,0.3,0.25,0.33,0.26,0.27,0.27,0.22,0.23,0.21,0.23,0.25,0.23,0.23,0.25,0.22,0.19,0.22,0.21,0.26,0.22,0.24,0.21,0.18,0.19,0.26,0.2,0.21,0.17,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.19,0.19,0.18,0.19,0.16,0.19,0.19,0.18,0.2,0.17,0.16,0.14,0.16,0.17,0.2,0.17,0.14,0.17,0.17,0.14,0.17,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.13,0.16,0.15,0.15,0.16,0.11,0.14,0.15,0.14,0.12,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.12,0.13,0.12,0.14,0.13,0.14,0.14,0.12,0.11,0.0,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.0,0.1,0.13,0.12,0.0,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69
09/23/2021,10.21,3.92,4.04,2.55,2.9,1.8,1.71,1.7,1.46,1.46,1.57,1.49,1.09,1.22,1.04,1.14,1.07,1.03,0.91,0.95,0.88,1.02,0.86,0.86,0.78,0.66,0.76,0.64,0.66,0.7,0.6,0.73,0.63,0.64,0.6,0.58,0.58,0.64,0.51,0.53,0.6,0.51,0.62,0.49,0.48,0.52,0.46,0.47,0.46,0.41,0.41,0.43,0.41,0.34,0.37,0.38,0.33,0.33,0.35,0.35,0.37,0.39,0.37,0.38,0.36,0.33,0.31,0.29,0.36,0.32,0.3,0.3,0.28,0.3,0.44,0.3,0.25,0.33,0.26,0.27,0.27,0.22,0.23,0.21,0.24,0.25,0.24,0.23,0.25,0.22,0.18,0.22,0.21,0.26,0.22,0.24,0.21,0.18,0.19,0.26,0.2,0.21,0.17,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.19,0.19,0.18,0.19,0.17,0.19,0.19,0.19,0.2,0.17,0.16,0.14,0.16,0.17,0.2,0.17,0.14,0.16,0.16,0.14,0.17,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.12,0.16,0.15,0.15,0.16,0.11,0.14,0.14,0.14,0.12,0.15,0.16,0.14,0.15,0.14,0.16,0.14,0.15,0.12,0.13,0.12,0.14,0.14,0.15,0.14,0.12,0.11,0.0,0.12,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.0,0.0,0.12,0.12,0.0,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.64
09/24/2021,10.23,3.94,4.06,2.57,2.94,1.81,1.72,1.7,1.45,1.46,1.51,1.5,1.08,1.22,1.04,1.13,1.07,1.03,0.92,0.96,0.88,1.02,0.86,0.87,0.79,0.67,0.77,0.63,0.65,0.71,0.6,0.74,0.63,0.64,0.6,0.58,0.58,0.64,0.5,0.54,0.61,0.5,0.63,0.49,0.48,0.52,0.46,0.46,0.46,0.41,0.41,0.44,0.41,0.34,0.39,0.38,0.32,0.33,0.35,0.35,0.37,0.38,0.37,0.38,0.36,0.33,0.31,0.29,0.36,0.32,0.3,0.3,0.28,0.3,0.44,0.3,0.25,0.33,0.26,0.28,0.27,0.22,0.23,0.21,0.23,0.25,0.24,0.22,0.25,0.22,0.18,0.22,0.21,0.26,0.22,0.25,0.21,0.18,0.19,0.26,0.2,0.21,0.17,0.19,0.19,0.18,0.17,0.2,0.21,0.17,0.22,0.19,0.19,0.18,0.19,0.16,0.19,0.19,0.19,0.2,0.17,0.16,0.14,0.16,0.17,0.2,0.17,0.14,0.16,0.16,0.14,0.17,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.13,0.16,0.15,0.15,0.16,0.11,0.14,0.14,0.14,0.12,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.15,0.12,0.13,0.12,0.14,0.13,0.15,0.14,0.12,0.11,0.0,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.0,0.0,0.12,0.12,0.0,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75
09/27/2021,10.16,3.92,4.03,2.66,2.93,1.83,1.69,1.67,1.48,1.48,1.52,1.43,1.07,1.28,1.03,1.13,1.05,1.01,0.9,0.96,0.88,1.03,0.87,0.87,0.79,0.64,0.77,0.64,0.64,0.7,0.59,0.75,0.63,0.64,0.61,0.58,0.57,0.62,0.51,0.56,0.61,0.5,0.62,0.5,0.51,0.52,0.46,0.48,0.45,0.41,0.4,0.43,0.41,0.33,0.41,0.39,0.33,0.33,0.35,0.36,0.36,0.38,0.35,0.38,0.35,0.33,0.3,0.29,0.36,0.32,0.29,0.3,0.27,0.3,0.45,0.3,0.25,0.33,0.25,0.28,0.27,0.21,0.23,0.21,0.23,0.25,0.24,0.23,0.25,0.21,0.19,0.23,0.21,0.26,0.22,0.24,0.21,0.17,0.2,0.26,0.19,0.21,0.17,0.19,0.19,0.17,0.16,0.2,0.21,0.18,0.22,0.2,0.19,0.19,0.19,0.17,0.19,0.19,0.18,0.2,0.17,0.16,0.14,0.16,0.18,0.2,0.17,0.14,0.16,0.16,0.14,0.17,0.17,0.15,0.14,0.15,0.13,0.14,0.15,0.13,0.17,0.15,0.15,0.16,0.11,0.13,0.14,0.14,0.12,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.11,0.14,0.14,0.15,0.14,0.12,0.0,0.1,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.12,0.11,0.12,0.12,0.1,0.1,0.12,0.1,0.1,0.13,0.12,0.0,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
09/28/2021,10.15,3.94,4.05,2.61,3.0,1.86,1.7,1.67,1.5,1.47,1.52,1.41,1.07,1.32,1.04,1.13,1.05,1.01,0.9,0.9,0.88,1.02,0.88,0.87,0.8,0.64,0.76,0.64,0.64,0.7,0.58,0.75,0.63,0.64,0.62,0.58,0.57,0.61,0.51,0.57,0.61,0.5,0.62,0.49,0.52,0.52,0.46,0.48,0.45,0.41,0.4,0.42,0.41,0.33,0.42,0.39,0.34,0.33,0.35,0.37,0.35,0.38,0.35,0.38,0.35,0.32,0.3,0.29,0.35,0.32,0.29,0.31,0.27,0.3,0.46,0.29,0.24,0.33,0.25,0.28,0.27,0.21,0.22,0.2,0.23,0.25,0.24,0.23,0.25,0.21,0.19,0.22,0.21,0.26,0.22,0.24,0.2,0.17,0.19,0.26,0.2,0.21,0.18,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.2,0.2,0.19,0.19,0.17,0.19,0.19,0.18,0.19,0.17,0.16,0.14,0.16,0.18,0.21,0.17,0.14,0.16,0.16,0.14,0.18,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.13,0.17,0.15,0.15,0.16,0.11,0.13,0.14,0.14,0.12,0.15,0.16,0.13,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.11,0.14,0.14,0.14,0.14,0.12,0.1,0.1,0.11,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.12,0.1,0.12,0.11,0.1,0.0,0.12,0.11,0.12,0.13,0.1,0.1,0.12,0.1,0.1,0.13,0.13,0.0,0.1,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75
09/29/2021,10.15,3.94,4.05,2.61,3.0,1.86,1.7,1.67,1.5,1.47,1.52,1.41,1.07,1.32,1.04,1.13,1.05,1.01,0.9,0.9,0.88,1.02,0.88,0.87,0.8,0.64,0.76,0.64,0.64,0.7,0.58,0.75,0.63,0.64,0.62,0.58,0.57,0.61,0.51,0.57,0.61,0.5,0.62,0.49,0.52,0.52,0.46,0.48,0.45,0.41,0.4,0.42,0.41,0.33,0.42,0.39,0.34,0.33,0.35,0.37,0.35,0.38,0.35,0.38,0.35,0.32,0.3,0.29,0.35,0.32,0.29,0.31,0.27,0.3,0.46,0.29,0.24,0.33,0.25,0.28,0.27,0.21,0.22,0.2,0.23,0.25,0.24,0.23,0.25,0.21,0.19,0.22,0.21,0.26,0.22,0.24,0.2,0.17,0.19,0.26,0.2,0.21,0.18,0.19,0.19,0.18,0.17,0.2,0.21,0.18,0.22,0.2,0.2,0.19,0.19,0.17,0.19,0.19,0.18,0.19,0.17,0.16,0.14,0.16,0.18,0.21,0.17,0.14,0.16,0.16,0.14,0.18,0.17,0.15,0.14,0.15,0.13,0.15,0.15,0.13,0.17,0.15,0.15,0.16,0.11,0.13,0.14,0.14,0.12,0.15,0.16,0.13,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.11,0.14,0.14,0.14,0.14,0.12,0.1,0.1,0.11,0.12,0.12,0.12,0.0,0.1,0.11,0.11,0.12,0.1,0.12,0.11,0.1,0.0,0.12,0.11,0.12,0.13,0.1,0.1,0.12,0.1,0.1,0.13,0.13,0.0,0.1,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75
09/30/2021,10.01,3.92,4.04,2.57,3.08,1.85,1.73,1.65,1.5,1.45,1.54,1.37,1.07,1.29,1.05,1.13,1.04,1.0,0.9,0.9,0.88,1.01,0.88,0.88,0.81,0.64,0.77,0.64,0.64,0.71,0.58,0.74,0.63,0.64,0.62,0.59,0.56,0.59,0.52,0.57,0.63,0.5,0.61,0.5,0.53,0.51,0.45,0.48,0.44,0.42,0.4,0.42,0.41,0.34,0.43,0.4,0.34,0.33,0.35,0.38,0.34,0.38,0.35,0.38,0.35,0.33,0.3,0.29,0.35,0.32,0.29,0.31,0.28,0.29,0.45,0.29,0.25,0.33,0.25,0.26,0.27,0.21,0.23,0.21,0.23,0.25,0.23,0.23,0.24,0.21,0.2,0.23,0.2,0.25,0.22,0.24,0.2,0.18,0.2,0.25,0.19,0.21,0.18,0.19,0.2,0.18,0.17,0.21,0.22,0.18,0.21,0.2,0.2,0.2,0.19,0.17,0.19,0.2,0.18,0.19,0.17,0.16,0.15,0.16,0.18,0.2,0.17,0.14,0.17,0.16,0.14,0.18,0.16,0.15,0.14,0.15,0.13,0.15,0.14,0.14,0.18,0.15,0.15,0.16,0.11,0.13,0.15,0.14,0.13,0.16,0.16,0.13,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.12,0.14,0.14,0.14,0.14,0.12,0.1,0.1,0.11,0.12,0.13,0.12,0.0,0.1,0.1,0.11,0.12,0.1,0.12,0.11,0.1,0.0,0.11,0.11,0.13,0.12,0.11,0.1,0.12,0.1,0.1,0.12,0.12,0.0,0.1,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
10/01/2021,9.86,3.86,3.97,2.51,3.1,1.86,1.73,1.67,1.51,1.42,1.54,1.35,1.09,1.29,1.06,1.14,1.05,1.01,0.92,0.9,0.9,1.0,0.88,0.88,0.82,0.66,0.76,0.65,0.65,0.71,0.59,0.72,0.64,0.64,0.59,0.6,0.56,0.59,0.53,0.57,0.6,0.51,0.59,0.51,0.54,0.5,0.44,0.48,0.45,0.41,0.4,0.43,0.41,0.34,0.44,0.41,0.35,0.34,0.35,0.39,0.35,0.38,0.35,0.38,0.35,0.33,0.29,0.3,0.34,0.32,0.3,0.31,0.28,0.29,0.45,0.3,0.25,0.33,0.26,0.26,0.27,0.21,0.23,0.21,0.23,0.25,0.22,0.22,0.24,0.22,0.21,0.23,0.21,0.25,0.21,0.23,0.2,0.18,0.2,0.25,0.19,0.21,0.19,0.19,0.2,0.19,0.17,0.21,0.21,0.18,0.21,0.21,0.2,0.2,0.19,0.17,0.19,0.2,0.18,0.19,0.18,0.16,0.15,0.16,0.19,0.19,0.17,0.13,0.16,0.16,0.14,0.19,0.16,0.15,0.14,0.15,0.14,0.15,0.14,0.14,0.18,0.15,0.15,0.15,0.11,0.14,0.15,0.14,0.14,0.16,0.15,0.13,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.0,0.11,0.11,0.11,0.12,0.11,0.1,0.0,0.11,0.11,0.13,0.12,0.11,0.1,0.11,0.1,0.1,0.12,0.12,0.0,0.1,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.69,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.53
10/04/2021,9.93,3.88,3.94,2.35,2.57,2.03,1.72,1.7,1.66,1.49,1.55,1.45,1.12,1.14,1.06,1.14,1.14,1.05,1.0,1.04,0.95,0.98,0.85,0.88,0.81,0.67,0.78,0.71,0.74,0.69,0.68,0.71,0.64,0.7,0.62,0.61,0.64,0.61,0.55,0.57,0.63,0.56,0.56,0.52,0.48,0.5,0.47,0.43,0.46,0.44,0.43,0.42,0.44,0.39,0.37,0.38,0.37,0.36,0.37,0.36,0.36,0.37,0.36,0.36,0.36,0.35,0.35,0.32,0.34,0.33,0.31,0.34,0.31,0.31,0.3,0.31,0.27,0.33,0.27,0.28,0.28,0.24,0.25,0.24,0.25,0.25,0.23,0.23,0.23,0.22,0.2,0.24,0.24,0.25,0.21,0.21,0.21,0.19,0.22,0.24,0.2,0.2,0.18,0.19,0.19,0.2,0.19,0.21,0.19,0.2,0.2,0.2,0.18,0.17,0.18,0.18,0.18,0.19,0.18,0.19,0.17,0.18,0.16,0.17,0.18,0.18,0.17,0.15,0.17,0.16,0.15,0.15,0.17,0.15,0.13,0.15,0.14,0.16,0.15,0.13,0.15,0.16,0.13,0.15,0.13,0.14,0.15,0.14,0.12,0.16,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.13,0.14,0.13,0.12,0.1,0.12,0.12,0.11,0.11,0.0,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.1,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92
10/05/2021,9.93,3.82,3.96,2.54,3.13,1.85,1.72,1.68,1.51,1.43,1.51,1.35,1.1,1.3,1.06,1.13,1.06,1.02,0.94,0.91,0.94,1.0,0.87,0.89,0.8,0.65,0.75,0.64,0.65,0.71,0.6,0.73,0.63,0.64,0.58,0.61,0.56,0.59,0.52,0.56,0.62,0.5,0.6,0.49,0.52,0.5,0.45,0.48,0.46,0.4,0.4,0.43,0.42,0.34,0.45,0.41,0.34,0.33,0.34,0.39,0.35,0.38,0.35,0.38,0.35,0.32,0.29,0.29,0.35,0.32,0.3,0.31,0.28,0.29,0.44,0.29,0.25,0.32,0.26,0.26,0.26,0.21,0.23,0.21,0.23,0.24,0.23,0.22,0.24,0.22,0.2,0.22,0.2,0.25,0.22,0.23,0.2,0.18,0.2,0.26,0.2,0.21,0.43,0.19,0.2,0.2,0.17,0.21,0.21,0.18,0.21,0.2,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.19,0.18,0.16,0.15,0.16,0.18,0.2,0.17,0.13,0.17,0.17,0.14,0.19,0.16,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.18,0.15,0.15,0.15,0.11,0.14,0.15,0.14,0.14,0.16,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.12,0.14,0.14,0.15,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.12,0.1,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.1,0.12,0.1,0.1,0.13,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85
