,UNFI,M,C6M.,PBF,CYH,GPI,SAH,BBBY,ODP,SPTN,ANDE,GNW,NSIT,ABG,OMI,RLGY,SANM,BIG,UFPI,VRTV,SEM,BCC,SIG,ABM,ARNC,OI,REZI,MGLN,COKE,MTH,GME,AXL,CVET,KELYA,UFS,AEL,FDP,MDC,S7V.,HUBG,GVA,ANF,DBD,GMS,COOP,CCS,PBI,PLXS,PSMT,AAWW,BLMN,ARCB,LCII,MHO,GCI,MDP,TSE,EAT,AIT,MTOR,WGO,AMN,PARR,LGIH,AMCX,FUL,RCII,HI,SWN,FIX,MOG.A,MATX,ENSG,GFF,PATK,MANT,ECHO,STC,CNXN,ATI,MLI,DBI,HTH,MYRG,SYKE,CAL,GEO,SCSC,PMT,VSTO,ITRI,CPS,TTEC,AJRD,REGI,TTMI,KTB,VGR,ENDP,GIII,GCO,UVV,RRC,GPRE,GES,SSP,DHR.,FL2P.,SAIA,UIS,CAKE,BHE,GBX,HNI,EPC,HIBB,SNBR,HZO,SCL,CLW,KFY,FN,NBR,RILY,POLY,ACA,TGI,CXW,MD,UNF,IBP,HSC,SKYW,KRA,PLCE,TBI,TUP,SPXC,WWW,AMWD,DHC,JBT,DLX,CBB,RYAM,SENEA,MDRX,KOP,SJI,AAN,ECPG,OII,WTS,SNEX,AEIS,CENX,MODV,AIR,CHS,PLUS,KWR,IRBT,PIPR,DIOD,CENT,FLOW,CNSL,MATW,FOSL,CALM,CENTA,LZB,UCTT,SM,LDL,HMN,USCR,MERC,GDOT,FWRD,FELE,WNC,AVA,CRS,VG,BNED,WIRE,CPE,SPNT,PDCE,CONN,BKE,APOG,NTGR,RDNT,VTOL,GTLS,ZUMZ,MTRN,SCVL,STMP,SGH,AMEH,ASIX,SXC,DORM,CORE,SBH,FBC,BGS,DNOW,CEIX,SHOO,USNA,CVCO,ZEUS,TWI,UNIT,ALG,THRM,ITGR,EXLS,OSIS,CCRN,ROCK,KLIC,AGPXX,n/a,MOG/A,MMSI,PRAA,WD,FIZZ,HCC,INT,THS,HCSG,KALU,CHEF,SCHL,MTDR,MNRO,ABCB,ALGT,SMP,SVC,CN4.,HP,SUM
09/15/2021,3.64,2.75,0.0,1.05,1.08,1.46,1.44,0.93,1.05,1.21,1.07,0.96,0.97,0.98,0.85,0.83,0.86,0.56,0.74,1.16,0.62,0.72,0.71,0.73,0.68,0.59,0.65,0.61,0.61,0.65,0.0,0.42,0.44,0.44,0.53,0.5,0.48,0.51,0.0,0.49,0.46,0.37,0.37,0.45,0.56,0.48,0.37,0.45,0.4,0.45,0.36,0.45,0.39,0.42,0.48,0.37,0.32,0.32,0.36,0.35,0.38,0.41,0.34,0.33,0.26,0.35,0.39,0.33,0.32,0.31,0.31,0.45,0.29,0.3,0.35,0.28,0.52,0.34,0.31,0.26,0.31,0.23,0.27,0.36,0.0,0.25,0.3,0.38,0.26,0.28,0.22,0.21,0.27,0.23,0.19,0.25,0.24,0.27,0.16,0.24,0.25,0.22,0.28,0.27,0.22,0.2,0.0,0.0,0.0,0.23,0.21,0.24,0.25,0.2,0.21,0.21,0.2,0.24,0.22,0.27,0.25,0.25,0.18,0.18,0.16,0.2,0.2,0.19,0.22,0.23,0.23,0.19,0.22,0.24,0.18,0.22,0.23,0.2,0.22,0.18,0.17,0.24,0.18,0.0,0.22,0.19,0.16,0.21,0.18,0.17,0.2,0.17,0.24,0.21,0.16,0.21,0.2,0.17,0.0,0.24,0.21,0.17,0.19,0.22,0.16,0.22,0.19,0.17,0.16,0.18,0.15,0.16,0.16,0.0,0.18,0.18,0.0,0.16,0.18,0.16,0.18,0.17,0.16,0.0,0.16,0.2,0.19,0.0,0.0,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.2,0.0,0.15,0.15,0.17,0.16,0.18,0.2,0.16,0.0,0.0,0.36,0.29,0.24,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
09/16/2021,3.62,2.78,0.0,1.13,1.08,1.5,1.45,0.91,1.03,1.2,1.07,1.02,0.97,0.98,0.85,0.82,0.86,0.56,0.74,1.11,0.62,0.72,0.7,0.73,0.69,0.6,0.64,0.6,0.61,0.65,0.0,0.43,0.43,0.45,0.53,0.5,0.48,0.51,0.0,0.48,0.46,0.37,0.38,0.45,0.55,0.47,0.37,0.45,0.39,0.44,0.36,0.46,0.39,0.41,0.49,0.38,0.33,0.31,0.36,0.35,0.38,0.41,0.35,0.33,0.26,0.35,0.39,0.33,0.33,0.31,0.32,0.44,0.29,0.3,0.36,0.3,0.52,0.34,0.31,0.26,0.31,0.23,0.27,0.35,0.0,0.24,0.3,0.37,0.26,0.28,0.22,0.22,0.26,0.23,0.21,0.25,0.25,0.24,0.16,0.24,0.25,0.22,0.3,0.28,0.22,0.2,0.0,0.0,0.0,0.23,0.21,0.24,0.25,0.2,0.21,0.2,0.2,0.24,0.22,0.27,0.25,0.26,0.18,0.18,0.17,0.2,0.21,0.19,0.22,0.22,0.22,0.19,0.24,0.25,0.18,0.22,0.22,0.2,0.21,0.18,0.17,0.23,0.17,0.0,0.21,0.19,0.16,0.21,0.18,0.17,0.21,0.18,0.24,0.21,0.16,0.21,0.2,0.17,0.0,0.24,0.2,0.17,0.19,0.22,0.16,0.22,0.19,0.17,0.16,0.18,0.15,0.16,0.16,0.15,0.17,0.18,0.0,0.16,0.18,0.16,0.17,0.17,0.16,0.0,0.17,0.2,0.19,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.2,0.0,0.15,0.15,0.17,0.16,0.17,0.19,0.15,0.0,0.0,0.36,0.29,0.23,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35
09/17/2021,3.65,2.81,0.0,1.09,1.05,1.52,1.46,0.91,1.03,1.21,1.05,1.01,0.96,0.99,0.87,0.8,0.87,0.56,0.73,1.12,0.62,0.71,0.71,0.74,0.67,0.62,0.63,0.61,0.6,0.64,0.0,0.43,0.42,0.46,0.54,0.49,0.48,0.51,0.0,0.49,0.47,0.37,0.38,0.45,0.55,0.46,0.37,0.45,0.39,0.46,0.36,0.46,0.39,0.41,0.5,0.39,0.32,0.3,0.37,0.35,0.37,0.41,0.34,0.33,0.26,0.35,0.39,0.33,0.33,0.31,0.32,0.44,0.29,0.3,0.35,0.29,0.53,0.34,0.31,0.26,0.31,0.23,0.27,0.35,0.0,0.24,0.29,0.37,0.27,0.28,0.22,0.22,0.26,0.23,0.21,0.25,0.25,0.24,0.16,0.24,0.26,0.22,0.3,0.26,0.22,0.2,0.0,0.0,0.0,0.23,0.21,0.24,0.25,0.2,0.21,0.21,0.2,0.24,0.22,0.27,0.25,0.26,0.17,0.18,0.17,0.2,0.2,0.19,0.22,0.23,0.22,0.19,0.24,0.25,0.18,0.22,0.21,0.2,0.22,0.18,0.17,0.23,0.17,0.0,0.21,0.19,0.16,0.21,0.18,0.17,0.21,0.18,0.24,0.21,0.16,0.21,0.2,0.17,0.0,0.23,0.2,0.17,0.19,0.22,0.16,0.22,0.19,0.17,0.16,0.19,0.15,0.16,0.16,0.15,0.18,0.18,0.0,0.16,0.18,0.16,0.17,0.17,0.16,0.0,0.18,0.21,0.19,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.2,0.0,0.15,0.15,0.17,0.16,0.17,0.19,0.15,0.0,0.0,0.37,0.29,0.24,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.17,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41
09/20/2021,3.67,2.93,0.0,1.1,1.05,1.64,1.52,0.89,1.02,1.19,1.05,1.01,0.94,1.02,0.85,0.79,0.86,0.58,0.73,1.08,0.62,0.7,0.75,0.73,0.65,0.63,0.62,0.61,0.59,0.65,0.0,0.43,0.42,0.46,0.53,0.48,0.48,0.51,0.0,0.49,0.47,0.38,0.37,0.43,0.54,0.46,0.37,0.45,0.39,0.47,0.37,0.49,0.39,0.42,0.5,0.39,0.32,0.31,0.36,0.35,0.37,0.41,0.34,0.34,0.26,0.34,0.4,0.32,0.32,0.31,0.31,0.44,0.29,0.31,0.35,0.28,0.52,0.34,0.31,0.26,0.31,0.24,0.27,0.35,0.0,0.24,0.29,0.36,0.26,0.28,0.21,0.22,0.25,0.23,0.21,0.25,0.25,0.23,0.16,0.23,0.26,0.22,0.32,0.27,0.22,0.21,0.0,0.0,0.0,0.23,0.21,0.24,0.24,0.21,0.2,0.21,0.2,0.25,0.22,0.27,0.25,0.26,0.17,0.18,0.17,0.2,0.2,0.19,0.22,0.22,0.23,0.18,0.24,0.25,0.19,0.22,0.21,0.19,0.21,0.18,0.17,0.23,0.17,0.0,0.21,0.18,0.16,0.2,0.18,0.17,0.2,0.17,0.24,0.21,0.16,0.21,0.2,0.17,0.0,0.24,0.2,0.17,0.19,0.22,0.16,0.22,0.18,0.17,0.17,0.18,0.16,0.16,0.16,0.16,0.17,0.17,0.0,0.16,0.18,0.16,0.17,0.17,0.16,0.0,0.18,0.22,0.19,0.0,0.15,0.16,0.15,0.0,0.16,0.0,0.0,0.19,0.2,0.0,0.15,0.15,0.17,0.16,0.18,0.19,0.0,0.0,0.0,0.37,0.29,0.23,0.0,0.2,0.0,0.0,0.17,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53
09/21/2021,3.65,2.9,0.0,1.15,1.07,1.67,1.55,0.91,1.05,1.19,1.06,0.98,0.93,1.03,0.82,0.81,0.83,0.58,0.73,1.08,0.62,0.7,0.75,0.71,0.64,0.6,0.6,0.61,0.6,0.66,0.0,0.44,0.42,0.45,0.53,0.49,0.49,0.52,0.0,0.48,0.47,0.38,0.38,0.43,0.53,0.46,0.36,0.44,0.39,0.45,0.37,0.49,0.39,0.42,0.53,0.39,0.32,0.31,0.35,0.35,0.37,0.41,0.33,0.34,0.26,0.33,0.4,0.32,0.31,0.3,0.31,0.43,0.29,0.31,0.35,0.28,0.52,0.34,0.31,0.25,0.3,0.24,0.27,0.34,0.0,0.24,0.29,0.36,0.26,0.28,0.22,0.22,0.25,0.23,0.21,0.24,0.25,0.23,0.16,0.23,0.25,0.22,0.31,0.27,0.22,0.22,0.0,0.0,0.0,0.23,0.21,0.23,0.24,0.21,0.2,0.2,0.2,0.25,0.22,0.27,0.25,0.26,0.17,0.18,0.17,0.2,0.2,0.18,0.21,0.22,0.23,0.18,0.24,0.24,0.19,0.23,0.21,0.19,0.21,0.18,0.17,0.24,0.17,0.0,0.21,0.19,0.16,0.19,0.18,0.17,0.21,0.17,0.24,0.21,0.16,0.21,0.21,0.16,0.0,0.23,0.19,0.17,0.19,0.22,0.16,0.22,0.19,0.18,0.16,0.18,0.16,0.16,0.16,0.16,0.17,0.18,0.0,0.15,0.18,0.16,0.17,0.17,0.15,0.0,0.19,0.22,0.19,0.0,0.15,0.16,0.15,0.0,0.16,0.0,0.0,0.18,0.2,0.0,0.15,0.15,0.17,0.16,0.18,0.19,0.0,0.0,0.0,0.37,0.29,0.24,0.0,0.19,0.0,0.0,0.17,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41
09/22/2021,3.65,2.9,0.0,1.15,1.07,1.67,1.55,0.91,1.05,1.19,1.06,0.98,0.93,1.03,0.82,0.81,0.83,0.58,0.73,1.08,0.62,0.7,0.75,0.71,0.64,0.6,0.6,0.61,0.6,0.66,0.0,0.44,0.42,0.45,0.53,0.49,0.49,0.52,0.0,0.48,0.47,0.38,0.38,0.43,0.53,0.46,0.36,0.44,0.39,0.45,0.37,0.49,0.39,0.42,0.53,0.39,0.32,0.31,0.35,0.35,0.37,0.41,0.33,0.34,0.26,0.33,0.4,0.32,0.31,0.3,0.31,0.43,0.29,0.31,0.35,0.28,0.52,0.34,0.31,0.25,0.3,0.24,0.27,0.34,0.0,0.24,0.29,0.36,0.26,0.28,0.22,0.22,0.25,0.23,0.21,0.24,0.25,0.23,0.16,0.23,0.25,0.22,0.31,0.27,0.22,0.22,0.0,0.0,0.0,0.23,0.21,0.23,0.24,0.21,0.2,0.2,0.2,0.25,0.22,0.27,0.25,0.26,0.17,0.18,0.17,0.2,0.2,0.18,0.21,0.22,0.23,0.18,0.24,0.24,0.19,0.23,0.21,0.19,0.21,0.18,0.17,0.24,0.17,0.0,0.21,0.19,0.16,0.19,0.18,0.17,0.21,0.17,0.24,0.21,0.16,0.21,0.21,0.16,0.0,0.23,0.19,0.17,0.19,0.22,0.16,0.22,0.19,0.18,0.16,0.18,0.16,0.16,0.16,0.16,0.17,0.18,0.0,0.15,0.18,0.16,0.17,0.17,0.15,0.0,0.19,0.22,0.19,0.0,0.15,0.16,0.15,0.0,0.16,0.0,0.0,0.18,0.2,0.0,0.15,0.15,0.17,0.16,0.18,0.19,0.0,0.0,0.0,0.37,0.29,0.24,0.0,0.19,0.0,0.0,0.17,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41
09/23/2021,2.92,2.52,0.0,2.16,1.29,1.57,1.32,1.05,1.02,0.97,1.1,0.94,0.91,1.02,0.97,0.8,0.74,0.71,0.8,0.65,0.67,0.77,0.79,0.62,0.65,0.7,0.58,0.52,0.57,0.53,0.0,0.61,0.46,0.52,0.44,0.51,0.47,0.5,0.0,0.42,0.4,0.41,0.44,0.36,0.35,0.39,0.41,0.37,0.37,0.4,0.4,0.41,0.39,0.38,0.39,0.34,0.43,0.36,0.34,0.39,0.35,0.31,0.38,0.32,0.32,0.31,0.41,0.3,0.36,0.3,0.31,0.3,0.26,0.28,0.36,0.28,0.35,0.3,0.29,0.27,0.33,0.33,0.25,0.26,0.0,0.27,0.24,0.33,0.2,0.26,0.22,0.29,0.21,0.23,0.29,0.22,0.25,0.22,0.31,0.25,0.24,0.22,0.28,0.24,0.26,0.26,0.0,0.0,0.0,0.23,0.27,0.22,0.19,0.23,0.21,0.18,0.24,0.22,0.22,0.19,0.19,0.21,0.19,0.16,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.21,0.27,0.19,0.2,0.21,0.2,0.16,0.22,0.2,0.16,0.2,0.19,0.0,0.19,0.15,0.16,0.17,0.18,0.2,0.18,0.19,0.18,0.15,0.16,0.19,0.18,0.18,0.18,0.17,0.16,0.17,0.18,0.16,0.19,0.17,0.14,0.18,0.19,0.15,0.19,0.22,0.18,0.19,0.0,0.15,0.0,0.17,0.14,0.16,0.15,0.18,0.14,0.16,0.16,0.16,0.21,0.16,0.18,0.19,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.43,0.25,0.22,0.15,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.46,0.17,0.16,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,74.92999999999999
09/24/2021,2.95,2.53,0.0,2.25,1.33,1.63,1.36,1.03,1.0,0.98,1.11,0.93,0.9,1.03,0.98,0.8,0.73,0.66,0.79,0.65,0.67,0.76,0.79,0.62,0.63,0.67,0.55,0.52,0.57,0.52,0.0,0.6,0.46,0.51,0.44,0.51,0.46,0.49,0.0,0.42,0.39,0.42,0.42,0.36,0.35,0.39,0.4,0.36,0.37,0.39,0.4,0.43,0.39,0.38,0.38,0.35,0.43,0.35,0.34,0.38,0.34,0.32,0.37,0.32,0.31,0.31,0.41,0.3,0.35,0.3,0.31,0.3,0.26,0.27,0.36,0.27,0.35,0.31,0.29,0.27,0.33,0.34,0.25,0.25,0.0,0.28,0.24,0.33,0.2,0.26,0.22,0.3,0.21,0.23,0.29,0.22,0.25,0.22,0.31,0.25,0.24,0.21,0.27,0.24,0.26,0.25,0.0,0.0,0.0,0.22,0.27,0.22,0.19,0.23,0.21,0.18,0.25,0.22,0.22,0.2,0.2,0.21,0.19,0.16,0.2,0.21,0.2,0.2,0.19,0.19,0.19,0.21,0.26,0.18,0.2,0.21,0.2,0.16,0.22,0.2,0.16,0.2,0.19,0.0,0.18,0.15,0.16,0.17,0.18,0.2,0.18,0.19,0.18,0.15,0.16,0.18,0.18,0.18,0.18,0.17,0.16,0.17,0.18,0.16,0.19,0.17,0.14,0.18,0.19,0.16,0.19,0.21,0.18,0.19,0.0,0.15,0.0,0.17,0.14,0.16,0.15,0.18,0.14,0.16,0.16,0.17,0.22,0.17,0.18,0.18,0.17,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.43,0.25,0.22,0.15,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.47,0.17,0.15,0.15,0.14,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,74.88
09/27/2021,2.91,2.6,0.0,2.63,1.29,1.64,1.37,1.0,0.97,0.95,1.11,0.95,0.89,1.04,0.93,0.84,0.73,0.67,0.77,0.66,0.65,0.77,0.79,0.6,0.62,0.66,0.55,0.5,0.56,0.5,0.0,0.63,0.46,0.51,0.42,0.51,0.45,0.48,0.0,0.41,0.4,0.43,0.43,0.37,0.34,0.38,0.42,0.37,0.36,0.4,0.4,0.4,0.39,0.37,0.38,0.35,0.46,0.36,0.35,0.39,0.33,0.31,0.39,0.3,0.31,0.32,0.4,0.29,0.35,0.3,0.31,0.29,0.24,0.28,0.36,0.26,0.34,0.3,0.28,0.26,0.32,0.33,0.25,0.24,0.0,0.29,0.23,0.35,0.19,0.26,0.22,0.3,0.22,0.22,0.28,0.21,0.25,0.22,0.36,0.25,0.25,0.21,0.28,0.22,0.25,0.25,0.0,0.0,0.0,0.24,0.28,0.22,0.19,0.23,0.2,0.17,0.25,0.23,0.22,0.2,0.2,0.2,0.2,0.16,0.2,0.21,0.2,0.19,0.19,0.19,0.18,0.21,0.27,0.19,0.2,0.21,0.19,0.15,0.22,0.19,0.16,0.19,0.19,0.0,0.19,0.14,0.16,0.17,0.17,0.2,0.18,0.2,0.17,0.15,0.16,0.2,0.17,0.18,0.18,0.17,0.16,0.17,0.18,0.16,0.19,0.16,0.0,0.18,0.2,0.15,0.19,0.21,0.18,0.21,0.0,0.14,0.0,0.18,0.14,0.16,0.15,0.18,0.14,0.16,0.16,0.17,0.22,0.18,0.18,0.2,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.42,0.25,0.21,0.15,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.45,0.17,0.16,0.15,0.14,0.16,0.15,0.14,0.0,0.0,0.0,0.0,0.0,75.07
09/28/2021,2.89,2.66,0.0,2.59,1.33,1.65,1.36,0.98,0.99,0.96,1.12,0.99,0.88,1.07,0.88,0.84,0.74,0.66,0.76,0.68,0.65,0.76,0.78,0.6,0.61,0.64,0.53,0.5,0.56,0.5,0.0,0.63,0.44,0.51,0.42,0.52,0.46,0.48,0.0,0.41,0.4,0.43,0.44,0.37,0.34,0.38,0.42,0.37,0.35,0.4,0.41,0.41,0.39,0.37,0.38,0.44,0.46,0.36,0.35,0.39,0.33,0.31,0.38,0.3,0.32,0.32,0.39,0.29,0.35,0.3,0.3,0.29,0.24,0.28,0.36,0.26,0.34,0.3,0.28,0.26,0.32,0.33,0.25,0.25,0.0,0.28,0.23,0.34,0.19,0.26,0.22,0.3,0.21,0.23,0.27,0.21,0.25,0.22,0.35,0.26,0.24,0.21,0.29,0.22,0.25,0.26,0.0,0.0,0.0,0.24,0.29,0.22,0.19,0.23,0.2,0.16,0.25,0.22,0.22,0.2,0.2,0.2,0.21,0.16,0.19,0.2,0.2,0.19,0.19,0.19,0.17,0.22,0.27,0.19,0.19,0.22,0.18,0.15,0.22,0.19,0.16,0.19,0.18,0.0,0.19,0.15,0.16,0.18,0.17,0.2,0.17,0.2,0.17,0.15,0.16,0.2,0.18,0.18,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.16,0.0,0.18,0.2,0.15,0.18,0.21,0.18,0.21,0.0,0.14,0.0,0.18,0.14,0.16,0.15,0.18,0.0,0.16,0.16,0.17,0.23,0.19,0.18,0.2,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.42,0.25,0.21,0.15,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.46,0.17,0.15,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.0,0.0,0.0,75.1
09/29/2021,2.89,2.66,0.0,2.59,1.33,1.65,1.36,0.98,0.99,0.96,1.12,0.99,0.88,1.07,0.88,0.84,0.74,0.66,0.76,0.68,0.65,0.76,0.78,0.6,0.61,0.64,0.53,0.5,0.56,0.5,0.0,0.63,0.44,0.51,0.42,0.52,0.46,0.48,0.0,0.41,0.4,0.43,0.44,0.37,0.34,0.38,0.42,0.37,0.35,0.4,0.41,0.41,0.39,0.36,0.38,0.44,0.46,0.36,0.35,0.39,0.33,0.31,0.38,0.3,0.32,0.32,0.39,0.29,0.35,0.3,0.3,0.29,0.24,0.27,0.36,0.26,0.34,0.3,0.28,0.26,0.32,0.33,0.25,0.25,0.0,0.28,0.23,0.34,0.19,0.26,0.22,0.3,0.21,0.23,0.27,0.21,0.25,0.22,0.35,0.25,0.24,0.21,0.29,0.22,0.25,0.26,0.0,0.0,0.0,0.24,0.29,0.22,0.19,0.22,0.2,0.16,0.25,0.22,0.22,0.2,0.2,0.2,0.2,0.16,0.19,0.2,0.2,0.19,0.19,0.19,0.17,0.21,0.27,0.18,0.19,0.22,0.18,0.15,0.22,0.19,0.16,0.19,0.18,0.0,0.19,0.15,0.15,0.17,0.17,0.2,0.17,0.2,0.17,0.15,0.16,0.2,0.18,0.18,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.16,0.0,0.18,0.2,0.15,0.18,0.21,0.18,0.21,0.0,0.14,0.0,0.18,0.14,0.16,0.15,0.18,0.0,0.16,0.16,0.17,0.23,0.19,0.18,0.2,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.42,0.25,0.21,0.15,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.46,0.17,0.15,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.0,0.0,0.0,75.00999999999999
09/30/2021,2.88,2.66,0.0,2.85,1.32,1.67,1.34,0.99,1.0,0.95,1.12,1.02,0.85,1.08,0.85,0.84,0.73,0.69,0.76,0.67,0.65,0.77,0.79,0.59,0.61,0.66,0.54,0.49,0.55,0.49,0.0,0.64,0.42,0.51,0.41,0.52,0.46,0.47,0.0,0.4,0.4,0.42,0.44,0.37,0.34,0.38,0.42,0.36,0.35,0.41,0.4,0.41,0.38,0.37,0.37,0.42,0.47,0.35,0.36,0.39,0.33,0.3,0.4,0.3,0.31,0.31,0.38,0.29,0.41,0.3,0.3,0.29,0.24,0.28,0.36,0.26,0.33,0.3,0.27,0.26,0.32,0.36,0.25,0.24,0.0,0.28,0.23,0.34,0.19,0.25,0.21,0.29,0.21,0.22,0.28,0.21,0.25,0.22,0.35,0.26,0.24,0.21,0.3,0.22,0.25,0.26,0.0,0.0,0.0,0.24,0.28,0.22,0.19,0.22,0.21,0.16,0.25,0.22,0.21,0.2,0.19,0.2,0.21,0.16,0.19,0.2,0.2,0.19,0.18,0.18,0.17,0.22,0.27,0.2,0.19,0.22,0.19,0.15,0.21,0.19,0.15,0.19,0.18,0.0,0.19,0.15,0.15,0.18,0.17,0.2,0.18,0.21,0.17,0.15,0.16,0.2,0.18,0.17,0.18,0.16,0.16,0.17,0.19,0.16,0.18,0.15,0.0,0.18,0.2,0.14,0.18,0.21,0.17,0.22,0.0,0.14,0.0,0.17,0.14,0.16,0.15,0.18,0.0,0.16,0.15,0.16,0.23,0.21,0.17,0.21,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.43,0.25,0.21,0.15,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.45,0.16,0.15,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.0,0.0,0.0,75.22999999999999
