,NESN.SW,ASML.AS,ROG.SW,NOVN.SW,MC.PA,AZN.L,ULVR.L,SAP.DE,NOVO B.CO,SIE.DE,HSBA.L,SAN.PA,TTE.PA,DGE.L,OR.PA,ALV.DE,GSK.L,BATS.L,RIO.L,SU.PA,BP.L,RDSA.AS,AI.PA,AIR.PA,ADYEN.AS,IBE.MC,RYDBF,ENEL.MI,DAI.DE,BAS.DE,BNP.PA,DTE.DE,ADS.DE,DPW.DE,ABBN.SW,RKT.L,SAN.MC,KER.PA,RITN.,BHP.L,ABI.BR,ZURN.SW,BAYN.DE,UBSG.SW,REL.L,AAL.L,DG.PA,CS.PA,EL.PA,LONN.SW,IFX.DE,INGA.AS,RMS.PA,PRU.L,NG.L,BN.PA,SAF.PA,DSV.CO,ISP.MI,GLEN.L,SIKA.SW,LLOY.L,STLA.MI,VOD.L,RI.PA,VOW3.DE,PHIA.AS,INVE B.ST,BBVA.MC,PRX.AS,ITX.MC,ATCO A.ST,VWS.CO,CRH.L,CPG.L,VOLV B.ST,VNA.DE,MUV2.DE,BARC.L,NDA SE.ST,GIVN.SW,EXPN.L,CLNX.MC,LSEG.L,SGO.PA,ALC.SW,ERIC B.ST,DSY.PA,AHT.L,DB1.DE,DSM.AS,KNEBV.HE,BMW.DE,FERG.L,AMS.MC,NOKIA.HE,ASSA B.ST,CAP.PA,ENI.MI,AD.AS,HOLN.SW,HEXA B.ST,VIV.PA,LR.PA,PGHN.SW,SAND.ST,GEBN.SW,HEIA.AS,ML.PA,FLTR.L,WKL.AS,EVO.ST,GMAB.CO,ORSTED.CO,NESTE.HE,DHER.DE,RACE.MI,EOAN.DE,SREN.SW,RWE.DE,MRK.DE,DBK.DE,KBC.BR,UCG.MI,TSCO.L,EUR,CSGN.SW,ENGI.PA,G.MI,STM.PA,BA.L,TEF.MC,AKZA.AS,SAMPO.HE,BT.A.L,GLE.PA,TEP.PA,ORA.PA,EQNR.OL,AV.L,DWNI.DE,LGEN.L,LOGN.SW,FRE.DE,WLN.PA,KRZ.IR,SSE.L,MT.AS,UPM.HE,SOON.SW,IMB.L,SEB A.ST,ESSITY B.ST,ZAL.DE,ATCOB.ST,HEN3.DE,SN.L,COLO B.CO,DNB.OL,SGRO.L,SRT3.,CARL B.CO,STMN.SW,MAERSK B.CO,SY1.DE,HM B.ST,ACA.PA,SHL.DE,REP.MC,SHB A.ST,SWED A.ST,KNIN.SW,PAH3.DE,SLHN.SW,SGSN.SW,NZYM B.CO,FME.DE,OCDO.L,ARGX.BR,CNHI.MI,III.L,VIE.PA,WPP.L,STAN.L,BAER.SW,BNR.DE,EPI A.ST,NWG.L,CRDA.L,EDEN.PA,PUB.PA,HLMA.L,CON.DE,NXT.L,NIBE B.ST,FER.MC,ENT.L,NN.AS,EDP.LS,KRX.IR,DSYA.,ERF.PA,HFG.DE,SCMN.SW,SPX.L,PNDORA.CO,MONC.MI,127.HK,SWMA.ST,SK3.IR,GBLB.BR,DNB,CHF,UCB.BR,RTO.L,MNDI.L,ASM.AS,UMI.BR,GBP,CFR.SW,DIM.PA,UMG.AS,RR.L,n/a,XTSLA,EQT.ST,SUM
10/07/2021,3.2,2.91,2.47,1.88,1.84,1.74,1.34,1.4,1.49,1.2,1.03,1.04,1.12,1.05,0.97,0.88,0.89,0.74,0.66,0.89,0.88,0.86,0.73,0.78,0.81,0.55,0.78,0.57,0.71,0.65,0.69,0.62,0.55,0.59,0.56,0.54,0.6,0.51,0.0,0.5,0.45,0.58,0.5,0.55,0.55,0.45,0.52,0.54,0.55,0.53,0.5,0.53,0.46,0.49,0.44,0.44,0.43,0.48,0.46,0.49,0.43,0.41,0.39,0.39,0.42,0.39,0.38,0.37,0.41,0.65,0.4,0.37,0.37,0.35,0.35,0.33,0.33,0.36,0.38,0.43,0.34,0.38,0.33,0.31,0.33,0.38,0.3,0.34,0.32,0.3,0.33,0.27,0.3,0.3,0.29,0.28,0.27,0.31,0.32,0.33,0.23,0.28,0.0,0.27,0.33,0.24,0.25,0.23,0.26,0.29,0.27,0.27,0.27,0.24,0.24,0.23,0.25,0.27,0.24,0.23,0.26,0.24,0.29,0.28,0.25,0.0,0.23,0.23,0.24,0.27,0.24,0.23,0.19,0.24,0.18,0.24,0.22,0.19,0.27,0.2,0.21,0.21,0.14,0.19,0.18,0.2,0.21,0.19,0.18,0.19,0.19,0.21,0.18,0.16,0.19,0.15,0.15,0.18,0.2,0.19,0.14,0.15,0.2,0.15,0.16,0.14,0.18,0.17,0.18,0.17,0.17,0.16,0.15,0.15,0.17,0.14,0.0,0.0,0.14,0.16,0.16,0.19,0.16,0.14,0.14,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.14,0.17,0.14,0.16,0.16,0.15,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.52,0.0,0.21,0.15,0.39,0.0,0.0,85.80000000000001
10/08/2021,3.23,2.82,2.52,1.91,1.83,1.76,1.34,1.38,1.51,1.19,1.03,1.05,1.15,1.06,0.97,0.88,0.89,0.76,0.66,0.88,0.9,0.88,0.72,0.76,0.79,0.55,0.8,0.57,0.71,0.65,0.69,0.62,0.54,0.58,0.56,0.53,0.6,0.5,0.0,0.5,0.46,0.59,0.5,0.56,0.55,0.45,0.52,0.54,0.55,0.53,0.49,0.52,0.46,0.51,0.45,0.44,0.42,0.46,0.45,0.5,0.43,0.41,0.39,0.39,0.42,0.38,0.37,0.37,0.41,0.63,0.39,0.37,0.34,0.35,0.35,0.34,0.33,0.37,0.38,0.41,0.35,0.38,0.34,0.31,0.33,0.37,0.31,0.33,0.32,0.3,0.33,0.27,0.3,0.3,0.29,0.28,0.27,0.3,0.32,0.33,0.24,0.28,0.0,0.27,0.32,0.24,0.25,0.23,0.26,0.28,0.27,0.27,0.27,0.24,0.23,0.22,0.25,0.27,0.24,0.23,0.26,0.24,0.29,0.28,0.25,0.0,0.24,0.23,0.24,0.26,0.24,0.24,0.19,0.25,0.17,0.24,0.22,0.19,0.27,0.2,0.21,0.22,0.14,0.19,0.18,0.2,0.21,0.18,0.18,0.19,0.19,0.21,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.14,0.15,0.19,0.14,0.16,0.14,0.18,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.17,0.14,0.0,0.14,0.14,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.16,0.14,0.16,0.16,0.15,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.53,0.0,0.21,0.15,0.45,0.0,0.0,85.72
10/11/2021,3.25,2.91,2.53,1.89,1.84,1.76,1.32,1.4,1.52,1.19,1.09,1.05,1.17,1.06,0.97,0.89,0.89,0.75,0.66,0.88,0.9,0.88,0.72,0.77,0.82,0.56,0.8,0.57,0.7,0.63,0.71,0.6,0.54,0.58,0.55,0.53,0.62,0.5,0.0,0.5,0.44,0.59,0.5,0.57,0.55,0.44,0.51,0.54,0.55,0.54,0.51,0.53,0.46,0.52,0.45,0.44,0.43,0.47,0.46,0.51,0.43,0.42,0.39,0.39,0.43,0.38,0.38,0.37,0.44,0.65,0.38,0.37,0.35,0.34,0.35,0.33,0.33,0.37,0.4,0.41,0.35,0.38,0.33,0.31,0.33,0.37,0.31,0.34,0.32,0.3,0.33,0.26,0.29,0.31,0.28,0.29,0.26,0.3,0.33,0.33,0.23,0.28,0.0,0.27,0.33,0.24,0.25,0.23,0.26,0.28,0.27,0.25,0.27,0.24,0.22,0.22,0.25,0.27,0.24,0.24,0.27,0.25,0.3,0.29,0.27,0.0,0.24,0.23,0.25,0.26,0.24,0.23,0.19,0.25,0.17,0.24,0.22,0.19,0.26,0.2,0.21,0.22,0.14,0.18,0.18,0.2,0.21,0.18,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.14,0.16,0.2,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.17,0.0,0.0,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.0,0.16,0.16,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.15,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.52,0.0,0.22,0.15,0.24,0.0,0.0,85.97000000000001
10/12/2021,3.21,2.96,2.53,1.89,1.85,1.76,1.3,1.4,1.52,1.19,1.1,1.05,1.15,1.06,0.96,0.89,0.89,0.74,0.68,0.88,0.89,0.88,0.72,0.76,0.82,0.59,0.8,0.58,0.71,0.63,0.71,0.59,0.54,0.58,0.56,0.52,0.63,0.51,0.0,0.51,0.44,0.59,0.51,0.58,0.55,0.46,0.52,0.54,0.54,0.53,0.51,0.53,0.47,0.53,0.44,0.43,0.43,0.47,0.46,0.5,0.44,0.42,0.4,0.38,0.43,0.38,0.37,0.37,0.44,0.68,0.38,0.37,0.34,0.35,0.34,0.34,0.33,0.37,0.4,0.4,0.35,0.38,0.33,0.31,0.34,0.37,0.32,0.34,0.32,0.3,0.33,0.26,0.29,0.3,0.28,0.29,0.26,0.3,0.32,0.33,0.23,0.28,0.0,0.27,0.34,0.24,0.25,0.24,0.26,0.28,0.27,0.25,0.27,0.25,0.22,0.22,0.25,0.27,0.24,0.23,0.26,0.25,0.29,0.29,0.27,0.0,0.24,0.23,0.25,0.26,0.24,0.23,0.19,0.24,0.17,0.24,0.22,0.19,0.25,0.2,0.21,0.22,0.14,0.18,0.18,0.19,0.21,0.18,0.18,0.19,0.18,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.14,0.16,0.19,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.16,0.14,0.0,0.13,0.14,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.0,0.15,0.15,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.14,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.13,0.0,0.0,0.54,0.0,0.22,0.15,0.0,0.0,0.0,85.86999999999999
10/13/2021,3.21,2.89,2.57,1.89,1.83,1.76,1.3,1.39,1.52,1.2,1.11,1.05,1.17,1.06,0.95,0.89,0.9,0.74,0.68,0.87,0.92,0.9,0.72,0.75,0.8,0.6,0.82,0.58,0.73,0.64,0.71,0.59,0.53,0.57,0.55,0.52,0.63,0.5,0.0,0.52,0.44,0.59,0.51,0.59,0.55,0.47,0.51,0.54,0.53,0.52,0.5,0.54,0.46,0.53,0.44,0.42,0.44,0.46,0.47,0.5,0.44,0.42,0.4,0.38,0.43,0.38,0.37,0.37,0.43,0.68,0.38,0.37,0.33,0.35,0.35,0.34,0.32,0.37,0.4,0.4,0.35,0.38,0.33,0.32,0.35,0.37,0.32,0.33,0.32,0.3,0.33,0.26,0.3,0.31,0.29,0.3,0.26,0.3,0.33,0.33,0.23,0.28,0.0,0.26,0.33,0.24,0.25,0.24,0.26,0.28,0.26,0.24,0.27,0.24,0.22,0.22,0.26,0.26,0.24,0.23,0.26,0.26,0.29,0.29,0.27,0.0,0.24,0.23,0.25,0.26,0.24,0.23,0.19,0.25,0.17,0.25,0.22,0.19,0.27,0.2,0.21,0.22,0.14,0.18,0.18,0.19,0.21,0.18,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.13,0.16,0.19,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.16,0.0,0.0,0.13,0.14,0.16,0.16,0.18,0.16,0.16,0.14,0.14,0.0,0.15,0.15,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.14,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.53,0.0,0.22,0.15,0.0,0.14,0.0,85.92
10/14/2021,3.21,2.89,2.57,1.89,1.83,1.76,1.3,1.39,1.52,1.2,1.11,1.05,1.17,1.06,0.95,0.89,0.9,0.74,0.68,0.87,0.92,0.9,0.72,0.75,0.8,0.6,0.82,0.58,0.73,0.64,0.71,0.59,0.53,0.57,0.55,0.52,0.63,0.5,0.0,0.52,0.44,0.59,0.51,0.59,0.55,0.47,0.51,0.54,0.53,0.52,0.5,0.54,0.46,0.53,0.44,0.42,0.44,0.46,0.47,0.5,0.44,0.42,0.4,0.38,0.43,0.38,0.37,0.37,0.43,0.68,0.38,0.37,0.33,0.35,0.35,0.34,0.32,0.37,0.4,0.4,0.35,0.38,0.33,0.32,0.35,0.37,0.32,0.33,0.32,0.3,0.33,0.26,0.3,0.31,0.29,0.3,0.26,0.3,0.33,0.33,0.23,0.28,0.0,0.26,0.33,0.24,0.25,0.24,0.26,0.28,0.26,0.24,0.27,0.24,0.22,0.22,0.26,0.26,0.24,0.23,0.26,0.26,0.29,0.29,0.27,0.0,0.24,0.23,0.25,0.26,0.24,0.23,0.19,0.25,0.17,0.25,0.22,0.19,0.27,0.2,0.21,0.22,0.14,0.18,0.18,0.19,0.21,0.18,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.13,0.16,0.19,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.16,0.0,0.0,0.13,0.14,0.16,0.16,0.18,0.16,0.16,0.14,0.14,0.0,0.15,0.15,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.14,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.53,0.0,0.22,0.15,0.0,0.14,0.0,85.92
10/15/2021,3.2,2.87,2.58,1.89,1.84,1.78,1.3,1.39,1.53,1.18,1.14,1.06,1.19,1.06,0.95,0.89,0.89,0.74,0.7,0.86,0.93,0.91,0.71,0.76,0.8,0.59,0.83,0.57,0.75,0.64,0.71,0.59,0.53,0.56,0.55,0.51,0.63,0.51,0.0,0.53,0.44,0.59,0.52,0.59,0.55,0.49,0.51,0.54,0.52,0.52,0.5,0.54,0.47,0.52,0.44,0.42,0.44,0.45,0.46,0.52,0.43,0.43,0.41,0.38,0.43,0.38,0.38,0.37,0.43,0.67,0.38,0.37,0.33,0.34,0.34,0.33,0.32,0.37,0.4,0.4,0.35,0.38,0.32,0.31,0.35,0.37,0.32,0.33,0.32,0.3,0.33,0.26,0.3,0.3,0.29,0.3,0.26,0.3,0.33,0.33,0.23,0.27,0.0,0.26,0.33,0.24,0.25,0.23,0.25,0.27,0.26,0.24,0.26,0.23,0.22,0.22,0.26,0.25,0.24,0.22,0.26,0.26,0.29,0.29,0.27,0.0,0.25,0.22,0.25,0.25,0.24,0.23,0.19,0.25,0.17,0.25,0.21,0.19,0.27,0.2,0.21,0.22,0.14,0.18,0.18,0.19,0.21,0.19,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.13,0.15,0.19,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.16,0.0,0.13,0.0,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.16,0.15,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.14,0.15,0.0,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.54,0.0,0.22,0.16,0.0,0.14,0.0,85.89999999999999
10/18/2021,3.2,2.87,2.58,1.89,1.84,1.78,1.3,1.39,1.53,1.18,1.14,1.06,1.19,1.06,0.95,0.89,0.89,0.74,0.7,0.86,0.93,0.91,0.71,0.76,0.8,0.59,0.83,0.57,0.75,0.64,0.71,0.59,0.53,0.56,0.55,0.51,0.63,0.51,0.0,0.53,0.44,0.59,0.52,0.59,0.55,0.49,0.51,0.54,0.52,0.52,0.5,0.54,0.47,0.52,0.44,0.42,0.44,0.45,0.46,0.52,0.43,0.43,0.41,0.38,0.43,0.38,0.38,0.37,0.43,0.67,0.38,0.37,0.33,0.34,0.34,0.33,0.32,0.37,0.4,0.4,0.35,0.38,0.32,0.31,0.35,0.37,0.32,0.33,0.32,0.3,0.33,0.26,0.3,0.3,0.29,0.3,0.26,0.3,0.33,0.33,0.23,0.27,0.0,0.26,0.33,0.24,0.25,0.23,0.25,0.27,0.26,0.24,0.26,0.23,0.22,0.22,0.26,0.25,0.24,0.22,0.26,0.26,0.29,0.29,0.27,0.0,0.25,0.22,0.25,0.25,0.24,0.23,0.19,0.25,0.17,0.25,0.21,0.19,0.27,0.2,0.21,0.22,0.14,0.18,0.18,0.19,0.21,0.19,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.18,0.13,0.15,0.19,0.15,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.16,0.0,0.13,0.0,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.16,0.15,0.0,0.15,0.14,0.0,0.0,0.16,0.14,0.16,0.16,0.14,0.15,0.0,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.54,0.0,0.22,0.16,0.0,0.14,0.0,85.89999999999999
10/19/2021,3.22,2.99,2.51,1.86,1.91,1.72,1.29,1.46,1.53,1.2,1.12,1.03,1.16,1.07,0.97,0.87,0.89,0.74,0.69,0.88,0.92,0.9,0.72,0.74,0.85,0.6,0.82,0.57,0.74,0.64,0.7,0.57,0.53,0.56,0.57,0.51,0.61,0.52,0.0,0.53,0.44,0.59,0.5,0.59,0.55,0.5,0.5,0.52,0.52,0.53,0.52,0.53,0.48,0.5,0.44,0.43,0.43,0.47,0.46,0.53,0.44,0.43,0.41,0.38,0.43,0.38,0.37,0.38,0.4,0.67,0.37,0.38,0.35,0.34,0.34,0.33,0.33,0.36,0.39,0.41,0.34,0.39,0.33,0.32,0.35,0.37,0.32,0.34,0.33,0.29,0.34,0.25,0.3,0.31,0.29,0.3,0.27,0.31,0.33,0.31,0.23,0.29,0.0,0.26,0.35,0.25,0.25,0.23,0.25,0.27,0.26,0.26,0.27,0.24,0.22,0.23,0.26,0.25,0.23,0.22,0.27,0.24,0.28,0.28,0.26,0.0,0.24,0.22,0.25,0.25,0.24,0.22,0.19,0.25,0.16,0.24,0.22,0.19,0.27,0.2,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.2,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.19,0.14,0.15,0.2,0.14,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.15,0.15,0.17,0.13,0.0,0.14,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.15,0.16,0.0,0.15,0.14,0.0,0.0,0.17,0.14,0.15,0.16,0.15,0.15,0.0,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.15,0.0,0.0,0.0,86.08000000000001
10/20/2021,3.2,3.01,2.51,1.85,1.89,1.71,1.28,1.47,1.55,1.2,1.14,1.02,1.17,1.06,0.96,0.87,0.88,0.74,0.68,0.87,0.93,0.91,0.72,0.75,0.86,0.58,0.84,0.57,0.74,0.63,0.71,0.57,0.54,0.56,0.57,0.51,0.62,0.52,0.0,0.53,0.43,0.58,0.5,0.58,0.55,0.5,0.5,0.52,0.53,0.53,0.52,0.54,0.48,0.5,0.44,0.42,0.43,0.46,0.46,0.54,0.44,0.44,0.41,0.37,0.42,0.38,0.38,0.38,0.41,0.69,0.37,0.38,0.36,0.34,0.34,0.34,0.33,0.37,0.4,0.41,0.33,0.39,0.33,0.32,0.35,0.36,0.32,0.34,0.33,0.3,0.34,0.25,0.3,0.31,0.29,0.29,0.27,0.31,0.33,0.31,0.23,0.29,0.0,0.26,0.34,0.25,0.25,0.23,0.25,0.28,0.26,0.26,0.27,0.24,0.22,0.23,0.26,0.25,0.23,0.23,0.26,0.25,0.28,0.28,0.26,0.0,0.24,0.22,0.24,0.25,0.24,0.21,0.19,0.24,0.16,0.24,0.22,0.19,0.27,0.2,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.2,0.17,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.17,0.2,0.19,0.14,0.15,0.2,0.14,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.14,0.15,0.15,0.16,0.14,0.0,0.15,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.16,0.16,0.0,0.15,0.14,0.0,0.0,0.17,0.15,0.15,0.15,0.14,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.15,0.0,0.0,0.0,86.1
10/21/2021,3.22,3.02,2.55,1.85,1.86,1.7,1.27,1.46,1.58,1.19,1.13,1.01,1.18,1.06,0.96,0.87,0.88,0.74,0.67,0.86,0.93,0.91,0.72,0.74,0.86,0.58,0.84,0.57,0.73,0.63,0.71,0.57,0.54,0.56,0.56,0.51,0.62,0.51,0.0,0.53,0.43,0.58,0.49,0.59,0.55,0.49,0.5,0.53,0.53,0.54,0.52,0.54,0.47,0.49,0.44,0.42,0.42,0.46,0.45,0.54,0.44,0.44,0.4,0.37,0.42,0.37,0.37,0.38,0.42,0.69,0.37,0.38,0.36,0.34,0.33,0.34,0.33,0.37,0.4,0.42,0.34,0.39,0.32,0.32,0.34,0.36,0.32,0.34,0.33,0.3,0.34,0.25,0.3,0.31,0.29,0.3,0.26,0.31,0.33,0.31,0.23,0.29,0.0,0.27,0.35,0.25,0.25,0.23,0.25,0.27,0.26,0.27,0.27,0.24,0.22,0.23,0.26,0.25,0.23,0.23,0.27,0.25,0.28,0.28,0.26,0.0,0.24,0.22,0.24,0.26,0.24,0.21,0.19,0.24,0.15,0.24,0.22,0.19,0.27,0.19,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.2,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.18,0.21,0.19,0.14,0.15,0.21,0.14,0.16,0.0,0.19,0.17,0.18,0.17,0.18,0.15,0.14,0.15,0.17,0.0,0.0,0.15,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.15,0.16,0.0,0.15,0.14,0.0,0.13,0.17,0.14,0.16,0.16,0.15,0.15,0.0,0.15,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.15,0.0,0.0,0.0,86.07000000000001
10/22/2021,3.15,3.05,2.5,1.85,1.84,1.7,1.26,1.45,1.58,1.19,1.13,1.01,1.18,1.06,0.95,0.87,0.89,0.74,0.68,0.86,0.93,0.92,0.72,0.73,0.87,0.6,0.84,0.58,0.73,0.62,0.71,0.57,0.53,0.57,0.57,0.5,0.62,0.51,0.0,0.53,0.43,0.58,0.49,0.59,0.55,0.49,0.5,0.53,0.54,0.53,0.53,0.54,0.48,0.5,0.44,0.41,0.41,0.47,0.44,0.53,0.44,0.44,0.4,0.37,0.42,0.37,0.38,0.38,0.41,0.71,0.38,0.38,0.36,0.34,0.33,0.34,0.33,0.37,0.4,0.42,0.34,0.4,0.33,0.33,0.34,0.37,0.31,0.34,0.33,0.3,0.34,0.25,0.29,0.31,0.29,0.29,0.26,0.31,0.33,0.31,0.23,0.29,0.0,0.27,0.35,0.25,0.25,0.23,0.25,0.27,0.26,0.28,0.28,0.24,0.23,0.23,0.26,0.26,0.24,0.23,0.27,0.25,0.28,0.28,0.27,0.0,0.24,0.22,0.24,0.26,0.24,0.21,0.19,0.25,0.15,0.24,0.22,0.19,0.27,0.19,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.2,0.18,0.19,0.19,0.22,0.17,0.16,0.19,0.15,0.14,0.18,0.21,0.19,0.14,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.18,0.18,0.15,0.14,0.15,0.17,0.13,0.0,0.15,0.14,0.15,0.16,0.19,0.16,0.16,0.14,0.14,0.0,0.15,0.16,0.0,0.15,0.14,0.0,0.14,0.17,0.15,0.16,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.15,0.0,0.0,0.0,86.1
10/25/2021,3.27,2.97,2.5,1.87,1.88,1.73,1.28,1.39,1.57,1.17,1.14,1.02,1.16,1.06,0.96,0.87,0.89,0.74,0.63,0.85,0.91,0.91,0.72,0.72,0.87,0.6,0.83,0.59,0.72,0.61,0.7,0.57,0.54,0.56,0.54,0.51,0.61,0.5,0.0,0.51,0.43,0.59,0.5,0.59,0.56,0.48,0.51,0.52,0.54,0.56,0.53,0.54,0.49,0.5,0.44,0.41,0.41,0.46,0.44,0.51,0.44,0.43,0.4,0.37,0.42,0.37,0.4,0.38,0.4,0.73,0.37,0.37,0.39,0.34,0.33,0.34,0.33,0.37,0.4,0.41,0.34,0.4,0.33,0.33,0.34,0.37,0.31,0.35,0.33,0.29,0.34,0.24,0.29,0.32,0.27,0.29,0.26,0.31,0.33,0.31,0.23,0.29,0.0,0.26,0.36,0.26,0.25,0.23,0.26,0.27,0.26,0.29,0.28,0.25,0.23,0.24,0.26,0.26,0.23,0.24,0.28,0.25,0.28,0.27,0.27,0.0,0.24,0.23,0.24,0.26,0.24,0.21,0.19,0.24,0.15,0.24,0.22,0.19,0.28,0.19,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.19,0.17,0.2,0.19,0.23,0.17,0.17,0.19,0.15,0.14,0.18,0.21,0.19,0.15,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.17,0.19,0.15,0.14,0.15,0.17,0.0,0.0,0.15,0.14,0.16,0.16,0.19,0.15,0.16,0.14,0.14,0.14,0.15,0.16,0.0,0.15,0.14,0.0,0.0,0.18,0.15,0.16,0.15,0.15,0.15,0.0,0.14,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.57,0.0,0.21,0.15,0.0,0.0,0.0,86.1
