,PYPL,ACN,UPS,HON,UNP,RTX,BA,CAT,MMM,GE,DE,SQ,LMT,FIS,ADP,CSX,FDX,NSC,SHW,FISV,ITW,ETN,EMR,GPN,WM,NOC,ROP,JCI,LHX,TEL,TT,GD,APH,CARR,PH,TDG,PAYX,CMI,CTAS,OTIS,ROK,GLW,AME,FAST,PCAR,EFX,ZBRA,VRSK,KEYS,GNRC,BLL,KSU,ODFL,IP,RSG,FTV,VMC,URI,FLT,EXPD,DOV,TRU,XYL,MLM,TRMB,TDY,GWW,BR,IR,AMCR,PKI,AVY,J,IEX,TXT,CGNX,MAS,WAB,XPO,CCK,WRK,JBHT,FBHS,LDOS,PKG,HWM,GGG,ALLE,CHRW,PWR,JKHY,SNA,LII,BAH,TTC,NDSN,TREX,AXON,PNR,XTSLA,OC,HUBB,CSL,WSO,WU,HEI.A,AOS,MIDD,RHI,ATR,ACM,ST,SEE,WEX,BERY,NLSN,OSK,ARW,AGCO,LECO,G,ITT,HII,DCI,JBL,SITE,IPGP,EEFT,WWD,CLVT,TTEK,COHR,MAN,CNXC,EME,SRCL,SON,LPX,KNX,HEI,EXP,MTZ,LSTR,CACI,LFUS,AYI,MSA,TKR,MMS,KBR,RBC,CFX,VNT,BWXT,NATI,AWI,HXL,FLS,NVT,SAIC,GPK,ASGN,CW,VMI,MSM,ALSN,AL,ITRI,CLH,FCN,CR,ENS,UNVR,AVT,MRCY,KEX,AIT,AFRM,NSP,MIC,TNET,DNB,SHLS,SLGN,NKLA,CMPR,ARRY,ADT,GTES,WFFUT,IXTU1,IXIU1,USD,GE.,GXO WI,GXO,IXTZ1,V,MA,AXP,COF,INFO,DD,MTD,PPG,SWK,SYF,WAT,BILL,FICO,BLDR,PCTY,MHK,RPM,STNE,MKSI,BLD,BC,WMS,MDU,AXTA,ADS,AZEK,SPCE,SPR,R,FOUR,PSFE,TSP,SNDR,CNM,HAYW,DSEY,LZ,ARD,IXIZ1,RRX,AMBP,LYLTV,SUM
08/25/2021,6.34,4.18,2.76,3.13,2.94,2.52,2.31,2.22,2.23,2.16,2.17,2.04,1.73,1.59,1.78,1.52,1.29,1.3,1.45,1.37,1.31,1.32,1.21,0.95,1.17,1.07,1.0,1.04,0.94,0.97,0.91,0.89,0.88,0.89,0.73,0.65,0.73,0.67,0.68,0.72,0.72,0.62,0.62,0.63,0.55,0.62,0.6,0.63,0.61,0.5,0.61,0.52,0.53,0.45,0.51,0.49,0.48,0.47,0.42,0.41,0.49,0.45,0.47,0.46,0.45,0.41,0.37,0.4,0.38,0.39,0.4,0.36,0.34,0.33,0.32,0.3,0.3,0.3,0.17,0.29,0.26,0.29,0.27,0.25,0.28,0.25,0.26,0.25,0.23,0.27,0.26,0.23,0.23,0.22,0.23,0.25,0.25,0.24,0.26,0.19,0.19,0.22,0.21,0.18,0.18,0.17,0.19,0.2,0.23,0.17,0.18,0.18,0.18,0.15,0.17,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.12,0.14,0.12,0.13,0.14,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.09,0.1,0.08,0.08,0.08,0.07,0.1,0.1,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.06,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.02,0.03,0.02,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
08/26/2021,6.39,4.15,2.74,3.12,2.92,2.53,2.37,2.25,2.21,2.17,2.22,2.08,1.72,1.58,1.77,1.51,1.28,1.29,1.43,1.38,1.3,1.32,1.21,0.96,1.16,1.07,1.0,1.04,0.94,0.97,0.91,0.89,0.88,0.9,0.75,0.65,0.73,0.68,0.68,0.71,0.72,0.61,0.61,0.63,0.55,0.62,0.61,0.63,0.62,0.51,0.61,0.52,0.53,0.45,0.5,0.49,0.48,0.48,0.43,0.41,0.49,0.45,0.47,0.46,0.45,0.41,0.37,0.39,0.39,0.38,0.4,0.36,0.34,0.33,0.32,0.3,0.3,0.3,0.17,0.29,0.26,0.29,0.27,0.25,0.27,0.25,0.26,0.25,0.23,0.27,0.26,0.24,0.22,0.22,0.23,0.25,0.25,0.24,0.26,0.19,0.19,0.22,0.21,0.18,0.17,0.17,0.19,0.2,0.23,0.17,0.18,0.18,0.18,0.16,0.17,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.12,0.15,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.09,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.02,0.03,0.02,0.0,0.0,0.1,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1
08/27/2021,6.42,4.12,2.74,3.13,2.88,2.53,2.38,2.28,2.21,2.22,2.25,2.07,1.72,1.58,1.73,1.48,1.28,1.27,1.42,1.38,1.3,1.32,1.21,0.97,1.16,1.06,0.99,1.05,0.93,0.98,0.92,0.89,0.88,0.9,0.76,0.65,0.72,0.68,0.68,0.71,0.72,0.61,0.62,0.62,0.55,0.62,0.61,0.62,0.63,0.52,0.61,0.52,0.53,0.45,0.5,0.49,0.48,0.49,0.43,0.41,0.49,0.44,0.47,0.46,0.45,0.41,0.37,0.39,0.39,0.38,0.4,0.36,0.34,0.33,0.32,0.3,0.3,0.3,0.17,0.29,0.26,0.28,0.27,0.25,0.27,0.25,0.26,0.25,0.23,0.27,0.25,0.24,0.22,0.21,0.23,0.25,0.25,0.23,0.26,0.19,0.19,0.22,0.21,0.18,0.17,0.17,0.19,0.2,0.23,0.17,0.18,0.18,0.18,0.16,0.17,0.15,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.14,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/30/2021,6.3,4.15,2.72,3.14,2.87,2.52,2.33,2.27,2.22,2.22,2.32,2.01,1.73,1.56,1.73,1.48,1.28,1.27,1.42,1.37,1.29,1.32,1.22,0.94,1.17,1.08,0.99,1.05,0.94,0.98,0.93,0.89,0.89,0.92,0.77,0.64,0.71,0.68,0.67,0.73,0.73,0.61,0.62,0.63,0.55,0.63,0.61,0.63,0.63,0.53,0.61,0.52,0.53,0.45,0.51,0.49,0.49,0.49,0.42,0.41,0.49,0.44,0.47,0.47,0.46,0.41,0.37,0.39,0.39,0.38,0.4,0.36,0.34,0.34,0.32,0.3,0.31,0.31,0.17,0.29,0.26,0.29,0.27,0.26,0.28,0.25,0.26,0.25,0.23,0.28,0.25,0.24,0.22,0.21,0.23,0.25,0.25,0.23,0.25,0.11,0.2,0.22,0.22,0.18,0.17,0.17,0.19,0.2,0.23,0.17,0.19,0.18,0.18,0.16,0.18,0.15,0.15,0.18,0.17,0.16,0.17,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.1,0.12,0.12,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.02,0.03,0.01,0.0,0.0,0.09,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
08/31/2021,6.35,4.14,2.71,3.12,2.86,2.51,2.37,2.26,2.19,2.26,2.3,2.04,1.72,1.55,1.73,1.48,1.27,1.27,1.41,1.36,1.29,1.32,1.22,0.94,1.16,1.06,0.98,1.04,0.92,0.98,0.92,0.89,0.89,0.92,0.76,0.65,0.71,0.68,0.67,0.72,0.73,0.61,0.61,0.62,0.55,0.63,0.61,0.63,0.64,0.53,0.6,0.52,0.54,0.46,0.5,0.49,0.48,0.5,0.42,0.41,0.49,0.44,0.47,0.46,0.47,0.41,0.37,0.39,0.4,0.38,0.4,0.36,0.34,0.33,0.32,0.31,0.31,0.31,0.17,0.29,0.27,0.29,0.27,0.25,0.28,0.25,0.26,0.25,0.23,0.28,0.25,0.24,0.22,0.21,0.23,0.24,0.25,0.23,0.25,0.11,0.2,0.22,0.22,0.18,0.17,0.17,0.19,0.2,0.23,0.17,0.19,0.19,0.18,0.16,0.17,0.15,0.16,0.18,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.1,0.13,0.12,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.11,0.12,0.1,0.1,0.08,0.08,0.08,0.08,0.1,0.09,0.1,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.09,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04000000000002
09/01/2021,6.35,4.14,2.71,3.12,2.86,2.51,2.37,2.26,2.19,2.26,2.3,2.04,1.72,1.55,1.73,1.48,1.27,1.27,1.41,1.36,1.29,1.32,1.22,0.94,1.16,1.06,0.98,1.04,0.92,0.98,0.92,0.89,0.89,0.92,0.76,0.65,0.71,0.68,0.67,0.72,0.73,0.61,0.61,0.62,0.55,0.63,0.61,0.63,0.64,0.53,0.6,0.52,0.54,0.46,0.5,0.49,0.48,0.5,0.42,0.41,0.49,0.44,0.47,0.46,0.47,0.41,0.37,0.39,0.4,0.38,0.4,0.36,0.34,0.33,0.32,0.31,0.31,0.31,0.17,0.29,0.27,0.29,0.27,0.25,0.28,0.25,0.26,0.25,0.23,0.28,0.25,0.24,0.22,0.21,0.23,0.24,0.25,0.23,0.25,0.11,0.2,0.22,0.22,0.18,0.17,0.17,0.19,0.2,0.23,0.17,0.19,0.19,0.18,0.16,0.17,0.15,0.16,0.18,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.1,0.13,0.12,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.11,0.1,0.11,0.12,0.1,0.1,0.08,0.08,0.08,0.08,0.1,0.09,0.1,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.09,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04000000000002
09/02/2021,6.56,4.15,2.72,3.12,2.82,2.49,2.32,2.24,2.2,2.23,2.3,2.06,1.71,1.53,1.72,1.46,1.26,1.25,1.41,1.35,1.3,1.31,1.22,0.92,1.17,1.07,0.98,1.04,0.92,0.98,0.93,0.88,0.89,0.92,0.75,0.64,0.71,0.68,0.67,0.72,0.73,0.6,0.61,0.62,0.55,0.63,0.61,0.63,0.64,0.54,0.61,0.52,0.54,0.45,0.51,0.49,0.48,0.5,0.42,0.41,0.49,0.44,0.48,0.46,0.46,0.41,0.37,0.39,0.4,0.38,0.41,0.36,0.34,0.33,0.31,0.31,0.3,0.31,0.17,0.29,0.26,0.3,0.27,0.25,0.28,0.24,0.26,0.25,0.23,0.28,0.25,0.24,0.22,0.21,0.23,0.25,0.25,0.24,0.25,0.11,0.2,0.22,0.22,0.18,0.17,0.16,0.19,0.2,0.23,0.17,0.19,0.18,0.18,0.16,0.18,0.15,0.15,0.18,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.1,0.13,0.1,0.13,0.12,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.12,0.1,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.1,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.02,0.03,0.01,0.0,0.0,0.11,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/03/2021,6.59,4.15,2.75,3.13,2.8,2.49,2.34,2.24,2.19,2.25,2.29,2.04,1.71,1.54,1.73,1.44,1.26,1.23,1.41,1.36,1.3,1.3,1.23,0.93,1.17,1.07,0.99,1.04,0.93,0.96,0.92,0.89,0.89,0.91,0.74,0.65,0.71,0.67,0.68,0.72,0.73,0.6,0.61,0.62,0.55,0.64,0.61,0.63,0.64,0.53,0.61,0.5,0.53,0.46,0.51,0.49,0.48,0.5,0.43,0.41,0.49,0.45,0.48,0.46,0.46,0.42,0.37,0.39,0.4,0.38,0.4,0.36,0.34,0.33,0.32,0.3,0.3,0.31,0.17,0.29,0.27,0.29,0.26,0.25,0.28,0.24,0.26,0.25,0.23,0.28,0.25,0.24,0.22,0.22,0.23,0.25,0.25,0.23,0.25,0.12,0.19,0.22,0.21,0.18,0.17,0.16,0.19,0.2,0.23,0.17,0.19,0.18,0.18,0.16,0.18,0.15,0.15,0.17,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.1,0.13,0.12,0.14,0.13,0.12,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.12,0.1,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.09,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
09/06/2021,6.49,4.19,2.77,3.1,2.79,2.48,2.35,2.24,2.18,2.25,2.32,2.02,1.69,1.52,1.7,1.43,1.26,1.23,1.43,1.33,1.28,1.3,1.23,0.91,1.17,1.07,0.99,1.04,0.93,0.96,0.93,0.9,0.89,0.92,0.74,0.65,0.71,0.67,0.68,0.72,0.73,0.59,0.61,0.62,0.56,0.65,0.61,0.64,0.64,0.55,0.62,0.52,0.55,0.46,0.51,0.49,0.47,0.49,0.42,0.41,0.49,0.46,0.48,0.46,0.46,0.41,0.37,0.38,0.4,0.38,0.41,0.36,0.34,0.33,0.32,0.3,0.3,0.31,0.17,0.29,0.27,0.3,0.27,0.26,0.28,0.24,0.26,0.26,0.23,0.31,0.25,0.24,0.22,0.22,0.23,0.25,0.25,0.23,0.25,0.12,0.2,0.21,0.21,0.18,0.17,0.16,0.19,0.2,0.23,0.17,0.19,0.18,0.18,0.15,0.18,0.15,0.15,0.17,0.17,0.16,0.18,0.16,0.16,0.16,0.16,0.17,0.12,0.14,0.14,0.13,0.16,0.12,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.1,0.13,0.1,0.13,0.12,0.13,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.12,0.1,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.1,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.13,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000004
09/07/2021,6.59,4.23,2.77,3.08,2.77,2.46,2.33,2.24,2.19,2.23,2.36,2.05,1.69,1.51,1.71,1.41,1.26,1.22,1.43,1.34,1.27,1.29,1.23,0.91,1.17,1.06,0.99,1.04,0.92,0.96,0.93,0.9,0.89,0.91,0.73,0.64,0.71,0.68,0.68,0.72,0.73,0.59,0.61,0.62,0.57,0.66,0.61,0.64,0.65,0.55,0.62,0.51,0.56,0.46,0.51,0.5,0.46,0.49,0.42,0.4,0.49,0.46,0.48,0.45,0.46,0.4,0.36,0.38,0.4,0.38,0.41,0.36,0.35,0.33,0.32,0.3,0.3,0.31,0.17,0.29,0.27,0.29,0.26,0.26,0.28,0.24,0.26,0.26,0.23,0.31,0.25,0.24,0.22,0.22,0.23,0.25,0.25,0.23,0.25,0.15,0.19,0.21,0.21,0.18,0.17,0.16,0.19,0.19,0.23,0.17,0.19,0.18,0.18,0.15,0.18,0.15,0.15,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.16,0.17,0.12,0.14,0.14,0.13,0.16,0.12,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.1,0.13,0.1,0.13,0.12,0.13,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.09,0.09,0.1,0.11,0.1,0.11,0.12,0.09,0.1,0.08,0.08,0.08,0.07,0.1,0.09,0.09,0.07,0.08,0.08,0.05,0.06,0.07,0.09,0.08,0.06,0.07,0.05,0.06,0.07,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.1,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
