,DOX,PFE,KR,VZ,AGNC,NLOK,MMC,RSG,GRMN,WM,AJG,TYL,MCD,WMT,LMT,JNJ,PINC,CHRW,FLO,JKHY,FIS,QGEN,HE,CHTR,KO,T,CTXS,RGLD,HBAN,MRK,DGX,COP,PEP,BKR,NUE,DKS,CC,STLD,SLG,CNC,WMB,XOM,PAYX,KMI,OKE,RTX,PRGO,JNPR,IP,HRB,VLO,CERN,CVS,IPG,VIAC,BK,BIO,QRTEA,ORI,ABBV,STWD,CSCO,STX,PRU,STT,NVT,OZK,UHS,EMN,JEF,LUMN,MAN,WFC,IBM,GD,CVX,ADM,DISH,KNX,CFG,KEY,CMA,FITB,AFL,HII,IVZ,INGR,C,PFG,MO,PACW,NYCB,NXST,SJM,ZION,UNM,VLY,LNC,KHC,MET,TFC,PBCT,FOXA,FHN,RF,DOW,BXMT,UBSI,MTG,BG,CI,DUK,SNV,LYB,WHR,CAH,CTVA,INTC,MOS,TSN,RDN,HPE,WBA,AL,RGA,NEM,CASH,ZM,SUI,FTDR,NLY,TMUS,DHR,NEE,ATR,COST,PG,LLY,YUM,EXR,CUBE,BKI,ACN,PSA,AZO,MSI,LBRDK,DG,NFG,MORN,WSO,MDT,MDLZ,AEP,CABO,NOC,HSY,LNT,ES,ADP,CHD,BJ,AON,PGR,CHE,CMS,ED,ZNGA,SO,LHX,EA,VTRS,APD,ERIE,BRK.B,ARE,AKAM,SON,FCN,ELS,AEE,ESS,EQR,WRB,SBUX,UHAL,CLX,COR,DLR,HRL,DIS,BMY,OGN,Cash,PNM,DTM WI,CIT,UMPQ,KBH,HFC,HPQ,OMC,NRZ,TGNA,MTB,HUN,CBRL,FL,NWL,ADS,SMG,ORCL,WAT,DPZ,CHNG,BAX,GILD,n/a,DTM,SLVM-W,SLVM,FYBR,DD,NDAQ,LSI,ICE,AFG,CACI,CPT,PPD,MAA,ORLY,ALL,CGNX,DISCA,X,KSS,MPC,EBAY,LEN,RE,LSTR,PCAR,COO,FNF,KD WI,KD,LYLT,LYLTV,SUM
10/01/2021,1.91,1.55,1.49,1.9,1.92,1.48,1.59,1.55,1.53,1.53,1.57,1.38,1.52,1.47,1.34,1.41,2.03,0.13,1.28,1.25,1.05,1.29,0.07,1.18,0.98,1.92,1.01,0.81,0.55,0.74,0.69,0.0,0.6,0.61,0.0,0.62,0.0,0.51,0.46,0.43,0.51,0.0,0.07,0.46,0.54,0.0,0.46,0.51,0.49,0.52,0.0,1.35,0.51,0.53,0.48,0.0,0.56,0.43,0.47,0.45,0.48,0.52,0.51,0.53,0.0,0.54,0.53,0.46,0.0,0.57,0.49,0.0,0.0,0.49,0.52,0.0,0.52,0.52,0.55,0.53,0.55,0.59,0.58,0.48,0.48,0.48,0.0,0.52,0.51,0.51,0.56,0.57,0.53,0.46,0.6,0.44,0.51,0.57,0.46,0.52,0.0,0.55,0.54,0.51,0.55,0.49,0.48,0.5,0.54,0.52,0.43,0.44,0.51,0.49,0.48,0.43,0.5,0.47,0.59,0.53,0.5,0.49,0.51,0.0,0.49,0.0,0.0,0.0,0.25,0.18,0.69,0.16,0.22,0.0,0.15,0.19,0.18,0.16,0.19,0.16,0.16,0.13,0.16,1.04,0.16,0.15,0.14,0.13,0.14,0.15,0.12,0.13,0.11,0.11,0.12,0.1,0.1,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.08,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.39,0.0,0.55,0.55,0.48,0.57,0.49,0.49,0.56,0.59,0.56,0.57,0.5,0.41,0.43,0.51,0.4,0.16,0.07,0.08,0.07,0.07,0.07,0.25,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/04/2021,1.93,1.56,1.5,1.92,1.91,1.47,1.58,1.56,1.52,1.54,1.57,1.41,1.52,1.47,1.33,1.41,2.04,0.13,1.3,1.25,1.05,1.3,0.07,1.19,0.98,1.92,1.02,0.79,0.55,0.77,0.69,0.0,0.6,0.61,0.0,0.59,0.0,0.49,0.45,0.42,0.51,0.0,0.07,0.46,0.54,0.0,0.51,0.5,0.51,0.52,0.0,1.35,0.51,0.52,0.48,0.0,0.56,0.42,0.48,0.46,0.47,0.52,0.5,0.53,0.0,0.54,0.53,0.45,0.0,0.57,0.47,0.0,0.0,0.5,0.52,0.0,0.52,0.52,0.54,0.53,0.55,0.59,0.58,0.48,0.47,0.47,0.0,0.52,0.5,0.48,0.56,0.57,0.52,0.46,0.59,0.45,0.51,0.55,0.46,0.52,0.0,0.55,0.55,0.51,0.55,0.48,0.48,0.52,0.54,0.53,0.43,0.45,0.52,0.48,0.47,0.42,0.49,0.47,0.58,0.55,0.51,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.18,0.68,0.16,0.22,0.0,0.15,0.2,0.18,0.17,0.19,0.16,0.16,0.14,0.16,1.04,0.17,0.15,0.14,0.13,0.14,0.15,0.12,0.13,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.41,0.0,0.53,0.55,0.47,0.57,0.48,0.49,0.55,0.56,0.56,0.57,0.49,0.39,0.4,0.5,0.4,0.15,0.07,0.08,0.07,0.07,0.08,0.28,0.55,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
10/05/2021,1.93,1.56,1.5,1.92,1.91,1.47,1.58,1.56,1.52,1.54,1.57,1.41,1.52,1.47,1.33,1.41,2.04,0.13,1.3,1.25,1.05,1.3,0.07,1.19,0.98,1.92,1.02,0.79,0.55,0.77,0.69,0.0,0.6,0.61,0.0,0.59,0.0,0.49,0.45,0.42,0.51,0.0,0.07,0.46,0.54,0.0,0.51,0.5,0.51,0.52,0.0,1.35,0.51,0.52,0.48,0.0,0.56,0.42,0.48,0.46,0.47,0.52,0.5,0.53,0.0,0.54,0.53,0.45,0.0,0.57,0.47,0.0,0.0,0.5,0.52,0.0,0.52,0.52,0.54,0.53,0.55,0.59,0.58,0.48,0.47,0.47,0.0,0.52,0.5,0.48,0.56,0.57,0.52,0.46,0.59,0.45,0.51,0.55,0.46,0.52,0.0,0.55,0.55,0.51,0.55,0.48,0.48,0.52,0.54,0.53,0.43,0.45,0.52,0.48,0.47,0.42,0.49,0.47,0.58,0.55,0.51,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.18,0.68,0.16,0.22,0.0,0.15,0.2,0.18,0.17,0.19,0.16,0.16,0.14,0.16,1.04,0.17,0.15,0.14,0.13,0.14,0.15,0.12,0.13,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.41,0.0,0.53,0.55,0.47,0.57,0.48,0.49,0.55,0.56,0.56,0.57,0.49,0.39,0.4,0.5,0.4,0.15,0.07,0.08,0.07,0.07,0.08,0.28,0.55,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
10/06/2021,1.93,1.54,1.44,1.91,1.9,1.47,1.6,1.55,1.5,1.52,1.59,1.41,1.52,1.43,1.32,1.39,1.99,0.13,1.29,1.24,1.06,1.27,0.07,1.19,0.98,1.91,1.02,0.78,0.55,0.82,0.67,0.0,0.6,0.61,0.0,0.59,0.0,0.48,0.46,0.42,0.51,0.0,0.08,0.46,0.55,0.0,0.52,0.51,0.46,0.52,0.0,1.33,0.5,0.53,0.48,0.0,0.55,0.43,0.48,0.46,0.48,0.51,0.51,0.53,0.0,0.55,0.54,0.44,0.0,0.57,0.48,0.0,0.0,0.51,0.52,0.0,0.52,0.54,0.52,0.53,0.56,0.6,0.59,0.48,0.47,0.47,0.0,0.52,0.51,0.48,0.57,0.59,0.52,0.45,0.6,0.46,0.51,0.56,0.46,0.52,0.0,0.55,0.55,0.52,0.55,0.48,0.49,0.52,0.56,0.53,0.43,0.45,0.53,0.48,0.46,0.42,0.51,0.47,0.61,0.54,0.52,0.5,0.49,0.0,0.51,0.0,0.0,0.0,0.25,0.18,0.68,0.16,0.22,0.0,0.15,0.19,0.17,0.16,0.19,0.16,0.16,0.14,0.16,1.03,0.16,0.15,0.15,0.13,0.14,0.14,0.12,0.13,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.1,0.1,0.08,0.06,0.1,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.54,0.56,0.46,0.58,0.48,0.49,0.55,0.56,0.56,0.58,0.5,0.39,0.41,0.51,0.4,0.16,0.07,0.07,0.07,0.07,0.07,0.28,0.55,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/07/2021,1.93,1.53,1.46,1.92,1.93,1.45,1.57,1.54,1.51,1.52,1.57,1.39,1.52,1.42,1.32,1.38,2.0,0.13,1.31,1.23,1.04,1.26,0.07,1.2,0.99,1.92,1.0,0.78,0.56,0.84,0.67,0.0,0.6,0.62,0.0,0.59,0.0,0.48,0.46,0.42,0.53,0.0,0.08,0.47,0.55,0.0,0.51,0.5,0.47,0.53,0.0,1.33,0.5,0.53,0.47,0.0,0.54,0.42,0.48,0.46,0.48,0.51,0.51,0.53,0.0,0.54,0.54,0.44,0.0,0.57,0.49,0.0,0.0,0.51,0.52,0.0,0.52,0.54,0.52,0.54,0.57,0.6,0.59,0.48,0.47,0.46,0.0,0.52,0.51,0.49,0.57,0.59,0.52,0.46,0.61,0.46,0.52,0.56,0.46,0.52,0.0,0.56,0.56,0.52,0.56,0.48,0.48,0.52,0.56,0.54,0.42,0.46,0.53,0.48,0.46,0.42,0.5,0.47,0.62,0.54,0.51,0.51,0.49,0.0,0.52,0.0,0.0,0.0,0.25,0.18,0.68,0.16,0.22,0.0,0.15,0.19,0.17,0.16,0.19,0.16,0.16,0.14,0.16,1.04,0.16,0.15,0.15,0.13,0.14,0.14,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.4,0.0,0.55,0.56,0.46,0.59,0.48,0.49,0.55,0.56,0.57,0.58,0.49,0.39,0.4,0.5,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.28,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/08/2021,1.93,1.52,1.46,1.91,1.92,1.45,1.6,1.55,1.52,1.52,1.58,1.39,1.53,1.42,1.32,1.38,1.99,0.13,1.32,1.22,1.03,1.27,0.07,1.21,0.98,1.92,1.0,0.77,0.56,0.82,0.66,0.0,0.6,0.61,0.0,0.57,0.0,0.49,0.45,0.42,0.53,0.0,0.08,0.46,0.55,0.0,0.51,0.5,0.47,0.52,0.0,1.32,0.49,0.53,0.47,0.0,0.53,0.42,0.48,0.46,0.48,0.51,0.51,0.54,0.0,0.53,0.53,0.43,0.0,0.58,0.49,0.0,0.0,0.51,0.52,0.0,0.53,0.54,0.53,0.54,0.57,0.61,0.59,0.49,0.47,0.48,0.0,0.53,0.51,0.48,0.57,0.59,0.52,0.46,0.6,0.47,0.51,0.57,0.46,0.53,0.0,0.56,0.57,0.51,0.56,0.48,0.49,0.51,0.55,0.54,0.42,0.45,0.53,0.49,0.46,0.41,0.5,0.47,0.62,0.54,0.51,0.52,0.49,0.0,0.52,0.0,0.0,0.0,0.25,0.18,0.68,0.16,0.21,0.0,0.15,0.19,0.17,0.16,0.19,0.16,0.16,0.14,0.16,1.02,0.16,0.15,0.15,0.13,0.14,0.15,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.06,0.09,0.07,0.06,0.07,0.07,0.52,0.0,1.39,0.0,0.54,0.55,0.46,0.58,0.49,0.5,0.55,0.56,0.57,0.6,0.49,0.38,0.4,0.5,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.28,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92999999999998
10/11/2021,1.94,1.52,1.44,1.87,1.9,1.47,1.61,1.59,1.5,1.55,1.59,1.41,1.54,1.44,1.33,1.38,1.99,0.13,1.33,1.23,1.03,1.26,0.07,1.19,0.99,1.89,0.97,0.77,0.55,0.82,0.67,0.0,0.61,0.6,0.0,0.57,0.0,0.49,0.46,0.43,0.53,0.0,0.08,0.46,0.55,0.0,0.49,0.51,0.46,0.51,0.0,1.33,0.49,0.53,0.47,0.0,0.54,0.42,0.5,0.46,0.47,0.51,0.49,0.53,0.0,0.53,0.53,0.42,0.0,0.59,0.48,0.0,0.0,0.5,0.52,0.0,0.53,0.53,0.51,0.53,0.57,0.6,0.58,0.49,0.49,0.48,0.0,0.52,0.52,0.48,0.57,0.59,0.52,0.46,0.59,0.48,0.52,0.57,0.46,0.53,0.0,0.55,0.57,0.51,0.55,0.48,0.49,0.52,0.56,0.54,0.43,0.45,0.52,0.49,0.46,0.41,0.49,0.47,0.63,0.53,0.51,0.5,0.5,0.0,0.53,0.0,0.0,0.0,0.25,0.18,0.67,0.15,0.22,0.0,0.16,0.19,0.18,0.16,0.19,0.16,0.16,0.14,0.16,1.04,0.16,0.15,0.15,0.13,0.14,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.09,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.09,0.07,0.09,0.07,0.06,0.07,0.07,0.52,0.0,1.39,0.0,0.54,0.56,0.47,0.58,0.48,0.5,0.55,0.55,0.56,0.59,0.49,0.39,0.4,0.5,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.35,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/12/2021,1.94,1.52,1.44,1.87,1.9,1.47,1.61,1.59,1.5,1.55,1.59,1.41,1.54,1.44,1.33,1.38,1.99,0.13,1.33,1.23,1.03,1.26,0.07,1.19,0.99,1.89,0.97,0.77,0.55,0.82,0.67,0.0,0.61,0.6,0.0,0.57,0.0,0.49,0.46,0.43,0.53,0.0,0.08,0.46,0.55,0.0,0.49,0.51,0.46,0.51,0.0,1.33,0.49,0.53,0.47,0.0,0.54,0.42,0.5,0.46,0.47,0.51,0.49,0.53,0.0,0.53,0.53,0.42,0.0,0.59,0.48,0.0,0.0,0.5,0.52,0.0,0.53,0.53,0.51,0.53,0.57,0.6,0.58,0.49,0.49,0.48,0.0,0.52,0.52,0.48,0.57,0.59,0.52,0.46,0.59,0.48,0.52,0.57,0.46,0.53,0.0,0.55,0.57,0.51,0.55,0.48,0.49,0.52,0.56,0.54,0.43,0.45,0.52,0.49,0.46,0.41,0.49,0.47,0.63,0.53,0.51,0.5,0.5,0.0,0.53,0.0,0.0,0.0,0.25,0.18,0.67,0.15,0.22,0.0,0.16,0.19,0.18,0.16,0.19,0.16,0.16,0.14,0.16,1.04,0.16,0.15,0.15,0.13,0.14,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.09,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.09,0.07,0.09,0.07,0.06,0.07,0.07,0.52,0.0,1.39,0.0,0.54,0.56,0.47,0.58,0.48,0.5,0.55,0.55,0.56,0.59,0.49,0.39,0.4,0.5,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.35,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/13/2021,1.97,1.53,1.45,1.87,1.93,1.48,1.62,1.61,1.51,1.58,1.63,1.45,1.55,1.46,1.34,1.4,2.04,0.13,1.35,1.26,1.02,1.26,0.07,1.13,1.0,1.89,0.91,0.76,0.55,0.81,0.66,0.0,0.61,0.61,0.0,0.56,0.0,0.48,0.46,0.43,0.54,0.0,0.08,0.48,0.56,0.0,0.49,0.51,0.46,0.51,0.0,1.34,0.49,0.52,0.47,0.0,0.53,0.42,0.5,0.46,0.47,0.51,0.48,0.54,0.0,0.52,0.54,0.41,0.0,0.6,0.48,0.0,0.0,0.5,0.53,0.0,0.54,0.53,0.5,0.54,0.58,0.6,0.59,0.49,0.5,0.47,0.0,0.52,0.53,0.48,0.57,0.6,0.52,0.46,0.6,0.5,0.52,0.58,0.45,0.54,0.0,0.55,0.57,0.51,0.56,0.48,0.49,0.51,0.56,0.54,0.43,0.45,0.53,0.49,0.45,0.4,0.49,0.47,0.65,0.53,0.51,0.51,0.49,0.0,0.53,0.0,0.0,0.0,0.25,0.18,0.67,0.15,0.21,0.0,0.16,0.19,0.17,0.17,0.19,0.16,0.16,0.14,0.16,1.03,0.16,0.15,0.14,0.13,0.14,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.09,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.07,0.06,0.07,0.07,0.52,0.0,1.4,0.0,0.54,0.56,0.46,0.59,0.48,0.5,0.56,0.55,0.56,0.6,0.48,0.39,0.39,0.5,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.03,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/14/2021,1.98,1.52,1.46,1.84,1.94,1.48,1.63,1.63,1.5,1.58,1.65,1.45,1.55,1.46,1.35,1.4,2.06,0.13,1.36,1.25,0.99,1.26,0.07,1.12,1.0,1.84,0.88,0.75,0.55,0.8,0.66,0.0,0.62,0.61,0.0,0.55,0.0,0.5,0.47,0.42,0.55,0.0,0.08,0.49,0.57,0.0,0.48,0.52,0.48,0.51,0.0,1.33,0.5,0.52,0.47,0.0,0.53,0.41,0.5,0.46,0.47,0.51,0.49,0.55,0.0,0.51,0.53,0.41,0.0,0.61,0.47,0.0,0.0,0.5,0.53,0.0,0.54,0.51,0.49,0.53,0.58,0.6,0.58,0.49,0.51,0.47,0.0,0.52,0.53,0.49,0.56,0.6,0.52,0.46,0.59,0.5,0.51,0.58,0.46,0.54,0.0,0.55,0.57,0.51,0.55,0.48,0.49,0.51,0.57,0.55,0.43,0.45,0.52,0.49,0.45,0.41,0.49,0.46,0.67,0.54,0.51,0.51,0.5,0.0,0.52,0.0,0.0,0.0,0.25,0.18,0.67,0.15,0.21,0.0,0.16,0.19,0.18,0.17,0.19,0.16,0.16,0.13,0.16,1.05,0.16,0.15,0.14,0.13,0.14,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.09,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.07,0.06,0.07,0.07,0.53,0.0,1.4,0.0,0.53,0.56,0.46,0.58,0.47,0.5,0.56,0.54,0.56,0.6,0.48,0.39,0.4,0.48,0.4,0.17,0.07,0.07,0.07,0.07,0.07,0.02,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/15/2021,1.99,1.51,1.47,1.81,1.95,1.47,1.64,1.63,1.5,1.58,1.66,1.46,1.54,1.47,1.36,1.38,2.07,0.13,1.37,1.25,0.99,1.27,0.07,1.11,1.0,1.8,0.85,0.78,0.55,0.8,0.66,0.0,0.62,0.62,0.0,0.55,0.0,0.51,0.48,0.42,0.56,0.0,0.08,0.49,0.58,0.0,0.48,0.51,0.48,0.51,0.0,1.33,0.49,0.52,0.47,0.0,0.52,0.41,0.5,0.45,0.48,0.51,0.47,0.54,0.0,0.51,0.53,0.41,0.0,0.61,0.47,0.0,0.0,0.5,0.53,0.0,0.54,0.51,0.5,0.53,0.58,0.6,0.58,0.49,0.51,0.46,0.0,0.51,0.52,0.49,0.57,0.6,0.5,0.46,0.59,0.49,0.52,0.58,0.46,0.54,0.0,0.55,0.57,0.51,0.56,0.47,0.5,0.51,0.57,0.54,0.42,0.45,0.52,0.49,0.45,0.4,0.49,0.45,0.67,0.54,0.52,0.51,0.5,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.68,0.15,0.21,0.0,0.16,0.19,0.18,0.17,0.19,0.17,0.17,0.13,0.16,1.08,0.16,0.15,0.14,0.13,0.15,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.07,0.06,0.07,0.07,0.53,0.0,1.41,0.0,0.52,0.54,0.46,0.6,0.46,0.49,0.57,0.55,0.55,0.6,0.48,0.39,0.4,0.49,0.4,0.17,0.07,0.08,0.07,0.07,0.07,0.02,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/18/2021,2.01,1.49,1.43,1.81,1.92,1.45,1.65,1.64,1.51,1.59,1.68,1.5,1.52,1.45,1.36,1.38,2.03,0.14,1.36,1.26,1.02,1.27,0.07,1.12,1.0,1.79,0.88,0.8,0.55,0.78,0.66,0.0,0.62,0.64,0.0,0.57,0.0,0.5,0.46,0.42,0.56,0.0,0.08,0.5,0.58,0.0,0.48,0.51,0.47,0.5,0.0,1.34,0.49,0.53,0.46,0.0,0.52,0.41,0.49,0.45,0.48,0.51,0.49,0.54,0.0,0.51,0.53,0.41,0.0,0.61,0.47,0.0,0.0,0.5,0.53,0.0,0.54,0.51,0.5,0.52,0.58,0.59,0.57,0.5,0.5,0.47,0.0,0.51,0.52,0.5,0.57,0.6,0.51,0.45,0.58,0.48,0.51,0.57,0.46,0.54,0.0,0.54,0.57,0.51,0.55,0.47,0.5,0.51,0.58,0.55,0.42,0.45,0.52,0.49,0.45,0.4,0.5,0.46,0.66,0.54,0.53,0.51,0.52,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.67,0.15,0.21,0.0,0.16,0.19,0.18,0.17,0.19,0.17,0.17,0.14,0.17,1.11,0.16,0.16,0.14,0.13,0.15,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.39,0.0,0.53,0.54,0.48,0.62,0.46,0.5,0.56,0.55,0.55,0.6,0.47,0.39,0.4,0.48,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
