,GOOGL,TXN,RBLX,AMAT,DELL,NXPI,HPQ,CRL,WAT,TGT,HCA,LH,LOW,HD,LKQ,CNHI.MI,URI,CAT,MO,FCX,KHC,EXC,SYF,DFS,RJF,COF,ALLY,FYBR,RF,LGF.A,LBRDK,ET,KMI,AVID,CAMT,NVMI,TTEC,CNDT,ON,NSIT,SNX,ARW,CMBM,AVT,DDS,EVRI,ASO,BKE,NRG,SGFY,CROX,TGH,CYH,S7V.,MYRG,MRVI,FL,THC,HRI,SEM,CWH,AES,INNV,TVTY,MOH,PAG,KTB,MYOV,AGCO,SAFM,BECN,ALHC,ATH,R,NAVI,AAWW,OMF,SC,BCC,COKE,DAR,HTH,UNFI,EVR,SPB,RIG,GWB,SNEX,BHF,ZION,TSE,BG,LPX,PACW,FHN,RFP,PAGP,NS,INT,ABCL,Cash/Receivables/Payables,AGPXX,SBH,AbCellera Biologics Inc Ordinary Shares,Securities Lending - Bnym,Interest/Overdraft,n/a,688008.SS,FTNT,FB,MSI,EPAM,MRNA,ORLY,TXT,PM,ETN,STZ,BURL,NUE,GSAT,DUK,GS,MET,WOW,IPG,LNG,PRFT,KLIC,CVLT,WDC,JBL,IT,DXC,MCFE,DKS,DVAX,TPX,CHH,HRB,AMN,DOCS,GDEN,HMHC,OGN,PRVA,AGL,UGI,CNR,ZIM,PNR,TRMK,SLM,ADM,AFG,ABCB,EPC,CASH,ESGR,X,STLD,DKL,SUN,TRGP,CNHI,VMW,MSFT,ORCL,CHTR,MELI,REGN,ODFL,EXPD,COST,BX,CG,C,OKE,SATS,FOXA,SYNA,EXLS,SPT,MANH,SKY,MUSA,BOOT,GOGL,M,NFG,WIRE,VRTV,ARVN,MATX,FLGT,VCEL,CUBI,ACI,UMPQ,IMKTA,GNW,UMBF,STC,FBP,MC,COTY,CRK,PEO.,TRVC.,NRA.,SUM
10/12/2021,4.0,0.0,0.0,3.91,4.25,0.0,0.0,2.33,2.08,2.14,0.0,2.25,0.0,2.41,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.47,1.39,1.42,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.77,0.0,0.0,0.78,0.0,0.0,0.0,0.78,0.0,0.0,0.39,0.43,0.41,0.0,0.35,0.26,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.32,0.47,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.37,0.34,0.38,0.26,0.0,0.0,0.3,0.35,0.31,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.31,0.0,0.0,0.34,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.17,3.65,4.03,3.77,1.88,2.39,2.17,2.01,1.98,2.15,1.88,1.6,1.31,1.65,1.34,1.47,1.07,1.16,1.06,0.88,0.65,0.75,0.74,0.83,0.8,0.74,0.63,0.42,0.44,0.41,0.46,0.4,0.43,0.33,0.42,0.4,0.37,0.27,0.27,0.35,0.3,0.31,0.32,0.33,0.29,0.32,0.31,0.32,0.25,0.34,0.3,0.21,0.24,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/13/2021,4.0,0.0,0.0,3.91,4.25,0.0,0.0,2.33,2.08,2.14,0.0,2.25,0.0,2.41,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.47,1.39,1.42,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.77,0.0,0.0,0.78,0.0,0.0,0.0,0.78,0.0,0.0,0.39,0.43,0.41,0.0,0.35,0.26,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.32,0.47,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.37,0.34,0.38,0.26,0.0,0.0,0.3,0.35,0.31,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.31,0.0,0.0,0.34,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.17,3.65,4.03,3.77,1.88,2.39,2.17,2.01,1.98,2.15,1.88,1.6,1.31,1.65,1.34,1.47,1.07,1.16,1.06,0.88,0.65,0.75,0.74,0.83,0.8,0.74,0.63,0.42,0.44,0.41,0.46,0.4,0.43,0.33,0.42,0.4,0.37,0.27,0.27,0.35,0.3,0.31,0.32,0.33,0.29,0.32,0.31,0.32,0.25,0.34,0.3,0.21,0.24,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/14/2021,4.0,0.0,0.0,3.97,4.28,0.0,0.0,2.34,2.08,2.15,0.0,2.23,0.0,2.45,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.48,1.37,1.41,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.78,0.0,0.0,0.77,0.0,0.0,0.0,0.78,0.0,0.0,0.39,0.41,0.41,0.0,0.35,0.25,0.35,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.48,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.37,0.34,0.38,0.27,0.0,0.0,0.3,0.36,0.31,0.0,0.0,0.41,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.34,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.33,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.19,3.62,4.04,3.73,1.9,2.38,2.15,2.02,1.98,2.17,1.81,1.62,1.32,1.64,1.33,1.48,1.07,1.17,1.09,0.89,0.63,0.76,0.74,0.84,0.8,0.73,0.64,0.42,0.44,0.41,0.46,0.4,0.43,0.3,0.41,0.39,0.38,0.27,0.25,0.35,0.31,0.32,0.31,0.33,0.29,0.33,0.31,0.32,0.25,0.35,0.3,0.22,0.25,0.24,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/15/2021,3.92,0.0,0.0,3.94,4.21,0.0,0.0,2.34,2.06,2.16,0.0,2.22,0.0,2.45,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.48,1.38,1.42,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.78,0.0,0.0,0.76,0.0,0.0,0.0,0.77,0.0,0.0,0.39,0.44,0.4,0.0,0.35,0.25,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.35,0.38,0.27,0.0,0.0,0.3,0.36,0.31,0.0,0.0,0.4,0.0,0.0,0.0,0.33,0.0,0.31,0.0,0.0,0.34,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.18,3.6,4.09,3.76,1.93,2.39,2.15,2.02,1.96,2.15,1.82,1.63,1.39,1.64,1.33,1.47,1.08,1.16,1.1,0.91,0.61,0.75,0.71,0.82,0.8,0.72,0.61,0.42,0.46,0.41,0.47,0.4,0.44,0.33,0.42,0.4,0.38,0.29,0.27,0.35,0.3,0.33,0.31,0.33,0.28,0.32,0.31,0.32,0.25,0.36,0.3,0.23,0.25,0.25,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
10/18/2021,3.97,0.0,0.0,4.02,4.21,0.0,0.0,2.27,2.05,2.22,0.0,2.19,0.0,2.44,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.47,1.34,1.4,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.76,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.0,0.0,0.39,0.42,0.41,0.0,0.34,0.26,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.32,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.4,0.35,0.37,0.27,0.0,0.0,0.29,0.37,0.3,0.0,0.0,0.38,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.34,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.35,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4.19,3.57,4.1,3.86,2.01,2.4,2.16,2.05,2.02,2.12,1.8,1.62,1.41,1.63,1.31,1.46,1.09,1.17,1.11,0.93,0.61,0.76,0.73,0.82,0.8,0.73,0.62,0.43,0.42,0.41,0.46,0.38,0.35,0.32,0.42,0.39,0.38,0.29,0.25,0.35,0.31,0.3,0.32,0.32,0.28,0.32,0.3,0.32,0.24,0.36,0.3,0.23,0.24,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04000000000002
10/19/2021,3.97,0.0,0.0,4.0,4.27,0.0,0.0,2.26,2.05,2.26,0.0,2.15,0.0,2.48,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.5,1.36,1.44,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0.77,0.0,0.0,0.39,0.41,0.4,0.0,0.34,0.26,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.39,0.35,0.37,0.27,0.0,0.0,0.29,0.37,0.3,0.0,0.0,0.38,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.34,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.53,4.01,3.91,1.96,2.42,2.18,2.04,2.04,2.11,1.79,1.63,1.32,1.61,1.36,1.46,1.07,1.17,1.16,0.92,0.59,0.76,0.71,0.81,0.81,0.74,0.63,0.43,0.42,0.4,0.46,0.38,0.33,0.29,0.41,0.38,0.39,0.29,0.25,0.35,0.3,0.31,0.31,0.32,0.28,0.32,0.3,0.31,0.24,0.36,0.3,0.22,0.25,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/20/2021,3.97,0.0,0.0,4.0,4.27,0.0,0.0,2.26,2.05,2.26,0.0,2.15,0.0,2.48,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.5,1.36,1.44,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0.77,0.0,0.0,0.39,0.41,0.4,0.0,0.34,0.26,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.39,0.35,0.37,0.27,0.0,0.0,0.29,0.37,0.3,0.0,0.0,0.38,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.34,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.53,4.01,3.91,1.96,2.42,2.18,2.04,2.04,2.11,1.79,1.63,1.32,1.61,1.36,1.46,1.07,1.17,1.16,0.92,0.59,0.76,0.71,0.81,0.81,0.74,0.63,0.43,0.42,0.4,0.46,0.38,0.33,0.29,0.41,0.38,0.39,0.29,0.25,0.35,0.3,0.31,0.31,0.32,0.28,0.32,0.3,0.31,0.24,0.36,0.3,0.22,0.25,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/21/2021,3.97,0.0,0.0,4.01,4.27,0.0,0.0,2.3,2.05,2.31,0.0,2.15,0.0,2.49,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.49,1.35,1.43,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.76,0.0,0.0,0.75,0.0,0.0,0.0,0.76,0.0,0.0,0.42,0.41,0.41,0.0,0.33,0.24,0.39,0.0,0.0,0.0,0.35,0.0,0.0,0.32,0.51,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.38,0.35,0.38,0.27,0.0,0.0,0.29,0.37,0.29,0.0,0.0,0.38,0.0,0.0,0.0,0.3,0.0,0.31,0.0,0.0,0.33,0.31,0.33,0.0,0.0,0.23,0.0,0.0,0.33,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.31,3.61,4.02,3.95,2.01,2.43,2.14,2.0,2.02,2.05,1.81,1.63,1.33,1.59,1.37,1.43,1.05,1.16,1.16,0.94,0.6,0.75,0.7,0.8,0.81,0.73,0.62,0.44,0.42,0.41,0.45,0.38,0.33,0.3,0.41,0.38,0.39,0.27,0.25,0.34,0.29,0.32,0.31,0.31,0.28,0.32,0.29,0.31,0.24,0.36,0.29,0.22,0.25,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
10/22/2021,3.97,0.0,0.0,4.03,4.33,0.0,0.0,2.28,2.05,2.28,0.0,2.15,0.0,2.5,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.48,1.35,1.42,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.77,0.0,0.0,0.75,0.0,0.0,0.0,0.76,0.0,0.0,0.41,0.41,0.4,0.0,0.33,0.25,0.38,0.0,0.0,0.0,0.34,0.0,0.0,0.33,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.39,0.37,0.38,0.26,0.0,0.0,0.29,0.35,0.29,0.0,0.0,0.37,0.0,0.0,0.0,0.3,0.0,0.31,0.0,0.0,0.34,0.3,0.33,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.36,3.64,4.04,3.94,1.99,2.41,2.13,1.96,2.01,2.05,1.79,1.63,1.34,1.6,1.36,1.44,1.07,1.16,1.12,0.94,0.62,0.76,0.7,0.79,0.82,0.72,0.62,0.43,0.43,0.41,0.44,0.38,0.33,0.3,0.4,0.38,0.39,0.28,0.24,0.34,0.29,0.34,0.31,0.31,0.28,0.32,0.29,0.31,0.23,0.35,0.29,0.22,0.25,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
10/25/2021,3.9,0.0,0.0,3.96,4.38,0.0,0.0,2.28,2.1,2.28,0.0,2.17,0.0,2.52,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.49,1.31,1.36,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.76,0.0,0.0,0.41,0.41,0.41,0.0,0.33,0.25,0.4,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.41,0.39,0.38,0.26,0.0,0.0,0.29,0.36,0.29,0.0,0.0,0.37,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.34,0.3,0.32,0.0,0.0,0.23,0.0,0.0,0.35,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.36,3.63,4.06,3.96,2.01,2.49,2.16,1.95,2.01,2.05,1.83,1.6,1.34,1.62,1.34,1.43,1.08,1.11,1.09,0.85,0.66,0.75,0.71,0.8,0.81,0.73,0.63,0.44,0.45,0.42,0.44,0.38,0.33,0.28,0.38,0.37,0.39,0.29,0.25,0.34,0.3,0.34,0.32,0.31,0.29,0.32,0.3,0.31,0.24,0.35,0.29,0.22,0.24,0.24,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
10/26/2021,3.78,0.0,0.0,4.04,4.44,0.0,0.0,2.3,2.12,2.3,0.0,2.19,0.0,2.54,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.5,1.32,1.3,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.75,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.0,0.0,0.42,0.41,0.42,0.0,0.33,0.24,0.4,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.51,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.4,0.4,0.39,0.26,0.0,0.0,0.29,0.36,0.29,0.0,0.0,0.37,0.0,0.0,0.0,0.31,0.0,0.32,0.0,0.0,0.34,0.29,0.32,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.37,3.45,4.08,4.0,1.94,2.49,2.16,1.96,2.01,2.06,1.81,1.6,1.32,1.63,1.36,1.43,1.08,1.11,1.08,0.87,0.65,0.75,0.72,0.78,0.82,0.72,0.64,0.44,0.44,0.42,0.44,0.37,0.33,0.27,0.39,0.37,0.39,0.29,0.24,0.34,0.3,0.34,0.32,0.32,0.29,0.32,0.3,0.32,0.24,0.36,0.29,0.23,0.25,0.24,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
10/27/2021,3.78,0.0,0.0,4.04,4.44,0.0,0.0,2.3,2.12,2.3,0.0,2.19,0.0,2.53,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.5,1.32,1.3,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.75,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.0,0.0,0.42,0.41,0.42,0.0,0.33,0.24,0.4,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.4,0.4,0.39,0.26,0.0,0.0,0.29,0.35,0.29,0.0,0.0,0.37,0.0,0.0,0.0,0.31,0.0,0.32,0.0,0.0,0.34,0.29,0.32,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.37,3.45,4.08,4.0,1.93,2.49,2.16,1.96,2.01,2.06,1.81,1.6,1.32,1.63,1.36,1.43,1.08,1.11,1.08,0.87,0.65,0.75,0.71,0.78,0.82,0.72,0.64,0.44,0.44,0.42,0.44,0.37,0.33,0.27,0.39,0.37,0.39,0.29,0.24,0.34,0.3,0.34,0.32,0.32,0.29,0.32,0.3,0.32,0.24,0.36,0.29,0.23,0.25,0.24,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/28/2021,3.76,0.0,0.0,4.02,4.34,0.0,0.0,2.31,2.12,2.33,0.0,2.17,0.0,2.56,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.49,1.32,1.31,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.76,0.0,0.0,0.77,0.0,0.0,0.0,0.76,0.0,0.0,0.43,0.43,0.43,0.0,0.33,0.24,0.41,0.0,0.0,0.0,0.37,0.0,0.0,0.34,0.48,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.41,0.4,0.4,0.26,0.0,0.0,0.29,0.36,0.29,0.0,0.0,0.37,0.0,0.0,0.0,0.32,0.0,0.31,0.0,0.0,0.34,0.3,0.32,0.0,0.0,0.22,0.0,0.0,0.35,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.31,3.48,4.0,4.01,2.06,2.47,2.14,1.95,2.0,2.04,1.79,1.71,1.3,1.61,1.35,1.42,1.06,1.08,1.1,0.87,0.65,0.74,0.71,0.79,0.81,0.7,0.64,0.45,0.47,0.42,0.44,0.37,0.33,0.27,0.4,0.38,0.4,0.29,0.24,0.34,0.31,0.34,0.33,0.32,0.29,0.32,0.3,0.32,0.24,0.36,0.29,0.24,0.26,0.24,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
10/29/2021,3.85,0.0,0.0,3.95,4.3,0.0,0.0,2.37,2.12,2.34,0.0,2.21,0.0,2.57,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.51,1.31,1.3,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.79,0.0,0.0,0.76,0.0,0.0,0.0,0.75,0.0,0.0,0.44,0.43,0.43,0.0,0.33,0.24,0.41,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.47,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.4,0.4,0.4,0.26,0.0,0.0,0.29,0.35,0.29,0.0,0.0,0.36,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.34,0.29,0.32,0.0,0.0,0.22,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.23,3.37,4.04,4.06,2.06,2.49,2.11,1.96,2.01,2.06,1.81,1.76,1.31,1.63,1.38,1.43,1.07,1.1,1.11,0.87,0.65,0.6,0.71,0.79,0.83,0.68,0.64,0.44,0.47,0.42,0.44,0.37,0.33,0.28,0.42,0.39,0.41,0.27,0.25,0.34,0.3,0.34,0.32,0.32,0.29,0.32,0.3,0.32,0.24,0.36,0.29,0.24,0.26,0.23,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
11/01/2021,4.03,0.0,0.0,4.07,4.3,0.0,0.0,2.42,2.12,2.33,0.0,2.22,0.0,2.59,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.47,1.21,1.24,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.74,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.42,0.41,0.42,0.0,0.33,0.23,0.42,0.0,0.0,0.0,0.35,0.0,0.0,0.36,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.41,0.4,0.38,0.25,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.36,0.0,0.0,0.0,0.32,0.0,0.31,0.0,0.0,0.36,0.28,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.29,3.39,4.08,4.16,2.07,2.36,2.12,1.96,2.06,2.05,1.81,1.72,1.31,1.62,1.37,1.43,1.04,1.11,1.08,0.88,0.67,0.6,0.72,0.77,0.83,0.68,0.61,0.44,0.5,0.4,0.46,0.36,0.34,0.29,0.42,0.39,0.4,0.3,0.25,0.34,0.29,0.34,0.32,0.3,0.29,0.32,0.3,0.32,0.24,0.32,0.28,0.23,0.26,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
