,AAPL,MSFT,FB,GOOGL,GOOG,TSLA,NVDA,JNJ,HD,PG,ADBE,CRM,INTC,CSCO,PFE,KO,ABT,CVX,PEP,NKE,TMO,MRK,LLY,TXN,MCD,DHR,MDT,QCOM,UPS,LIN,UNP,AMGN,LOW,INTU,SBUX,AMAT,AMT,MMM,AMD,ISRG,NOW,LRCX,BKNG,MU,PLD,MDLZ,SYK,TJX,EL,CSX,BDX,EQIX,CL,ILMN,NSC,SHW,EW,ADSK,ITW,APD,ADI,BSX,ETN,REGN,EMR,NXPI,WM,IDXX,TWTR,VRTX,BIIB,ECL,NEM,EOG,JCI,ROP,KLAC,SLB,PSA,EBAY,TEL,KMB,A,ROST,TT,ALGN,APTV,SNPS,DD,DXCM,BAX,ALXN,PPG,ORLY,PXD,CDNS,MSI,CTSH,HPQ,RMD,CMI,ZBH,MNST,CTAS,SWK,OTIS,ROK,FTNT,CTVA,AZO,MTD,DHI,ANSS,FAST,AVB,NUE,ZBRA,CPRT,MXIM,VFC,EQR,WST,GNRC,KSU,WY,HSY,ETSY,ENPH,CDW,ODFL,FTV,CERN,DLTR,VMC,VRSN,CLX,MLM,GRMN,DOV,MKC,TSCO,IT,WAT,TER,XYL,EXPD,CHD,TRMB,STE,ANET,ALB,COO,ULTA,GWW,AKAM,TFX,TYL,CRL,POOL,GPC,PAYC,DRE,NVR,DGX,AVY,HOLX,PKI,IEX,NLOK,MPWR,INCY,PTC,MAS,PHM,CTXS,ABMD,XRAY,LKQ,JBHT,FMC,FBHS,BIO,AAP,PKG,CHRW,ALLE,TPR,LW,MHK,FFIV,PNR,HSIC,RHI,AOS,JNPR,OGN,ROL,IPGP,COG,UAA,GLW,LH,RSG,XOM,MRNA,GPS,AVGO,CCI,TECH,CDAY,CTRA,CARR,MCHP,MAA,CTLT,PEAK,WAB,COP,WBA,IR,NTAP,BKR,CP.TO,SUM
11/01/2021,10.82,11.25,3.45,4.08,3.82,3.9,2.82,2.0,1.83,1.59,1.41,1.33,0.9,1.1,1.12,1.0,1.05,1.0,1.03,0.96,1.12,0.96,0.92,0.8,0.0,0.9,0.76,0.69,0.72,0.76,0.72,0.54,0.76,0.78,0.62,0.56,0.0,0.48,0.69,0.58,0.61,0.37,0.46,0.36,0.49,0.39,0.42,0.36,0.35,0.37,0.33,0.34,0.3,0.28,0.33,0.36,0.34,0.31,0.29,0.3,0.42,0.29,0.3,0.29,0.27,0.24,0.28,0.25,0.2,0.22,0.18,0.25,0.21,0.25,0.24,0.23,0.24,0.0,0.23,0.23,0.22,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.17,0.25,0.19,0.0,0.18,0.21,0.2,0.21,0.2,0.19,0.17,0.18,0.16,0.14,0.15,0.17,0.14,0.16,0.17,0.2,0.14,0.18,0.16,0.13,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.12,0.12,0.14,0.13,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.1,0.09,0.11,0.09,0.1,0.1,0.11,0.11,0.13,0.09,0.09,0.08,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.05,0.07,0.06,0.07,0.08,0.05,0.06,0.08,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.26,0.55,0.0,0.99,0.36,0.09,0.08,0.08,0.21,0.18,0.11,0.1,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.65999999999998
11/02/2021,10.97,11.15,3.46,4.01,3.76,3.99,2.85,1.97,1.81,1.59,1.4,1.33,0.89,1.09,1.11,1.0,1.04,1.0,1.02,0.96,1.12,1.0,0.92,0.8,0.0,0.89,0.75,0.69,0.71,0.75,0.72,0.54,0.75,0.77,0.61,0.57,0.0,0.48,0.67,0.58,0.62,0.37,0.46,0.36,0.5,0.39,0.41,0.36,0.35,0.37,0.31,0.35,0.3,0.28,0.33,0.36,0.33,0.32,0.3,0.31,0.43,0.28,0.3,0.3,0.27,0.24,0.28,0.25,0.2,0.22,0.18,0.25,0.2,0.25,0.24,0.23,0.25,0.0,0.23,0.22,0.22,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.17,0.25,0.18,0.0,0.18,0.2,0.2,0.21,0.19,0.19,0.17,0.18,0.16,0.14,0.15,0.17,0.14,0.16,0.17,0.2,0.14,0.18,0.16,0.13,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.14,0.14,0.15,0.13,0.13,0.12,0.14,0.14,0.12,0.14,0.12,0.1,0.11,0.11,0.09,0.09,0.11,0.1,0.11,0.09,0.11,0.13,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.09,0.08,0.08,0.07,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.11,0.06,0.06,0.07,0.06,0.05,0.07,0.06,0.07,0.08,0.05,0.06,0.08,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.25,0.56,0.0,1.0,0.36,0.09,0.08,0.08,0.22,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.65
11/03/2021,10.69,11.33,3.51,4.05,3.79,4.1,2.9,1.95,1.8,1.58,1.41,1.33,0.91,1.07,1.12,1.0,1.04,1.01,1.02,0.97,1.13,1.01,0.92,0.79,0.0,0.9,0.73,0.68,0.71,0.75,0.72,0.54,0.76,0.78,0.57,0.57,0.0,0.47,0.66,0.59,0.63,0.37,0.45,0.35,0.49,0.39,0.41,0.36,0.34,0.37,0.31,0.34,0.29,0.28,0.33,0.35,0.34,0.32,0.3,0.3,0.42,0.28,0.3,0.3,0.26,0.24,0.28,0.26,0.19,0.22,0.18,0.25,0.2,0.25,0.24,0.23,0.26,0.0,0.23,0.23,0.22,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.17,0.27,0.18,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.16,0.14,0.15,0.17,0.13,0.16,0.17,0.21,0.14,0.18,0.16,0.13,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.14,0.13,0.12,0.12,0.14,0.14,0.12,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.13,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.09,0.09,0.08,0.07,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.05,0.07,0.06,0.07,0.08,0.05,0.06,0.08,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.13,1.24,0.55,0.0,0.99,0.35,0.09,0.08,0.08,0.21,0.18,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.64
11/04/2021,10.69,11.33,3.51,4.05,3.79,4.1,2.9,1.95,1.8,1.58,1.41,1.33,0.91,1.07,1.12,1.0,1.04,1.01,1.02,0.97,1.13,1.01,0.92,0.79,0.0,0.9,0.73,0.68,0.71,0.75,0.72,0.54,0.76,0.78,0.57,0.57,0.0,0.47,0.66,0.59,0.63,0.37,0.45,0.35,0.49,0.39,0.41,0.36,0.34,0.37,0.31,0.34,0.29,0.28,0.33,0.35,0.34,0.32,0.3,0.3,0.42,0.28,0.3,0.3,0.26,0.24,0.28,0.26,0.19,0.22,0.18,0.25,0.2,0.25,0.24,0.23,0.26,0.0,0.23,0.23,0.22,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.17,0.27,0.18,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.16,0.14,0.15,0.17,0.13,0.16,0.17,0.21,0.14,0.18,0.16,0.13,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.14,0.13,0.12,0.12,0.14,0.14,0.12,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.13,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.09,0.09,0.08,0.07,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.05,0.07,0.06,0.07,0.08,0.05,0.06,0.08,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.13,1.24,0.55,0.0,0.99,0.35,0.09,0.08,0.08,0.21,0.18,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.64
11/05/2021,10.63,11.24,3.57,3.92,3.67,4.45,2.93,1.95,1.77,1.58,1.39,1.34,0.0,1.08,1.11,0.99,1.04,1.01,1.01,0.97,1.14,1.01,0.9,0.79,0.0,0.9,0.74,0.69,0.7,0.76,0.71,0.54,0.75,0.76,0.59,0.76,0.0,0.47,0.69,0.58,0.61,0.55,0.47,0.54,0.49,0.39,0.41,0.37,0.34,0.37,0.32,0.34,0.29,0.28,0.32,0.34,0.33,0.32,0.3,0.3,0.61,0.28,0.3,0.3,0.27,0.25,0.28,0.26,0.2,0.22,0.19,0.25,0.2,0.25,0.24,0.23,0.26,0.0,0.23,0.23,0.23,0.2,0.22,0.19,0.2,0.22,0.22,0.23,0.17,0.28,0.18,0.0,0.17,0.19,0.2,0.22,0.19,0.19,0.17,0.18,0.16,0.14,0.15,0.17,0.13,0.16,0.17,0.2,0.14,0.18,0.15,0.13,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.15,0.13,0.13,0.12,0.14,0.15,0.12,0.15,0.12,0.1,0.12,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.1,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.0,0.07,0.06,0.07,0.07,0.05,0.06,0.08,0.07,0.06,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.26,0.54,0.0,1.16,0.36,0.09,0.08,0.08,0.21,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.83
11/08/2021,10.53,11.23,3.56,3.95,3.71,4.42,3.3,1.93,1.76,1.57,1.43,1.33,0.0,1.07,1.09,0.98,1.02,0.98,1.01,1.0,1.12,1.02,0.96,0.78,0.0,0.86,0.72,0.78,0.68,0.76,0.69,0.54,0.75,0.76,0.59,0.8,0.0,0.46,0.74,0.58,0.62,0.56,0.44,0.54,0.49,0.39,0.4,0.37,0.35,0.36,0.31,0.32,0.29,0.28,0.31,0.34,0.33,0.31,0.3,0.3,0.61,0.27,0.3,0.3,0.26,0.26,0.28,0.24,0.19,0.22,0.19,0.25,0.19,0.24,0.23,0.23,0.28,0.0,0.23,0.22,0.23,0.2,0.21,0.19,0.19,0.22,0.21,0.23,0.18,0.27,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.13,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.17,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.14,0.13,0.12,0.13,0.11,0.15,0.14,0.11,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.09,0.09,0.11,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.06,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.12,1.21,0.44,0.0,1.18,0.35,0.08,0.07,0.08,0.2,0.2,0.1,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/09/2021,10.53,11.23,3.56,3.95,3.71,4.42,3.3,1.93,1.76,1.57,1.43,1.33,0.0,1.07,1.09,0.98,1.02,0.98,1.01,1.0,1.12,1.02,0.96,0.78,0.0,0.86,0.72,0.78,0.68,0.76,0.69,0.54,0.75,0.76,0.59,0.8,0.0,0.46,0.74,0.58,0.62,0.56,0.44,0.54,0.49,0.39,0.4,0.37,0.35,0.36,0.31,0.32,0.29,0.28,0.31,0.34,0.33,0.31,0.3,0.3,0.61,0.27,0.3,0.3,0.26,0.26,0.28,0.24,0.19,0.22,0.19,0.25,0.19,0.24,0.23,0.23,0.28,0.0,0.23,0.22,0.23,0.2,0.21,0.19,0.19,0.22,0.21,0.23,0.18,0.27,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.13,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.17,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.14,0.13,0.12,0.13,0.11,0.15,0.14,0.11,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.09,0.09,0.11,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.06,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.12,1.21,0.44,0.0,1.18,0.35,0.08,0.07,0.08,0.2,0.2,0.1,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/10/2021,10.53,11.23,3.56,3.95,3.71,4.42,3.3,1.93,1.76,1.57,1.43,1.33,0.0,1.07,1.09,0.98,1.02,0.98,1.01,1.0,1.12,1.02,0.96,0.78,0.0,0.86,0.72,0.78,0.68,0.76,0.69,0.54,0.75,0.76,0.59,0.8,0.0,0.46,0.74,0.58,0.62,0.56,0.44,0.54,0.49,0.39,0.4,0.37,0.35,0.36,0.31,0.32,0.29,0.28,0.31,0.34,0.33,0.31,0.3,0.3,0.61,0.27,0.3,0.3,0.26,0.26,0.28,0.24,0.19,0.22,0.19,0.25,0.19,0.24,0.23,0.23,0.28,0.0,0.23,0.22,0.23,0.2,0.21,0.19,0.19,0.22,0.21,0.23,0.18,0.27,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.13,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.17,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.14,0.13,0.12,0.13,0.11,0.15,0.14,0.11,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.09,0.09,0.11,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.06,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.12,1.21,0.44,0.0,1.18,0.35,0.08,0.07,0.08,0.2,0.2,0.1,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/11/2021,10.55,11.21,3.61,3.97,3.73,4.39,3.3,1.91,1.74,1.58,1.4,1.33,0.0,1.07,1.21,0.98,0.98,0.99,1.02,1.01,1.08,0.92,0.94,0.79,0.0,0.83,0.73,0.82,0.67,0.76,0.69,0.54,0.74,0.75,0.61,0.82,0.0,0.47,0.74,0.58,0.61,0.57,0.48,0.55,0.48,0.39,0.41,0.38,0.36,0.35,0.31,0.31,0.29,0.27,0.31,0.34,0.33,0.32,0.3,0.3,0.63,0.27,0.3,0.28,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.2,0.25,0.24,0.22,0.28,0.0,0.22,0.22,0.23,0.2,0.21,0.19,0.19,0.22,0.21,0.23,0.19,0.27,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.13,0.15,0.17,0.13,0.15,0.17,0.2,0.16,0.17,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.13,0.12,0.12,0.13,0.11,0.15,0.14,0.11,0.15,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.11,0.09,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.09,0.09,0.1,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.06,0.1,0.06,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.12,1.22,0.37,0.0,1.2,0.35,0.08,0.07,0.08,0.2,0.21,0.1,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.62
11/12/2021,10.49,11.24,3.58,3.97,3.73,4.18,3.41,1.91,1.74,1.56,1.41,1.34,0.0,1.07,1.21,0.97,1.0,0.99,1.0,0.98,1.09,0.93,0.92,0.79,0.0,0.85,0.74,0.83,0.68,0.77,0.69,0.53,0.74,0.75,0.6,0.82,0.0,0.47,0.81,0.58,0.61,0.57,0.48,0.56,0.49,0.38,0.41,0.37,0.36,0.36,0.31,0.31,0.29,0.26,0.31,0.34,0.33,0.32,0.3,0.31,0.63,0.27,0.31,0.29,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.2,0.25,0.24,0.23,0.28,0.0,0.22,0.21,0.23,0.2,0.22,0.19,0.2,0.23,0.21,0.23,0.18,0.27,0.18,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.13,0.15,0.17,0.13,0.16,0.17,0.21,0.15,0.17,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.13,0.13,0.12,0.13,0.11,0.15,0.14,0.11,0.15,0.12,0.1,0.11,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.13,0.15,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.09,0.09,0.11,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.12,1.24,0.38,0.0,1.2,0.34,0.08,0.07,0.08,0.21,0.2,0.1,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.7
11/15/2021,10.46,11.25,3.52,3.93,3.72,3.88,3.42,1.94,1.76,1.6,1.38,1.33,0.0,1.08,1.27,0.99,1.02,1.0,1.01,0.96,1.12,0.96,0.94,0.79,0.0,0.87,0.72,0.84,0.7,0.78,0.71,0.54,0.74,0.74,0.59,0.83,0.0,0.47,0.8,0.56,0.61,0.58,0.45,0.57,0.5,0.39,0.4,0.37,0.36,0.36,0.32,0.31,0.3,0.25,0.31,0.35,0.32,0.32,0.3,0.31,0.63,0.27,0.31,0.29,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.21,0.25,0.24,0.22,0.28,0.0,0.23,0.21,0.24,0.2,0.22,0.19,0.2,0.22,0.21,0.23,0.19,0.28,0.18,0.0,0.17,0.2,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.12,0.16,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.14,0.15,0.12,0.15,0.12,0.1,0.12,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.23,0.36,0.0,1.21,0.35,0.09,0.07,0.08,0.21,0.21,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.7
11/16/2021,10.46,11.25,3.52,3.93,3.72,3.88,3.42,1.94,1.76,1.6,1.38,1.33,0.0,1.08,1.27,0.99,1.02,1.0,1.01,0.96,1.12,0.96,0.94,0.79,0.0,0.87,0.72,0.84,0.7,0.78,0.71,0.54,0.74,0.74,0.59,0.83,0.0,0.47,0.8,0.56,0.61,0.58,0.45,0.57,0.5,0.39,0.4,0.37,0.36,0.36,0.32,0.31,0.3,0.25,0.31,0.35,0.32,0.32,0.3,0.31,0.63,0.27,0.31,0.29,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.21,0.25,0.24,0.22,0.28,0.0,0.23,0.21,0.24,0.2,0.22,0.19,0.2,0.22,0.21,0.23,0.19,0.28,0.18,0.0,0.17,0.2,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.12,0.16,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.14,0.15,0.12,0.15,0.12,0.1,0.12,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.23,0.36,0.0,1.21,0.35,0.09,0.07,0.08,0.21,0.21,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.7
11/17/2021,10.46,11.25,3.52,3.93,3.72,3.88,3.42,1.94,1.76,1.6,1.38,1.33,0.0,1.08,1.27,0.99,1.02,1.0,1.01,0.96,1.12,0.96,0.94,0.79,0.0,0.87,0.72,0.84,0.7,0.78,0.71,0.54,0.74,0.74,0.59,0.83,0.0,0.47,0.8,0.56,0.61,0.58,0.45,0.57,0.5,0.39,0.4,0.37,0.36,0.36,0.32,0.31,0.3,0.25,0.31,0.35,0.32,0.32,0.3,0.31,0.63,0.27,0.31,0.29,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.21,0.25,0.24,0.22,0.28,0.0,0.23,0.21,0.24,0.2,0.22,0.19,0.2,0.22,0.21,0.23,0.19,0.28,0.18,0.0,0.17,0.2,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.12,0.16,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.14,0.15,0.12,0.15,0.12,0.1,0.12,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.23,0.36,0.0,1.21,0.35,0.09,0.07,0.08,0.21,0.21,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.7
11/18/2021,10.51,11.29,3.63,3.97,3.75,3.73,3.38,1.94,1.77,1.59,1.4,1.33,0.0,1.07,1.25,0.98,1.02,0.99,1.0,0.97,1.12,0.95,0.92,0.78,0.0,0.86,0.72,0.83,0.69,0.78,0.71,0.54,0.75,0.76,0.59,0.84,0.0,0.47,0.8,0.56,0.61,0.59,0.44,0.58,0.49,0.39,0.4,0.37,0.36,0.35,0.31,0.31,0.29,0.25,0.3,0.36,0.32,0.32,0.3,0.31,0.63,0.27,0.31,0.29,0.26,0.26,0.28,0.24,0.19,0.22,0.18,0.26,0.21,0.25,0.25,0.23,0.28,0.0,0.22,0.21,0.24,0.2,0.22,0.18,0.2,0.22,0.21,0.24,0.19,0.28,0.18,0.0,0.17,0.2,0.19,0.22,0.19,0.19,0.17,0.17,0.15,0.12,0.15,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.15,0.15,0.12,0.15,0.12,0.1,0.12,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.09,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.21,0.36,0.0,1.22,0.35,0.08,0.07,0.07,0.22,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.68
