,AAPL,MSFT,AMZN,FB,JNJ,JPM,GOOG,GOOGL,BRK.B,CMCSA,INTC,UNH,V,VZ,MA,BAC,PG,CSCO,QCOM,NVDA,PFE,PEP,ORCL,WMT,UNP,TGT,KO,T,DIS,HD,TXN,LLY,ACN,MS,MRK,AXP,CHTR,ABBV,LOW,ADBE,AVGO,XOM,CVX,LRCX,NKE,CAT,AMAT,IBM,WFC,TMO,COST,AMGN,GNRC,MSCI,CSX,C,MMM,UPS,DHR,MU,BBY,ANTM,HON,GS,SCHW,DE,COP,RTX,ODFL,GM,CVS,ABT,PYPL,CI,SPGI,NSC,TSLA,GILD,TROW,BMY,ALGN,NFLX,MCD,MDT,APTV,F,USB,FDX,AMP,ZTS,COF,TMUS,ZBRA,BKNG,MO,CRL,URI,TJX,HUM,IDXX,KR,INTU,TEL,SIVB,FCX,ADP,LMT,DFS,PNC,SHW,ETN,PPG,KLAC,HZNP,NUE,SYF,CPRT,WST,ALL,PH,ON,AON,DHI,SWKS,MRVL,LBRDK,JCI,ADI,SBUX,LIN,EMR,CNC,BLK,PAYC,EL,LPLA,CMI,CTAS,EBAY,ITW,TRV,RSG,CBRE,DOW,CTLT,ORLY,KEYS,WM,MOH,NDAQ,TT,DG,MPC,BLL,CB,BK,AVY,IQV,LYB,MCO,ALLY,TFC,BIIB,ENTG,ICE,DVA,TER,MMC,ALB,CARR,CDW,NOC,SEDG,QRVO,CDNS,FTNT,JBL,LUV,KSU,STLD,CMG,WSM,HBAN,DECK,LEN,PAYX,GPN,ROK,MTD,PGR,ATVI,XLNX,LH,LULU,FIS,WBA,MDLZ,MET,PCAR,GLW,ADM,MCHP,GD,SNPS,RMD,TSCO,SLB,DOV,PWR,A,HIG,PXD,MAR,KMX,COG,EOG,VLO,CTRA,ULTA,BLDR,CTSH,CAR,ANET,CRM,POOL,EPAM,AMD,TREX,DLTR,ENPH,DDS,NEE,MCK,CERN,STX,DVN,FITB,OXY,TSN,CSL,FLT,WMB,CCK,APD,RS,WHR,PKG,CL,JBHT,IT,PKI,REGN,SWK,GXO,HPQ,AN,OKE,AJG,CIEN,UHAL,DRI,GPC,OMC,FISV,KEY,STT,GWW,PRU,NTRS,LHX,AFL,PHM,ABC,CE,PM,MORN,TDY,HLT,FICO,ROST,HES,WBD,DAR,CTVA,SYY,NEM,BX,GIS,SUM
12/07/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/08/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/09/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/10/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/13/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/14/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/15/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/16/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/17/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
12/20/2021,5.1,4.27,2.65,0.92,0.93,1.03,0.9,0.92,0.73,0.6,0.62,0.76,0.58,0.53,0.5,0.56,0.56,0.49,0.52,0.66,0.45,0.42,0.39,0.36,0.41,0.37,0.35,0.3,0.3,0.52,0.36,0.33,0.4,0.33,0.32,0.31,0.27,0.32,0.39,0.35,0.34,0.31,0.32,0.32,0.29,0.24,0.3,0.22,0.25,0.3,0.31,0.23,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.26,0.19,0.23,0.19,0.21,0.23,0.2,0.26,0.19,0.27,0.23,0.22,0.22,0.14,0.19,0.2,0.19,0.28,0.18,0.17,0.15,0.15,0.21,0.18,0.14,0.16,0.24,0.16,0.14,0.18,0.18,0.13,0.12,0.17,0.15,0.14,0.14,0.15,0.15,0.16,0.14,0.16,0.19,0.15,0.18,0.15,0.16,0.14,0.12,0.15,0.16,0.14,0.14,0.17,0.13,0.12,0.12,0.15,0.14,0.11,0.14,0.19,0.15,0.15,0.11,0.16,0.12,0.14,0.21,0.13,0.14,0.11,0.15,0.13,0.11,0.13,0.14,0.11,0.14,0.12,0.12,0.12,0.14,0.13,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.15,0.12,0.0,0.14,0.12,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.0,0.14,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
