,MSFT,NVDA,ADBE,BRK.B,PG,HD,COST,V,CSCO,TSLA,BAC,UNH,PYPL,PEP,NFLX,TMUS,MA,ACN,XOM,NEE,INTC,DHR,PFE,MRK,ABBV,TXN,ABT,LLY,CVX,NOW,INTU,TMO,MCD,CHTR,C,QCOM,HON,LIN,AMD,MDT,AVGO,BMY,BKNG,ORCL,MS,UNP,AMGN,LOW,UPS,TGT,PNC,RTX,PM,IBM,SCHW,ADSK,USB,CAT,ATVI,ZBRA,BA,AMAT,AMT,MDLZ,GE,ISRG,ANET,CVS,VEEV,SPGI,ADP,CI,DE,GILD,ZTS,TFC,PLD,LMT,LRCX,EQIX,FIS,CB,SYK,AXP,CDNS,CME,OMC,MU,MO,CCI,LUMN,DG,DUK,VRTX,TJX,MET,GRMN,ICE,ANTM,CSX,PRU,NSC,ILMN,MCO,F,REGN,SO,MMC,STZ,FDX,JCI,APD,BIIB,BDX,EMR,DD,MNST,CL,SHW,IPG,ETN,FISV,D,BSX,EL,ADM,WM,COF,ADI,CMG,PSA,ECL,EW,ALXN,NOC,BK,INFO,ROP,TROW,SNPS,VRSN,EXC,TEL,DOW,COP,GPN,IAC,ITW,AIG,EXPE,VIAC,LHX,HUM,HCA,APTV,ROST,WBA,SLB,ALGN,MPC,CMI,ZM,FCX,TRV,AON,NEM,DISH,ALL,CTSH,PSX,FRC,EA,ORLY,SYY,MAR,HPQ,SIVB,APH,AEP,PAYX,AFL,FITB,SRE,LUV,YUM,DLR,EBAY,PPG,CBRE,AMP,HLT,STT,NWSA,KR,IQV,BAX,MCK,FTNT,KLAC,EOG,KMB,GD,TT,VRSK,AZN,DXCM,GE.,MSI,WFC,MTCH,MMM,FOXA,SPOT,ETSY,IT,FOX,MGM,AAL,NWS,LYV,NET,XLNX,SUM
11/01/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
11/02/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
11/03/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
11/04/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
11/05/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
11/08/2021,7.48,2.63,2.33,2.23,1.74,1.93,1.85,1.27,1.64,2.66,0.0,1.31,0.93,1.17,1.51,0.84,1.0,1.12,0.85,0.91,0.64,0.82,0.81,0.77,0.69,0.67,0.74,0.76,0.68,0.77,0.79,0.8,0.66,0.85,0.59,0.57,0.59,0.64,0.76,0.51,0.62,0.47,0.58,0.59,0.72,0.49,0.4,0.0,0.44,0.45,0.45,0.41,0.37,0.36,0.62,0.39,0.41,0.35,0.25,0.39,0.33,0.41,0.36,0.35,0.34,0.39,0.47,0.39,0.25,0.52,0.37,0.3,0.32,0.31,0.34,0.36,0.38,0.26,0.27,0.3,0.22,0.33,0.28,0.0,0.34,0.28,0.26,0.23,0.25,0.24,0.0,0.26,0.26,0.24,0.29,0.26,0.23,0.27,0.25,0.25,0.25,0.24,0.2,0.26,0.27,0.24,0.22,0.24,0.2,0.17,0.22,0.21,0.16,0.2,0.2,0.2,0.19,0.19,0.22,0.3,0.22,0.18,0.19,0.18,0.2,0.2,0.21,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.17,0.18,0.2,0.27,0.19,0.18,0.15,0.19,0.0,0.19,0.16,0.2,0.25,0.21,0.15,0.16,0.17,0.17,0.14,0.15,0.14,0.16,0.15,0.14,0.0,0.21,0.15,0.17,0.12,0.2,0.13,0.16,0.0,0.15,0.13,0.15,0.13,0.36,0.17,0.18,0.14,0.13,0.14,0.13,0.15,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.14,0.13,0.13,0.0,0.0,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.13,0.13,0.15,0.0,0.12,0.66,0.24,0.16,0.16,0.19,0.16,0.15,0.14,0.14,0.12,0.0,0.0,0.0,0.0,89.0
11/09/2021,7.46,2.92,2.34,2.2,1.73,1.91,1.88,1.31,1.61,2.65,0.0,1.3,0.9,1.17,1.4,0.84,1.05,1.13,0.85,0.9,0.64,0.76,0.87,0.7,0.69,0.68,0.71,0.75,0.68,0.77,0.78,0.76,0.66,0.84,0.56,0.66,0.59,0.64,0.78,0.51,0.64,0.46,0.61,0.58,0.7,0.49,0.39,0.0,0.42,0.43,0.43,0.42,0.37,0.34,0.6,0.41,0.4,0.35,0.26,0.41,0.35,0.44,0.35,0.34,0.35,0.39,0.48,0.38,0.25,0.52,0.37,0.29,0.33,0.3,0.35,0.35,0.37,0.27,0.28,0.28,0.22,0.33,0.29,0.0,0.35,0.28,0.26,0.23,0.24,0.23,0.0,0.26,0.26,0.24,0.3,0.26,0.23,0.27,0.24,0.24,0.24,0.23,0.19,0.26,0.27,0.22,0.22,0.24,0.2,0.17,0.22,0.22,0.16,0.2,0.2,0.2,0.2,0.19,0.22,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.17,0.18,0.2,0.27,0.19,0.18,0.15,0.19,0.0,0.18,0.16,0.19,0.28,0.2,0.15,0.15,0.17,0.16,0.14,0.15,0.15,0.16,0.15,0.14,0.0,0.2,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.37,0.17,0.18,0.15,0.13,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.14,0.13,0.0,0.0,0.13,0.15,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.25,0.16,0.16,0.19,0.18,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.0,88.94999999999999
11/10/2021,7.46,2.92,2.34,2.2,1.73,1.91,1.88,1.31,1.61,2.65,0.0,1.3,0.9,1.17,1.4,0.84,1.05,1.13,0.85,0.9,0.64,0.76,0.87,0.7,0.69,0.68,0.71,0.75,0.68,0.77,0.78,0.76,0.66,0.84,0.56,0.66,0.59,0.64,0.78,0.51,0.64,0.46,0.61,0.58,0.7,0.49,0.39,0.0,0.42,0.43,0.43,0.42,0.37,0.34,0.6,0.41,0.4,0.35,0.26,0.41,0.35,0.44,0.35,0.34,0.35,0.39,0.48,0.38,0.25,0.52,0.37,0.29,0.33,0.3,0.35,0.35,0.37,0.27,0.28,0.28,0.22,0.33,0.29,0.0,0.35,0.28,0.26,0.23,0.24,0.23,0.0,0.26,0.26,0.24,0.3,0.26,0.23,0.27,0.24,0.24,0.24,0.23,0.19,0.26,0.27,0.22,0.22,0.24,0.2,0.17,0.22,0.22,0.16,0.2,0.2,0.2,0.2,0.19,0.22,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.17,0.18,0.2,0.27,0.19,0.18,0.15,0.19,0.0,0.18,0.16,0.19,0.28,0.2,0.15,0.15,0.17,0.16,0.14,0.15,0.15,0.16,0.15,0.14,0.0,0.2,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.37,0.17,0.18,0.15,0.13,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.14,0.13,0.0,0.0,0.13,0.15,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.25,0.16,0.16,0.19,0.18,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.0,88.94999999999999
11/11/2021,7.46,2.92,2.34,2.2,1.73,1.91,1.88,1.31,1.61,2.65,0.0,1.3,0.9,1.17,1.4,0.84,1.05,1.13,0.85,0.9,0.64,0.76,0.87,0.7,0.69,0.68,0.71,0.75,0.68,0.77,0.78,0.76,0.66,0.84,0.56,0.66,0.59,0.64,0.78,0.51,0.64,0.46,0.61,0.58,0.7,0.49,0.39,0.0,0.42,0.43,0.43,0.42,0.37,0.34,0.6,0.41,0.4,0.35,0.26,0.41,0.35,0.44,0.35,0.34,0.35,0.39,0.48,0.38,0.25,0.52,0.37,0.29,0.33,0.3,0.35,0.35,0.37,0.27,0.28,0.28,0.22,0.33,0.29,0.0,0.35,0.28,0.26,0.23,0.24,0.23,0.0,0.26,0.26,0.24,0.3,0.26,0.23,0.27,0.24,0.24,0.24,0.23,0.19,0.26,0.27,0.22,0.22,0.24,0.2,0.17,0.22,0.22,0.16,0.2,0.2,0.2,0.2,0.19,0.22,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.17,0.18,0.2,0.27,0.19,0.18,0.15,0.19,0.0,0.18,0.16,0.19,0.28,0.2,0.15,0.15,0.17,0.16,0.14,0.15,0.15,0.16,0.15,0.14,0.0,0.2,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.37,0.17,0.18,0.15,0.13,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.14,0.13,0.0,0.0,0.13,0.15,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.25,0.16,0.16,0.19,0.18,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.0,88.94999999999999
11/12/2021,7.47,3.02,2.34,2.2,1.72,1.9,1.84,1.33,1.61,2.52,0.0,1.31,0.91,1.14,1.41,0.82,1.05,1.13,0.86,0.89,0.64,0.79,0.86,0.71,0.68,0.67,0.72,0.74,0.68,0.76,0.78,0.77,0.66,0.84,0.58,0.67,0.59,0.65,0.86,0.51,0.63,0.46,0.62,0.58,0.7,0.49,0.38,0.0,0.42,0.43,0.44,0.42,0.36,0.34,0.6,0.41,0.4,0.37,0.25,0.4,0.35,0.44,0.35,0.34,0.35,0.39,0.48,0.38,0.25,0.52,0.37,0.3,0.33,0.3,0.35,0.36,0.37,0.27,0.28,0.28,0.22,0.33,0.28,0.0,0.35,0.28,0.26,0.24,0.24,0.23,0.0,0.25,0.26,0.24,0.29,0.26,0.23,0.26,0.25,0.24,0.24,0.23,0.19,0.26,0.29,0.22,0.21,0.24,0.2,0.17,0.22,0.22,0.16,0.2,0.2,0.2,0.2,0.19,0.22,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.17,0.18,0.2,0.27,0.19,0.18,0.15,0.19,0.0,0.18,0.16,0.19,0.29,0.19,0.15,0.15,0.17,0.16,0.14,0.15,0.15,0.17,0.15,0.14,0.0,0.22,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.37,0.17,0.17,0.15,0.12,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.13,0.12,0.0,0.0,0.13,0.16,0.15,0.12,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.24,0.16,0.16,0.18,0.18,0.15,0.14,0.14,0.13,0.0,0.0,0.13,0.0,88.96999999999998
11/15/2021,7.48,3.02,2.36,2.19,1.73,1.92,1.87,1.29,1.63,2.23,0.0,1.32,0.82,1.16,1.43,0.82,1.04,1.13,0.87,0.9,0.64,0.78,0.84,0.71,0.68,0.67,0.72,0.75,0.69,0.77,0.78,0.77,0.66,0.85,0.57,0.68,0.59,0.66,0.86,0.51,0.64,0.46,0.62,0.58,0.7,0.49,0.38,0.0,0.43,0.44,0.43,0.42,0.37,0.34,0.59,0.41,0.4,0.36,0.25,0.4,0.34,0.45,0.35,0.34,0.36,0.39,0.49,0.37,0.25,0.53,0.37,0.3,0.33,0.3,0.36,0.36,0.37,0.27,0.29,0.29,0.22,0.33,0.29,0.0,0.36,0.28,0.26,0.24,0.24,0.23,0.0,0.25,0.26,0.24,0.29,0.25,0.23,0.26,0.25,0.24,0.24,0.23,0.18,0.26,0.29,0.22,0.22,0.25,0.2,0.17,0.23,0.22,0.16,0.2,0.2,0.21,0.2,0.19,0.23,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.18,0.18,0.2,0.28,0.19,0.19,0.15,0.19,0.0,0.18,0.16,0.19,0.29,0.19,0.16,0.15,0.17,0.16,0.14,0.15,0.15,0.17,0.16,0.14,0.0,0.22,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.36,0.17,0.18,0.15,0.12,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.0,0.13,0.16,0.15,0.12,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.24,0.16,0.16,0.18,0.18,0.16,0.14,0.14,0.13,0.0,0.0,0.12,0.0,88.89999999999998
11/16/2021,7.48,3.02,2.36,2.19,1.73,1.92,1.87,1.29,1.63,2.23,0.0,1.32,0.82,1.16,1.43,0.82,1.04,1.13,0.87,0.9,0.64,0.78,0.84,0.71,0.68,0.67,0.72,0.75,0.69,0.77,0.78,0.77,0.66,0.85,0.57,0.68,0.59,0.66,0.86,0.51,0.64,0.46,0.62,0.58,0.7,0.49,0.38,0.0,0.43,0.44,0.43,0.42,0.37,0.34,0.59,0.41,0.4,0.36,0.25,0.4,0.34,0.45,0.35,0.34,0.36,0.39,0.49,0.37,0.25,0.53,0.37,0.3,0.33,0.3,0.36,0.36,0.37,0.27,0.29,0.29,0.22,0.33,0.29,0.0,0.36,0.28,0.26,0.24,0.24,0.23,0.0,0.25,0.26,0.24,0.29,0.25,0.23,0.26,0.25,0.24,0.24,0.23,0.18,0.26,0.29,0.22,0.22,0.25,0.2,0.17,0.23,0.22,0.16,0.2,0.2,0.21,0.2,0.19,0.23,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.18,0.18,0.2,0.28,0.19,0.19,0.15,0.19,0.0,0.18,0.16,0.19,0.29,0.19,0.16,0.15,0.17,0.16,0.14,0.15,0.15,0.17,0.16,0.14,0.0,0.22,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.36,0.17,0.18,0.15,0.12,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.0,0.13,0.16,0.15,0.12,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.24,0.16,0.16,0.18,0.18,0.16,0.14,0.14,0.13,0.0,0.0,0.12,0.0,88.89999999999998
11/17/2021,7.48,3.02,2.36,2.19,1.73,1.92,1.87,1.29,1.63,2.23,0.0,1.32,0.82,1.16,1.43,0.82,1.04,1.13,0.87,0.9,0.64,0.78,0.84,0.71,0.68,0.67,0.72,0.75,0.69,0.77,0.78,0.77,0.66,0.85,0.57,0.68,0.59,0.66,0.86,0.51,0.64,0.46,0.62,0.58,0.7,0.49,0.38,0.0,0.43,0.44,0.43,0.42,0.37,0.34,0.59,0.41,0.4,0.36,0.25,0.4,0.34,0.45,0.35,0.34,0.36,0.39,0.49,0.37,0.25,0.53,0.37,0.3,0.33,0.3,0.36,0.36,0.37,0.27,0.29,0.29,0.22,0.33,0.29,0.0,0.36,0.28,0.26,0.24,0.24,0.23,0.0,0.25,0.26,0.24,0.29,0.25,0.23,0.26,0.25,0.24,0.24,0.23,0.18,0.26,0.29,0.22,0.22,0.25,0.2,0.17,0.23,0.22,0.16,0.2,0.2,0.21,0.2,0.19,0.23,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.18,0.18,0.2,0.28,0.19,0.19,0.15,0.19,0.0,0.18,0.16,0.19,0.29,0.19,0.16,0.15,0.17,0.16,0.14,0.15,0.15,0.17,0.16,0.14,0.0,0.22,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.36,0.17,0.18,0.15,0.12,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.0,0.13,0.16,0.15,0.12,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.24,0.16,0.16,0.18,0.18,0.16,0.14,0.14,0.13,0.0,0.0,0.12,0.0,88.89999999999998
11/18/2021,7.48,3.02,2.36,2.19,1.73,1.92,1.87,1.29,1.63,2.23,0.0,1.32,0.82,1.16,1.43,0.82,1.04,1.13,0.87,0.9,0.64,0.78,0.84,0.71,0.68,0.67,0.72,0.75,0.69,0.77,0.78,0.77,0.66,0.85,0.57,0.68,0.59,0.66,0.86,0.51,0.64,0.46,0.62,0.58,0.7,0.49,0.38,0.0,0.43,0.44,0.43,0.42,0.37,0.34,0.59,0.41,0.4,0.36,0.25,0.4,0.34,0.45,0.35,0.34,0.36,0.39,0.49,0.37,0.25,0.53,0.37,0.3,0.33,0.3,0.36,0.36,0.37,0.27,0.29,0.29,0.22,0.33,0.29,0.0,0.36,0.28,0.26,0.24,0.24,0.23,0.0,0.25,0.26,0.24,0.29,0.25,0.23,0.26,0.25,0.24,0.24,0.23,0.18,0.26,0.29,0.22,0.22,0.25,0.2,0.17,0.23,0.22,0.16,0.2,0.2,0.21,0.2,0.19,0.23,0.3,0.22,0.17,0.19,0.18,0.2,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.19,0.0,0.17,0.2,0.19,0.18,0.18,0.2,0.28,0.19,0.19,0.15,0.19,0.0,0.18,0.16,0.19,0.29,0.19,0.16,0.15,0.17,0.16,0.14,0.15,0.15,0.17,0.16,0.14,0.0,0.22,0.15,0.17,0.12,0.17,0.0,0.16,0.0,0.15,0.13,0.15,0.13,0.36,0.17,0.18,0.15,0.12,0.14,0.13,0.14,0.0,0.0,0.13,0.13,0.14,0.0,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.0,0.13,0.16,0.15,0.12,0.0,0.0,0.0,0.13,0.12,0.15,0.0,0.0,0.63,0.24,0.16,0.16,0.18,0.18,0.16,0.14,0.14,0.13,0.0,0.0,0.12,0.0,88.89999999999998
