,SWBI,HIBB,BCC,ARCB,VSTO,LPX,MODV,XPEL,JYNT,ESGR,ANAT,AVID,GNRC,TTGT,AMCX,LSCC,MTZ,OMCL,UPWK,WK,GHC,SPT,VCEL,CELH,CMC,APPS,KFY,EME,EIG,JCOM,TBK,ZUMZ,VNDA,APOG,FIX,VIVO,NAVI,CTRN,GTN,LHCG,MYRG,APAM,MEI,NTCT,SUPN,CALX,HOPE,HZO,VSH,HVT,INVA,INSP,MTG,HTH,TPH,UVV,NTUS,BPOP,JOE,TSE,MTH,INT,IMKTA,HMST,BPMC,BHE,HALO,OFIX,RUSHA,STAA,WMK,CSWI,HTD.,ASTE,AMPH,BIG,OPI,MHO,PLXS,TNK,HWC,SITE,SPTN,MCY,NXGN,HSKA,LPG,DECK,LNN,NTGR,CMBM,IDI.,MED,RMR,AMN,HLI,RGR,ANGO,INGN,LL,OMI,SSTK,ATRC,DAR,ETH,QDEL,MC,NSIT,CDMO,BSIG,HE,SWAV,PZZA,SHYF,SNV,SYNA,RCII,PRDO,NVCR,NSA,FRPT,FIVN,EGRX,CXW,AMED,PLAB,TTEK,SAIA,SBRA,RVLV,EXPI,PRFT,DF3.,AMKR,CVLT,AVA,ACLS,RILY,EGBN,NTRA,PDM,RPT,SFNC,BLD,EBS,FLGT,BDN,BL,ANIK,XPER,WOR,SCHN,PHR,MATX,LMAT,GSHD,HI,THRM,CYRX,CROX,BJ,ATGE,AYI,STRL,SFBS,PACK,TTEC,UMBF,UMH,SAFT,IIPR,PCH,MLI,HMN,HSII,FR,COWN,PFSI,MSA,USNA,PINC,NVAX,NWBI,NIJ.,GBX,MRTN,ICUI,HP,GPI,COS.,ATKR,INSW,PRIM,USM,SMCI,STC,SMP,SFM,NEO,OSTK,AA,MGY,CORT,IDCC,NLS,CNO,NNI,ASB,HUBG,MANT,SPB,CSGS,CUTR,AGYS,RGEN,WIRE,CCS,WTS,AMBA,PACW,VRTV,JW.A,ETD,NHI,CNNE,WSBC,CRVL,ARGO,TMST,PBH,SIGI,WCC,KLIC,EXLS,STAR,BHLB,ADTN,TEX,DFIN,ASIX,HCI,MTW,ENTA,n/a,AMEH,MISXX,SNDR,WLL,ALKS,UNFI,BCEI,CEIX,ZD,FELE,MEDP,DEN,CRC,CIVI,DDS,EBIX,ADUS,SATS,ABM,R,HMHC,SAGE,KFRC,TGNA,IRWD,CRUS,RLGY,POR,HTLD,REZI,RDN,COLL,SKY,GEO,AUB,IRT,OTTR,CUBI,XRX,HLIO,APTS,ITGR,GIII,COHU,ADS,AOSL,GNK,ASAN,HCC,ANAB,SUM
10/04/2021,0.91,0.75,0.94,1.31,0.87,0.85,0.91,0.66,0.79,0.74,0.0,0.49,0.63,0.61,0.51,0.76,0.57,0.63,0.52,0.73,0.59,0.84,0.52,0.65,0.63,0.0,0.62,0.65,0.62,0.58,0.67,0.48,0.5,0.55,0.54,0.46,0.85,0.48,0.55,0.42,0.9,0.25,0.47,0.5,0.46,0.53,0.55,0.53,0.47,0.41,0.62,0.63,0.55,0.46,0.49,0.0,0.48,0.52,0.46,0.0,0.49,0.52,0.6,0.24,0.56,0.45,0.37,0.44,0.5,0.41,0.46,0.49,0.0,0.0,0.42,0.31,0.39,0.44,0.44,0.0,0.46,0.37,0.51,0.36,0.34,0.46,0.39,0.0,0.38,0.35,0.3,0.0,0.0,0.34,0.76,0.42,0.32,0.53,0.24,0.32,0.0,0.39,0.27,0.24,0.0,0.26,0.37,0.31,0.47,0.36,0.31,0.51,0.37,0.24,0.0,0.33,0.0,0.27,0.0,0.6,0.0,0.0,0.39,0.26,0.0,0.32,0.0,0.31,0.24,0.27,0.28,0.74,0.0,0.33,0.34,0.28,0.36,0.0,0.34,0.28,0.28,0.29,0.31,0.0,0.0,0.0,0.28,0.0,0.28,0.24,0.24,0.47,0.26,0.35,0.25,0.0,0.26,0.28,0.29,0.52,0.33,0.27,0.33,0.26,0.63,0.3,0.24,0.29,0.54,0.27,0.0,0.25,0.26,0.27,0.33,0.25,0.0,0.0,0.0,0.24,0.28,0.0,0.25,0.0,0.26,0.24,0.29,0.0,0.32,0.0,0.38,0.0,0.0,0.0,0.25,0.27,0.25,0.0,0.0,0.0,0.59,0.28,0.42,0.38,0.0,0.25,0.27,0.26,0.25,0.0,0.27,0.24,0.25,0.24,0.29,0.31,0.0,0.56,0.0,0.26,0.53,0.0,0.31,0.5,0.54,0.54,0.52,0.41,0.31,0.33,0.27,0.3,0.26,0.29,0.27,0.28,0.0,0.0,0.28,0.29,0.26,0.0,0.24,0.0,0.27,0.0,0.0,0.61,0.32,0.25,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06
10/05/2021,0.9,0.75,0.94,1.34,0.88,0.86,0.92,0.63,0.76,0.74,0.0,0.48,0.62,0.61,0.51,0.76,0.58,0.64,0.54,0.73,0.59,0.85,0.53,0.67,0.63,0.0,0.63,0.66,0.62,0.59,0.69,0.49,0.51,0.55,0.55,0.46,0.81,0.47,0.55,0.41,0.91,0.25,0.47,0.5,0.47,0.53,0.55,0.55,0.47,0.39,0.62,0.64,0.56,0.46,0.49,0.0,0.48,0.51,0.47,0.0,0.49,0.48,0.59,0.24,0.55,0.45,0.36,0.45,0.5,0.4,0.46,0.5,0.0,0.0,0.43,0.3,0.39,0.44,0.44,0.0,0.47,0.37,0.51,0.35,0.34,0.45,0.4,0.0,0.38,0.35,0.31,0.0,0.0,0.34,0.75,0.42,0.33,0.53,0.24,0.31,0.0,0.4,0.27,0.25,0.0,0.25,0.38,0.31,0.45,0.35,0.31,0.49,0.37,0.25,0.0,0.33,0.0,0.27,0.0,0.59,0.0,0.0,0.39,0.26,0.0,0.32,0.0,0.31,0.24,0.28,0.29,0.75,0.0,0.33,0.35,0.27,0.36,0.0,0.34,0.27,0.28,0.3,0.31,0.0,0.25,0.0,0.28,0.0,0.28,0.24,0.25,0.48,0.25,0.35,0.25,0.0,0.27,0.28,0.28,0.5,0.32,0.27,0.33,0.26,0.64,0.3,0.24,0.29,0.54,0.27,0.0,0.25,0.26,0.27,0.34,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.26,0.24,0.28,0.0,0.32,0.0,0.38,0.24,0.0,0.0,0.26,0.27,0.25,0.0,0.0,0.0,0.59,0.29,0.41,0.38,0.0,0.26,0.27,0.26,0.25,0.0,0.27,0.24,0.25,0.25,0.28,0.3,0.0,0.56,0.0,0.26,0.54,0.0,0.31,0.49,0.54,0.54,0.52,0.41,0.32,0.32,0.27,0.31,0.25,0.3,0.27,0.27,0.0,0.0,0.28,0.31,0.26,0.0,0.26,0.0,0.27,0.0,0.0,0.61,0.32,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16
10/06/2021,0.9,0.75,0.94,1.34,0.88,0.86,0.92,0.63,0.76,0.74,0.0,0.48,0.62,0.61,0.51,0.76,0.58,0.64,0.54,0.73,0.59,0.85,0.53,0.67,0.63,0.0,0.63,0.66,0.62,0.59,0.69,0.49,0.51,0.55,0.55,0.46,0.81,0.47,0.55,0.41,0.91,0.25,0.47,0.5,0.47,0.53,0.55,0.55,0.47,0.39,0.62,0.64,0.56,0.46,0.49,0.0,0.48,0.51,0.47,0.0,0.49,0.48,0.59,0.24,0.55,0.45,0.36,0.45,0.5,0.4,0.46,0.5,0.0,0.0,0.43,0.3,0.39,0.44,0.44,0.0,0.47,0.37,0.51,0.35,0.34,0.45,0.4,0.0,0.38,0.35,0.31,0.0,0.0,0.34,0.75,0.42,0.33,0.53,0.24,0.31,0.0,0.4,0.27,0.25,0.0,0.25,0.38,0.31,0.45,0.35,0.31,0.49,0.37,0.25,0.0,0.33,0.0,0.27,0.0,0.59,0.0,0.0,0.39,0.26,0.0,0.32,0.0,0.31,0.24,0.28,0.29,0.75,0.0,0.33,0.35,0.27,0.36,0.0,0.34,0.27,0.28,0.3,0.31,0.0,0.25,0.0,0.28,0.0,0.28,0.24,0.25,0.48,0.25,0.35,0.25,0.0,0.27,0.28,0.28,0.5,0.32,0.27,0.33,0.26,0.64,0.3,0.24,0.29,0.54,0.27,0.0,0.25,0.26,0.27,0.34,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.26,0.24,0.28,0.0,0.32,0.0,0.38,0.24,0.0,0.0,0.26,0.27,0.25,0.0,0.0,0.0,0.59,0.29,0.41,0.38,0.0,0.26,0.27,0.26,0.25,0.0,0.27,0.24,0.25,0.25,0.28,0.3,0.0,0.56,0.0,0.26,0.54,0.0,0.31,0.49,0.54,0.54,0.52,0.41,0.32,0.32,0.27,0.31,0.25,0.3,0.27,0.27,0.0,0.0,0.28,0.31,0.26,0.0,0.26,0.0,0.27,0.0,0.0,0.61,0.32,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16
10/07/2021,0.91,0.76,0.94,1.34,0.87,0.84,0.91,0.65,0.73,0.74,0.0,0.49,0.62,0.58,0.51,0.74,0.58,0.65,0.52,0.7,0.6,0.76,0.52,0.65,0.64,0.0,0.64,0.67,0.62,0.57,0.7,0.5,0.5,0.54,0.56,0.45,0.81,0.48,0.56,0.4,0.9,0.25,0.48,0.5,0.46,0.56,0.55,0.55,0.47,0.4,0.63,0.63,0.56,0.47,0.5,0.0,0.49,0.53,0.47,0.0,0.49,0.48,0.6,0.24,0.53,0.45,0.36,0.44,0.51,0.37,0.46,0.5,0.0,0.0,0.42,0.3,0.4,0.45,0.45,0.0,0.47,0.38,0.51,0.36,0.34,0.44,0.4,0.0,0.38,0.35,0.3,0.0,0.0,0.35,0.78,0.43,0.33,0.53,0.24,0.32,0.0,0.39,0.26,0.24,0.0,0.25,0.39,0.31,0.44,0.35,0.32,0.47,0.37,0.26,0.0,0.32,0.0,0.28,0.0,0.6,0.0,0.0,0.39,0.26,0.0,0.32,0.0,0.3,0.24,0.27,0.27,0.76,0.0,0.33,0.34,0.28,0.34,0.0,0.35,0.27,0.28,0.3,0.31,0.0,0.25,0.0,0.29,0.0,0.26,0.0,0.25,0.48,0.24,0.35,0.25,0.0,0.27,0.29,0.27,0.49,0.32,0.27,0.33,0.27,0.63,0.3,0.0,0.3,0.54,0.27,0.0,0.25,0.26,0.28,0.35,0.26,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.26,0.0,0.29,0.0,0.32,0.0,0.38,0.24,0.0,0.0,0.25,0.28,0.25,0.0,0.0,0.0,0.59,0.3,0.41,0.38,0.0,0.26,0.28,0.27,0.25,0.0,0.27,0.24,0.23,0.24,0.27,0.31,0.0,0.55,0.0,0.26,0.55,0.0,0.31,0.5,0.53,0.55,0.53,0.41,0.33,0.32,0.26,0.31,0.24,0.3,0.27,0.27,0.0,0.0,0.28,0.31,0.27,0.0,0.25,0.0,0.27,0.0,0.0,0.65,0.32,0.24,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.10000000000001
10/08/2021,0.91,0.76,0.94,1.34,0.87,0.84,0.91,0.65,0.73,0.74,0.0,0.49,0.62,0.58,0.51,0.74,0.58,0.65,0.52,0.7,0.6,0.76,0.52,0.65,0.64,0.0,0.64,0.67,0.62,0.57,0.7,0.5,0.5,0.54,0.56,0.45,0.81,0.48,0.56,0.4,0.9,0.25,0.48,0.5,0.46,0.56,0.55,0.55,0.47,0.4,0.63,0.63,0.56,0.47,0.5,0.0,0.49,0.53,0.47,0.0,0.49,0.48,0.6,0.24,0.53,0.45,0.36,0.44,0.51,0.37,0.46,0.5,0.0,0.0,0.42,0.3,0.4,0.45,0.45,0.0,0.47,0.38,0.51,0.36,0.34,0.44,0.4,0.0,0.38,0.35,0.3,0.0,0.0,0.35,0.78,0.43,0.33,0.53,0.24,0.32,0.0,0.39,0.26,0.24,0.0,0.25,0.39,0.31,0.44,0.35,0.32,0.47,0.37,0.26,0.0,0.32,0.0,0.28,0.0,0.6,0.0,0.0,0.39,0.26,0.0,0.32,0.0,0.3,0.24,0.27,0.27,0.76,0.0,0.33,0.34,0.28,0.34,0.0,0.35,0.27,0.28,0.3,0.31,0.0,0.25,0.0,0.29,0.0,0.26,0.0,0.25,0.48,0.24,0.35,0.25,0.0,0.27,0.29,0.27,0.49,0.32,0.27,0.33,0.27,0.63,0.3,0.0,0.3,0.54,0.27,0.0,0.25,0.26,0.28,0.35,0.26,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.26,0.0,0.29,0.0,0.32,0.0,0.38,0.24,0.0,0.0,0.25,0.28,0.25,0.0,0.0,0.0,0.59,0.3,0.41,0.38,0.0,0.26,0.28,0.27,0.25,0.0,0.27,0.24,0.23,0.24,0.27,0.31,0.0,0.55,0.0,0.26,0.55,0.0,0.31,0.5,0.53,0.55,0.53,0.41,0.33,0.32,0.26,0.31,0.24,0.3,0.27,0.27,0.0,0.0,0.28,0.31,0.27,0.0,0.25,0.0,0.27,0.0,0.0,0.65,0.32,0.24,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.10000000000001
10/11/2021,0.9,0.79,0.96,1.38,0.88,0.84,0.85,0.65,0.67,0.75,0.0,0.5,0.63,0.62,0.49,0.75,0.56,0.66,0.57,0.7,0.59,0.79,0.54,0.69,0.65,0.0,0.64,0.65,0.63,0.59,0.7,0.49,0.51,0.56,0.57,0.43,0.82,0.49,0.55,0.38,0.92,0.25,0.47,0.5,0.45,0.59,0.55,0.54,0.46,0.41,0.61,0.64,0.56,0.46,0.51,0.0,0.46,0.52,0.46,0.0,0.49,0.49,0.6,0.24,0.52,0.44,0.34,0.43,0.51,0.37,0.47,0.51,0.0,0.0,0.42,0.32,0.39,0.44,0.45,0.0,0.47,0.37,0.52,0.35,0.34,0.46,0.39,0.0,0.38,0.35,0.3,0.0,0.0,0.33,0.78,0.44,0.33,0.53,0.23,0.31,0.0,0.4,0.28,0.24,0.0,0.25,0.4,0.31,0.46,0.35,0.3,0.5,0.36,0.26,0.0,0.33,0.0,0.28,0.0,0.6,0.0,0.0,0.38,0.26,0.0,0.31,0.0,0.32,0.23,0.3,0.29,0.77,0.0,0.33,0.34,0.28,0.35,0.0,0.34,0.28,0.28,0.3,0.31,0.0,0.24,0.0,0.28,0.0,0.26,0.0,0.25,0.5,0.25,0.35,0.25,0.0,0.27,0.28,0.29,0.49,0.32,0.27,0.37,0.27,0.6,0.32,0.23,0.3,0.53,0.27,0.0,0.25,0.26,0.27,0.36,0.26,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.26,0.0,0.28,0.23,0.32,0.0,0.38,0.0,0.0,0.0,0.25,0.28,0.25,0.0,0.0,0.0,0.55,0.29,0.41,0.37,0.0,0.27,0.27,0.26,0.25,0.0,0.26,0.25,0.0,0.24,0.27,0.33,0.0,0.57,0.0,0.26,0.55,0.0,0.31,0.47,0.53,0.55,0.48,0.43,0.32,0.33,0.27,0.31,0.24,0.29,0.27,0.27,0.0,0.0,0.29,0.32,0.3,0.0,0.28,0.0,0.25,0.0,0.0,0.63,0.33,0.24,0.23,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.28999999999999
10/12/2021,0.89,0.79,0.94,1.37,0.87,0.84,0.83,0.65,0.63,0.75,0.0,0.49,0.62,0.6,0.5,0.75,0.57,0.66,0.61,0.69,0.59,0.76,0.54,0.67,0.65,0.0,0.64,0.65,0.63,0.0,0.71,0.49,0.51,0.56,0.58,0.44,0.82,0.48,0.56,0.38,0.93,0.25,0.48,0.49,0.45,0.59,0.56,0.53,0.46,0.41,0.61,0.61,0.57,0.46,0.52,0.0,0.45,0.53,0.47,0.0,0.49,0.5,0.61,0.24,0.54,0.45,0.33,0.42,0.51,0.36,0.48,0.52,0.0,0.0,0.43,0.33,0.39,0.44,0.45,0.0,0.48,0.37,0.52,0.35,0.35,0.45,0.39,0.0,0.39,0.35,0.28,0.0,0.0,0.33,0.78,0.44,0.33,0.52,0.24,0.31,0.0,0.4,0.27,0.24,0.0,0.25,0.4,0.31,0.48,0.36,0.3,0.48,0.36,0.25,0.0,0.32,0.0,0.28,0.0,0.6,0.0,0.0,0.38,0.27,0.0,0.31,0.0,0.33,0.24,0.3,0.29,0.76,0.0,0.33,0.33,0.28,0.35,0.0,0.34,0.28,0.28,0.3,0.31,0.0,0.24,0.0,0.28,0.0,0.26,0.23,0.24,0.51,0.25,0.35,0.25,0.0,0.27,0.29,0.28,0.46,0.33,0.27,0.38,0.27,0.6,0.31,0.23,0.3,0.52,0.27,0.0,0.25,0.27,0.28,0.36,0.26,0.0,0.0,0.0,0.24,0.28,0.0,0.25,0.0,0.26,0.23,0.28,0.24,0.32,0.0,0.37,0.0,0.0,0.0,0.25,0.28,0.26,0.0,0.0,0.0,0.54,0.31,0.42,0.37,0.0,0.28,0.28,0.26,0.25,0.0,0.26,0.25,0.0,0.23,0.25,0.32,0.0,0.58,0.0,0.26,0.56,0.0,0.31,0.48,0.53,0.57,0.47,0.43,0.32,0.33,0.27,0.3,0.0,0.3,0.26,0.27,0.0,0.0,0.29,0.32,0.3,0.0,0.29,0.48,0.0,0.0,0.0,0.64,0.33,0.24,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17
10/13/2021,0.89,0.79,0.94,1.37,0.87,0.84,0.83,0.65,0.63,0.75,0.0,0.49,0.62,0.6,0.5,0.75,0.57,0.66,0.61,0.69,0.59,0.76,0.54,0.67,0.65,0.0,0.64,0.65,0.63,0.0,0.71,0.49,0.51,0.56,0.58,0.44,0.82,0.48,0.56,0.38,0.93,0.25,0.48,0.49,0.45,0.59,0.56,0.53,0.46,0.41,0.61,0.61,0.57,0.46,0.52,0.0,0.45,0.53,0.47,0.0,0.49,0.5,0.61,0.24,0.54,0.45,0.33,0.42,0.51,0.36,0.48,0.52,0.0,0.0,0.43,0.33,0.39,0.44,0.45,0.0,0.48,0.37,0.52,0.35,0.35,0.45,0.39,0.0,0.39,0.35,0.28,0.0,0.0,0.33,0.78,0.44,0.33,0.52,0.24,0.31,0.0,0.4,0.27,0.24,0.0,0.25,0.4,0.31,0.48,0.36,0.3,0.48,0.36,0.25,0.0,0.32,0.0,0.28,0.0,0.6,0.0,0.0,0.38,0.27,0.0,0.31,0.0,0.33,0.24,0.3,0.29,0.76,0.0,0.33,0.33,0.28,0.35,0.0,0.34,0.28,0.28,0.3,0.31,0.0,0.24,0.0,0.28,0.0,0.26,0.23,0.24,0.51,0.25,0.35,0.25,0.0,0.27,0.29,0.28,0.46,0.33,0.27,0.38,0.27,0.6,0.31,0.23,0.3,0.52,0.27,0.0,0.25,0.27,0.28,0.36,0.26,0.0,0.0,0.0,0.24,0.28,0.0,0.25,0.0,0.26,0.23,0.28,0.24,0.32,0.0,0.37,0.0,0.0,0.0,0.25,0.28,0.26,0.0,0.0,0.0,0.54,0.31,0.42,0.37,0.0,0.28,0.28,0.26,0.25,0.0,0.26,0.25,0.0,0.23,0.25,0.32,0.0,0.58,0.0,0.26,0.56,0.0,0.31,0.48,0.53,0.57,0.47,0.43,0.32,0.33,0.27,0.3,0.0,0.3,0.26,0.27,0.0,0.0,0.29,0.32,0.3,0.0,0.29,0.48,0.0,0.0,0.0,0.64,0.33,0.24,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17
10/14/2021,0.9,0.76,0.97,1.4,0.87,0.88,0.84,0.62,0.63,0.75,0.0,0.47,0.62,0.59,0.49,0.73,0.55,0.66,0.63,0.69,0.59,0.77,0.53,0.68,0.66,0.0,0.63,0.65,0.63,0.0,0.69,0.47,0.52,0.57,0.58,0.42,0.85,0.46,0.56,0.36,0.91,0.25,0.47,0.49,0.49,0.59,0.55,0.53,0.45,0.4,0.62,0.62,0.57,0.46,0.52,0.0,0.45,0.53,0.47,0.0,0.5,0.5,0.6,0.24,0.53,0.44,0.33,0.42,0.52,0.35,0.49,0.51,0.0,0.0,0.43,0.32,0.4,0.44,0.45,0.0,0.47,0.38,0.53,0.36,0.35,0.45,0.4,0.0,0.38,0.36,0.28,0.0,0.0,0.33,0.78,0.44,0.33,0.52,0.23,0.31,0.0,0.41,0.27,0.24,0.0,0.25,0.4,0.31,0.49,0.35,0.3,0.48,0.36,0.25,0.0,0.32,0.0,0.28,0.0,0.61,0.0,0.0,0.39,0.28,0.0,0.31,0.0,0.33,0.24,0.29,0.29,0.76,0.0,0.33,0.33,0.27,0.37,0.0,0.34,0.27,0.29,0.3,0.31,0.0,0.24,0.0,0.29,0.0,0.26,0.23,0.24,0.52,0.25,0.35,0.24,0.0,0.27,0.29,0.29,0.45,0.33,0.27,0.39,0.26,0.6,0.31,0.23,0.3,0.52,0.27,0.0,0.25,0.26,0.28,0.36,0.26,0.0,0.0,0.0,0.24,0.28,0.0,0.26,0.0,0.26,0.23,0.27,0.24,0.31,0.0,0.38,0.0,0.0,0.0,0.25,0.28,0.26,0.0,0.0,0.0,0.56,0.31,0.43,0.37,0.0,0.28,0.28,0.26,0.25,0.0,0.26,0.25,0.0,0.23,0.25,0.33,0.0,0.56,0.0,0.26,0.56,0.0,0.31,0.48,0.53,0.57,0.46,0.43,0.33,0.33,0.27,0.31,0.0,0.29,0.26,0.27,0.0,0.0,0.29,0.33,0.31,0.0,0.3,0.48,0.0,0.0,0.0,0.65,0.32,0.24,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22
10/15/2021,0.9,0.75,0.98,1.36,0.88,0.9,0.83,0.61,0.64,0.75,0.0,0.48,0.64,0.6,0.49,0.73,0.55,0.66,0.64,0.7,0.58,0.78,0.51,0.69,0.66,0.0,0.63,0.64,0.63,0.0,0.7,0.48,0.51,0.56,0.58,0.42,0.85,0.48,0.55,0.36,0.91,0.23,0.47,0.49,0.51,0.6,0.55,0.52,0.44,0.4,0.63,0.64,0.57,0.46,0.52,0.0,0.45,0.52,0.47,0.0,0.5,0.5,0.61,0.24,0.53,0.43,0.32,0.42,0.53,0.35,0.49,0.5,0.0,0.0,0.42,0.32,0.4,0.44,0.45,0.0,0.47,0.37,0.53,0.36,0.35,0.45,0.4,0.0,0.38,0.36,0.27,0.0,0.0,0.33,0.8,0.44,0.33,0.52,0.23,0.31,0.0,0.4,0.28,0.24,0.0,0.25,0.4,0.31,0.49,0.35,0.3,0.49,0.36,0.25,0.0,0.32,0.0,0.27,0.0,0.63,0.0,0.0,0.39,0.27,0.0,0.31,0.0,0.32,0.24,0.28,0.3,0.78,0.0,0.29,0.33,0.27,0.36,0.0,0.34,0.26,0.29,0.3,0.31,0.0,0.23,0.0,0.29,0.0,0.27,0.23,0.24,0.52,0.25,0.38,0.24,0.0,0.28,0.29,0.29,0.46,0.33,0.25,0.39,0.26,0.59,0.31,0.23,0.3,0.53,0.27,0.0,0.26,0.26,0.27,0.36,0.26,0.0,0.0,0.0,0.24,0.28,0.0,0.26,0.0,0.27,0.0,0.28,0.24,0.31,0.0,0.37,0.0,0.0,0.0,0.25,0.29,0.26,0.0,0.0,0.0,0.57,0.31,0.44,0.37,0.0,0.28,0.28,0.26,0.25,0.0,0.26,0.24,0.23,0.23,0.25,0.33,0.0,0.55,0.0,0.26,0.56,0.0,0.31,0.49,0.52,0.57,0.47,0.42,0.32,0.33,0.27,0.31,0.0,0.29,0.27,0.27,0.0,0.0,0.29,0.32,0.3,0.0,0.3,0.48,0.0,0.0,0.0,0.64,0.33,0.24,0.24,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22000000000001
