,MRNA,FTNT,HUBS,GNRC,SNAP,CRL,NET,LNG,NDAQ,NVAX,OXY,CZR,EBAY,DELL,IT,SIVB,ZBRA,AZO,EL,PINS,SQ,TRMB,ROKU,QRVO,GME,PTC,TSCO,ENTG,LRCX,SWKS,TER,IQV,HZNP,EPAM,UI,AMAT,LOW,AVTR,GOOGL,ETSY,KKR,PYPL,W,TECH,TROW,KLAC,BLK,A,DE,ENPH,TWLO,APTV,ORLY,FRC,NTAP,GRMN,TWTR,ACN,ABBV,CTLT,KEYS,TXG,CRWD,ODFL,MLM,HD,TSLA,LYFT,POOL,BX,MCHP,HOLX,EXK.,LLY,FISV,WAT,Z,CVNA,PANW,PENN,PKI,ORCL,AMZN,MSI,FB,MRVL,ALGN,DVA,TMO,ZEN,CMG,GH,PTON,ADI,MPWR,ADP,BMY,NVDA,ROK,AME,APH,FAST,TXN,KDP,CGNX,CSCO,CDNS,ATVI,ABT,NVCR,WDAY,EFX,DIS,UBER,IDXX,PLUG,WST,ZS,ANET,DHR,MTD,OTIS,BIO,CHTR,MMC,MSFT,TTD,ESS,AAPL,PAYX,PM,SNPS,SHW,TDG,BR,DG,YUM,VMW,SSNC,QCOM,NEM,IEX,ICE,AON,AMGN,MNST,GPN,CTXS,DOCU,ESTC,INTU,MDB,ZM,DPZ,DDOG,AMD,ALNY,ILMN,INVH,MCO,NKE,CRM,VEEV,PLD,NOW,SPGI,CTAS,OKTA,GDDY,HEI,ADSK,FICO,PODD,STE,COO,PG,WMT,UNP,PAYC,TFX,NFLX,ABMD,CHD,KMB,TTWO,CPB,US Dollar,MSCI,REGN,PSA,ADBE,LBRDK,ZTS,DRE,TRU,ISRG,EW,DLR,DXCM,CPRT,RMD,AKAM,SUI,SBAC,ROP,AMT,CL,CCI,EQIX,AVLR,SGEN,EXAS,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,FTOXX,OKE,BILL,CG,ALB,DT,BBWI WI,NUE,HCA,U,SNOW,FCX,DFS,GS,IR,RF,MS,URI,LH,ON,MGM,JCI,CPT,AVY,MAA,WY,TGT,CDW,EXPD,HES,HLT,WMB,CDAY,SCHW,SPG,ELS,EXR,GE,AWK,AVB,MASI,NXPI,BURL,LYV,EXPE,EQR,VRSK,MCD,DAL,AVGO,SBUX,NLOK,AMC,XRAY,PLTR,SUM
09/09/2021,1.46,1.11,0.99,0.9,0.91,1.0,1.01,0.85,0.93,0.98,0.68,0.82,0.72,0.8,1.07,0.85,0.73,0.68,0.35,0.47,0.73,0.56,0.61,0.62,0.78,0.45,0.88,0.65,0.77,0.63,0.6,0.89,0.77,1.04,0.17,0.79,0.7,0.94,0.97,0.52,0.9,0.65,0.71,0.75,0.73,0.51,0.71,0.8,0.73,0.31,0.45,0.63,0.68,0.71,0.74,0.59,0.45,0.56,0.33,0.43,0.56,0.45,0.91,0.57,0.51,0.68,0.36,0.13,0.89,1.09,0.0,0.19,0.0,0.74,0.0,1.01,0.0,0.72,0.61,0.17,1.02,0.56,0.49,0.74,0.71,0.51,0.57,0.53,0.74,0.29,0.41,0.0,0.38,0.31,0.44,0.34,0.47,0.94,0.37,0.16,0.37,0.17,0.16,0.16,0.17,0.18,0.19,0.14,0.18,0.51,0.0,0.96,0.0,0.0,0.72,0.0,1.06,0.88,0.66,0.82,0.75,0.74,0.61,0.74,0.55,0.37,0.33,0.18,0.54,0.35,0.51,0.4,0.54,0.15,0.51,0.34,0.18,0.3,0.16,0.33,0.15,0.16,0.16,0.4,0.0,0.0,0.0,0.0,0.91,0.57,0.95,0.68,0.51,0.73,0.44,0.77,0.56,0.32,0.37,0.51,0.51,0.36,0.49,0.56,0.2,0.36,0.34,0.18,0.28,0.14,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.59,0.59,0.53,0.55,0.53,0.37,0.37,0.37,0.38,0.38,0.37,0.42,0.36,0.4,0.32,0.2,0.18,0.17,0.18,0.15,0.16,0.18,0.19,0.15,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/10/2021,1.54,1.09,0.98,0.89,0.93,1.01,1.03,0.86,0.93,1.06,0.68,0.86,0.71,0.8,1.07,0.87,0.73,0.68,0.35,0.47,0.72,0.56,0.62,0.62,0.77,0.44,0.88,0.66,0.76,0.63,0.59,0.9,0.77,1.02,0.17,0.79,0.7,0.98,0.98,0.51,0.88,0.67,0.71,0.76,0.72,0.51,0.7,0.8,0.7,0.3,0.44,0.64,0.68,0.7,0.73,0.58,0.46,0.56,0.32,0.43,0.57,0.47,0.89,0.58,0.51,0.68,0.37,0.14,0.89,1.08,0.0,0.19,0.0,0.74,0.0,1.01,0.0,0.73,0.6,0.18,1.02,0.55,0.49,0.75,0.73,0.51,0.57,0.53,0.75,0.28,0.41,0.0,0.38,0.31,0.44,0.34,0.47,0.94,0.37,0.16,0.37,0.17,0.16,0.16,0.17,0.18,0.19,0.13,0.18,0.52,0.0,0.95,0.0,0.0,0.72,0.0,1.07,0.87,0.66,0.82,0.76,0.73,0.61,0.74,0.54,0.37,0.32,0.18,0.55,0.34,0.52,0.4,0.54,0.15,0.51,0.34,0.18,0.3,0.16,0.33,0.15,0.16,0.16,0.4,0.0,0.0,0.0,0.0,0.86,0.57,0.95,0.66,0.51,0.73,0.44,0.77,0.54,0.32,0.37,0.51,0.51,0.36,0.48,0.56,0.19,0.36,0.34,0.17,0.29,0.14,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.58,0.53,0.55,0.52,0.37,0.37,0.37,0.39,0.39,0.37,0.43,0.36,0.4,0.32,0.19,0.19,0.16,0.18,0.15,0.16,0.18,0.19,0.15,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
09/13/2021,1.62,1.09,0.98,0.91,0.91,1.0,1.01,0.84,0.94,1.02,0.67,0.86,0.69,0.81,1.09,0.88,0.73,0.69,0.35,0.47,0.69,0.56,0.61,0.61,0.78,0.44,0.9,0.65,0.76,0.62,0.59,0.9,0.77,1.02,0.16,0.79,0.7,0.98,0.98,0.51,0.89,0.66,0.7,0.75,0.73,0.52,0.7,0.8,0.69,0.29,0.44,0.63,0.7,0.7,0.75,0.58,0.44,0.56,0.32,0.44,0.57,0.46,0.88,0.56,0.51,0.69,0.37,0.14,0.89,1.11,0.0,0.19,0.0,0.7,0.0,1.02,0.0,0.73,0.61,0.18,1.01,0.56,0.49,0.75,0.73,0.51,0.58,0.52,0.75,0.28,0.41,0.0,0.42,0.33,0.44,0.34,0.46,0.92,0.37,0.16,0.37,0.17,0.16,0.16,0.17,0.18,0.2,0.13,0.18,0.52,0.0,0.96,0.0,0.0,0.71,0.0,1.07,0.87,0.66,0.82,0.76,0.74,0.61,0.73,0.56,0.37,0.31,0.18,0.55,0.35,0.5,0.4,0.53,0.15,0.52,0.34,0.18,0.3,0.17,0.33,0.15,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.84,0.55,0.97,0.64,0.51,0.74,0.45,0.75,0.55,0.32,0.37,0.51,0.52,0.36,0.48,0.55,0.19,0.37,0.35,0.18,0.29,0.15,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.56,0.53,0.55,0.52,0.37,0.36,0.38,0.39,0.39,0.35,0.43,0.36,0.4,0.32,0.19,0.18,0.17,0.18,0.15,0.16,0.17,0.18,0.15,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/14/2021,1.6,1.09,0.96,0.91,0.92,1.0,1.01,0.85,0.93,0.96,0.67,0.84,0.69,0.8,1.09,0.89,0.74,0.7,0.35,0.46,0.68,0.56,0.6,0.61,0.75,0.44,0.92,0.66,0.77,0.62,0.61,0.9,0.77,1.03,0.16,0.81,0.71,1.0,0.97,0.52,0.89,0.65,0.7,0.77,0.73,0.53,0.7,0.8,0.69,0.29,0.43,0.62,0.7,0.71,0.76,0.58,0.44,0.57,0.32,0.43,0.57,0.46,0.87,0.56,0.51,0.7,0.36,0.13,0.9,1.11,0.0,0.2,0.0,0.7,0.0,1.02,0.0,0.73,0.62,0.17,1.02,0.56,0.49,0.75,0.73,0.51,0.58,0.5,0.76,0.27,0.41,0.0,0.45,0.33,0.44,0.34,0.46,0.94,0.37,0.16,0.37,0.17,0.16,0.16,0.17,0.18,0.2,0.14,0.18,0.5,0.0,0.95,0.0,0.0,0.72,0.0,1.07,0.84,0.65,0.82,0.77,0.74,0.62,0.73,0.56,0.37,0.32,0.18,0.53,0.34,0.51,0.4,0.54,0.15,0.52,0.34,0.18,0.3,0.16,0.33,0.15,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.83,0.54,0.97,0.66,0.52,0.73,0.44,0.75,0.55,0.32,0.36,0.52,0.52,0.35,0.48,0.55,0.19,0.37,0.35,0.17,0.29,0.15,0.0,0.0,0.18,0.17,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.53,0.55,0.52,0.37,0.36,0.38,0.37,0.39,0.35,0.43,0.36,0.4,0.32,0.19,0.18,0.16,0.18,0.15,0.16,0.17,0.19,0.16,0.14,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/15/2021,1.6,1.09,0.96,0.91,0.92,1.0,1.01,0.85,0.93,0.96,0.67,0.84,0.69,0.8,1.09,0.89,0.74,0.7,0.35,0.46,0.68,0.56,0.6,0.61,0.75,0.44,0.92,0.66,0.77,0.62,0.61,0.9,0.77,1.03,0.16,0.81,0.71,1.0,0.97,0.52,0.89,0.65,0.7,0.77,0.73,0.53,0.7,0.8,0.69,0.29,0.43,0.62,0.7,0.71,0.76,0.58,0.44,0.57,0.32,0.43,0.57,0.46,0.87,0.56,0.51,0.7,0.36,0.13,0.9,1.11,0.0,0.2,0.0,0.7,0.0,1.02,0.0,0.73,0.62,0.17,1.02,0.56,0.49,0.75,0.73,0.51,0.58,0.5,0.76,0.27,0.41,0.0,0.45,0.33,0.44,0.34,0.46,0.94,0.37,0.16,0.37,0.17,0.16,0.16,0.17,0.18,0.2,0.14,0.18,0.5,0.0,0.95,0.0,0.0,0.72,0.0,1.07,0.84,0.65,0.82,0.77,0.74,0.62,0.73,0.56,0.37,0.32,0.18,0.53,0.34,0.51,0.4,0.54,0.15,0.52,0.34,0.18,0.3,0.16,0.33,0.15,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.83,0.54,0.97,0.66,0.52,0.73,0.44,0.75,0.55,0.32,0.36,0.52,0.52,0.35,0.48,0.55,0.19,0.37,0.35,0.17,0.29,0.15,0.0,0.0,0.18,0.17,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.53,0.55,0.52,0.37,0.36,0.38,0.37,0.39,0.35,0.43,0.36,0.4,0.32,0.19,0.18,0.16,0.18,0.15,0.16,0.17,0.19,0.16,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98000000000002
09/16/2021,1.51,1.05,0.97,0.89,0.88,0.98,0.99,0.88,0.93,0.93,0.72,0.85,0.7,0.84,1.08,0.91,0.74,0.7,0.35,0.47,0.68,0.55,0.59,0.63,0.8,0.43,0.92,0.68,0.79,0.64,0.62,0.89,0.76,1.02,0.17,0.83,0.72,1.01,0.98,0.51,0.9,0.65,0.72,0.75,0.74,0.54,0.71,0.79,0.69,0.29,0.42,0.64,0.7,0.73,0.76,0.58,0.43,0.57,0.32,0.43,0.57,0.43,0.85,0.56,0.52,0.71,0.37,0.14,0.88,1.12,0.0,0.19,0.0,0.7,0.0,0.99,0.0,0.73,0.63,0.17,1.0,0.56,0.5,0.75,0.73,0.53,0.57,0.51,0.75,0.27,0.41,0.0,0.44,0.34,0.44,0.34,0.46,0.94,0.37,0.16,0.37,0.17,0.17,0.16,0.17,0.18,0.2,0.14,0.18,0.49,0.0,0.97,0.0,0.0,0.7,0.0,1.04,0.84,0.67,0.81,0.76,0.74,0.61,0.74,0.56,0.37,0.31,0.18,0.54,0.34,0.51,0.41,0.55,0.16,0.52,0.34,0.18,0.3,0.16,0.34,0.15,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.82,0.54,0.96,0.66,0.51,0.74,0.44,0.75,0.54,0.32,0.37,0.52,0.51,0.35,0.47,0.55,0.19,0.37,0.36,0.17,0.29,0.15,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.56,0.53,0.54,0.52,0.37,0.36,0.37,0.38,0.39,0.35,0.43,0.37,0.4,0.32,0.19,0.18,0.16,0.18,0.16,0.16,0.17,0.19,0.16,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
09/17/2021,1.54,1.07,0.97,0.88,0.88,1.0,1.01,0.86,0.94,0.93,0.71,0.84,0.69,0.83,1.08,0.89,0.74,0.71,0.35,0.47,0.69,0.55,0.58,0.63,0.79,0.43,0.93,0.7,0.78,0.63,0.62,0.9,0.77,1.03,0.16,0.83,0.71,1.0,0.99,0.51,0.9,0.65,0.71,0.77,0.73,0.54,0.7,0.79,0.68,0.29,0.42,0.64,0.71,0.72,0.76,0.58,0.43,0.57,0.32,0.43,0.57,0.39,0.87,0.56,0.51,0.71,0.37,0.14,0.87,1.14,0.0,0.19,0.0,0.69,0.0,1.0,0.0,0.74,0.65,0.16,1.0,0.55,0.49,0.75,0.73,0.53,0.57,0.5,0.75,0.27,0.41,0.0,0.43,0.34,0.45,0.34,0.46,0.94,0.37,0.16,0.37,0.17,0.17,0.16,0.17,0.18,0.2,0.13,0.18,0.48,0.0,0.97,0.0,0.0,0.71,0.0,1.06,0.86,0.67,0.82,0.76,0.75,0.62,0.71,0.55,0.37,0.31,0.18,0.53,0.35,0.51,0.41,0.54,0.16,0.52,0.34,0.18,0.3,0.16,0.33,0.15,0.16,0.17,0.41,0.0,0.0,0.0,0.0,0.81,0.54,0.98,0.69,0.49,0.73,0.45,0.76,0.55,0.32,0.37,0.52,0.51,0.35,0.47,0.55,0.19,0.37,0.35,0.17,0.29,0.15,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.52,0.54,0.5,0.37,0.36,0.37,0.38,0.39,0.35,0.43,0.37,0.4,0.32,0.19,0.18,0.16,0.18,0.16,0.16,0.17,0.19,0.16,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
09/20/2021,1.57,1.07,1.01,0.89,0.89,0.99,1.05,0.87,0.93,0.93,0.73,0.87,0.71,0.85,1.09,0.91,0.74,0.72,0.34,0.46,0.7,0.55,0.59,0.62,0.8,0.43,0.94,0.72,0.79,0.62,0.61,0.89,0.77,1.02,0.16,0.84,0.72,1.01,0.98,0.53,0.94,0.65,0.73,0.79,0.73,0.56,0.68,0.78,0.67,0.29,0.43,0.63,0.72,0.72,0.76,0.57,0.44,0.57,0.32,0.43,0.57,0.4,0.88,0.56,0.49,0.7,0.37,0.14,0.86,1.16,0.0,0.19,0.0,0.67,0.0,0.97,0.0,0.76,0.64,0.16,1.0,0.55,0.49,0.75,0.72,0.53,0.58,0.49,0.74,0.29,0.41,0.0,0.41,0.34,0.45,0.33,0.45,0.93,0.37,0.16,0.37,0.17,0.17,0.16,0.18,0.18,0.2,0.14,0.18,0.48,0.0,0.95,0.0,0.0,0.7,0.0,1.06,0.85,0.67,0.81,0.75,0.72,0.59,0.71,0.55,0.38,0.32,0.18,0.53,0.34,0.51,0.41,0.53,0.15,0.51,0.34,0.18,0.29,0.16,0.32,0.14,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.83,0.55,0.98,0.69,0.48,0.73,0.46,0.76,0.55,0.32,0.36,0.51,0.5,0.36,0.48,0.54,0.19,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.51,0.55,0.5,0.36,0.36,0.36,0.38,0.39,0.35,0.44,0.39,0.39,0.32,0.19,0.18,0.16,0.18,0.15,0.16,0.17,0.19,0.16,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
09/21/2021,1.54,1.06,1.01,0.88,0.92,1.0,1.05,0.84,0.92,0.94,0.73,0.86,0.71,0.85,1.08,0.92,0.72,0.72,0.34,0.47,0.71,0.54,0.59,0.6,0.81,0.43,0.94,0.72,0.79,0.62,0.61,0.89,0.79,1.01,0.16,0.83,0.73,1.01,0.97,0.54,0.94,0.64,0.76,0.8,0.73,0.56,0.67,0.79,0.67,0.3,0.44,0.63,0.71,0.72,0.74,0.57,0.45,0.56,0.32,0.42,0.57,0.41,0.88,0.56,0.48,0.71,0.38,0.14,0.85,1.16,0.0,0.19,0.0,0.68,0.0,0.97,0.0,0.74,0.63,0.16,1.02,0.55,0.49,0.74,0.71,0.52,0.58,0.5,0.8,0.29,0.41,0.0,0.41,0.34,0.45,0.34,0.45,0.92,0.37,0.16,0.37,0.17,0.17,0.16,0.17,0.18,0.2,0.14,0.18,0.5,0.0,0.94,0.0,0.0,0.71,0.0,1.05,0.86,0.67,0.81,0.75,0.7,0.6,0.71,0.54,0.37,0.32,0.18,0.52,0.34,0.51,0.4,0.53,0.15,0.51,0.35,0.18,0.29,0.16,0.31,0.14,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.84,0.55,0.96,0.69,0.5,0.73,0.46,0.74,0.55,0.32,0.36,0.5,0.5,0.36,0.48,0.54,0.19,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.59,0.57,0.51,0.55,0.5,0.36,0.35,0.36,0.38,0.39,0.35,0.44,0.37,0.39,0.32,0.19,0.18,0.16,0.18,0.15,0.16,0.18,0.19,0.16,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/22/2021,1.54,1.06,1.01,0.88,0.92,1.0,1.05,0.84,0.92,0.94,0.73,0.86,0.71,0.85,1.08,0.92,0.72,0.72,0.34,0.47,0.71,0.54,0.59,0.6,0.81,0.43,0.94,0.72,0.79,0.62,0.61,0.89,0.79,1.01,0.16,0.83,0.73,1.01,0.97,0.54,0.94,0.64,0.76,0.8,0.73,0.56,0.67,0.79,0.67,0.3,0.44,0.63,0.71,0.72,0.74,0.57,0.45,0.56,0.32,0.42,0.57,0.41,0.88,0.56,0.48,0.71,0.38,0.14,0.85,1.16,0.0,0.19,0.0,0.68,0.0,0.97,0.0,0.74,0.63,0.16,1.02,0.55,0.49,0.74,0.71,0.52,0.58,0.5,0.8,0.29,0.41,0.0,0.41,0.34,0.45,0.34,0.45,0.92,0.37,0.16,0.37,0.17,0.17,0.16,0.17,0.18,0.2,0.14,0.18,0.5,0.0,0.94,0.0,0.0,0.71,0.0,1.05,0.86,0.67,0.81,0.75,0.7,0.6,0.71,0.54,0.37,0.32,0.18,0.52,0.34,0.51,0.4,0.53,0.15,0.51,0.35,0.18,0.29,0.16,0.31,0.14,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.84,0.55,0.96,0.69,0.5,0.73,0.46,0.74,0.55,0.32,0.36,0.5,0.5,0.36,0.48,0.54,0.19,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.59,0.57,0.51,0.55,0.5,0.36,0.35,0.36,0.38,0.39,0.35,0.44,0.37,0.39,0.32,0.19,0.18,0.16,0.18,0.15,0.16,0.18,0.19,0.16,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/23/2021,1.54,1.07,1.01,0.87,0.9,1.0,1.03,0.84,0.93,0.92,0.7,0.87,0.71,0.87,1.1,0.91,0.71,0.73,0.33,0.46,0.7,0.55,0.59,0.6,0.77,0.43,0.95,0.72,0.78,0.61,0.6,0.9,0.79,1.02,0.16,0.82,0.73,1.03,0.97,0.53,0.9,0.63,0.76,0.81,0.71,0.55,0.67,0.79,0.66,0.28,0.43,0.63,0.73,0.71,0.75,0.58,0.44,0.56,0.32,0.43,0.56,0.41,0.88,0.58,0.49,0.71,0.37,0.14,0.86,1.09,0.0,0.19,0.0,0.69,0.0,0.98,0.0,0.74,0.64,0.16,1.02,0.55,0.49,0.74,0.7,0.52,0.58,0.5,0.8,0.29,0.42,0.0,0.41,0.34,0.45,0.34,0.45,0.9,0.36,0.16,0.37,0.17,0.17,0.16,0.17,0.18,0.2,0.13,0.18,0.49,0.0,0.94,0.0,0.0,0.72,0.0,1.06,0.86,0.67,0.83,0.76,0.7,0.61,0.72,0.55,0.37,0.31,0.18,0.52,0.35,0.51,0.4,0.54,0.16,0.51,0.35,0.18,0.3,0.16,0.32,0.14,0.16,0.16,0.41,0.0,0.0,0.0,0.0,0.83,0.55,0.97,0.68,0.5,0.73,0.47,0.74,0.54,0.32,0.37,0.51,0.5,0.36,0.48,0.54,0.2,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.52,0.55,0.51,0.37,0.36,0.36,0.38,0.39,0.36,0.45,0.37,0.4,0.32,0.19,0.19,0.16,0.18,0.16,0.16,0.18,0.19,0.17,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
