,BRK.B,JPM,JNJ,UNH,PG,BAC,DIS,CMCSA,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,MRK,CRM,TMO,WFC,MDT,DHR,PM,BMY,NEE,MCD,C,RTX,BLK,BA,MS,IBM,HON,GS,GE,SCHW,CVS,GOOGL,ABT,GOOG,MMM,ANTM,PLD,FIS,MDLZ,TMUS,GILD,PNC,CI,COP,GM,MU,DUK,USB,CME,CSX,TFC,ATVI,CB,BDX,COF,TGT,NSC,TXN,ICE,SO,MMC,APD,BSX,KO,D,FISV,ETN,HUM,PGR,F,GPN,EMR,UNP,SYK,ADI,REGN,BIIB,WM,ROP,NOC,NEM,TWTR,JCI,GD,MRVL,TWLO,LHX,EXC,MET,SLB,INFO,SRE,CNC,LLY,AEP,EOG,DLR,DOW,AIG,DD,PRU,BK,ALL,AXP,BAX,ALXN,FDX,EA,MPC,NXPI,MO,ACN,TRV,FCX,OTIS,WELL,AFL,KMI,XEL,CTSH,IFF,PSX,MSI,STZ,GIS,ZBH,SWK,FRC,WBA,CMI,APTV,PEP,ADM,KKR,PH,CTVA,CL,WMB,YUM,SPGI,SBAC,WLTW,PCAR,DG,AVB,VLO,AME,TROW,SIVB,LUV,VRTX,PEG,ORLY,LEN,ARE,LH,NUE,ES,STT,KR,AJG,WEC,XTSLA,AWK,EQR,MCK,O,YUMC,WY,FITB,AZO,LBRDK,CBRE,KHC,CERN,LYB,PPG,RSG,IP,TDOC,NTRS,IQV,KDP,HPQ,AMGN,VIAC,ED,OKE,TDG,MLM,DTE,PPL,VTR,DOV,USD,TT,EIX,AON,HIG,QRVO,ANSGR.IS,FTV,DLTR,VMC,HES,WDC,MKC,BBY,AEE,KMB,CARR,INVH,VRSN,SYF,ESS,EQIX,GRMN,FE,NDAQ,ALB,MAA,SUI,GE.,HBAN,TRMB,TSN,ETR,COO,EXR,BLL,IR,KMX,CCL,DVN,OXY,RF,n/a,PKI,DRE,SUM
10/06/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/07/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/08/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/11/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/12/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/13/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/14/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/15/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/18/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/19/2021,2.55,2.37,2.06,1.8,1.71,1.63,1.47,1.2,1.28,1.05,1.06,1.15,1.14,0.89,1.03,0.98,0.97,1.06,1.01,0.92,0.82,0.88,0.75,0.63,0.78,0.73,0.7,0.66,0.62,0.57,0.67,0.63,0.58,0.6,0.55,0.57,0.54,0.58,0.5,0.54,0.44,0.47,0.49,0.37,0.41,0.34,0.42,0.42,0.33,0.49,0.39,0.32,0.38,0.39,0.36,0.37,0.4,0.29,0.39,0.34,0.36,0.32,0.32,0.33,0.35,0.33,0.35,0.31,0.3,0.3,0.29,0.29,0.31,0.27,0.26,0.3,0.22,0.28,0.26,0.26,0.27,0.24,0.21,0.27,0.24,0.26,0.23,0.22,0.25,0.25,0.26,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.18,0.21,0.21,0.23,0.2,0.2,0.24,0.18,0.21,0.22,0.18,0.2,0.2,0.0,0.15,0.19,0.21,0.17,0.2,0.21,0.19,0.19,0.17,0.17,0.18,0.17,0.17,0.2,0.18,0.17,0.2,0.17,0.19,0.15,0.14,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.15,0.16,0.15,0.17,0.17,0.15,0.14,0.16,0.14,0.14,0.16,0.16,0.14,0.15,0.19,0.15,0.14,0.15,0.14,0.13,0.15,0.13,0.15,0.15,0.16,0.14,0.16,0.14,0.15,0.15,0.15,0.13,0.13,0.0,0.14,0.15,0.14,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.42
10/20/2021,2.56,2.4,2.06,1.82,1.71,1.67,1.48,1.2,1.29,1.05,1.07,1.13,1.12,0.89,1.03,0.98,0.96,1.06,1.01,0.97,0.83,0.88,0.74,0.63,0.78,0.72,0.71,0.67,0.63,0.56,0.68,0.63,0.58,0.61,0.55,0.59,0.55,0.57,0.5,0.54,0.44,0.47,0.49,0.38,0.41,0.34,0.41,0.41,0.33,0.49,0.39,0.32,0.37,0.39,0.37,0.38,0.4,0.29,0.38,0.33,0.36,0.33,0.33,0.33,0.35,0.32,0.35,0.31,0.3,0.3,0.29,0.3,0.31,0.28,0.26,0.3,0.23,0.28,0.26,0.26,0.27,0.24,0.2,0.27,0.24,0.26,0.22,0.21,0.25,0.25,0.26,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.18,0.21,0.2,0.22,0.2,0.2,0.24,0.18,0.21,0.22,0.18,0.2,0.19,0.0,0.15,0.19,0.21,0.17,0.19,0.21,0.19,0.19,0.18,0.17,0.18,0.17,0.17,0.2,0.18,0.17,0.19,0.17,0.18,0.15,0.14,0.18,0.17,0.17,0.18,0.18,0.17,0.18,0.16,0.16,0.15,0.17,0.17,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.14,0.15,0.19,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.19,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,74.51
10/21/2021,2.56,2.41,2.06,1.81,1.69,1.67,1.44,1.18,1.29,1.05,1.07,1.14,1.12,0.88,1.03,0.99,0.95,1.06,1.02,1.0,0.79,0.89,0.74,0.62,0.77,0.73,0.71,0.67,0.62,0.57,0.67,0.62,0.59,0.63,0.55,0.59,0.54,0.58,0.5,0.54,0.44,0.46,0.5,0.37,0.41,0.34,0.4,0.42,0.33,0.49,0.38,0.32,0.38,0.4,0.37,0.38,0.4,0.29,0.38,0.33,0.37,0.34,0.33,0.33,0.35,0.32,0.35,0.31,0.3,0.3,0.28,0.3,0.31,0.28,0.26,0.3,0.23,0.28,0.26,0.25,0.27,0.24,0.19,0.27,0.24,0.26,0.22,0.22,0.25,0.25,0.27,0.21,0.23,0.24,0.23,0.23,0.23,0.2,0.18,0.21,0.2,0.22,0.2,0.2,0.24,0.18,0.21,0.22,0.18,0.2,0.19,0.0,0.15,0.19,0.21,0.17,0.19,0.21,0.19,0.19,0.17,0.17,0.18,0.17,0.17,0.2,0.18,0.17,0.2,0.17,0.18,0.15,0.14,0.18,0.17,0.17,0.18,0.18,0.17,0.18,0.15,0.16,0.14,0.17,0.17,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.14,0.15,0.19,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.19,0.15,0.15,0.13,0.13,0.11,0.13,0.15,0.14,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.5
10/22/2021,2.56,2.42,2.09,1.8,1.66,1.67,1.43,1.2,1.3,1.05,1.08,1.14,1.14,0.88,1.05,1.0,0.97,1.06,1.02,1.01,0.79,0.9,0.72,0.62,0.78,0.72,0.7,0.67,0.62,0.56,0.67,0.61,0.58,0.62,0.55,0.59,0.54,0.58,0.5,0.54,0.44,0.47,0.5,0.37,0.4,0.34,0.41,0.43,0.33,0.49,0.38,0.32,0.38,0.4,0.38,0.37,0.41,0.29,0.39,0.33,0.36,0.33,0.33,0.34,0.35,0.32,0.36,0.31,0.3,0.3,0.29,0.3,0.31,0.28,0.26,0.29,0.23,0.28,0.26,0.26,0.28,0.24,0.19,0.27,0.24,0.27,0.22,0.22,0.25,0.25,0.27,0.21,0.23,0.24,0.23,0.23,0.23,0.2,0.18,0.21,0.2,0.22,0.2,0.2,0.24,0.18,0.21,0.22,0.18,0.2,0.19,0.0,0.15,0.19,0.21,0.17,0.19,0.21,0.19,0.19,0.18,0.17,0.18,0.17,0.17,0.2,0.18,0.18,0.2,0.17,0.18,0.15,0.14,0.18,0.17,0.17,0.18,0.18,0.17,0.18,0.15,0.16,0.14,0.17,0.17,0.15,0.14,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.19,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.21,0.15,0.15,0.13,0.13,0.11,0.13,0.15,0.14,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.13,0.14,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.65
