,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,HD,PG,MA,PYPL,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,KO,WMT,ABT,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,LLY,WFC,DHR,COST,TXN,MCD,MDT,QCOM,ORCL,PM,UPS,HON,LIN,UNP,BMY,NEE,LOW,C,AMGN,INTU,SBUX,BLK,BA,RTX,GS,MS,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,GE,ISRG,NOW,CVS,DE,SCHW,SPGI,CHTR,SQ,LMT,ANTM,ZTS,TMUS,BKNG,PLD,MU,FIS,SYK,LRCX,MDLZ,MO,CCI,ADP,GILD,CI,ZM,TJX,COP,USB,PNC,DUK,CME,GM,FDX,CSX,MRNA,TFC,EL,EQIX,ATVI,CB,BDX,MMC,COF,ITW,SHW,MELI,ILMN,NSC,BX,EW,ICE,CL,FISV,SO,ADSK,SNAP,APD,TWLO,MCO,ADI,BSX,REGN,UBER,D,WM,ETN,HUM,HCA,NOC,EMR,PGR,GPN,F,IDXX,TWTR,NXPI,ECL,DOCU,AON,DG,BIIB,FCX,VRTX,NEM,ROP,JCI,EOG,PSA,IQV,KLAC,ROKU,CRWD,EBAY,TROW,DOW,LHX,MRVL,LULU,ALGN,MSCI,A,KMB,GD,ROST,TEL,MET,TT,SLB,VEEV,EXC,CMG,INFO,WDAY,CNC,PINS,DLR,APTV,SNPS,DXCM,AEP,SRE,SPG,APH,BK,ORLY,DD,MTCH,AIG,EA,BAX,CARR,CDNS,GE.,FTNT,PRU,RMD,PANW,MCHP,SNOW,PLTR,AGPXX,MAR,MPC,SYY,PXD,XLNX,NET,TTD,CTSH,MSI,HPQ,SIVB,AZO,PEP.,CHV.,4I1.,TRVC.,8CW.,DUT.,PEO.,PAYX,HLT,SUM
10/27/2021,5.99,5.34,3.66,1.88,1.95,2.0,1.37,1.8,1.26,1.04,0.94,1.02,0.93,0.94,0.83,0.77,0.65,0.74,0.89,0.74,0.6,0.65,0.71,0.53,0.69,0.48,0.56,0.58,0.54,0.55,0.54,0.44,0.53,0.47,0.5,0.58,0.53,0.5,0.54,0.51,0.48,0.51,0.49,0.52,0.44,0.43,0.4,0.36,0.44,0.36,0.36,0.36,0.39,0.38,0.31,0.4,0.39,0.36,0.29,0.39,0.33,0.34,0.29,0.34,0.34,0.34,0.3,0.28,0.31,0.31,0.27,0.31,0.35,0.25,0.28,0.29,0.33,0.28,0.25,0.29,0.26,0.23,0.24,0.23,0.26,0.24,0.18,0.24,0.26,0.18,0.19,0.23,0.19,0.21,0.22,0.19,0.22,0.2,0.18,0.14,0.19,0.25,0.21,0.22,0.19,0.19,0.18,0.14,0.19,0.27,0.21,0.18,0.18,0.15,0.2,0.17,0.21,0.18,0.17,0.19,0.16,0.14,0.17,0.23,0.18,0.18,0.15,0.16,0.16,0.16,0.13,0.16,0.14,0.16,0.23,0.15,0.14,0.13,0.15,0.17,0.16,0.14,0.16,0.15,0.14,0.14,0.11,0.15,0.13,0.12,0.13,0.14,0.13,0.17,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.11,0.11,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79
10/28/2021,5.96,5.3,3.63,1.89,1.94,1.99,1.39,2.02,1.24,1.04,0.95,1.02,0.93,0.95,0.83,0.77,0.66,0.75,0.88,0.74,0.6,0.66,0.72,0.52,0.69,0.48,0.56,0.58,0.53,0.56,0.54,0.44,0.53,0.46,0.5,0.57,0.53,0.5,0.55,0.51,0.48,0.5,0.47,0.52,0.45,0.43,0.4,0.36,0.44,0.36,0.36,0.36,0.4,0.38,0.31,0.4,0.39,0.35,0.29,0.4,0.33,0.34,0.29,0.33,0.34,0.34,0.3,0.27,0.31,0.31,0.27,0.3,0.36,0.25,0.28,0.29,0.33,0.28,0.25,0.29,0.26,0.23,0.25,0.23,0.26,0.24,0.17,0.24,0.26,0.19,0.18,0.22,0.19,0.2,0.21,0.19,0.22,0.2,0.18,0.14,0.19,0.25,0.21,0.22,0.19,0.19,0.18,0.14,0.2,0.29,0.21,0.18,0.18,0.15,0.2,0.17,0.21,0.18,0.17,0.19,0.17,0.15,0.17,0.23,0.18,0.18,0.15,0.16,0.16,0.17,0.13,0.16,0.14,0.16,0.23,0.15,0.15,0.13,0.15,0.16,0.16,0.14,0.16,0.15,0.14,0.14,0.11,0.15,0.13,0.12,0.13,0.14,0.13,0.17,0.13,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.11,0.11,0.12,0.13,0.13,0.11,0.13,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96000000000001
10/29/2021,5.98,5.33,3.68,1.82,1.95,2.01,1.48,2.0,1.25,1.05,0.94,1.03,0.93,0.94,0.84,0.76,0.65,0.75,0.89,0.74,0.59,0.67,0.71,0.53,0.69,0.47,0.57,0.59,0.54,0.55,0.55,0.44,0.54,0.46,0.5,0.57,0.53,0.5,0.54,0.52,0.49,0.5,0.47,0.52,0.44,0.42,0.4,0.36,0.44,0.36,0.38,0.36,0.4,0.38,0.31,0.4,0.39,0.35,0.29,0.4,0.33,0.34,0.28,0.32,0.34,0.35,0.29,0.27,0.31,0.31,0.26,0.3,0.36,0.25,0.28,0.3,0.32,0.28,0.24,0.29,0.27,0.23,0.25,0.2,0.26,0.24,0.17,0.24,0.26,0.19,0.18,0.22,0.19,0.21,0.21,0.19,0.22,0.2,0.18,0.14,0.19,0.25,0.21,0.22,0.19,0.19,0.18,0.14,0.2,0.28,0.21,0.18,0.18,0.15,0.2,0.17,0.21,0.18,0.17,0.19,0.17,0.15,0.17,0.23,0.18,0.18,0.15,0.16,0.16,0.17,0.13,0.16,0.14,0.16,0.23,0.15,0.15,0.13,0.15,0.16,0.15,0.15,0.16,0.15,0.14,0.14,0.11,0.15,0.13,0.12,0.13,0.14,0.13,0.17,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.07
11/01/2021,6.09,5.55,3.75,1.82,2.03,2.1,1.49,2.11,1.23,1.03,0.85,1.03,0.92,0.95,0.83,0.71,0.63,0.74,0.88,0.73,0.57,0.65,0.71,0.52,0.69,0.46,0.57,0.58,0.55,0.55,0.54,0.44,0.54,0.46,0.5,0.58,0.52,0.52,0.54,0.52,0.49,0.51,0.47,0.52,0.42,0.44,0.39,0.36,0.43,0.36,0.37,0.36,0.4,0.39,0.31,0.41,0.39,0.35,0.28,0.41,0.32,0.34,0.28,0.32,0.34,0.34,0.3,0.27,0.31,0.31,0.27,0.29,0.35,0.25,0.28,0.3,0.33,0.28,0.25,0.28,0.27,0.23,0.25,0.2,0.25,0.24,0.17,0.24,0.26,0.19,0.17,0.22,0.19,0.21,0.2,0.19,0.23,0.2,0.18,0.14,0.19,0.24,0.21,0.22,0.19,0.19,0.17,0.14,0.2,0.29,0.21,0.18,0.19,0.15,0.21,0.17,0.2,0.17,0.17,0.2,0.16,0.14,0.18,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.11,0.17,0.22,0.15,0.16,0.13,0.15,0.16,0.16,0.15,0.16,0.13,0.14,0.13,0.0,0.16,0.13,0.0,0.13,0.14,0.13,0.17,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.13,0.12,0.12,0.0,0.11,0.13,0.13,0.11,0.13,0.11,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28
11/02/2021,5.97,5.67,3.66,1.85,2.06,2.12,1.52,2.18,1.23,1.02,0.85,1.04,0.91,0.94,0.83,0.71,0.62,0.73,0.88,0.74,0.56,0.65,0.73,0.52,0.69,0.47,0.56,0.58,0.55,0.55,0.55,0.43,0.53,0.48,0.51,0.59,0.53,0.53,0.55,0.52,0.5,0.51,0.48,0.52,0.41,0.44,0.39,0.36,0.43,0.35,0.37,0.36,0.4,0.38,0.31,0.4,0.4,0.34,0.28,0.41,0.3,0.34,0.28,0.32,0.33,0.34,0.3,0.27,0.31,0.31,0.27,0.28,0.35,0.25,0.28,0.31,0.33,0.28,0.24,0.28,0.27,0.22,0.24,0.2,0.26,0.24,0.17,0.23,0.26,0.19,0.16,0.21,0.19,0.2,0.2,0.19,0.23,0.19,0.18,0.14,0.19,0.24,0.2,0.21,0.19,0.19,0.17,0.14,0.2,0.28,0.2,0.18,0.18,0.15,0.21,0.17,0.2,0.16,0.17,0.19,0.16,0.14,0.18,0.23,0.18,0.19,0.15,0.14,0.16,0.17,0.12,0.16,0.11,0.16,0.22,0.15,0.16,0.13,0.15,0.16,0.16,0.15,0.16,0.13,0.14,0.13,0.0,0.16,0.13,0.0,0.13,0.14,0.13,0.17,0.13,0.0,0.13,0.11,0.1,0.12,0.13,0.13,0.12,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12,0.0,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.12,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.0,0.11,0.1,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.27000000000001
11/03/2021,5.97,5.67,3.66,1.85,2.06,2.12,1.52,2.18,1.23,1.02,0.85,1.04,0.91,0.94,0.83,0.71,0.62,0.73,0.88,0.74,0.56,0.65,0.73,0.52,0.69,0.47,0.56,0.58,0.55,0.55,0.55,0.43,0.53,0.48,0.51,0.59,0.53,0.53,0.55,0.52,0.5,0.51,0.48,0.52,0.41,0.44,0.39,0.36,0.43,0.35,0.37,0.36,0.4,0.38,0.31,0.4,0.4,0.34,0.28,0.41,0.3,0.34,0.28,0.32,0.33,0.34,0.3,0.27,0.31,0.31,0.27,0.28,0.35,0.25,0.28,0.31,0.33,0.28,0.24,0.28,0.27,0.22,0.24,0.2,0.26,0.24,0.17,0.23,0.26,0.19,0.16,0.21,0.19,0.2,0.2,0.19,0.23,0.19,0.18,0.14,0.19,0.24,0.2,0.21,0.19,0.19,0.17,0.14,0.2,0.28,0.2,0.18,0.18,0.15,0.21,0.17,0.2,0.16,0.17,0.19,0.16,0.14,0.18,0.23,0.18,0.19,0.15,0.14,0.16,0.17,0.12,0.16,0.11,0.16,0.22,0.15,0.16,0.13,0.15,0.16,0.16,0.15,0.16,0.13,0.14,0.13,0.0,0.16,0.13,0.0,0.13,0.14,0.13,0.17,0.13,0.0,0.13,0.11,0.1,0.12,0.13,0.13,0.12,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12,0.0,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.12,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.0,0.11,0.1,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.27000000000001
11/04/2021,5.97,5.67,3.66,1.85,2.06,2.12,1.52,2.18,1.23,1.02,0.85,1.04,0.91,0.94,0.83,0.71,0.62,0.73,0.88,0.74,0.56,0.65,0.73,0.52,0.69,0.47,0.56,0.58,0.55,0.55,0.55,0.43,0.53,0.48,0.51,0.59,0.53,0.53,0.55,0.52,0.5,0.51,0.48,0.52,0.41,0.44,0.39,0.36,0.43,0.35,0.37,0.36,0.4,0.38,0.31,0.4,0.4,0.34,0.28,0.41,0.3,0.34,0.28,0.32,0.33,0.34,0.3,0.27,0.31,0.31,0.27,0.28,0.35,0.25,0.28,0.31,0.33,0.28,0.24,0.28,0.27,0.22,0.24,0.2,0.26,0.24,0.17,0.23,0.26,0.19,0.16,0.21,0.19,0.2,0.2,0.19,0.23,0.19,0.18,0.14,0.19,0.24,0.2,0.21,0.19,0.19,0.17,0.14,0.2,0.28,0.2,0.18,0.18,0.15,0.21,0.17,0.2,0.16,0.17,0.19,0.16,0.14,0.18,0.23,0.18,0.19,0.15,0.14,0.16,0.17,0.12,0.16,0.11,0.16,0.22,0.15,0.16,0.13,0.15,0.16,0.16,0.15,0.16,0.13,0.14,0.13,0.0,0.16,0.13,0.0,0.13,0.14,0.13,0.17,0.13,0.0,0.13,0.11,0.1,0.12,0.13,0.13,0.12,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.11,0.13,0.14,0.11,0.13,0.12,0.1,0.12,0.0,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.12,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.0,0.11,0.1,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.27000000000001
11/05/2021,5.94,5.66,3.57,1.87,2.02,2.08,1.56,2.28,1.22,1.03,0.84,1.01,0.91,0.93,0.84,0.69,0.61,0.73,0.88,0.72,0.57,0.65,0.71,0.52,0.7,0.48,0.58,0.6,0.55,0.55,0.54,0.43,0.53,0.49,0.51,0.59,0.52,0.54,0.55,0.52,0.5,0.5,0.48,0.52,0.42,0.44,0.39,0.36,0.43,0.35,0.36,0.36,0.41,0.38,0.31,0.4,0.39,0.34,0.29,0.4,0.31,0.34,0.28,0.32,0.34,0.35,0.31,0.27,0.31,0.31,0.27,0.28,0.37,0.25,0.28,0.3,0.33,0.29,0.25,0.28,0.27,0.22,0.23,0.19,0.25,0.24,0.17,0.24,0.26,0.19,0.16,0.22,0.19,0.2,0.19,0.19,0.23,0.2,0.18,0.14,0.19,0.23,0.21,0.21,0.19,0.19,0.17,0.14,0.19,0.28,0.21,0.18,0.18,0.14,0.2,0.17,0.2,0.16,0.17,0.19,0.16,0.14,0.17,0.23,0.17,0.19,0.15,0.14,0.16,0.16,0.12,0.16,0.12,0.16,0.23,0.15,0.16,0.12,0.15,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.17,0.13,0.0,0.14,0.14,0.13,0.16,0.13,0.0,0.13,0.11,0.1,0.12,0.13,0.13,0.13,0.12,0.14,0.0,0.12,0.12,0.12,0.1,0.11,0.14,0.14,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.12,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17999999999999
11/08/2021,5.92,5.66,3.71,1.89,2.04,2.1,1.74,2.37,1.2,1.02,0.83,1.01,0.9,0.93,0.83,0.7,0.6,0.73,0.86,0.76,0.57,0.64,0.69,0.5,0.7,0.48,0.57,0.58,0.54,0.55,0.54,0.42,0.53,0.49,0.53,0.59,0.52,0.54,0.55,0.53,0.52,0.49,0.46,0.54,0.41,0.44,0.38,0.41,0.42,0.34,0.36,0.36,0.41,0.37,0.31,0.39,0.4,0.33,0.29,0.4,0.31,0.34,0.28,0.31,0.33,0.33,0.32,0.25,0.3,0.3,0.26,0.28,0.39,0.25,0.27,0.3,0.33,0.29,0.24,0.28,0.26,0.22,0.23,0.2,0.24,0.24,0.18,0.24,0.26,0.19,0.16,0.21,0.2,0.2,0.19,0.18,0.23,0.2,0.17,0.14,0.2,0.23,0.2,0.21,0.18,0.19,0.18,0.14,0.19,0.23,0.2,0.18,0.17,0.12,0.2,0.17,0.19,0.16,0.17,0.19,0.16,0.14,0.17,0.23,0.17,0.18,0.15,0.14,0.16,0.16,0.12,0.16,0.12,0.16,0.23,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.13,0.15,0.13,0.0,0.13,0.12,0.1,0.12,0.12,0.12,0.12,0.11,0.15,0.0,0.12,0.12,0.12,0.0,0.11,0.14,0.14,0.12,0.13,0.11,0.1,0.11,0.0,0.12,0.11,0.0,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.0,0.11,0.1,0.0,0.11,0.11,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.26
11/09/2021,5.91,5.63,3.74,1.92,2.04,2.1,1.74,2.35,1.19,1.01,0.86,1.01,0.89,0.92,0.84,0.72,0.59,0.75,0.85,0.74,0.58,0.64,0.67,0.51,0.7,0.48,0.56,0.64,0.55,0.54,0.52,0.42,0.54,0.48,0.53,0.57,0.52,0.48,0.55,0.54,0.51,0.49,0.44,0.53,0.42,0.45,0.39,0.43,0.42,0.34,0.35,0.37,0.41,0.37,0.31,0.39,0.39,0.32,0.29,0.4,0.32,0.34,0.29,0.32,0.32,0.33,0.33,0.26,0.29,0.3,0.26,0.28,0.39,0.25,0.28,0.3,0.32,0.29,0.25,0.27,0.26,0.22,0.22,0.2,0.24,0.24,0.18,0.25,0.25,0.19,0.16,0.22,0.2,0.2,0.2,0.18,0.23,0.19,0.17,0.13,0.2,0.24,0.2,0.21,0.18,0.19,0.18,0.14,0.19,0.19,0.2,0.19,0.17,0.12,0.2,0.17,0.19,0.16,0.17,0.19,0.17,0.14,0.17,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.15,0.23,0.14,0.15,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.15,0.14,0.12,0.15,0.13,0.0,0.13,0.12,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.12,0.12,0.12,0.0,0.11,0.14,0.14,0.12,0.13,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.11,0.11,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.11,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23
11/10/2021,5.91,5.63,3.74,1.92,2.04,2.1,1.74,2.35,1.19,1.01,0.86,1.01,0.89,0.92,0.84,0.72,0.59,0.75,0.85,0.74,0.58,0.64,0.67,0.51,0.7,0.48,0.56,0.64,0.55,0.54,0.52,0.42,0.54,0.48,0.53,0.57,0.52,0.48,0.55,0.54,0.51,0.49,0.44,0.53,0.42,0.45,0.39,0.43,0.42,0.34,0.35,0.37,0.41,0.37,0.31,0.39,0.39,0.32,0.29,0.4,0.32,0.34,0.29,0.32,0.32,0.33,0.33,0.26,0.29,0.3,0.26,0.28,0.39,0.25,0.28,0.3,0.32,0.29,0.25,0.27,0.26,0.22,0.22,0.2,0.24,0.24,0.18,0.25,0.25,0.19,0.16,0.22,0.2,0.2,0.2,0.18,0.23,0.19,0.17,0.13,0.2,0.24,0.2,0.21,0.18,0.19,0.18,0.14,0.19,0.19,0.2,0.19,0.17,0.12,0.2,0.17,0.19,0.16,0.17,0.19,0.17,0.14,0.17,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.15,0.23,0.14,0.15,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.15,0.14,0.12,0.15,0.13,0.0,0.13,0.12,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.12,0.12,0.12,0.0,0.11,0.14,0.14,0.12,0.13,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.11,0.11,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.11,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23
11/11/2021,5.87,5.64,3.71,1.9,2.04,2.1,1.8,2.23,1.2,1.0,0.87,1.02,0.9,0.92,0.83,0.72,0.6,0.75,0.85,0.74,0.57,0.65,0.68,0.51,0.7,0.49,0.56,0.63,0.54,0.54,0.53,0.42,0.53,0.48,0.51,0.57,0.52,0.49,0.55,0.54,0.5,0.49,0.45,0.52,0.42,0.44,0.39,0.44,0.42,0.34,0.35,0.37,0.41,0.37,0.31,0.39,0.39,0.33,0.28,0.4,0.32,0.35,0.29,0.32,0.32,0.33,0.33,0.26,0.29,0.3,0.27,0.29,0.43,0.25,0.28,0.3,0.32,0.29,0.25,0.28,0.26,0.22,0.22,0.2,0.25,0.24,0.18,0.26,0.26,0.2,0.17,0.22,0.2,0.2,0.2,0.18,0.23,0.19,0.18,0.13,0.2,0.24,0.2,0.21,0.18,0.19,0.18,0.15,0.19,0.2,0.2,0.19,0.17,0.12,0.2,0.17,0.2,0.17,0.17,0.19,0.17,0.14,0.17,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.15,0.23,0.14,0.15,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.19,0.13,0.0,0.15,0.14,0.12,0.16,0.12,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.12,0.12,0.12,0.0,0.11,0.14,0.14,0.12,0.13,0.12,0.1,0.11,0.0,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.11,0.12,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.35999999999999
11/12/2021,5.91,5.64,3.81,1.89,2.04,2.1,1.79,1.97,1.19,1.0,0.85,1.03,0.89,0.93,0.83,0.72,0.54,0.75,0.85,0.75,0.58,0.66,0.68,0.51,0.71,0.49,0.57,0.62,0.54,0.54,0.53,0.41,0.53,0.48,0.52,0.57,0.53,0.49,0.55,0.54,0.5,0.48,0.45,0.53,0.41,0.44,0.39,0.44,0.42,0.34,0.36,0.37,0.42,0.38,0.31,0.39,0.39,0.33,0.29,0.4,0.32,0.35,0.29,0.32,0.32,0.33,0.34,0.25,0.3,0.3,0.27,0.29,0.42,0.25,0.29,0.3,0.32,0.29,0.25,0.27,0.26,0.22,0.21,0.2,0.25,0.25,0.18,0.26,0.26,0.2,0.17,0.22,0.21,0.21,0.2,0.18,0.23,0.2,0.18,0.13,0.2,0.24,0.2,0.21,0.18,0.19,0.18,0.15,0.19,0.19,0.2,0.19,0.17,0.12,0.21,0.17,0.2,0.17,0.17,0.19,0.18,0.14,0.17,0.24,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.16,0.23,0.14,0.15,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.19,0.13,0.0,0.14,0.14,0.12,0.16,0.12,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.13,0.12,0.12,0.0,0.11,0.14,0.14,0.13,0.13,0.12,0.1,0.12,0.0,0.12,0.11,0.11,0.11,0.1,0.12,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.32
