,AMGN,GILD,MRNA,ILMN,REGN,BIIB,VRTX,IQV,ALXN,BNTX,MTD,SGEN,WAT,ALNY,GMAB,CRL,INCY,TECH,BGNE,NVCR,NVAX,BMRN,TXG,ARGX,GH,ZLAB,RGEN,NTRA,CRSP,NBIX,NTLA,UTHR,MRTX,BRKR,FATE,BBIO,XLRN,NVTA,XTSLA,DNLI,HALO,PACB,ARWR,RARE,BHVN,EXEL,SRPT,TWST,ADPT,IONS,MEDP,BEAM,BPMC,ASND,CDNA,APLS,ARNA,ALKS,IMAB,ACAD,KOD,RETA,LEGN,IOVA,AGIO,TPTX,GLPG,GRFS,EDIT,NKTR,SWTX,INSM,ITCI,EBS,PTCT,ARVN,ALLK,BCRX,NSTG,SAGE,RCKT,VCYT,VIR,KRTX,DRNA,AMRS,MYGN,PRTA,FOLD,ALEC,BLI,RVNC,FGEN,BLUE,LGND,GBT,XNCR,IRWD,AXSM,RLAY,MOR,TBIO,QTRX,FLGT,PTGX,RVMD,ALLO,INO,ZNTL,MGNX,LMNX,OPK,ZYME,CSTL,SUPN,SGMO,CYTK,RGNX,DCPH,CDXS,MCRB,IGMS,ATRA,RCUS,CNST,MNKD,KURA,IMGN,ALXO,GBIO,YMAB,VNDA,KRYS,AMTI,MDGL,QURE,CERS,IBRX,OMER,TVTX,CHRS,ADCT,VIVO,REPL,RUBY,FMTX,AFMD,RPTX,CCXI,RIGL,CRTX,SRRK,ENTA,RDUS,MRSN,RYTM,ARQT,PSNL,ISEE,CRNX,ARDX,STOK,KDMN,CGEN,STRO,PLRX,MRNS,KPTI,ANAB,EPZM,RNA,VSTM,ITOS,TBPH,MESO,ARCT,MYOV,NRIX,XENE,GTHX,SNDX,DTIL,CLLS,TCRR,ZIOP,AKRO,NKTX,EGRX,ICPT,ORIC,AKBA,MGTX,NGM,RLMD,KROS,ESPR,IDYA,SPPI,CARA,CLVS,RAPT,PGEN,ANNX,USD,GERN,ANSGR.IS,KALV,CTMX,ADAP,IMVT,PRVB,KDNY,GOSS,KNSA,APLT,SPRO,PASG,FLDM,CVM,ALT,FULC,PSTX,SELB,KZR,ABUS,FIXX,n/a,URGN,FLXN,SIGA,SYNH,MRVI,ABCM,ROIV,ABCL,AUPH,CVAC,KYMR,RXRX,OLK,NUVB,CTKB,AVXL,SANA,CCCC,VERV,MORF,INBX,ERAS,MRUS,BCYC,TIL,ATAI,NUVL,MXCT.L,STVN,SEER,RXDX,CRBU,TNYA,PCVX,ACRS,PMVP,GRTS,CMPS,OMGA,ICVX,BNR,BCAB,ABSI,GLUE,BLU.TO,AVIR,CGEM,PRAX,FDMT,SUM
10/11/2021,8.36,6.93,7.21,3.86,4.58,3.45,3.82,3.72,0.0,3.25,2.58,2.45,1.72,1.94,1.62,1.66,1.18,1.53,1.43,0.81,0.98,1.16,0.97,0.86,0.83,0.55,1.12,0.77,0.56,0.77,0.7,0.69,0.63,0.64,0.42,0.39,0.77,0.46,0.11,0.34,0.45,0.37,0.46,0.45,0.66,0.53,0.6,0.35,0.37,0.38,0.46,0.33,0.46,0.48,0.27,0.18,0.29,0.41,0.32,0.22,0.38,0.24,0.43,0.29,0.21,0.21,0.19,0.22,0.21,0.24,0.14,0.25,0.22,0.21,0.2,0.27,0.27,0.2,0.16,0.19,0.14,0.25,0.19,0.21,0.11,0.17,0.19,0.26,0.23,0.11,0.07,0.14,0.07,0.1,0.17,0.13,0.17,0.18,0.07,0.14,0.09,0.0,0.12,0.12,0.06,0.13,0.14,0.11,0.22,0.1,0.0,0.12,0.11,0.12,0.11,0.09,0.23,0.1,0.09,0.14,0.04,0.07,0.12,0.12,0.0,0.1,0.09,0.09,0.11,0.08,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.04,0.12,0.1,0.07,0.07,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.11,0.07,0.09,0.05,0.05,0.04,0.05,0.05,0.14,0.05,0.0,0.04,0.12,0.04,0.05,0.04,0.0,0.0,0.06,0.04,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.09,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.03,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.07,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91
10/12/2021,8.2,6.89,7.27,3.91,4.56,3.45,3.75,3.73,0.0,3.35,2.58,2.36,1.71,1.93,1.61,1.67,1.16,1.52,1.5,0.82,0.99,1.13,1.01,0.87,0.86,0.56,1.12,0.79,0.55,0.76,0.72,0.69,0.64,0.64,0.41,0.38,0.75,0.46,0.0,0.35,0.44,0.39,0.46,0.43,0.66,0.53,0.58,0.36,0.38,0.38,0.45,0.33,0.46,0.49,0.28,0.18,0.29,0.41,0.32,0.22,0.38,0.23,0.44,0.29,0.21,0.16,0.19,0.22,0.21,0.25,0.14,0.25,0.22,0.21,0.2,0.27,0.28,0.2,0.17,0.19,0.14,0.25,0.19,0.21,0.11,0.17,0.19,0.27,0.24,0.11,0.07,0.15,0.07,0.1,0.17,0.14,0.17,0.18,0.08,0.12,0.09,0.0,0.13,0.13,0.06,0.13,0.14,0.11,0.23,0.1,0.0,0.12,0.1,0.12,0.11,0.09,0.25,0.1,0.09,0.15,0.04,0.07,0.12,0.11,0.0,0.1,0.09,0.09,0.1,0.09,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.04,0.13,0.1,0.07,0.06,0.07,0.06,0.06,0.05,0.04,0.08,0.05,0.11,0.06,0.1,0.05,0.05,0.04,0.05,0.05,0.14,0.04,0.0,0.04,0.12,0.04,0.06,0.04,0.0,0.0,0.06,0.04,0.08,0.04,0.06,0.03,0.04,0.08,0.07,0.08,0.1,0.03,0.06,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.0,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79000000000002
10/13/2021,8.26,6.93,7.21,4.0,4.57,3.45,3.75,3.74,0.0,3.36,2.57,2.37,1.7,1.95,1.61,1.65,1.17,1.51,1.53,0.81,0.98,1.15,1.02,0.86,0.81,0.55,1.07,0.78,0.54,0.78,0.65,0.7,0.65,0.64,0.4,0.38,0.76,0.46,0.07,0.34,0.43,0.38,0.47,0.42,0.66,0.54,0.61,0.35,0.37,0.39,0.45,0.33,0.47,0.5,0.26,0.18,0.3,0.41,0.31,0.22,0.38,0.24,0.43,0.29,0.21,0.17,0.19,0.22,0.2,0.25,0.14,0.26,0.22,0.21,0.2,0.26,0.29,0.21,0.15,0.19,0.14,0.24,0.2,0.21,0.11,0.17,0.19,0.26,0.24,0.11,0.07,0.15,0.07,0.1,0.16,0.15,0.18,0.18,0.08,0.13,0.09,0.0,0.11,0.13,0.06,0.13,0.08,0.11,0.25,0.1,0.0,0.12,0.09,0.11,0.11,0.09,0.24,0.09,0.09,0.16,0.03,0.07,0.11,0.11,0.0,0.1,0.09,0.09,0.1,0.08,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.03,0.13,0.1,0.07,0.07,0.07,0.06,0.06,0.05,0.03,0.17,0.05,0.11,0.06,0.1,0.05,0.05,0.04,0.05,0.05,0.14,0.04,0.0,0.04,0.12,0.04,0.05,0.04,0.03,0.0,0.06,0.04,0.07,0.04,0.07,0.04,0.04,0.07,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81000000000002
10/14/2021,8.26,6.93,7.21,4.0,4.57,3.45,3.75,3.74,0.0,3.36,2.57,2.37,1.7,1.95,1.61,1.65,1.17,1.51,1.53,0.81,0.98,1.15,1.02,0.86,0.81,0.55,1.07,0.78,0.54,0.78,0.65,0.7,0.65,0.64,0.4,0.38,0.76,0.46,0.07,0.34,0.43,0.38,0.47,0.42,0.66,0.54,0.61,0.35,0.37,0.39,0.45,0.33,0.47,0.5,0.26,0.18,0.3,0.41,0.31,0.22,0.38,0.24,0.43,0.29,0.21,0.17,0.19,0.22,0.2,0.25,0.14,0.26,0.22,0.21,0.2,0.26,0.29,0.21,0.15,0.19,0.14,0.24,0.2,0.21,0.11,0.17,0.19,0.26,0.24,0.11,0.07,0.15,0.07,0.1,0.16,0.15,0.18,0.18,0.08,0.13,0.09,0.0,0.11,0.13,0.06,0.13,0.08,0.11,0.25,0.1,0.0,0.12,0.09,0.11,0.11,0.09,0.24,0.09,0.09,0.16,0.03,0.07,0.11,0.11,0.0,0.1,0.09,0.09,0.1,0.08,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.03,0.13,0.1,0.07,0.07,0.07,0.06,0.06,0.05,0.03,0.17,0.05,0.11,0.06,0.1,0.05,0.05,0.04,0.05,0.05,0.14,0.04,0.0,0.04,0.12,0.04,0.05,0.04,0.03,0.0,0.06,0.04,0.07,0.04,0.07,0.04,0.04,0.07,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81000000000002
10/15/2021,8.26,6.93,7.21,4.0,4.57,3.45,3.75,3.74,0.0,3.36,2.57,2.37,1.7,1.95,1.61,1.65,1.17,1.51,1.53,0.81,0.98,1.15,1.02,0.86,0.81,0.55,1.07,0.78,0.54,0.78,0.65,0.7,0.65,0.64,0.4,0.38,0.76,0.46,0.07,0.34,0.43,0.38,0.47,0.42,0.66,0.54,0.61,0.35,0.37,0.39,0.45,0.33,0.47,0.5,0.26,0.18,0.3,0.41,0.31,0.22,0.38,0.24,0.43,0.29,0.21,0.17,0.19,0.22,0.2,0.25,0.14,0.26,0.22,0.21,0.2,0.26,0.29,0.21,0.15,0.19,0.14,0.24,0.2,0.21,0.11,0.17,0.19,0.26,0.24,0.11,0.07,0.15,0.07,0.1,0.16,0.15,0.18,0.18,0.08,0.13,0.09,0.0,0.11,0.13,0.06,0.13,0.08,0.11,0.25,0.1,0.0,0.12,0.09,0.11,0.11,0.09,0.24,0.09,0.09,0.16,0.03,0.07,0.11,0.11,0.0,0.1,0.09,0.09,0.1,0.08,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.03,0.13,0.1,0.07,0.07,0.07,0.06,0.06,0.05,0.03,0.17,0.05,0.11,0.06,0.1,0.05,0.05,0.04,0.05,0.05,0.14,0.04,0.0,0.04,0.12,0.04,0.05,0.04,0.03,0.0,0.06,0.04,0.07,0.04,0.07,0.04,0.04,0.07,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81000000000002
10/18/2021,8.26,6.93,7.21,4.0,4.57,3.45,3.75,3.74,0.0,3.36,2.57,2.37,1.7,1.95,1.61,1.65,1.17,1.51,1.53,0.81,0.98,1.15,1.02,0.86,0.81,0.55,1.07,0.78,0.54,0.78,0.65,0.7,0.65,0.64,0.4,0.38,0.76,0.46,0.07,0.34,0.43,0.38,0.47,0.42,0.66,0.54,0.61,0.35,0.37,0.39,0.45,0.33,0.47,0.5,0.26,0.18,0.3,0.41,0.31,0.22,0.38,0.24,0.43,0.29,0.21,0.17,0.19,0.22,0.2,0.25,0.14,0.26,0.22,0.21,0.2,0.26,0.29,0.21,0.15,0.19,0.14,0.24,0.2,0.21,0.11,0.17,0.19,0.26,0.24,0.11,0.07,0.15,0.07,0.1,0.16,0.15,0.18,0.18,0.08,0.13,0.09,0.0,0.11,0.13,0.06,0.13,0.08,0.11,0.25,0.1,0.0,0.12,0.09,0.11,0.11,0.09,0.24,0.09,0.09,0.16,0.03,0.07,0.11,0.11,0.0,0.1,0.09,0.09,0.1,0.08,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.03,0.13,0.1,0.07,0.07,0.07,0.06,0.06,0.05,0.03,0.17,0.05,0.11,0.06,0.1,0.05,0.05,0.04,0.05,0.05,0.14,0.04,0.0,0.04,0.12,0.04,0.05,0.04,0.03,0.0,0.06,0.04,0.07,0.04,0.07,0.04,0.04,0.07,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81000000000002
10/19/2021,8.02,6.82,7.71,3.91,4.54,3.39,3.75,3.74,0.0,3.36,2.55,2.45,1.68,1.97,1.61,1.61,1.15,1.53,1.47,0.81,1.0,1.13,1.0,0.84,0.79,0.54,1.09,0.76,0.53,0.75,0.7,0.66,0.67,0.62,0.45,0.42,0.73,0.47,0.07,0.3,0.43,0.37,0.52,0.41,0.62,0.54,0.5,0.4,0.37,0.38,0.43,0.37,0.47,0.46,0.29,0.19,0.31,0.41,0.29,0.23,0.4,0.24,0.41,0.3,0.22,0.17,0.2,0.21,0.21,0.25,0.16,0.24,0.23,0.2,0.2,0.28,0.29,0.22,0.16,0.19,0.14,0.25,0.22,0.21,0.12,0.19,0.2,0.23,0.24,0.11,0.09,0.12,0.08,0.11,0.16,0.16,0.18,0.17,0.1,0.16,0.09,0.0,0.13,0.12,0.1,0.13,0.1,0.12,0.25,0.1,0.0,0.12,0.09,0.11,0.13,0.09,0.24,0.11,0.1,0.14,0.04,0.07,0.1,0.11,0.0,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.06,0.05,0.07,0.09,0.08,0.05,0.04,0.12,0.1,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.16,0.05,0.09,0.06,0.1,0.06,0.04,0.04,0.05,0.06,0.13,0.04,0.0,0.04,0.12,0.05,0.06,0.04,0.03,0.0,0.06,0.04,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.05,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91
10/20/2021,8.11,6.81,7.58,3.95,4.54,3.36,3.77,3.79,0.0,3.35,2.59,2.5,1.69,1.97,1.64,1.61,1.15,1.54,1.49,0.8,0.96,1.11,0.99,0.84,0.78,0.54,1.09,0.75,0.52,0.77,0.69,0.66,0.68,0.63,0.44,0.41,0.74,0.47,0.07,0.3,0.42,0.37,0.51,0.41,0.62,0.54,0.51,0.4,0.37,0.39,0.44,0.36,0.46,0.46,0.29,0.19,0.31,0.41,0.29,0.23,0.41,0.24,0.41,0.29,0.22,0.16,0.2,0.21,0.21,0.25,0.15,0.24,0.23,0.2,0.21,0.27,0.29,0.22,0.16,0.19,0.14,0.25,0.21,0.21,0.12,0.18,0.19,0.23,0.23,0.11,0.1,0.13,0.08,0.11,0.17,0.15,0.18,0.17,0.1,0.15,0.09,0.0,0.13,0.12,0.1,0.12,0.09,0.12,0.24,0.09,0.0,0.12,0.1,0.11,0.13,0.08,0.23,0.1,0.1,0.14,0.03,0.07,0.1,0.12,0.0,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.06,0.04,0.08,0.08,0.08,0.05,0.04,0.12,0.1,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.15,0.05,0.08,0.06,0.1,0.06,0.04,0.04,0.05,0.06,0.14,0.04,0.0,0.04,0.12,0.04,0.06,0.04,0.0,0.0,0.06,0.04,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.08,0.1,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.05,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.84
10/21/2021,8.0,6.69,7.89,3.99,4.5,3.25,3.78,3.82,0.0,3.56,2.62,2.51,1.72,1.94,1.66,1.66,1.15,1.56,1.51,0.8,0.99,1.09,1.01,0.84,0.77,0.53,1.09,0.76,0.52,0.77,0.7,0.66,0.67,0.64,0.43,0.41,0.75,0.47,0.07,0.3,0.42,0.37,0.52,0.4,0.6,0.53,0.5,0.41,0.36,0.34,0.44,0.36,0.46,0.45,0.3,0.18,0.3,0.39,0.29,0.23,0.42,0.23,0.41,0.28,0.21,0.16,0.19,0.2,0.21,0.24,0.15,0.24,0.25,0.2,0.21,0.26,0.29,0.21,0.16,0.18,0.14,0.26,0.21,0.21,0.11,0.19,0.2,0.23,0.23,0.11,0.1,0.08,0.07,0.11,0.17,0.15,0.17,0.17,0.1,0.15,0.09,0.0,0.13,0.12,0.1,0.13,0.09,0.12,0.24,0.09,0.0,0.12,0.09,0.11,0.13,0.08,0.23,0.1,0.1,0.14,0.03,0.06,0.1,0.12,0.0,0.08,0.09,0.09,0.09,0.08,0.07,0.08,0.07,0.04,0.08,0.08,0.08,0.05,0.0,0.12,0.1,0.08,0.06,0.07,0.06,0.05,0.05,0.04,0.14,0.05,0.07,0.06,0.1,0.06,0.04,0.04,0.05,0.05,0.13,0.04,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.08,0.09,0.03,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88
10/22/2021,8.05,6.72,7.77,3.98,4.52,3.19,3.83,3.78,0.0,3.54,2.61,2.51,1.71,1.95,1.67,1.64,1.15,1.54,1.56,0.84,0.95,1.08,1.04,0.85,0.8,0.54,1.07,0.77,0.54,0.76,0.7,0.66,0.66,0.63,0.44,0.4,0.74,0.49,0.07,0.29,0.43,0.39,0.52,0.39,0.59,0.53,0.49,0.43,0.38,0.35,0.43,0.37,0.47,0.44,0.3,0.18,0.3,0.4,0.28,0.23,0.41,0.24,0.43,0.28,0.21,0.16,0.19,0.2,0.21,0.24,0.15,0.24,0.24,0.2,0.2,0.26,0.29,0.21,0.16,0.17,0.14,0.26,0.22,0.21,0.11,0.19,0.2,0.23,0.23,0.1,0.1,0.08,0.07,0.11,0.17,0.15,0.18,0.17,0.1,0.15,0.09,0.0,0.13,0.13,0.1,0.13,0.09,0.12,0.24,0.09,0.0,0.12,0.08,0.12,0.12,0.08,0.22,0.1,0.1,0.15,0.03,0.06,0.1,0.12,0.0,0.08,0.09,0.09,0.09,0.08,0.07,0.08,0.06,0.04,0.07,0.08,0.09,0.05,0.03,0.12,0.1,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.14,0.05,0.07,0.06,0.1,0.06,0.04,0.04,0.05,0.06,0.14,0.05,0.0,0.04,0.11,0.04,0.05,0.03,0.0,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.08,0.09,0.04,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.92
10/25/2021,8.06,6.66,7.84,3.91,4.62,3.19,3.83,3.84,0.0,3.82,2.6,2.48,1.75,1.91,1.69,1.64,1.14,1.52,1.54,0.86,0.81,1.08,1.05,0.83,0.83,0.52,1.1,0.75,0.51,0.76,0.7,0.66,0.67,0.63,0.42,0.39,0.73,0.48,0.07,0.3,0.43,0.39,0.51,0.39,0.62,0.52,0.49,0.42,0.37,0.34,0.43,0.37,0.46,0.42,0.29,0.17,0.3,0.39,0.29,0.23,0.41,0.23,0.42,0.28,0.22,0.15,0.19,0.2,0.21,0.24,0.14,0.24,0.25,0.19,0.19,0.28,0.28,0.21,0.16,0.17,0.14,0.26,0.22,0.22,0.11,0.19,0.2,0.22,0.22,0.11,0.1,0.09,0.07,0.11,0.17,0.15,0.18,0.17,0.1,0.14,0.09,0.0,0.13,0.13,0.1,0.12,0.09,0.12,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.23,0.1,0.1,0.14,0.03,0.06,0.1,0.12,0.0,0.08,0.08,0.09,0.08,0.08,0.07,0.08,0.07,0.04,0.07,0.08,0.08,0.05,0.03,0.12,0.09,0.08,0.06,0.07,0.06,0.05,0.05,0.04,0.15,0.04,0.07,0.06,0.1,0.07,0.04,0.04,0.05,0.05,0.14,0.05,0.0,0.04,0.12,0.04,0.05,0.03,0.0,0.0,0.06,0.03,0.07,0.04,0.06,0.03,0.05,0.08,0.07,0.08,0.09,0.04,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94
