,MSFT,AAPL,JNJ,FB,V,UNH,MA,NVDA,GOOG,ADBE,LLY,WMT,ACN,MRK,GOOGL,INTC,CSCO,TXN,PYPL,TGT,JPM,BRK.B,VZ,COST,T,BAC,REGN,AMGN,AMZN,PEP,TMUS,ADP,KR,PG,PAYX,INTU,LMT,NEE,CMCSA,PSA,GILD,HSY,WM,BLK,HD,ORCL,PFE,C,DIS,AMAT,MDT,DHR,MMM,WFC,ZTS,MCD,NEM,RSG,EA,PGR,AON,VRTX,WCN.TO,DUK,XOM,ATVI,TYL,SO,APH,MSI,LRCX,ALL,ISRG,XEL,CVX,MMC,ANTM,ED,KEYS,SBUX,ODFL,CVS,HRL,TTWO,GNRC,IBM,FISV,CTSH,ITW,BIIB,EXPD,DG,CME,CHRW,GM,AJG,JKHY,IDXX,ICE,MDLZ,CCI,CTXS,FIS,SHW,STATE STREET INSTITUTIONAL LIQ STATE STR,CLX,GS,EBAY,HON,NKE,EW,WEC,EMR,CHTR,ILMN,AKAM,ZM,AZO,BMY,MCO,ABT,BAX,TROW,AVGO,ADSK,KLAC,GRMN,CHD,AEP,BR,F,MS,BKI,D,COO,LBRDK,AFL,ALGN,CI,RTX,WU,VEEV,EPAM,MRNA,FTNT,BRO,MU,LULU,DE,EXR,PM,ALXN,NWSA,A,K,PNC,UPS,CL,TFC,BDX,ORLY,HZNP,CMI,USB,ROK,BIO,WST,APD,AMT,MNST,CDNS,TRV,DHI,KMB,MCK,ABBV,BBY,NFLX,COF,INCY,PTON,XLNX,LIN,SWKS,KO,MPC,VRSN,CB,CTAS,RMD,AMP,TMO,GE,HUM,ANET,FAST,DLTR,SAM,VRSK,COP,CBOE,State Street Instl Liquid Reserves Prem,SIVB,ES,ZS,CPRT,NET,MO,GEN.,UHAL,GE.,MET,n/a,LOW,SSIXX,WBA,EXC,AIG,SUM
10/12/2021,3.29,2.96,2.18,2.11,1.88,1.85,1.63,1.72,1.83,1.56,1.34,1.34,1.39,1.34,1.39,1.15,1.25,1.12,0.96,0.84,0.95,0.87,0.79,0.87,0.69,0.79,0.67,0.6,0.58,0.65,0.51,0.59,0.6,0.6,0.61,0.58,0.51,0.58,0.52,0.53,0.54,0.54,0.57,0.49,0.54,0.58,0.55,0.53,0.5,0.46,0.48,0.52,0.43,0.52,0.47,0.49,0.39,0.51,0.44,0.41,0.55,0.39,0.46,0.44,0.43,0.34,0.39,0.39,0.41,0.39,0.32,0.34,0.37,0.33,0.34,0.36,0.32,0.31,0.32,0.3,0.34,0.32,0.26,0.3,0.28,0.3,0.29,0.31,0.27,0.23,0.25,0.26,0.26,0.26,0.27,0.29,0.26,0.24,0.28,0.24,0.22,0.21,0.2,0.26,0.0,0.22,0.25,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.23,0.18,0.2,0.21,0.2,0.2,0.21,0.19,0.21,0.21,0.19,0.19,0.2,0.2,0.21,0.17,0.18,0.19,0.18,0.19,0.19,0.15,0.19,0.16,0.15,0.19,0.22,0.21,0.19,0.14,0.18,0.16,0.16,0.16,0.0,0.15,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.18,0.15,0.17,0.16,0.16,0.16,0.13,0.14,0.14,0.15,0.15,0.13,0.14,0.15,0.13,0.13,0.16,0.14,0.0,0.0,0.14,0.13,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.13,0.0,0.14,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.1
10/13/2021,3.29,2.96,2.18,2.11,1.88,1.85,1.63,1.72,1.83,1.56,1.34,1.34,1.39,1.34,1.39,1.15,1.25,1.12,0.96,0.84,0.95,0.87,0.79,0.87,0.69,0.79,0.67,0.6,0.58,0.65,0.51,0.59,0.6,0.6,0.61,0.58,0.51,0.58,0.52,0.53,0.54,0.54,0.57,0.49,0.54,0.58,0.55,0.53,0.5,0.46,0.48,0.52,0.43,0.52,0.47,0.49,0.39,0.51,0.44,0.41,0.55,0.39,0.46,0.44,0.43,0.34,0.39,0.39,0.41,0.39,0.32,0.34,0.37,0.33,0.34,0.36,0.32,0.31,0.32,0.3,0.34,0.32,0.26,0.3,0.28,0.3,0.29,0.31,0.27,0.23,0.25,0.26,0.26,0.26,0.27,0.29,0.26,0.24,0.28,0.24,0.22,0.21,0.2,0.26,0.0,0.22,0.25,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.23,0.18,0.2,0.21,0.2,0.2,0.21,0.19,0.21,0.21,0.19,0.19,0.2,0.2,0.21,0.17,0.18,0.19,0.18,0.19,0.19,0.15,0.19,0.16,0.15,0.19,0.22,0.21,0.19,0.14,0.18,0.16,0.16,0.16,0.0,0.15,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.18,0.15,0.17,0.16,0.16,0.16,0.13,0.14,0.14,0.15,0.15,0.13,0.14,0.15,0.13,0.13,0.16,0.14,0.0,0.0,0.14,0.13,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.13,0.0,0.14,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.1
10/14/2021,3.29,2.96,2.18,2.11,1.88,1.85,1.63,1.72,1.83,1.56,1.34,1.34,1.39,1.34,1.39,1.15,1.25,1.12,0.96,0.84,0.95,0.87,0.79,0.87,0.69,0.79,0.67,0.6,0.58,0.65,0.51,0.59,0.6,0.6,0.61,0.58,0.51,0.58,0.52,0.53,0.54,0.54,0.57,0.49,0.54,0.58,0.55,0.53,0.5,0.46,0.48,0.52,0.43,0.52,0.47,0.49,0.39,0.51,0.44,0.41,0.55,0.39,0.46,0.44,0.43,0.34,0.39,0.39,0.41,0.39,0.32,0.34,0.37,0.33,0.34,0.36,0.32,0.31,0.32,0.3,0.34,0.32,0.26,0.3,0.28,0.3,0.29,0.31,0.27,0.23,0.25,0.26,0.26,0.26,0.27,0.29,0.26,0.24,0.28,0.24,0.22,0.21,0.2,0.26,0.0,0.22,0.25,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.23,0.18,0.2,0.21,0.2,0.2,0.21,0.19,0.21,0.21,0.19,0.19,0.2,0.2,0.21,0.17,0.18,0.19,0.18,0.19,0.19,0.15,0.19,0.16,0.15,0.19,0.22,0.21,0.19,0.14,0.18,0.16,0.16,0.16,0.0,0.15,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.18,0.15,0.17,0.16,0.16,0.16,0.13,0.14,0.14,0.15,0.15,0.13,0.14,0.15,0.13,0.13,0.16,0.14,0.0,0.0,0.14,0.13,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.13,0.0,0.14,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.1
10/15/2021,3.3,2.95,2.15,2.09,1.85,1.84,1.6,1.73,1.81,1.58,1.34,1.35,1.41,1.34,1.37,1.13,1.24,1.1,0.95,0.86,0.94,0.87,0.77,0.87,0.66,0.78,0.67,0.58,0.58,0.66,0.49,0.59,0.62,0.6,0.61,0.58,0.52,0.58,0.5,0.55,0.54,0.55,0.58,0.49,0.55,0.59,0.55,0.52,0.5,0.46,0.48,0.52,0.43,0.51,0.47,0.49,0.4,0.51,0.43,0.41,0.56,0.4,0.47,0.44,0.43,0.33,0.4,0.39,0.41,0.4,0.32,0.35,0.36,0.33,0.34,0.36,0.31,0.33,0.33,0.3,0.35,0.32,0.27,0.3,0.29,0.3,0.28,0.31,0.27,0.23,0.25,0.26,0.26,0.27,0.27,0.3,0.26,0.24,0.28,0.25,0.22,0.2,0.2,0.26,0.0,0.22,0.25,0.26,0.22,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.23,0.18,0.2,0.21,0.2,0.19,0.21,0.19,0.21,0.21,0.19,0.19,0.2,0.21,0.21,0.17,0.19,0.19,0.18,0.19,0.19,0.15,0.18,0.15,0.16,0.19,0.23,0.21,0.2,0.14,0.17,0.16,0.17,0.16,0.0,0.15,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.18,0.15,0.17,0.16,0.16,0.16,0.14,0.14,0.14,0.15,0.15,0.13,0.14,0.15,0.13,0.13,0.16,0.14,0.0,0.0,0.14,0.13,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.13,0.12,0.0,0.14,0.14,0.12,0.0,0.14,0.0,0.14,0.0,0.15,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.08
10/18/2021,3.34,2.94,2.14,2.07,1.82,1.88,1.57,1.78,1.83,1.62,1.34,1.32,1.43,1.29,1.39,1.14,1.24,1.1,0.97,0.88,0.91,0.86,0.76,0.86,0.66,0.79,0.67,0.58,0.58,0.65,0.49,0.59,0.59,0.6,0.6,0.59,0.52,0.58,0.5,0.57,0.53,0.55,0.58,0.51,0.55,0.58,0.53,0.51,0.49,0.47,0.47,0.51,0.43,0.48,0.47,0.48,0.41,0.51,0.42,0.4,0.57,0.39,0.47,0.44,0.43,0.33,0.41,0.39,0.41,0.4,0.33,0.34,0.36,0.34,0.34,0.36,0.32,0.32,0.33,0.29,0.35,0.31,0.27,0.29,0.29,0.3,0.28,0.31,0.27,0.22,0.25,0.26,0.26,0.27,0.26,0.3,0.26,0.24,0.28,0.25,0.22,0.21,0.2,0.26,0.0,0.21,0.25,0.25,0.22,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.2,0.2,0.2,0.21,0.2,0.21,0.21,0.19,0.19,0.21,0.2,0.21,0.17,0.18,0.18,0.18,0.19,0.17,0.15,0.18,0.16,0.16,0.2,0.24,0.21,0.2,0.14,0.18,0.15,0.17,0.16,0.0,0.15,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.18,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.14,0.15,0.13,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.0,0.13,0.13,0.12,0.0,0.14,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.16,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.03
10/19/2021,3.34,2.95,2.15,2.04,1.86,1.91,1.61,1.78,1.82,1.62,1.34,1.32,1.43,1.28,1.38,1.15,1.23,1.1,0.97,0.89,0.92,0.86,0.77,0.86,0.65,0.81,0.67,0.58,0.59,0.65,0.48,0.6,0.58,0.6,0.6,0.59,0.52,0.58,0.5,0.55,0.53,0.54,0.57,0.52,0.56,0.57,0.53,0.52,0.5,0.47,0.48,0.51,0.43,0.51,0.47,0.47,0.4,0.51,0.42,0.41,0.56,0.39,0.46,0.43,0.43,0.33,0.41,0.39,0.41,0.39,0.32,0.34,0.36,0.34,0.34,0.36,0.32,0.31,0.33,0.29,0.36,0.32,0.26,0.29,0.3,0.3,0.29,0.32,0.28,0.22,0.25,0.26,0.27,0.27,0.26,0.3,0.27,0.25,0.28,0.24,0.21,0.21,0.21,0.26,0.0,0.21,0.26,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.2,0.2,0.2,0.21,0.2,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.18,0.18,0.17,0.19,0.17,0.15,0.18,0.16,0.16,0.2,0.23,0.21,0.2,0.14,0.18,0.15,0.17,0.16,0.0,0.15,0.16,0.15,0.16,0.14,0.14,0.17,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.14,0.15,0.13,0.14,0.15,0.14,0.0,0.0,0.15,0.14,0.0,0.13,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.16,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.13
10/20/2021,3.34,2.95,2.15,2.04,1.86,1.91,1.61,1.78,1.82,1.62,1.34,1.32,1.43,1.28,1.38,1.15,1.23,1.1,0.97,0.89,0.92,0.86,0.77,0.86,0.65,0.81,0.67,0.58,0.59,0.65,0.48,0.6,0.58,0.6,0.6,0.59,0.52,0.58,0.5,0.55,0.53,0.54,0.57,0.52,0.56,0.57,0.53,0.52,0.5,0.47,0.48,0.51,0.43,0.51,0.47,0.47,0.4,0.51,0.42,0.41,0.56,0.39,0.46,0.43,0.43,0.33,0.41,0.39,0.41,0.39,0.32,0.34,0.36,0.34,0.34,0.36,0.32,0.31,0.33,0.29,0.36,0.32,0.26,0.29,0.3,0.3,0.29,0.32,0.28,0.22,0.25,0.26,0.27,0.27,0.26,0.3,0.27,0.25,0.28,0.24,0.21,0.21,0.21,0.26,0.0,0.21,0.26,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.2,0.2,0.2,0.21,0.2,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.18,0.18,0.17,0.19,0.17,0.15,0.18,0.16,0.16,0.2,0.23,0.21,0.2,0.14,0.18,0.15,0.17,0.16,0.0,0.15,0.16,0.15,0.16,0.14,0.14,0.17,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.14,0.15,0.13,0.14,0.15,0.14,0.0,0.0,0.15,0.14,0.0,0.13,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.16,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.13
10/21/2021,3.34,2.95,2.15,2.04,1.86,1.91,1.61,1.78,1.82,1.62,1.34,1.32,1.43,1.28,1.38,1.15,1.23,1.1,0.97,0.89,0.92,0.86,0.77,0.86,0.65,0.81,0.67,0.58,0.59,0.65,0.48,0.6,0.58,0.6,0.6,0.59,0.52,0.58,0.5,0.55,0.53,0.54,0.57,0.52,0.56,0.57,0.53,0.52,0.5,0.47,0.48,0.51,0.43,0.51,0.47,0.47,0.4,0.51,0.42,0.41,0.56,0.39,0.46,0.43,0.43,0.33,0.41,0.39,0.41,0.39,0.32,0.34,0.36,0.34,0.34,0.36,0.32,0.31,0.33,0.29,0.36,0.32,0.26,0.29,0.3,0.3,0.29,0.32,0.28,0.22,0.25,0.26,0.27,0.27,0.26,0.3,0.27,0.25,0.28,0.24,0.21,0.21,0.21,0.26,0.0,0.21,0.26,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.2,0.2,0.2,0.21,0.2,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.18,0.18,0.17,0.19,0.17,0.15,0.18,0.16,0.16,0.2,0.23,0.21,0.2,0.14,0.18,0.15,0.17,0.16,0.0,0.15,0.16,0.15,0.16,0.14,0.14,0.17,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.14,0.15,0.13,0.14,0.15,0.14,0.0,0.0,0.15,0.14,0.0,0.13,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.16,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.13
10/22/2021,3.34,2.99,2.16,2.11,1.86,1.87,1.62,1.79,1.83,1.67,1.35,1.35,1.45,1.29,1.38,1.15,1.23,1.11,0.97,0.9,0.92,0.85,0.76,0.87,0.64,0.81,0.66,0.57,0.59,0.65,0.48,0.6,0.58,0.58,0.61,0.61,0.52,0.58,0.5,0.55,0.51,0.53,0.57,0.51,0.56,0.58,0.53,0.51,0.48,0.47,0.46,0.52,0.43,0.53,0.47,0.47,0.4,0.5,0.42,0.41,0.56,0.39,0.46,0.43,0.43,0.33,0.41,0.38,0.41,0.39,0.32,0.33,0.36,0.33,0.35,0.36,0.31,0.31,0.34,0.29,0.36,0.31,0.25,0.29,0.31,0.29,0.29,0.32,0.27,0.21,0.25,0.26,0.27,0.27,0.25,0.29,0.26,0.25,0.28,0.24,0.21,0.21,0.2,0.26,0.0,0.2,0.26,0.25,0.22,0.22,0.24,0.22,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.2,0.2,0.2,0.22,0.2,0.21,0.21,0.19,0.19,0.21,0.2,0.21,0.17,0.19,0.18,0.18,0.19,0.17,0.15,0.18,0.15,0.17,0.2,0.24,0.22,0.2,0.13,0.18,0.16,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.13,0.14,0.12,0.13,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.17,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,86.17
10/25/2021,3.35,2.98,2.13,2.11,1.82,1.93,1.58,1.81,1.81,1.66,1.33,1.36,1.43,1.3,1.36,1.16,1.22,1.12,0.86,0.9,0.92,0.85,0.77,0.89,0.64,0.81,0.67,0.58,0.58,0.64,0.47,0.59,0.58,0.57,0.6,0.61,0.52,0.59,0.49,0.55,0.51,0.53,0.58,0.51,0.57,0.57,0.53,0.5,0.47,0.47,0.45,0.52,0.42,0.52,0.48,0.46,0.4,0.51,0.43,0.41,0.57,0.39,0.47,0.43,0.42,0.33,0.41,0.39,0.42,0.39,0.31,0.33,0.37,0.33,0.34,0.37,0.34,0.31,0.34,0.29,0.37,0.31,0.25,0.3,0.31,0.26,0.28,0.31,0.27,0.21,0.25,0.26,0.27,0.28,0.26,0.29,0.26,0.24,0.27,0.24,0.22,0.21,0.2,0.26,0.0,0.2,0.25,0.25,0.23,0.22,0.24,0.22,0.22,0.22,0.18,0.19,0.14,0.24,0.18,0.2,0.21,0.2,0.2,0.22,0.2,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.19,0.18,0.18,0.19,0.17,0.16,0.18,0.14,0.17,0.21,0.24,0.22,0.2,0.14,0.18,0.15,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.17,0.18,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.13,0.15,0.12,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,86.05
10/26/2021,3.35,2.98,2.13,2.11,1.82,1.93,1.58,1.81,1.81,1.66,1.33,1.36,1.43,1.3,1.36,1.16,1.22,1.12,0.86,0.9,0.92,0.85,0.77,0.89,0.64,0.81,0.67,0.58,0.58,0.64,0.47,0.59,0.58,0.57,0.6,0.61,0.52,0.59,0.49,0.55,0.51,0.53,0.58,0.51,0.57,0.57,0.53,0.5,0.47,0.47,0.45,0.52,0.42,0.52,0.48,0.46,0.4,0.51,0.43,0.41,0.57,0.39,0.46,0.43,0.42,0.33,0.41,0.39,0.42,0.39,0.31,0.33,0.37,0.33,0.34,0.37,0.34,0.31,0.34,0.29,0.37,0.31,0.25,0.3,0.31,0.26,0.28,0.31,0.27,0.21,0.25,0.26,0.27,0.28,0.26,0.29,0.26,0.24,0.27,0.24,0.22,0.21,0.2,0.26,0.0,0.2,0.25,0.25,0.23,0.22,0.24,0.22,0.22,0.22,0.18,0.19,0.14,0.24,0.18,0.2,0.21,0.2,0.2,0.22,0.2,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.19,0.18,0.18,0.19,0.17,0.16,0.18,0.14,0.17,0.21,0.24,0.22,0.2,0.14,0.18,0.15,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.14,0.14,0.17,0.15,0.17,0.18,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.13,0.15,0.12,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.14,0.0,0.15,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,86.03999999999999
10/27/2021,3.33,2.97,2.14,2.0,1.83,1.96,1.59,1.81,1.75,1.68,1.34,1.37,1.46,1.3,1.32,1.02,1.2,1.11,0.85,0.91,0.93,0.86,0.76,0.9,0.64,0.82,0.68,0.58,0.57,0.64,0.47,0.6,0.59,0.57,0.61,0.62,0.52,0.59,0.49,0.55,0.51,0.53,0.59,0.51,0.57,0.58,0.54,0.51,0.47,0.47,0.46,0.52,0.42,0.53,0.48,0.46,0.4,0.52,0.43,0.42,0.57,0.39,0.47,0.43,0.42,0.33,0.42,0.38,0.42,0.39,0.31,0.34,0.37,0.33,0.35,0.37,0.34,0.31,0.34,0.29,0.37,0.32,0.25,0.3,0.31,0.26,0.28,0.31,0.27,0.2,0.26,0.26,0.27,0.28,0.26,0.3,0.27,0.25,0.28,0.24,0.22,0.21,0.2,0.26,0.0,0.21,0.26,0.26,0.22,0.22,0.24,0.22,0.22,0.21,0.18,0.19,0.14,0.25,0.18,0.21,0.21,0.2,0.2,0.22,0.21,0.21,0.22,0.19,0.19,0.21,0.21,0.21,0.17,0.19,0.19,0.18,0.19,0.17,0.16,0.18,0.14,0.17,0.21,0.23,0.22,0.2,0.13,0.18,0.15,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.15,0.14,0.18,0.15,0.17,0.18,0.15,0.16,0.16,0.16,0.16,0.14,0.14,0.13,0.16,0.15,0.13,0.13,0.15,0.12,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,86.06
10/28/2021,3.31,2.96,2.14,2.02,1.84,1.96,1.6,1.84,1.75,1.68,1.35,1.38,1.46,1.31,1.31,1.02,1.2,1.11,0.87,0.92,0.92,0.86,0.75,0.91,0.64,0.81,0.68,0.57,0.56,0.64,0.47,0.6,0.59,0.57,0.61,0.63,0.52,0.59,0.49,0.56,0.52,0.53,0.57,0.52,0.58,0.58,0.54,0.5,0.47,0.47,0.46,0.51,0.42,0.53,0.48,0.45,0.4,0.51,0.43,0.42,0.57,0.39,0.46,0.43,0.43,0.34,0.42,0.38,0.42,0.39,0.31,0.34,0.37,0.32,0.35,0.37,0.34,0.31,0.34,0.29,0.37,0.32,0.25,0.3,0.31,0.26,0.29,0.31,0.27,0.21,0.26,0.27,0.27,0.27,0.26,0.29,0.27,0.25,0.28,0.24,0.22,0.21,0.2,0.27,0.0,0.21,0.25,0.26,0.22,0.22,0.24,0.21,0.22,0.21,0.19,0.19,0.14,0.24,0.18,0.21,0.21,0.2,0.2,0.22,0.21,0.21,0.21,0.19,0.19,0.21,0.21,0.21,0.17,0.19,0.18,0.18,0.19,0.17,0.15,0.18,0.14,0.17,0.21,0.25,0.22,0.2,0.14,0.18,0.16,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.15,0.14,0.18,0.15,0.17,0.18,0.15,0.16,0.16,0.17,0.16,0.14,0.14,0.13,0.16,0.15,0.13,0.13,0.15,0.12,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,86.13
10/29/2021,3.33,2.97,2.16,1.94,1.83,1.98,1.58,1.97,1.76,1.67,1.37,1.37,1.46,1.32,1.33,1.0,1.21,1.09,0.86,0.92,0.92,0.86,0.76,0.9,0.63,0.82,0.7,0.57,0.57,0.64,0.47,0.6,0.59,0.58,0.61,0.64,0.46,0.6,0.49,0.55,0.52,0.53,0.57,0.52,0.58,0.57,0.54,0.5,0.47,0.46,0.46,0.51,0.42,0.53,0.48,0.45,0.4,0.5,0.43,0.42,0.57,0.39,0.46,0.43,0.44,0.34,0.42,0.38,0.41,0.39,0.31,0.34,0.37,0.32,0.35,0.37,0.34,0.31,0.34,0.29,0.38,0.32,0.25,0.3,0.31,0.26,0.28,0.31,0.27,0.21,0.26,0.26,0.27,0.27,0.25,0.29,0.27,0.25,0.28,0.24,0.22,0.2,0.2,0.27,0.0,0.2,0.26,0.26,0.22,0.22,0.24,0.22,0.22,0.21,0.18,0.19,0.14,0.24,0.18,0.21,0.22,0.2,0.2,0.22,0.21,0.21,0.21,0.19,0.19,0.21,0.2,0.21,0.17,0.19,0.19,0.18,0.19,0.17,0.15,0.18,0.14,0.17,0.21,0.24,0.21,0.2,0.14,0.18,0.15,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.16,0.14,0.18,0.15,0.17,0.18,0.15,0.16,0.16,0.17,0.16,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.12,0.14,0.16,0.14,0.0,0.0,0.15,0.14,0.0,0.12,0.14,0.0,0.14,0.14,0.13,0.14,0.14,0.12,0.12,0.13,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,86.15
