,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,CSCO,INTC,PFE,ABT,KO,PEP,T,CVX,NKE,MRK,ABBV,TMO,AVGO,ACN,LLY,WMT,COST,WFC,DHR,TXN,MCD,MDT,UPS,QCOM,PM,HON,ORCL,LIN,BMY,UNP,NEE,INTU,C,LOW,AMGN,MS,SBUX,RTX,BA,IBM,AMAT,GS,BLK,AMT,TGT,CAT,ISRG,AMD,NOW,MMM,GE,AXP,DE,CVS,SCHW,CHTR,BKNG,SPGI,FIS,ANTM,LMT,ZTS,SYK,TMUS,COP,MO,MDLZ,CCI,LRCX,PLD,MU,ADP,GILD,PNC,CI,TJX,USB,DUK,CME,CSX,TFC,BDX,ATVI,FDX,CASH,MMC,EL,GM,ILMN,CB,EQIX,CL,EW,ICE,ADSK,NSC,COF,ITW,ADI,D,FISV,BSX,SO,APD,SHW,MCO,HUM,PGR,HCA,VRTX,NXPI,F,REGN,ETN,GPN,DG,ECL,BIIB,EMR,TWTR,NOC,AON,IDXX,WM,NEM,FCX,EOG,JCI,PSA,A,CMG,TT,CNC,MSCI,EXC,SLB,KLAC,KMB,ROP,IQV,LHX,DOW,TROW,PPG,CARR,EBAY,SNPS,MCHP,DD,ROST,PH,APTV,INFO,TEL,SPG,ALGN,DXCM,HPQ,ORLY,BAX,APH,TRV,EA,SBAC,PRU,SYY,SRE,GD,AEP,ALL,DLR,AIG,ALXN,MPC,MET,CDNS,AFL,CMI,DFS,TDG,BK,SIVB,ROK,OTIS,XEL,GIS,IFF,AVB,MRNA,ZBH,Cash,HLT,MAR,YUM,RMD,CTSH,GENERAL ELECTRIC CO,GEN.,FTNT,n/a,NUE,GE.,WELL,MTCH,WST,PXD,XLNX,VRSK,ETSY,O,CTAS,FRC,MSI,AZO,PAYX,STZ,MTD,MCK,EPAM,ODFL,STT,PSX,ADM,SUM
10/01/2021,6.07,5.79,3.93,2.21,2.22,2.09,1.39,1.4,1.71,1.34,1.16,1.04,1.02,0.84,0.96,0.93,0.84,0.86,0.86,0.74,0.68,0.68,0.7,0.6,0.72,0.63,0.59,0.65,0.57,0.55,0.56,0.52,0.54,0.5,0.5,0.51,0.61,0.54,0.55,0.48,0.54,0.53,0.52,0.51,0.49,0.49,0.46,0.37,0.39,0.41,0.4,0.4,0.42,0.36,0.35,0.42,0.41,0.4,0.38,0.33,0.4,0.36,0.36,0.33,0.33,0.34,0.36,0.34,0.34,0.32,0.29,0.32,0.34,0.34,0.29,0.32,0.3,0.27,0.31,0.31,0.25,0.27,0.28,0.2,0.25,0.23,0.25,0.24,0.2,0.24,0.25,0.23,0.21,0.23,0.25,0.22,0.22,0.24,0.22,0.19,0.23,0.21,0.19,0.19,0.18,0.21,0.2,0.16,0.15,0.0,0.22,0.2,0.2,0.17,0.21,0.19,0.17,0.2,0.18,0.17,0.16,0.2,0.16,0.25,0.16,0.18,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.16,0.11,0.14,0.16,0.17,0.17,0.14,0.14,0.14,0.12,0.15,0.14,0.15,0.18,0.14,0.15,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.11,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.12,0.13,0.13,0.0,0.12,0.13,0.13,0.12,0.0,0.11,0.0,0.12,0.12,0.12,0.12,0.14,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.14,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.68
10/04/2021,6.09,5.8,3.92,2.21,2.2,2.06,1.38,1.41,1.72,1.34,1.16,1.03,1.01,0.84,0.95,0.94,0.84,0.84,0.86,0.74,0.7,0.68,0.74,0.61,0.72,0.62,0.58,0.65,0.57,0.55,0.56,0.52,0.53,0.5,0.52,0.52,0.61,0.54,0.54,0.5,0.54,0.54,0.53,0.52,0.49,0.49,0.46,0.36,0.39,0.4,0.39,0.39,0.41,0.36,0.35,0.43,0.41,0.4,0.38,0.34,0.38,0.36,0.36,0.33,0.33,0.33,0.35,0.33,0.33,0.31,0.28,0.32,0.34,0.34,0.28,0.31,0.29,0.26,0.31,0.3,0.25,0.27,0.28,0.2,0.24,0.23,0.25,0.24,0.2,0.24,0.23,0.23,0.21,0.23,0.25,0.22,0.23,0.24,0.22,0.19,0.22,0.21,0.2,0.19,0.18,0.21,0.2,0.16,0.14,0.0,0.22,0.19,0.2,0.17,0.21,0.19,0.18,0.2,0.17,0.17,0.16,0.2,0.16,0.25,0.16,0.18,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.16,0.12,0.14,0.16,0.17,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.15,0.18,0.14,0.15,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.11,0.11,0.14,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.13,0.0,0.12,0.12,0.13,0.12,0.0,0.11,0.0,0.12,0.12,0.12,0.12,0.14,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.45000000000002
10/05/2021,6.09,5.8,3.92,2.21,2.2,2.06,1.38,1.41,1.72,1.34,1.16,1.03,1.01,0.84,0.95,0.94,0.84,0.84,0.86,0.74,0.7,0.68,0.74,0.61,0.72,0.62,0.58,0.65,0.57,0.55,0.56,0.52,0.53,0.5,0.52,0.52,0.61,0.54,0.54,0.5,0.54,0.54,0.53,0.52,0.49,0.49,0.46,0.36,0.39,0.4,0.39,0.39,0.41,0.36,0.35,0.43,0.41,0.4,0.38,0.34,0.38,0.36,0.36,0.33,0.33,0.33,0.35,0.33,0.33,0.31,0.28,0.32,0.34,0.34,0.28,0.31,0.29,0.26,0.31,0.3,0.25,0.27,0.28,0.2,0.24,0.23,0.25,0.24,0.2,0.24,0.23,0.23,0.21,0.23,0.25,0.22,0.23,0.24,0.22,0.19,0.22,0.21,0.2,0.19,0.18,0.21,0.2,0.16,0.14,0.0,0.22,0.19,0.2,0.17,0.21,0.19,0.18,0.2,0.17,0.17,0.16,0.2,0.16,0.25,0.16,0.18,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.16,0.12,0.14,0.16,0.17,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.15,0.18,0.14,0.15,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.11,0.11,0.14,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.13,0.0,0.12,0.12,0.13,0.12,0.0,0.11,0.0,0.12,0.12,0.12,0.12,0.14,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.45000000000002
10/06/2021,6.08,5.89,3.89,2.22,2.23,2.09,1.38,1.4,1.7,1.35,1.14,1.06,1.0,0.85,0.94,0.92,0.86,0.86,0.86,0.74,0.71,0.69,0.74,0.6,0.72,0.62,0.59,0.65,0.56,0.55,0.56,0.52,0.54,0.5,0.55,0.52,0.61,0.53,0.54,0.5,0.53,0.53,0.53,0.51,0.49,0.49,0.46,0.36,0.39,0.4,0.4,0.4,0.41,0.35,0.35,0.43,0.41,0.4,0.38,0.34,0.39,0.37,0.36,0.34,0.34,0.32,0.35,0.33,0.33,0.31,0.28,0.33,0.34,0.35,0.28,0.32,0.3,0.26,0.3,0.3,0.25,0.29,0.28,0.2,0.24,0.22,0.25,0.24,0.2,0.25,0.23,0.22,0.2,0.23,0.25,0.22,0.23,0.23,0.23,0.19,0.22,0.21,0.2,0.19,0.18,0.21,0.2,0.16,0.14,0.0,0.22,0.2,0.2,0.16,0.21,0.18,0.17,0.19,0.17,0.17,0.16,0.2,0.16,0.24,0.16,0.18,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.16,0.11,0.14,0.15,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.15,0.18,0.14,0.15,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.13,0.0,0.12,0.12,0.13,0.12,0.0,0.11,0.0,0.12,0.12,0.12,0.12,0.14,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.52
10/07/2021,6.0,5.83,3.82,2.13,2.21,2.08,1.39,1.34,1.74,1.36,1.15,1.04,1.0,0.83,0.94,0.93,0.83,0.86,0.87,0.72,0.71,0.71,0.73,0.61,0.72,0.62,0.59,0.65,0.56,0.56,0.56,0.53,0.55,0.51,0.57,0.52,0.61,0.53,0.54,0.49,0.53,0.53,0.53,0.51,0.49,0.5,0.46,0.35,0.39,0.41,0.4,0.4,0.42,0.35,0.36,0.43,0.4,0.4,0.38,0.34,0.38,0.36,0.37,0.34,0.35,0.32,0.35,0.33,0.33,0.31,0.28,0.32,0.34,0.34,0.29,0.32,0.3,0.26,0.31,0.3,0.26,0.29,0.27,0.2,0.24,0.23,0.25,0.23,0.2,0.25,0.24,0.23,0.21,0.22,0.26,0.22,0.23,0.23,0.23,0.19,0.22,0.22,0.2,0.19,0.18,0.21,0.19,0.16,0.14,0.0,0.22,0.19,0.21,0.16,0.21,0.19,0.17,0.18,0.17,0.17,0.17,0.2,0.16,0.24,0.16,0.18,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.16,0.11,0.13,0.16,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.15,0.18,0.14,0.15,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.12,0.11,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.12,0.12,0.13,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.13,0.12,0.12,0.12,0.13,0.13,0.0,0.12,0.0,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26
10/08/2021,6.02,5.89,3.82,2.15,2.22,2.09,1.4,1.38,1.72,1.36,1.14,1.03,1.01,0.83,0.94,0.92,0.82,0.85,0.88,0.72,0.7,0.7,0.76,0.61,0.72,0.62,0.59,0.64,0.56,0.56,0.56,0.52,0.55,0.51,0.56,0.52,0.61,0.53,0.54,0.5,0.53,0.53,0.54,0.5,0.49,0.49,0.45,0.35,0.38,0.4,0.4,0.4,0.42,0.35,0.37,0.43,0.4,0.41,0.38,0.33,0.39,0.36,0.37,0.34,0.34,0.32,0.35,0.33,0.33,0.31,0.28,0.32,0.34,0.35,0.29,0.32,0.3,0.26,0.3,0.31,0.26,0.29,0.27,0.19,0.24,0.22,0.25,0.23,0.2,0.25,0.24,0.23,0.2,0.22,0.25,0.22,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.15,0.0,0.22,0.2,0.21,0.16,0.21,0.18,0.17,0.19,0.18,0.17,0.17,0.2,0.16,0.24,0.16,0.18,0.16,0.18,0.16,0.19,0.16,0.14,0.15,0.16,0.11,0.13,0.16,0.15,0.16,0.13,0.13,0.14,0.12,0.15,0.13,0.15,0.18,0.14,0.15,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.13,0.13,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.12,0.12,0.13,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.14,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.36
10/11/2021,6.05,5.95,3.88,2.11,2.25,2.12,1.41,1.4,1.73,1.36,1.14,1.05,1.02,0.84,0.96,0.93,0.84,0.86,0.87,0.73,0.7,0.68,0.75,0.59,0.72,0.62,0.58,0.64,0.56,0.56,0.57,0.51,0.54,0.51,0.55,0.52,0.61,0.53,0.54,0.5,0.53,0.54,0.53,0.5,0.49,0.5,0.45,0.35,0.38,0.4,0.4,0.4,0.41,0.35,0.37,0.43,0.4,0.4,0.38,0.33,0.38,0.36,0.37,0.34,0.33,0.32,0.35,0.33,0.33,0.31,0.28,0.33,0.35,0.35,0.28,0.31,0.3,0.26,0.3,0.31,0.25,0.29,0.28,0.19,0.24,0.22,0.25,0.23,0.19,0.25,0.23,0.23,0.2,0.22,0.26,0.21,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.2,0.21,0.16,0.21,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.18,0.16,0.18,0.16,0.19,0.16,0.14,0.15,0.15,0.11,0.14,0.16,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.14,0.16,0.18,0.14,0.15,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.12,0.13,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.52
10/12/2021,6.05,5.95,3.88,2.11,2.25,2.12,1.41,1.4,1.73,1.36,1.14,1.05,1.02,0.84,0.96,0.93,0.84,0.86,0.87,0.73,0.7,0.68,0.75,0.59,0.72,0.62,0.58,0.64,0.56,0.56,0.57,0.51,0.54,0.51,0.55,0.52,0.61,0.53,0.54,0.5,0.53,0.54,0.53,0.5,0.49,0.5,0.45,0.35,0.38,0.4,0.4,0.4,0.41,0.35,0.37,0.43,0.4,0.4,0.38,0.33,0.38,0.36,0.37,0.34,0.33,0.32,0.35,0.33,0.33,0.31,0.28,0.33,0.35,0.35,0.28,0.31,0.3,0.26,0.3,0.31,0.25,0.29,0.28,0.19,0.24,0.22,0.25,0.23,0.19,0.25,0.23,0.23,0.2,0.22,0.26,0.21,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.2,0.21,0.16,0.21,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.18,0.16,0.18,0.16,0.19,0.16,0.14,0.15,0.15,0.11,0.14,0.16,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.14,0.16,0.18,0.14,0.15,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.12,0.13,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.52
10/13/2021,6.03,5.95,3.86,2.11,2.26,2.13,1.41,1.39,1.71,1.36,1.14,1.05,1.03,0.82,0.95,0.93,0.84,0.86,0.88,0.73,0.67,0.7,0.75,0.59,0.71,0.62,0.58,0.63,0.56,0.56,0.57,0.51,0.56,0.52,0.54,0.52,0.61,0.53,0.54,0.5,0.53,0.53,0.53,0.5,0.49,0.49,0.45,0.36,0.38,0.39,0.4,0.41,0.41,0.34,0.38,0.43,0.4,0.4,0.38,0.33,0.39,0.36,0.37,0.34,0.34,0.31,0.35,0.33,0.32,0.31,0.28,0.32,0.34,0.34,0.28,0.31,0.3,0.26,0.3,0.31,0.24,0.29,0.27,0.19,0.25,0.23,0.25,0.23,0.19,0.26,0.24,0.23,0.2,0.22,0.26,0.21,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.19,0.22,0.17,0.22,0.17,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.11,0.13,0.16,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.14,0.16,0.18,0.13,0.16,0.12,0.13,0.15,0.14,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.12,0.13,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.45
10/14/2021,6.06,5.97,3.83,2.09,2.26,2.12,1.4,1.39,1.73,1.34,1.14,1.03,1.03,0.81,0.96,0.94,0.83,0.85,0.87,0.73,0.64,0.7,0.75,0.58,0.72,0.62,0.58,0.63,0.56,0.56,0.57,0.5,0.56,0.51,0.54,0.52,0.61,0.54,0.54,0.5,0.53,0.53,0.53,0.5,0.49,0.49,0.44,0.35,0.37,0.4,0.39,0.42,0.41,0.34,0.37,0.42,0.4,0.4,0.39,0.32,0.38,0.36,0.37,0.34,0.34,0.32,0.35,0.33,0.33,0.31,0.27,0.32,0.35,0.34,0.28,0.31,0.3,0.25,0.3,0.31,0.24,0.29,0.27,0.19,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.26,0.21,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.19,0.22,0.16,0.22,0.17,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.17,0.18,0.16,0.15,0.15,0.15,0.11,0.13,0.16,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.16,0.18,0.13,0.16,0.12,0.14,0.15,0.14,0.12,0.12,0.12,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.12,0.13,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.12,0.12,0.0,0.12,0.11,0.11,0.11,0.14,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.31
10/15/2021,6.02,5.96,3.84,2.09,2.22,2.1,1.4,1.39,1.77,1.33,1.12,1.03,1.03,0.82,0.96,0.94,0.82,0.85,0.87,0.74,0.64,0.7,0.75,0.57,0.73,0.61,0.57,0.63,0.56,0.57,0.58,0.49,0.56,0.52,0.54,0.51,0.61,0.53,0.55,0.5,0.53,0.53,0.52,0.5,0.47,0.49,0.44,0.36,0.37,0.4,0.39,0.42,0.41,0.34,0.37,0.42,0.4,0.39,0.39,0.32,0.38,0.36,0.37,0.34,0.33,0.32,0.35,0.33,0.33,0.31,0.27,0.32,0.35,0.35,0.28,0.31,0.3,0.25,0.3,0.32,0.24,0.29,0.28,0.19,0.24,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.27,0.2,0.23,0.23,0.23,0.19,0.21,0.22,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.19,0.23,0.17,0.22,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.17,0.19,0.16,0.15,0.15,0.15,0.11,0.13,0.17,0.15,0.16,0.13,0.14,0.14,0.12,0.15,0.13,0.16,0.19,0.14,0.16,0.12,0.14,0.15,0.13,0.13,0.12,0.12,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.12,0.12,0.12,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.11,0.11,0.14,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25000000000001
10/18/2021,6.0,6.04,3.83,2.08,2.26,2.13,1.38,1.43,1.76,1.29,1.12,1.01,1.05,0.84,0.96,0.93,0.81,0.84,0.88,0.76,0.65,0.69,0.75,0.57,0.75,0.62,0.57,0.61,0.55,0.56,0.57,0.48,0.55,0.53,0.52,0.5,0.6,0.53,0.56,0.5,0.53,0.53,0.5,0.49,0.48,0.48,0.44,0.37,0.38,0.4,0.39,0.41,0.42,0.34,0.38,0.43,0.4,0.39,0.39,0.32,0.39,0.35,0.36,0.32,0.33,0.32,0.35,0.34,0.33,0.32,0.27,0.32,0.36,0.35,0.28,0.3,0.29,0.25,0.3,0.31,0.24,0.3,0.28,0.19,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.27,0.2,0.23,0.23,0.23,0.19,0.21,0.21,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.2,0.22,0.16,0.22,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.18,0.18,0.16,0.15,0.14,0.15,0.11,0.13,0.16,0.15,0.17,0.13,0.14,0.14,0.12,0.15,0.13,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.11,0.0,0.0,0.13,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.12,0.11,0.0,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.29
