,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,NVDA,HD,BRK.B,UNH,JPM,TGT,ADBE,WMT,ACN,V,INTC,NKE,TSLA,PG,F,MA,COST,CMCSA,LOW,PYPL,IDXX,LLY,TXN,TMO,ORCL,PEP,CVS,EL,ABBV,CSCO,LRCX,BAC,INTU,KR,DIS,VZ,CDNS,CRM,VIAC,AVGO,BMY,T,AMD,MRK,MTD,AZO,PFE,AMGN,MCO,AMAT,CI,ORLY,WBA,PM,IBM,SNPS,ABT,EW,NOW,NFLX,DPZ,BBY,VTRS,LEN,MS,DHR,CHTR,QCOM,SPGI,FAST,CBRE,URI,C,ANTM,DG,KHC,CNC,BIIB,OMC,ZTS,GWW,UPS,TSN,ROKU,CL,ADSK,CLX,POOL,MMM,TSCO,KO,MTCH,WAB,TROW,HSY,GILD,FTNT,FDX,EBAY,SYF,PINS,LDOS,SWKS,PHM,NEE,WRK,YUM,VRSN,DOCU,FIS,HON,QRVO,CAT,BKNG,CHRW,CDW,CTAS,ITW,RMD,LUMN,ZM,TJX,W,SHW,ALGN,EA,DE,GPC,MMC,ATVI,MRNA,CARR,MCD,ALXN,KMB,SSNC,MU,ULTA,CMI,CTXS,ALLY,CERN,MO,XOM,JCI,MNST,MSI,BLK,ETSY,HPQ,HUM,TT,CVX,RNG,GE,LH,BK,MET,PGR,WAT,SJM,ETN,VRTX,EMR,NOC,SYY,LB,ROK,UNP,DELL,TER,BURL,A,SQ,WST,STX,CFG,IT,CRWD,AJG,ISRG,PH,J,GNRC,AON,BF.B,SYK,MASI,AAP,BX,SNAP,FISV,COF,IP,LMT,MDT,DLR,GRMN,SUI,USD,PANW,SBUX,1164.HK,CTSH,GE.,NUE,KLAC,HPE,WFC,DLTR,ADP,PSA,SCHW,ALL,n/a,DRI,SGEN,PAYX,BBWI WI,STLA.MI,PNC,REGN,ADI,HUBS,NTAP,ESZ1,PKI,--,PLD,VMW,ADM,TXT,WDC,VLO,WHR,OXY,WM,EPAM,GD,EXR,ON,MAA,SUM
11/02/2021,5.19,5.38,3.23,1.76,1.92,1.87,0.98,1.19,1.09,0.92,0.88,0.88,0.77,0.77,0.76,0.77,0.58,0.56,0.64,1.05,0.62,0.65,0.49,0.62,0.47,0.62,0.4,0.42,0.54,0.48,0.58,0.56,0.51,0.51,0.47,0.43,0.48,0.32,0.5,0.51,0.44,0.4,0.25,0.35,0.5,0.42,0.43,0.34,0.34,0.45,0.43,0.38,0.43,0.41,0.31,0.39,0.36,0.32,0.36,0.33,0.38,0.29,0.3,0.35,0.33,0.33,0.31,0.31,0.33,0.37,0.21,0.35,0.33,0.28,0.28,0.33,0.31,0.35,0.29,0.29,0.32,0.28,0.26,0.27,0.21,0.23,0.26,0.26,0.27,0.32,0.0,0.24,0.28,0.23,0.27,0.21,0.27,0.25,0.23,0.26,0.24,0.24,0.22,0.3,0.22,0.24,0.22,0.0,0.18,0.19,0.18,0.2,0.26,0.24,0.19,0.2,0.16,0.2,0.17,0.19,0.0,0.21,0.21,0.22,0.19,0.22,0.18,0.0,0.19,0.16,0.23,0.2,0.19,0.2,0.19,0.23,0.16,0.21,0.22,0.19,0.0,0.17,0.19,0.16,0.19,0.19,0.0,0.18,0.16,0.17,0.21,0.19,0.16,0.19,0.17,0.21,0.17,0.17,0.17,0.18,0.0,0.16,0.18,0.2,0.15,0.16,0.17,0.16,0.18,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.17,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.18,0.16,0.16,0.0,0.0,0.15,0.17,0.19,0.0,0.0,0.16,0.16,0.35,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2,0.0,0.18,0.0,0.15,0.0,0.3,0.3,0.19,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39
11/03/2021,5.08,5.49,3.15,1.79,1.94,1.89,0.98,1.22,1.09,0.91,0.89,0.87,0.77,0.78,0.76,0.78,0.59,0.57,0.65,1.08,0.62,0.66,0.49,0.62,0.47,0.62,0.39,0.42,0.54,0.48,0.59,0.56,0.51,0.52,0.46,0.45,0.48,0.32,0.5,0.52,0.44,0.4,0.25,0.36,0.5,0.41,0.43,0.34,0.34,0.44,0.43,0.38,0.43,0.41,0.31,0.39,0.36,0.32,0.35,0.33,0.37,0.29,0.31,0.35,0.34,0.33,0.31,0.32,0.33,0.37,0.21,0.35,0.34,0.26,0.27,0.34,0.32,0.35,0.3,0.28,0.32,0.28,0.25,0.27,0.21,0.23,0.26,0.28,0.27,0.32,0.0,0.24,0.28,0.23,0.27,0.21,0.28,0.25,0.22,0.26,0.24,0.23,0.21,0.31,0.21,0.25,0.21,0.0,0.18,0.19,0.17,0.19,0.26,0.24,0.2,0.2,0.16,0.2,0.17,0.19,0.0,0.2,0.21,0.23,0.19,0.22,0.18,0.0,0.19,0.16,0.23,0.2,0.19,0.19,0.19,0.22,0.16,0.21,0.21,0.19,0.0,0.17,0.2,0.16,0.19,0.18,0.0,0.18,0.16,0.16,0.21,0.19,0.16,0.19,0.18,0.21,0.17,0.17,0.17,0.19,0.0,0.16,0.18,0.19,0.0,0.16,0.17,0.0,0.18,0.15,0.16,0.16,0.0,0.0,0.16,0.16,0.17,0.16,0.0,0.16,0.0,0.17,0.16,0.15,0.18,0.16,0.17,0.15,0.0,0.15,0.16,0.19,0.0,0.15,0.16,0.16,0.35,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.18,0.0,0.15,0.0,0.29,0.29,0.19,0.19,0.18,0.2,0.15,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39000000000001
11/04/2021,5.05,5.44,3.1,1.82,1.88,1.83,0.98,1.23,1.07,0.9,0.87,0.87,0.77,0.76,0.76,0.77,0.59,0.57,0.64,1.17,0.62,0.69,0.49,0.62,0.47,0.62,0.39,0.42,0.53,0.48,0.59,0.55,0.51,0.52,0.47,0.45,0.48,0.32,0.5,0.5,0.45,0.4,0.25,0.36,0.5,0.42,0.43,0.35,0.34,0.46,0.43,0.37,0.43,0.41,0.32,0.38,0.37,0.32,0.35,0.33,0.37,0.29,0.31,0.35,0.33,0.33,0.31,0.32,0.34,0.38,0.22,0.35,0.34,0.26,0.28,0.33,0.31,0.34,0.3,0.29,0.32,0.28,0.26,0.27,0.21,0.23,0.26,0.28,0.27,0.32,0.0,0.24,0.27,0.23,0.27,0.21,0.27,0.25,0.22,0.26,0.24,0.23,0.22,0.29,0.21,0.25,0.22,0.0,0.19,0.19,0.17,0.19,0.25,0.24,0.2,0.2,0.16,0.2,0.17,0.19,0.0,0.2,0.21,0.23,0.2,0.22,0.18,0.0,0.19,0.16,0.23,0.21,0.19,0.2,0.19,0.22,0.16,0.21,0.21,0.19,0.0,0.17,0.2,0.16,0.19,0.19,0.0,0.19,0.17,0.16,0.21,0.19,0.16,0.19,0.17,0.21,0.18,0.17,0.17,0.19,0.0,0.16,0.18,0.2,0.15,0.16,0.17,0.15,0.18,0.15,0.16,0.15,0.15,0.0,0.16,0.16,0.17,0.16,0.0,0.16,0.0,0.17,0.17,0.15,0.18,0.0,0.16,0.15,0.0,0.15,0.17,0.18,0.0,0.0,0.16,0.16,0.35,0.0,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.18,0.0,0.0,0.0,0.3,0.3,0.2,0.18,0.18,0.2,0.15,0.0,0.16,0.16,0.0,0.17,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33
11/05/2021,5.06,5.48,3.08,1.8,1.9,1.85,0.99,1.25,1.07,0.91,0.87,0.87,0.77,0.76,0.76,0.78,0.58,0.57,0.64,1.13,0.63,0.69,0.48,0.62,0.48,0.62,0.39,0.4,0.54,0.48,0.59,0.56,0.51,0.52,0.48,0.46,0.49,0.32,0.5,0.51,0.45,0.4,0.25,0.36,0.5,0.42,0.43,0.34,0.34,0.47,0.44,0.38,0.43,0.43,0.32,0.38,0.37,0.32,0.35,0.33,0.37,0.29,0.31,0.35,0.33,0.33,0.31,0.31,0.34,0.38,0.21,0.35,0.34,0.27,0.28,0.33,0.32,0.34,0.3,0.28,0.31,0.28,0.26,0.26,0.21,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.27,0.23,0.27,0.22,0.27,0.25,0.22,0.26,0.24,0.23,0.22,0.3,0.21,0.24,0.22,0.0,0.18,0.19,0.17,0.19,0.25,0.24,0.2,0.2,0.15,0.2,0.17,0.19,0.0,0.2,0.21,0.23,0.2,0.21,0.18,0.0,0.19,0.16,0.23,0.21,0.19,0.2,0.19,0.22,0.0,0.21,0.21,0.19,0.0,0.17,0.19,0.16,0.19,0.18,0.0,0.18,0.17,0.16,0.21,0.2,0.16,0.19,0.18,0.2,0.17,0.17,0.17,0.18,0.0,0.16,0.18,0.2,0.15,0.16,0.16,0.15,0.18,0.0,0.17,0.0,0.0,0.0,0.17,0.16,0.0,0.16,0.0,0.16,0.0,0.17,0.17,0.15,0.19,0.15,0.16,0.15,0.0,0.15,0.16,0.18,0.0,0.0,0.16,0.16,0.36,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.18,0.0,0.0,0.15,0.3,0.29,0.2,0.19,0.19,0.2,0.16,0.0,0.15,0.16,0.15,0.17,0.0,0.15,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37
11/08/2021,5.04,5.48,3.2,1.83,1.91,1.86,0.97,1.4,1.07,0.89,0.86,0.85,0.76,0.79,0.76,0.78,0.57,0.57,0.5,1.2,0.62,0.65,0.48,0.64,0.47,0.61,0.38,0.4,0.56,0.48,0.59,0.55,0.51,0.54,0.39,0.46,0.48,0.33,0.49,0.51,0.47,0.37,0.24,0.35,0.5,0.42,0.44,0.34,0.33,0.5,0.44,0.32,0.43,0.41,0.32,0.37,0.39,0.31,0.36,0.34,0.38,0.4,0.29,0.35,0.33,0.33,0.3,0.33,0.34,0.42,0.21,0.33,0.33,0.26,0.32,0.32,0.32,0.34,0.15,0.37,0.31,0.28,0.17,0.27,0.22,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.27,0.22,0.27,0.21,0.27,0.25,0.19,0.26,0.24,0.23,0.22,0.3,0.22,0.25,0.22,0.0,0.17,0.19,0.0,0.19,0.0,0.24,0.2,0.2,0.19,0.17,0.15,0.19,0.0,0.0,0.21,0.23,0.2,0.21,0.2,0.0,0.2,0.16,0.23,0.21,0.19,0.19,0.19,0.21,0.0,0.17,0.16,0.19,0.0,0.17,0.19,0.16,0.19,0.18,0.0,0.24,0.18,0.16,0.27,0.19,0.16,0.19,0.0,0.23,0.17,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.0,0.16,0.16,0.0,0.18,0.16,0.16,0.15,0.0,0.0,0.16,0.16,0.0,0.17,0.0,0.16,0.0,0.17,0.17,0.0,0.18,0.15,0.16,0.15,0.15,0.0,0.0,0.19,0.0,0.0,0.16,0.16,0.36,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.2,0.0,0.0,0.16,0.3,0.32,0.19,0.18,0.18,0.2,0.0,0.0,0.15,0.16,0.15,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.34,0.27,0.2,0.19,0.17,0.17,0.16,0.15,0.0,0.0,0.0,0.0,79.66
11/09/2021,5.04,5.46,3.23,1.85,1.92,1.87,0.96,1.39,1.06,0.89,0.86,0.85,0.74,0.78,0.75,0.78,0.59,0.58,0.5,1.19,0.63,0.64,0.5,0.63,0.48,0.61,0.38,0.4,0.55,0.49,0.57,0.54,0.51,0.53,0.4,0.45,0.48,0.34,0.49,0.5,0.46,0.38,0.24,0.35,0.5,0.43,0.45,0.34,0.33,0.49,0.39,0.33,0.43,0.45,0.32,0.37,0.4,0.31,0.36,0.34,0.38,0.43,0.29,0.33,0.33,0.33,0.29,0.32,0.34,0.42,0.22,0.33,0.31,0.27,0.33,0.32,0.32,0.35,0.15,0.37,0.31,0.28,0.17,0.27,0.22,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.28,0.22,0.27,0.21,0.28,0.25,0.2,0.26,0.24,0.23,0.21,0.3,0.22,0.24,0.22,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.2,0.19,0.19,0.17,0.16,0.19,0.0,0.0,0.21,0.23,0.2,0.21,0.21,0.0,0.2,0.16,0.23,0.21,0.19,0.2,0.2,0.21,0.0,0.0,0.16,0.19,0.0,0.17,0.19,0.16,0.2,0.18,0.0,0.24,0.18,0.17,0.27,0.19,0.17,0.19,0.0,0.22,0.18,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.0,0.16,0.15,0.0,0.18,0.15,0.16,0.16,0.15,0.0,0.16,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.17,0.0,0.18,0.15,0.16,0.15,0.15,0.0,0.0,0.19,0.0,0.15,0.16,0.16,0.35,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2,0.0,0.2,0.0,0.0,0.16,0.3,0.32,0.19,0.19,0.18,0.19,0.0,0.0,0.16,0.16,0.15,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.27,0.2,0.19,0.17,0.16,0.16,0.0,0.15,0.0,0.0,0.0,79.67
11/10/2021,5.04,5.46,3.23,1.85,1.92,1.87,0.96,1.39,1.06,0.89,0.86,0.85,0.74,0.78,0.75,0.78,0.59,0.58,0.5,1.19,0.63,0.64,0.5,0.63,0.48,0.61,0.38,0.4,0.55,0.49,0.57,0.54,0.51,0.53,0.4,0.45,0.48,0.34,0.49,0.5,0.46,0.38,0.24,0.35,0.5,0.43,0.45,0.34,0.33,0.49,0.39,0.33,0.43,0.45,0.32,0.37,0.4,0.31,0.36,0.34,0.38,0.43,0.29,0.33,0.33,0.32,0.29,0.32,0.34,0.42,0.22,0.33,0.31,0.27,0.33,0.32,0.32,0.35,0.15,0.37,0.31,0.28,0.17,0.27,0.22,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.28,0.22,0.27,0.21,0.28,0.25,0.2,0.26,0.24,0.23,0.21,0.3,0.22,0.24,0.22,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.2,0.19,0.19,0.17,0.16,0.19,0.0,0.0,0.21,0.23,0.2,0.21,0.21,0.0,0.2,0.16,0.23,0.21,0.19,0.2,0.19,0.21,0.0,0.0,0.16,0.19,0.0,0.17,0.19,0.16,0.2,0.18,0.0,0.24,0.18,0.17,0.27,0.19,0.17,0.19,0.0,0.22,0.18,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.0,0.16,0.0,0.0,0.18,0.15,0.16,0.16,0.15,0.0,0.16,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.17,0.15,0.18,0.15,0.16,0.0,0.0,0.15,0.0,0.19,0.0,0.15,0.16,0.16,0.35,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.2,0.0,0.2,0.0,0.15,0.16,0.3,0.32,0.19,0.19,0.17,0.19,0.0,0.0,0.16,0.16,0.15,0.19,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.27,0.2,0.19,0.17,0.16,0.16,0.15,0.0,0.0,0.0,0.0,79.63999999999999
11/11/2021,5.0,5.46,3.2,1.83,1.92,1.87,0.96,1.44,1.06,0.89,0.87,0.85,0.74,0.78,0.75,0.78,0.6,0.58,0.49,1.13,0.62,0.67,0.5,0.62,0.48,0.6,0.38,0.4,0.54,0.48,0.57,0.54,0.5,0.53,0.4,0.45,0.48,0.34,0.49,0.5,0.45,0.38,0.24,0.35,0.51,0.42,0.44,0.34,0.33,0.54,0.4,0.33,0.43,0.45,0.31,0.37,0.39,0.32,0.35,0.34,0.38,0.43,0.29,0.34,0.33,0.32,0.29,0.32,0.35,0.45,0.22,0.33,0.32,0.27,0.34,0.32,0.32,0.34,0.0,0.38,0.31,0.27,0.17,0.27,0.21,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.28,0.22,0.27,0.21,0.28,0.25,0.19,0.27,0.24,0.22,0.21,0.31,0.22,0.24,0.22,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.2,0.19,0.2,0.17,0.16,0.2,0.0,0.0,0.2,0.22,0.2,0.21,0.21,0.0,0.2,0.15,0.23,0.22,0.18,0.2,0.19,0.22,0.0,0.0,0.16,0.19,0.0,0.17,0.19,0.17,0.2,0.18,0.0,0.24,0.18,0.16,0.28,0.19,0.17,0.19,0.0,0.22,0.18,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.0,0.16,0.16,0.0,0.18,0.15,0.16,0.16,0.15,0.0,0.0,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.17,0.15,0.18,0.15,0.16,0.0,0.0,0.15,0.0,0.2,0.0,0.15,0.16,0.15,0.35,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.2,0.0,0.2,0.0,0.0,0.16,0.3,0.32,0.19,0.18,0.17,0.19,0.0,0.0,0.16,0.16,0.15,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.33,0.26,0.2,0.19,0.17,0.17,0.16,0.0,0.15,0.0,0.0,0.0,79.57999999999998
11/12/2021,5.01,5.45,3.28,1.82,1.92,1.87,0.95,1.43,1.07,0.89,0.88,0.85,0.75,0.78,0.75,0.78,0.58,0.58,0.49,1.0,0.62,0.67,0.5,0.63,0.48,0.6,0.34,0.39,0.54,0.48,0.57,0.54,0.5,0.52,0.4,0.45,0.48,0.35,0.48,0.5,0.45,0.38,0.24,0.36,0.51,0.42,0.44,0.34,0.32,0.53,0.4,0.34,0.45,0.44,0.31,0.37,0.4,0.32,0.36,0.33,0.38,0.42,0.29,0.34,0.33,0.32,0.29,0.32,0.35,0.44,0.22,0.33,0.32,0.27,0.34,0.32,0.32,0.34,0.0,0.38,0.31,0.27,0.17,0.28,0.21,0.22,0.26,0.28,0.26,0.32,0.0,0.24,0.28,0.23,0.27,0.21,0.28,0.25,0.19,0.27,0.24,0.23,0.21,0.31,0.22,0.24,0.22,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.21,0.19,0.2,0.17,0.16,0.19,0.0,0.0,0.21,0.22,0.2,0.21,0.21,0.0,0.2,0.16,0.23,0.22,0.19,0.2,0.19,0.22,0.0,0.0,0.16,0.19,0.0,0.17,0.19,0.17,0.2,0.18,0.0,0.24,0.18,0.16,0.28,0.2,0.17,0.19,0.0,0.22,0.18,0.16,0.18,0.19,0.0,0.17,0.17,0.19,0.15,0.16,0.16,0.0,0.18,0.15,0.16,0.16,0.0,0.0,0.15,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.18,0.15,0.18,0.16,0.16,0.15,0.0,0.15,0.0,0.2,0.0,0.15,0.16,0.16,0.36,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.19,0.0,0.2,0.0,0.15,0.16,0.3,0.32,0.19,0.19,0.18,0.19,0.0,0.0,0.16,0.16,0.15,0.19,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.27,0.2,0.19,0.17,0.17,0.16,0.0,0.0,0.0,0.0,0.0,79.64
11/15/2021,4.95,5.43,3.21,1.79,1.89,1.85,0.96,1.43,1.06,0.89,0.87,0.85,0.75,0.76,0.75,0.78,0.58,0.58,0.48,1.04,0.63,0.65,0.51,0.64,0.48,0.6,0.34,0.39,0.55,0.48,0.58,0.54,0.5,0.54,0.4,0.46,0.48,0.34,0.49,0.5,0.46,0.35,0.25,0.35,0.5,0.42,0.45,0.34,0.33,0.53,0.41,0.33,0.45,0.47,0.32,0.37,0.4,0.32,0.36,0.34,0.39,0.42,0.29,0.34,0.32,0.32,0.29,0.33,0.36,0.44,0.22,0.33,0.33,0.27,0.34,0.32,0.32,0.35,0.15,0.38,0.31,0.28,0.17,0.28,0.21,0.23,0.26,0.29,0.27,0.33,0.0,0.24,0.28,0.23,0.29,0.21,0.28,0.25,0.19,0.27,0.24,0.23,0.22,0.3,0.23,0.24,0.23,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.21,0.18,0.21,0.16,0.16,0.19,0.0,0.0,0.21,0.22,0.2,0.2,0.21,0.0,0.19,0.16,0.23,0.21,0.19,0.2,0.19,0.22,0.0,0.0,0.16,0.19,0.0,0.18,0.19,0.17,0.2,0.18,0.0,0.25,0.18,0.16,0.27,0.2,0.17,0.19,0.15,0.21,0.18,0.16,0.18,0.18,0.0,0.16,0.18,0.19,0.15,0.16,0.16,0.0,0.18,0.15,0.16,0.16,0.0,0.0,0.15,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.19,0.0,0.18,0.15,0.16,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.17,0.16,0.35,0.0,0.19,0.29,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.19,0.0,0.2,0.0,0.15,0.16,0.31,0.32,0.2,0.19,0.18,0.2,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.35,0.27,0.21,0.19,0.18,0.16,0.16,0.0,0.15,0.0,0.0,0.0,79.64
11/16/2021,4.95,5.43,3.21,1.79,1.89,1.85,0.96,1.43,1.06,0.89,0.87,0.85,0.75,0.76,0.75,0.78,0.58,0.58,0.48,1.04,0.63,0.65,0.51,0.64,0.48,0.6,0.34,0.39,0.55,0.48,0.58,0.54,0.5,0.54,0.4,0.46,0.48,0.34,0.49,0.5,0.46,0.35,0.25,0.35,0.5,0.42,0.45,0.34,0.33,0.53,0.41,0.33,0.45,0.47,0.32,0.37,0.4,0.32,0.36,0.34,0.39,0.42,0.29,0.34,0.32,0.32,0.29,0.33,0.36,0.44,0.22,0.33,0.33,0.27,0.34,0.32,0.32,0.35,0.15,0.38,0.31,0.28,0.17,0.28,0.21,0.23,0.26,0.29,0.27,0.33,0.0,0.24,0.28,0.23,0.29,0.21,0.28,0.25,0.19,0.27,0.24,0.23,0.22,0.3,0.23,0.24,0.23,0.0,0.17,0.18,0.0,0.19,0.0,0.24,0.21,0.18,0.21,0.16,0.16,0.19,0.0,0.0,0.21,0.22,0.2,0.2,0.21,0.0,0.19,0.16,0.23,0.21,0.19,0.2,0.19,0.22,0.0,0.0,0.16,0.19,0.0,0.18,0.19,0.17,0.2,0.18,0.0,0.25,0.18,0.16,0.27,0.2,0.17,0.19,0.15,0.21,0.18,0.16,0.18,0.18,0.0,0.16,0.18,0.19,0.15,0.16,0.16,0.0,0.18,0.15,0.16,0.16,0.0,0.0,0.15,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.19,0.0,0.18,0.15,0.16,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.17,0.16,0.35,0.0,0.19,0.29,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.19,0.0,0.2,0.0,0.15,0.16,0.31,0.32,0.2,0.19,0.18,0.2,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.35,0.27,0.21,0.19,0.18,0.16,0.16,0.0,0.15,0.0,0.0,0.0,79.64
11/17/2021,4.98,5.46,3.23,1.84,1.91,1.87,0.97,1.42,1.07,0.89,0.86,0.84,0.76,0.77,0.74,0.79,0.58,0.57,0.48,1.01,0.63,0.65,0.52,0.64,0.48,0.61,0.35,0.39,0.54,0.48,0.58,0.53,0.5,0.53,0.4,0.45,0.47,0.35,0.48,0.51,0.46,0.34,0.24,0.36,0.5,0.41,0.45,0.34,0.33,0.53,0.41,0.33,0.45,0.46,0.31,0.37,0.4,0.32,0.36,0.34,0.38,0.42,0.29,0.34,0.32,0.32,0.3,0.33,0.36,0.43,0.23,0.33,0.32,0.26,0.33,0.32,0.33,0.34,0.0,0.38,0.32,0.28,0.17,0.28,0.21,0.22,0.26,0.29,0.26,0.32,0.0,0.24,0.28,0.23,0.29,0.21,0.28,0.25,0.18,0.27,0.24,0.23,0.22,0.3,0.23,0.24,0.23,0.0,0.17,0.18,0.0,0.19,0.0,0.23,0.21,0.19,0.2,0.16,0.16,0.19,0.0,0.0,0.21,0.23,0.2,0.2,0.21,0.0,0.19,0.16,0.24,0.21,0.19,0.2,0.19,0.22,0.0,0.0,0.17,0.19,0.0,0.17,0.19,0.17,0.2,0.18,0.0,0.24,0.18,0.16,0.27,0.2,0.17,0.19,0.0,0.23,0.18,0.16,0.18,0.18,0.0,0.16,0.18,0.19,0.15,0.16,0.16,0.0,0.18,0.15,0.16,0.15,0.0,0.0,0.15,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.19,0.15,0.18,0.0,0.16,0.15,0.16,0.15,0.0,0.2,0.0,0.0,0.17,0.16,0.35,0.0,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.2,0.0,0.15,0.16,0.29,0.32,0.2,0.19,0.18,0.2,0.0,0.0,0.16,0.15,0.15,0.19,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.34,0.27,0.21,0.19,0.18,0.16,0.16,0.0,0.0,0.0,0.0,0.0,79.65
