,AAPL,MSFT,AMZN,GOOGL,GOOG,NVDA,TSLA,JPM,V,UNH,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,WMT,ACN,LLY,DHR,TXN,MCD,MDT,QCOM,UPS,ORCL,LIN,UNP,BMY,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,GS,AMAT,AMT,TGT,CAT,AMD,GE,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,BKNG,PLD,MU,LRCX,MDLZ,GILD,TJX,COP,CI,PNC,CSX,CME,EQIX,GM,MMC,ATVI,CB,COF,BDX,FDX,CL,NSC,ILMN,EW,ICE,ITW,ADSK,APD,ADI,BSX,REGN,MCO,ETN,HUM,EMR,PGR,F,IDXX,WM,BIIB,FCX,ECL,VRTX,NEM,ROP,JCI,KLAC,LHX,DOW,TEL,TROW,EBAY,TT,A,MET,EXC,SLB,MSCI,SPG,APTV,DLR,INFO,APH,ALXN,BAX,PH,PPG,EA,SRE,BK,ALL,PRU,STZ,MPC,SYY,HPQ,TRV,PXD,MSI,MAR,IFF,TDG,GIS,DFS,KMI,YUM,CTAS,HLT,WELL,CMI,WBA,MTD,AFL,SWK,CTVA,ADM,ROK,WMB,MCK,AME,GLW,PEG,FAST,ZBRA,PCAR,AVB,VRSK,AWK,ANSS,KR,CBRE,STT,ES,KEYS,AMP,AJG,EQR,DAL,BLL,FITB,WST,LH,SYF,VFC,LYB,O,KHC,OXY,HSY,WY,ETSY,ED,OKE,BBY,WAT,RSG,4970.T,STATE STREET ESG LIQUID RESERV ESG LIQUID RESERVES F STIF USD,URI,GEN.,FTV,n/a,ALB,NTRS,XYL,HIG,ANET,DLTR,EXR,MLM,TSN,EIX,DVN,HAL,HES,ABC,ESS,VTR,GWW,STX,DRE,AKAM,KMX,PFG,TRMB,CAG,ETR,IEX,RCL,CAH,EMN,BXP,SJM,FMC,BIO,LVS,INCY,PHM,KEY,HRL,LNC,CBOE,HWM,RHI,LDOS,SNA,HAS,JNPR,HSIC,BWA,TAP,NWL,GL,NWSA,DVA,DXC,NLSN,VNO,DISCA,UAA,NWS,SUM
10/14/2021,8.01,7.89,5.04,2.99,2.8,1.84,2.29,1.77,1.35,1.36,1.27,1.24,1.08,1.13,1.16,0.97,0.86,0.93,0.77,0.94,0.78,0.83,0.84,0.74,0.75,0.66,0.77,0.7,0.68,0.81,0.74,0.72,0.71,0.74,0.66,0.67,0.64,0.66,0.6,0.51,0.47,0.56,0.54,0.5,0.46,0.55,0.52,0.42,0.53,0.52,0.47,0.51,0.42,0.46,0.42,0.43,0.4,0.38,0.45,0.41,0.4,0.34,0.4,0.41,0.32,0.36,0.33,0.36,0.34,0.28,0.28,0.3,0.31,0.27,0.36,0.25,0.3,0.27,0.26,0.24,0.3,0.28,0.21,0.29,0.27,0.24,0.19,0.23,0.24,0.21,0.24,0.26,0.22,0.21,0.21,0.32,0.21,0.21,0.21,0.21,0.19,0.2,0.19,0.21,0.18,0.21,0.15,0.18,0.19,0.16,0.15,0.17,0.18,0.17,0.17,0.16,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.16,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.13,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.09,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.78
10/15/2021,7.96,7.88,5.06,2.95,2.77,1.85,2.34,1.77,1.35,1.36,1.28,1.24,1.07,1.13,1.16,0.99,0.86,0.93,0.76,0.96,0.76,0.82,0.84,0.75,0.76,0.65,0.78,0.69,0.7,0.81,0.74,0.72,0.71,0.75,0.66,0.67,0.62,0.66,0.59,0.5,0.47,0.57,0.55,0.5,0.46,0.56,0.52,0.42,0.53,0.52,0.47,0.51,0.42,0.47,0.42,0.43,0.41,0.37,0.46,0.4,0.41,0.34,0.4,0.42,0.32,0.36,0.33,0.36,0.35,0.27,0.28,0.3,0.3,0.27,0.36,0.25,0.31,0.26,0.26,0.24,0.3,0.28,0.21,0.29,0.27,0.24,0.19,0.23,0.24,0.21,0.24,0.26,0.22,0.21,0.21,0.32,0.21,0.21,0.21,0.21,0.2,0.2,0.19,0.22,0.19,0.21,0.15,0.18,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.11,0.14,0.16,0.14,0.15,0.13,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.13,0.12,0.13,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83
10/18/2021,7.92,7.97,5.03,2.98,2.8,1.9,2.32,1.71,1.33,1.39,1.28,1.23,1.05,1.11,1.18,1.01,0.87,0.92,0.76,0.98,0.77,0.83,0.82,0.73,0.74,0.64,0.78,0.68,0.7,0.8,0.74,0.7,0.7,0.76,0.66,0.66,0.62,0.64,0.59,0.51,0.48,0.55,0.56,0.51,0.45,0.56,0.51,0.42,0.54,0.52,0.46,0.52,0.44,0.46,0.43,0.43,0.42,0.37,0.48,0.4,0.39,0.33,0.39,0.41,0.32,0.36,0.33,0.36,0.35,0.27,0.29,0.3,0.3,0.27,0.35,0.25,0.3,0.27,0.26,0.24,0.29,0.28,0.21,0.29,0.26,0.24,0.19,0.23,0.24,0.21,0.24,0.25,0.23,0.22,0.22,0.32,0.22,0.21,0.21,0.22,0.2,0.2,0.18,0.21,0.19,0.21,0.15,0.19,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.14,0.13,0.14,0.16,0.13,0.15,0.13,0.15,0.15,0.11,0.14,0.15,0.14,0.15,0.13,0.11,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.12,0.13,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.11,0.11,0.11,0.1,0.1,0.0,0.0,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76
10/19/2021,7.91,7.94,5.16,2.96,2.78,1.89,2.37,1.73,1.35,1.4,1.29,1.22,1.07,1.12,1.2,1.01,0.86,0.92,0.75,0.98,0.77,0.81,0.81,0.73,0.74,0.64,0.77,0.67,0.7,0.8,0.74,0.69,0.69,0.76,0.66,0.66,0.62,0.63,0.6,0.51,0.48,0.55,0.55,0.51,0.46,0.56,0.51,0.41,0.54,0.53,0.46,0.52,0.45,0.48,0.42,0.43,0.42,0.38,0.47,0.4,0.4,0.33,0.39,0.42,0.32,0.36,0.33,0.36,0.35,0.26,0.28,0.3,0.3,0.27,0.35,0.25,0.29,0.27,0.26,0.24,0.29,0.28,0.2,0.28,0.26,0.24,0.19,0.23,0.24,0.21,0.24,0.25,0.23,0.22,0.22,0.32,0.21,0.21,0.21,0.22,0.2,0.2,0.18,0.21,0.19,0.21,0.15,0.2,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.14,0.13,0.14,0.16,0.13,0.15,0.13,0.15,0.15,0.11,0.14,0.15,0.14,0.15,0.13,0.11,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.0,0.0,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81000000000002
10/20/2021,7.91,7.94,5.16,2.96,2.78,1.89,2.37,1.73,1.35,1.4,1.29,1.22,1.07,1.12,1.2,1.01,0.86,0.92,0.75,0.98,0.77,0.81,0.81,0.73,0.74,0.64,0.77,0.67,0.7,0.8,0.74,0.69,0.69,0.76,0.66,0.66,0.62,0.63,0.6,0.51,0.48,0.55,0.55,0.51,0.46,0.56,0.51,0.41,0.54,0.53,0.46,0.52,0.45,0.48,0.42,0.43,0.42,0.38,0.47,0.4,0.4,0.33,0.39,0.42,0.32,0.36,0.33,0.36,0.35,0.26,0.28,0.3,0.3,0.27,0.35,0.25,0.29,0.27,0.26,0.24,0.29,0.28,0.2,0.28,0.26,0.24,0.19,0.23,0.24,0.21,0.24,0.25,0.23,0.22,0.22,0.32,0.21,0.21,0.21,0.22,0.2,0.2,0.18,0.21,0.19,0.21,0.15,0.2,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.14,0.13,0.14,0.16,0.13,0.15,0.13,0.15,0.15,0.11,0.14,0.15,0.14,0.15,0.13,0.11,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.0,0.0,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81000000000002
10/21/2021,7.98,8.0,5.2,2.98,2.8,1.92,2.44,1.72,1.35,1.38,1.3,1.2,1.08,1.08,1.19,1.03,0.85,0.92,0.75,0.97,0.77,0.81,0.8,0.72,0.73,0.63,0.76,0.66,0.7,0.8,0.73,0.68,0.7,0.76,0.66,0.66,0.62,0.63,0.56,0.51,0.48,0.55,0.55,0.51,0.44,0.55,0.51,0.4,0.55,0.54,0.46,0.51,0.44,0.48,0.43,0.42,0.44,0.38,0.49,0.4,0.4,0.33,0.39,0.42,0.32,0.37,0.32,0.36,0.36,0.26,0.28,0.29,0.29,0.27,0.35,0.25,0.3,0.27,0.27,0.23,0.28,0.28,0.2,0.27,0.26,0.23,0.19,0.22,0.24,0.21,0.24,0.25,0.22,0.22,0.22,0.32,0.21,0.2,0.21,0.22,0.2,0.2,0.18,0.21,0.19,0.21,0.14,0.2,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.17,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.13,0.14,0.16,0.13,0.15,0.13,0.15,0.15,0.12,0.13,0.15,0.14,0.15,0.12,0.11,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83
10/22/2021,8.04,7.97,5.16,2.97,2.8,1.91,2.41,1.73,1.35,1.37,1.3,1.18,1.08,1.07,1.19,1.04,0.86,0.93,0.75,0.97,0.77,0.81,0.81,0.73,0.72,0.63,0.77,0.66,0.69,0.8,0.74,0.69,0.71,0.77,0.66,0.67,0.63,0.62,0.57,0.52,0.48,0.55,0.55,0.51,0.45,0.55,0.5,0.41,0.54,0.54,0.46,0.51,0.44,0.48,0.43,0.43,0.43,0.38,0.48,0.4,0.4,0.34,0.38,0.42,0.32,0.37,0.33,0.35,0.36,0.26,0.28,0.29,0.29,0.27,0.35,0.25,0.3,0.27,0.27,0.24,0.28,0.28,0.2,0.28,0.26,0.24,0.19,0.22,0.24,0.21,0.25,0.25,0.22,0.22,0.22,0.33,0.22,0.2,0.21,0.22,0.2,0.2,0.19,0.21,0.19,0.21,0.14,0.2,0.19,0.16,0.16,0.17,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.13,0.14,0.16,0.13,0.15,0.13,0.15,0.14,0.12,0.13,0.15,0.14,0.14,0.13,0.11,0.13,0.14,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.09,0.1,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/25/2021,8.03,7.98,5.11,2.93,2.76,1.93,2.48,1.73,1.33,1.42,1.32,1.16,1.06,1.07,1.19,1.04,0.85,0.91,0.76,0.95,0.78,0.81,0.82,0.76,0.72,0.63,0.76,0.66,0.71,0.82,0.74,0.7,0.71,0.76,0.66,0.67,0.64,0.62,0.56,0.52,0.49,0.54,0.55,0.52,0.44,0.56,0.49,0.41,0.55,0.54,0.46,0.5,0.44,0.47,0.42,0.43,0.43,0.38,0.49,0.39,0.39,0.33,0.39,0.42,0.33,0.36,0.35,0.34,0.37,0.26,0.27,0.29,0.29,0.27,0.35,0.26,0.31,0.27,0.26,0.24,0.29,0.29,0.21,0.28,0.25,0.24,0.19,0.22,0.25,0.21,0.25,0.25,0.22,0.23,0.22,0.33,0.22,0.21,0.21,0.22,0.21,0.2,0.19,0.22,0.19,0.21,0.14,0.19,0.19,0.16,0.16,0.18,0.18,0.17,0.17,0.15,0.17,0.16,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.14,0.14,0.14,0.17,0.13,0.15,0.13,0.15,0.14,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96
10/26/2021,8.02,7.98,5.11,2.92,2.76,1.93,2.47,1.73,1.32,1.42,1.32,1.16,1.06,1.06,1.19,1.04,0.85,0.91,0.76,0.95,0.78,0.8,0.82,0.76,0.72,0.63,0.76,0.66,0.71,0.82,0.74,0.7,0.71,0.76,0.66,0.67,0.63,0.62,0.56,0.52,0.49,0.54,0.55,0.51,0.44,0.56,0.49,0.41,0.55,0.54,0.46,0.5,0.44,0.47,0.42,0.43,0.43,0.38,0.49,0.39,0.39,0.33,0.39,0.42,0.33,0.36,0.35,0.34,0.37,0.26,0.27,0.29,0.29,0.27,0.35,0.26,0.31,0.27,0.26,0.24,0.29,0.29,0.21,0.28,0.25,0.24,0.19,0.22,0.25,0.21,0.25,0.25,0.22,0.23,0.22,0.33,0.22,0.21,0.21,0.22,0.21,0.2,0.19,0.22,0.19,0.21,0.14,0.19,0.19,0.16,0.16,0.18,0.18,0.17,0.17,0.15,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.14,0.14,0.14,0.16,0.13,0.15,0.13,0.15,0.14,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.1,0.09,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/27/2021,7.99,7.95,4.97,2.84,2.68,1.94,2.52,1.75,1.33,1.44,1.33,1.17,1.07,1.05,1.21,1.05,0.85,0.92,0.75,0.96,0.69,0.8,0.83,0.77,0.72,0.62,0.76,0.66,0.71,0.82,0.74,0.7,0.72,0.77,0.66,0.68,0.63,0.61,0.57,0.51,0.5,0.56,0.55,0.53,0.44,0.57,0.5,0.41,0.56,0.56,0.46,0.51,0.44,0.48,0.43,0.44,0.43,0.38,0.5,0.39,0.42,0.33,0.39,0.43,0.33,0.36,0.36,0.34,0.37,0.26,0.27,0.29,0.29,0.26,0.35,0.26,0.31,0.28,0.27,0.25,0.28,0.29,0.21,0.29,0.26,0.24,0.19,0.22,0.25,0.2,0.25,0.25,0.22,0.23,0.22,0.33,0.22,0.21,0.22,0.22,0.21,0.2,0.19,0.22,0.19,0.22,0.14,0.19,0.19,0.16,0.16,0.18,0.18,0.17,0.17,0.15,0.17,0.16,0.18,0.15,0.16,0.17,0.17,0.16,0.18,0.17,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.17,0.13,0.15,0.13,0.15,0.14,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92000000000002
10/28/2021,7.95,7.88,4.92,2.82,2.67,1.97,2.83,1.73,1.34,1.44,1.34,1.17,1.07,1.06,1.2,1.05,0.84,0.93,0.74,0.96,0.68,0.79,0.82,0.77,0.72,0.62,0.75,0.66,0.71,0.81,0.75,0.7,0.73,0.77,0.66,0.66,0.63,0.6,0.57,0.51,0.5,0.55,0.56,0.53,0.44,0.56,0.49,0.41,0.56,0.56,0.46,0.51,0.45,0.48,0.43,0.44,0.44,0.38,0.5,0.39,0.4,0.34,0.39,0.42,0.32,0.36,0.36,0.34,0.37,0.26,0.27,0.29,0.29,0.27,0.35,0.26,0.31,0.28,0.27,0.25,0.28,0.29,0.21,0.29,0.26,0.24,0.19,0.22,0.25,0.21,0.25,0.26,0.22,0.23,0.22,0.33,0.22,0.21,0.22,0.22,0.21,0.2,0.19,0.21,0.19,0.21,0.14,0.2,0.19,0.16,0.16,0.18,0.18,0.17,0.17,0.15,0.17,0.16,0.18,0.15,0.16,0.17,0.17,0.16,0.18,0.17,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.13,0.15,0.13,0.15,0.14,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.09,0.09,0.0,0.0,0.1,0.0,0.1,0.09,0.1,0.11,0.09,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.99
