,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,TSLA,BRK.B,NVDA,JPM,INTU,ADBE,MDT,JNJ,HD,NFLX,V,PYPL,KO,UNH,BAC,MA,KMI,DOV,CRM,CMCSA,DIS,ACN,LLY,JCI,ABT,MCD,BMY,AVGO,TMUS,BKNG,WMT,PEP,NEE,CSGP,CVS,T,NOW,TMO,ES,ABBV,PG,LOW,GILD,AMD,DLB,INTC,GPC,MXIM,WFC,UPS,XTSLA,MRK,DD,CSCO,RTX,TXN,UGI,NKE,PFE,YUM,VRTX,UDR,ADI,IQV,C,FMC,J,BLK,AXP,MS,EW,ESS,ILMN,AOS,COP,VZ,CVX,GS,CAT,GE,EIX,CL,EL,SBUX,BXP,WST,HON,CDNS,LHX,SPGI,IBM,APTV,CSX,EXPD,TGT,LEG,WDAY,EQR,WMB,NLOK,SQ,SCHW,BDX,SYK,INCY,RGLD,MMM,ORCL,APH,ALLE,STLD,PNR,CHTR,MCHP,KRC,POOL,AMAT,SHW,NWL,QCOM,LNG,UNP,MLM,JNPR,HAIN,EQIX,MRVL,USB,WBA,MSA,PNC,ICUI,ESI,CHRW,MRNA,HPE,KNX,DE,OLED,ZM,TFC,DELL,FRT,AMGN,XOM,VEEV,MMC,CME,GM,COF,IDXX,SPOT,ATVI,AN,MET,TJX,CTXS,AMCR,TAP,LUV,AON,TT,CLX,MCO,PPG,UBER,SLB,GIS,PGR,ANTM,JBHT,ETSY,HRC,ROKU,CPB,REG,AYI,ARW,PRU,CERN,STZ,IR,MSCI,ICE,BR,TWLO,K,BLL,KHC,WHR,LDOS,EXC,CI,MAA,SPG,BlackRock Cash Funds Treasury SL Agency,FENER.IS,DFS,TRV,KR,HCA,TROW,AMH,SNOW,BX,GE.,CTLT,AFL,n/a,ALK,NXPI,ADP,FDX,IAC,DRI,TNL,SIVB,XYL,MIDD,BKR,QRTEA,PRGO,AIG,NVAX,F,PLTR,BLDR,WLTW,PFG,HUM,ROK,HAS,ROST,FDS,ALL,ECL,TSCO,HBAN,INFO,BIIB,WM,NCLH,BK,RHI,STT,AKAM,USD,KEX,WRB,BURL,HSIC,FL,TEAM,MTD,KEY,ADSK,VFC,FSLR,VTR,HPQ,BRX,DGX,DASH,FTNT,PLUG,FITB,RUN,VMW,PLD,BSX,XRAY,COST,PXD,CMI,APO,VRSK,A,MKTX,RMD,AMP,ABC,CFG,GNRC,WSM,XPO,CG,UI,WU,KIM,SUM
09/20/2021,5.26,5.28,2.52,2.34,1.89,1.9,1.44,1.2,1.17,1.17,1.17,1.33,1.02,0.87,1.02,1.21,0.63,0.71,0.98,0.66,0.77,0.6,0.63,0.85,0.75,0.69,0.67,1.14,0.72,1.0,0.72,0.33,0.65,0.77,0.78,0.94,0.62,0.63,0.57,0.23,0.84,0.48,0.63,0.55,0.55,0.44,0.5,0.52,0.61,0.52,0.5,0.24,0.7,0.0,0.49,0.24,0.55,0.33,0.47,0.6,0.34,0.41,0.4,0.37,0.43,0.47,0.37,0.4,0.86,0.36,0.36,0.37,0.14,0.35,0.33,0.39,0.38,0.37,0.33,0.41,0.33,0.0,0.14,0.34,0.4,0.3,0.3,0.28,0.32,0.29,0.41,0.35,0.11,0.35,0.33,0.32,0.21,0.28,0.25,0.27,0.36,0.28,0.37,0.3,0.24,0.26,0.26,0.3,0.28,0.26,0.27,0.25,0.23,0.2,0.43,0.24,0.26,0.36,0.16,0.27,0.27,0.25,0.3,0.23,0.24,0.0,0.21,0.0,0.17,0.15,0.19,0.22,0.21,0.2,0.25,0.19,0.2,0.29,0.17,0.16,0.3,0.17,0.0,0.11,0.19,0.0,0.19,0.19,0.24,0.0,0.16,0.14,0.2,0.16,0.15,0.17,0.15,0.15,0.12,0.23,0.16,0.15,0.0,0.0,0.21,0.0,0.21,0.14,0.13,0.15,0.0,0.0,0.14,0.15,0.14,0.0,0.15,0.2,0.19,0.0,0.0,0.14,0.15,0.13,0.13,0.11,0.0,0.0,0.15,0.13,0.25,0.0,0.0,0.21,0.11,0.16,0.17,0.13,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.39,0.38,0.29,0.27,0.16,0.14,0.13,0.12,0.13,0.0,0.13,0.0,0.0,0.11,0.11,0.11,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06
09/21/2021,4.89,6.11,2.52,2.23,1.99,2.2,1.46,0.95,1.41,1.47,0.26,0.92,1.02,1.13,0.87,1.23,1.46,0.68,1.12,1.58,0.0,1.32,0.0,0.65,0.63,0.26,1.01,1.13,0.63,1.07,0.37,0.28,0.58,0.77,0.78,0.94,0.73,1.24,0.38,0.0,0.85,0.23,0.2,0.68,0.75,0.67,0.24,0.3,0.1,0.46,0.39,0.23,0.69,0.0,0.39,0.18,0.57,0.72,0.41,1.01,0.14,0.41,0.37,0.37,0.36,0.38,0.2,0.35,0.87,0.0,0.42,0.27,0.0,0.34,0.33,0.29,0.35,0.2,0.33,0.4,0.42,0.0,0.14,1.07,0.31,0.36,0.31,0.28,0.55,0.0,0.41,0.28,0.0,0.2,0.0,0.28,0.34,0.33,0.23,0.27,0.17,0.2,0.13,0.3,0.27,0.19,0.0,0.23,0.28,0.0,0.19,0.17,0.58,0.4,0.15,0.09,0.22,0.24,0.0,0.13,0.27,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.2,0.17,0.2,0.14,0.24,0.23,0.1,0.16,0.36,0.29,0.0,0.0,0.2,0.0,0.41,0.5,0.25,0.34,0.55,0.0,0.0,0.0,0.15,0.31,0.1,0.16,0.0,0.24,0.0,0.1,0.0,0.0,0.21,0.0,0.25,0.21,0.0,0.09,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.21,0.0,0.1,0.0,0.14,0.2,0.0,0.55,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.35,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.51,0.4,0.27,0.24,0.12,0.13,0.0,0.63,0.0,0.13,0.1,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.48,0.38,0.34,0.32,0.31,0.3,0.27,0.26,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.04
09/22/2021,4.89,6.11,2.52,2.23,1.99,2.2,1.46,0.95,1.41,1.47,0.26,0.92,1.02,1.13,0.87,1.23,1.46,0.68,1.12,1.58,0.0,1.32,0.0,0.65,0.63,0.26,1.01,1.13,0.63,1.07,0.37,0.28,0.58,0.77,0.78,0.94,0.73,1.24,0.38,0.0,0.85,0.23,0.2,0.68,0.75,0.67,0.24,0.3,0.1,0.46,0.39,0.23,0.69,0.0,0.39,0.18,0.57,0.72,0.41,1.01,0.14,0.41,0.37,0.37,0.36,0.38,0.2,0.35,0.87,0.0,0.42,0.27,0.0,0.34,0.33,0.29,0.35,0.2,0.33,0.4,0.42,0.0,0.14,1.07,0.31,0.36,0.31,0.28,0.55,0.0,0.41,0.28,0.0,0.2,0.0,0.28,0.34,0.33,0.23,0.27,0.17,0.2,0.13,0.3,0.27,0.19,0.0,0.23,0.28,0.0,0.19,0.17,0.58,0.4,0.15,0.09,0.22,0.24,0.0,0.13,0.27,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.2,0.17,0.2,0.14,0.24,0.23,0.1,0.16,0.36,0.29,0.0,0.0,0.2,0.0,0.41,0.5,0.25,0.34,0.55,0.0,0.0,0.0,0.15,0.31,0.1,0.16,0.0,0.24,0.0,0.1,0.0,0.0,0.21,0.0,0.25,0.21,0.0,0.09,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.21,0.0,0.1,0.0,0.14,0.2,0.0,0.55,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.35,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.51,0.4,0.27,0.24,0.12,0.13,0.0,0.63,0.0,0.13,0.1,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.48,0.38,0.34,0.32,0.31,0.3,0.27,0.26,0.24,0.23,0.22,0.21,0.19,0.18,0.17,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.04
09/23/2021,4.87,6.1,2.49,2.21,1.99,2.21,1.43,0.96,1.38,1.45,0.26,0.92,1.03,1.14,0.87,1.22,1.47,0.67,1.13,1.58,0.0,1.33,0.0,0.66,0.64,0.26,1.0,1.14,0.65,1.06,0.37,0.28,0.58,0.77,0.78,0.96,0.73,1.26,0.39,0.0,0.85,0.23,0.21,0.69,0.76,0.67,0.24,0.3,0.1,0.46,0.4,0.23,0.69,0.0,0.39,0.18,0.58,0.74,0.41,1.01,0.15,0.41,0.38,0.37,0.37,0.38,0.2,0.35,0.88,0.0,0.41,0.28,0.0,0.34,0.33,0.29,0.35,0.2,0.33,0.41,0.41,0.0,0.14,1.05,0.3,0.36,0.31,0.28,0.54,0.0,0.42,0.28,0.0,0.21,0.0,0.28,0.34,0.33,0.23,0.27,0.17,0.2,0.13,0.31,0.27,0.19,0.0,0.23,0.29,0.0,0.19,0.17,0.59,0.4,0.15,0.09,0.21,0.24,0.0,0.13,0.27,0.26,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.2,0.17,0.2,0.14,0.24,0.23,0.1,0.17,0.36,0.29,0.0,0.0,0.2,0.0,0.4,0.51,0.25,0.34,0.55,0.0,0.0,0.0,0.15,0.31,0.11,0.15,0.0,0.24,0.0,0.1,0.0,0.0,0.21,0.0,0.25,0.21,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.2,0.0,0.54,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.45,0.0,0.35,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.41,0.27,0.23,0.12,0.13,0.0,0.64,0.0,0.12,0.1,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.46,0.39,0.34,0.32,0.31,0.3,0.27,0.26,0.25,0.23,0.22,0.21,0.19,0.18,0.17,0.16,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1
09/24/2021,4.89,6.11,2.48,2.22,2.0,2.22,1.44,0.96,1.39,1.45,0.27,0.93,1.03,1.15,0.88,1.21,1.47,0.67,1.13,1.58,0.0,1.32,0.0,0.66,0.64,0.26,0.96,1.14,0.64,1.05,0.37,0.28,0.58,0.76,0.78,0.96,0.73,1.26,0.39,0.0,0.85,0.23,0.21,0.7,0.77,0.67,0.24,0.3,0.1,0.47,0.39,0.23,0.7,0.0,0.39,0.18,0.57,0.74,0.41,1.0,0.15,0.42,0.37,0.37,0.37,0.38,0.2,0.35,0.88,0.0,0.41,0.27,0.0,0.34,0.34,0.29,0.35,0.21,0.33,0.4,0.43,0.0,0.14,1.05,0.3,0.35,0.31,0.29,0.55,0.0,0.41,0.29,0.0,0.21,0.0,0.28,0.34,0.33,0.23,0.27,0.17,0.2,0.13,0.31,0.27,0.19,0.0,0.23,0.29,0.0,0.19,0.17,0.58,0.41,0.15,0.09,0.21,0.24,0.0,0.13,0.28,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.2,0.18,0.19,0.14,0.24,0.23,0.1,0.17,0.37,0.28,0.0,0.0,0.2,0.0,0.4,0.5,0.25,0.34,0.55,0.0,0.0,0.0,0.15,0.31,0.11,0.15,0.0,0.25,0.0,0.1,0.0,0.0,0.21,0.0,0.26,0.21,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.15,0.21,0.0,0.1,0.0,0.14,0.2,0.0,0.53,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.45,0.0,0.34,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.51,0.41,0.28,0.24,0.12,0.13,0.0,0.64,0.0,0.13,0.1,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.46,0.38,0.33,0.31,0.31,0.3,0.27,0.26,0.25,0.22,0.22,0.21,0.19,0.18,0.17,0.16,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.11,0.11,0.11,0.1,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11
09/27/2021,4.89,6.07,2.48,2.1,1.99,2.2,1.44,0.95,1.44,1.49,0.27,0.88,1.03,1.12,0.87,1.23,1.49,0.68,1.1,1.52,0.0,1.35,0.0,0.65,0.67,0.25,0.96,1.15,0.63,1.06,0.36,0.28,0.57,0.77,0.79,0.99,0.71,1.24,0.38,0.0,0.84,0.22,0.21,0.69,0.74,0.66,0.24,0.3,0.1,0.47,0.39,0.23,0.7,0.0,0.4,0.17,0.66,0.73,0.41,1.0,0.15,0.42,0.37,0.37,0.36,0.37,0.2,0.35,0.9,0.0,0.42,0.27,0.0,0.34,0.35,0.3,0.35,0.21,0.32,0.4,0.45,0.0,0.14,1.07,0.31,0.37,0.3,0.28,0.55,0.0,0.42,0.28,0.0,0.2,0.0,0.28,0.34,0.34,0.23,0.27,0.17,0.2,0.13,0.31,0.27,0.19,0.0,0.24,0.27,0.0,0.17,0.16,0.58,0.41,0.15,0.09,0.21,0.24,0.0,0.14,0.28,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.2,0.18,0.19,0.14,0.25,0.23,0.1,0.17,0.38,0.29,0.0,0.0,0.2,0.0,0.42,0.5,0.25,0.33,0.57,0.0,0.0,0.0,0.15,0.32,0.11,0.15,0.0,0.24,0.0,0.1,0.0,0.0,0.21,0.0,0.26,0.21,0.0,0.09,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.14,0.21,0.0,0.55,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.34,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.41,0.52,0.41,0.24,0.24,0.12,0.13,0.0,0.64,0.0,0.13,0.11,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.47,0.37,0.33,0.31,0.31,0.29,0.26,0.26,0.25,0.23,0.22,0.21,0.19,0.2,0.17,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.15,0.13,0.12,0.12,0.11,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
09/28/2021,4.89,6.06,2.48,2.14,2.0,2.21,1.48,0.95,1.41,1.51,0.27,0.87,1.02,1.12,0.87,1.23,1.51,0.68,1.1,1.52,0.0,1.36,0.0,0.64,0.69,0.25,0.96,1.14,0.63,1.05,0.36,0.28,0.57,0.77,0.78,1.0,0.71,1.23,0.37,0.0,0.83,0.22,0.21,0.69,0.74,0.66,0.23,0.3,0.1,0.47,0.39,0.23,0.69,0.0,0.4,0.17,0.67,0.74,0.4,1.0,0.15,0.42,0.37,0.35,0.36,0.37,0.19,0.35,0.9,0.0,0.42,0.27,0.0,0.34,0.35,0.29,0.35,0.2,0.32,0.39,0.46,0.0,0.14,1.06,0.31,0.37,0.3,0.28,0.55,0.0,0.42,0.28,0.0,0.2,0.0,0.28,0.34,0.34,0.23,0.27,0.17,0.2,0.13,0.3,0.27,0.19,0.0,0.25,0.27,0.0,0.17,0.16,0.58,0.41,0.15,0.09,0.21,0.24,0.0,0.14,0.28,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.18,0.19,0.13,0.25,0.23,0.1,0.17,0.36,0.28,0.0,0.0,0.2,0.0,0.42,0.51,0.25,0.33,0.57,0.0,0.0,0.0,0.15,0.32,0.11,0.14,0.0,0.25,0.0,0.1,0.0,0.0,0.21,0.0,0.26,0.21,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.14,0.21,0.0,0.55,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.34,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.41,0.52,0.41,0.24,0.25,0.12,0.14,0.0,0.64,0.0,0.13,0.1,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.47,0.37,0.33,0.31,0.31,0.29,0.26,0.26,0.25,0.23,0.22,0.2,0.19,0.2,0.17,0.16,0.15,0.15,0.0,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94
09/29/2021,4.89,6.06,2.48,2.14,2.0,2.21,1.48,0.95,1.41,1.51,0.27,0.87,1.02,1.12,0.87,1.23,1.51,0.68,1.1,1.52,0.0,1.36,0.0,0.64,0.69,0.25,0.96,1.14,0.63,1.05,0.36,0.28,0.57,0.77,0.78,1.0,0.71,1.23,0.37,0.0,0.83,0.22,0.21,0.69,0.74,0.66,0.23,0.3,0.1,0.47,0.39,0.23,0.69,0.0,0.4,0.17,0.67,0.74,0.4,1.0,0.15,0.42,0.37,0.35,0.36,0.37,0.19,0.35,0.9,0.0,0.42,0.27,0.0,0.34,0.35,0.29,0.35,0.2,0.32,0.39,0.46,0.0,0.14,1.06,0.31,0.37,0.3,0.28,0.55,0.0,0.42,0.28,0.0,0.2,0.0,0.28,0.34,0.34,0.23,0.27,0.17,0.2,0.13,0.3,0.27,0.19,0.0,0.25,0.27,0.0,0.17,0.16,0.58,0.41,0.15,0.09,0.21,0.24,0.0,0.14,0.28,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.18,0.19,0.13,0.25,0.23,0.1,0.17,0.36,0.28,0.0,0.0,0.2,0.0,0.42,0.51,0.25,0.33,0.57,0.0,0.0,0.0,0.15,0.32,0.11,0.14,0.0,0.25,0.0,0.1,0.0,0.0,0.21,0.0,0.26,0.21,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.14,0.21,0.0,0.55,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.34,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.41,0.52,0.41,0.24,0.25,0.12,0.14,0.0,0.64,0.0,0.13,0.1,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.47,0.37,0.33,0.31,0.31,0.29,0.26,0.26,0.25,0.23,0.22,0.2,0.19,0.2,0.17,0.16,0.15,0.15,0.0,0.15,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.11,0.0,0.1,0.1,0.1,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94
09/30/2021,4.85,5.96,2.47,2.15,1.98,2.2,1.51,0.96,1.39,1.55,0.27,0.85,1.01,1.11,0.88,1.23,1.5,0.67,1.09,1.52,0.0,1.36,0.0,0.64,0.68,0.25,0.97,1.12,0.62,1.03,0.35,0.29,0.56,0.77,0.78,1.0,0.71,1.23,0.37,0.0,0.85,0.22,0.2,0.68,0.73,0.66,0.23,0.3,0.1,0.48,0.39,0.23,0.7,0.0,0.4,0.17,0.69,0.74,0.42,0.99,0.15,0.42,0.37,0.35,0.36,0.37,0.19,0.34,0.9,0.0,0.43,0.27,0.0,0.34,0.36,0.3,0.34,0.2,0.32,0.4,0.47,0.0,0.15,1.09,0.31,0.38,0.31,0.28,0.55,0.0,0.42,0.28,0.0,0.2,0.0,0.28,0.34,0.35,0.23,0.27,0.17,0.2,0.12,0.3,0.27,0.19,0.0,0.25,0.27,0.0,0.17,0.16,0.58,0.42,0.15,0.09,0.22,0.24,0.0,0.14,0.28,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.2,0.18,0.19,0.14,0.26,0.23,0.1,0.17,0.34,0.3,0.0,0.0,0.19,0.0,0.44,0.51,0.25,0.33,0.59,0.0,0.0,0.0,0.15,0.33,0.1,0.15,0.0,0.25,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.21,0.0,0.09,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.21,0.0,0.1,0.0,0.14,0.21,0.0,0.56,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.43,0.0,0.35,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.42,0.52,0.41,0.24,0.24,0.12,0.14,0.0,0.64,0.0,0.13,0.11,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.49,0.37,0.33,0.31,0.31,0.29,0.26,0.26,0.25,0.24,0.22,0.2,0.19,0.2,0.17,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.14,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.95000000000002
10/01/2021,4.83,5.86,2.46,2.11,1.95,2.16,1.52,0.97,1.35,1.57,0.26,0.83,1.01,1.13,0.88,1.23,1.51,0.65,1.1,1.52,0.0,1.37,0.0,0.64,0.67,0.25,0.97,1.11,0.62,1.03,0.35,0.29,0.58,0.76,0.78,1.0,0.72,1.24,0.37,0.0,0.86,0.23,0.19,0.67,0.74,0.67,0.23,0.3,0.1,0.46,0.39,0.23,0.71,0.0,0.39,0.18,0.71,0.75,0.42,1.0,0.15,0.42,0.37,0.35,0.36,0.37,0.2,0.35,0.88,0.0,0.43,0.27,0.0,0.34,0.36,0.3,0.33,0.2,0.31,0.4,0.49,0.0,0.15,1.08,0.32,0.38,0.31,0.28,0.54,0.0,0.43,0.27,0.0,0.19,0.0,0.27,0.35,0.36,0.24,0.27,0.17,0.2,0.12,0.31,0.28,0.19,0.0,0.25,0.28,0.0,0.17,0.16,0.59,0.42,0.15,0.09,0.23,0.24,0.0,0.13,0.29,0.24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.2,0.19,0.19,0.14,0.26,0.23,0.1,0.17,0.33,0.31,0.0,0.0,0.19,0.0,0.44,0.53,0.26,0.34,0.61,0.0,0.0,0.0,0.16,0.33,0.1,0.14,0.0,0.25,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.21,0.0,0.0,0.14,0.0,0.09,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.21,0.0,0.57,0.0,0.0,0.0,0.14,0.0,0.3,0.0,0.0,0.43,0.0,0.35,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.43,0.51,0.41,0.24,0.24,0.12,0.13,0.0,0.63,0.0,0.13,0.11,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.49,0.38,0.33,0.31,0.31,0.3,0.26,0.25,0.25,0.25,0.21,0.2,0.19,0.2,0.18,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.14,0.12,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9
