,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,BRK.B,TSLA,JPM,NVDA,JNJ,V,UNH,HD,PG,BAC,DIS,MA,PYPL,ADBE,CMCSA,PFE,CSCO,LLY,KO,VZ,INTC,NFLX,PEP,CRM,ABT,TMO,NKE,XOM,WMT,ABBV,ACN,COST,AVGO,ORCL,MRK,DHR,MCD,T,WFC,CVX,TXN,MDT,QCOM,HON,NEE,LIN,UNP,MS,LOW,C,AMD,INTU,UPS,PM,SBUX,BMY,AMGN,GS,TGT,BA,RTX,MRNA,CAT,BLK,AMAT,ISRG,DE,AXP,CHTR,CVS,NOW,IBM,MMM,SPGI,SCHW,GE.,ZTS,SQ,ADP,ANTM,LMT,MDLZ,SYK,TJX,FIS,BKNG,ZM,PNC,LRCX,COF,USB,MU,CSX,MMC,CB,TFC,SHW,EL,ILMN,ITW,MO,AON,DUK,GILD,ADSK,CI,EW,CME,COP,NSC,FDX,SO,BX,HCA,BDX,ETN,ATVI,MCO,CL,GM,ICE,WM,TMUS,FISV,EMR,ADI,APD,BSX,IDXX,DG,NOC,PGR,NXPI,ECL,EBAY,HUM,D,JCI,BIIB,MSCI,KLAC,ALGN,FCX,CMG,TEL,GPN,LHX,REGN,A,ROP,VRTX,IFF,TROW,SNAP,DXCM,CARR,MRVL,TT,KMB,GD,ROST,F,AEP,NEM,HPQ,APH,ORLY,LULU,MET,DOW,VEEV,CDNS,SNPS,BK,TWTR,FTNT,AIG,ALL,APTV,DFS,CRWD,TEAM,YUM,PPG,TRV,EA,EXC,RMD,WDAY,PRU,MSI,AZO,SRE,IQV,MNST,CTSH,GE,PANW,PH,MCHP,MTD,BAX,MAR,EOG,SYY,HLT,MPC,XLNX,SLB,MTCH,EPAM,PAYX,TTD,ROK,CNC,GIS,AFL,AMP,ADM,PXD,MCK,XEL,PSX,CTAS,GLW,KR,SUM
11/10/2021,5.96,5.5,3.53,1.86,2.03,2.02,1.27,2.14,1.16,1.63,0.97,0.83,0.98,0.9,0.82,0.83,0.72,0.7,0.59,0.73,0.55,0.61,0.55,0.54,0.53,0.49,0.49,0.65,0.54,0.61,0.49,0.55,0.5,0.55,0.48,0.47,0.53,0.53,0.51,0.46,0.47,0.39,0.43,0.36,0.39,0.44,0.4,0.38,0.42,0.36,0.38,0.4,0.37,0.33,0.4,0.3,0.41,0.36,0.34,0.29,0.31,0.27,0.28,0.3,0.29,0.28,0.29,0.17,0.26,0.28,0.32,0.29,0.24,0.27,0.22,0.28,0.3,0.21,0.22,0.25,0.25,0.0,0.24,0.19,0.23,0.24,0.19,0.2,0.21,0.2,0.16,0.22,0.14,0.2,0.2,0.16,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.14,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.22,0.16,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.13,0.1,0.12,0.15,0.12,0.11,0.11,0.12,0.09,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.14,0.1,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.22,0.11,0.1,0.1,0.0,0.0,0.11,0.1,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54
11/11/2021,5.96,5.5,3.53,1.86,2.03,2.02,1.27,2.14,1.16,1.63,0.97,0.83,0.98,0.9,0.82,0.83,0.72,0.7,0.59,0.73,0.55,0.61,0.55,0.54,0.53,0.49,0.49,0.65,0.54,0.61,0.49,0.55,0.5,0.55,0.48,0.47,0.53,0.53,0.51,0.46,0.47,0.39,0.43,0.36,0.39,0.44,0.4,0.38,0.42,0.36,0.38,0.4,0.37,0.33,0.4,0.3,0.41,0.36,0.34,0.29,0.31,0.27,0.28,0.3,0.29,0.28,0.29,0.17,0.26,0.28,0.32,0.29,0.24,0.27,0.22,0.28,0.3,0.21,0.22,0.25,0.25,0.0,0.24,0.19,0.23,0.24,0.19,0.2,0.21,0.2,0.16,0.22,0.14,0.2,0.2,0.16,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.14,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.22,0.16,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.13,0.1,0.12,0.15,0.12,0.11,0.11,0.12,0.09,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.14,0.1,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.22,0.11,0.1,0.1,0.0,0.0,0.11,0.1,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54
11/12/2021,5.92,5.51,3.49,1.84,2.03,2.02,1.27,2.04,1.16,1.69,0.97,0.84,1.0,0.9,0.82,0.83,0.72,0.71,0.6,0.73,0.55,0.61,0.55,0.53,0.52,0.49,0.5,0.65,0.53,0.61,0.5,0.56,0.49,0.55,0.48,0.46,0.53,0.52,0.51,0.46,0.47,0.4,0.43,0.36,0.4,0.44,0.4,0.37,0.43,0.36,0.38,0.4,0.37,0.33,0.4,0.3,0.45,0.36,0.34,0.29,0.31,0.27,0.28,0.3,0.29,0.27,0.29,0.17,0.27,0.28,0.32,0.29,0.25,0.28,0.23,0.28,0.3,0.21,0.22,0.25,0.25,0.0,0.24,0.19,0.22,0.24,0.19,0.2,0.21,0.19,0.16,0.23,0.13,0.2,0.19,0.16,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.22,0.16,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.12,0.1,0.12,0.15,0.12,0.12,0.11,0.12,0.09,0.11,0.12,0.12,0.11,0.11,0.1,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.22,0.11,0.1,0.09,0.0,0.0,0.11,0.11,0.0,0.09,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.48
11/15/2021,5.95,5.51,3.59,1.83,2.03,2.03,1.26,1.8,1.16,1.68,0.97,0.81,1.0,0.91,0.82,0.83,0.72,0.7,0.54,0.74,0.55,0.6,0.55,0.53,0.52,0.49,0.49,0.66,0.53,0.62,0.5,0.56,0.49,0.56,0.48,0.46,0.53,0.52,0.51,0.46,0.47,0.4,0.43,0.35,0.39,0.45,0.4,0.37,0.43,0.36,0.38,0.41,0.37,0.33,0.4,0.3,0.45,0.36,0.34,0.29,0.3,0.27,0.28,0.3,0.29,0.27,0.29,0.17,0.26,0.28,0.33,0.29,0.24,0.28,0.23,0.27,0.3,0.21,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.21,0.19,0.16,0.23,0.13,0.2,0.2,0.16,0.18,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.15,0.2,0.15,0.15,0.16,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.23,0.16,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.15,0.09,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.09,0.0,0.09,0.23,0.11,0.1,0.09,0.0,0.0,0.1,0.11,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/16/2021,5.95,5.51,3.59,1.83,2.03,2.03,1.26,1.8,1.16,1.68,0.97,0.81,1.0,0.91,0.82,0.83,0.72,0.7,0.54,0.74,0.55,0.6,0.55,0.53,0.52,0.49,0.49,0.66,0.53,0.62,0.5,0.56,0.49,0.56,0.48,0.46,0.53,0.52,0.51,0.46,0.47,0.4,0.43,0.35,0.39,0.45,0.4,0.37,0.43,0.36,0.38,0.41,0.37,0.33,0.4,0.3,0.45,0.36,0.34,0.29,0.3,0.27,0.28,0.3,0.29,0.27,0.29,0.17,0.26,0.28,0.33,0.29,0.24,0.28,0.23,0.27,0.3,0.21,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.21,0.19,0.16,0.23,0.13,0.2,0.2,0.16,0.18,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.15,0.2,0.15,0.15,0.16,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.23,0.16,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.15,0.09,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.09,0.0,0.09,0.23,0.11,0.1,0.09,0.0,0.0,0.1,0.11,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/17/2021,5.95,5.51,3.59,1.83,2.03,2.03,1.26,1.8,1.16,1.68,0.97,0.81,1.0,0.91,0.82,0.83,0.72,0.7,0.54,0.74,0.55,0.6,0.55,0.53,0.52,0.49,0.49,0.66,0.53,0.62,0.5,0.56,0.49,0.56,0.48,0.46,0.53,0.52,0.51,0.46,0.47,0.4,0.43,0.35,0.39,0.45,0.4,0.37,0.43,0.36,0.38,0.41,0.37,0.33,0.4,0.3,0.45,0.36,0.34,0.29,0.3,0.27,0.28,0.3,0.29,0.27,0.29,0.17,0.26,0.28,0.33,0.29,0.24,0.28,0.23,0.27,0.3,0.21,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.21,0.19,0.16,0.23,0.13,0.2,0.2,0.16,0.18,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.15,0.2,0.15,0.15,0.16,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.23,0.16,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.15,0.09,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.09,0.0,0.09,0.23,0.11,0.1,0.09,0.0,0.0,0.1,0.11,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/18/2021,5.95,5.51,3.59,1.83,2.03,2.03,1.26,1.8,1.16,1.68,0.97,0.81,1.0,0.91,0.82,0.83,0.72,0.7,0.54,0.74,0.55,0.6,0.55,0.53,0.52,0.49,0.49,0.66,0.53,0.62,0.5,0.56,0.49,0.56,0.48,0.46,0.53,0.52,0.51,0.46,0.47,0.4,0.43,0.35,0.39,0.45,0.4,0.37,0.43,0.36,0.38,0.41,0.37,0.33,0.4,0.3,0.45,0.36,0.34,0.29,0.3,0.27,0.28,0.3,0.29,0.27,0.29,0.17,0.26,0.28,0.33,0.29,0.24,0.28,0.23,0.27,0.3,0.21,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.21,0.19,0.16,0.23,0.13,0.2,0.2,0.16,0.18,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.15,0.2,0.15,0.15,0.16,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.23,0.16,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.15,0.09,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.09,0.0,0.09,0.23,0.11,0.1,0.09,0.0,0.0,0.1,0.11,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/19/2021,5.92,5.51,3.56,1.9,2.04,2.02,1.25,1.78,1.15,1.65,0.98,0.81,0.97,0.91,0.83,0.83,0.65,0.73,0.56,0.73,0.55,0.63,0.55,0.52,0.53,0.49,0.49,0.68,0.53,0.61,0.52,0.57,0.48,0.54,0.47,0.47,0.53,0.53,0.52,0.46,0.48,0.4,0.43,0.36,0.4,0.45,0.39,0.36,0.43,0.35,0.39,0.4,0.37,0.33,0.4,0.3,0.44,0.37,0.34,0.3,0.3,0.27,0.28,0.3,0.3,0.29,0.29,0.17,0.26,0.28,0.33,0.28,0.25,0.28,0.23,0.28,0.29,0.2,0.22,0.25,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.2,0.19,0.16,0.21,0.14,0.2,0.2,0.16,0.19,0.2,0.18,0.19,0.18,0.19,0.19,0.18,0.13,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.2,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.17,0.17,0.16,0.12,0.13,0.13,0.23,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.1,0.13,0.15,0.11,0.13,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.1,0.1,0.09,0.15,0.09,0.1,0.1,0.12,0.11,0.11,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.1,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.09,0.0,0.09,0.22,0.11,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27000000000001
11/22/2021,5.93,5.54,3.54,1.87,2.02,2.01,1.24,1.85,1.14,1.65,0.97,0.82,0.97,0.96,0.83,0.83,0.65,0.74,0.56,0.74,0.55,0.62,0.54,0.52,0.52,0.49,0.49,0.69,0.53,0.61,0.52,0.58,0.49,0.54,0.46,0.46,0.53,0.54,0.52,0.46,0.48,0.41,0.43,0.35,0.39,0.45,0.39,0.36,0.47,0.35,0.39,0.4,0.37,0.33,0.42,0.3,0.46,0.38,0.34,0.29,0.3,0.27,0.27,0.29,0.3,0.28,0.28,0.16,0.25,0.28,0.33,0.29,0.25,0.28,0.22,0.27,0.3,0.2,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.2,0.19,0.16,0.2,0.14,0.2,0.2,0.16,0.19,0.2,0.18,0.19,0.18,0.19,0.19,0.18,0.13,0.18,0.16,0.18,0.16,0.16,0.17,0.17,0.17,0.17,0.2,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.16,0.15,0.17,0.17,0.16,0.12,0.13,0.13,0.23,0.15,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.12,0.13,0.09,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.1,0.1,0.09,0.15,0.09,0.1,0.1,0.12,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.1,0.0,0.1,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.12,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.11,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
11/23/2021,5.93,5.54,3.54,1.87,2.02,2.01,1.24,1.85,1.14,1.65,0.97,0.82,0.97,0.96,0.83,0.83,0.65,0.74,0.56,0.74,0.55,0.62,0.54,0.52,0.52,0.49,0.49,0.69,0.53,0.61,0.52,0.58,0.49,0.54,0.46,0.46,0.53,0.54,0.52,0.46,0.48,0.41,0.43,0.35,0.39,0.45,0.39,0.36,0.47,0.35,0.39,0.4,0.37,0.33,0.42,0.3,0.46,0.38,0.34,0.29,0.3,0.27,0.27,0.29,0.3,0.28,0.28,0.16,0.25,0.28,0.33,0.29,0.25,0.28,0.22,0.27,0.3,0.2,0.22,0.26,0.25,0.0,0.24,0.19,0.23,0.25,0.19,0.2,0.2,0.19,0.16,0.2,0.14,0.2,0.2,0.16,0.19,0.2,0.18,0.19,0.18,0.19,0.19,0.18,0.13,0.18,0.16,0.18,0.16,0.16,0.17,0.17,0.17,0.17,0.2,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.16,0.15,0.17,0.17,0.16,0.12,0.13,0.13,0.23,0.15,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.12,0.13,0.09,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.1,0.1,0.09,0.15,0.09,0.1,0.1,0.12,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.1,0.0,0.1,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.12,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.11,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
11/24/2021,6.33,5.62,3.69,1.88,2.04,2.03,1.23,2.0,1.11,1.81,0.97,0.77,0.95,1.0,0.83,0.8,0.63,0.69,0.51,0.76,0.53,0.64,0.51,0.53,0.51,0.48,0.48,0.68,0.53,0.6,0.5,0.57,0.5,0.51,0.46,0.46,0.53,0.55,0.52,0.45,0.46,0.42,0.43,0.35,0.38,0.43,0.41,0.36,0.48,0.35,0.39,0.4,0.37,0.32,0.43,0.29,0.47,0.41,0.34,0.28,0.29,0.27,0.27,0.28,0.29,0.26,0.27,0.19,0.25,0.27,0.31,0.28,0.24,0.27,0.22,0.28,0.29,0.2,0.22,0.25,0.25,0.0,0.25,0.18,0.23,0.24,0.19,0.2,0.2,0.19,0.16,0.2,0.13,0.19,0.21,0.15,0.18,0.21,0.19,0.2,0.18,0.18,0.19,0.18,0.13,0.18,0.15,0.18,0.16,0.16,0.16,0.16,0.17,0.17,0.19,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.14,0.17,0.16,0.16,0.12,0.13,0.13,0.23,0.15,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.14,0.09,0.13,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.1,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.1,0.1,0.09,0.14,0.1,0.1,0.1,0.12,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.1,0.09,0.0,0.09,0.1,0.09,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85
11/25/2021,6.33,5.62,3.69,1.88,2.04,2.03,1.23,2.0,1.11,1.81,0.97,0.77,0.95,1.0,0.83,0.8,0.63,0.69,0.51,0.76,0.53,0.64,0.51,0.53,0.51,0.48,0.48,0.68,0.53,0.6,0.5,0.57,0.5,0.51,0.46,0.46,0.53,0.55,0.52,0.45,0.46,0.42,0.43,0.35,0.38,0.43,0.41,0.36,0.48,0.35,0.39,0.4,0.37,0.32,0.43,0.29,0.47,0.41,0.34,0.28,0.29,0.27,0.27,0.28,0.29,0.26,0.27,0.19,0.25,0.27,0.31,0.28,0.24,0.27,0.22,0.28,0.29,0.2,0.22,0.25,0.25,0.0,0.25,0.18,0.23,0.24,0.19,0.2,0.2,0.19,0.16,0.2,0.13,0.19,0.21,0.15,0.18,0.21,0.19,0.2,0.18,0.18,0.19,0.18,0.13,0.18,0.15,0.18,0.16,0.16,0.16,0.16,0.17,0.17,0.19,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.14,0.17,0.16,0.16,0.12,0.13,0.13,0.23,0.15,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.14,0.09,0.13,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.12,0.12,0.1,0.11,0.11,0.0,0.14,0.11,0.13,0.11,0.1,0.1,0.09,0.14,0.1,0.1,0.1,0.12,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.1,0.09,0.0,0.09,0.1,0.09,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85
11/26/2021,6.38,5.54,3.6,1.85,2.0,1.99,1.27,1.95,1.17,1.75,0.96,0.76,0.97,1.0,0.85,0.84,0.62,0.67,0.49,0.74,0.54,0.65,0.53,0.53,0.52,0.49,0.48,0.66,0.54,0.58,0.5,0.57,0.49,0.53,0.47,0.48,0.52,0.56,0.51,0.45,0.48,0.42,0.44,0.36,0.4,0.45,0.4,0.35,0.47,0.34,0.39,0.4,0.38,0.34,0.43,0.3,0.45,0.4,0.34,0.28,0.3,0.26,0.27,0.3,0.28,0.26,0.28,0.19,0.26,0.28,0.31,0.27,0.24,0.26,0.22,0.28,0.27,0.2,0.22,0.25,0.26,0.0,0.24,0.17,0.23,0.24,0.2,0.2,0.2,0.2,0.15,0.2,0.11,0.2,0.21,0.16,0.18,0.22,0.19,0.2,0.18,0.18,0.18,0.18,0.12,0.18,0.16,0.18,0.16,0.17,0.15,0.17,0.16,0.17,0.2,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.15,0.17,0.16,0.16,0.12,0.12,0.13,0.22,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.11,0.0,0.13,0.1,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.09,0.09,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67999999999999
