,MSFT,JPM,JNJ,V,WMT,UNH,HD,PG,CMCSA,XOM,ORCL,VZ,KO,PFE,ABT,T,PEP,NKE,CVX,MRK,ACN,AVGO,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,LOW,SBUX,BLK,RTX,IBM,TGT,CAT,MMM,LMT,SPGI,SYK,MO,ADP,USB,PNC,DUK,CME,CSX,ATVI,TFC,SHW,MMC,BDX,CB,ITW,CL,MCO,SO,APD,ADI,WM,ECL,ETN,NOC,EMR,EPD,GD,ROP,KLAC,TROW,KMB,LHX,TEL,TT,BK,DLR,AEP,WBA,SRE,CTAS,PPG,MCHP,PRU,ALL,PAYX,SYY,TRV,HPQ,IFF,AFL,XEL,DFS,RSG,CMI,GLW,ADM,SWK,ROK,VFC,VLO,FAST,MCK,AWK,AJG,AMP,WEC,STT,KR,ES,NUE,BBY,ARE,WST,FITB,HRL,HSY,O,OKE,ED,ABC,IP,GWW,BF.B,EXR,CLX,MKC,EIX,DTE,DOV,PPL,K,TSCO,EXPD,CHD,HBAN,ESS,MAA,ALB,KEY,BR,CINF,POOL,GPC,STE,RJF,MKTX,CMS,JBHT,AVY,CE,PFG,IEX,CAH,BIP,BEN,EMN,BRO,UDR,EVRG,LNT,SJM,ELS,WHR,WPC,WRB,HAS,LII,GGG,FDS,PKG,ATO,NDSN,CBOE,CHRW,IRM,JKHY,WSM,SNA,TTC,LNC,WTRG,RPM,WLK,AGPXX,MMP,MORN,LAD,AFG,SMG,HUBB,CSL,RHI,GL,UGI,CMA,CUBE,RS,AOS,AIZ,SCI,HRC,FRT,CHDN,ERIE,RRX,PEP.,CHV.,4I1.,DUT.,A4S.,AWC.,ALS.,PG4.,FRTEUR,FISI,FLIC,ORI,SEIC,CBSH,MA,CSCO,INTU,AMGN,GS,ANTM,AON,HUM,APH,MSI,LYB,PEG,TSN,DGX,XYL,FNF,NI,SUM
11/30/2021,4.33,3.12,2.7,2.15,2.61,2.67,2.73,2.3,1.51,1.67,1.66,1.38,1.49,1.95,1.44,1.11,1.44,1.38,1.43,1.29,1.45,1.44,1.12,1.56,1.2,0.96,1.28,0.89,0.96,0.93,0.81,1.01,1.09,1.11,0.84,0.88,0.81,0.67,0.77,0.7,0.65,0.61,0.7,0.59,0.52,0.63,0.55,0.55,0.49,0.51,0.51,0.3,0.52,0.55,0.54,0.45,0.52,0.48,0.42,0.46,0.42,0.42,0.61,0.44,0.42,0.43,0.36,0.35,0.31,0.35,0.32,0.39,0.3,0.29,0.28,0.33,0.3,0.31,0.3,0.27,0.25,0.25,0.28,0.24,0.28,0.26,0.22,0.28,0.24,0.25,0.27,0.23,0.24,0.22,0.22,0.28,0.2,0.21,0.23,0.19,0.25,0.19,0.18,0.22,0.22,0.2,0.22,0.21,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.21,0.19,0.15,0.17,0.17,0.18,0.18,0.16,0.12,0.16,0.15,0.17,0.14,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.12,0.12,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.11,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.1,0.07,0.07,0.08,0.07,0.08,0.08,0.0,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15
12/01/2021,4.33,3.12,2.7,2.15,2.61,2.67,2.73,2.3,1.51,1.67,1.66,1.38,1.49,1.95,1.44,1.11,1.44,1.38,1.43,1.29,1.45,1.44,1.12,1.56,1.2,0.96,1.28,0.89,0.96,0.93,0.81,1.01,1.09,1.11,0.84,0.88,0.81,0.67,0.77,0.7,0.65,0.61,0.7,0.59,0.52,0.63,0.55,0.55,0.49,0.51,0.51,0.3,0.52,0.55,0.54,0.45,0.52,0.48,0.42,0.46,0.42,0.42,0.61,0.44,0.42,0.43,0.36,0.35,0.31,0.35,0.32,0.39,0.3,0.29,0.28,0.33,0.3,0.31,0.3,0.27,0.25,0.25,0.28,0.24,0.28,0.26,0.22,0.28,0.24,0.25,0.27,0.23,0.24,0.22,0.22,0.28,0.2,0.21,0.23,0.19,0.25,0.19,0.18,0.22,0.22,0.2,0.22,0.21,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.21,0.19,0.15,0.17,0.17,0.18,0.18,0.16,0.12,0.16,0.15,0.17,0.14,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.12,0.12,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.11,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.1,0.07,0.07,0.08,0.07,0.08,0.08,0.0,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15
12/02/2021,4.39,3.09,2.69,2.12,2.55,2.72,2.74,2.31,1.51,1.67,1.66,1.37,1.51,1.88,1.45,1.09,1.45,1.39,1.42,1.21,1.49,1.48,1.15,1.57,1.2,0.95,1.33,0.87,0.95,0.92,0.78,1.0,1.11,1.1,0.83,0.9,0.8,0.68,0.78,0.69,0.65,0.6,0.72,0.59,0.51,0.64,0.54,0.55,0.49,0.52,0.51,0.3,0.52,0.57,0.54,0.45,0.52,0.48,0.42,0.47,0.42,0.42,0.63,0.45,0.42,0.43,0.36,0.35,0.3,0.35,0.33,0.4,0.3,0.29,0.28,0.33,0.29,0.31,0.3,0.27,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.24,0.24,0.28,0.23,0.24,0.23,0.22,0.28,0.2,0.21,0.23,0.19,0.25,0.19,0.18,0.22,0.22,0.2,0.22,0.21,0.18,0.2,0.2,0.19,0.21,0.17,0.2,0.21,0.19,0.15,0.17,0.17,0.18,0.18,0.16,0.12,0.16,0.15,0.17,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.14,0.15,0.15,0.15,0.16,0.21,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.1,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.07,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
12/06/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/07/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/08/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/09/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/10/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/13/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/14/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/15/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/16/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
12/17/2021,4.35,3.12,2.68,2.17,2.46,2.73,2.79,2.32,1.53,1.68,1.63,1.36,1.49,1.93,1.47,1.07,1.44,1.41,1.45,1.21,1.5,1.47,1.16,1.5,1.2,0.94,1.29,0.89,0.95,0.91,0.8,1.02,1.13,1.12,0.85,0.9,0.8,0.68,0.78,0.7,0.64,0.6,0.72,0.61,0.52,0.64,0.55,0.56,0.49,0.53,0.52,0.29,0.53,0.58,0.55,0.45,0.52,0.48,0.41,0.47,0.42,0.41,0.63,0.45,0.41,0.43,0.36,0.35,0.3,0.35,0.32,0.4,0.3,0.29,0.27,0.33,0.29,0.31,0.3,0.26,0.25,0.25,0.29,0.24,0.3,0.26,0.21,0.28,0.23,0.24,0.29,0.23,0.24,0.22,0.21,0.28,0.2,0.21,0.23,0.19,0.26,0.19,0.19,0.22,0.22,0.2,0.22,0.22,0.18,0.2,0.22,0.18,0.2,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.17,0.18,0.16,0.12,0.16,0.14,0.18,0.13,0.14,0.16,0.14,0.16,0.14,0.14,0.17,0.13,0.14,0.15,0.14,0.16,0.2,0.14,0.13,0.12,0.15,0.12,0.14,0.13,0.09,0.11,0.13,0.11,0.11,0.12,0.11,0.09,0.11,0.11,0.09,0.12,0.11,0.09,0.09,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.12,0.08,0.08,0.1,0.09,0.08,0.09,0.07,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.06,0.07,0.09,0.0,0.08,0.0,0.07,0.08,0.08,0.0,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25
