,AAPL,MSFT,GOOGL,AMZN,FB,PYPL,ADBE,JPM,INTC,JNJ,CSCO,CRM,VZ,ORCL,PG,CMCSA,UNH,BAC,HD,T,QCOM,INTU,IBM,UPS,AMAT,ABT,LLY,PFE,ABBV,PEP,TMO,SRE,ADP,C,MCD,ADSK,LOW,TGT,VMW,MS,CHTR,AWK,DE,AMGN,CAT,UNP,DHR,BMY,MMM,LRCX,SBUX,GS,HPQ,AXP,EXC,SHW,CSX,ED,CBRE,MRK,ES,MSI,GM,CL,FDX,FSLR,CVS,COF,MMC,HPE,NEM,CTSH,EW,EIX,HSY,JNPR,KEYS,REGN,A,ANTM,EA,ALL,NSC,HUM,MET,F,GWW,EBAY,JLL,PSA,AFL,PGR,IRM,BAX,GIS,GILD,USB,MRNA,IPG,NTAP,BDX,AKAM,HIG,TRV,BBY,KSU,OC,KEY,BXP,CCK,KRC,MDLZ,ARW,CIEN,JBL,MTD,MCO,BIIB,K,URI,RF,LDOS,CTXS,DD,EMR,WM,SEE,WST,DRI,LB,LECO,SWK,VOYA,HCA,EPAM,MAS,BK,CDW,STZ,IT,ALLY,HAS,TAP,CHD,MKC,HRL,NWSA,GPS,AGCO,VRSN,OMC,ETSY,DGX,BEN,KMB,MOS,CUBE,ATVI,TSCO,ADM,YUM,RSG,CAG,EXPD,DECK,PRU,CLX,RHI,MCK,CAH,WAT,CMG,BR,KHC,SON,AZO,LII,NTRS,WHR,ABC,IQV,COLM,CRL,BERY,NWL,AIZ,CERN,BWA,BRX,WSM,ALXN,XRAY,CPB,CNC,MAN,DVA,FHN,BAH,SJM,DFS,MHK,DPZ,EME,NYT,KSS,HOLX,BBWI WI,STLD,HBAN,THC,V,NKE,SPGI,EL,PNC,ZI,NLOK,DOW,SNPS,TFC,BSX,AVB,CI,AGR,KDP,DXC,FITB,AMKR,AVY,KIM,NUAN,AIG,LNC,VIAC,CMA,CARR,NUE,SYF,WU,LEA,RMD,M,DOV,ATO,TPR,VRTX,NVDA,TSLA,AMD,NFLX,WDAY,WY,FIS,PEAK,HUN,WMG,CF,AYI,KLAC,TTC,ZBH,OTIS,RRX,WDC,CAR,CLF,CDNS,WTS,XPO,SUM
09/24/2021,6.44,6.14,4.63,3.18,2.55,0.0,1.14,0.99,0.89,0.84,0.92,0.0,0.8,0.92,0.76,0.78,0.77,0.77,0.0,0.75,0.63,0.72,0.57,0.55,0.62,0.53,0.5,0.54,0.46,0.51,0.57,0.38,0.47,0.46,0.49,0.5,0.48,0.45,0.43,0.5,0.42,0.39,0.41,0.35,0.39,0.0,0.5,0.38,0.4,0.44,0.42,0.41,0.39,0.47,0.37,0.39,0.0,0.28,0.4,0.28,0.32,0.4,0.35,0.28,0.33,0.34,0.33,0.33,0.32,0.31,0.32,0.36,0.33,0.3,0.25,0.27,0.35,0.26,0.3,0.3,0.0,0.3,0.34,0.24,0.29,0.28,0.26,0.29,0.3,0.29,0.26,0.26,0.3,0.25,0.26,0.32,0.34,0.35,0.26,0.29,0.3,0.27,0.28,0.25,0.27,0.25,0.23,0.25,0.0,0.25,0.26,0.3,0.25,0.0,0.27,0.25,0.27,0.23,0.22,0.0,0.21,0.25,0.25,0.0,0.28,0.32,0.23,0.23,0.23,0.0,0.23,0.26,0.18,0.25,0.24,0.22,0.27,0.24,0.0,0.24,0.19,0.23,0.0,0.18,0.23,0.19,0.19,0.23,0.2,0.19,0.19,0.0,0.2,0.0,0.25,0.22,0.22,0.19,0.23,0.21,0.25,0.25,0.21,0.2,0.22,0.26,0.23,0.22,0.19,0.0,0.0,0.24,0.22,0.19,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.18,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.55,0.64,0.39,0.33,0.34,0.34,0.3,0.28,0.29,0.29,0.27,0.27,0.26,0.27,0.26,0.24,0.23,0.2,0.21,0.22,0.22,0.21,0.2,0.2,0.19,0.18,0.0,0.19,0.17,0.17,0.18,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94
09/27/2021,6.49,6.17,4.64,3.18,2.43,0.0,1.1,1.0,0.89,0.83,0.92,0.0,0.79,0.92,0.75,0.78,0.75,0.79,0.0,0.75,0.63,0.72,0.58,0.53,0.63,0.53,0.5,0.54,0.45,0.51,0.58,0.38,0.47,0.46,0.49,0.5,0.48,0.45,0.42,0.5,0.42,0.39,0.41,0.34,0.39,0.0,0.5,0.37,0.4,0.44,0.42,0.42,0.4,0.48,0.37,0.39,0.0,0.28,0.4,0.27,0.31,0.4,0.35,0.28,0.3,0.34,0.33,0.34,0.32,0.31,0.32,0.36,0.33,0.3,0.25,0.27,0.35,0.26,0.3,0.29,0.0,0.3,0.34,0.24,0.29,0.29,0.26,0.29,0.3,0.29,0.26,0.26,0.3,0.25,0.27,0.31,0.34,0.36,0.26,0.3,0.29,0.27,0.28,0.25,0.27,0.25,0.23,0.25,0.0,0.25,0.27,0.3,0.25,0.0,0.27,0.25,0.27,0.22,0.22,0.0,0.21,0.26,0.25,0.0,0.28,0.31,0.23,0.22,0.24,0.0,0.23,0.26,0.18,0.25,0.24,0.22,0.27,0.24,0.0,0.24,0.19,0.24,0.0,0.18,0.22,0.18,0.2,0.23,0.21,0.19,0.19,0.0,0.19,0.0,0.24,0.22,0.21,0.19,0.24,0.2,0.25,0.25,0.21,0.2,0.22,0.27,0.23,0.22,0.19,0.0,0.0,0.24,0.22,0.19,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.18,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.56,0.65,0.39,0.34,0.34,0.34,0.3,0.28,0.29,0.29,0.27,0.27,0.26,0.28,0.26,0.24,0.23,0.2,0.21,0.22,0.22,0.21,0.2,0.2,0.2,0.18,0.0,0.19,0.17,0.18,0.18,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88
09/28/2021,6.47,6.11,4.65,3.19,2.47,0.0,1.08,1.03,0.89,0.82,0.93,0.0,0.79,0.93,0.74,0.77,0.74,0.82,0.0,0.74,0.63,0.73,0.58,0.54,0.64,0.52,0.5,0.53,0.45,0.5,0.57,0.37,0.48,0.48,0.49,0.51,0.47,0.44,0.44,0.51,0.41,0.38,0.42,0.34,0.4,0.0,0.49,0.37,0.4,0.45,0.42,0.42,0.4,0.49,0.37,0.39,0.0,0.28,0.4,0.28,0.31,0.4,0.36,0.28,0.29,0.32,0.33,0.35,0.32,0.31,0.31,0.37,0.32,0.29,0.25,0.28,0.35,0.26,0.29,0.3,0.0,0.29,0.35,0.24,0.3,0.3,0.26,0.29,0.31,0.28,0.26,0.26,0.29,0.25,0.27,0.31,0.35,0.34,0.27,0.31,0.28,0.27,0.28,0.25,0.26,0.24,0.23,0.26,0.0,0.25,0.27,0.3,0.26,0.0,0.28,0.25,0.27,0.22,0.22,0.0,0.22,0.26,0.25,0.0,0.28,0.31,0.23,0.23,0.25,0.0,0.23,0.26,0.18,0.25,0.24,0.22,0.28,0.24,0.0,0.25,0.19,0.23,0.0,0.18,0.22,0.18,0.21,0.23,0.2,0.19,0.2,0.0,0.19,0.0,0.24,0.24,0.21,0.2,0.23,0.2,0.24,0.25,0.21,0.2,0.2,0.28,0.23,0.22,0.19,0.0,0.0,0.24,0.22,0.19,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.18,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.6,0.61,0.39,0.33,0.35,0.33,0.3,0.28,0.29,0.3,0.27,0.27,0.26,0.27,0.25,0.24,0.24,0.21,0.21,0.21,0.22,0.21,0.22,0.2,0.21,0.18,0.17,0.19,0.0,0.18,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
09/29/2021,6.47,6.11,4.65,3.19,2.47,0.0,1.08,1.03,0.89,0.82,0.93,0.0,0.79,0.93,0.74,0.77,0.74,0.82,0.0,0.74,0.63,0.73,0.58,0.54,0.64,0.52,0.5,0.53,0.45,0.5,0.57,0.37,0.48,0.48,0.49,0.51,0.47,0.44,0.44,0.51,0.41,0.38,0.42,0.34,0.4,0.0,0.49,0.37,0.4,0.45,0.42,0.42,0.4,0.49,0.37,0.39,0.0,0.28,0.4,0.28,0.31,0.4,0.36,0.28,0.29,0.32,0.33,0.35,0.32,0.31,0.31,0.37,0.32,0.29,0.25,0.28,0.35,0.26,0.29,0.3,0.0,0.29,0.35,0.24,0.3,0.3,0.26,0.29,0.31,0.28,0.26,0.26,0.29,0.25,0.27,0.31,0.35,0.34,0.27,0.31,0.28,0.27,0.28,0.25,0.26,0.24,0.23,0.26,0.0,0.25,0.27,0.3,0.26,0.0,0.28,0.25,0.27,0.22,0.22,0.0,0.22,0.26,0.25,0.0,0.28,0.31,0.23,0.23,0.25,0.0,0.23,0.26,0.18,0.25,0.24,0.22,0.28,0.24,0.0,0.25,0.19,0.23,0.0,0.18,0.22,0.18,0.21,0.23,0.2,0.19,0.2,0.0,0.19,0.0,0.24,0.24,0.21,0.2,0.23,0.2,0.24,0.25,0.21,0.2,0.2,0.28,0.23,0.22,0.19,0.0,0.0,0.24,0.22,0.19,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.18,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.6,0.61,0.39,0.33,0.35,0.33,0.3,0.28,0.29,0.3,0.27,0.27,0.26,0.27,0.25,0.24,0.24,0.21,0.21,0.21,0.22,0.21,0.22,0.2,0.21,0.18,0.17,0.19,0.0,0.18,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
09/30/2021,6.47,6.11,4.65,3.19,2.47,0.0,1.08,1.03,0.89,0.82,0.93,0.0,0.79,0.93,0.74,0.77,0.74,0.82,0.0,0.74,0.63,0.73,0.58,0.54,0.64,0.52,0.5,0.53,0.45,0.5,0.57,0.37,0.48,0.48,0.49,0.51,0.47,0.44,0.44,0.51,0.41,0.38,0.42,0.34,0.4,0.0,0.49,0.37,0.4,0.45,0.42,0.42,0.4,0.49,0.37,0.39,0.0,0.28,0.4,0.28,0.31,0.4,0.36,0.28,0.29,0.32,0.33,0.35,0.32,0.31,0.31,0.37,0.32,0.29,0.25,0.28,0.35,0.26,0.29,0.3,0.0,0.29,0.35,0.24,0.3,0.3,0.26,0.29,0.31,0.28,0.26,0.26,0.29,0.25,0.27,0.31,0.35,0.34,0.27,0.31,0.28,0.27,0.28,0.25,0.26,0.24,0.23,0.26,0.0,0.25,0.27,0.3,0.26,0.0,0.28,0.25,0.27,0.22,0.22,0.0,0.22,0.26,0.25,0.0,0.28,0.31,0.23,0.23,0.25,0.0,0.23,0.26,0.18,0.25,0.24,0.22,0.28,0.24,0.0,0.25,0.19,0.23,0.0,0.18,0.22,0.18,0.21,0.23,0.2,0.19,0.2,0.0,0.19,0.0,0.24,0.24,0.21,0.2,0.23,0.2,0.24,0.25,0.21,0.2,0.2,0.28,0.23,0.22,0.19,0.0,0.0,0.24,0.22,0.19,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.18,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.6,0.61,0.39,0.33,0.35,0.33,0.3,0.28,0.29,0.3,0.27,0.27,0.26,0.27,0.25,0.24,0.24,0.21,0.21,0.21,0.22,0.21,0.22,0.2,0.21,0.18,0.17,0.19,0.0,0.18,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
10/01/2021,6.37,5.93,4.53,3.16,2.42,0.0,1.03,1.08,0.9,0.82,0.93,0.0,0.8,0.96,0.75,0.77,0.74,0.86,0.0,0.76,0.62,0.71,0.57,0.54,0.61,0.51,0.48,0.53,0.46,0.5,0.56,0.37,0.48,0.49,0.5,0.51,0.48,0.44,0.46,0.52,0.41,0.37,0.43,0.35,0.42,0.0,0.47,0.38,0.41,0.44,0.42,0.42,0.42,0.5,0.37,0.38,0.0,0.28,0.41,0.28,0.31,0.39,0.37,0.28,0.29,0.34,0.34,0.36,0.32,0.34,0.33,0.37,0.31,0.3,0.25,0.28,0.34,0.25,0.27,0.31,0.0,0.29,0.35,0.24,0.31,0.32,0.27,0.28,0.32,0.28,0.26,0.26,0.29,0.25,0.27,0.31,0.36,0.31,0.27,0.3,0.29,0.27,0.29,0.25,0.28,0.25,0.23,0.27,0.0,0.24,0.27,0.3,0.27,0.0,0.28,0.23,0.27,0.22,0.23,0.0,0.23,0.27,0.24,0.0,0.29,0.31,0.23,0.21,0.25,0.0,0.23,0.26,0.18,0.25,0.22,0.21,0.29,0.24,0.0,0.24,0.19,0.23,0.18,0.18,0.22,0.0,0.21,0.24,0.21,0.19,0.2,0.0,0.19,0.0,0.25,0.25,0.21,0.2,0.24,0.21,0.24,0.24,0.22,0.2,0.2,0.29,0.24,0.22,0.2,0.0,0.0,0.23,0.22,0.2,0.0,0.21,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,0.19,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.6,0.61,0.38,0.33,0.37,0.3,0.31,0.3,0.28,0.32,0.27,0.27,0.26,0.27,0.26,0.25,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.22,0.18,0.18,0.2,0.18,0.19,0.0,0.22,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.02
10/04/2021,6.4,5.93,4.47,3.14,2.4,0.0,1.02,1.08,0.89,0.83,0.93,0.0,0.8,0.96,0.75,0.78,0.74,0.85,0.0,0.77,0.62,0.71,0.58,0.54,0.59,0.51,0.5,0.54,0.47,0.51,0.56,0.38,0.48,0.49,0.5,0.51,0.48,0.44,0.47,0.5,0.41,0.38,0.42,0.35,0.41,0.0,0.48,0.38,0.41,0.42,0.42,0.42,0.4,0.49,0.37,0.38,0.0,0.28,0.42,0.28,0.31,0.4,0.37,0.28,0.29,0.34,0.34,0.36,0.32,0.34,0.32,0.36,0.31,0.29,0.25,0.28,0.33,0.25,0.27,0.31,0.0,0.29,0.35,0.24,0.31,0.32,0.27,0.28,0.32,0.28,0.26,0.26,0.3,0.25,0.27,0.31,0.36,0.3,0.27,0.3,0.29,0.26,0.29,0.25,0.28,0.25,0.23,0.27,0.0,0.24,0.27,0.3,0.26,0.0,0.26,0.22,0.27,0.22,0.23,0.0,0.23,0.28,0.25,0.0,0.29,0.31,0.22,0.22,0.24,0.0,0.23,0.27,0.19,0.25,0.22,0.22,0.29,0.24,0.0,0.24,0.19,0.23,0.18,0.18,0.22,0.0,0.21,0.25,0.21,0.19,0.2,0.0,0.19,0.0,0.25,0.25,0.21,0.21,0.24,0.21,0.24,0.25,0.22,0.2,0.2,0.29,0.24,0.22,0.2,0.0,0.0,0.23,0.23,0.2,0.0,0.22,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,0.19,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.61,0.61,0.38,0.33,0.37,0.3,0.31,0.3,0.28,0.32,0.27,0.27,0.26,0.27,0.26,0.24,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.22,0.18,0.18,0.2,0.18,0.19,0.0,0.22,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.97
10/05/2021,6.42,6.05,4.56,3.14,2.44,0.0,1.03,1.09,0.9,0.81,0.92,0.0,0.8,0.95,0.74,0.8,0.73,0.86,0.0,0.76,0.62,0.71,0.6,0.53,0.6,0.5,0.5,0.53,0.47,0.5,0.55,0.37,0.49,0.49,0.5,0.5,0.47,0.43,0.47,0.5,0.42,0.37,0.41,0.35,0.4,0.0,0.47,0.37,0.4,0.43,0.43,0.41,0.41,0.5,0.37,0.39,0.0,0.28,0.42,0.31,0.31,0.4,0.38,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.31,0.29,0.25,0.28,0.33,0.23,0.27,0.3,0.0,0.29,0.35,0.24,0.31,0.31,0.26,0.28,0.33,0.27,0.26,0.26,0.29,0.25,0.27,0.3,0.37,0.27,0.27,0.3,0.28,0.27,0.29,0.24,0.27,0.25,0.23,0.28,0.0,0.24,0.27,0.29,0.27,0.0,0.27,0.22,0.27,0.22,0.23,0.0,0.23,0.27,0.25,0.0,0.29,0.31,0.22,0.21,0.25,0.0,0.23,0.26,0.19,0.25,0.23,0.22,0.29,0.24,0.0,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.19,0.0,0.24,0.26,0.2,0.21,0.23,0.21,0.25,0.24,0.22,0.19,0.19,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.22,0.2,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.64,0.61,0.38,0.33,0.37,0.31,0.31,0.3,0.28,0.32,0.28,0.27,0.26,0.27,0.25,0.25,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.19,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999
10/06/2021,6.42,6.05,4.56,3.14,2.44,0.0,1.03,1.09,0.9,0.81,0.92,0.0,0.8,0.95,0.74,0.8,0.73,0.86,0.0,0.76,0.62,0.71,0.6,0.53,0.6,0.5,0.5,0.53,0.47,0.5,0.55,0.37,0.49,0.49,0.5,0.5,0.47,0.43,0.47,0.5,0.42,0.37,0.41,0.35,0.4,0.0,0.47,0.37,0.4,0.43,0.43,0.41,0.41,0.5,0.37,0.39,0.0,0.28,0.42,0.31,0.31,0.4,0.38,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.31,0.29,0.25,0.28,0.33,0.23,0.27,0.3,0.0,0.29,0.35,0.24,0.31,0.31,0.26,0.28,0.33,0.27,0.26,0.26,0.29,0.25,0.27,0.3,0.37,0.27,0.27,0.3,0.28,0.27,0.29,0.24,0.27,0.25,0.23,0.28,0.0,0.24,0.27,0.29,0.27,0.0,0.27,0.22,0.27,0.22,0.23,0.0,0.23,0.27,0.25,0.0,0.29,0.31,0.22,0.21,0.25,0.0,0.23,0.26,0.19,0.25,0.23,0.22,0.29,0.24,0.0,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.19,0.0,0.24,0.26,0.2,0.21,0.23,0.21,0.25,0.24,0.22,0.19,0.19,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.22,0.2,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.64,0.61,0.38,0.33,0.37,0.31,0.31,0.3,0.28,0.32,0.28,0.27,0.26,0.27,0.25,0.25,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.19,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999
10/07/2021,6.42,6.05,4.56,3.14,2.44,0.0,1.03,1.09,0.9,0.81,0.92,0.0,0.8,0.95,0.74,0.8,0.73,0.86,0.0,0.76,0.62,0.71,0.6,0.53,0.6,0.5,0.5,0.53,0.47,0.5,0.55,0.37,0.49,0.49,0.5,0.5,0.47,0.43,0.47,0.5,0.42,0.37,0.41,0.35,0.4,0.0,0.47,0.37,0.4,0.43,0.43,0.41,0.41,0.5,0.37,0.39,0.0,0.28,0.42,0.31,0.31,0.4,0.38,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.31,0.29,0.25,0.28,0.33,0.23,0.27,0.3,0.0,0.29,0.35,0.24,0.31,0.31,0.26,0.28,0.33,0.27,0.26,0.26,0.29,0.25,0.27,0.3,0.37,0.27,0.27,0.3,0.28,0.27,0.29,0.24,0.27,0.25,0.23,0.28,0.0,0.24,0.27,0.29,0.27,0.0,0.27,0.22,0.27,0.22,0.23,0.0,0.23,0.27,0.25,0.0,0.29,0.31,0.22,0.21,0.25,0.0,0.23,0.26,0.19,0.25,0.23,0.22,0.29,0.24,0.0,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.19,0.0,0.24,0.26,0.2,0.21,0.23,0.21,0.25,0.24,0.22,0.19,0.19,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.22,0.2,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.64,0.61,0.38,0.33,0.37,0.31,0.31,0.3,0.28,0.32,0.28,0.27,0.26,0.27,0.25,0.25,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.19,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00999999999999
10/08/2021,6.33,6.0,4.51,3.08,2.34,0.0,1.0,1.1,0.9,0.82,0.92,0.0,0.81,0.96,0.75,0.81,0.72,0.87,0.0,0.78,0.62,0.69,0.61,0.53,0.59,0.5,0.5,0.53,0.48,0.51,0.56,0.38,0.49,0.5,0.51,0.49,0.48,0.43,0.47,0.5,0.42,0.38,0.41,0.35,0.41,0.0,0.47,0.37,0.41,0.42,0.42,0.41,0.41,0.5,0.38,0.39,0.0,0.29,0.42,0.32,0.32,0.4,0.39,0.28,0.29,0.34,0.34,0.36,0.32,0.36,0.33,0.36,0.3,0.29,0.25,0.28,0.33,0.23,0.26,0.3,0.0,0.29,0.36,0.24,0.31,0.32,0.27,0.28,0.33,0.28,0.27,0.26,0.3,0.25,0.28,0.3,0.37,0.27,0.27,0.3,0.28,0.26,0.29,0.25,0.28,0.25,0.23,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.27,0.22,0.26,0.22,0.23,0.0,0.23,0.28,0.25,0.0,0.29,0.31,0.23,0.21,0.25,0.0,0.23,0.26,0.19,0.25,0.23,0.22,0.3,0.24,0.0,0.24,0.2,0.22,0.19,0.18,0.22,0.0,0.21,0.24,0.21,0.19,0.2,0.0,0.18,0.0,0.25,0.26,0.21,0.21,0.23,0.22,0.25,0.24,0.22,0.19,0.2,0.29,0.24,0.23,0.2,0.0,0.0,0.23,0.22,0.2,0.0,0.21,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.62,0.62,0.37,0.33,0.37,0.3,0.3,0.3,0.27,0.33,0.27,0.28,0.26,0.28,0.25,0.25,0.26,0.2,0.21,0.22,0.23,0.22,0.23,0.2,0.23,0.19,0.0,0.2,0.18,0.19,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.07
