,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,TMO,ABBV,NKE,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,COST,TXN,DHR,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,NEE,UNP,BMY,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,AMAT,GS,BLK,IBM,TGT,CAT,AMD,MMM,GE,DE,NOW,AXP,ISRG,CVS,SCHW,CHTR,XTSLA,SPGI,SQ,ANTM,LMT,ZTS,FIS,LRCX,MU,BKNG,PLD,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,ZM,PNC,TJX,CI,COP,DUK,USB,TFC,FDX,CB,MMC,BDX,CSX,GM,ATVI,EQIX,EL,CME,UBER,MELI,MRNA,COF,CL,ILMN,ADSK,APD,TWLO,FISV,SNAP,ITW,SO,EW,ICE,NSC,BX,SHW,ETN,MCO,REGN,D,BSX,ADI,IDXX,WM,NXPI,TWTR,DOCU,EMR,HCA,F,GPN,PGR,HUM,BIIB,NEM,DG,VRTX,AON,ECL,CRWD,NOC,FCX,IQV,KLAC,MRVL,EOG,JCI,ROP,ROKU,VEEV,ALGN,MTCH,PINS,MET,EXC,LULU,CMG,TT,SLB,EBAY,KMB,DOW,TROW,PSA,TEL,MSCI,A,ROST,WDAY,LHX,ALXN,PH,CARR,ALL,PRU,MCHP,BK,AIG,PPG,ORLY,BAX,DLR,DXCM,GD,INFO,DD,EA,CNC,AEP,TRV,SRE,SNPS,SPG,APH,CDNS,PANW,APTV,RMD,GE.,YUM,FTNT,SYY,DFS,CTSH,MSI,SBAC,USD,SNOW,ABNB,PLTR,MPC,PXD,MAR,NET,KKR,XLNX,DDOG,TTD,HPQ,AZO,PAYX,SUM
10/06/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/07/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/08/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/11/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/12/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/13/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/14/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/15/2021,5.42,5.35,3.46,1.9,2.03,1.9,1.27,1.25,1.54,1.23,1.02,0.94,0.93,0.74,0.86,0.83,0.75,0.78,0.79,0.66,0.6,0.64,0.68,0.53,0.64,0.53,0.56,0.57,0.51,0.51,0.46,0.55,0.47,0.47,0.52,0.5,0.49,0.5,0.49,0.48,0.45,0.48,0.48,0.44,0.46,0.45,0.41,0.34,0.36,0.32,0.36,0.38,0.37,0.38,0.34,0.31,0.35,0.29,0.35,0.35,0.32,0.35,0.33,0.3,0.29,0.28,0.32,0.29,0.31,0.27,0.26,0.31,0.25,0.28,0.23,0.3,0.27,0.28,0.27,0.28,0.22,0.14,0.25,0.23,0.23,0.21,0.23,0.18,0.19,0.19,0.25,0.23,0.2,0.21,0.21,0.18,0.17,0.21,0.21,0.13,0.21,0.19,0.17,0.24,0.19,0.2,0.2,0.13,0.19,0.19,0.17,0.18,0.2,0.15,0.16,0.17,0.17,0.19,0.17,0.26,0.18,0.15,0.15,0.15,0.14,0.13,0.15,0.19,0.15,0.16,0.16,0.17,0.16,0.19,0.17,0.15,0.14,0.14,0.14,0.15,0.22,0.13,0.14,0.12,0.12,0.12,0.14,0.14,0.14,0.11,0.13,0.13,0.1,0.11,0.12,0.11,0.16,0.13,0.12,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.00000000000001
10/18/2021,5.42,5.35,3.46,1.9,2.03,1.9,1.27,1.25,1.54,1.23,1.02,0.94,0.93,0.74,0.86,0.83,0.75,0.78,0.79,0.66,0.6,0.64,0.68,0.53,0.64,0.53,0.56,0.57,0.51,0.51,0.46,0.55,0.47,0.47,0.52,0.5,0.49,0.5,0.49,0.48,0.45,0.48,0.48,0.44,0.46,0.45,0.41,0.34,0.36,0.32,0.36,0.38,0.37,0.38,0.34,0.31,0.35,0.29,0.35,0.35,0.32,0.35,0.33,0.3,0.29,0.28,0.32,0.29,0.31,0.27,0.26,0.31,0.25,0.28,0.23,0.3,0.27,0.28,0.27,0.28,0.22,0.14,0.25,0.23,0.23,0.21,0.23,0.18,0.19,0.19,0.25,0.23,0.2,0.21,0.21,0.18,0.17,0.21,0.21,0.13,0.21,0.19,0.17,0.24,0.19,0.2,0.2,0.13,0.19,0.19,0.17,0.18,0.2,0.15,0.16,0.17,0.17,0.19,0.17,0.26,0.18,0.15,0.15,0.15,0.14,0.13,0.15,0.19,0.15,0.16,0.16,0.17,0.16,0.19,0.17,0.15,0.14,0.14,0.14,0.15,0.22,0.13,0.14,0.12,0.12,0.12,0.14,0.14,0.14,0.11,0.13,0.13,0.1,0.11,0.12,0.11,0.16,0.13,0.12,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.00000000000001
10/19/2021,5.38,5.42,3.42,1.87,2.03,1.9,1.24,1.29,1.58,1.16,1.0,0.91,0.94,0.75,0.87,0.83,0.72,0.75,0.79,0.69,0.59,0.63,0.67,0.51,0.67,0.52,0.56,0.56,0.5,0.51,0.44,0.54,0.46,0.48,0.52,0.5,0.47,0.51,0.49,0.48,0.45,0.44,0.47,0.42,0.45,0.44,0.4,0.35,0.37,0.33,0.36,0.37,0.38,0.38,0.34,0.31,0.34,0.28,0.36,0.35,0.31,0.35,0.32,0.29,0.29,0.29,0.31,0.3,0.31,0.29,0.25,0.32,0.25,0.27,0.22,0.31,0.26,0.28,0.27,0.28,0.21,0.14,0.25,0.23,0.23,0.21,0.23,0.18,0.19,0.18,0.24,0.24,0.2,0.21,0.21,0.18,0.17,0.2,0.21,0.14,0.2,0.18,0.16,0.24,0.19,0.19,0.19,0.13,0.19,0.19,0.17,0.18,0.2,0.14,0.16,0.18,0.18,0.18,0.17,0.28,0.18,0.15,0.14,0.15,0.15,0.14,0.15,0.19,0.15,0.16,0.17,0.17,0.16,0.2,0.17,0.15,0.14,0.14,0.14,0.15,0.22,0.13,0.15,0.12,0.12,0.12,0.13,0.14,0.14,0.11,0.12,0.13,0.0,0.11,0.12,0.11,0.17,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.13,0.12,0.12,0.0,0.0,0.1,0.1,0.0,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.1,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.70000000000002
10/20/2021,5.38,5.41,3.51,1.83,2.01,1.89,1.25,1.29,1.62,1.18,1.0,0.92,0.95,0.75,0.88,0.83,0.73,0.76,0.81,0.69,0.59,0.63,0.66,0.51,0.67,0.52,0.55,0.55,0.49,0.5,0.43,0.54,0.46,0.48,0.52,0.5,0.47,0.51,0.49,0.48,0.45,0.47,0.47,0.42,0.45,0.43,0.41,0.35,0.36,0.33,0.36,0.37,0.38,0.38,0.35,0.31,0.35,0.28,0.37,0.36,0.31,0.35,0.32,0.28,0.29,0.28,0.32,0.31,0.31,0.29,0.26,0.32,0.25,0.27,0.22,0.31,0.27,0.28,0.27,0.29,0.21,0.16,0.25,0.23,0.23,0.21,0.23,0.18,0.19,0.18,0.25,0.24,0.2,0.21,0.21,0.17,0.16,0.2,0.21,0.14,0.2,0.18,0.17,0.23,0.18,0.19,0.19,0.13,0.19,0.19,0.16,0.18,0.2,0.14,0.17,0.18,0.18,0.19,0.17,0.27,0.18,0.15,0.14,0.15,0.15,0.14,0.15,0.19,0.15,0.16,0.17,0.17,0.16,0.2,0.17,0.15,0.14,0.14,0.14,0.15,0.22,0.13,0.14,0.12,0.12,0.12,0.13,0.14,0.15,0.11,0.13,0.13,0.0,0.11,0.12,0.11,0.16,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.0,0.0,0.1,0.11,0.0,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85000000000001
10/21/2021,5.42,5.44,3.54,1.88,2.03,1.9,1.23,1.31,1.66,1.17,0.99,0.92,0.94,0.75,0.89,0.81,0.74,0.73,0.81,0.7,0.57,0.62,0.67,0.51,0.67,0.52,0.55,0.55,0.49,0.49,0.43,0.55,0.45,0.48,0.51,0.5,0.46,0.51,0.49,0.48,0.45,0.48,0.48,0.42,0.46,0.43,0.38,0.35,0.36,0.33,0.36,0.37,0.37,0.37,0.35,0.3,0.34,0.27,0.37,0.36,0.32,0.35,0.32,0.28,0.29,0.29,0.33,0.3,0.3,0.3,0.26,0.33,0.25,0.27,0.22,0.31,0.27,0.28,0.26,0.28,0.21,0.16,0.25,0.24,0.22,0.21,0.23,0.18,0.19,0.18,0.24,0.24,0.2,0.21,0.21,0.17,0.16,0.19,0.21,0.14,0.2,0.18,0.16,0.23,0.18,0.19,0.19,0.13,0.18,0.19,0.16,0.18,0.19,0.14,0.16,0.17,0.18,0.18,0.17,0.28,0.18,0.15,0.14,0.15,0.15,0.14,0.15,0.19,0.15,0.16,0.16,0.17,0.16,0.2,0.17,0.15,0.14,0.13,0.14,0.14,0.22,0.13,0.14,0.12,0.12,0.12,0.13,0.14,0.14,0.11,0.12,0.13,0.0,0.11,0.12,0.11,0.16,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.0,0.0,0.1,0.1,0.0,0.11,0.12,0.12,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.1,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81
10/22/2021,5.47,5.42,3.51,1.9,2.02,1.9,1.24,1.3,1.64,1.18,1.01,0.92,0.94,0.75,0.89,0.8,0.74,0.73,0.81,0.71,0.58,0.63,0.66,0.51,0.66,0.52,0.55,0.55,0.5,0.49,0.43,0.55,0.44,0.47,0.52,0.51,0.47,0.52,0.49,0.48,0.45,0.48,0.48,0.43,0.46,0.42,0.38,0.35,0.35,0.33,0.36,0.37,0.38,0.38,0.34,0.3,0.34,0.27,0.37,0.37,0.31,0.35,0.32,0.28,0.29,0.29,0.33,0.3,0.3,0.29,0.26,0.33,0.25,0.27,0.23,0.32,0.27,0.28,0.26,0.29,0.21,0.16,0.25,0.24,0.22,0.21,0.23,0.18,0.19,0.18,0.24,0.24,0.2,0.21,0.21,0.17,0.16,0.2,0.21,0.14,0.21,0.18,0.16,0.24,0.18,0.19,0.2,0.13,0.19,0.19,0.16,0.18,0.19,0.14,0.16,0.17,0.18,0.18,0.17,0.27,0.18,0.15,0.14,0.15,0.15,0.14,0.15,0.19,0.15,0.16,0.17,0.17,0.16,0.2,0.17,0.15,0.14,0.14,0.14,0.15,0.22,0.13,0.14,0.12,0.12,0.12,0.13,0.14,0.14,0.11,0.13,0.13,0.0,0.11,0.12,0.11,0.16,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.11,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.1,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94000000000001
