,WSM,RH,DECK,TPL,RS,NTLA,LAD,CIEN,AMED,UTHR,PWR,JBL,EHC,CHE,YETI,XTSLA,LSCC,CROX,CNXC,AMG,JEF,NVST,FAF,DLB,OMCL,DKS,LHCG,GMED,JCOM,AYI,THC,LPX,JHG,EVR,APPS,FL,UNM,SAIA,SYNA,STAA,MMS,RBC,AN,SNX,MEDP,CRUS,QRTEA,QDEL,OMF,CRNC,MTG,AMN,ENSG,PDCE,SEM,SSD,AL,UFPI,CDNA,PINC,HLI,VNT,SONO,MSM,RDN,SIG,XRX,MTDR,CNMD,R,AVT,TGNA,AR,DEN,STMP,CMC,KFY,DIOD,NAVI,MTH,NSIT,KLIC,NUVA,FN,MUSA,TRTN,LXP,APAM,ABG,KBH,HAE,EQC,MC,MMSI,MED,ATKR,FHI,PRG,AGO,SFM,BMI,MDRX,OMI,YELP,CNX,VSH,EBS,NUS,ANF,MDC,FORM,KTB,REGI,JW.A,CALX,RCII,EVTC,WERN,FIX,PRFT,ACA,SNBR,BRC,PDCO,AEL,INOV,MTX,PBH,GPI,DOOR,AMKR,RPAI,ODP,SANM,SCL,IRBT,PLXS,SPWR,TPH,SSTK,MYGN,VSTO,BOOT,PCRX,TROX,SBH,FWRD,EXPI,CORT,HRI,PDM,THRM,HCSG,RVLV,HTH,PIPR,DY,HUBG,BIG,BCC,TDS,GHC,VCEL,VCYT,MGLN,ROIC,NTCT,UCTT,HSKA,RLGY,MLI,SYKE,MODV,PRGS,WOR,OAS,PHR,UNFI,CENTA,NMRK,MGRC,TTEC,CCS,TTGT,INT,MCY,CSWI,MEI,RUSHA,HNI,EVH,KN,GMS,DLX,LNTH,LZB,HOPE,SWBI,ICFI,OSIS,ILPT,LMNX,CYH,TSE,OXM,CLDX,MHO,MBUU,XPEL,SITM,CWH,WIRE,ARCB,CDMO,PJT,MYRG,USD,ACLS,BSIG,ASO,HIBB,CRC,CRVL,STC,BISXX,n/a,RRX,ZD,-,CIVI,VRTV,SMCI,ECPG,DDS,SUPN,CUBI,CSGS,MRO,JLL,HRC,OVV,AA,OGN,BC,OLN,SPSC,TDC,CHK,RRC,EXLS,MUR,ALKS,ADS,PAG,SM,ITGR,AMEH,CVLT,WLL,WGO,BDN,WWE,CXP,WHD,VCRA,GNW,IRWD,LGF.B,JOE,FLGT,GDYN,SUM
09/24/2021,1.37,1.09,1.2,0.79,0.9,0.91,0.87,0.8,0.55,0.9,1.08,0.85,0.75,0.76,0.81,0.76,0.89,1.01,0.73,0.63,0.77,0.67,0.74,0.61,0.67,0.88,0.5,0.61,0.58,0.62,0.66,0.63,0.62,0.56,0.56,0.47,0.48,0.65,0.64,0.53,0.51,0.57,0.66,0.49,0.54,0.5,0.39,0.61,0.45,0.39,0.5,0.54,0.4,0.42,0.38,0.43,0.4,0.42,0.31,0.48,0.47,0.44,0.44,0.38,0.42,0.42,0.34,0.36,0.37,0.42,0.37,0.46,0.45,0.36,0.61,0.36,0.39,0.41,0.42,0.38,0.32,0.41,0.31,0.38,0.42,0.34,0.37,0.32,0.35,0.34,0.36,0.32,0.35,0.36,0.24,0.41,0.28,0.29,0.38,0.27,0.3,0.22,0.24,0.28,0.26,0.27,0.26,0.21,0.24,0.28,0.3,0.25,0.22,0.25,0.27,0.32,0.28,0.29,0.25,0.39,0.24,0.25,0.24,0.26,0.24,0.32,0.23,0.27,0.32,0.25,0.28,0.28,0.22,0.25,0.23,0.23,0.25,0.18,0.26,0.28,0.26,0.24,0.27,0.24,0.27,0.19,0.23,0.28,0.23,0.28,0.22,0.26,0.19,0.23,0.21,0.25,0.21,0.24,0.0,0.21,0.19,0.2,0.19,0.26,0.21,0.21,0.19,0.18,0.23,0.2,0.21,0.0,0.22,0.2,0.18,0.18,0.21,0.21,0.17,0.21,0.17,0.17,0.19,0.22,0.2,0.0,0.18,0.0,0.18,0.0,0.22,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.18,0.2,0.0,0.0,0.17,0.0,0.0,0.16,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
09/27/2021,1.36,1.08,1.18,0.8,0.9,0.93,0.88,0.79,0.52,0.88,1.08,0.86,0.75,0.74,0.8,0.67,0.91,1.05,0.72,0.65,0.78,0.67,0.72,0.6,0.66,0.87,0.47,0.61,0.6,0.63,0.64,0.65,0.62,0.57,0.62,0.48,0.48,0.63,0.64,0.54,0.5,0.57,0.64,0.48,0.55,0.49,0.4,0.58,0.45,0.38,0.5,0.53,0.39,0.46,0.37,0.43,0.41,0.42,0.32,0.47,0.48,0.44,0.42,0.37,0.42,0.42,0.34,0.39,0.37,0.43,0.36,0.44,0.48,0.37,0.59,0.37,0.4,0.41,0.41,0.37,0.32,0.41,0.32,0.38,0.41,0.34,0.36,0.32,0.36,0.33,0.35,0.31,0.36,0.36,0.23,0.44,0.29,0.28,0.38,0.26,0.3,0.21,0.23,0.29,0.26,0.27,0.25,0.21,0.24,0.27,0.31,0.26,0.21,0.24,0.29,0.32,0.28,0.28,0.26,0.4,0.24,0.25,0.24,0.26,0.24,0.31,0.23,0.27,0.33,0.25,0.29,0.27,0.22,0.25,0.23,0.22,0.26,0.19,0.26,0.27,0.26,0.24,0.28,0.24,0.27,0.19,0.23,0.31,0.22,0.32,0.21,0.26,0.18,0.22,0.21,0.25,0.21,0.23,0.0,0.21,0.18,0.2,0.19,0.26,0.2,0.21,0.2,0.19,0.24,0.21,0.21,0.0,0.22,0.2,0.18,0.18,0.2,0.21,0.17,0.22,0.17,0.18,0.19,0.22,0.21,0.0,0.18,0.16,0.19,0.0,0.22,0.17,0.17,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.28,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.47
09/28/2021,1.39,1.08,1.08,0.8,0.9,0.9,0.9,0.8,0.5,0.86,1.08,0.88,0.76,0.74,0.79,0.72,0.92,1.01,0.74,0.66,0.78,0.68,0.73,0.6,0.66,0.85,0.48,0.62,0.61,0.64,0.64,0.65,0.63,0.57,0.62,0.45,0.49,0.63,0.65,0.52,0.51,0.57,0.65,0.48,0.56,0.49,0.4,0.56,0.46,0.39,0.5,0.54,0.39,0.46,0.38,0.44,0.41,0.41,0.31,0.47,0.49,0.45,0.43,0.37,0.42,0.42,0.35,0.39,0.37,0.44,0.37,0.44,0.47,0.37,0.59,0.37,0.4,0.42,0.41,0.37,0.32,0.4,0.32,0.39,0.42,0.34,0.35,0.33,0.37,0.34,0.35,0.31,0.36,0.36,0.23,0.45,0.29,0.28,0.38,0.26,0.31,0.21,0.22,0.3,0.25,0.27,0.25,0.21,0.25,0.27,0.31,0.25,0.21,0.24,0.29,0.3,0.28,0.28,0.26,0.4,0.23,0.25,0.24,0.26,0.25,0.31,0.23,0.28,0.33,0.25,0.29,0.27,0.22,0.25,0.23,0.23,0.26,0.19,0.26,0.28,0.25,0.24,0.28,0.24,0.27,0.19,0.24,0.31,0.22,0.33,0.21,0.27,0.18,0.23,0.21,0.26,0.21,0.23,0.0,0.21,0.18,0.2,0.19,0.25,0.2,0.2,0.2,0.19,0.23,0.21,0.21,0.0,0.22,0.23,0.18,0.18,0.2,0.21,0.17,0.22,0.17,0.18,0.19,0.22,0.2,0.0,0.18,0.0,0.19,0.0,0.22,0.17,0.18,0.0,0.18,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.28,0.0,0.2,0.19,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67
09/29/2021,1.39,1.08,1.08,0.8,0.9,0.9,0.9,0.8,0.5,0.86,1.08,0.88,0.76,0.74,0.79,0.72,0.92,1.01,0.74,0.66,0.78,0.68,0.73,0.6,0.66,0.85,0.48,0.62,0.61,0.64,0.64,0.65,0.64,0.57,0.62,0.45,0.49,0.63,0.65,0.52,0.51,0.57,0.65,0.48,0.56,0.49,0.4,0.56,0.46,0.39,0.5,0.54,0.39,0.46,0.38,0.44,0.41,0.41,0.31,0.47,0.49,0.45,0.43,0.37,0.42,0.42,0.35,0.39,0.37,0.44,0.37,0.44,0.47,0.37,0.59,0.37,0.4,0.42,0.41,0.37,0.32,0.4,0.32,0.39,0.42,0.34,0.35,0.33,0.37,0.34,0.35,0.31,0.36,0.36,0.23,0.45,0.29,0.28,0.38,0.26,0.31,0.21,0.22,0.3,0.25,0.27,0.25,0.21,0.25,0.27,0.31,0.25,0.21,0.24,0.29,0.3,0.28,0.28,0.26,0.4,0.23,0.25,0.24,0.26,0.25,0.31,0.23,0.28,0.33,0.25,0.29,0.27,0.22,0.25,0.23,0.23,0.26,0.19,0.26,0.28,0.25,0.24,0.28,0.24,0.27,0.19,0.24,0.31,0.22,0.33,0.21,0.27,0.18,0.23,0.21,0.26,0.21,0.23,0.0,0.21,0.18,0.2,0.19,0.25,0.21,0.2,0.2,0.19,0.23,0.21,0.21,0.0,0.22,0.23,0.18,0.19,0.2,0.21,0.17,0.22,0.17,0.18,0.19,0.22,0.2,0.0,0.18,0.0,0.19,0.0,0.22,0.17,0.18,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.28,0.0,0.2,0.19,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7
09/30/2021,1.39,1.1,1.05,0.83,0.9,0.88,0.91,0.8,0.5,0.85,1.06,0.87,0.75,0.73,0.75,0.71,0.9,0.98,0.72,0.66,0.79,0.66,0.73,0.59,0.65,0.84,0.48,0.61,0.6,0.63,0.61,0.66,0.63,0.57,0.63,0.45,0.5,0.64,0.63,0.5,0.51,0.59,0.65,0.48,0.53,0.49,0.4,0.53,0.46,0.38,0.51,0.52,0.39,0.49,0.38,0.44,0.42,0.42,0.29,0.46,0.48,0.44,0.41,0.37,0.43,0.43,0.35,0.41,0.37,0.45,0.37,0.43,0.51,0.37,0.58,0.38,0.4,0.41,0.42,0.37,0.31,0.39,0.32,0.39,0.43,0.35,0.35,0.33,0.38,0.33,0.34,0.31,0.36,0.35,0.23,0.45,0.3,0.29,0.37,0.27,0.31,0.21,0.21,0.29,0.28,0.27,0.25,0.21,0.25,0.28,0.3,0.26,0.21,0.24,0.29,0.31,0.28,0.28,0.26,0.39,0.24,0.26,0.24,0.26,0.25,0.3,0.24,0.27,0.34,0.25,0.29,0.27,0.23,0.25,0.23,0.23,0.26,0.2,0.26,0.27,0.24,0.24,0.28,0.24,0.28,0.19,0.24,0.32,0.22,0.33,0.21,0.27,0.18,0.22,0.22,0.26,0.22,0.23,0.17,0.22,0.18,0.2,0.19,0.24,0.2,0.2,0.2,0.19,0.22,0.21,0.21,0.0,0.23,0.22,0.18,0.19,0.19,0.21,0.17,0.22,0.17,0.0,0.19,0.22,0.21,0.0,0.19,0.0,0.19,0.0,0.22,0.17,0.18,0.0,0.18,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.2,0.2,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.47
10/01/2021,1.4,1.09,1.05,0.83,0.92,0.85,0.9,0.79,0.49,0.83,1.07,0.87,0.76,0.74,0.73,0.74,0.87,0.98,0.76,0.65,0.79,0.69,0.74,0.59,0.64,0.84,0.48,0.61,0.61,0.63,0.6,0.67,0.63,0.57,0.6,0.46,0.5,0.63,0.62,0.48,0.51,0.59,0.65,0.46,0.53,0.48,0.41,0.53,0.46,0.38,0.51,0.52,0.39,0.49,0.39,0.45,0.43,0.42,0.28,0.47,0.47,0.45,0.4,0.38,0.43,0.44,0.35,0.43,0.38,0.45,0.37,0.44,0.5,0.36,0.6,0.38,0.39,0.41,0.41,0.37,0.31,0.38,0.32,0.39,0.43,0.35,0.35,0.33,0.38,0.33,0.35,0.32,0.36,0.36,0.22,0.44,0.3,0.29,0.37,0.27,0.3,0.21,0.21,0.29,0.27,0.27,0.25,0.21,0.25,0.27,0.3,0.27,0.22,0.24,0.26,0.3,0.28,0.28,0.26,0.39,0.24,0.26,0.24,0.26,0.25,0.31,0.24,0.27,0.34,0.25,0.28,0.27,0.23,0.26,0.23,0.23,0.26,0.19,0.26,0.27,0.24,0.24,0.28,0.24,0.28,0.2,0.24,0.27,0.22,0.34,0.22,0.27,0.19,0.22,0.22,0.26,0.23,0.23,0.17,0.21,0.19,0.2,0.19,0.24,0.21,0.21,0.2,0.18,0.22,0.21,0.21,0.0,0.23,0.22,0.19,0.19,0.19,0.26,0.0,0.22,0.17,0.17,0.19,0.21,0.21,0.0,0.19,0.0,0.19,0.0,0.23,0.17,0.18,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.21,0.17,0.0,0.0,0.24,0.0,0.2,0.2,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.45
10/04/2021,1.1,1.05,1.15,0.92,0.99,0.86,0.99,0.89,0.85,0.8,0.84,0.84,0.82,0.75,0.79,0.62,0.77,0.88,0.72,0.67,0.7,0.68,0.73,0.63,0.62,0.68,0.64,0.64,0.61,0.63,0.64,0.59,0.63,0.55,0.53,0.53,0.55,0.59,0.53,0.47,0.54,0.59,0.64,0.52,0.5,0.47,0.46,0.54,0.49,0.4,0.46,0.47,0.44,0.39,0.42,0.45,0.45,0.45,0.4,0.43,0.45,0.42,0.4,0.41,0.43,0.33,0.4,0.36,0.4,0.41,0.41,0.37,0.37,0.33,0.59,0.39,0.37,0.36,0.38,0.4,0.35,0.33,0.33,0.35,0.38,0.35,0.36,0.31,0.39,0.35,0.31,0.32,0.34,0.35,0.32,0.35,0.3,0.29,0.31,0.29,0.29,0.27,0.32,0.27,0.26,0.29,0.31,0.27,0.23,0.3,0.29,0.27,0.27,0.26,0.26,0.29,0.26,0.28,0.27,0.31,0.26,0.25,0.26,0.27,0.27,0.29,0.27,0.26,0.3,0.26,0.27,0.27,0.25,0.25,0.24,0.24,0.26,0.21,0.28,0.25,0.24,0.23,0.25,0.25,0.21,0.21,0.24,0.22,0.23,0.25,0.23,0.27,0.19,0.23,0.21,0.22,0.22,0.22,0.2,0.2,0.21,0.23,0.2,0.23,0.2,0.21,0.21,0.22,0.21,0.2,0.22,0.21,0.22,0.2,0.22,0.18,0.21,0.18,0.17,0.2,0.19,0.19,0.21,0.18,0.21,0.0,0.17,0.18,0.2,0.0,0.19,0.18,0.19,0.18,0.17,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44
10/05/2021,1.33,1.09,1.03,0.76,0.92,0.83,0.85,0.81,0.5,0.84,1.08,0.85,0.76,0.76,0.72,0.73,0.9,0.96,0.8,0.66,0.8,0.68,0.75,0.59,0.65,0.8,0.48,0.6,0.6,0.64,0.61,0.67,0.65,0.57,0.6,0.44,0.52,0.64,0.64,0.49,0.52,0.62,0.66,0.47,0.55,0.49,0.4,0.55,0.45,0.37,0.52,0.55,0.4,0.48,0.4,0.44,0.43,0.42,0.31,0.48,0.48,0.45,0.39,0.38,0.44,0.42,0.35,0.45,0.39,0.45,0.37,0.42,0.52,0.36,0.0,0.37,0.4,0.41,0.37,0.37,0.32,0.37,0.31,0.39,0.44,0.36,0.36,0.32,0.39,0.33,0.37,0.32,0.37,0.37,0.22,0.41,0.31,0.29,0.39,0.28,0.3,0.22,0.22,0.28,0.28,0.27,0.24,0.21,0.24,0.27,0.3,0.25,0.22,0.24,0.28,0.3,0.28,0.28,0.26,0.39,0.25,0.24,0.25,0.27,0.26,0.32,0.24,0.29,0.33,0.25,0.28,0.28,0.22,0.26,0.24,0.23,0.26,0.2,0.26,0.27,0.25,0.24,0.26,0.24,0.28,0.19,0.23,0.26,0.22,0.34,0.22,0.27,0.19,0.21,0.22,0.26,0.23,0.24,0.0,0.22,0.19,0.21,0.19,0.25,0.21,0.21,0.2,0.18,0.24,0.21,0.22,0.0,0.24,0.22,0.18,0.2,0.19,0.28,0.18,0.23,0.18,0.18,0.19,0.21,0.22,0.0,0.19,0.0,0.2,0.0,0.27,0.18,0.17,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.17,0.0,0.0,0.25,0.0,0.2,0.21,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38000000000001
10/06/2021,1.33,1.09,1.03,0.76,0.92,0.83,0.85,0.81,0.5,0.84,1.08,0.85,0.76,0.76,0.72,0.73,0.9,0.96,0.8,0.66,0.8,0.68,0.75,0.59,0.65,0.8,0.48,0.6,0.6,0.64,0.61,0.67,0.65,0.57,0.6,0.44,0.52,0.64,0.64,0.49,0.52,0.62,0.66,0.47,0.55,0.49,0.4,0.55,0.45,0.37,0.52,0.55,0.4,0.48,0.4,0.44,0.43,0.42,0.31,0.48,0.48,0.45,0.39,0.38,0.44,0.42,0.35,0.45,0.39,0.45,0.37,0.42,0.52,0.36,0.0,0.37,0.4,0.41,0.37,0.37,0.32,0.37,0.31,0.39,0.44,0.36,0.36,0.32,0.39,0.33,0.37,0.32,0.37,0.37,0.22,0.41,0.31,0.29,0.39,0.28,0.3,0.22,0.22,0.28,0.28,0.27,0.24,0.21,0.24,0.27,0.3,0.25,0.22,0.24,0.28,0.3,0.28,0.28,0.26,0.39,0.25,0.24,0.25,0.27,0.26,0.32,0.24,0.29,0.33,0.25,0.28,0.28,0.22,0.26,0.24,0.23,0.26,0.2,0.26,0.27,0.25,0.24,0.26,0.24,0.28,0.19,0.23,0.26,0.22,0.34,0.22,0.27,0.19,0.21,0.22,0.26,0.23,0.24,0.0,0.22,0.19,0.21,0.19,0.25,0.21,0.21,0.2,0.18,0.24,0.21,0.22,0.0,0.24,0.22,0.18,0.2,0.19,0.28,0.18,0.23,0.18,0.18,0.19,0.21,0.22,0.0,0.19,0.0,0.2,0.0,0.27,0.18,0.17,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.17,0.0,0.0,0.25,0.0,0.2,0.21,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38000000000001
10/07/2021,1.29,1.04,1.04,0.73,0.92,0.82,0.84,0.81,0.48,0.83,1.09,0.85,0.74,0.73,0.72,0.45,0.9,0.93,0.81,0.66,0.81,0.69,0.74,0.58,0.66,0.8,0.46,0.61,0.61,0.63,0.62,0.67,0.65,0.58,0.61,0.44,0.53,0.64,0.64,0.48,0.53,0.61,0.64,0.47,0.56,0.48,0.41,0.52,0.46,0.35,0.53,0.54,0.4,0.44,0.4,0.44,0.45,0.42,0.32,0.47,0.48,0.45,0.39,0.38,0.45,0.43,0.36,0.46,0.39,0.45,0.38,0.42,0.52,0.37,0.0,0.37,0.41,0.41,0.36,0.37,0.33,0.37,0.32,0.39,0.44,0.36,0.36,0.32,0.38,0.32,0.37,0.32,0.38,0.36,0.22,0.42,0.31,0.29,0.39,0.26,0.3,0.22,0.22,0.3,0.28,0.27,0.27,0.21,0.24,0.26,0.3,0.25,0.23,0.23,0.28,0.29,0.29,0.27,0.27,0.4,0.25,0.24,0.25,0.27,0.26,0.31,0.25,0.28,0.33,0.26,0.28,0.29,0.22,0.26,0.24,0.23,0.26,0.21,0.26,0.28,0.24,0.24,0.26,0.24,0.28,0.19,0.23,0.26,0.22,0.35,0.23,0.27,0.19,0.21,0.22,0.26,0.23,0.23,0.0,0.22,0.19,0.21,0.2,0.24,0.21,0.21,0.2,0.18,0.23,0.21,0.22,0.0,0.24,0.22,0.18,0.2,0.19,0.28,0.17,0.24,0.18,0.18,0.19,0.21,0.2,0.0,0.2,0.0,0.2,0.0,0.28,0.17,0.17,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.17,0.0,0.0,0.18,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.2,0.22,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98
10/08/2021,1.26,1.02,1.05,0.72,0.92,0.78,0.84,0.81,0.48,0.84,1.07,0.86,0.74,0.73,0.71,0.46,0.88,0.9,0.78,0.65,0.82,0.68,0.76,0.58,0.68,0.81,0.46,0.6,0.59,0.64,0.61,0.66,0.65,0.6,0.6,0.44,0.54,0.63,0.62,0.44,0.53,0.62,0.65,0.47,0.55,0.46,0.41,0.53,0.47,0.33,0.53,0.56,0.4,0.47,0.4,0.45,0.45,0.43,0.31,0.48,0.5,0.45,0.39,0.39,0.45,0.45,0.36,0.48,0.38,0.45,0.38,0.43,0.56,0.38,0.0,0.38,0.41,0.39,0.36,0.37,0.33,0.35,0.31,0.39,0.44,0.36,0.36,0.32,0.4,0.32,0.36,0.32,0.38,0.36,0.21,0.42,0.31,0.3,0.39,0.27,0.3,0.22,0.23,0.29,0.29,0.27,0.26,0.21,0.25,0.26,0.28,0.25,0.23,0.24,0.3,0.3,0.29,0.27,0.28,0.4,0.24,0.24,0.25,0.28,0.26,0.31,0.25,0.28,0.33,0.25,0.28,0.3,0.23,0.26,0.24,0.22,0.27,0.2,0.26,0.27,0.24,0.24,0.27,0.21,0.28,0.19,0.23,0.24,0.22,0.36,0.23,0.28,0.19,0.21,0.22,0.27,0.23,0.24,0.0,0.22,0.19,0.21,0.19,0.23,0.21,0.22,0.2,0.17,0.23,0.21,0.22,0.0,0.24,0.22,0.19,0.21,0.18,0.27,0.18,0.23,0.18,0.17,0.19,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.28,0.17,0.18,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.17,0.0,0.0,0.18,0.0,0.23,0.17,0.0,0.0,0.25,0.0,0.2,0.22,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92000000000002
