,BRKR,PRGO,UHS,HRC,CHE,PINC,XRAY,EHC,ENSG,VRT,PEGA,BRKS,JBL,JNPR,CABO,SAIC,POWI,AEIS,SNX,NATI,XRX,AMKR,OLED,CDK,CCMP,DKS,AEO,WING,AAP,HOG,WEN,CHH,TPD.,IPG,LEG,FL,SCI,WMG,NXST,BWA,FUO.,FBHS,PHM,WH,NWL,NWSA,PII,TOL,WHR,PAG,TNL,LEA,COLM,ARMK,GNTX,HBI,KSS,SEB,TRGP,WSM,LANC,LAD,CHDN,KBH,NYT,DVN,LW,OVV,MRO,REYN,THO,INGR,FANG,ACI,FLO,ADT,BG,XEC,SEE,TXT,APA,AWI,AM,CSL,CASY,MAN,MSA,WSO,RHI,DCI,LII,ALLE,WMS,BAH,EME,G,GGG,JKHY,LECO,NDSN,SSD,TTC,WDFC,OSK,SON,OC,SC,EXP,BC,AYI,AOS,CCK,JBT,WWD,TPL,PWR,MSM,LPX,ITT,HII,FLS,ESI,CW,CR,ATR,MDU,WRK,VVV,VMI,CC,S9Q.,SNA,SLGN,RPM,COG,MMS,LSTR,KNX,KBR,HUBB,GPK,CHRW,APO,ALSN,NRG,UGI,WU,CG,TTEK,GRA,LFUS,HFC,EXPO,CNP,AGCO,LSI,NFG,VST,STLD,RBC,QTS,OLN,OGE,MKSI,EVRG,WTRG,CUBE,CPT,BWXT,LNT,AAON,NI,VER,RGLD,RXN,PNW,AFG,ELS,CBOE,AMH,AL,CF,SLG,POR,RYN,REXR,SAFE,STAG,SLM,SRC,TRNO,TW,UDR,ORI,OGS,MORN,IRM,COR,ARES,ATO,CLF,AMG,REG,LAMR,ACC,IFF,BRO,TPX,DLB,SPR,EGP,BKH,IDA,FR,FRT,HE,IIPR,LB,TXRH,CRI,RL,GPS,VNT,CLR,NEU,RS,ASH,KWR,TKR,SMG,HUN,MOS,WLK,X,WPC,ORA,COLD,HTA,CUZ,US Dollar,BBWI WI,NYCB,JEF,n/a,PSB,CONE,FDS,MTG,KIM,LPLA,ZION,WAL,CMA,LNC,SBNY,ZWS,CTRA,RRX,FAF,OGN,SEM,MCFE,CTXS,LUMN,M,HAS,TPR,VAC,HRB,SJM,CHK,CPB,TAP,WTS,ENS,TTEC,ADS,HWM,PKG,EXPI,AVNT,EVR,UFPI,IBKR,BCPC,HLI,AXS,VOYA,EQH,LAZ,NSA,ERIE,SUM
09/06/2021,1.54,1.16,1.38,1.72,1.32,1.37,1.27,1.33,1.24,0.74,0.71,0.63,0.75,0.85,0.88,0.69,0.95,0.56,0.75,0.71,0.7,0.84,0.66,0.58,0.63,0.56,0.28,0.44,0.38,0.34,0.39,0.4,0.0,0.45,0.37,0.37,0.47,0.42,0.4,0.35,0.0,0.27,0.39,0.39,0.36,0.34,0.34,0.43,0.41,0.46,0.36,0.36,0.41,0.37,0.37,0.41,0.41,0.34,0.31,0.45,0.29,0.37,0.43,0.42,0.47,0.31,0.26,0.28,0.26,0.3,0.41,0.31,0.25,0.54,0.32,0.0,0.32,0.0,0.28,0.29,0.28,0.26,0.29,0.3,0.34,0.28,0.26,0.27,0.32,0.27,0.26,0.28,0.27,0.26,0.27,0.31,0.28,0.29,0.28,0.3,0.28,0.27,0.3,0.25,0.27,0.27,0.0,0.3,0.27,0.26,0.28,0.29,0.29,0.27,0.25,0.34,0.25,0.28,0.28,0.26,0.26,0.23,0.27,0.29,0.26,0.28,0.27,0.23,0.28,0.23,0.0,0.28,0.28,0.25,0.3,0.27,0.29,0.31,0.74,0.29,0.31,0.26,0.0,0.26,0.25,0.23,0.25,0.0,0.33,0.0,0.3,0.29,0.36,0.23,0.29,0.24,0.0,0.23,0.27,0.3,0.0,0.26,0.24,0.0,0.25,0.25,0.24,0.23,0.27,0.25,0.29,0.23,0.0,0.23,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.46,0.7,0.23,0.23,0.24,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.38,0.39,0.3,0.3,0.31,0.26,0.24,0.25,0.27,0.0,0.0,0.24,0.24,0.23,0.27,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.59
09/07/2021,1.56,1.18,1.38,1.73,1.3,1.37,1.28,1.33,1.24,0.73,0.72,0.64,0.76,0.84,0.86,0.7,0.95,0.56,0.74,0.71,0.68,0.85,0.67,0.59,0.62,0.57,0.28,0.44,0.38,0.34,0.39,0.39,0.0,0.45,0.36,0.37,0.47,0.42,0.4,0.35,0.0,0.27,0.39,0.39,0.37,0.34,0.35,0.43,0.41,0.46,0.36,0.36,0.41,0.36,0.37,0.4,0.4,0.34,0.31,0.44,0.29,0.37,0.43,0.42,0.47,0.31,0.25,0.28,0.26,0.3,0.4,0.31,0.25,0.55,0.32,0.0,0.32,0.0,0.28,0.28,0.28,0.26,0.3,0.29,0.34,0.28,0.26,0.27,0.31,0.26,0.26,0.29,0.27,0.26,0.27,0.31,0.28,0.29,0.28,0.3,0.28,0.27,0.3,0.25,0.27,0.26,0.0,0.29,0.27,0.26,0.27,0.3,0.28,0.26,0.25,0.35,0.25,0.29,0.28,0.26,0.25,0.23,0.27,0.28,0.26,0.28,0.27,0.23,0.28,0.23,0.0,0.27,0.28,0.25,0.31,0.27,0.29,0.32,0.75,0.29,0.31,0.26,0.0,0.26,0.25,0.23,0.26,0.0,0.34,0.0,0.3,0.29,0.35,0.24,0.29,0.24,0.0,0.23,0.27,0.31,0.0,0.25,0.24,0.0,0.25,0.24,0.24,0.23,0.27,0.25,0.29,0.23,0.0,0.24,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.46,0.7,0.23,0.23,0.24,0.25,0.0,0.0,0.23,0.27,0.0,0.38,0.39,0.38,0.29,0.31,0.31,0.26,0.24,0.26,0.27,0.0,0.0,0.24,0.24,0.23,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57
09/08/2021,1.56,1.18,1.38,1.73,1.3,1.37,1.28,1.33,1.24,0.73,0.72,0.64,0.76,0.84,0.86,0.7,0.95,0.56,0.74,0.71,0.68,0.85,0.67,0.59,0.62,0.57,0.28,0.44,0.38,0.34,0.39,0.39,0.0,0.45,0.36,0.37,0.47,0.42,0.4,0.35,0.0,0.27,0.39,0.39,0.37,0.34,0.35,0.43,0.41,0.46,0.36,0.36,0.41,0.36,0.37,0.4,0.4,0.34,0.31,0.44,0.29,0.37,0.43,0.42,0.47,0.31,0.25,0.28,0.26,0.3,0.4,0.31,0.25,0.55,0.32,0.0,0.32,0.0,0.28,0.28,0.28,0.26,0.3,0.29,0.34,0.28,0.26,0.27,0.31,0.26,0.26,0.29,0.27,0.26,0.27,0.31,0.28,0.29,0.28,0.3,0.28,0.27,0.3,0.25,0.27,0.26,0.0,0.29,0.27,0.26,0.27,0.3,0.28,0.26,0.25,0.35,0.25,0.29,0.28,0.26,0.25,0.23,0.27,0.28,0.26,0.28,0.27,0.23,0.28,0.23,0.0,0.27,0.28,0.25,0.31,0.27,0.29,0.32,0.75,0.29,0.31,0.26,0.0,0.26,0.25,0.23,0.26,0.0,0.34,0.0,0.3,0.29,0.35,0.24,0.29,0.24,0.0,0.23,0.27,0.31,0.0,0.25,0.24,0.0,0.25,0.24,0.24,0.23,0.27,0.25,0.29,0.23,0.0,0.24,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.46,0.7,0.23,0.23,0.24,0.25,0.0,0.0,0.23,0.27,0.0,0.38,0.39,0.38,0.29,0.31,0.31,0.26,0.24,0.26,0.27,0.0,0.0,0.24,0.24,0.23,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57
09/09/2021,1.56,1.18,1.38,1.73,1.3,1.37,1.28,1.33,1.24,0.73,0.72,0.64,0.76,0.84,0.86,0.7,0.95,0.56,0.74,0.71,0.68,0.85,0.67,0.59,0.62,0.57,0.28,0.44,0.38,0.34,0.39,0.39,0.0,0.45,0.36,0.37,0.47,0.42,0.4,0.35,0.0,0.27,0.39,0.39,0.37,0.34,0.35,0.43,0.41,0.46,0.36,0.36,0.41,0.36,0.37,0.4,0.4,0.34,0.31,0.44,0.29,0.37,0.43,0.42,0.47,0.31,0.25,0.28,0.26,0.3,0.4,0.31,0.25,0.55,0.32,0.0,0.32,0.0,0.28,0.28,0.28,0.26,0.3,0.29,0.34,0.28,0.26,0.27,0.31,0.26,0.26,0.29,0.27,0.26,0.27,0.31,0.28,0.29,0.28,0.3,0.28,0.27,0.3,0.25,0.27,0.26,0.0,0.29,0.27,0.26,0.27,0.3,0.28,0.26,0.25,0.35,0.25,0.29,0.28,0.26,0.25,0.23,0.27,0.28,0.26,0.28,0.27,0.23,0.28,0.23,0.0,0.27,0.28,0.25,0.31,0.27,0.29,0.32,0.75,0.29,0.31,0.26,0.0,0.26,0.25,0.23,0.26,0.0,0.34,0.0,0.3,0.29,0.35,0.24,0.29,0.24,0.0,0.23,0.27,0.31,0.0,0.25,0.24,0.0,0.25,0.24,0.24,0.23,0.27,0.25,0.29,0.23,0.0,0.24,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.46,0.7,0.23,0.23,0.24,0.25,0.0,0.0,0.23,0.27,0.0,0.38,0.39,0.38,0.29,0.31,0.31,0.26,0.24,0.26,0.27,0.0,0.0,0.24,0.24,0.23,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57
09/10/2021,1.57,1.19,1.39,1.75,1.28,1.41,1.29,1.33,1.23,0.74,0.72,0.68,0.78,0.83,0.83,0.69,0.95,0.57,0.75,0.7,0.66,0.86,0.66,0.6,0.63,0.56,0.28,0.45,0.39,0.33,0.39,0.4,0.0,0.45,0.36,0.35,0.47,0.43,0.39,0.35,0.0,0.26,0.39,0.39,0.37,0.34,0.34,0.44,0.4,0.46,0.37,0.36,0.41,0.36,0.37,0.4,0.4,0.34,0.31,0.43,0.29,0.37,0.45,0.42,0.47,0.31,0.25,0.28,0.26,0.3,0.4,0.32,0.25,0.56,0.32,0.0,0.32,0.0,0.28,0.28,0.28,0.26,0.3,0.29,0.34,0.27,0.27,0.27,0.31,0.26,0.25,0.28,0.27,0.26,0.26,0.31,0.28,0.29,0.28,0.3,0.27,0.27,0.3,0.24,0.27,0.26,0.0,0.29,0.26,0.25,0.27,0.3,0.29,0.27,0.24,0.35,0.25,0.29,0.27,0.26,0.25,0.23,0.27,0.28,0.25,0.28,0.26,0.23,0.28,0.23,0.0,0.27,0.27,0.25,0.32,0.27,0.29,0.32,0.74,0.29,0.31,0.26,0.0,0.26,0.25,0.0,0.26,0.0,0.33,0.0,0.3,0.29,0.35,0.24,0.28,0.24,0.0,0.23,0.27,0.31,0.0,0.25,0.24,0.23,0.25,0.24,0.24,0.23,0.27,0.24,0.28,0.23,0.0,0.24,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.24,0.23,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.46,0.69,0.23,0.23,0.24,0.25,0.0,0.0,0.22,0.27,0.0,0.39,0.38,0.38,0.29,0.31,0.3,0.26,0.24,0.26,0.27,0.0,0.0,0.25,0.25,0.24,0.27,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.56
09/13/2021,1.57,1.27,1.35,1.76,1.33,1.47,1.3,1.35,1.22,0.66,0.71,0.69,0.77,0.83,0.84,0.7,0.94,0.55,0.72,0.72,0.65,0.85,0.65,0.61,0.63,0.53,0.29,0.46,0.39,0.33,0.39,0.4,0.0,0.45,0.37,0.35,0.47,0.45,0.39,0.35,0.0,0.26,0.36,0.4,0.37,0.34,0.34,0.43,0.4,0.48,0.36,0.36,0.41,0.36,0.38,0.4,0.39,0.34,0.31,0.45,0.29,0.39,0.45,0.41,0.46,0.3,0.25,0.28,0.26,0.3,0.4,0.31,0.25,0.54,0.32,0.0,0.32,0.0,0.27,0.29,0.27,0.26,0.3,0.29,0.33,0.28,0.26,0.27,0.32,0.26,0.26,0.28,0.28,0.27,0.26,0.31,0.28,0.29,0.28,0.3,0.27,0.27,0.3,0.24,0.26,0.26,0.0,0.28,0.27,0.25,0.27,0.29,0.29,0.27,0.24,0.35,0.25,0.29,0.27,0.26,0.25,0.23,0.27,0.28,0.25,0.27,0.27,0.24,0.28,0.22,0.0,0.27,0.27,0.25,0.33,0.26,0.28,0.31,0.74,0.29,0.31,0.26,0.0,0.25,0.25,0.22,0.26,0.0,0.34,0.0,0.3,0.28,0.36,0.25,0.27,0.24,0.23,0.23,0.27,0.31,0.0,0.25,0.24,0.23,0.26,0.25,0.24,0.23,0.27,0.25,0.28,0.23,0.0,0.24,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.25,0.23,0.0,0.0,0.0,0.0,0.22,0.25,0.0,0.49,0.69,0.23,0.0,0.24,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.39,0.39,0.29,0.31,0.31,0.26,0.24,0.26,0.27,0.0,0.0,0.25,0.24,0.23,0.26,0.0,0.24,0.0,0.24,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61
09/14/2021,1.57,1.27,1.34,1.77,1.33,1.5,1.28,1.35,1.23,0.65,0.7,0.7,0.79,0.83,0.84,0.7,0.95,0.56,0.71,0.73,0.64,0.85,0.66,0.62,0.63,0.53,0.29,0.47,0.39,0.33,0.39,0.41,0.0,0.45,0.36,0.34,0.47,0.45,0.39,0.36,0.0,0.27,0.36,0.4,0.37,0.34,0.35,0.43,0.4,0.48,0.37,0.36,0.42,0.35,0.38,0.41,0.38,0.34,0.31,0.45,0.3,0.39,0.44,0.41,0.47,0.3,0.25,0.28,0.26,0.3,0.4,0.32,0.25,0.51,0.32,0.0,0.32,0.0,0.27,0.28,0.27,0.25,0.3,0.29,0.32,0.28,0.26,0.27,0.32,0.26,0.25,0.29,0.28,0.27,0.26,0.31,0.28,0.29,0.28,0.3,0.27,0.27,0.3,0.24,0.26,0.27,0.22,0.28,0.27,0.26,0.27,0.29,0.29,0.27,0.24,0.36,0.25,0.29,0.27,0.26,0.25,0.23,0.26,0.28,0.25,0.27,0.27,0.24,0.29,0.0,0.0,0.27,0.28,0.25,0.33,0.26,0.28,0.32,0.75,0.29,0.31,0.26,0.0,0.25,0.25,0.22,0.25,0.0,0.34,0.0,0.3,0.28,0.36,0.25,0.27,0.24,0.23,0.23,0.27,0.31,0.0,0.26,0.24,0.23,0.25,0.24,0.24,0.24,0.27,0.25,0.29,0.23,0.0,0.24,0.35,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.23,0.23,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.49,0.7,0.22,0.0,0.24,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.4,0.39,0.29,0.31,0.32,0.26,0.24,0.26,0.27,0.0,0.0,0.25,0.25,0.24,0.27,0.0,0.23,0.0,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.74000000000001
09/15/2021,1.57,1.27,1.34,1.77,1.33,1.5,1.28,1.35,1.23,0.65,0.7,0.7,0.79,0.83,0.84,0.7,0.95,0.56,0.71,0.73,0.64,0.85,0.66,0.62,0.63,0.53,0.29,0.47,0.39,0.33,0.39,0.41,0.0,0.45,0.36,0.34,0.47,0.45,0.39,0.36,0.0,0.27,0.36,0.4,0.37,0.34,0.35,0.43,0.4,0.48,0.37,0.36,0.42,0.35,0.38,0.41,0.38,0.34,0.31,0.45,0.3,0.39,0.44,0.41,0.47,0.3,0.25,0.28,0.26,0.3,0.4,0.32,0.25,0.51,0.32,0.0,0.32,0.0,0.27,0.28,0.27,0.25,0.3,0.29,0.32,0.28,0.26,0.27,0.32,0.26,0.25,0.29,0.28,0.27,0.26,0.31,0.28,0.29,0.28,0.3,0.27,0.27,0.3,0.24,0.26,0.27,0.22,0.28,0.27,0.26,0.27,0.29,0.29,0.27,0.24,0.36,0.25,0.29,0.27,0.26,0.25,0.23,0.26,0.28,0.25,0.27,0.27,0.24,0.29,0.0,0.0,0.27,0.28,0.25,0.33,0.26,0.28,0.32,0.75,0.29,0.31,0.26,0.0,0.25,0.25,0.22,0.25,0.0,0.34,0.0,0.3,0.28,0.36,0.25,0.27,0.24,0.23,0.23,0.27,0.31,0.0,0.26,0.24,0.23,0.25,0.24,0.24,0.24,0.27,0.25,0.29,0.23,0.0,0.24,0.35,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.23,0.23,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.49,0.7,0.22,0.0,0.24,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.4,0.39,0.29,0.31,0.32,0.26,0.24,0.26,0.27,0.0,0.0,0.25,0.25,0.24,0.27,0.0,0.23,0.0,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.74000000000001
09/16/2021,1.5,1.3,1.35,1.76,1.33,1.47,1.29,1.31,1.22,0.63,0.69,0.7,0.78,0.84,0.84,0.71,0.96,0.56,0.71,0.72,0.64,0.88,0.65,0.62,0.63,0.52,0.29,0.46,0.39,0.33,0.39,0.41,0.0,0.46,0.37,0.33,0.47,0.45,0.4,0.36,0.0,0.27,0.36,0.4,0.37,0.34,0.36,0.42,0.4,0.48,0.38,0.36,0.42,0.36,0.38,0.41,0.38,0.34,0.31,0.45,0.29,0.38,0.44,0.41,0.46,0.31,0.25,0.3,0.28,0.31,0.41,0.32,0.26,0.51,0.32,0.0,0.33,0.0,0.27,0.28,0.29,0.26,0.31,0.29,0.33,0.28,0.26,0.27,0.32,0.26,0.25,0.28,0.27,0.27,0.26,0.3,0.28,0.28,0.28,0.3,0.27,0.27,0.3,0.24,0.26,0.27,0.22,0.29,0.27,0.26,0.27,0.28,0.29,0.28,0.24,0.35,0.25,0.28,0.27,0.26,0.25,0.23,0.27,0.28,0.24,0.27,0.27,0.24,0.29,0.22,0.0,0.27,0.27,0.25,0.34,0.26,0.28,0.31,0.76,0.28,0.3,0.26,0.0,0.26,0.25,0.0,0.26,0.0,0.34,0.0,0.29,0.29,0.36,0.24,0.27,0.24,0.23,0.23,0.26,0.31,0.0,0.26,0.24,0.23,0.25,0.24,0.24,0.23,0.27,0.24,0.29,0.23,0.0,0.24,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.22,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0,0.49,0.7,0.23,0.0,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.39,0.4,0.39,0.29,0.31,0.33,0.25,0.24,0.26,0.27,0.0,0.0,0.25,0.25,0.24,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.65
09/17/2021,1.51,1.34,1.34,1.78,1.34,1.52,1.31,1.3,1.22,0.63,0.68,0.71,0.78,0.84,0.81,0.7,0.96,0.56,0.7,0.72,0.64,0.89,0.65,0.62,0.62,0.53,0.28,0.46,0.4,0.33,0.39,0.41,0.0,0.46,0.36,0.33,0.47,0.46,0.39,0.36,0.0,0.27,0.35,0.41,0.37,0.35,0.35,0.42,0.4,0.48,0.38,0.36,0.43,0.35,0.39,0.41,0.38,0.34,0.31,0.45,0.29,0.38,0.45,0.41,0.46,0.31,0.25,0.29,0.27,0.31,0.4,0.32,0.25,0.5,0.32,0.0,0.33,0.0,0.27,0.28,0.28,0.26,0.31,0.29,0.33,0.28,0.26,0.27,0.32,0.26,0.25,0.28,0.27,0.26,0.26,0.31,0.28,0.29,0.28,0.31,0.27,0.27,0.3,0.24,0.26,0.27,0.23,0.28,0.27,0.25,0.26,0.29,0.29,0.28,0.24,0.36,0.25,0.28,0.27,0.26,0.25,0.23,0.27,0.29,0.25,0.27,0.26,0.25,0.29,0.0,0.0,0.27,0.27,0.25,0.34,0.27,0.28,0.32,0.74,0.29,0.3,0.27,0.0,0.26,0.25,0.0,0.26,0.0,0.34,0.0,0.29,0.29,0.36,0.24,0.27,0.24,0.22,0.22,0.26,0.31,0.0,0.26,0.24,0.24,0.25,0.24,0.24,0.24,0.26,0.25,0.29,0.23,0.0,0.24,0.35,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0,0.49,0.71,0.23,0.0,0.24,0.25,0.0,0.0,0.23,0.25,0.0,0.38,0.39,0.39,0.29,0.31,0.33,0.25,0.24,0.26,0.26,0.0,0.0,0.25,0.25,0.24,0.25,0.0,0.24,0.0,0.24,0.0,0.0,0.49,0.23,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75999999999999
