,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,T,KO,PEP,ABBV,NKE,TMO,MRK,ACN,AVGO,LLY,DHR,TXN,COST,MCD,MDT,QCOM,UPS,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,AMT,IBM,AMAT,GS,TGT,CAT,AMD,GE,AXP,ISRG,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,PLD,FIS,ZTS,MU,BKNG,LRCX,MDLZ,SYK,CCI,TMUS,GILD,ADP,TJX,CI,PNC,USB,CME,EL,CSX,ATVI,TFC,EQIX,GM,BDX,CB,MMC,FDX,COF,CL,ILMN,EW,ICE,NSC,SHW,FISV,ADSK,ITW,APD,ADI,BSX,REGN,MCO,ETN,HCA,NXPI,TWTR,IDXX,GPN,EMR,F,HUM,PGR,WM,AON,XTSLA,FCX,NEM,ROP,JCI,DG,VRTX,BIIB,ECL,IQV,KLAC,PSA,DOW,TROW,EXC,APTV,DXCM,SNPS,INFO,DLR,ALGN,CNC,MET,ROST,CMG,KMB,A,SLB,MSCI,EBAY,TT,TEL,AIG,STZ,PH,CARR,ALL,PRU,MCHP,BK,ORLY,EA,ALXN,BAX,APH,SPG,SRE,PPG,CTSH,SBAC,WELL,DFS,TDG,RMD,KMI,HPQ,IFF,GIS,SYY,CDNS,MPC,MAR,TRV,MSI,PSX,OTIS,WMB,CTVA,ROK,MTD,AZO,MNST,FRC,PAYX,SWK,XLNX,AFL,127.HK,YUM,CMI,HLT,FTNT,CTAS,ZBH,ADM,WBA,AVB,GLW,CBRE,GE.,ANSS,MCK,SIVB,NUE,WST,AWK,KR,PEG,USD,EFX,VRSK,KEYS,MRNA,n/a,STT,AMP,O,ENPH,ETSY,MTCH,SUM
10/22/2021,6.65,6.59,4.27,2.31,2.45,2.32,1.5,1.58,1.99,1.43,1.12,1.15,0.91,1.08,0.97,0.9,0.89,0.98,0.86,0.71,0.81,0.62,0.81,0.64,0.67,0.67,0.6,0.52,0.6,0.63,0.54,0.57,0.66,0.57,0.63,0.59,0.55,0.56,0.52,0.59,0.52,0.47,0.43,0.4,0.45,0.46,0.36,0.42,0.46,0.41,0.33,0.45,0.45,0.38,0.42,0.37,0.35,0.36,0.35,0.4,0.35,0.31,0.4,0.33,0.33,0.35,0.39,0.28,0.32,0.35,0.25,0.31,0.27,0.29,0.22,0.27,0.21,0.28,0.23,0.24,0.26,0.21,0.2,0.24,0.26,0.22,0.2,0.25,0.23,0.22,0.21,0.22,0.17,0.24,0.2,0.24,0.2,0.23,0.24,0.16,0.22,0.18,0.17,0.21,0.21,0.19,0.21,0.19,0.19,0.18,0.19,0.27,0.18,0.16,0.17,0.18,0.17,0.15,0.15,0.16,0.14,0.17,0.17,0.16,0.15,0.17,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.13,0.11,0.14,0.11,0.15,0.13,0.13,0.14,0.15,0.14,0.12,0.14,0.14,0.0,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.11,0.13,0.13,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.12,0.13,0.12,0.12,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.16,0.0,0.0,0.0,0.0,0.0,0.0,85.84
10/25/2021,6.64,6.61,4.23,2.31,2.42,2.28,1.5,1.6,2.05,1.43,1.1,1.19,0.81,1.09,0.96,0.88,0.88,0.98,0.86,0.7,0.82,0.62,0.8,0.64,0.66,0.68,0.62,0.52,0.6,0.62,0.54,0.59,0.68,0.58,0.62,0.59,0.54,0.56,0.53,0.6,0.51,0.46,0.43,0.41,0.45,0.45,0.36,0.42,0.47,0.4,0.34,0.46,0.45,0.38,0.41,0.36,0.36,0.32,0.34,0.39,0.35,0.31,0.41,0.32,0.32,0.35,0.39,0.28,0.32,0.35,0.26,0.31,0.3,0.3,0.22,0.28,0.22,0.28,0.22,0.24,0.27,0.22,0.19,0.24,0.26,0.22,0.21,0.26,0.24,0.22,0.21,0.22,0.17,0.24,0.21,0.24,0.2,0.23,0.24,0.16,0.21,0.18,0.17,0.21,0.21,0.2,0.21,0.18,0.19,0.18,0.18,0.28,0.18,0.17,0.17,0.18,0.18,0.15,0.15,0.16,0.14,0.17,0.18,0.17,0.16,0.18,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.13,0.11,0.14,0.11,0.15,0.13,0.13,0.14,0.15,0.14,0.12,0.14,0.14,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,85.81
10/26/2021,6.61,6.58,4.12,2.2,2.35,2.22,1.51,1.6,2.09,1.45,1.1,1.21,0.8,1.1,0.97,0.88,0.87,1.0,0.87,0.7,0.84,0.62,0.81,0.57,0.66,0.69,0.63,0.52,0.6,0.62,0.55,0.59,0.68,0.58,0.63,0.59,0.55,0.56,0.52,0.61,0.51,0.47,0.42,0.42,0.46,0.46,0.36,0.44,0.47,0.41,0.34,0.46,0.46,0.38,0.42,0.37,0.37,0.32,0.35,0.4,0.35,0.31,0.41,0.32,0.34,0.35,0.39,0.27,0.33,0.36,0.26,0.31,0.3,0.3,0.22,0.28,0.21,0.28,0.22,0.24,0.27,0.22,0.19,0.24,0.26,0.22,0.21,0.26,0.24,0.22,0.22,0.23,0.17,0.24,0.21,0.24,0.2,0.24,0.24,0.16,0.21,0.18,0.17,0.21,0.21,0.2,0.21,0.18,0.19,0.18,0.18,0.27,0.18,0.17,0.18,0.19,0.18,0.15,0.14,0.16,0.13,0.17,0.18,0.17,0.16,0.18,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.14,0.15,0.15,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.14,0.13,0.14,0.13,0.15,0.15,0.12,0.14,0.15,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.1,0.0,0.0,0.0,0.0,0.0,85.72999999999999
10/27/2021,6.61,6.58,4.12,2.2,2.35,2.22,1.51,1.6,2.09,1.45,1.1,1.21,0.8,1.1,0.97,0.88,0.87,1.0,0.87,0.7,0.84,0.62,0.81,0.57,0.66,0.69,0.63,0.52,0.6,0.62,0.55,0.59,0.68,0.58,0.63,0.59,0.55,0.56,0.52,0.61,0.51,0.47,0.42,0.42,0.46,0.46,0.36,0.44,0.47,0.41,0.34,0.46,0.46,0.38,0.42,0.37,0.37,0.32,0.35,0.4,0.35,0.31,0.41,0.32,0.34,0.35,0.39,0.27,0.33,0.36,0.26,0.31,0.3,0.3,0.22,0.28,0.21,0.28,0.22,0.24,0.27,0.22,0.19,0.24,0.26,0.22,0.21,0.26,0.24,0.22,0.22,0.23,0.17,0.24,0.21,0.24,0.2,0.24,0.24,0.16,0.21,0.18,0.17,0.21,0.21,0.2,0.21,0.18,0.19,0.18,0.18,0.27,0.18,0.17,0.18,0.19,0.18,0.15,0.14,0.16,0.13,0.17,0.18,0.17,0.16,0.18,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.14,0.15,0.15,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.14,0.13,0.14,0.13,0.15,0.15,0.12,0.14,0.15,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.1,0.0,0.0,0.0,0.0,0.0,85.72999999999999
10/28/2021,6.58,6.53,4.07,2.21,2.33,2.21,1.51,1.63,2.34,1.44,1.11,1.2,0.82,1.11,0.96,0.89,0.88,0.99,0.87,0.7,0.84,0.61,0.81,0.56,0.65,0.68,0.63,0.52,0.59,0.62,0.54,0.59,0.67,0.58,0.63,0.6,0.55,0.55,0.52,0.61,0.5,0.47,0.42,0.42,0.45,0.46,0.36,0.44,0.47,0.4,0.33,0.46,0.46,0.38,0.42,0.37,0.36,0.32,0.35,0.4,0.36,0.31,0.42,0.32,0.33,0.35,0.39,0.28,0.33,0.35,0.25,0.31,0.3,0.3,0.21,0.28,0.22,0.28,0.22,0.24,0.26,0.21,0.19,0.24,0.26,0.22,0.21,0.26,0.24,0.22,0.22,0.23,0.18,0.24,0.21,0.24,0.2,0.23,0.24,0.16,0.21,0.18,0.17,0.21,0.21,0.2,0.21,0.18,0.19,0.18,0.18,0.28,0.18,0.17,0.18,0.18,0.17,0.15,0.14,0.16,0.13,0.16,0.18,0.17,0.16,0.18,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.13,0.15,0.15,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.13,0.13,0.11,0.14,0.12,0.14,0.13,0.14,0.14,0.15,0.15,0.12,0.14,0.14,0.0,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.0,85.72000000000001
10/29/2021,6.59,6.55,4.13,2.12,2.36,2.22,1.51,1.73,2.32,1.44,1.1,1.21,0.8,1.1,0.98,0.88,0.88,1.0,0.86,0.69,0.84,0.62,0.81,0.55,0.66,0.69,0.64,0.51,0.6,0.63,0.54,0.59,0.67,0.59,0.63,0.61,0.55,0.55,0.51,0.61,0.5,0.47,0.42,0.45,0.45,0.46,0.36,0.44,0.47,0.4,0.33,0.46,0.47,0.38,0.42,0.37,0.37,0.32,0.34,0.4,0.36,0.31,0.42,0.33,0.33,0.35,0.38,0.27,0.33,0.35,0.25,0.32,0.3,0.3,0.21,0.28,0.22,0.28,0.22,0.24,0.26,0.22,0.19,0.24,0.26,0.22,0.21,0.26,0.24,0.22,0.22,0.23,0.18,0.24,0.21,0.24,0.2,0.23,0.24,0.16,0.21,0.18,0.17,0.21,0.21,0.2,0.22,0.18,0.2,0.18,0.18,0.28,0.18,0.17,0.18,0.18,0.17,0.15,0.14,0.16,0.13,0.17,0.18,0.17,0.16,0.17,0.2,0.11,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.16,0.13,0.15,0.15,0.12,0.13,0.14,0.13,0.16,0.15,0.15,0.13,0.13,0.12,0.13,0.12,0.14,0.13,0.14,0.13,0.15,0.14,0.12,0.13,0.14,0.0,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,85.91000000000001
11/01/2021,6.69,6.81,4.19,2.11,2.46,2.31,1.5,1.74,2.44,1.42,0.99,1.21,0.78,1.1,0.97,0.81,0.86,0.99,0.85,0.66,0.84,0.61,0.81,0.54,0.66,0.68,0.63,0.51,0.61,0.62,0.54,0.59,0.68,0.61,0.63,0.6,0.56,0.54,0.49,0.61,0.51,0.45,0.42,0.44,0.44,0.46,0.36,0.44,0.47,0.4,0.33,0.46,0.47,0.37,0.42,0.37,0.36,0.31,0.35,0.4,0.35,0.31,0.41,0.32,0.32,0.36,0.39,0.28,0.33,0.34,0.24,0.32,0.29,0.3,0.19,0.28,0.22,0.28,0.22,0.24,0.26,0.22,0.19,0.24,0.26,0.22,0.21,0.25,0.23,0.22,0.21,0.23,0.17,0.24,0.21,0.22,0.19,0.24,0.24,0.16,0.19,0.18,0.17,0.2,0.21,0.2,0.22,0.16,0.2,0.18,0.19,0.26,0.17,0.18,0.18,0.19,0.17,0.15,0.12,0.15,0.12,0.16,0.19,0.17,0.16,0.17,0.2,0.13,0.16,0.12,0.14,0.15,0.15,0.13,0.11,0.15,0.13,0.16,0.15,0.12,0.13,0.14,0.13,0.16,0.14,0.15,0.13,0.14,0.12,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.0,0.1,0.13,0.11,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.13,0.13,0.12,0.11,0.11,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.1,0.11,0.11,0.13,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.1,0.0,0.0,0.0,0.0,85.93
11/02/2021,6.56,6.95,4.09,2.15,2.49,2.34,1.48,1.78,2.52,1.41,0.99,1.22,0.76,1.1,0.97,0.81,0.86,0.99,0.86,0.66,0.86,0.61,0.81,0.55,0.66,0.68,0.63,0.5,0.61,0.62,0.56,0.6,0.69,0.62,0.63,0.6,0.56,0.55,0.49,0.61,0.51,0.45,0.42,0.43,0.44,0.46,0.36,0.44,0.47,0.39,0.33,0.46,0.48,0.35,0.42,0.37,0.36,0.31,0.35,0.39,0.35,0.31,0.41,0.32,0.31,0.36,0.39,0.27,0.33,0.34,0.23,0.32,0.3,0.3,0.19,0.28,0.22,0.27,0.22,0.24,0.25,0.22,0.19,0.23,0.27,0.22,0.2,0.25,0.23,0.22,0.21,0.23,0.17,0.24,0.21,0.22,0.19,0.24,0.24,0.16,0.19,0.18,0.17,0.21,0.22,0.2,0.21,0.16,0.2,0.18,0.19,0.26,0.17,0.18,0.18,0.18,0.17,0.15,0.12,0.16,0.12,0.16,0.19,0.17,0.16,0.17,0.2,0.13,0.16,0.12,0.14,0.15,0.15,0.13,0.11,0.15,0.14,0.16,0.15,0.12,0.14,0.14,0.13,0.17,0.15,0.15,0.12,0.14,0.12,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.14,0.12,0.13,0.14,0.0,0.1,0.13,0.1,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.13,0.13,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.0,0.11,0.0,0.0,0.0,86.03
11/03/2021,6.56,6.95,4.09,2.15,2.49,2.34,1.48,1.78,2.52,1.41,0.99,1.22,0.76,1.1,0.97,0.81,0.86,0.99,0.86,0.66,0.86,0.61,0.81,0.55,0.66,0.68,0.63,0.5,0.61,0.62,0.56,0.6,0.69,0.62,0.63,0.6,0.56,0.55,0.49,0.61,0.51,0.45,0.42,0.43,0.44,0.46,0.36,0.44,0.47,0.39,0.33,0.46,0.48,0.35,0.42,0.37,0.36,0.31,0.35,0.39,0.35,0.31,0.41,0.32,0.31,0.36,0.39,0.27,0.33,0.34,0.23,0.32,0.3,0.3,0.19,0.28,0.22,0.27,0.22,0.24,0.25,0.22,0.19,0.23,0.27,0.22,0.2,0.25,0.23,0.22,0.21,0.23,0.17,0.24,0.21,0.22,0.19,0.24,0.24,0.16,0.19,0.18,0.17,0.21,0.22,0.2,0.21,0.16,0.2,0.18,0.19,0.26,0.17,0.18,0.18,0.18,0.17,0.15,0.12,0.16,0.12,0.16,0.19,0.17,0.16,0.17,0.2,0.13,0.16,0.12,0.14,0.15,0.15,0.13,0.11,0.15,0.14,0.16,0.15,0.12,0.14,0.14,0.13,0.17,0.15,0.15,0.12,0.14,0.12,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.14,0.12,0.13,0.14,0.0,0.1,0.13,0.1,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.13,0.13,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.0,0.11,0.0,0.0,0.0,86.03
11/04/2021,6.51,6.89,4.02,2.19,2.41,2.26,1.47,1.79,2.73,1.41,1.0,1.2,0.76,1.08,0.96,0.81,0.86,0.99,0.85,0.67,0.84,0.61,0.82,0.56,0.66,0.68,0.63,0.5,0.61,0.62,0.56,0.59,0.7,0.62,0.62,0.6,0.55,0.55,0.48,0.61,0.52,0.45,0.43,0.43,0.43,0.46,0.36,0.43,0.47,0.39,0.33,0.46,0.46,0.36,0.42,0.37,0.36,0.31,0.35,0.4,0.35,0.31,0.42,0.32,0.31,0.36,0.38,0.28,0.33,0.34,0.23,0.31,0.29,0.3,0.19,0.28,0.22,0.28,0.23,0.24,0.25,0.22,0.19,0.23,0.26,0.22,0.21,0.25,0.23,0.22,0.21,0.22,0.17,0.24,0.21,0.23,0.19,0.24,0.23,0.16,0.19,0.18,0.17,0.2,0.22,0.2,0.21,0.17,0.19,0.18,0.18,0.26,0.17,0.18,0.18,0.18,0.17,0.15,0.12,0.16,0.12,0.16,0.2,0.16,0.15,0.17,0.19,0.13,0.16,0.12,0.14,0.15,0.15,0.13,0.11,0.15,0.13,0.17,0.15,0.12,0.13,0.15,0.13,0.17,0.15,0.14,0.12,0.14,0.12,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.14,0.12,0.14,0.14,0.1,0.1,0.13,0.1,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.13,0.14,0.12,0.11,0.11,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.11,0.11,0.14,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.11,0.0,0.11,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.1,0.1,0.11,0.0,0.0,0.0,85.89
11/05/2021,6.53,6.94,4.0,2.17,2.43,2.29,1.47,1.82,2.63,1.41,0.98,1.19,0.75,1.08,0.97,0.79,0.86,0.98,0.85,0.67,0.84,0.6,0.82,0.56,0.67,0.71,0.63,0.5,0.6,0.62,0.57,0.59,0.69,0.62,0.63,0.61,0.56,0.55,0.49,0.61,0.52,0.45,0.42,0.42,0.44,0.47,0.36,0.43,0.46,0.39,0.34,0.46,0.47,0.36,0.42,0.37,0.36,0.31,0.36,0.4,0.35,0.31,0.43,0.32,0.31,0.36,0.38,0.28,0.33,0.34,0.23,0.31,0.28,0.3,0.18,0.28,0.22,0.28,0.23,0.24,0.26,0.22,0.19,0.23,0.27,0.23,0.2,0.25,0.23,0.22,0.22,0.22,0.17,0.24,0.21,0.22,0.19,0.23,0.23,0.16,0.19,0.18,0.17,0.2,0.22,0.19,0.21,0.16,0.19,0.18,0.18,0.27,0.17,0.18,0.18,0.19,0.17,0.15,0.12,0.15,0.11,0.17,0.2,0.16,0.15,0.17,0.19,0.15,0.16,0.12,0.14,0.15,0.15,0.13,0.11,0.15,0.13,0.17,0.15,0.12,0.13,0.15,0.13,0.18,0.15,0.14,0.12,0.14,0.11,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.13,0.12,0.14,0.14,0.1,0.1,0.13,0.1,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.13,0.14,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,0.1,0.11,0.0,0.0,0.0,85.89000000000001
11/08/2021,6.49,6.93,4.15,2.2,2.45,2.3,1.46,2.03,2.73,1.37,0.96,1.19,0.73,1.08,0.97,0.8,0.85,0.96,0.88,0.66,0.81,0.59,0.82,0.56,0.66,0.67,0.62,0.48,0.6,0.62,0.57,0.61,0.69,0.63,0.63,0.61,0.59,0.53,0.49,0.63,0.52,0.44,0.48,0.42,0.43,0.47,0.36,0.42,0.46,0.37,0.33,0.46,0.47,0.36,0.4,0.37,0.35,0.29,0.38,0.38,0.35,0.31,0.46,0.32,0.31,0.36,0.39,0.27,0.34,0.33,0.23,0.31,0.28,0.3,0.19,0.28,0.22,0.27,0.23,0.24,0.25,0.21,0.2,0.23,0.26,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.2,0.23,0.19,0.23,0.22,0.16,0.19,0.18,0.17,0.2,0.21,0.19,0.21,0.16,0.19,0.18,0.18,0.27,0.17,0.18,0.17,0.19,0.17,0.16,0.12,0.15,0.11,0.16,0.21,0.16,0.15,0.17,0.18,0.12,0.15,0.12,0.14,0.14,0.15,0.14,0.11,0.15,0.13,0.18,0.14,0.12,0.13,0.14,0.13,0.17,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.12,0.13,0.13,0.15,0.14,0.12,0.14,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.13,0.15,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.11,0.14,0.11,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.1,0.11,0.0,0.0,0.0,86.01000000000002
11/09/2021,6.49,6.9,4.18,2.22,2.45,2.31,1.45,2.02,2.7,1.37,1.0,1.18,0.72,1.06,0.97,0.83,0.87,0.95,0.86,0.67,0.78,0.59,0.82,0.56,0.66,0.74,0.6,0.49,0.6,0.63,0.56,0.62,0.66,0.56,0.63,0.62,0.57,0.51,0.49,0.62,0.52,0.45,0.5,0.41,0.43,0.47,0.36,0.42,0.46,0.37,0.33,0.46,0.46,0.38,0.4,0.37,0.35,0.3,0.38,0.38,0.34,0.31,0.45,0.33,0.31,0.36,0.38,0.27,0.34,0.33,0.23,0.3,0.28,0.29,0.19,0.28,0.22,0.29,0.24,0.24,0.26,0.21,0.2,0.23,0.27,0.24,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.23,0.19,0.23,0.22,0.16,0.19,0.18,0.16,0.2,0.21,0.19,0.21,0.16,0.2,0.18,0.19,0.27,0.17,0.17,0.17,0.19,0.17,0.16,0.12,0.15,0.11,0.16,0.21,0.16,0.15,0.17,0.18,0.11,0.15,0.12,0.14,0.14,0.15,0.14,0.11,0.15,0.13,0.18,0.14,0.12,0.14,0.14,0.13,0.17,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.12,0.13,0.13,0.15,0.13,0.12,0.14,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.13,0.15,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.11,0.14,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.1,0.0,0.12,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.94000000000001
