,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,TMO,ABBV,ABT,PEP,T,CVX,WMT,LLY,MRK,NKE,ACN,AVGO,WFC,TXN,DHR,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,ORCL,C,AMGN,LOW,SBUX,RTX,INTU,BLK,IBM,AMT,MS,AMAT,BA,GS,TGT,CAT,AMD,MMM,GE,ISRG,SCHW,AXP,NOW,CVS,SQ,SPGI,DE,CHTR,ANTM,LMT,ZTS,SYK,BKNG,MU,PLD,FIS,LRCX,CCI,ZM,ADP,GILD,MDLZ,MO,TMUS,TJX,UBER,COP,CI,PNC,GM,MRNA,DUK,USB,CME,CB,ILMN,COF,ITW,BDX,ATVI,FDX,TFC,EQIX,EL,CSX,MMC,ICE,FISV,ADSK,SO,SHW,EW,BX,NSC,CL,D,WM,TWLO,ADI,APD,BSX,PGR,HCA,GPN,F,EMR,REGN,HUM,XTSLA,ETN,MCO,FCX,BIIB,ECL,VRTX,DG,AON,DOCU,IDXX,NOC,NXPI,TWTR,IQV,GD,ALGN,KLAC,EOG,JCI,ROP,ROKU,NEM,TT,DXCM,CNC,DLR,MET,MTCH,EXC,CMG,PINS,WDAY,EBAY,SLB,MSCI,ROST,LHX,KMB,A,TROW,DOW,MRVL,PSA,VEEV,ORLY,AIG,APH,PPG,CDNS,BK,PRU,PH,ALL,MPC,PLTR,SPG,BAX,AEP,LULU,SNPS,INFO,EA,APTV,DD,TRV,MAR,CRWD,ALXN,CARR,DFS,SRE,PANW,GIS,RMD,YUM,CTSH,TEAM,GE.,OTIS,FTNT,IFF,MSI,SBAC,USD,MCHP,SNOW,SYY,PXD,NET,XLNX,KKR,DDOG,TTD,n/a,HPQ,SUM
11/11/2021,4.91,5.28,3.15,1.68,1.86,1.74,1.11,1.93,1.53,1.04,0.89,0.78,0.9,0.56,0.81,0.64,0.73,0.67,0.73,0.66,0.51,0.58,0.58,0.45,0.43,0.5,0.6,0.56,0.45,0.51,0.43,0.46,0.47,0.37,0.46,0.44,0.46,0.44,0.44,0.48,0.46,0.44,0.37,0.4,0.46,0.39,0.34,0.39,0.3,0.31,0.33,0.28,0.32,0.34,0.33,0.29,0.25,0.34,0.28,0.29,0.33,0.29,0.23,0.26,0.28,0.29,0.25,0.28,0.26,0.24,0.38,0.22,0.25,0.27,0.26,0.24,0.28,0.26,0.2,0.23,0.21,0.18,0.22,0.18,0.22,0.2,0.22,0.17,0.23,0.15,0.18,0.16,0.12,0.2,0.17,0.18,0.17,0.15,0.17,0.15,0.21,0.15,0.18,0.17,0.17,0.16,0.17,0.16,0.17,0.12,0.14,0.15,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.17,0.16,0.12,0.15,0.14,0.16,0.15,0.2,0.15,0.13,0.12,0.14,0.11,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.16,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.1,0.1,0.12,0.13,0.12,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.1,0.09,0.0,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.1,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.0,0.0,69.63
11/12/2021,4.93,5.28,3.23,1.67,1.87,1.75,1.11,1.7,1.53,1.04,0.89,0.75,0.91,0.5,0.82,0.63,0.74,0.66,0.72,0.66,0.51,0.58,0.59,0.45,0.43,0.51,0.6,0.55,0.46,0.51,0.43,0.46,0.47,0.37,0.47,0.45,0.46,0.44,0.45,0.49,0.46,0.43,0.37,0.4,0.47,0.39,0.34,0.39,0.3,0.32,0.33,0.28,0.33,0.35,0.33,0.29,0.25,0.34,0.28,0.29,0.33,0.29,0.22,0.26,0.28,0.3,0.25,0.28,0.26,0.24,0.38,0.22,0.25,0.27,0.25,0.24,0.28,0.25,0.19,0.23,0.21,0.19,0.22,0.17,0.22,0.2,0.23,0.18,0.23,0.15,0.18,0.16,0.11,0.2,0.17,0.18,0.17,0.15,0.17,0.15,0.21,0.15,0.18,0.17,0.17,0.16,0.17,0.17,0.18,0.12,0.14,0.15,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.17,0.16,0.12,0.15,0.14,0.16,0.15,0.21,0.15,0.14,0.13,0.14,0.11,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.16,0.15,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.1,0.11,0.12,0.13,0.12,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.1,0.09,0.1,0.0,0.0,0.0,69.57000000000001
11/15/2021,4.88,5.26,3.17,1.65,1.84,1.73,1.11,1.78,1.53,1.05,0.9,0.75,0.9,0.5,0.82,0.65,0.75,0.62,0.74,0.65,0.51,0.57,0.6,0.46,0.43,0.5,0.59,0.59,0.46,0.52,0.43,0.46,0.47,0.37,0.46,0.45,0.47,0.45,0.43,0.49,0.47,0.44,0.37,0.41,0.48,0.39,0.34,0.39,0.31,0.32,0.32,0.28,0.33,0.35,0.33,0.29,0.25,0.34,0.28,0.28,0.33,0.29,0.23,0.26,0.28,0.3,0.25,0.28,0.27,0.24,0.37,0.22,0.25,0.26,0.26,0.25,0.28,0.26,0.19,0.23,0.21,0.19,0.22,0.18,0.22,0.19,0.21,0.18,0.23,0.16,0.18,0.16,0.11,0.2,0.18,0.18,0.18,0.15,0.17,0.15,0.2,0.15,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.12,0.15,0.15,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.14,0.14,0.13,0.14,0.1,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.16,0.14,0.13,0.13,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.12,0.11,0.11,0.0,0.1,0.09,0.13,0.09,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.0,0.0,69.54
11/16/2021,4.88,5.26,3.17,1.65,1.84,1.73,1.11,1.78,1.53,1.05,0.9,0.75,0.9,0.5,0.82,0.65,0.75,0.62,0.74,0.65,0.51,0.57,0.6,0.46,0.43,0.5,0.59,0.59,0.46,0.52,0.43,0.46,0.47,0.37,0.46,0.45,0.47,0.45,0.43,0.49,0.47,0.44,0.37,0.41,0.48,0.39,0.34,0.39,0.31,0.32,0.32,0.28,0.33,0.35,0.33,0.29,0.25,0.34,0.28,0.28,0.33,0.29,0.23,0.26,0.28,0.3,0.25,0.28,0.27,0.24,0.37,0.22,0.25,0.26,0.26,0.25,0.28,0.26,0.19,0.23,0.21,0.19,0.22,0.18,0.22,0.19,0.21,0.18,0.23,0.16,0.18,0.16,0.11,0.2,0.18,0.18,0.18,0.15,0.17,0.15,0.2,0.15,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.12,0.15,0.15,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.14,0.14,0.13,0.14,0.1,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.16,0.14,0.13,0.13,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.12,0.11,0.11,0.0,0.1,0.09,0.13,0.09,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.0,0.0,69.54
11/17/2021,4.91,5.29,3.19,1.7,1.87,1.75,1.11,1.72,1.52,1.03,0.91,0.75,0.9,0.51,0.83,0.66,0.74,0.6,0.72,0.66,0.51,0.56,0.62,0.45,0.42,0.5,0.59,0.58,0.46,0.52,0.43,0.47,0.47,0.37,0.46,0.44,0.46,0.44,0.44,0.49,0.47,0.44,0.37,0.4,0.48,0.39,0.33,0.39,0.31,0.32,0.32,0.28,0.33,0.35,0.33,0.29,0.25,0.35,0.27,0.28,0.33,0.29,0.22,0.26,0.28,0.3,0.25,0.28,0.27,0.24,0.37,0.22,0.24,0.26,0.26,0.24,0.28,0.26,0.19,0.23,0.21,0.18,0.22,0.18,0.22,0.19,0.21,0.18,0.23,0.15,0.19,0.16,0.11,0.21,0.18,0.18,0.17,0.15,0.17,0.15,0.2,0.15,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.12,0.15,0.16,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.14,0.14,0.13,0.14,0.11,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.17,0.14,0.13,0.13,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.12,0.12,0.11,0.0,0.1,0.1,0.13,0.09,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.09,0.09,0.0,0.0,0.0,69.61
11/18/2021,4.92,5.29,3.21,1.74,1.86,1.75,1.1,1.69,1.5,1.03,0.9,0.75,0.89,0.52,0.82,0.66,0.75,0.6,0.73,0.66,0.51,0.57,0.61,0.45,0.42,0.5,0.59,0.58,0.46,0.52,0.43,0.47,0.47,0.37,0.47,0.44,0.46,0.44,0.44,0.49,0.47,0.44,0.36,0.4,0.48,0.39,0.33,0.4,0.31,0.32,0.32,0.28,0.33,0.36,0.33,0.29,0.25,0.35,0.27,0.28,0.33,0.28,0.22,0.25,0.28,0.3,0.26,0.28,0.27,0.24,0.37,0.22,0.24,0.26,0.26,0.25,0.28,0.26,0.19,0.23,0.21,0.18,0.22,0.18,0.21,0.19,0.21,0.18,0.23,0.15,0.19,0.16,0.12,0.21,0.18,0.18,0.18,0.14,0.17,0.15,0.2,0.15,0.18,0.18,0.17,0.16,0.17,0.17,0.18,0.12,0.14,0.16,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.14,0.14,0.13,0.14,0.11,0.21,0.14,0.12,0.11,0.13,0.0,0.16,0.12,0.14,0.12,0.17,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.1,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.1,0.0,0.09,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.09,0.09,0.09,0.0,0.0,69.53
11/19/2021,4.93,5.32,3.19,1.71,1.85,1.74,1.09,1.75,1.5,1.02,0.89,0.76,0.88,0.53,0.87,0.67,0.75,0.6,0.72,0.67,0.5,0.57,0.62,0.45,0.42,0.5,0.59,0.58,0.45,0.52,0.43,0.47,0.47,0.37,0.47,0.43,0.45,0.44,0.44,0.49,0.47,0.43,0.36,0.4,0.48,0.39,0.33,0.43,0.3,0.32,0.32,0.28,0.33,0.35,0.33,0.29,0.24,0.36,0.27,0.28,0.34,0.28,0.22,0.24,0.28,0.3,0.25,0.28,0.27,0.23,0.38,0.22,0.23,0.27,0.26,0.24,0.28,0.25,0.2,0.23,0.21,0.18,0.22,0.18,0.22,0.19,0.2,0.18,0.23,0.15,0.19,0.16,0.12,0.21,0.18,0.18,0.17,0.14,0.17,0.15,0.2,0.15,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.11,0.14,0.16,0.15,0.11,0.13,0.18,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.14,0.14,0.13,0.14,0.11,0.21,0.14,0.12,0.11,0.13,0.0,0.16,0.12,0.13,0.12,0.19,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.1,0.1,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.1,0.09,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.0,0.09,0.1,0.0,0.0,69.62
11/22/2021,5.03,5.34,3.22,1.7,1.86,1.75,1.09,1.81,1.46,1.02,0.9,0.73,0.88,0.51,0.88,0.66,0.75,0.6,0.72,0.67,0.51,0.57,0.62,0.45,0.42,0.5,0.59,0.59,0.45,0.52,0.43,0.47,0.47,0.37,0.47,0.43,0.46,0.44,0.44,0.5,0.48,0.43,0.37,0.41,0.49,0.39,0.33,0.43,0.3,0.31,0.32,0.28,0.33,0.36,0.34,0.28,0.24,0.36,0.28,0.28,0.34,0.28,0.22,0.24,0.28,0.3,0.25,0.27,0.26,0.23,0.38,0.22,0.23,0.27,0.26,0.24,0.28,0.26,0.19,0.23,0.21,0.19,0.22,0.18,0.22,0.19,0.2,0.18,0.23,0.14,0.19,0.17,0.12,0.21,0.18,0.18,0.17,0.14,0.18,0.15,0.2,0.15,0.18,0.19,0.17,0.16,0.17,0.17,0.18,0.11,0.14,0.16,0.15,0.1,0.13,0.17,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.21,0.14,0.14,0.13,0.15,0.11,0.21,0.14,0.12,0.11,0.13,0.0,0.16,0.12,0.13,0.12,0.19,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.1,0.1,0.13,0.09,0.1,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.09,0.11,0.0,0.09,0.09,0.1,0.1,0.0,0.13,0.11,0.0,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.09,0.09,0.1,0.0,0.0,69.88000000000001
11/23/2021,5.03,5.34,3.22,1.7,1.86,1.75,1.09,1.81,1.46,1.02,0.9,0.73,0.88,0.51,0.88,0.66,0.75,0.6,0.72,0.67,0.51,0.57,0.62,0.45,0.42,0.5,0.59,0.59,0.45,0.52,0.43,0.47,0.47,0.37,0.47,0.43,0.46,0.44,0.44,0.5,0.48,0.43,0.37,0.41,0.49,0.39,0.33,0.43,0.3,0.31,0.32,0.28,0.33,0.36,0.34,0.28,0.24,0.36,0.28,0.28,0.34,0.28,0.22,0.24,0.28,0.3,0.25,0.27,0.26,0.23,0.38,0.22,0.23,0.27,0.26,0.24,0.28,0.26,0.19,0.23,0.21,0.19,0.22,0.18,0.22,0.19,0.2,0.18,0.23,0.14,0.19,0.17,0.12,0.21,0.18,0.18,0.17,0.14,0.18,0.15,0.2,0.15,0.18,0.19,0.17,0.16,0.17,0.17,0.18,0.11,0.14,0.16,0.15,0.1,0.13,0.17,0.15,0.17,0.17,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.21,0.14,0.14,0.13,0.15,0.11,0.21,0.14,0.12,0.11,0.13,0.0,0.16,0.12,0.13,0.12,0.19,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.1,0.1,0.13,0.09,0.1,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.09,0.11,0.0,0.09,0.09,0.1,0.1,0.0,0.13,0.11,0.0,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.09,0.09,0.1,0.0,0.0,69.88000000000001
11/24/2021,5.27,5.41,3.34,1.73,1.87,1.76,1.09,1.9,1.65,1.0,0.9,0.71,0.87,0.48,0.91,0.62,0.75,0.58,0.7,0.69,0.49,0.54,0.61,0.44,0.42,0.47,0.58,0.59,0.45,0.52,0.43,0.46,0.47,0.36,0.45,0.43,0.46,0.43,0.45,0.49,0.47,0.42,0.38,0.42,0.49,0.39,0.33,0.44,0.29,0.32,0.32,0.27,0.33,0.36,0.33,0.28,0.25,0.37,0.27,0.27,0.37,0.27,0.22,0.25,0.28,0.29,0.24,0.27,0.26,0.23,0.39,0.22,0.23,0.26,0.25,0.23,0.28,0.26,0.19,0.23,0.2,0.18,0.21,0.18,0.22,0.19,0.2,0.19,0.23,0.14,0.19,0.17,0.11,0.21,0.18,0.18,0.17,0.14,0.18,0.15,0.2,0.15,0.18,0.18,0.19,0.16,0.16,0.17,0.17,0.12,0.14,0.16,0.15,0.1,0.12,0.17,0.15,0.17,0.17,0.18,0.15,0.12,0.15,0.14,0.17,0.15,0.21,0.14,0.13,0.12,0.14,0.1,0.21,0.14,0.12,0.11,0.13,0.0,0.16,0.12,0.14,0.12,0.1,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.11,0.12,0.0,0.11,0.1,0.11,0.14,0.1,0.12,0.11,0.0,0.09,0.1,0.13,0.0,0.1,0.09,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.1,0.1,0.0,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.09,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.11,0.11,0.09,0.09,0.1,0.0,0.0,70.10000000000001
11/25/2021,5.31,5.38,3.26,1.71,1.85,1.73,1.11,1.94,1.61,1.02,0.88,0.7,0.86,0.47,0.91,0.59,0.76,0.59,0.72,0.68,0.49,0.55,0.6,0.45,0.42,0.48,0.58,0.6,0.45,0.52,0.43,0.46,0.48,0.37,0.46,0.44,0.46,0.43,0.45,0.49,0.46,0.44,0.37,0.42,0.5,0.4,0.33,0.43,0.29,0.32,0.32,0.27,0.33,0.36,0.34,0.28,0.24,0.38,0.28,0.28,0.35,0.28,0.22,0.24,0.28,0.28,0.24,0.27,0.26,0.23,0.39,0.22,0.23,0.25,0.26,0.23,0.27,0.26,0.18,0.23,0.21,0.18,0.22,0.18,0.22,0.19,0.2,0.2,0.23,0.14,0.19,0.16,0.11,0.21,0.18,0.18,0.17,0.14,0.18,0.14,0.2,0.15,0.18,0.19,0.2,0.16,0.17,0.17,0.18,0.12,0.14,0.16,0.15,0.1,0.13,0.17,0.15,0.17,0.17,0.18,0.15,0.12,0.14,0.14,0.17,0.15,0.21,0.14,0.14,0.12,0.14,0.1,0.21,0.14,0.12,0.11,0.13,0.0,0.17,0.12,0.14,0.12,0.1,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.12,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.09,0.1,0.12,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.09,0.15,0.0,0.0,0.1,0.11,0.09,0.0,0.09,0.0,0.0,70.08000000000001
11/26/2021,5.32,5.34,3.26,1.69,1.84,1.73,1.12,1.86,1.59,1.05,0.89,0.71,0.88,0.46,0.91,0.6,0.76,0.58,0.74,0.67,0.5,0.56,0.59,0.45,0.42,0.49,0.57,0.6,0.46,0.52,0.44,0.45,0.48,0.37,0.47,0.44,0.47,0.44,0.45,0.48,0.47,0.45,0.37,0.42,0.51,0.4,0.32,0.43,0.29,0.32,0.32,0.27,0.34,0.36,0.33,0.29,0.24,0.37,0.28,0.28,0.36,0.28,0.22,0.25,0.29,0.29,0.23,0.28,0.26,0.24,0.38,0.22,0.23,0.25,0.26,0.23,0.26,0.26,0.18,0.23,0.21,0.18,0.22,0.18,0.22,0.19,0.2,0.2,0.24,0.14,0.2,0.17,0.09,0.21,0.19,0.18,0.17,0.14,0.18,0.14,0.21,0.15,0.19,0.18,0.2,0.16,0.17,0.17,0.18,0.11,0.15,0.16,0.15,0.1,0.13,0.18,0.15,0.17,0.17,0.18,0.15,0.12,0.14,0.14,0.17,0.15,0.21,0.14,0.14,0.13,0.15,0.1,0.21,0.14,0.12,0.12,0.13,0.0,0.17,0.12,0.14,0.12,0.1,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.12,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.09,0.1,0.12,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.09,0.11,0.0,0.09,0.1,0.1,0.1,0.09,0.13,0.1,0.0,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.09,0.14,0.0,0.0,0.1,0.11,0.0,0.0,0.09,0.0,0.0,70.15
11/29/2021,5.32,5.33,3.25,1.71,1.84,1.72,1.12,1.86,1.64,1.04,0.88,0.72,0.89,0.46,0.92,0.62,0.76,0.57,0.74,0.67,0.5,0.56,0.59,0.45,0.42,0.49,0.56,0.59,0.45,0.52,0.44,0.45,0.47,0.37,0.47,0.44,0.46,0.44,0.45,0.48,0.47,0.44,0.37,0.42,0.51,0.4,0.32,0.43,0.29,0.32,0.31,0.27,0.34,0.36,0.33,0.28,0.24,0.37,0.28,0.28,0.37,0.28,0.22,0.25,0.29,0.29,0.24,0.28,0.26,0.24,0.4,0.21,0.23,0.25,0.26,0.23,0.27,0.26,0.18,0.23,0.22,0.18,0.22,0.18,0.22,0.19,0.2,0.2,0.24,0.14,0.2,0.17,0.09,0.21,0.18,0.18,0.17,0.14,0.18,0.14,0.21,0.15,0.19,0.18,0.19,0.16,0.17,0.17,0.17,0.11,0.14,0.16,0.15,0.1,0.12,0.18,0.15,0.17,0.17,0.18,0.15,0.12,0.12,0.14,0.17,0.15,0.21,0.14,0.14,0.13,0.15,0.1,0.2,0.14,0.12,0.12,0.13,0.0,0.17,0.12,0.14,0.12,0.13,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.1,0.11,0.11,0.12,0.0,0.11,0.1,0.11,0.13,0.11,0.12,0.11,0.0,0.09,0.1,0.12,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.09,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.13,0.11,0.0,0.09,0.1,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.09,0.0,70.13
