,NVAX,DDOG,CHGG,PTC,NUAN,HZNP,MPW,ENPH,NET,CLF,MTN,AVTR,MDB,GNRC,DNLI,NI,UPST,NLSN,CVNA,LB,MPWR,DT,PPD,MRTX,FATE,QDEL,ZEN,VICI,NBIX,EEFT,EQH,APPS,AXON,APO,ESTC,CDAY,IIVI,TRMB,ON,POOL,AVLR,HOG,WTRG,XPO,OSH,CRL,RGEN,TECH,ENTG,POST,RPRX,BSY,AFRM,QTS,VIR,CHDN,CGNX,FICO,AVY,BILL,DNB,SLAB,ALLY,BPMC,RH,SAM,MTB,LITE,RARE,NCR,COLD,FNF,BC,PEGA,UTHR,FSLR,CG,WSC,IBRX,WSM,MAN,NFE,FRPT,FHN,CFX,CCK,FBHS,CHWY,MKSI,LNC,SMG,FOXA,SBNY,AMG,MOS,PCTY,GH,LPX,GME,JAZZ,ELS,RCM,CPT,TREX,ARW,AGCO,FND,GRA,GGG,AZPN,NDSN,CHNG,TTC,SHC,LEA,IVZ,TWST,GWRE,SMAR,VRT,ATUS,BG,SWI,BRKS,PEN,BFAM,LII,WMS,MHK,HALO,ALLE,DAR,RPM,BWA,AMH,TW,PWR,NXST,ACI,FIVE,IPG,ARES,JBL,VER,DECK,REG,YETI,HAIN,PRAH,WLK,NTRA,BRKR,STLD,SYNH,NVST,ATH,PLUG,LW,OLED,BLDR,PNR,ABNB,GLPI,PII,BERY,TPX,AFG,DOX,HWM,AMED,LAD,HBI,JEF,BYND,LPLA,PLAN,SC,HPP,CF,OPEN,AI,OC,NRG,WAL,STOR,LSCC,PFPT,HSIC,TPR,DBX,ST,TMX,CNXC,ERIE,CREE,AIZ,PNW,CLR,UGI,WSO,FGXXX,RGLD,CUBE,FIVN,NCNO,ACM,CIEN,STAG,SCI,MIDD,JNPR,HUBB,OHI,TNDM,ATR,HRC,G,BL,JLL,DXC,AA,LSI,BBWI WI,MAT,n/a,GXO WI,EXP,RHI,GXO,BJ,COMP,KSS,NEP,NYT,CACC,TDC,CONE,CZR,SITE,INSP,KIM,XLRN,SRPT,PPC,ZION,EWBC,AN,COG,PLNT,CTRA,VST,RRX,CSL,REXR,MANH,WOLF,MEDP,O,DVN,AOS,TTEK,SAIA,ITT,PSTG,HTA,CMA,KNX,AZTA,ZNGA,EGP,SUM
10/26/2021,0.78,1.46,0.66,0.77,0.84,0.87,0.75,0.69,1.21,0.65,0.72,0.71,0.85,0.65,0.33,0.55,1.53,0.42,0.51,0.0,0.7,0.64,0.5,0.51,0.3,0.46,0.41,0.43,0.46,0.38,0.46,0.48,0.44,0.5,0.46,0.51,0.31,0.4,0.45,0.4,0.41,0.29,0.37,0.22,0.29,0.41,0.49,0.39,0.4,0.34,0.31,0.32,0.78,0.0,0.3,0.42,0.33,0.26,0.33,0.54,0.28,0.32,0.33,0.35,0.3,0.0,0.33,0.31,0.25,0.28,0.24,0.33,0.28,0.27,0.29,0.33,0.32,0.33,0.0,0.32,0.23,0.21,0.25,0.26,0.29,0.26,0.25,0.21,0.22,0.3,0.2,0.29,0.32,0.27,0.33,0.39,0.21,0.27,0.22,0.2,0.28,0.25,0.29,0.23,0.25,0.24,0.31,0.0,0.23,0.26,0.27,0.21,0.21,0.25,0.23,0.21,0.21,0.25,0.23,0.2,0.0,0.25,0.0,0.26,0.23,0.25,0.2,0.21,0.22,0.18,0.21,0.25,0.21,0.21,0.22,0.21,0.28,0.22,0.32,0.21,0.24,0.27,0.23,0.24,0.21,0.23,0.21,0.23,0.0,0.23,0.2,0.21,0.22,0.21,0.18,0.26,0.21,0.0,0.0,0.27,0.22,0.22,0.22,0.19,0.2,0.23,0.23,0.2,0.0,0.0,0.18,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.21,0.26,0.0,0.0,0.19,0.23,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.19,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.18,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.19,0.21,0.0,0.22,0.18,0.48,0.0,0.0,0.0,0.0,0.19,0.22,0.18,0.0,0.0,0.0,0.19,0.18,0.18,0.19,0.19,0.19,0.19,0.19,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1
10/27/2021,0.78,1.46,0.66,0.77,0.84,0.87,0.75,0.69,1.21,0.65,0.72,0.71,0.85,0.65,0.33,0.55,1.53,0.42,0.51,0.0,0.7,0.64,0.5,0.51,0.3,0.46,0.41,0.43,0.46,0.38,0.46,0.48,0.44,0.5,0.46,0.51,0.31,0.4,0.45,0.4,0.41,0.29,0.37,0.22,0.29,0.41,0.49,0.39,0.4,0.34,0.31,0.32,0.78,0.0,0.3,0.42,0.33,0.26,0.33,0.54,0.28,0.32,0.33,0.35,0.3,0.0,0.33,0.31,0.25,0.28,0.24,0.33,0.28,0.27,0.29,0.33,0.32,0.33,0.0,0.32,0.23,0.21,0.25,0.26,0.29,0.26,0.25,0.21,0.22,0.3,0.2,0.29,0.32,0.27,0.33,0.39,0.21,0.27,0.22,0.2,0.28,0.25,0.29,0.23,0.25,0.24,0.31,0.0,0.23,0.26,0.27,0.21,0.21,0.25,0.23,0.21,0.21,0.25,0.23,0.2,0.0,0.25,0.0,0.26,0.23,0.25,0.2,0.21,0.22,0.18,0.21,0.25,0.21,0.21,0.22,0.21,0.28,0.22,0.32,0.21,0.24,0.27,0.23,0.24,0.21,0.23,0.21,0.23,0.0,0.23,0.2,0.21,0.22,0.21,0.18,0.26,0.21,0.0,0.0,0.27,0.22,0.22,0.22,0.19,0.2,0.23,0.23,0.2,0.0,0.0,0.18,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.21,0.26,0.0,0.0,0.19,0.23,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.19,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.18,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.19,0.21,0.0,0.22,0.18,0.48,0.0,0.0,0.0,0.0,0.19,0.22,0.18,0.0,0.0,0.0,0.19,0.18,0.18,0.19,0.19,0.19,0.19,0.19,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1
10/28/2021,0.78,1.46,0.66,0.77,0.84,0.87,0.75,0.69,1.21,0.65,0.72,0.71,0.85,0.65,0.33,0.55,1.53,0.42,0.51,0.0,0.7,0.64,0.5,0.51,0.3,0.46,0.41,0.43,0.46,0.38,0.46,0.48,0.44,0.5,0.46,0.51,0.31,0.4,0.45,0.4,0.41,0.29,0.37,0.22,0.29,0.41,0.49,0.39,0.4,0.34,0.31,0.32,0.78,0.0,0.3,0.42,0.33,0.26,0.33,0.54,0.28,0.32,0.33,0.35,0.3,0.0,0.33,0.31,0.25,0.28,0.24,0.33,0.28,0.27,0.29,0.33,0.32,0.33,0.0,0.32,0.23,0.21,0.25,0.26,0.29,0.26,0.25,0.21,0.22,0.3,0.2,0.29,0.32,0.27,0.33,0.39,0.21,0.27,0.22,0.2,0.28,0.25,0.29,0.23,0.25,0.24,0.31,0.0,0.23,0.26,0.27,0.21,0.21,0.25,0.23,0.21,0.21,0.25,0.23,0.2,0.0,0.25,0.0,0.26,0.23,0.25,0.2,0.21,0.22,0.18,0.21,0.25,0.21,0.21,0.22,0.21,0.28,0.22,0.32,0.21,0.24,0.27,0.23,0.24,0.21,0.23,0.21,0.23,0.0,0.23,0.2,0.21,0.22,0.21,0.18,0.26,0.21,0.0,0.0,0.27,0.22,0.22,0.22,0.19,0.2,0.23,0.23,0.2,0.0,0.0,0.18,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.21,0.26,0.0,0.0,0.19,0.23,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.19,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.18,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.19,0.21,0.0,0.22,0.18,0.48,0.0,0.0,0.0,0.0,0.19,0.22,0.18,0.0,0.0,0.0,0.19,0.18,0.18,0.19,0.19,0.19,0.19,0.19,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1
10/29/2021,0.75,1.46,0.63,0.77,0.84,0.86,0.72,0.68,1.25,0.77,0.73,0.69,0.86,0.64,0.34,0.55,1.54,0.42,0.49,0.0,0.7,0.63,0.49,0.53,0.29,0.45,0.4,0.42,0.45,0.38,0.46,0.45,0.42,0.51,0.47,0.51,0.3,0.39,0.45,0.41,0.41,0.29,0.37,0.22,0.29,0.41,0.5,0.4,0.41,0.34,0.31,0.32,0.8,0.0,0.31,0.41,0.33,0.26,0.33,0.53,0.28,0.32,0.32,0.36,0.3,0.0,0.33,0.29,0.25,0.27,0.23,0.33,0.27,0.26,0.29,0.34,0.32,0.33,0.0,0.31,0.22,0.21,0.25,0.26,0.28,0.25,0.25,0.21,0.22,0.3,0.19,0.28,0.32,0.27,0.33,0.38,0.22,0.27,0.21,0.19,0.28,0.24,0.29,0.23,0.25,0.24,0.31,0.0,0.23,0.25,0.27,0.21,0.21,0.25,0.22,0.21,0.2,0.25,0.22,0.2,0.0,0.25,0.0,0.26,0.22,0.24,0.19,0.21,0.22,0.0,0.21,0.26,0.21,0.2,0.23,0.22,0.29,0.22,0.33,0.21,0.23,0.28,0.23,0.24,0.21,0.23,0.21,0.23,0.0,0.24,0.21,0.21,0.23,0.2,0.0,0.27,0.21,0.0,0.0,0.28,0.23,0.22,0.22,0.19,0.2,0.23,0.23,0.2,0.0,0.0,0.18,0.0,0.25,0.0,0.24,0.23,0.22,0.18,0.21,0.26,0.0,0.0,0.19,0.23,0.0,0.22,0.0,0.0,0.0,0.18,0.0,0.0,0.2,0.18,0.0,0.18,0.0,0.23,0.0,0.0,0.25,0.0,0.2,0.0,0.19,0.19,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.18,0.22,0.0,0.22,0.19,0.49,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.19,0.18,0.2,0.19,0.19,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.06
11/01/2021,0.8,1.44,0.64,0.76,0.85,0.87,0.78,0.84,1.2,0.77,0.73,0.69,0.84,0.68,0.34,0.56,1.37,0.42,0.5,0.0,0.72,0.58,0.5,0.55,0.28,0.46,0.38,0.43,0.45,0.36,0.47,0.45,0.42,0.51,0.47,0.51,0.3,0.39,0.44,0.41,0.41,0.29,0.38,0.22,0.29,0.43,0.5,0.41,0.41,0.33,0.31,0.32,0.77,0.0,0.3,0.41,0.33,0.26,0.32,0.52,0.28,0.39,0.3,0.37,0.29,0.0,0.31,0.29,0.26,0.26,0.23,0.31,0.26,0.26,0.29,0.35,0.33,0.33,0.0,0.31,0.22,0.2,0.25,0.26,0.29,0.26,0.26,0.22,0.22,0.3,0.2,0.28,0.31,0.26,0.33,0.39,0.22,0.25,0.21,0.18,0.29,0.23,0.3,0.25,0.24,0.23,0.31,0.0,0.23,0.25,0.27,0.22,0.2,0.24,0.22,0.22,0.2,0.25,0.22,0.21,0.0,0.26,0.0,0.27,0.22,0.24,0.19,0.21,0.22,0.0,0.2,0.26,0.22,0.2,0.23,0.22,0.28,0.21,0.34,0.21,0.24,0.28,0.23,0.25,0.21,0.24,0.21,0.24,0.0,0.22,0.21,0.21,0.23,0.21,0.0,0.27,0.21,0.0,0.0,0.27,0.22,0.23,0.22,0.0,0.21,0.23,0.23,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.22,0.0,0.2,0.26,0.0,0.0,0.19,0.22,0.18,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.18,0.0,0.22,0.0,0.0,0.26,0.0,0.2,0.0,0.19,0.19,0.0,0.2,0.2,0.0,0.19,0.0,0.0,0.23,0.0,0.23,0.0,0.19,0.22,0.0,0.21,0.19,0.49,0.0,0.0,0.0,0.0,0.19,0.23,0.18,0.0,0.0,0.18,0.18,0.0,0.0,0.19,0.19,0.2,0.19,0.19,0.23,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.18,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19
11/02/2021,0.84,1.45,0.62,0.76,0.84,0.88,0.78,0.86,1.22,0.74,0.71,0.7,0.84,0.69,0.35,0.54,1.42,0.44,0.51,0.0,0.74,0.6,0.5,0.54,0.28,0.45,0.36,0.42,0.44,0.35,0.46,0.46,0.41,0.5,0.47,0.5,0.32,0.39,0.46,0.4,0.41,0.29,0.38,0.22,0.29,0.43,0.53,0.4,0.42,0.33,0.32,0.32,0.81,0.0,0.29,0.39,0.33,0.25,0.33,0.52,0.28,0.39,0.3,0.4,0.29,0.0,0.31,0.29,0.27,0.25,0.23,0.32,0.27,0.24,0.29,0.37,0.33,0.34,0.0,0.31,0.22,0.2,0.25,0.26,0.29,0.26,0.26,0.23,0.22,0.3,0.2,0.28,0.31,0.27,0.33,0.39,0.23,0.25,0.22,0.0,0.28,0.23,0.3,0.25,0.24,0.22,0.31,0.0,0.23,0.26,0.27,0.22,0.2,0.24,0.22,0.22,0.21,0.25,0.22,0.21,0.0,0.26,0.0,0.27,0.23,0.24,0.19,0.21,0.22,0.0,0.2,0.27,0.22,0.2,0.23,0.22,0.29,0.22,0.33,0.21,0.24,0.29,0.22,0.24,0.21,0.23,0.22,0.24,0.0,0.23,0.21,0.22,0.22,0.21,0.18,0.26,0.23,0.0,0.0,0.27,0.22,0.23,0.22,0.0,0.21,0.22,0.23,0.19,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.22,0.0,0.2,0.26,0.0,0.0,0.18,0.22,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.18,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.19,0.0,0.2,0.21,0.0,0.18,0.0,0.0,0.23,0.0,0.22,0.0,0.19,0.22,0.0,0.2,0.19,0.48,0.0,0.0,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.19,0.18,0.0,0.0,0.19,0.18,0.2,0.19,0.18,0.23,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.19,0.0,0.18,0.18,0.19,0.19,0.22,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.35
11/03/2021,0.83,1.51,0.64,0.76,0.84,0.9,0.77,0.89,1.29,0.73,0.71,0.74,0.87,0.69,0.34,0.54,1.39,0.43,0.51,0.0,0.71,0.61,0.5,0.54,0.27,0.45,0.31,0.41,0.46,0.35,0.46,0.45,0.42,0.5,0.47,0.5,0.31,0.39,0.47,0.41,0.41,0.29,0.37,0.22,0.3,0.44,0.53,0.41,0.42,0.33,0.33,0.32,0.81,0.0,0.29,0.37,0.34,0.25,0.33,0.52,0.28,0.39,0.29,0.39,0.29,0.0,0.31,0.3,0.26,0.25,0.23,0.32,0.27,0.24,0.29,0.37,0.33,0.34,0.0,0.31,0.21,0.2,0.25,0.26,0.29,0.26,0.26,0.24,0.22,0.29,0.2,0.27,0.3,0.27,0.33,0.4,0.23,0.24,0.22,0.0,0.28,0.24,0.3,0.25,0.24,0.22,0.31,0.0,0.23,0.26,0.27,0.22,0.2,0.23,0.22,0.22,0.21,0.25,0.22,0.21,0.0,0.26,0.0,0.28,0.22,0.25,0.19,0.22,0.2,0.18,0.2,0.28,0.21,0.2,0.23,0.22,0.29,0.22,0.34,0.22,0.24,0.29,0.22,0.24,0.22,0.23,0.22,0.24,0.0,0.22,0.21,0.22,0.23,0.22,0.18,0.26,0.23,0.0,0.0,0.27,0.22,0.22,0.21,0.0,0.2,0.21,0.23,0.19,0.0,0.0,0.0,0.0,0.25,0.0,0.22,0.23,0.22,0.0,0.2,0.26,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.18,0.0,0.18,0.0,0.0,0.2,0.19,0.0,0.18,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.19,0.0,0.19,0.22,0.0,0.18,0.0,0.0,0.23,0.0,0.22,0.0,0.19,0.22,0.0,0.2,0.2,0.48,0.0,0.0,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.19,0.18,0.2,0.2,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.18,0.19,0.19,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48
11/04/2021,0.83,1.51,0.64,0.76,0.84,0.9,0.77,0.89,1.29,0.73,0.71,0.74,0.87,0.69,0.34,0.54,1.39,0.43,0.51,0.0,0.71,0.61,0.5,0.54,0.27,0.45,0.31,0.41,0.46,0.35,0.46,0.45,0.42,0.5,0.47,0.5,0.31,0.39,0.47,0.41,0.41,0.29,0.37,0.22,0.3,0.44,0.53,0.41,0.42,0.33,0.33,0.32,0.81,0.0,0.29,0.37,0.34,0.25,0.33,0.52,0.28,0.39,0.29,0.39,0.29,0.0,0.31,0.3,0.26,0.25,0.23,0.32,0.27,0.24,0.29,0.37,0.33,0.34,0.0,0.31,0.21,0.2,0.25,0.26,0.29,0.26,0.26,0.24,0.22,0.29,0.2,0.27,0.3,0.27,0.33,0.4,0.23,0.24,0.22,0.0,0.28,0.24,0.3,0.25,0.24,0.22,0.31,0.0,0.23,0.26,0.27,0.22,0.2,0.23,0.22,0.22,0.21,0.25,0.22,0.21,0.0,0.26,0.0,0.28,0.22,0.25,0.19,0.22,0.2,0.18,0.2,0.28,0.21,0.2,0.23,0.22,0.29,0.22,0.34,0.22,0.24,0.29,0.22,0.24,0.22,0.23,0.22,0.24,0.0,0.22,0.21,0.22,0.23,0.22,0.18,0.26,0.23,0.0,0.0,0.27,0.22,0.22,0.21,0.0,0.2,0.21,0.23,0.19,0.0,0.0,0.0,0.0,0.25,0.0,0.22,0.23,0.22,0.0,0.2,0.26,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.18,0.0,0.18,0.0,0.0,0.2,0.19,0.0,0.18,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.19,0.0,0.19,0.22,0.0,0.18,0.0,0.0,0.23,0.0,0.22,0.0,0.19,0.22,0.0,0.2,0.2,0.48,0.0,0.0,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.19,0.18,0.2,0.2,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.18,0.19,0.19,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48
11/05/2021,0.94,1.47,0.66,0.74,0.83,0.87,0.76,0.9,1.27,0.7,0.72,0.71,0.82,0.68,0.35,0.54,1.46,0.45,0.5,0.0,0.7,0.59,0.49,0.46,0.29,0.46,0.3,0.41,0.46,0.35,0.46,0.47,0.42,0.48,0.47,0.5,0.32,0.39,0.53,0.4,0.41,0.31,0.37,0.22,0.3,0.42,0.54,0.4,0.42,0.32,0.33,0.31,0.75,0.0,0.28,0.39,0.33,0.25,0.33,0.52,0.28,0.4,0.3,0.39,0.29,0.0,0.31,0.3,0.27,0.26,0.23,0.31,0.27,0.24,0.29,0.37,0.32,0.33,0.0,0.31,0.22,0.21,0.25,0.26,0.29,0.26,0.26,0.23,0.22,0.29,0.19,0.27,0.31,0.29,0.32,0.39,0.23,0.24,0.24,0.18,0.28,0.23,0.29,0.26,0.24,0.22,0.31,0.0,0.23,0.25,0.27,0.21,0.2,0.24,0.23,0.22,0.22,0.24,0.22,0.21,0.0,0.26,0.0,0.28,0.22,0.25,0.19,0.21,0.2,0.18,0.2,0.27,0.21,0.2,0.22,0.22,0.29,0.22,0.34,0.21,0.24,0.28,0.22,0.0,0.22,0.23,0.22,0.23,0.0,0.22,0.21,0.22,0.22,0.21,0.18,0.25,0.25,0.0,0.0,0.27,0.22,0.23,0.22,0.0,0.2,0.21,0.22,0.19,0.0,0.0,0.0,0.18,0.24,0.0,0.22,0.23,0.21,0.0,0.2,0.26,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.19,0.0,0.19,0.21,0.0,0.18,0.0,0.0,0.23,0.0,0.22,0.0,0.19,0.21,0.0,0.2,0.19,0.49,0.0,0.0,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.19,0.18,0.2,0.19,0.18,0.22,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.18,0.18,0.23,0.19,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.23
11/08/2021,0.98,1.48,0.33,0.71,0.83,0.82,0.74,0.91,1.31,0.66,0.72,0.7,0.88,0.61,0.37,0.54,1.36,0.44,0.5,0.0,0.71,0.62,0.49,0.47,0.3,0.45,0.31,0.4,0.4,0.34,0.48,0.38,0.43,0.49,0.46,0.48,0.33,0.38,0.57,0.41,0.42,0.29,0.37,0.21,0.28,0.37,0.5,0.38,0.44,0.33,0.32,0.32,0.83,0.0,0.27,0.37,0.35,0.24,0.33,0.51,0.29,0.42,0.3,0.39,0.29,0.0,0.31,0.31,0.27,0.26,0.23,0.31,0.28,0.24,0.3,0.36,0.34,0.33,0.0,0.34,0.22,0.2,0.24,0.26,0.29,0.26,0.26,0.25,0.23,0.28,0.21,0.28,0.32,0.29,0.3,0.37,0.22,0.27,0.26,0.0,0.28,0.27,0.29,0.27,0.24,0.22,0.32,0.0,0.24,0.26,0.27,0.21,0.2,0.25,0.23,0.22,0.23,0.25,0.22,0.22,0.0,0.26,0.0,0.29,0.23,0.21,0.19,0.23,0.19,0.19,0.2,0.27,0.22,0.2,0.22,0.23,0.27,0.23,0.37,0.22,0.23,0.29,0.23,0.0,0.22,0.24,0.24,0.23,0.0,0.22,0.2,0.22,0.22,0.23,0.2,0.26,0.24,0.0,0.0,0.3,0.22,0.23,0.21,0.0,0.2,0.21,0.23,0.18,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.23,0.21,0.0,0.2,0.25,0.0,0.0,0.0,0.22,0.0,0.26,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.18,0.0,0.18,0.21,0.0,0.19,0.0,0.0,0.22,0.0,0.22,0.0,0.19,0.22,0.0,0.2,0.19,0.52,0.0,0.0,0.0,0.0,0.2,0.25,0.18,0.0,0.0,0.18,0.0,0.2,0.0,0.19,0.0,0.21,0.2,0.19,0.22,0.0,0.0,0.0,0.18,0.0,0.0,0.19,0.19,0.0,0.2,0.18,0.18,0.19,0.24,0.19,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19
11/09/2021,0.98,1.48,0.33,0.71,0.83,0.82,0.74,0.91,1.31,0.66,0.72,0.7,0.88,0.61,0.37,0.54,1.36,0.44,0.5,0.0,0.71,0.62,0.49,0.47,0.3,0.45,0.31,0.4,0.4,0.34,0.48,0.38,0.43,0.49,0.46,0.48,0.33,0.38,0.57,0.41,0.42,0.29,0.37,0.21,0.28,0.37,0.5,0.38,0.44,0.33,0.32,0.32,0.83,0.0,0.27,0.37,0.35,0.24,0.33,0.51,0.29,0.42,0.3,0.39,0.29,0.0,0.31,0.31,0.27,0.26,0.23,0.31,0.28,0.24,0.3,0.36,0.34,0.33,0.0,0.34,0.22,0.2,0.24,0.26,0.29,0.26,0.26,0.25,0.23,0.28,0.21,0.28,0.32,0.29,0.3,0.37,0.22,0.27,0.26,0.0,0.28,0.27,0.29,0.27,0.24,0.22,0.32,0.0,0.24,0.26,0.27,0.21,0.2,0.25,0.23,0.22,0.23,0.25,0.22,0.22,0.0,0.26,0.0,0.29,0.23,0.21,0.19,0.23,0.19,0.19,0.2,0.27,0.22,0.2,0.22,0.23,0.27,0.23,0.37,0.22,0.23,0.29,0.23,0.0,0.22,0.24,0.24,0.23,0.0,0.22,0.2,0.22,0.22,0.23,0.2,0.26,0.24,0.0,0.0,0.3,0.22,0.23,0.21,0.0,0.2,0.21,0.23,0.18,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.23,0.21,0.0,0.2,0.25,0.0,0.0,0.0,0.22,0.0,0.26,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.18,0.0,0.18,0.21,0.0,0.19,0.0,0.0,0.22,0.0,0.22,0.0,0.19,0.22,0.0,0.2,0.19,0.52,0.0,0.0,0.0,0.0,0.2,0.25,0.18,0.0,0.0,0.18,0.0,0.2,0.0,0.19,0.0,0.21,0.2,0.19,0.22,0.0,0.0,0.0,0.18,0.0,0.0,0.19,0.19,0.0,0.2,0.18,0.18,0.19,0.24,0.19,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19
