,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,XOM,CMCSA,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,CVX,PEP,ABBV,TMO,NKE,MRK,WMT,AVGO,ACN,WFC,LLY,TXN,COST,MCD,DHR,MDT,QCOM,PM,HON,LIN,UPS,UNP,BMY,C,ORCL,NEE,AMGN,LOW,MS,INTU,SBUX,BA,IBM,RTX,GS,AMAT,BLK,TGT,AMT,CAT,GE,MMM,AMD,DE,SCHW,ISRG,AXP,CVS,NOW,CHTR,SPGI,ANTM,LMT,BKNG,LRCX,ZTS,MU,FIS,MO,PLD,MDLZ,GILD,SYK,ADP,COP,TMUS,CI,CCI,TJX,PNC,USB,CME,DUK,TFC,GM,CSX,FDX,CB,ATVI,MMC,COF,EL,BDX,EQIX,CL,ILMN,NSC,SHW,ICE,EW,SO,ADSK,ITW,FISV,APD,ADI,BSX,REGN,ETN,D,MCO,F,EMR,PGR,HUM,NOC,GPN,HCA,NXPI,WM,IDXX,FCX,TWTR,AON,DG,BIIB,VRTX,ECL,NEM,ROP,EOG,4338.SR,KLAC,DOW,SLB,PSA,IQV,JCI,TROW,MET,TEL,KMB,EBAY,A,ALGN,LHX,ROST,TT,MSCI,CMG,EXC,GD,SPG,SNPS,APTV,CNC,BK,DD,AEP,INFO,DLR,APH,AIG,BAX,PRU,DXCM,EA,ALXN,CARR,SRE,PPG,PH,ALL,ORLY,STZ,MPC,MCHP,SYY,PXD,CDNS,TRV,HPQ,DFS,ELPE.AT,MSI,WELL,GIS,RMD,MRNA,MAR,FTNT,YUM,CTSH,GE.,IFF,BEZQ.TA,SBAC,BIDI11.SA,n/a,HLT,PAYX,XLNX,AZO,SUM
10/11/2021,6.02,5.94,3.82,2.08,2.24,2.08,1.39,1.7,1.41,1.35,1.13,1.05,1.02,0.97,0.83,0.94,0.83,0.86,0.87,0.74,0.69,0.7,0.75,0.6,0.59,0.62,0.71,0.64,0.56,0.52,0.56,0.55,0.58,0.52,0.61,0.52,0.55,0.53,0.54,0.55,0.53,0.5,0.48,0.54,0.5,0.51,0.46,0.39,0.4,0.41,0.42,0.35,0.38,0.35,0.4,0.4,0.42,0.32,0.39,0.4,0.39,0.35,0.33,0.34,0.37,0.36,0.31,0.32,0.31,0.32,0.29,0.31,0.28,0.34,0.26,0.31,0.32,0.3,0.29,0.33,0.25,0.28,0.25,0.23,0.27,0.21,0.25,0.21,0.2,0.23,0.26,0.23,0.23,0.23,0.24,0.26,0.19,0.19,0.2,0.21,0.23,0.23,0.19,0.21,0.22,0.22,0.2,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.18,0.17,0.16,0.17,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.16,0.13,0.17,0.14,0.16,0.14,0.13,0.14,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.0,0.11,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.28,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,83.47
10/12/2021,6.02,5.94,3.82,2.08,2.24,2.08,1.39,1.7,1.41,1.35,1.13,1.05,1.02,0.97,0.83,0.94,0.83,0.86,0.87,0.74,0.69,0.7,0.75,0.6,0.59,0.62,0.71,0.64,0.56,0.52,0.56,0.55,0.58,0.52,0.61,0.52,0.55,0.53,0.54,0.55,0.53,0.5,0.48,0.54,0.5,0.51,0.46,0.39,0.4,0.41,0.42,0.35,0.38,0.35,0.4,0.4,0.42,0.32,0.39,0.4,0.39,0.35,0.33,0.34,0.37,0.36,0.31,0.32,0.31,0.32,0.29,0.31,0.28,0.34,0.26,0.31,0.32,0.3,0.29,0.33,0.25,0.28,0.25,0.23,0.27,0.21,0.25,0.21,0.2,0.23,0.26,0.23,0.23,0.23,0.24,0.26,0.19,0.19,0.2,0.21,0.23,0.23,0.19,0.21,0.22,0.22,0.2,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.18,0.17,0.16,0.17,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.16,0.13,0.17,0.14,0.16,0.14,0.13,0.14,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.0,0.11,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.28,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,83.47
10/13/2021,6.02,5.94,3.82,2.08,2.24,2.08,1.39,1.7,1.41,1.35,1.13,1.05,1.02,0.97,0.83,0.94,0.83,0.86,0.87,0.74,0.69,0.7,0.75,0.6,0.59,0.62,0.71,0.64,0.56,0.52,0.56,0.55,0.58,0.52,0.61,0.52,0.55,0.53,0.54,0.55,0.53,0.5,0.48,0.54,0.5,0.51,0.46,0.39,0.4,0.41,0.42,0.35,0.38,0.35,0.4,0.4,0.42,0.32,0.39,0.4,0.39,0.35,0.33,0.34,0.37,0.36,0.31,0.32,0.31,0.32,0.29,0.31,0.28,0.34,0.26,0.31,0.32,0.3,0.29,0.33,0.25,0.28,0.25,0.23,0.27,0.21,0.25,0.21,0.2,0.23,0.26,0.23,0.23,0.23,0.24,0.26,0.19,0.19,0.2,0.21,0.23,0.23,0.19,0.21,0.22,0.22,0.2,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.18,0.17,0.16,0.17,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.16,0.13,0.17,0.14,0.16,0.14,0.13,0.14,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.0,0.11,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.28,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,83.47
10/14/2021,6.02,5.96,3.82,2.09,2.25,2.1,1.4,1.69,1.4,1.35,1.13,1.05,1.03,0.96,0.82,0.93,0.83,0.86,0.87,0.74,0.71,0.67,0.75,0.59,0.59,0.62,0.7,0.63,0.56,0.51,0.56,0.56,0.58,0.53,0.62,0.52,0.55,0.53,0.54,0.55,0.53,0.5,0.48,0.54,0.5,0.51,0.45,0.38,0.4,0.41,0.41,0.35,0.39,0.34,0.4,0.41,0.42,0.32,0.39,0.4,0.39,0.35,0.33,0.34,0.37,0.36,0.31,0.32,0.31,0.31,0.29,0.31,0.27,0.34,0.26,0.31,0.31,0.31,0.3,0.32,0.24,0.28,0.25,0.23,0.27,0.21,0.25,0.21,0.2,0.23,0.25,0.23,0.23,0.23,0.24,0.27,0.19,0.19,0.19,0.21,0.23,0.23,0.19,0.21,0.22,0.23,0.2,0.15,0.22,0.16,0.21,0.21,0.19,0.19,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.18,0.16,0.17,0.17,0.16,0.24,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.16,0.13,0.17,0.14,0.16,0.14,0.13,0.14,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,83.41000000000001
10/15/2021,6.02,5.97,3.8,2.07,2.22,2.07,1.39,1.75,1.4,1.33,1.12,1.03,1.03,0.98,0.81,0.95,0.82,0.85,0.87,0.75,0.7,0.65,0.75,0.57,0.57,0.62,0.73,0.63,0.57,0.49,0.56,0.56,0.59,0.52,0.61,0.53,0.54,0.54,0.53,0.56,0.52,0.5,0.47,0.53,0.49,0.51,0.45,0.38,0.4,0.4,0.42,0.35,0.39,0.35,0.4,0.42,0.42,0.32,0.4,0.4,0.39,0.35,0.33,0.34,0.37,0.36,0.31,0.32,0.31,0.32,0.28,0.3,0.27,0.34,0.25,0.31,0.31,0.31,0.3,0.33,0.24,0.28,0.25,0.24,0.27,0.21,0.25,0.2,0.19,0.24,0.26,0.23,0.23,0.23,0.24,0.27,0.18,0.19,0.2,0.2,0.23,0.23,0.2,0.21,0.22,0.23,0.2,0.15,0.22,0.16,0.22,0.21,0.19,0.19,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.18,0.16,0.17,0.17,0.16,0.24,0.16,0.16,0.16,0.16,0.16,0.17,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.14,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.1,0.0,0.28,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,83.29
10/18/2021,5.98,6.02,3.84,2.07,2.23,2.08,1.38,1.76,1.41,1.29,1.13,1.02,1.03,0.98,0.81,0.95,0.81,0.85,0.86,0.76,0.7,0.65,0.75,0.57,0.57,0.62,0.74,0.62,0.57,0.49,0.56,0.56,0.59,0.52,0.61,0.54,0.54,0.53,0.53,0.56,0.51,0.51,0.46,0.53,0.49,0.51,0.45,0.38,0.41,0.4,0.42,0.36,0.39,0.34,0.4,0.43,0.42,0.32,0.41,0.4,0.4,0.35,0.33,0.34,0.37,0.36,0.32,0.33,0.32,0.32,0.28,0.3,0.28,0.35,0.25,0.31,0.31,0.3,0.29,0.34,0.24,0.28,0.25,0.24,0.27,0.21,0.25,0.2,0.2,0.24,0.27,0.23,0.23,0.23,0.24,0.27,0.18,0.19,0.2,0.21,0.23,0.23,0.2,0.21,0.22,0.22,0.2,0.15,0.22,0.16,0.22,0.2,0.19,0.19,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.24,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.14,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.29,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,83.44000000000001
10/19/2021,5.99,6.05,3.79,2.06,2.25,2.1,1.37,1.74,1.44,1.29,1.12,1.01,1.05,0.98,0.83,0.94,0.8,0.84,0.88,0.77,0.7,0.65,0.74,0.57,0.58,0.62,0.74,0.62,0.56,0.48,0.55,0.56,0.58,0.51,0.6,0.53,0.53,0.53,0.54,0.57,0.5,0.5,0.47,0.53,0.48,0.5,0.45,0.39,0.41,0.4,0.43,0.37,0.39,0.34,0.39,0.41,0.42,0.32,0.41,0.4,0.39,0.35,0.32,0.34,0.36,0.36,0.32,0.34,0.32,0.32,0.28,0.3,0.28,0.36,0.25,0.31,0.31,0.3,0.29,0.34,0.24,0.28,0.25,0.24,0.27,0.22,0.25,0.2,0.2,0.24,0.27,0.23,0.23,0.23,0.24,0.27,0.18,0.19,0.19,0.2,0.23,0.22,0.2,0.21,0.22,0.22,0.2,0.15,0.22,0.16,0.22,0.2,0.19,0.19,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.24,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.14,0.13,0.18,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.12,0.12,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,83.35000000000001
10/20/2021,5.99,6.04,3.88,2.02,2.24,2.09,1.38,1.78,1.44,1.3,1.12,1.03,1.06,0.99,0.83,0.94,0.82,0.84,0.9,0.77,0.7,0.65,0.73,0.57,0.58,0.61,0.74,0.61,0.56,0.48,0.55,0.56,0.58,0.51,0.6,0.53,0.52,0.53,0.54,0.57,0.53,0.5,0.47,0.53,0.48,0.5,0.45,0.39,0.4,0.4,0.42,0.37,0.4,0.34,0.4,0.41,0.42,0.32,0.41,0.4,0.4,0.34,0.32,0.34,0.36,0.37,0.32,0.34,0.32,0.31,0.29,0.3,0.28,0.35,0.25,0.32,0.31,0.3,0.3,0.34,0.23,0.28,0.25,0.24,0.27,0.21,0.25,0.2,0.2,0.24,0.27,0.22,0.22,0.23,0.24,0.26,0.18,0.19,0.19,0.2,0.22,0.22,0.2,0.2,0.22,0.22,0.21,0.15,0.21,0.16,0.22,0.2,0.19,0.18,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.24,0.16,0.16,0.17,0.15,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.15,0.13,0.18,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.12,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.28,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,83.42
10/21/2021,6.04,6.08,3.91,2.08,2.25,2.1,1.36,1.83,1.46,1.3,1.1,1.03,1.05,1.0,0.83,0.92,0.82,0.82,0.89,0.78,0.7,0.64,0.74,0.56,0.58,0.61,0.74,0.6,0.55,0.47,0.54,0.56,0.57,0.5,0.61,0.53,0.51,0.53,0.54,0.57,0.54,0.5,0.47,0.54,0.47,0.5,0.43,0.39,0.4,0.4,0.42,0.37,0.4,0.33,0.39,0.41,0.42,0.31,0.41,0.4,0.41,0.35,0.31,0.33,0.36,0.37,0.32,0.33,0.33,0.31,0.28,0.3,0.28,0.37,0.25,0.32,0.31,0.3,0.29,0.34,0.23,0.28,0.25,0.24,0.27,0.21,0.25,0.2,0.2,0.23,0.27,0.22,0.22,0.22,0.24,0.26,0.18,0.19,0.19,0.2,0.22,0.22,0.2,0.2,0.22,0.22,0.21,0.15,0.21,0.16,0.22,0.2,0.19,0.18,0.18,0.17,0.16,0.18,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.24,0.16,0.15,0.17,0.15,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.15,0.13,0.18,0.14,0.11,0.12,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.1,0.12,0.14,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.12,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,83.47
10/22/2021,6.09,6.05,3.88,2.1,2.24,2.1,1.37,1.81,1.45,1.3,1.12,1.03,1.04,1.0,0.83,0.9,0.83,0.81,0.89,0.79,0.7,0.64,0.74,0.56,0.58,0.61,0.73,0.61,0.55,0.47,0.55,0.56,0.57,0.49,0.61,0.52,0.52,0.53,0.54,0.58,0.54,0.5,0.47,0.54,0.47,0.51,0.43,0.39,0.39,0.4,0.42,0.36,0.39,0.34,0.39,0.41,0.42,0.31,0.41,0.4,0.41,0.35,0.31,0.33,0.36,0.37,0.32,0.33,0.33,0.32,0.29,0.3,0.27,0.36,0.25,0.32,0.31,0.3,0.29,0.35,0.24,0.28,0.25,0.24,0.26,0.21,0.25,0.2,0.2,0.23,0.27,0.22,0.22,0.23,0.24,0.27,0.18,0.19,0.19,0.2,0.23,0.22,0.2,0.2,0.22,0.21,0.2,0.15,0.21,0.16,0.22,0.2,0.18,0.18,0.18,0.17,0.16,0.18,0.19,0.19,0.19,0.17,0.17,0.17,0.17,0.17,0.25,0.16,0.15,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.15,0.14,0.18,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.11,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.0,0.11,0.14,0.14,0.13,0.13,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.1,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.12,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,83.5
10/25/2021,6.09,6.01,3.84,2.09,2.21,2.07,1.37,1.8,1.43,1.32,1.12,1.02,1.07,1.0,0.78,0.9,0.81,0.8,0.9,0.79,0.7,0.65,0.72,0.58,0.58,0.61,0.73,0.62,0.55,0.48,0.57,0.57,0.58,0.5,0.62,0.52,0.53,0.54,0.54,0.57,0.54,0.5,0.48,0.54,0.46,0.52,0.43,0.39,0.39,0.4,0.42,0.36,0.4,0.34,0.39,0.41,0.43,0.31,0.41,0.39,0.41,0.35,0.31,0.33,0.36,0.36,0.32,0.33,0.33,0.32,0.29,0.3,0.27,0.36,0.25,0.32,0.31,0.3,0.29,0.35,0.24,0.28,0.27,0.24,0.25,0.21,0.25,0.2,0.2,0.23,0.27,0.22,0.22,0.23,0.24,0.27,0.18,0.2,0.19,0.2,0.23,0.22,0.2,0.2,0.22,0.22,0.2,0.15,0.22,0.16,0.22,0.21,0.18,0.19,0.18,0.17,0.16,0.18,0.19,0.19,0.19,0.17,0.17,0.17,0.17,0.17,0.25,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.16,0.14,0.15,0.14,0.18,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.0,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.12,0.12,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,83.51000000000002
10/26/2021,6.08,6.06,3.85,2.09,2.21,2.07,1.37,1.86,1.47,1.3,1.11,1.01,1.08,1.01,0.74,0.89,0.81,0.8,0.89,0.79,0.69,0.64,0.75,0.57,0.59,0.61,0.72,0.62,0.54,0.47,0.57,0.56,0.57,0.5,0.62,0.53,0.53,0.54,0.54,0.57,0.54,0.5,0.48,0.55,0.47,0.51,0.42,0.39,0.39,0.4,0.42,0.37,0.4,0.33,0.38,0.41,0.42,0.31,0.42,0.39,0.41,0.35,0.31,0.3,0.36,0.36,0.32,0.33,0.33,0.32,0.28,0.29,0.27,0.37,0.25,0.32,0.31,0.3,0.29,0.35,0.24,0.28,0.27,0.24,0.26,0.21,0.26,0.2,0.2,0.23,0.28,0.22,0.22,0.23,0.24,0.26,0.18,0.2,0.2,0.2,0.23,0.22,0.2,0.2,0.22,0.22,0.21,0.15,0.22,0.16,0.22,0.2,0.19,0.19,0.18,0.16,0.15,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.25,0.17,0.16,0.17,0.16,0.16,0.17,0.15,0.14,0.15,0.16,0.12,0.18,0.14,0.16,0.14,0.14,0.13,0.19,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.11,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.0,0.11,0.14,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,83.52000000000001
10/27/2021,6.08,6.06,3.85,2.09,2.21,2.07,1.37,1.86,1.47,1.3,1.11,1.01,1.08,1.01,0.74,0.89,0.81,0.8,0.89,0.79,0.69,0.64,0.75,0.57,0.59,0.61,0.72,0.62,0.54,0.47,0.57,0.56,0.57,0.5,0.62,0.53,0.53,0.54,0.54,0.57,0.54,0.5,0.48,0.55,0.47,0.51,0.42,0.39,0.39,0.4,0.42,0.37,0.4,0.33,0.38,0.41,0.42,0.31,0.42,0.39,0.41,0.35,0.31,0.3,0.36,0.36,0.32,0.33,0.33,0.32,0.28,0.29,0.27,0.37,0.25,0.32,0.31,0.3,0.29,0.35,0.24,0.28,0.27,0.24,0.26,0.21,0.26,0.2,0.2,0.23,0.28,0.22,0.22,0.23,0.24,0.26,0.18,0.2,0.2,0.2,0.23,0.22,0.2,0.2,0.22,0.22,0.21,0.15,0.22,0.16,0.22,0.2,0.19,0.19,0.18,0.16,0.15,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.25,0.17,0.16,0.17,0.16,0.16,0.17,0.15,0.14,0.15,0.16,0.12,0.18,0.14,0.16,0.14,0.14,0.13,0.19,0.14,0.11,0.13,0.14,0.12,0.13,0.14,0.0,0.13,0.11,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.0,0.11,0.14,0.14,0.13,0.12,0.12,0.13,0.12,0.1,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,83.52000000000001
10/28/2021,6.05,6.03,3.74,1.99,2.14,2.01,1.38,1.89,1.47,1.32,1.11,1.01,1.1,1.02,0.73,0.9,0.81,0.8,0.91,0.8,0.69,0.64,0.76,0.57,0.52,0.6,0.73,0.62,0.55,0.47,0.58,0.57,0.57,0.5,0.62,0.54,0.53,0.55,0.54,0.58,0.54,0.5,0.47,0.55,0.46,0.51,0.43,0.39,0.39,0.39,0.42,0.38,0.41,0.33,0.39,0.42,0.43,0.31,0.42,0.4,0.42,0.35,0.3,0.3,0.36,0.37,0.32,0.34,0.33,0.33,0.28,0.3,0.27,0.37,0.25,0.32,0.31,0.32,0.3,0.35,0.24,0.28,0.27,0.24,0.25,0.21,0.26,0.2,0.2,0.23,0.28,0.22,0.22,0.23,0.24,0.27,0.18,0.2,0.2,0.2,0.24,0.22,0.2,0.21,0.22,0.22,0.21,0.15,0.22,0.16,0.22,0.2,0.19,0.19,0.19,0.17,0.15,0.19,0.19,0.19,0.19,0.17,0.18,0.17,0.17,0.17,0.25,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.15,0.14,0.13,0.19,0.14,0.1,0.12,0.14,0.12,0.13,0.14,0.0,0.14,0.11,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.1,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.28,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.11,83.39
