,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,PEP,ABT,CVX,KO,NKE,T,ABBV,TMO,MRK,WMT,ACN,AVGO,LLY,COST,WFC,DHR,TXN,MDT,MCD,QCOM,HON,ORCL,LIN,PM,UPS,UNP,NEE,BMY,LOW,AMGN,C,INTU,BLK,SBUX,BA,MS,GS,RTX,IBM,AMAT,AMT,TGT,CAT,MMM,GE,DE,AMD,AXP,ISRG,NOW,SCHW,CVS,SPGI,CHTR,ANTM,ZTS,BKNG,LMT,MU,SYK,MDLZ,PLD,CCI,GILD,FIS,MO,LRCX,ADP,TMUS,PNC,TJX,CI,COP,DUK,USB,CB,GM,MMC,CASH,ATVI,BDX,EQIX,CME,COF,TFC,EL,ICE,CSX,FDX,NSC,CL,SO,EW,ADSK,SHW,ILMN,ADI,REGN,FISV,ITW,APD,ETN,HUM,TWTR,AON,F,EMR,PGR,D,MCO,BSX,HCA,NEM,ROP,DG,IQV,GPN,IDXX,NXPI,WM,FCX,BIIB,NOC,VRTX,LHX,TEL,KLAC,DOW,PSA,MSCI,TROW,KMB,CMG,DXCM,EOG,JCI,ECL,A,CNC,TT,APTV,APH,AEP,SRE,SLB,ALGN,INFO,EXC,SPG,MET,GD,ROST,STZ,PXD,DD,CARR,MPC,SBAC,CTAS,XEL,PRU,PPG,HPQ,ALL,SNPS,WELL,EBAY,ALXN,AIG,BK,DLR,YUM,BAX,ORLY,PSX,TRV,DFS,ANSS,MCHP,CDNS,SYY,ROK,AZO,IFF,MTD,PAYX,WBA,MRNA,FTNT,GIS,TDG,Cash,MSI,KMI,RMD,GENERAL ELECTRIC CO,AFL,GEN.,MAR,EA,n/a,PH,CTSH,GE.,AWK,XLNX,KR,WST,GNRC,MLM,URI,KEYS,TECH,ADM,MTCH,AJG,SIVB,CBRE,WMB,HLT,CPRT,DHI,SUM
09/15/2021,6.23,5.92,4.16,2.43,2.08,2.02,1.42,1.51,1.47,1.27,1.18,1.01,1.03,0.95,0.91,0.93,0.79,0.89,0.81,0.85,0.73,0.61,0.73,0.59,0.66,0.58,0.65,0.68,0.55,0.62,0.49,0.57,0.57,0.52,0.51,0.58,0.5,0.52,0.56,0.52,0.53,0.57,0.49,0.54,0.49,0.47,0.47,0.42,0.42,0.43,0.41,0.43,0.37,0.37,0.44,0.38,0.39,0.34,0.38,0.39,0.32,0.38,0.33,0.4,0.38,0.35,0.31,0.35,0.37,0.32,0.33,0.29,0.29,0.32,0.34,0.26,0.33,0.37,0.28,0.3,0.29,0.26,0.23,0.27,0.15,0.22,0.22,0.26,0.23,0.26,0.23,0.23,0.2,0.25,0.2,0.25,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.23,0.17,0.21,0.0,0.16,0.17,0.23,0.18,0.2,0.2,0.21,0.19,0.19,0.16,0.16,0.17,0.19,0.2,0.18,0.19,0.15,0.23,0.2,0.18,0.15,0.17,0.16,0.13,0.14,0.19,0.13,0.16,0.15,0.17,0.13,0.17,0.17,0.13,0.15,0.14,0.16,0.11,0.18,0.14,0.15,0.14,0.0,0.12,0.12,0.14,0.14,0.12,0.12,0.11,0.17,0.14,0.13,0.0,0.17,0.11,0.14,0.14,0.17,0.1,0.12,0.1,0.12,0.12,0.12,0.0,0.17,0.12,0.13,0.12,0.12,0.13,0.11,0.0,0.1,0.0,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.91000000000001
09/16/2021,6.24,5.93,4.13,2.41,2.1,2.04,1.43,1.49,1.48,1.28,1.17,1.01,1.06,0.96,0.9,0.94,0.79,0.89,0.82,0.83,0.73,0.62,0.72,0.6,0.65,0.59,0.65,0.66,0.55,0.61,0.5,0.57,0.56,0.52,0.52,0.56,0.49,0.51,0.55,0.52,0.53,0.56,0.5,0.52,0.49,0.46,0.47,0.42,0.42,0.43,0.41,0.43,0.38,0.37,0.44,0.37,0.39,0.35,0.39,0.39,0.32,0.38,0.34,0.41,0.39,0.35,0.31,0.35,0.37,0.32,0.33,0.29,0.3,0.32,0.34,0.26,0.33,0.36,0.28,0.3,0.29,0.26,0.24,0.26,0.15,0.22,0.22,0.25,0.23,0.26,0.23,0.23,0.2,0.24,0.2,0.25,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.23,0.18,0.21,0.0,0.15,0.17,0.23,0.18,0.2,0.2,0.21,0.19,0.19,0.17,0.16,0.17,0.19,0.19,0.18,0.19,0.15,0.23,0.2,0.18,0.15,0.17,0.15,0.13,0.13,0.19,0.14,0.16,0.15,0.17,0.13,0.17,0.17,0.13,0.14,0.14,0.15,0.11,0.17,0.14,0.15,0.14,0.0,0.12,0.12,0.14,0.14,0.12,0.12,0.11,0.16,0.14,0.13,0.0,0.16,0.11,0.14,0.14,0.16,0.0,0.12,0.1,0.12,0.11,0.13,0.11,0.17,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.36,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82000000000001
09/17/2021,6.2,6.0,4.14,2.42,2.11,2.05,1.42,1.5,1.49,1.26,1.16,1.0,1.06,0.96,0.91,0.94,0.78,0.88,0.8,0.83,0.68,0.62,0.71,0.6,0.65,0.59,0.65,0.67,0.55,0.61,0.49,0.58,0.56,0.52,0.51,0.57,0.49,0.51,0.56,0.52,0.52,0.56,0.51,0.53,0.5,0.47,0.47,0.41,0.42,0.42,0.41,0.43,0.37,0.36,0.44,0.37,0.39,0.35,0.38,0.39,0.32,0.38,0.33,0.4,0.38,0.35,0.31,0.36,0.38,0.32,0.32,0.29,0.29,0.31,0.34,0.26,0.33,0.37,0.27,0.3,0.29,0.25,0.24,0.26,0.15,0.22,0.22,0.26,0.23,0.26,0.24,0.23,0.2,0.24,0.2,0.25,0.2,0.23,0.22,0.2,0.2,0.2,0.2,0.23,0.18,0.21,0.0,0.15,0.18,0.23,0.18,0.2,0.2,0.21,0.19,0.18,0.16,0.16,0.17,0.19,0.2,0.18,0.19,0.15,0.24,0.2,0.17,0.15,0.17,0.15,0.13,0.13,0.19,0.14,0.16,0.15,0.17,0.13,0.17,0.17,0.13,0.14,0.14,0.16,0.11,0.17,0.14,0.15,0.14,0.0,0.12,0.12,0.14,0.14,0.12,0.12,0.11,0.17,0.14,0.13,0.0,0.16,0.11,0.14,0.14,0.16,0.1,0.12,0.0,0.12,0.11,0.13,0.11,0.17,0.12,0.13,0.12,0.12,0.13,0.11,0.0,0.1,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.65,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.72
09/20/2021,6.2,6.08,4.16,2.38,2.11,2.05,1.42,1.49,1.51,1.27,1.16,1.0,1.06,0.96,0.9,0.92,0.78,0.88,0.81,0.85,0.7,0.63,0.71,0.59,0.66,0.59,0.64,0.66,0.55,0.61,0.5,0.57,0.55,0.52,0.52,0.56,0.49,0.51,0.56,0.52,0.51,0.56,0.51,0.53,0.5,0.46,0.47,0.4,0.42,0.42,0.41,0.43,0.37,0.36,0.43,0.36,0.4,0.35,0.38,0.4,0.31,0.37,0.33,0.4,0.37,0.35,0.31,0.37,0.38,0.32,0.32,0.29,0.29,0.31,0.34,0.26,0.33,0.37,0.27,0.3,0.29,0.25,0.24,0.26,0.15,0.22,0.22,0.26,0.23,0.26,0.23,0.23,0.2,0.24,0.21,0.25,0.2,0.23,0.23,0.2,0.21,0.2,0.2,0.23,0.18,0.2,0.0,0.15,0.18,0.23,0.18,0.2,0.2,0.21,0.19,0.19,0.16,0.16,0.17,0.19,0.19,0.18,0.19,0.15,0.23,0.2,0.17,0.15,0.17,0.16,0.13,0.14,0.19,0.14,0.16,0.15,0.17,0.13,0.17,0.17,0.12,0.14,0.14,0.16,0.11,0.17,0.14,0.15,0.13,0.0,0.12,0.12,0.14,0.13,0.13,0.12,0.11,0.17,0.14,0.13,0.0,0.17,0.12,0.14,0.14,0.16,0.1,0.12,0.0,0.12,0.11,0.13,0.11,0.17,0.12,0.13,0.13,0.12,0.12,0.11,0.0,0.0,0.0,0.12,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.14,0.0,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82
09/21/2021,6.2,6.08,4.16,2.38,2.11,2.05,1.42,1.49,1.51,1.27,1.16,1.0,1.06,0.96,0.9,0.92,0.78,0.88,0.81,0.85,0.7,0.63,0.71,0.59,0.66,0.59,0.64,0.66,0.55,0.61,0.5,0.57,0.55,0.52,0.52,0.56,0.49,0.51,0.56,0.52,0.51,0.56,0.51,0.53,0.5,0.46,0.47,0.4,0.42,0.42,0.41,0.43,0.37,0.36,0.43,0.36,0.4,0.35,0.38,0.4,0.31,0.37,0.33,0.4,0.37,0.35,0.31,0.37,0.38,0.32,0.32,0.29,0.29,0.31,0.34,0.26,0.33,0.37,0.27,0.3,0.29,0.25,0.24,0.26,0.15,0.22,0.22,0.26,0.23,0.26,0.23,0.23,0.2,0.24,0.21,0.25,0.2,0.23,0.23,0.2,0.21,0.2,0.2,0.23,0.18,0.2,0.0,0.15,0.18,0.23,0.18,0.2,0.2,0.21,0.19,0.19,0.16,0.16,0.17,0.19,0.19,0.18,0.19,0.15,0.23,0.2,0.17,0.15,0.17,0.16,0.13,0.14,0.19,0.14,0.16,0.15,0.17,0.13,0.17,0.17,0.12,0.14,0.14,0.16,0.11,0.17,0.14,0.15,0.13,0.0,0.12,0.12,0.14,0.13,0.13,0.12,0.11,0.17,0.14,0.13,0.0,0.17,0.12,0.14,0.14,0.16,0.1,0.12,0.0,0.12,0.11,0.13,0.11,0.17,0.12,0.13,0.13,0.12,0.12,0.11,0.0,0.0,0.0,0.12,0.1,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.14,0.0,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82
09/22/2021,6.15,6.04,4.04,2.33,2.27,2.13,1.37,1.46,1.65,1.28,1.17,1.0,1.06,0.95,0.87,0.94,0.8,0.89,0.82,0.85,0.7,0.63,0.7,0.6,0.67,0.59,0.65,0.66,0.57,0.61,0.5,0.57,0.53,0.53,0.52,0.63,0.49,0.55,0.57,0.55,0.49,0.54,0.51,0.55,0.48,0.46,0.47,0.39,0.42,0.38,0.43,0.43,0.37,0.36,0.43,0.37,0.4,0.33,0.39,0.41,0.34,0.37,0.31,0.4,0.35,0.35,0.32,0.34,0.36,0.32,0.29,0.29,0.29,0.26,0.34,0.27,0.34,0.34,0.27,0.3,0.29,0.26,0.25,0.26,0.26,0.22,0.22,0.26,0.23,0.25,0.22,0.23,0.2,0.24,0.23,0.22,0.2,0.21,0.23,0.2,0.21,0.2,0.21,0.21,0.2,0.2,0.0,0.16,0.2,0.21,0.18,0.19,0.2,0.21,0.19,0.18,0.16,0.16,0.17,0.19,0.2,0.18,0.19,0.17,0.23,0.18,0.18,0.16,0.17,0.16,0.13,0.14,0.19,0.14,0.16,0.15,0.17,0.16,0.17,0.17,0.12,0.14,0.14,0.13,0.13,0.15,0.14,0.15,0.13,0.12,0.14,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.14,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.0,0.12,0.1,0.12,0.11,0.13,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.12,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,84.54000000000002
09/23/2021,6.11,6.02,3.97,2.3,2.27,2.13,1.38,1.43,1.61,1.26,1.18,1.01,1.06,0.95,0.86,0.94,0.8,0.88,0.8,0.84,0.71,0.62,0.69,0.61,0.67,0.58,0.64,0.67,0.57,0.61,0.5,0.57,0.53,0.53,0.52,0.63,0.5,0.55,0.57,0.55,0.5,0.54,0.51,0.56,0.48,0.47,0.47,0.39,0.42,0.38,0.42,0.43,0.37,0.36,0.43,0.37,0.4,0.33,0.38,0.41,0.33,0.37,0.31,0.39,0.34,0.36,0.32,0.33,0.36,0.32,0.28,0.29,0.29,0.26,0.33,0.27,0.33,0.35,0.27,0.3,0.29,0.26,0.25,0.26,0.26,0.22,0.22,0.26,0.23,0.26,0.22,0.23,0.2,0.24,0.23,0.23,0.2,0.21,0.23,0.2,0.21,0.2,0.2,0.21,0.19,0.21,0.0,0.15,0.2,0.21,0.18,0.19,0.2,0.2,0.19,0.18,0.16,0.16,0.17,0.19,0.2,0.18,0.19,0.17,0.23,0.18,0.18,0.17,0.17,0.16,0.13,0.14,0.19,0.14,0.16,0.15,0.17,0.16,0.17,0.17,0.12,0.14,0.15,0.13,0.13,0.15,0.14,0.15,0.12,0.12,0.14,0.12,0.12,0.13,0.15,0.11,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.11,0.12,0.0,0.12,0.11,0.13,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.24000000000002
09/24/2021,6.13,6.03,3.96,2.31,2.27,2.14,1.37,1.44,1.63,1.26,1.19,1.01,1.05,0.96,0.86,0.94,0.8,0.84,0.8,0.85,0.7,0.62,0.69,0.6,0.67,0.58,0.64,0.67,0.57,0.61,0.5,0.57,0.54,0.52,0.53,0.64,0.5,0.55,0.57,0.55,0.49,0.54,0.51,0.56,0.48,0.46,0.48,0.39,0.42,0.39,0.43,0.43,0.38,0.36,0.43,0.37,0.4,0.33,0.37,0.41,0.33,0.37,0.31,0.39,0.34,0.35,0.32,0.33,0.36,0.32,0.28,0.29,0.28,0.26,0.34,0.27,0.33,0.35,0.27,0.3,0.29,0.25,0.25,0.26,0.26,0.22,0.22,0.26,0.23,0.26,0.22,0.24,0.2,0.24,0.23,0.22,0.2,0.21,0.23,0.2,0.21,0.2,0.21,0.21,0.19,0.21,0.0,0.15,0.2,0.21,0.18,0.19,0.2,0.2,0.19,0.18,0.16,0.16,0.17,0.19,0.2,0.18,0.19,0.17,0.24,0.18,0.17,0.16,0.17,0.15,0.13,0.14,0.19,0.14,0.15,0.15,0.17,0.16,0.17,0.17,0.13,0.14,0.15,0.13,0.12,0.15,0.14,0.15,0.12,0.12,0.14,0.12,0.12,0.13,0.15,0.11,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.0,0.12,0.1,0.12,0.11,0.13,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.1,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.41,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,84.25000000000001
09/27/2021,6.16,6.01,3.97,2.2,2.27,2.13,1.37,1.49,1.63,1.3,1.17,1.03,1.02,0.95,0.87,0.93,0.82,0.85,0.84,0.81,0.69,0.65,0.7,0.6,0.71,0.58,0.64,0.66,0.57,0.6,0.51,0.56,0.54,0.52,0.52,0.64,0.5,0.54,0.58,0.55,0.49,0.53,0.53,0.55,0.49,0.47,0.48,0.39,0.42,0.39,0.43,0.43,0.36,0.36,0.42,0.36,0.4,0.32,0.39,0.42,0.33,0.37,0.32,0.4,0.35,0.36,0.32,0.34,0.35,0.32,0.29,0.29,0.3,0.26,0.34,0.28,0.34,0.35,0.29,0.3,0.29,0.25,0.25,0.26,0.27,0.22,0.22,0.26,0.23,0.25,0.21,0.23,0.2,0.24,0.23,0.23,0.21,0.22,0.23,0.19,0.23,0.19,0.21,0.21,0.2,0.21,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.21,0.19,0.18,0.15,0.16,0.17,0.18,0.2,0.19,0.19,0.17,0.24,0.18,0.18,0.16,0.17,0.16,0.13,0.15,0.19,0.14,0.16,0.15,0.17,0.16,0.17,0.17,0.12,0.14,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.11,0.14,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.14,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.0,0.12,0.1,0.12,0.11,0.12,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.12,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.42,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,84.41
09/28/2021,6.16,6.01,3.97,2.2,2.27,2.13,1.37,1.49,1.63,1.3,1.17,1.03,1.02,0.95,0.87,0.93,0.82,0.85,0.84,0.81,0.69,0.65,0.7,0.6,0.71,0.58,0.64,0.66,0.57,0.6,0.51,0.56,0.54,0.52,0.52,0.64,0.5,0.54,0.58,0.55,0.49,0.53,0.53,0.55,0.49,0.47,0.48,0.39,0.42,0.39,0.43,0.43,0.36,0.36,0.42,0.36,0.4,0.32,0.39,0.42,0.33,0.37,0.32,0.4,0.35,0.36,0.32,0.34,0.35,0.32,0.29,0.29,0.3,0.26,0.34,0.28,0.34,0.35,0.29,0.3,0.29,0.25,0.25,0.26,0.27,0.22,0.22,0.26,0.23,0.25,0.21,0.23,0.2,0.24,0.23,0.23,0.21,0.22,0.23,0.19,0.23,0.19,0.21,0.21,0.2,0.21,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.21,0.19,0.18,0.15,0.16,0.17,0.18,0.2,0.19,0.19,0.17,0.24,0.18,0.18,0.16,0.17,0.16,0.13,0.15,0.19,0.14,0.16,0.15,0.17,0.16,0.17,0.17,0.12,0.14,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.11,0.14,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.14,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.0,0.12,0.1,0.12,0.11,0.12,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.12,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.42,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,84.41
09/29/2021,6.16,6.0,3.97,2.24,2.28,2.14,1.37,1.46,1.67,1.31,1.16,1.04,1.02,0.95,0.87,0.93,0.83,0.85,0.85,0.8,0.69,0.65,0.7,0.6,0.73,0.59,0.64,0.65,0.57,0.6,0.52,0.56,0.51,0.52,0.52,0.64,0.5,0.54,0.57,0.55,0.49,0.55,0.53,0.55,0.49,0.46,0.48,0.39,0.42,0.39,0.42,0.43,0.36,0.36,0.42,0.36,0.4,0.32,0.39,0.42,0.33,0.37,0.32,0.4,0.35,0.36,0.33,0.34,0.34,0.31,0.29,0.29,0.3,0.26,0.34,0.29,0.34,0.35,0.29,0.3,0.29,0.25,0.25,0.26,0.27,0.23,0.22,0.26,0.23,0.25,0.21,0.23,0.2,0.24,0.23,0.23,0.21,0.22,0.23,0.2,0.23,0.19,0.21,0.2,0.2,0.21,0.0,0.15,0.19,0.2,0.19,0.2,0.21,0.21,0.19,0.18,0.15,0.16,0.17,0.18,0.2,0.19,0.19,0.17,0.24,0.18,0.18,0.16,0.16,0.15,0.13,0.15,0.19,0.14,0.16,0.15,0.17,0.16,0.17,0.17,0.12,0.14,0.14,0.13,0.12,0.15,0.14,0.15,0.13,0.11,0.14,0.12,0.12,0.13,0.15,0.11,0.12,0.14,0.13,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.0,0.12,0.1,0.13,0.11,0.12,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.12,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,84.47000000000001
09/30/2021,6.1,5.9,3.96,2.25,2.27,2.13,1.38,1.44,1.71,1.35,1.16,1.04,1.02,0.97,0.85,0.92,0.83,0.86,0.87,0.78,0.69,0.67,0.7,0.6,0.72,0.59,0.64,0.65,0.56,0.58,0.53,0.56,0.5,0.52,0.52,0.62,0.5,0.54,0.56,0.55,0.48,0.54,0.52,0.53,0.49,0.46,0.48,0.39,0.42,0.4,0.42,0.43,0.36,0.36,0.41,0.36,0.4,0.32,0.4,0.41,0.33,0.37,0.33,0.41,0.36,0.37,0.33,0.35,0.33,0.31,0.29,0.29,0.3,0.26,0.35,0.29,0.33,0.34,0.3,0.3,0.29,0.24,0.25,0.26,0.27,0.23,0.22,0.26,0.23,0.25,0.2,0.23,0.2,0.24,0.23,0.23,0.2,0.22,0.23,0.2,0.24,0.19,0.22,0.21,0.2,0.2,0.0,0.15,0.19,0.19,0.19,0.2,0.22,0.2,0.19,0.19,0.15,0.16,0.17,0.18,0.19,0.19,0.19,0.17,0.24,0.17,0.18,0.16,0.17,0.15,0.13,0.15,0.19,0.15,0.16,0.15,0.16,0.16,0.17,0.17,0.12,0.14,0.14,0.12,0.13,0.15,0.14,0.15,0.13,0.11,0.14,0.12,0.12,0.14,0.15,0.12,0.12,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.14,0.13,0.0,0.11,0.0,0.13,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.13,0.0,0.12,0.0,0.13,0.12,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.38,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,84.31000000000002
