,CROX,TXRH,JCOM,SAIA,STAA,AEO,LSCC,LHCG,HELE,TTEK,MSTR,EXPO,AMN,NOVT,MMS,QTS,SSD,ALRM,M,WING,KFY,ESNT,POWI,NEOG,WDFC,SIG,CBRL,WTS,MED,SFIX,PNM,QLYS,BKH,SPSC,UFPI,LANC,SWX,ABG,RCII,CNMD,HLI,SXT,TGNA,AIT,WERN,EYE,SHOO,FELE,CVLT,LXP,SONO,STMP,JBT,ATRC,HR,BPMC,ANF,CCOI,KTB,NSP,NSIT,MUSA,FHI,BIG,AWR,LGIH,BRC,PSB,AVA,WK,MMSI,BMI,KNSL,RLI,YELP,LCII,UNF,CWT,SNBR,ALTR,PZZA,MLHR,BJ,NWE,HI,ABM,MGEE,MIME,SBH,CAKE,KWR,GPI,DORM,CWST,BLMN,PDCO,SSTK,FWRD,VSH,WWW,IRBT,PBH,CORT,ODP,HCSG,OMI,EVTC,MANT,TRTN,BXS,IBP,CARG,APPF,EBS,BNL,DLX,PSMT,PRGS,HNI,CELH,SCL,CALX,BCPC,PDM,VGR,TRNO,GNW,COKE,RPAI,VICR,CENTA,CORE,DOC,MNRO,FIX,ENV,KAI,GOLF,BXMT,SYKE,LILAK,MD,BGS,OXM,STRA,MGRC,KLIC,CWEN,CYH,MNR,XPER,SKT,UMBF,CMPR,GMS,BLKB,CSII,IRWD,VSTO,NSA,AMCX,BKE,TTGT,MDP,MEI,LZB,NUS,HIBB,CMC,SJW,ETRN,GEF,AAT,NWBI,CSGS,NARI,ICFI,PCH,BCC,KFRC,CSWI,SUPN,RGR,SFM,PD,UVV,OFC,PFS,AVID,OSIS,WOR,ASB,TNC,XPEL,KRG,DDS,MFA,CMP,BIGC,TUP,JYNT,IPAR,KNL,AAWW,STC,ALG,LRN,VCRA,MATX,JW.A,SAH,MBUU,NBTB,NNI,CRVL,PLUS,WABC,SCS,FIZZ,n/a,TMP,ZD,RVLV,HEES,ENTA,MLKN,VRTV,CADE,IMKTA,SXI,ASO,CXW,UNFI,SUM
11/11/2021,1.54,0.86,0.0,1.42,0.65,0.52,1.11,0.5,0.73,0.99,0.91,0.87,0.69,0.84,0.64,0.0,0.7,0.6,1.01,0.64,0.71,0.64,0.7,0.56,0.5,0.71,0.53,0.76,0.4,0.28,0.52,0.67,0.5,0.73,0.6,0.41,0.51,0.51,0.41,0.54,0.67,0.53,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.54,0.42,0.0,0.55,0.47,0.45,0.57,0.43,0.41,0.43,0.55,0.46,0.56,0.43,0.32,0.47,0.35,0.4,0.47,0.37,0.53,0.44,0.43,0.46,0.4,0.39,0.45,0.36,0.43,0.31,0.43,0.47,0.0,0.49,0.33,0.41,0.39,0.37,0.51,0.28,0.3,0.39,0.45,0.37,0.44,0.26,0.35,0.4,0.39,0.3,0.37,0.32,0.39,0.31,0.29,0.18,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.23,0.24,0.3,0.26,0.38,0.29,0.41,0.32,0.26,0.27,0.3,0.29,0.27,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.23,0.24,0.33,0.21,0.25,0.2,0.25,0.27,0.19,0.27,0.25,0.18,0.23,0.25,0.27,0.0,0.23,0.28,0.3,0.22,0.22,0.0,0.21,0.23,0.24,0.25,0.24,0.21,0.21,0.24,0.18,0.25,0.22,0.25,0.25,0.23,0.22,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.2,0.19,0.0,0.47,0.3,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.8,0.18,0.19,0.21,0.4,0.21,0.32,0.0,0.0,0.0,0.0,0.0,78.64000000000001
11/12/2021,1.54,0.86,0.0,1.42,0.65,0.52,1.11,0.5,0.73,0.99,0.91,0.87,0.69,0.84,0.64,0.0,0.7,0.6,1.01,0.64,0.71,0.64,0.7,0.56,0.5,0.71,0.53,0.76,0.4,0.28,0.52,0.67,0.5,0.73,0.6,0.41,0.51,0.51,0.41,0.54,0.67,0.53,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.54,0.42,0.0,0.55,0.47,0.45,0.57,0.43,0.41,0.43,0.55,0.46,0.56,0.43,0.32,0.47,0.35,0.4,0.47,0.37,0.53,0.44,0.43,0.46,0.4,0.39,0.45,0.36,0.43,0.31,0.43,0.47,0.0,0.49,0.33,0.41,0.39,0.37,0.51,0.28,0.3,0.39,0.45,0.37,0.44,0.26,0.35,0.4,0.39,0.3,0.37,0.32,0.39,0.31,0.29,0.18,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.23,0.24,0.3,0.26,0.38,0.29,0.41,0.32,0.26,0.27,0.3,0.29,0.27,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.23,0.24,0.33,0.21,0.25,0.2,0.25,0.27,0.19,0.27,0.25,0.18,0.23,0.25,0.27,0.0,0.23,0.28,0.3,0.22,0.22,0.0,0.21,0.23,0.24,0.25,0.24,0.21,0.21,0.24,0.18,0.25,0.22,0.25,0.25,0.23,0.22,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.2,0.19,0.0,0.47,0.3,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.8,0.18,0.19,0.21,0.4,0.21,0.32,0.0,0.0,0.0,0.0,0.0,78.64000000000001
11/15/2021,1.54,0.86,0.0,1.42,0.65,0.52,1.11,0.5,0.73,0.99,0.91,0.87,0.69,0.84,0.64,0.0,0.7,0.6,1.01,0.64,0.71,0.64,0.7,0.56,0.5,0.71,0.53,0.76,0.4,0.28,0.52,0.67,0.5,0.73,0.6,0.41,0.51,0.51,0.41,0.54,0.67,0.53,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.54,0.42,0.0,0.55,0.47,0.45,0.57,0.43,0.41,0.43,0.55,0.46,0.56,0.43,0.32,0.47,0.35,0.4,0.47,0.37,0.53,0.44,0.43,0.46,0.4,0.39,0.45,0.36,0.43,0.31,0.43,0.47,0.0,0.49,0.33,0.41,0.39,0.37,0.51,0.28,0.3,0.39,0.45,0.37,0.44,0.26,0.35,0.4,0.39,0.3,0.37,0.32,0.39,0.31,0.29,0.18,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.23,0.24,0.3,0.26,0.38,0.29,0.41,0.32,0.26,0.27,0.3,0.29,0.27,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.23,0.24,0.33,0.21,0.25,0.2,0.25,0.27,0.19,0.27,0.25,0.18,0.23,0.25,0.27,0.0,0.23,0.28,0.3,0.22,0.22,0.0,0.21,0.23,0.24,0.25,0.24,0.21,0.21,0.24,0.18,0.25,0.22,0.25,0.25,0.23,0.22,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.2,0.19,0.0,0.47,0.3,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.8,0.18,0.19,0.21,0.4,0.21,0.32,0.0,0.0,0.0,0.0,0.0,78.64000000000001
11/16/2021,1.54,0.86,0.0,1.42,0.65,0.52,1.11,0.5,0.73,0.99,0.91,0.87,0.69,0.84,0.64,0.0,0.7,0.6,1.01,0.64,0.71,0.64,0.7,0.56,0.5,0.71,0.53,0.76,0.4,0.28,0.52,0.67,0.5,0.73,0.6,0.41,0.51,0.51,0.41,0.54,0.67,0.53,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.54,0.42,0.0,0.55,0.47,0.45,0.57,0.43,0.41,0.43,0.55,0.46,0.56,0.43,0.32,0.47,0.35,0.4,0.47,0.37,0.53,0.44,0.43,0.46,0.4,0.39,0.45,0.36,0.43,0.31,0.43,0.47,0.0,0.49,0.33,0.41,0.39,0.37,0.51,0.28,0.3,0.39,0.45,0.37,0.44,0.26,0.35,0.4,0.39,0.3,0.37,0.32,0.39,0.31,0.29,0.18,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.23,0.24,0.3,0.26,0.38,0.29,0.41,0.32,0.26,0.27,0.3,0.29,0.27,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.23,0.24,0.33,0.21,0.25,0.2,0.25,0.27,0.19,0.27,0.25,0.18,0.23,0.25,0.27,0.0,0.23,0.28,0.3,0.22,0.22,0.0,0.21,0.23,0.24,0.25,0.24,0.21,0.21,0.24,0.18,0.25,0.22,0.25,0.25,0.23,0.22,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.2,0.19,0.0,0.47,0.3,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.8,0.18,0.19,0.21,0.4,0.21,0.32,0.0,0.0,0.0,0.0,0.0,78.64000000000001
11/17/2021,1.54,0.86,0.0,1.42,0.65,0.52,1.11,0.5,0.73,0.99,0.91,0.87,0.69,0.84,0.64,0.0,0.7,0.6,1.01,0.64,0.71,0.64,0.7,0.56,0.5,0.71,0.53,0.76,0.4,0.28,0.52,0.67,0.5,0.73,0.6,0.41,0.51,0.51,0.41,0.54,0.67,0.53,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.54,0.42,0.0,0.55,0.47,0.45,0.57,0.43,0.41,0.43,0.55,0.46,0.56,0.43,0.32,0.47,0.35,0.4,0.47,0.37,0.53,0.44,0.43,0.46,0.4,0.39,0.45,0.36,0.43,0.31,0.43,0.47,0.0,0.49,0.33,0.41,0.39,0.37,0.51,0.28,0.3,0.39,0.45,0.37,0.44,0.26,0.35,0.4,0.39,0.3,0.37,0.32,0.39,0.31,0.29,0.18,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.23,0.24,0.3,0.26,0.38,0.29,0.41,0.32,0.26,0.27,0.3,0.29,0.27,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.23,0.24,0.33,0.21,0.25,0.2,0.25,0.27,0.19,0.27,0.25,0.18,0.23,0.25,0.27,0.0,0.23,0.28,0.3,0.22,0.22,0.0,0.21,0.23,0.24,0.25,0.24,0.21,0.21,0.24,0.18,0.25,0.22,0.25,0.25,0.23,0.22,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.2,0.19,0.0,0.47,0.3,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.23,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.8,0.18,0.19,0.21,0.4,0.21,0.32,0.0,0.0,0.0,0.0,0.0,78.64000000000001
11/18/2021,1.58,0.84,0.0,1.39,0.63,0.53,1.09,0.52,0.76,1.0,0.86,0.91,0.73,0.77,0.63,0.0,0.69,0.58,0.98,0.64,0.7,0.62,0.71,0.55,0.5,0.7,0.52,0.74,0.41,0.27,0.52,0.67,0.5,0.72,0.6,0.42,0.51,0.51,0.43,0.52,0.68,0.54,0.53,0.55,0.47,0.45,0.53,0.53,0.37,0.53,0.42,0.0,0.54,0.43,0.45,0.57,0.44,0.43,0.44,0.55,0.46,0.58,0.45,0.31,0.47,0.36,0.4,0.47,0.37,0.52,0.43,0.42,0.46,0.4,0.38,0.46,0.35,0.42,0.29,0.42,0.47,0.0,0.49,0.34,0.41,0.39,0.37,0.53,0.32,0.29,0.39,0.47,0.38,0.45,0.24,0.36,0.4,0.39,0.3,0.34,0.32,0.39,0.32,0.26,0.19,0.3,0.3,0.27,0.35,0.0,0.32,0.43,0.26,0.0,0.3,0.24,0.25,0.3,0.26,0.3,0.29,0.42,0.32,0.27,0.29,0.3,0.29,0.32,0.0,0.37,0.28,0.0,0.25,0.24,0.32,0.27,0.32,0.27,0.26,0.0,0.24,0.22,0.25,0.25,0.18,0.24,0.24,0.33,0.22,0.25,0.21,0.24,0.27,0.18,0.27,0.24,0.0,0.22,0.25,0.27,0.0,0.24,0.3,0.3,0.22,0.23,0.0,0.22,0.23,0.23,0.25,0.24,0.21,0.21,0.23,0.2,0.25,0.21,0.25,0.25,0.23,0.21,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.18,0.21,0.19,0.0,0.48,0.33,0.0,0.21,0.0,0.0,0.0,0.23,0.0,0.22,0.24,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.18,0.19,0.2,0.19,0.0,0.0,0.21,0.0,0.0,0.78,0.19,0.18,0.2,0.4,0.21,0.33,0.18,0.18,0.0,0.0,0.0,78.50999999999999
11/19/2021,1.55,0.85,0.0,1.39,0.62,0.54,1.1,0.5,0.76,1.0,0.85,0.9,0.74,0.77,0.62,0.0,0.69,0.57,1.0,0.63,0.7,0.62,0.72,0.54,0.5,0.69,0.52,0.74,0.42,0.27,0.54,0.66,0.51,0.73,0.6,0.42,0.53,0.51,0.43,0.52,0.67,0.55,0.54,0.54,0.47,0.44,0.53,0.52,0.37,0.55,0.42,0.0,0.55,0.41,0.46,0.58,0.44,0.43,0.43,0.54,0.45,0.57,0.45,0.32,0.47,0.36,0.4,0.47,0.38,0.53,0.43,0.42,0.46,0.4,0.38,0.46,0.35,0.43,0.29,0.42,0.47,0.0,0.49,0.35,0.4,0.4,0.37,0.54,0.32,0.29,0.39,0.46,0.38,0.45,0.24,0.36,0.4,0.39,0.3,0.34,0.32,0.38,0.32,0.26,0.18,0.31,0.3,0.27,0.35,0.0,0.32,0.43,0.26,0.18,0.3,0.24,0.25,0.3,0.26,0.28,0.28,0.41,0.32,0.27,0.32,0.31,0.29,0.32,0.0,0.37,0.28,0.0,0.25,0.25,0.32,0.27,0.31,0.27,0.26,0.0,0.23,0.21,0.25,0.25,0.18,0.24,0.25,0.34,0.22,0.25,0.21,0.25,0.27,0.18,0.27,0.25,0.0,0.21,0.26,0.27,0.0,0.24,0.3,0.3,0.22,0.22,0.0,0.22,0.22,0.23,0.25,0.25,0.21,0.22,0.23,0.19,0.25,0.22,0.26,0.25,0.23,0.21,0.0,0.19,0.19,0.0,0.19,0.21,0.0,0.18,0.0,0.21,0.19,0.0,0.48,0.35,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.25,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.21,0.0,0.0,0.78,0.2,0.18,0.2,0.4,0.2,0.32,0.18,0.0,0.0,0.0,0.0,78.56
11/22/2021,1.57,0.84,0.0,1.44,0.64,0.55,1.12,0.5,0.76,1.01,0.8,0.91,0.74,0.79,0.63,0.0,0.7,0.58,1.04,0.64,0.7,0.61,0.74,0.55,0.5,0.71,0.51,0.74,0.42,0.26,0.53,0.67,0.5,0.74,0.61,0.42,0.51,0.51,0.43,0.52,0.67,0.56,0.53,0.54,0.47,0.42,0.54,0.53,0.36,0.54,0.42,0.0,0.55,0.42,0.45,0.57,0.44,0.44,0.45,0.54,0.45,0.57,0.45,0.32,0.46,0.37,0.39,0.46,0.37,0.47,0.44,0.42,0.46,0.4,0.38,0.46,0.35,0.43,0.3,0.42,0.46,0.0,0.49,0.33,0.4,0.4,0.37,0.55,0.33,0.29,0.38,0.48,0.38,0.45,0.24,0.36,0.4,0.39,0.31,0.34,0.33,0.38,0.32,0.26,0.18,0.31,0.3,0.27,0.35,0.0,0.32,0.43,0.27,0.19,0.3,0.24,0.25,0.3,0.26,0.29,0.28,0.42,0.32,0.26,0.31,0.3,0.29,0.33,0.0,0.37,0.28,0.0,0.25,0.25,0.33,0.27,0.32,0.27,0.26,0.0,0.23,0.2,0.25,0.25,0.18,0.24,0.26,0.34,0.22,0.25,0.21,0.25,0.27,0.18,0.27,0.24,0.0,0.21,0.27,0.26,0.0,0.25,0.31,0.3,0.22,0.22,0.0,0.22,0.23,0.23,0.25,0.25,0.21,0.21,0.23,0.19,0.25,0.22,0.26,0.26,0.23,0.22,0.18,0.19,0.19,0.0,0.18,0.21,0.0,0.18,0.0,0.21,0.19,0.0,0.47,0.36,0.0,0.0,0.0,0.0,0.18,0.23,0.0,0.22,0.24,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.21,0.0,0.0,0.77,0.2,0.18,0.2,0.4,0.2,0.33,0.18,0.0,0.0,0.0,0.0,78.71000000000001
11/23/2021,1.57,0.84,0.0,1.44,0.64,0.55,1.12,0.5,0.76,1.01,0.8,0.91,0.74,0.79,0.63,0.0,0.7,0.58,1.04,0.64,0.7,0.61,0.74,0.55,0.5,0.71,0.51,0.74,0.42,0.26,0.53,0.67,0.5,0.74,0.61,0.42,0.51,0.51,0.43,0.52,0.67,0.56,0.53,0.54,0.47,0.42,0.54,0.53,0.36,0.54,0.42,0.0,0.55,0.42,0.45,0.57,0.44,0.44,0.45,0.54,0.45,0.57,0.45,0.32,0.46,0.37,0.39,0.46,0.37,0.47,0.44,0.42,0.46,0.4,0.38,0.46,0.35,0.43,0.3,0.42,0.46,0.0,0.49,0.33,0.4,0.4,0.37,0.55,0.33,0.29,0.38,0.48,0.38,0.45,0.24,0.36,0.4,0.39,0.31,0.34,0.33,0.38,0.32,0.26,0.18,0.31,0.3,0.27,0.35,0.0,0.32,0.43,0.27,0.19,0.3,0.24,0.25,0.3,0.26,0.29,0.28,0.42,0.32,0.26,0.31,0.3,0.29,0.33,0.0,0.37,0.28,0.0,0.25,0.25,0.33,0.27,0.32,0.27,0.26,0.0,0.23,0.2,0.25,0.25,0.18,0.24,0.26,0.34,0.22,0.25,0.21,0.25,0.27,0.18,0.27,0.24,0.0,0.21,0.27,0.26,0.0,0.25,0.31,0.3,0.22,0.22,0.0,0.22,0.23,0.23,0.25,0.25,0.21,0.21,0.23,0.19,0.25,0.22,0.26,0.26,0.23,0.22,0.18,0.19,0.19,0.0,0.18,0.21,0.0,0.18,0.0,0.21,0.19,0.0,0.47,0.36,0.0,0.0,0.0,0.0,0.18,0.23,0.0,0.22,0.24,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.21,0.0,0.0,0.77,0.2,0.18,0.2,0.4,0.2,0.33,0.18,0.0,0.0,0.0,0.0,78.71000000000001
11/24/2021,1.55,0.84,0.0,1.46,0.62,0.54,1.13,0.47,0.77,1.07,0.78,0.93,0.8,0.8,0.61,0.0,0.71,0.58,1.13,0.68,0.72,0.61,0.74,0.55,0.5,0.74,0.52,0.75,0.41,0.23,0.54,0.67,0.51,0.75,0.62,0.41,0.52,0.46,0.43,0.5,0.68,0.55,0.54,0.56,0.46,0.44,0.53,0.54,0.36,0.56,0.39,0.0,0.57,0.43,0.47,0.55,0.44,0.43,0.45,0.54,0.45,0.57,0.44,0.3,0.49,0.39,0.37,0.48,0.36,0.48,0.45,0.43,0.48,0.4,0.36,0.47,0.34,0.46,0.28,0.43,0.48,0.0,0.56,0.33,0.41,0.39,0.36,0.55,0.33,0.28,0.36,0.44,0.39,0.46,0.23,0.35,0.39,0.39,0.32,0.34,0.32,0.36,0.32,0.27,0.18,0.3,0.3,0.26,0.35,0.0,0.33,0.43,0.26,0.19,0.3,0.23,0.25,0.3,0.27,0.27,0.28,0.42,0.33,0.27,0.32,0.31,0.27,0.36,0.0,0.37,0.27,0.0,0.25,0.24,0.33,0.27,0.33,0.28,0.25,0.0,0.22,0.2,0.23,0.26,0.0,0.24,0.24,0.35,0.21,0.25,0.21,0.26,0.27,0.0,0.28,0.25,0.0,0.21,0.26,0.27,0.0,0.24,0.3,0.31,0.22,0.22,0.0,0.23,0.24,0.23,0.24,0.24,0.21,0.21,0.24,0.19,0.25,0.23,0.27,0.26,0.23,0.22,0.18,0.2,0.18,0.0,0.18,0.2,0.0,0.18,0.0,0.21,0.19,0.0,0.48,0.37,0.0,0.0,0.0,0.0,0.18,0.23,0.0,0.23,0.24,0.0,0.18,0.24,0.23,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.75,0.2,0.18,0.0,0.42,0.19,0.33,0.18,0.0,0.19,0.18,0.0,79.04
11/25/2021,1.55,0.84,0.0,1.42,0.59,0.55,1.08,0.47,0.78,1.06,0.74,0.93,0.81,0.79,0.61,0.0,0.71,0.58,1.1,0.65,0.71,0.6,0.73,0.55,0.51,0.75,0.52,0.75,0.4,0.23,0.54,0.64,0.52,0.73,0.62,0.41,0.52,0.47,0.44,0.5,0.67,0.55,0.54,0.55,0.46,0.45,0.53,0.54,0.36,0.55,0.4,0.0,0.57,0.42,0.46,0.54,0.45,0.43,0.45,0.55,0.45,0.59,0.44,0.32,0.49,0.38,0.37,0.48,0.37,0.46,0.44,0.43,0.49,0.41,0.36,0.49,0.34,0.46,0.3,0.42,0.47,0.0,0.56,0.34,0.41,0.4,0.36,0.51,0.34,0.28,0.36,0.47,0.4,0.46,0.23,0.35,0.37,0.39,0.32,0.34,0.31,0.37,0.32,0.27,0.18,0.3,0.3,0.26,0.35,0.0,0.34,0.42,0.26,0.19,0.3,0.24,0.26,0.3,0.27,0.27,0.28,0.42,0.34,0.27,0.31,0.31,0.28,0.37,0.0,0.36,0.27,0.0,0.25,0.24,0.33,0.26,0.33,0.28,0.25,0.0,0.22,0.2,0.24,0.27,0.18,0.24,0.25,0.35,0.21,0.25,0.2,0.26,0.28,0.0,0.28,0.24,0.0,0.21,0.26,0.27,0.0,0.25,0.29,0.31,0.23,0.22,0.17,0.23,0.25,0.23,0.24,0.25,0.21,0.21,0.24,0.18,0.25,0.22,0.27,0.26,0.22,0.21,0.17,0.21,0.0,0.0,0.18,0.21,0.0,0.18,0.0,0.21,0.19,0.0,0.48,0.39,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.24,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.72,0.2,0.18,0.0,0.42,0.19,0.33,0.19,0.0,0.18,0.18,0.18,78.85000000000001
11/26/2021,1.55,0.84,0.0,1.42,0.59,0.55,1.08,0.47,0.78,1.06,0.74,0.93,0.81,0.79,0.61,0.0,0.71,0.58,1.1,0.65,0.71,0.6,0.73,0.55,0.51,0.75,0.52,0.75,0.4,0.23,0.54,0.64,0.52,0.73,0.62,0.41,0.52,0.47,0.44,0.5,0.67,0.55,0.54,0.55,0.46,0.45,0.53,0.54,0.36,0.55,0.4,0.0,0.57,0.42,0.46,0.54,0.45,0.43,0.45,0.55,0.45,0.59,0.44,0.32,0.49,0.38,0.37,0.48,0.37,0.46,0.44,0.43,0.49,0.41,0.36,0.49,0.34,0.46,0.3,0.42,0.47,0.0,0.56,0.34,0.41,0.4,0.36,0.51,0.34,0.28,0.36,0.47,0.4,0.46,0.23,0.35,0.37,0.39,0.32,0.34,0.31,0.37,0.32,0.27,0.18,0.3,0.3,0.26,0.35,0.0,0.34,0.42,0.26,0.19,0.3,0.24,0.26,0.3,0.27,0.27,0.28,0.42,0.34,0.27,0.31,0.31,0.28,0.37,0.0,0.36,0.27,0.0,0.25,0.24,0.33,0.26,0.33,0.28,0.25,0.0,0.22,0.2,0.24,0.27,0.18,0.24,0.25,0.35,0.21,0.25,0.2,0.26,0.28,0.0,0.28,0.24,0.0,0.21,0.26,0.27,0.0,0.25,0.29,0.31,0.23,0.22,0.17,0.23,0.25,0.23,0.24,0.25,0.21,0.21,0.24,0.18,0.25,0.22,0.27,0.26,0.22,0.21,0.17,0.21,0.0,0.0,0.18,0.21,0.0,0.18,0.0,0.21,0.19,0.0,0.48,0.39,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.24,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.72,0.2,0.18,0.0,0.42,0.19,0.33,0.19,0.0,0.18,0.18,0.18,78.85000000000001
11/29/2021,1.52,0.84,0.0,1.41,0.59,0.57,1.07,0.45,0.78,1.08,0.76,0.91,0.78,0.82,0.61,0.0,0.71,0.57,1.05,0.65,0.71,0.61,0.73,0.55,0.51,0.72,0.48,0.74,0.41,0.23,0.55,0.65,0.53,0.73,0.63,0.42,0.53,0.46,0.44,0.5,0.68,0.55,0.54,0.55,0.47,0.44,0.53,0.54,0.37,0.56,0.4,0.0,0.56,0.43,0.47,0.53,0.38,0.44,0.44,0.58,0.46,0.6,0.46,0.3,0.49,0.38,0.37,0.49,0.37,0.47,0.44,0.42,0.49,0.42,0.36,0.48,0.35,0.45,0.3,0.41,0.49,0.0,0.55,0.34,0.4,0.4,0.37,0.54,0.34,0.28,0.36,0.47,0.4,0.47,0.24,0.34,0.37,0.39,0.32,0.34,0.3,0.37,0.31,0.27,0.18,0.29,0.3,0.26,0.35,0.0,0.34,0.41,0.26,0.21,0.31,0.24,0.25,0.29,0.28,0.27,0.28,0.41,0.34,0.27,0.32,0.32,0.28,0.38,0.0,0.36,0.26,0.0,0.25,0.24,0.33,0.26,0.34,0.28,0.25,0.0,0.22,0.2,0.23,0.26,0.18,0.24,0.25,0.35,0.21,0.25,0.2,0.26,0.28,0.0,0.28,0.24,0.0,0.21,0.26,0.28,0.0,0.24,0.28,0.31,0.23,0.22,0.0,0.22,0.23,0.23,0.26,0.25,0.21,0.22,0.24,0.18,0.25,0.23,0.28,0.26,0.23,0.21,0.0,0.21,0.0,0.0,0.18,0.21,0.0,0.18,0.0,0.21,0.2,0.0,0.49,0.39,0.18,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.24,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.2,0.21,0.18,0.0,0.0,0.19,0.0,0.0,0.72,0.2,0.18,0.19,0.41,0.18,0.33,0.19,0.0,0.18,0.18,0.18,78.83000000000001
