,MSFT,GOOG,GOOGL,NVDA,TSLA,JNJ,V,HD,MA,PG,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,TMO,NKE,MRK,ACN,LLY,TXN,MCD,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,MS,AMAT,IBM,TGT,AMT,CAT,AXP,MMM,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,GILD,CCI,ADP,CI,TJX,USB,PNC,CME,CSX,EL,TFC,EQIX,ATVI,CB,MMC,ITW,MELI,SHW,ILMN,NSC,EW,ICE,CL,ADSK,MCO,WM,ETN,HUM,HCA,PGR,IDXX,ECL,AON,BIIB,VRTX,NEM,ROP,JCI,EBAY,TROW,LULU,KMB,A,ALGN,TT,SLB,INFO,CNC,DXCM,APTV,SRE,WDAY,BK,EA,DD,AIG,PRU,BAX,PPG,ALL,CDNS,MPC,TRV,HPQ,PSX,MSI,GIS,IFF,RMD,DFS,WELL,HLT,AFL,CMI,MTD,ROK,FRC,SWK,WMB,ANSS,VLO,SIVB,PCAR,FAST,OKTA,WLTW,AWK,STT,KEYS,ZBRA,CBRE,AMP,CPRT,ES,Cash & Cash Equivalents,WST,VFC,LYB,EQR,BLL,GNRC,KR,LH,AJG,BBY,WY,OKE,KSU,ED,CERN,KDP,WAT,XYL,TSCO,MKC,FTV,DOV,HIG,GRMN,CLX,TDOC,TRMB,URI,NTRS,IP,LNG,KMX,STE,BURL,GWW,HBAN,EXPD,EIX,KEY,HZNP,RF,HPE,TTWO,PEAK,NVR,ALLY,TDY,ABC,CTLT,DRI,NDAQ,GPC,MTB,TFX,PODD,CFG,POOL,BXP,DPZ,IEX,DGX,HOLX,PFG,BON.PA,n/a,MKTX,TECH,AMCR,042660.KS,688185.SS,BKR,RJF,VMW,ACGL,WTW,CAG,SUM
11/12/2021,11.17,4.05,4.16,3.55,3.89,1.99,1.68,1.83,1.42,1.65,1.48,1.48,1.01,1.4,0.96,1.13,1.08,1.04,1.13,1.03,0.98,1.09,0.99,0.82,0.88,0.7,0.82,0.74,0.62,0.77,0.56,0.78,0.68,0.63,0.65,0.67,0.5,0.59,0.59,0.53,0.57,0.49,0.5,0.54,0.52,0.49,0.5,0.51,0.41,0.39,0.36,0.45,0.35,0.39,0.39,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.4,0.39,0.35,0.36,0.39,0.27,0.33,0.35,0.36,0.29,0.34,0.31,0.31,0.32,0.27,0.31,0.26,0.25,0.28,0.31,0.19,0.23,0.21,0.24,0.26,0.23,0.23,0.27,0.21,0.23,0.25,0.21,0.22,0.22,0.2,0.29,0.22,0.19,0.26,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.18,0.18,0.16,0.2,0.18,0.18,0.18,0.17,0.17,0.19,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.17,0.15,0.19,0.14,0.16,0.16,0.14,0.14,0.17,0.16,0.15,0.17,0.16,0.16,0.13,0.0,0.14,0.12,0.12,0.14,0.14,0.13,0.14,0.12,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.09,0.11,0.13,0.11,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.53
11/15/2021,11.07,4.0,4.1,3.43,4.09,2.02,1.71,1.84,1.48,1.68,1.48,1.45,1.02,1.36,0.96,1.14,1.09,1.05,1.15,1.0,1.0,1.09,1.01,0.81,0.88,0.71,0.82,0.75,0.62,0.77,0.57,0.77,0.68,0.63,0.64,0.65,0.5,0.59,0.58,0.53,0.58,0.5,0.49,0.55,0.51,0.48,0.49,0.52,0.41,0.4,0.36,0.46,0.35,0.39,0.4,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.4,0.39,0.35,0.33,0.39,0.26,0.33,0.35,0.35,0.3,0.33,0.31,0.32,0.32,0.27,0.31,0.26,0.25,0.28,0.32,0.19,0.23,0.22,0.24,0.26,0.23,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.22,0.2,0.28,0.22,0.19,0.26,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.19,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.17,0.19,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.15,0.16,0.15,0.14,0.15,0.17,0.16,0.14,0.17,0.16,0.15,0.14,0.0,0.14,0.12,0.12,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.0,0.1,0.13,0.12,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/16/2021,11.07,4.0,4.1,3.43,4.09,2.02,1.71,1.84,1.48,1.68,1.48,1.45,1.02,1.36,0.96,1.14,1.09,1.05,1.15,1.0,1.0,1.09,1.01,0.81,0.88,0.71,0.82,0.75,0.62,0.77,0.57,0.77,0.68,0.63,0.64,0.65,0.5,0.59,0.58,0.53,0.58,0.5,0.49,0.55,0.51,0.48,0.49,0.52,0.41,0.4,0.36,0.46,0.35,0.39,0.4,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.4,0.39,0.35,0.33,0.39,0.26,0.33,0.35,0.35,0.3,0.33,0.31,0.32,0.32,0.27,0.31,0.26,0.25,0.28,0.32,0.19,0.23,0.22,0.24,0.26,0.23,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.22,0.2,0.28,0.22,0.19,0.26,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.19,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.17,0.19,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.15,0.16,0.15,0.14,0.15,0.17,0.16,0.14,0.17,0.16,0.15,0.14,0.0,0.14,0.12,0.12,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.0,0.1,0.13,0.12,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/17/2021,11.07,4.0,4.1,3.43,4.09,2.02,1.71,1.84,1.48,1.68,1.48,1.45,1.02,1.36,0.96,1.14,1.09,1.05,1.15,1.0,1.0,1.09,1.01,0.81,0.88,0.71,0.82,0.75,0.62,0.77,0.57,0.77,0.68,0.63,0.64,0.65,0.5,0.59,0.58,0.53,0.58,0.5,0.49,0.55,0.51,0.48,0.49,0.52,0.41,0.4,0.36,0.46,0.35,0.39,0.4,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.4,0.39,0.35,0.33,0.39,0.26,0.33,0.35,0.35,0.3,0.33,0.31,0.32,0.32,0.27,0.31,0.26,0.25,0.28,0.32,0.19,0.23,0.22,0.24,0.26,0.23,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.22,0.2,0.28,0.22,0.19,0.26,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.19,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.17,0.19,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.15,0.16,0.15,0.14,0.15,0.17,0.16,0.14,0.17,0.16,0.15,0.14,0.0,0.14,0.12,0.12,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.0,0.1,0.13,0.12,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/18/2021,11.07,4.0,4.1,3.43,4.09,2.02,1.71,1.84,1.48,1.68,1.48,1.45,1.02,1.36,0.96,1.14,1.09,1.05,1.15,1.0,1.0,1.09,1.01,0.81,0.88,0.71,0.82,0.75,0.62,0.77,0.57,0.77,0.68,0.63,0.64,0.65,0.5,0.59,0.58,0.53,0.58,0.5,0.49,0.55,0.51,0.48,0.49,0.52,0.41,0.4,0.36,0.46,0.35,0.39,0.4,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.4,0.39,0.35,0.33,0.39,0.26,0.33,0.35,0.35,0.3,0.33,0.31,0.32,0.32,0.27,0.31,0.26,0.25,0.28,0.32,0.19,0.23,0.22,0.24,0.26,0.23,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.22,0.2,0.28,0.22,0.19,0.26,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.19,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.17,0.19,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.15,0.16,0.15,0.14,0.15,0.17,0.16,0.14,0.17,0.16,0.15,0.14,0.0,0.14,0.12,0.12,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.0,0.1,0.13,0.12,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/19/2021,11.24,4.03,4.11,3.48,3.99,1.98,1.69,1.93,1.51,1.66,1.33,1.48,1.0,1.38,0.94,1.11,1.07,1.04,1.17,1.01,0.99,1.09,0.97,0.81,0.87,0.71,0.8,0.74,0.61,0.8,0.54,0.81,0.67,0.61,0.65,0.67,0.49,0.61,0.54,0.52,0.57,0.49,0.5,0.55,0.53,0.49,0.45,0.51,0.42,0.39,0.36,0.46,0.35,0.39,0.39,0.41,0.38,0.37,0.38,0.4,0.33,0.24,0.4,0.4,0.35,0.32,0.4,0.25,0.32,0.35,0.36,0.29,0.34,0.31,0.32,0.32,0.27,0.3,0.26,0.25,0.28,0.32,0.18,0.23,0.22,0.24,0.26,0.24,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.23,0.2,0.29,0.22,0.19,0.26,0.23,0.19,0.19,0.22,0.21,0.18,0.18,0.16,0.24,0.2,0.18,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.16,0.18,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.14,0.16,0.16,0.14,0.14,0.17,0.17,0.15,0.16,0.16,0.16,0.13,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.14,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.11,0.13,0.12,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0,95.43000000000002
11/22/2021,11.24,4.03,4.11,3.48,3.99,1.98,1.69,1.93,1.51,1.66,1.33,1.48,1.0,1.38,0.94,1.11,1.07,1.04,1.17,1.01,0.99,1.09,0.97,0.81,0.87,0.71,0.8,0.74,0.61,0.8,0.54,0.81,0.67,0.61,0.65,0.67,0.49,0.61,0.54,0.52,0.57,0.49,0.5,0.55,0.53,0.49,0.45,0.51,0.42,0.39,0.36,0.46,0.35,0.39,0.39,0.41,0.38,0.37,0.38,0.4,0.33,0.24,0.4,0.4,0.35,0.32,0.4,0.25,0.32,0.35,0.36,0.29,0.34,0.31,0.32,0.32,0.27,0.3,0.26,0.25,0.28,0.32,0.18,0.23,0.22,0.24,0.26,0.24,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.23,0.2,0.29,0.22,0.19,0.26,0.23,0.19,0.19,0.22,0.21,0.18,0.18,0.16,0.24,0.2,0.18,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.16,0.18,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.14,0.16,0.16,0.14,0.14,0.17,0.17,0.15,0.16,0.16,0.16,0.13,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.14,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.11,0.13,0.12,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0,95.43000000000002
11/23/2021,11.24,4.03,4.11,3.48,3.99,1.98,1.69,1.93,1.51,1.66,1.33,1.48,1.0,1.38,0.94,1.11,1.07,1.04,1.17,1.01,0.99,1.09,0.97,0.81,0.87,0.71,0.8,0.74,0.61,0.8,0.54,0.81,0.67,0.61,0.65,0.67,0.49,0.61,0.54,0.52,0.57,0.49,0.5,0.55,0.53,0.49,0.45,0.51,0.42,0.39,0.36,0.46,0.35,0.39,0.39,0.41,0.38,0.37,0.38,0.4,0.33,0.24,0.4,0.4,0.35,0.32,0.4,0.25,0.32,0.35,0.36,0.29,0.34,0.31,0.32,0.32,0.27,0.3,0.26,0.25,0.28,0.32,0.18,0.23,0.22,0.24,0.26,0.24,0.23,0.27,0.21,0.23,0.24,0.21,0.21,0.23,0.2,0.29,0.22,0.19,0.26,0.23,0.19,0.19,0.22,0.21,0.18,0.18,0.16,0.24,0.2,0.18,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.16,0.18,0.17,0.16,0.16,0.18,0.18,0.14,0.16,0.16,0.15,0.19,0.14,0.16,0.16,0.14,0.14,0.17,0.17,0.15,0.16,0.16,0.16,0.13,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.14,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.11,0.13,0.12,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0,95.43000000000002
11/24/2021,11.32,4.08,4.17,3.65,4.16,1.98,1.6,2.0,1.43,1.66,1.31,1.49,0.99,1.37,0.93,1.05,1.05,1.04,1.16,1.01,0.98,1.1,0.99,0.83,0.88,0.69,0.8,0.74,0.61,0.81,0.54,0.8,0.65,0.62,0.63,0.68,0.48,0.58,0.54,0.51,0.56,0.48,0.5,0.55,0.52,0.5,0.45,0.52,0.42,0.4,0.36,0.47,0.35,0.41,0.38,0.4,0.38,0.38,0.38,0.39,0.33,0.23,0.4,0.4,0.35,0.3,0.39,0.25,0.32,0.34,0.35,0.29,0.33,0.31,0.32,0.32,0.27,0.3,0.25,0.25,0.28,0.31,0.18,0.22,0.21,0.24,0.27,0.24,0.22,0.27,0.21,0.23,0.24,0.21,0.21,0.23,0.2,0.29,0.22,0.18,0.26,0.22,0.18,0.2,0.22,0.2,0.18,0.18,0.16,0.24,0.19,0.18,0.18,0.15,0.2,0.18,0.17,0.18,0.16,0.17,0.19,0.17,0.16,0.16,0.19,0.18,0.14,0.16,0.16,0.14,0.19,0.14,0.16,0.15,0.13,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.13,0.0,0.15,0.12,0.11,0.15,0.14,0.12,0.14,0.13,0.16,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.09,0.0,0.11,0.13,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.47
11/25/2021,11.33,4.0,4.09,3.7,4.41,1.96,1.54,2.03,1.32,1.68,1.3,1.5,1.0,1.35,0.93,1.07,1.06,1.05,1.16,1.04,0.97,1.08,0.99,0.83,0.88,0.71,0.8,0.76,0.59,0.83,0.54,0.84,0.65,0.61,0.65,0.63,0.49,0.57,0.54,0.52,0.55,0.49,0.49,0.55,0.52,0.5,0.44,0.52,0.43,0.41,0.36,0.47,0.34,0.39,0.39,0.41,0.38,0.38,0.38,0.39,0.32,0.23,0.4,0.4,0.36,0.27,0.39,0.25,0.33,0.34,0.35,0.29,0.32,0.3,0.32,0.32,0.26,0.3,0.25,0.25,0.28,0.32,0.17,0.22,0.21,0.24,0.27,0.23,0.22,0.27,0.21,0.23,0.24,0.22,0.2,0.22,0.2,0.28,0.22,0.19,0.24,0.23,0.17,0.2,0.22,0.2,0.18,0.18,0.16,0.23,0.19,0.18,0.19,0.15,0.2,0.18,0.17,0.18,0.17,0.16,0.19,0.17,0.16,0.16,0.19,0.17,0.14,0.15,0.16,0.14,0.19,0.14,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.15,0.12,0.12,0.14,0.15,0.13,0.15,0.13,0.16,0.14,0.14,0.13,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.11,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.1,0.11,0.11,0.12,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.1,0.09,0.11,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.51000000000002
11/26/2021,11.26,3.99,4.08,3.68,4.23,1.97,1.57,2.03,1.36,1.7,1.28,1.48,1.0,1.32,0.92,1.09,1.07,1.06,1.16,1.02,0.98,1.07,0.99,0.83,0.89,0.71,0.8,0.77,0.6,0.83,0.55,0.85,0.66,0.63,0.66,0.64,0.49,0.58,0.55,0.52,0.55,0.49,0.49,0.56,0.52,0.5,0.45,0.53,0.44,0.41,0.37,0.47,0.34,0.4,0.39,0.42,0.38,0.39,0.38,0.4,0.33,0.22,0.4,0.4,0.36,0.27,0.39,0.25,0.33,0.33,0.35,0.29,0.31,0.3,0.33,0.32,0.26,0.3,0.26,0.25,0.28,0.31,0.18,0.23,0.21,0.24,0.27,0.23,0.22,0.27,0.22,0.22,0.23,0.22,0.2,0.23,0.21,0.27,0.21,0.19,0.24,0.23,0.17,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.19,0.19,0.19,0.15,0.2,0.18,0.17,0.17,0.17,0.17,0.19,0.17,0.16,0.16,0.19,0.18,0.14,0.16,0.16,0.14,0.19,0.15,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.14,0.12,0.12,0.15,0.14,0.12,0.15,0.13,0.16,0.12,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,95.45000000000002
11/29/2021,11.24,3.98,4.08,3.78,4.25,1.96,1.6,2.04,1.4,1.69,1.28,1.49,1.0,1.31,0.93,1.09,1.06,1.05,1.16,1.02,0.97,1.07,0.99,0.83,0.89,0.7,0.79,0.76,0.59,0.83,0.54,0.87,0.66,0.63,0.66,0.64,0.49,0.57,0.56,0.53,0.55,0.48,0.51,0.56,0.52,0.5,0.44,0.53,0.44,0.41,0.37,0.46,0.34,0.4,0.39,0.41,0.38,0.39,0.38,0.4,0.33,0.22,0.39,0.4,0.36,0.27,0.39,0.25,0.33,0.33,0.35,0.29,0.26,0.31,0.33,0.32,0.26,0.3,0.26,0.25,0.28,0.31,0.17,0.23,0.21,0.24,0.26,0.23,0.22,0.26,0.21,0.22,0.23,0.22,0.2,0.23,0.21,0.27,0.21,0.19,0.24,0.23,0.17,0.2,0.23,0.2,0.18,0.17,0.16,0.23,0.2,0.19,0.21,0.15,0.21,0.18,0.17,0.17,0.17,0.17,0.19,0.17,0.16,0.16,0.19,0.17,0.14,0.16,0.16,0.14,0.19,0.14,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.15,0.12,0.12,0.15,0.14,0.13,0.15,0.12,0.16,0.12,0.14,0.13,0.12,0.12,0.11,0.12,0.1,0.1,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.1,0.13,0.12,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.0,0.0,0.0,0.09,0.1,0.09,0.1,0.0,0.11,0.09,0.1,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0,95.46
11/30/2021,11.23,3.97,4.06,3.73,4.21,2.0,1.59,2.04,1.36,1.71,1.28,1.51,1.02,1.32,0.93,1.1,1.05,1.05,1.19,1.02,0.96,1.07,1.01,0.83,0.89,0.71,0.79,0.76,0.6,0.83,0.55,0.87,0.65,0.62,0.65,0.63,0.49,0.58,0.57,0.52,0.51,0.49,0.51,0.55,0.52,0.5,0.42,0.53,0.44,0.42,0.37,0.46,0.33,0.4,0.38,0.41,0.38,0.39,0.37,0.39,0.34,0.22,0.39,0.4,0.35,0.27,0.39,0.26,0.32,0.33,0.35,0.3,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.17,0.23,0.21,0.24,0.26,0.24,0.22,0.27,0.22,0.22,0.23,0.22,0.2,0.23,0.21,0.27,0.21,0.18,0.25,0.23,0.17,0.2,0.23,0.2,0.18,0.17,0.16,0.23,0.19,0.18,0.21,0.14,0.21,0.18,0.17,0.17,0.17,0.16,0.18,0.17,0.15,0.16,0.19,0.17,0.14,0.16,0.16,0.13,0.19,0.14,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.15,0.13,0.16,0.12,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.1,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0,95.36
12/01/2021,11.23,3.97,4.06,3.73,4.21,2.0,1.59,2.04,1.36,1.71,1.28,1.51,1.02,1.32,0.93,1.1,1.05,1.05,1.19,1.02,0.96,1.07,1.01,0.83,0.89,0.71,0.79,0.76,0.6,0.83,0.55,0.87,0.65,0.62,0.65,0.63,0.49,0.58,0.57,0.52,0.51,0.49,0.51,0.55,0.52,0.5,0.42,0.53,0.44,0.42,0.37,0.46,0.33,0.4,0.38,0.41,0.38,0.39,0.37,0.39,0.34,0.22,0.39,0.4,0.35,0.27,0.39,0.26,0.32,0.33,0.35,0.3,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.17,0.23,0.21,0.24,0.26,0.24,0.22,0.27,0.22,0.22,0.23,0.22,0.2,0.23,0.21,0.27,0.21,0.18,0.25,0.23,0.17,0.2,0.23,0.2,0.18,0.17,0.16,0.23,0.19,0.18,0.21,0.14,0.21,0.18,0.17,0.17,0.17,0.16,0.18,0.17,0.15,0.16,0.19,0.17,0.14,0.16,0.16,0.13,0.19,0.14,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.15,0.13,0.16,0.12,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.1,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0,95.36
