,MRNA,AMGN,GILD,ILMN,REGN,BIIB,VRTX,BNTX,SGEN,HZNP,ALNY,AZN,NVAX,INCY,RPRX,BGNE,BMRN,SNY,NTLA,GH,CRSP,ZLAB,SYNH,UTHR,JAZZ,ARGX,FATE,NBIX,BBIO,XLRN,MRTX,BEAM,SRPT,DNLI,ASND,RARE,ARWR,MEDP,PACB,HALO,EXEL,BPMC,IONS,VIR,TWST,ALKS,ADPT,APLS,KOD,ARVN,EDIT,IBRX,ALLK,SWTX,IOVA,RETA,TPTX,KRTX,CRTX,RLAY,ARNA,ALLO,BCRX,ACAD,VCYT,TBIO,PTCT,FOLD,INSM,AGIO,NKTR,CYTK,ALXO,PRTA,MYGN,PCRX,SAGE,NSTG,ITCI,IMAB,GMAB,HCM,IRWD,ALEC,RUBY,AMRN,PTGX,ZNTL,INO,IGMS,AUP.TO,RCKT,RVNC,XNCR,NGM,GBT,LGND,RVMD,GRFS,CSTL,DCPH,DRNA,CDXS,SGMO,MGNX,REPL,MDGL,NRIX,SRRK,PCVX,QURE,RGNX,SUPN,YMAB,ARCT,BLUE,ALVR,PGEN,RPTX,NKTX,GBIO,KRYS,AMTI,FGEN,IMGN,KURA,FMTX,INVA,ARQT,ATRA,CHRS,LEGN,MNKD,CCXI,ISEE,ENDP,TBPH,OMER,STOK,ENTA,RAPT,AMPH,AXSM,TVTX,VNDA,KDMN,ITOS,PSNL,MRSN,IDYA,STRO,OCUL,KROS,IMVT,SMMT,SNDX,PETQ,ANNX,ZGNX,CRNX,RNA,PLRX,AFMD,FULC,XENE,RYTM,RIGL,ORIC,AERI,DTIL,GOSS,CARA,AKRO,RDUS,ANAB,COLL,MGTX,PASG,GTHX,MCRB,EGRX,KDNY,CGEN,PSTX,EPZM,TCRR,ADAP,CLVS,ICPT,PAHC,SELB,ACIU,VSTM,XBIT,KALV,AVDL,SIGA,MRNS,ALT,SPRO,FRTT,GLPG,BPFH,APLT,AUPH,AKBA,PLLDA.AX,GERN,RDHL,KPTI,RLMD,KZR,FIXX,n/a,AGPXX,AKUS,ANIP,EH3A.,FLXN,JNCE,KNSA,MGTA,TSVTV,CTMX,ABUS,PRVB,VTRS,NVCR,CVAC,MRVI,ABCL,SANA,RXRX,KYMR,HRMY,TIL,LYEL,VERV,ERAS,MORF,INBX,CCCC,AVXL,SEER,MRUS,ATAI,RXDX,BCYC,DAWN,PMVP,MXCT.L,NUVL,ICVX,CRBU,GRTS,IPSC,DSGN,HUMA,ME,ABSI,GLUE,ACRS,JANX,TNYA,KRON,BVS,OMIC,PRAX,IMGO,EWTX,KNTE,QSI,AVIR,TSVT,ACET,TCDA,BCAB,CGEM,NAUT,OMGA,SUM
12/01/2021,7.91,8.05,8.04,5.27,6.17,3.24,4.14,2.63,2.83,2.17,2.06,1.62,1.49,1.38,1.64,1.62,1.47,1.03,0.76,0.99,0.55,0.49,0.94,0.8,0.69,0.71,0.46,0.75,0.54,0.0,0.65,0.48,0.58,0.5,0.69,0.48,0.69,0.69,0.47,0.44,0.49,0.54,0.38,0.43,0.43,0.33,0.36,0.38,0.45,0.35,0.2,0.23,0.4,0.31,0.26,0.23,0.18,0.35,0.0,0.29,0.32,0.23,0.2,0.28,0.27,0.0,0.25,0.26,0.3,0.2,0.19,0.3,0.12,0.2,0.19,0.21,0.21,0.17,0.32,0.24,0.17,0.17,0.17,0.15,0.1,0.13,0.14,0.31,0.14,0.12,0.0,0.14,0.08,0.19,0.13,0.17,0.24,0.18,0.12,0.1,0.04,0.27,0.22,0.11,0.1,0.13,0.12,0.12,0.08,0.09,0.12,0.12,0.15,0.07,0.1,0.07,0.11,0.07,0.1,0.05,0.09,0.08,0.06,0.1,0.09,0.08,0.07,0.11,0.08,0.14,0.13,0.16,0.11,0.23,0.16,0.12,0.05,0.04,0.08,0.17,0.08,0.09,0.13,0.16,0.08,0.0,0.11,0.06,0.05,0.08,0.07,0.05,0.12,0.08,0.05,0.07,0.06,0.05,0.06,0.1,0.1,0.05,0.08,0.06,0.12,0.04,0.04,0.05,0.04,0.05,0.07,0.06,0.07,0.07,0.08,0.06,0.07,0.04,0.05,0.08,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.06,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69
12/02/2021,8.8,8.1,8.04,5.26,6.24,3.13,4.26,2.72,2.75,2.1,1.96,1.58,1.32,1.42,1.61,1.59,1.46,1.02,0.75,0.96,0.54,0.46,0.94,0.79,0.68,0.7,0.45,0.73,0.52,0.0,0.64,0.46,0.58,0.49,0.67,0.46,0.68,0.68,0.46,0.43,0.49,0.53,0.35,0.48,0.43,0.33,0.34,0.38,0.45,0.34,0.2,0.23,0.39,0.3,0.26,0.24,0.17,0.34,0.0,0.28,0.31,0.23,0.2,0.28,0.27,0.0,0.24,0.26,0.28,0.19,0.19,0.3,0.12,0.2,0.19,0.21,0.21,0.17,0.3,0.24,0.17,0.17,0.16,0.14,0.1,0.13,0.14,0.32,0.14,0.11,0.0,0.14,0.08,0.19,0.12,0.16,0.23,0.18,0.12,0.09,0.04,0.27,0.21,0.11,0.1,0.12,0.12,0.12,0.08,0.09,0.12,0.12,0.15,0.07,0.09,0.06,0.1,0.07,0.09,0.05,0.09,0.18,0.06,0.1,0.09,0.08,0.07,0.11,0.07,0.14,0.13,0.16,0.11,0.24,0.16,0.12,0.05,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.11,0.06,0.04,0.08,0.07,0.05,0.12,0.08,0.05,0.07,0.06,0.05,0.06,0.1,0.09,0.05,0.08,0.05,0.12,0.04,0.04,0.05,0.04,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.07,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.22,0.04,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.06,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.83
12/06/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/07/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/08/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/09/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/10/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/13/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/14/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/15/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
12/16/2021,7.4,8.23,8.14,5.21,6.21,3.11,4.71,2.58,2.71,2.2,2.05,1.61,1.13,1.38,1.55,1.65,1.45,1.04,0.76,0.91,0.55,0.47,0.96,0.8,0.7,0.77,0.47,0.72,0.56,0.0,0.67,0.45,0.62,0.51,0.71,0.5,0.68,0.71,0.45,0.44,0.49,0.54,0.35,0.56,0.42,0.33,0.35,0.4,0.44,0.35,0.19,0.23,0.39,0.33,0.26,0.25,0.18,0.35,0.04,0.3,0.3,0.25,0.2,0.3,0.26,0.0,0.24,0.28,0.29,0.19,0.21,0.3,0.12,0.21,0.19,0.22,0.21,0.17,0.29,0.23,0.17,0.17,0.17,0.16,0.11,0.0,0.15,0.33,0.13,0.12,0.0,0.14,0.1,0.2,0.14,0.17,0.24,0.19,0.11,0.1,0.05,0.28,0.21,0.12,0.1,0.13,0.13,0.12,0.08,0.1,0.12,0.13,0.15,0.07,0.09,0.07,0.11,0.08,0.09,0.05,0.08,0.15,0.06,0.12,0.14,0.08,0.07,0.11,0.08,0.14,0.13,0.15,0.1,0.24,0.16,0.12,0.06,0.04,0.08,0.16,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.12,0.09,0.05,0.07,0.06,0.06,0.07,0.11,0.1,0.04,0.07,0.06,0.12,0.04,0.04,0.05,0.05,0.05,0.08,0.06,0.07,0.07,0.08,0.06,0.08,0.04,0.05,0.1,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.24,0.04,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
