,MSFT,AAPL,JNJ,VZ,PG,PFE,JPM,HD,MRK,CSCO,AVGO,PEP,INTC,BAC,UNH,CMCSA,BMY,AMGN,MCD,TXN,C,ABT,MMM,MDT,NEE,QCOM,UPS,WMT,RTX,DUK,UNP,LLY,LMT,HON,ACN,BLK,ORCL,TFC,V,SBUX,LIN,USB,MS,CAT,PNC,LOW,MDLZ,NKE,GS,KMB,ADP,MA,CL,AEP,COST,EXC,TGT,CB,SRE,MET,APD,ITW,ETN,CME,EMR,AXP,ANTM,GD,SCHW,TROW,ADI,PEG,EIX,ED,ALL,FIS,BDX,BK,MMC,NOC,XEL,WM,SYK,CSX,LHX,TRV,WEC,ES,ICE,SPGI,AFL,IFF,IP,XTSLA,CMI,LRCX,ETR,ADM,INTU,GLW,STT,APH,DTE,TEL,VFC,FAST,BBY,DHR,YUM,OMC,NTRS,TT,HPE,CLX,K,CAH,KLAC,KR,RF,AEE,SHW,CMS,TSN,AMP,STZ,DFS,ROK,EL,ZTS,MSI,ECL,GPC,HIG,EVRG,HSY,BAX,PPG,SYF,SWK,AON,AWK,PCAR,DG,MCO,NUE,OTIS,AES,NTAP,XLNX,MCHP,SJM,RSG,SWKS,LNT,FNF,AJG,HUM,CINF,PNW,ATVI,WU,HAS,DGX,MKC,NI,EMN,USD,WHR,ATO,MSCI,BR,HRL,LNC,GWW,CTAS,DOV,CE,RMD,RE,CDW,MAS,SNA,ROP,TSCO,CHD,ABC,CHRW,ALLY,UGI,DHI,MCK,A,NDAQ,WTRG,HUBB,VMC,STLD,RJF,SON,ALB,BAH,FAF,SNV,WSM,RPM,LEG,600340.SS,XYL,EXPD,ZION,DPZ,AVY,RHI,n/a,RGA,DTM,PB,HII,CFR,KO,COP,NSC,SYY,HPQ,FITB,KEY,PFG,MTB,PH,IPG,WLTW,CTRA,CMA,BEN,FHN,BLL,WSO,ORI,SUM
10/06/2021,2.93,2.74,2.72,2.82,2.64,2.59,2.98,2.23,2.11,1.86,1.85,1.83,1.79,1.81,1.65,1.37,1.28,1.25,1.25,1.23,1.36,0.94,1.03,1.01,0.88,0.89,0.89,0.92,1.03,0.9,0.83,0.79,0.8,0.78,0.68,0.68,0.73,0.87,0.68,0.64,0.67,0.79,1.26,0.73,0.7,0.72,0.54,0.41,0.82,0.46,0.5,0.49,0.48,0.43,0.43,0.46,0.53,0.44,0.42,0.46,0.41,0.39,0.36,0.41,0.36,0.38,0.36,0.34,0.35,0.29,0.49,0.31,0.3,0.32,0.3,0.29,0.29,0.34,0.33,0.3,0.29,0.28,0.25,0.25,0.26,0.27,0.25,0.24,0.23,0.22,0.25,0.22,0.25,0.19,0.26,0.23,0.21,0.27,0.2,0.22,0.23,0.11,0.25,0.2,0.19,0.2,0.19,0.16,0.18,0.19,0.18,0.16,0.2,0.18,0.19,0.17,0.21,0.18,0.21,0.17,0.16,0.15,0.17,0.17,0.16,0.2,0.15,0.14,0.14,0.15,0.14,0.15,0.17,0.14,0.16,0.18,0.17,0.16,0.13,0.15,0.13,0.15,0.12,0.12,0.14,0.11,0.12,0.14,0.12,0.15,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.1,0.11,0.11,0.0,0.11,0.1,0.1,0.08,0.09,0.1,0.09,0.1,0.08,0.1,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.07,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.09,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.63
10/07/2021,2.97,2.73,2.68,2.81,2.61,2.56,3.01,2.22,2.26,1.86,1.84,1.82,1.79,1.82,1.64,1.39,1.28,1.24,1.25,1.23,1.36,0.92,1.03,1.01,0.88,0.88,0.87,0.89,1.04,0.9,0.85,0.77,0.8,0.79,0.68,0.68,0.74,0.89,0.69,0.64,0.67,0.79,1.27,0.73,0.7,0.72,0.54,0.41,0.81,0.46,0.5,0.5,0.47,0.42,0.43,0.45,0.53,0.44,0.41,0.47,0.41,0.39,0.35,0.42,0.36,0.39,0.36,0.34,0.36,0.28,0.48,0.31,0.3,0.31,0.3,0.29,0.29,0.35,0.34,0.3,0.28,0.28,0.25,0.26,0.25,0.27,0.25,0.23,0.23,0.22,0.25,0.23,0.23,0.2,0.26,0.23,0.21,0.27,0.2,0.22,0.23,0.11,0.25,0.2,0.19,0.2,0.19,0.15,0.18,0.19,0.18,0.16,0.2,0.18,0.19,0.17,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.15,0.17,0.14,0.16,0.18,0.17,0.17,0.13,0.15,0.12,0.14,0.12,0.12,0.13,0.11,0.12,0.14,0.12,0.15,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.11,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.11,0.09,0.1,0.08,0.08,0.1,0.09,0.1,0.08,0.1,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.12,0.09,0.08,0.09,0.07,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56000000000002
10/08/2021,2.97,2.73,2.68,2.81,2.61,2.56,3.01,2.22,2.26,1.86,1.84,1.82,1.79,1.82,1.64,1.39,1.28,1.24,1.25,1.23,1.36,0.92,1.03,1.01,0.88,0.88,0.87,0.89,1.04,0.9,0.85,0.77,0.8,0.79,0.68,0.68,0.74,0.89,0.69,0.64,0.67,0.79,1.27,0.73,0.7,0.72,0.54,0.41,0.81,0.46,0.5,0.5,0.47,0.42,0.43,0.45,0.53,0.44,0.41,0.47,0.41,0.39,0.35,0.42,0.36,0.39,0.36,0.34,0.36,0.28,0.48,0.31,0.3,0.31,0.3,0.29,0.29,0.35,0.34,0.3,0.28,0.28,0.25,0.26,0.25,0.27,0.25,0.23,0.23,0.22,0.25,0.23,0.23,0.2,0.26,0.23,0.21,0.27,0.2,0.22,0.23,0.11,0.25,0.2,0.19,0.2,0.19,0.15,0.18,0.19,0.18,0.16,0.2,0.18,0.19,0.17,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.15,0.17,0.14,0.16,0.18,0.17,0.17,0.13,0.15,0.12,0.14,0.12,0.12,0.13,0.11,0.12,0.14,0.12,0.15,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.11,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.11,0.09,0.1,0.08,0.08,0.1,0.09,0.1,0.08,0.1,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.12,0.09,0.08,0.09,0.07,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56000000000002
10/11/2021,2.99,2.7,2.65,2.8,2.63,2.49,3.03,2.21,2.23,1.81,1.84,1.86,1.79,1.86,1.64,1.37,1.26,1.21,1.26,1.23,1.38,0.91,1.03,1.0,0.9,0.87,0.87,0.89,1.05,0.93,0.89,0.76,0.8,0.79,0.68,0.67,0.75,0.88,0.68,0.63,0.66,0.8,1.26,0.71,0.7,0.71,0.55,0.41,0.82,0.46,0.5,0.48,0.46,0.44,0.43,0.46,0.52,0.44,0.42,0.47,0.41,0.4,0.36,0.42,0.35,0.39,0.35,0.34,0.36,0.28,0.48,0.31,0.3,0.33,0.29,0.28,0.28,0.36,0.34,0.31,0.29,0.28,0.25,0.27,0.26,0.27,0.25,0.25,0.24,0.22,0.25,0.22,0.23,0.21,0.27,0.22,0.22,0.27,0.19,0.22,0.23,0.11,0.25,0.2,0.19,0.2,0.19,0.15,0.18,0.2,0.18,0.16,0.2,0.18,0.19,0.16,0.2,0.17,0.21,0.17,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.14,0.14,0.15,0.17,0.14,0.17,0.17,0.17,0.16,0.13,0.15,0.13,0.15,0.12,0.12,0.13,0.11,0.12,0.14,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.1,0.1,0.08,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.08,0.08,0.08,0.09,0.13,0.09,0.08,0.09,0.06,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.08,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.54
10/12/2021,2.99,2.71,2.66,2.75,2.63,2.52,3.03,2.24,2.24,1.83,1.84,1.86,1.78,1.84,1.67,1.37,1.25,1.2,1.26,1.22,1.36,0.92,1.02,1.0,0.89,0.86,0.86,0.89,1.05,0.91,0.88,0.78,0.8,0.79,0.67,0.67,0.75,0.88,0.68,0.63,0.66,0.8,1.25,0.72,0.7,0.72,0.55,0.42,0.82,0.46,0.5,0.49,0.46,0.43,0.43,0.45,0.52,0.44,0.41,0.48,0.41,0.4,0.36,0.42,0.36,0.39,0.36,0.34,0.36,0.28,0.47,0.3,0.3,0.32,0.29,0.28,0.28,0.35,0.34,0.31,0.28,0.28,0.25,0.27,0.26,0.27,0.25,0.24,0.25,0.22,0.26,0.22,0.23,0.2,0.27,0.22,0.22,0.27,0.19,0.22,0.23,0.11,0.25,0.21,0.19,0.2,0.19,0.15,0.18,0.2,0.18,0.16,0.2,0.18,0.18,0.16,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.14,0.14,0.15,0.17,0.14,0.17,0.17,0.17,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.13,0.11,0.13,0.14,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.11,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.08,0.08,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.06,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.13,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.48
10/13/2021,3.0,2.7,2.66,2.72,2.62,2.5,3.03,2.22,2.21,1.84,1.84,1.86,1.77,1.86,1.69,1.31,1.21,1.2,1.26,1.22,1.37,0.92,1.02,0.99,0.88,0.86,0.87,0.9,1.06,0.91,0.9,0.78,0.8,0.79,0.67,0.67,0.77,0.89,0.68,0.63,0.66,0.81,1.27,0.72,0.71,0.72,0.54,0.42,0.83,0.45,0.5,0.49,0.46,0.43,0.43,0.45,0.52,0.45,0.41,0.48,0.41,0.4,0.36,0.42,0.36,0.39,0.36,0.34,0.37,0.28,0.48,0.3,0.31,0.32,0.29,0.28,0.28,0.36,0.34,0.32,0.28,0.28,0.24,0.27,0.27,0.28,0.25,0.24,0.25,0.22,0.26,0.22,0.23,0.2,0.27,0.22,0.22,0.27,0.19,0.22,0.24,0.11,0.25,0.21,0.19,0.2,0.19,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.16,0.17,0.14,0.17,0.17,0.18,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.13,0.11,0.13,0.14,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.1,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.08,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.13,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52
10/14/2021,3.0,2.7,2.66,2.72,2.62,2.5,3.03,2.22,2.21,1.84,1.84,1.86,1.77,1.86,1.69,1.31,1.21,1.2,1.26,1.22,1.37,0.92,1.02,0.99,0.88,0.86,0.87,0.9,1.06,0.91,0.9,0.78,0.8,0.79,0.67,0.67,0.77,0.89,0.68,0.63,0.66,0.81,1.27,0.72,0.71,0.72,0.54,0.42,0.83,0.45,0.5,0.49,0.46,0.43,0.43,0.45,0.52,0.45,0.41,0.48,0.41,0.4,0.36,0.42,0.36,0.39,0.36,0.34,0.37,0.28,0.48,0.3,0.31,0.32,0.29,0.28,0.28,0.36,0.34,0.32,0.28,0.28,0.24,0.27,0.27,0.28,0.25,0.24,0.25,0.22,0.26,0.22,0.23,0.2,0.27,0.22,0.22,0.27,0.19,0.22,0.24,0.11,0.25,0.21,0.19,0.2,0.19,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.16,0.17,0.14,0.17,0.17,0.18,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.13,0.11,0.13,0.14,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.1,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.08,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.13,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52
10/15/2021,3.0,2.7,2.66,2.72,2.62,2.5,3.03,2.22,2.21,1.84,1.84,1.86,1.77,1.86,1.69,1.31,1.21,1.2,1.26,1.22,1.37,0.92,1.02,0.99,0.88,0.86,0.87,0.9,1.06,0.91,0.9,0.78,0.8,0.79,0.67,0.67,0.77,0.89,0.68,0.63,0.66,0.81,1.27,0.72,0.71,0.72,0.54,0.42,0.83,0.45,0.5,0.49,0.46,0.43,0.43,0.45,0.52,0.45,0.41,0.48,0.41,0.4,0.36,0.42,0.36,0.39,0.36,0.34,0.37,0.28,0.48,0.3,0.31,0.32,0.29,0.28,0.28,0.36,0.34,0.32,0.28,0.28,0.24,0.27,0.27,0.28,0.25,0.24,0.25,0.22,0.26,0.22,0.23,0.2,0.27,0.22,0.22,0.27,0.19,0.22,0.24,0.11,0.25,0.21,0.19,0.2,0.19,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.2,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.16,0.17,0.14,0.17,0.17,0.18,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.13,0.11,0.13,0.14,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.13,0.11,0.12,0.1,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.08,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.13,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52
10/18/2021,3.01,2.71,2.63,2.65,2.66,2.49,2.98,2.27,2.21,1.83,1.83,1.89,1.74,1.84,1.69,1.27,1.22,1.17,1.25,1.19,1.35,0.92,1.02,0.98,0.87,0.84,0.88,0.91,1.06,0.91,0.89,0.78,0.82,0.78,0.68,0.67,0.79,0.89,0.67,0.63,0.66,0.81,1.25,0.71,0.72,0.74,0.55,0.42,0.83,0.46,0.5,0.48,0.47,0.43,0.43,0.46,0.53,0.46,0.41,0.48,0.43,0.4,0.36,0.43,0.34,0.39,0.36,0.34,0.37,0.27,0.47,0.3,0.3,0.33,0.29,0.27,0.28,0.36,0.34,0.32,0.28,0.28,0.24,0.27,0.27,0.28,0.25,0.24,0.25,0.23,0.26,0.23,0.24,0.21,0.27,0.22,0.22,0.28,0.19,0.22,0.24,0.11,0.25,0.2,0.2,0.2,0.2,0.15,0.18,0.19,0.19,0.16,0.2,0.18,0.18,0.16,0.19,0.17,0.21,0.16,0.16,0.15,0.17,0.17,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.16,0.17,0.14,0.17,0.17,0.18,0.17,0.13,0.15,0.12,0.15,0.12,0.12,0.14,0.11,0.13,0.14,0.12,0.14,0.14,0.12,0.11,0.12,0.13,0.14,0.12,0.12,0.1,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.08,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.13,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.13,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.45
10/19/2021,3.05,2.7,2.62,2.63,2.65,2.44,2.89,2.27,2.13,1.84,1.85,1.88,1.76,1.87,1.73,1.28,1.21,1.18,1.23,1.2,1.33,0.91,1.03,0.98,0.89,0.86,0.91,0.89,1.04,0.91,0.91,0.78,0.82,0.78,0.69,0.71,0.77,0.88,0.66,0.63,0.68,0.77,1.27,0.71,0.7,0.75,0.55,0.43,0.82,0.45,0.5,0.47,0.47,0.43,0.42,0.46,0.55,0.45,0.41,0.48,0.45,0.41,0.37,0.43,0.35,0.38,0.36,0.34,0.37,0.28,0.48,0.31,0.3,0.33,0.29,0.28,0.28,0.37,0.34,0.32,0.29,0.29,0.24,0.28,0.27,0.27,0.25,0.25,0.25,0.23,0.26,0.23,0.24,0.21,0.27,0.23,0.21,0.28,0.19,0.22,0.24,0.11,0.25,0.21,0.2,0.21,0.2,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.2,0.17,0.21,0.17,0.16,0.15,0.17,0.17,0.16,0.2,0.15,0.15,0.14,0.15,0.14,0.16,0.17,0.14,0.17,0.17,0.18,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.14,0.11,0.13,0.14,0.13,0.14,0.14,0.12,0.1,0.12,0.13,0.14,0.12,0.12,0.1,0.11,0.12,0.1,0.09,0.1,0.11,0.12,0.14,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.12,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.53
10/20/2021,3.05,2.7,2.62,2.63,2.64,2.41,2.93,2.3,2.12,1.82,1.85,1.86,1.77,1.91,1.75,1.28,1.22,1.18,1.21,1.2,1.35,0.9,1.03,0.99,0.88,0.87,0.91,0.89,1.05,0.89,0.92,0.78,0.82,0.79,0.7,0.71,0.77,0.88,0.68,0.62,0.68,0.77,1.27,0.72,0.68,0.75,0.54,0.43,0.85,0.45,0.51,0.48,0.46,0.42,0.42,0.46,0.55,0.44,0.41,0.48,0.45,0.41,0.37,0.44,0.35,0.38,0.36,0.34,0.38,0.28,0.48,0.31,0.3,0.32,0.29,0.29,0.27,0.37,0.34,0.32,0.29,0.28,0.24,0.28,0.27,0.27,0.25,0.24,0.25,0.23,0.26,0.23,0.23,0.23,0.27,0.22,0.21,0.27,0.19,0.22,0.24,0.11,0.25,0.2,0.2,0.21,0.2,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.19,0.16,0.21,0.16,0.16,0.14,0.17,0.18,0.16,0.21,0.15,0.14,0.14,0.14,0.14,0.15,0.16,0.14,0.17,0.17,0.18,0.16,0.13,0.15,0.12,0.15,0.12,0.12,0.14,0.11,0.13,0.15,0.13,0.14,0.14,0.11,0.1,0.11,0.13,0.14,0.12,0.12,0.1,0.11,0.12,0.1,0.09,0.09,0.11,0.12,0.12,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.11,0.08,0.1,0.07,0.08,0.0,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.13,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.51000000000002
10/21/2021,3.08,2.74,2.61,2.62,2.6,2.41,2.93,2.33,2.09,1.82,1.86,1.86,1.77,1.91,1.74,1.26,1.19,1.15,1.21,1.21,1.34,0.9,1.03,0.94,0.88,0.87,0.91,0.9,1.05,0.89,0.93,0.79,0.82,0.79,0.7,0.71,0.78,0.89,0.68,0.63,0.68,0.77,1.27,0.72,0.69,0.76,0.54,0.43,0.86,0.44,0.51,0.49,0.46,0.42,0.43,0.46,0.57,0.44,0.41,0.47,0.45,0.41,0.37,0.44,0.35,0.39,0.36,0.34,0.38,0.28,0.49,0.31,0.3,0.31,0.29,0.28,0.27,0.37,0.34,0.32,0.29,0.28,0.24,0.28,0.27,0.26,0.24,0.24,0.25,0.23,0.26,0.23,0.22,0.23,0.27,0.22,0.21,0.27,0.2,0.22,0.24,0.11,0.24,0.21,0.2,0.21,0.2,0.15,0.18,0.2,0.19,0.16,0.2,0.17,0.18,0.16,0.19,0.17,0.21,0.16,0.16,0.14,0.17,0.18,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.15,0.16,0.14,0.17,0.16,0.18,0.17,0.14,0.15,0.12,0.15,0.12,0.12,0.14,0.11,0.12,0.14,0.13,0.14,0.13,0.11,0.1,0.11,0.13,0.14,0.12,0.11,0.1,0.11,0.12,0.1,0.09,0.09,0.1,0.11,0.12,0.1,0.09,0.1,0.09,0.09,0.1,0.09,0.11,0.09,0.1,0.07,0.08,0.06,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.13,0.08,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.45
10/22/2021,3.07,2.76,2.65,2.62,2.55,2.43,2.94,2.33,2.14,1.82,1.87,1.87,1.78,1.9,1.72,1.27,1.19,1.16,1.2,1.22,1.33,0.91,1.02,0.94,0.88,0.88,0.9,0.91,1.05,0.89,0.92,0.79,0.83,0.79,0.71,0.7,0.78,0.89,0.68,0.63,0.68,0.78,1.26,0.73,0.71,0.76,0.53,0.42,0.85,0.43,0.51,0.49,0.45,0.42,0.43,0.46,0.56,0.44,0.41,0.47,0.45,0.41,0.37,0.45,0.35,0.38,0.36,0.34,0.38,0.28,0.49,0.31,0.3,0.31,0.28,0.28,0.27,0.37,0.35,0.32,0.28,0.28,0.25,0.28,0.27,0.27,0.24,0.24,0.25,0.23,0.26,0.23,0.22,0.24,0.27,0.22,0.21,0.27,0.2,0.22,0.25,0.11,0.24,0.2,0.2,0.21,0.2,0.15,0.18,0.19,0.19,0.16,0.2,0.17,0.18,0.16,0.2,0.16,0.21,0.16,0.16,0.14,0.17,0.18,0.16,0.21,0.15,0.14,0.14,0.15,0.14,0.15,0.16,0.14,0.16,0.17,0.18,0.17,0.14,0.15,0.12,0.15,0.12,0.12,0.14,0.11,0.12,0.14,0.13,0.14,0.13,0.11,0.11,0.11,0.13,0.14,0.12,0.11,0.1,0.11,0.11,0.1,0.09,0.09,0.1,0.11,0.11,0.1,0.1,0.1,0.09,0.08,0.1,0.09,0.11,0.09,0.1,0.07,0.08,0.06,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.13,0.09,0.08,0.09,0.0,0.08,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52
