,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
08/31/2021,10.34,6.58,6.72,4.09,3.97,3.77,2.58,2.51,1.8,1.5,1.43,1.44,1.24,1.14,1.18,0.93,0.84,0.67,0.71,0.61,0.6,0.62,0.53,0.56,0.57,0.51,0.51,0.48,0.47,0.44,0.43,0.39,0.38,0.33,0.43,0.38,0.4,0.28,0.34,0.35,0.39,0.53,0.35,0.31,0.31,0.31,0.32,0.33,0.27,0.32,0.31,0.32,0.3,0.28,0.27,0.28,0.26,0.27,0.26,0.26,0.26,0.23,0.24,0.19,0.23,0.24,0.23,0.24,0.22,0.23,0.21,0.25,0.22,0.14,0.17,0.23,0.18,0.23,0.23,0.2,0.21,0.15,0.19,0.21,0.17,0.16,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.19,0.13,0.2,0.14,0.16,0.16,0.17,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.13,0.12,0.11,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.09,0.0,0.0,0.12,0.13,0.13,0.1,0.1,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.11,0.09,0.11,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.09,0.0,0.11,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18
09/01/2021,10.34,6.58,6.72,4.09,3.97,3.77,2.58,2.51,1.8,1.5,1.43,1.44,1.24,1.14,1.18,0.93,0.84,0.67,0.71,0.61,0.6,0.62,0.53,0.56,0.57,0.51,0.51,0.48,0.47,0.44,0.43,0.39,0.38,0.33,0.43,0.38,0.4,0.28,0.34,0.35,0.39,0.53,0.35,0.31,0.31,0.31,0.32,0.33,0.27,0.32,0.31,0.32,0.3,0.28,0.27,0.28,0.26,0.27,0.26,0.26,0.26,0.23,0.24,0.19,0.23,0.24,0.23,0.24,0.22,0.23,0.21,0.25,0.22,0.14,0.17,0.23,0.18,0.23,0.23,0.2,0.21,0.15,0.19,0.21,0.17,0.16,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.19,0.13,0.2,0.14,0.16,0.16,0.17,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.13,0.12,0.11,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.09,0.0,0.0,0.12,0.13,0.13,0.1,0.1,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.11,0.09,0.11,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.09,0.0,0.11,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.18
09/02/2021,10.38,6.66,6.86,4.14,3.95,3.76,2.57,2.56,1.78,1.54,1.4,1.45,1.23,1.14,1.16,0.94,0.84,0.66,0.7,0.6,0.6,0.61,0.53,0.57,0.58,0.51,0.51,0.48,0.47,0.44,0.42,0.38,0.38,0.34,0.44,0.38,0.41,0.27,0.34,0.35,0.39,0.51,0.35,0.3,0.31,0.31,0.32,0.33,0.27,0.32,0.32,0.31,0.3,0.27,0.27,0.28,0.27,0.27,0.26,0.26,0.26,0.22,0.23,0.19,0.22,0.24,0.23,0.24,0.22,0.23,0.21,0.24,0.22,0.14,0.17,0.23,0.18,0.23,0.23,0.2,0.21,0.15,0.18,0.2,0.16,0.16,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.19,0.12,0.2,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.14,0.16,0.14,0.15,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.13,0.12,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.0,0.1,0.09,0.11,0.0,0.11,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.1,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.09,0.0,0.11,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.13,0.0,0.0,0.09,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.26000000000002
09/03/2021,10.37,6.79,6.83,4.15,3.97,3.78,2.55,2.59,1.77,1.55,1.38,1.45,1.24,1.15,1.17,0.94,0.85,0.66,0.71,0.6,0.6,0.61,0.53,0.57,0.58,0.51,0.51,0.48,0.47,0.44,0.43,0.38,0.38,0.28,0.43,0.39,0.41,0.26,0.35,0.35,0.39,0.52,0.35,0.3,0.31,0.31,0.32,0.33,0.26,0.32,0.33,0.31,0.3,0.27,0.27,0.28,0.26,0.26,0.26,0.26,0.26,0.22,0.24,0.19,0.22,0.24,0.23,0.24,0.22,0.24,0.21,0.24,0.22,0.14,0.17,0.23,0.18,0.23,0.23,0.2,0.21,0.15,0.18,0.2,0.16,0.16,0.19,0.18,0.17,0.16,0.15,0.16,0.16,0.2,0.12,0.19,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.13,0.12,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.0,0.1,0.09,0.11,0.09,0.11,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.08,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39000000000001
09/06/2021,10.32,6.75,6.9,4.09,3.92,3.74,2.54,2.57,1.73,1.53,1.36,1.45,1.23,1.19,1.16,0.96,0.85,0.65,0.7,0.61,0.61,0.6,0.53,0.58,0.59,0.5,0.51,0.47,0.48,0.45,0.43,0.38,0.39,0.29,0.43,0.4,0.41,0.28,0.36,0.36,0.4,0.55,0.35,0.31,0.31,0.3,0.32,0.34,0.27,0.32,0.32,0.29,0.3,0.26,0.26,0.28,0.27,0.26,0.26,0.26,0.25,0.22,0.23,0.18,0.22,0.24,0.23,0.24,0.22,0.23,0.2,0.24,0.21,0.14,0.18,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.2,0.16,0.26,0.19,0.18,0.17,0.15,0.16,0.17,0.15,0.2,0.12,0.19,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.16,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.09,0.09,0.1,0.09,0.11,0.09,0.11,0.09,0.09,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.1,0.1,0.1,0.11,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4
09/07/2021,10.29,6.76,6.91,4.09,3.92,3.74,2.58,2.56,1.73,1.54,1.35,1.45,1.21,1.19,1.17,0.96,0.84,0.65,0.7,0.61,0.61,0.61,0.53,0.58,0.61,0.5,0.51,0.48,0.48,0.45,0.43,0.38,0.39,0.29,0.43,0.4,0.41,0.27,0.36,0.36,0.4,0.58,0.36,0.31,0.31,0.3,0.32,0.34,0.27,0.32,0.32,0.29,0.3,0.26,0.27,0.28,0.27,0.27,0.26,0.26,0.25,0.22,0.23,0.18,0.22,0.24,0.23,0.24,0.21,0.24,0.2,0.25,0.21,0.14,0.18,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.16,0.11,0.2,0.18,0.17,0.15,0.16,0.17,0.16,0.2,0.12,0.2,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.1,0.1,0.0,0.08,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.34
09/08/2021,10.29,6.76,6.91,4.09,3.92,3.74,2.58,2.56,1.73,1.54,1.35,1.45,1.21,1.19,1.17,0.96,0.84,0.65,0.7,0.61,0.61,0.61,0.53,0.58,0.61,0.5,0.51,0.48,0.48,0.45,0.43,0.38,0.39,0.29,0.43,0.4,0.41,0.27,0.36,0.36,0.4,0.58,0.36,0.31,0.31,0.3,0.32,0.34,0.27,0.32,0.32,0.29,0.3,0.26,0.27,0.28,0.27,0.27,0.26,0.26,0.25,0.22,0.23,0.18,0.22,0.24,0.23,0.24,0.21,0.24,0.2,0.25,0.21,0.14,0.18,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.16,0.11,0.2,0.18,0.17,0.15,0.16,0.17,0.16,0.2,0.12,0.2,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.1,0.1,0.0,0.08,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.34
09/09/2021,10.29,6.77,6.91,4.09,3.92,3.74,2.58,2.57,1.73,1.54,1.35,1.45,1.21,1.19,1.17,0.96,0.84,0.65,0.7,0.61,0.61,0.61,0.53,0.58,0.61,0.5,0.51,0.48,0.48,0.45,0.43,0.38,0.39,0.29,0.43,0.4,0.41,0.27,0.36,0.36,0.4,0.58,0.36,0.31,0.31,0.3,0.32,0.34,0.27,0.32,0.32,0.29,0.3,0.26,0.27,0.28,0.27,0.27,0.26,0.26,0.25,0.22,0.23,0.18,0.22,0.24,0.23,0.24,0.21,0.24,0.2,0.25,0.21,0.14,0.18,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.16,0.11,0.2,0.18,0.17,0.15,0.16,0.17,0.16,0.2,0.12,0.2,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.09,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.1,0.1,0.0,0.08,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.37
09/10/2021,10.26,6.83,7.01,4.16,3.94,3.76,2.56,2.63,1.74,1.56,1.37,1.43,1.2,1.22,1.16,0.95,0.85,0.64,0.69,0.61,0.61,0.6,0.53,0.58,0.59,0.5,0.5,0.47,0.48,0.45,0.44,0.38,0.38,0.29,0.42,0.39,0.41,0.27,0.36,0.36,0.41,0.6,0.34,0.31,0.31,0.3,0.32,0.34,0.27,0.32,0.33,0.29,0.3,0.26,0.26,0.28,0.26,0.26,0.26,0.26,0.24,0.22,0.23,0.18,0.22,0.23,0.23,0.24,0.21,0.23,0.19,0.24,0.21,0.14,0.2,0.23,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.2,0.16,0.11,0.2,0.18,0.17,0.15,0.16,0.17,0.15,0.2,0.12,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.0,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.09,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.11,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.46000000000001
09/13/2021,10.23,6.82,6.94,4.14,3.94,3.77,2.52,2.66,1.76,1.54,1.4,1.44,1.21,1.21,1.15,0.95,0.87,0.65,0.71,0.6,0.61,0.59,0.54,0.58,0.59,0.49,0.49,0.45,0.48,0.45,0.43,0.38,0.38,0.29,0.4,0.39,0.42,0.27,0.35,0.36,0.39,0.64,0.34,0.31,0.32,0.3,0.32,0.35,0.26,0.33,0.32,0.29,0.3,0.26,0.26,0.28,0.26,0.25,0.26,0.26,0.24,0.21,0.22,0.18,0.22,0.23,0.23,0.25,0.21,0.23,0.19,0.25,0.23,0.14,0.19,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.17,0.11,0.2,0.18,0.17,0.14,0.16,0.17,0.15,0.2,0.13,0.19,0.14,0.16,0.16,0.16,0.13,0.15,0.14,0.15,0.17,0.13,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.14,0.13,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.11,0.1,0.1,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.11,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.09,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.38000000000001
09/14/2021,10.25,6.85,6.77,4.18,3.9,3.72,2.58,2.61,1.75,1.54,1.4,1.45,1.21,1.22,1.14,0.96,0.87,0.66,0.71,0.59,0.62,0.59,0.54,0.56,0.59,0.5,0.5,0.45,0.48,0.45,0.44,0.39,0.38,0.3,0.4,0.39,0.42,0.27,0.35,0.36,0.39,0.63,0.34,0.31,0.32,0.31,0.32,0.35,0.26,0.33,0.32,0.29,0.3,0.26,0.27,0.28,0.27,0.25,0.26,0.26,0.24,0.22,0.22,0.17,0.22,0.24,0.23,0.25,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.17,0.14,0.2,0.18,0.17,0.14,0.16,0.17,0.15,0.2,0.14,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.0,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.09,0.1,0.1,0.0,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.09,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3
09/15/2021,10.25,6.85,6.77,4.18,3.9,3.72,2.58,2.61,1.75,1.54,1.4,1.45,1.21,1.22,1.14,0.96,0.87,0.66,0.71,0.59,0.62,0.59,0.54,0.56,0.59,0.5,0.5,0.45,0.48,0.45,0.44,0.39,0.38,0.3,0.4,0.39,0.42,0.27,0.35,0.36,0.39,0.63,0.34,0.31,0.32,0.31,0.32,0.35,0.26,0.33,0.32,0.29,0.3,0.26,0.27,0.28,0.27,0.25,0.26,0.26,0.24,0.22,0.22,0.17,0.22,0.24,0.23,0.25,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.17,0.14,0.2,0.18,0.17,0.14,0.16,0.17,0.15,0.2,0.14,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.17,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.0,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.11,0.09,0.09,0.1,0.1,0.0,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.09,0.1,0.1,0.0,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.09,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3
09/16/2021,10.32,6.84,6.81,4.16,3.95,3.77,2.55,2.64,1.75,1.52,1.4,1.42,1.22,1.21,1.13,0.94,0.87,0.64,0.7,0.61,0.61,0.59,0.55,0.56,0.58,0.51,0.5,0.45,0.48,0.45,0.44,0.4,0.38,0.29,0.4,0.39,0.42,0.27,0.35,0.36,0.39,0.59,0.34,0.3,0.32,0.32,0.32,0.34,0.25,0.33,0.31,0.29,0.3,0.27,0.27,0.28,0.26,0.24,0.27,0.26,0.23,0.21,0.23,0.17,0.22,0.23,0.24,0.24,0.21,0.23,0.19,0.24,0.23,0.14,0.2,0.24,0.18,0.23,0.24,0.2,0.21,0.15,0.18,0.21,0.17,0.14,0.19,0.18,0.17,0.14,0.16,0.17,0.15,0.2,0.14,0.19,0.14,0.16,0.16,0.16,0.12,0.14,0.14,0.14,0.16,0.14,0.15,0.15,0.14,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.14,0.0,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.09,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.12,0.09,0.1,0.1,0.0,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.12,0.0,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28000000000002
