,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,JPM,PYPL,XOM,VZ,NVDA,INTC,BRK.B,BAC,TSLA,TGT,MA,V,COST,UNP,AMAT,CVX,NKE,MS,ACN,LOW,CMCSA,DE,HD,CAT,GS,WFC,TXN,LLY,BMY,UPS,C,MRNA,PG,AXP,NFLX,WMT,UNH,ANTM,LRCX,MU,MRK,GILD,CSX,GM,T,PEP,COP,ADBE,FDX,COF,SCHW,KO,ABBV,NSC,F,AMGN,CSCO,BIIB,PFE,HUM,DIS,PGR,QCOM,TJX,ORCL,IDXX,LIN,OXY,TROW,INTU,SPGI,TMUS,AVGO,ROST,ZTS,EOG,HON,ABT,PNC,DOW,USB,DFS,MDT,ADP,TRV,BLK,AMP,ALL,KR,CMI,TFC,EL,TMO,FTNT,PRU,DVN,KKR,IBM,SYF,AMD,PXD,CRM,GLW,KSU,HAL,RTX,DG,ISRG,CNC,SIVB,MCD,HIG,KMX,ODFL,LMT,CBRE,MCO,BBY,PCAR,ADSK,REGN,SWKS,SO,APD,BKNG,ITW,AIG,FAST,FCX,NUE,TER,TSCO,SBUX,EXC,VLO,CME,LYB,MET,NOW,ALLY,FANG,LULU,CTSH,FITB,WM,ULTA,MMM,DHR,XEL,AFL,DD,VFC,CB,NEM,CERN,ALGN,BK,OKE,HBAN,AES,APTV,IP,CTVA,MXIM,CPRT,AEP,BAX,ORLY,DLTR,TEL,EW,LEN,KLAC,SQ,GWW,MDLZ,CI,CL,LUV,WSM,HES,MTD,DHI,STX,WAT,WBA,POOL,TPR,MOH,HSY,DRI,ROK,NEE,BA,ETN,ILMN,CE,SHW,EXPD,Ssc Government Mm Gvmxx,ALB,XLNX,GPC,EQH,TSN,STLD,AON,PAYC,EBAY,ADI,JBHT,PWR,CROX,n/a,LH,TRGP,COG,WMB,CTRA,TREX,AAP,ON,M,KEYS,PAYX,CP.TO,SUM
10/05/2021,3.92,3.62,2.81,1.37,1.29,1.23,0.95,0.97,0.72,0.62,0.57,0.63,0.52,0.53,0.55,0.59,0.47,0.48,0.47,0.55,0.42,0.43,0.45,0.42,0.48,0.49,0.45,0.44,0.42,0.46,0.37,0.43,0.43,0.42,0.4,0.35,0.32,0.38,0.54,0.38,0.38,0.41,0.36,0.34,0.34,0.31,0.3,0.36,0.33,0.3,0.28,0.3,0.32,0.34,0.31,0.23,0.32,0.29,0.31,0.26,0.24,0.25,0.22,0.26,0.18,0.42,0.2,0.24,0.23,0.22,0.23,0.26,0.22,0.23,0.19,0.22,0.24,0.22,0.18,0.22,0.19,0.21,0.19,0.2,0.21,0.21,0.19,0.21,0.24,0.2,0.2,0.19,0.18,0.2,0.2,0.19,0.17,0.2,0.18,0.24,0.21,0.18,0.22,0.18,0.18,0.17,0.24,0.17,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.21,0.16,0.18,0.15,0.17,0.14,0.18,0.15,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.16,0.13,0.22,0.15,0.14,0.15,0.12,0.16,0.14,0.15,0.12,0.13,0.13,0.15,0.16,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.12,0.15,0.13,0.13,0.12,0.0,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.11,0.0,0.0,0.12,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.610000000000014
10/06/2021,3.92,3.62,2.81,1.37,1.29,1.23,0.95,0.97,0.72,0.62,0.57,0.63,0.52,0.53,0.55,0.59,0.47,0.48,0.47,0.55,0.42,0.43,0.45,0.42,0.48,0.49,0.45,0.44,0.42,0.46,0.37,0.43,0.43,0.42,0.4,0.35,0.32,0.38,0.54,0.38,0.38,0.41,0.36,0.34,0.34,0.31,0.3,0.36,0.33,0.3,0.28,0.3,0.32,0.34,0.31,0.23,0.32,0.29,0.31,0.26,0.24,0.25,0.22,0.26,0.18,0.42,0.2,0.24,0.23,0.22,0.23,0.26,0.22,0.23,0.19,0.22,0.24,0.22,0.18,0.22,0.19,0.21,0.19,0.2,0.21,0.21,0.19,0.21,0.24,0.2,0.2,0.19,0.18,0.2,0.2,0.19,0.17,0.2,0.18,0.24,0.21,0.18,0.22,0.18,0.18,0.17,0.24,0.17,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.21,0.16,0.18,0.15,0.17,0.14,0.18,0.15,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.16,0.13,0.22,0.15,0.14,0.15,0.12,0.16,0.14,0.15,0.12,0.13,0.13,0.15,0.16,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.12,0.15,0.13,0.13,0.12,0.0,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.11,0.0,0.0,0.12,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.610000000000014
10/07/2021,3.92,3.62,2.81,1.37,1.29,1.23,0.95,0.97,0.72,0.62,0.57,0.63,0.52,0.53,0.55,0.59,0.47,0.48,0.47,0.55,0.42,0.43,0.45,0.42,0.48,0.49,0.45,0.44,0.42,0.46,0.37,0.43,0.43,0.42,0.4,0.35,0.32,0.38,0.54,0.38,0.38,0.41,0.36,0.34,0.34,0.31,0.3,0.36,0.33,0.3,0.28,0.3,0.32,0.34,0.31,0.23,0.32,0.29,0.31,0.26,0.24,0.25,0.22,0.26,0.18,0.42,0.2,0.24,0.23,0.22,0.23,0.26,0.22,0.23,0.19,0.22,0.24,0.22,0.18,0.22,0.19,0.21,0.19,0.2,0.21,0.21,0.19,0.21,0.24,0.2,0.2,0.19,0.18,0.2,0.2,0.19,0.17,0.2,0.18,0.24,0.21,0.18,0.22,0.18,0.18,0.17,0.24,0.17,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.14,0.21,0.16,0.18,0.15,0.17,0.14,0.18,0.15,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.16,0.13,0.22,0.15,0.14,0.15,0.12,0.16,0.14,0.15,0.12,0.13,0.13,0.15,0.16,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.12,0.15,0.13,0.13,0.12,0.0,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.11,0.0,0.0,0.12,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.610000000000014
10/08/2021,3.93,3.62,2.76,1.33,1.28,1.23,0.95,0.98,0.71,0.62,0.57,0.62,0.52,0.53,0.57,0.6,0.46,0.45,0.46,0.55,0.43,0.42,0.45,0.43,0.48,0.49,0.45,0.43,0.41,0.46,0.37,0.43,0.44,0.42,0.4,0.34,0.32,0.39,0.53,0.38,0.38,0.43,0.36,0.34,0.34,0.3,0.3,0.36,0.33,0.31,0.29,0.3,0.32,0.35,0.31,0.23,0.33,0.3,0.31,0.26,0.25,0.25,0.21,0.25,0.17,0.42,0.2,0.23,0.23,0.22,0.23,0.26,0.22,0.23,0.2,0.22,0.23,0.22,0.18,0.22,0.18,0.21,0.2,0.2,0.21,0.21,0.19,0.21,0.24,0.19,0.21,0.19,0.18,0.2,0.2,0.19,0.18,0.2,0.18,0.25,0.21,0.19,0.24,0.18,0.18,0.18,0.24,0.18,0.19,0.15,0.17,0.16,0.18,0.15,0.17,0.13,0.21,0.17,0.18,0.15,0.17,0.14,0.18,0.15,0.14,0.14,0.14,0.15,0.13,0.15,0.13,0.16,0.14,0.23,0.15,0.14,0.15,0.12,0.16,0.14,0.16,0.12,0.13,0.13,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.14,0.14,0.12,0.15,0.13,0.13,0.12,0.0,0.14,0.12,0.12,0.13,0.14,0.14,0.14,0.11,0.13,0.11,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.0,0.13,0.13,0.0,0.11,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.690000000000005
10/11/2021,3.95,3.65,2.8,1.3,1.3,1.24,0.95,0.98,0.71,0.61,0.56,0.63,0.52,0.54,0.56,0.6,0.46,0.46,0.46,0.56,0.43,0.42,0.45,0.43,0.48,0.48,0.46,0.43,0.42,0.46,0.37,0.43,0.43,0.41,0.4,0.34,0.32,0.38,0.49,0.38,0.37,0.42,0.36,0.35,0.34,0.3,0.29,0.36,0.33,0.31,0.3,0.29,0.33,0.35,0.31,0.23,0.32,0.3,0.31,0.26,0.25,0.26,0.21,0.25,0.18,0.42,0.21,0.24,0.23,0.21,0.23,0.26,0.22,0.23,0.2,0.21,0.23,0.22,0.18,0.22,0.18,0.21,0.2,0.2,0.21,0.21,0.18,0.21,0.24,0.19,0.21,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.25,0.22,0.19,0.23,0.18,0.18,0.17,0.25,0.18,0.19,0.15,0.17,0.16,0.18,0.15,0.17,0.14,0.21,0.17,0.18,0.15,0.18,0.14,0.18,0.15,0.14,0.14,0.14,0.14,0.13,0.15,0.13,0.16,0.14,0.22,0.15,0.14,0.15,0.13,0.15,0.14,0.16,0.12,0.13,0.13,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.14,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.14,0.11,0.11,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.760000000000005
10/12/2021,3.94,3.66,2.82,1.31,1.31,1.25,0.95,0.98,0.71,0.62,0.55,0.62,0.51,0.54,0.56,0.6,0.46,0.47,0.46,0.58,0.44,0.41,0.46,0.46,0.48,0.48,0.45,0.41,0.42,0.46,0.37,0.44,0.43,0.41,0.4,0.33,0.32,0.38,0.48,0.38,0.38,0.42,0.39,0.35,0.35,0.3,0.29,0.36,0.34,0.32,0.31,0.29,0.32,0.36,0.31,0.23,0.32,0.3,0.31,0.26,0.25,0.26,0.21,0.25,0.17,0.45,0.17,0.24,0.23,0.21,0.24,0.27,0.21,0.23,0.21,0.22,0.23,0.22,0.18,0.22,0.18,0.21,0.21,0.2,0.21,0.21,0.18,0.21,0.24,0.19,0.23,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.25,0.22,0.19,0.24,0.19,0.18,0.17,0.24,0.19,0.19,0.15,0.17,0.16,0.18,0.15,0.16,0.12,0.21,0.17,0.18,0.15,0.17,0.14,0.17,0.15,0.14,0.12,0.14,0.14,0.13,0.15,0.14,0.16,0.14,0.22,0.15,0.14,0.15,0.12,0.15,0.14,0.15,0.11,0.13,0.13,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.12,0.13,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.11,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.0,0.0,0.12,0.12,0.12,0.17,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.820000000000014
10/13/2021,3.94,3.66,2.82,1.31,1.31,1.25,0.95,0.98,0.71,0.62,0.55,0.62,0.51,0.54,0.56,0.6,0.46,0.47,0.46,0.58,0.44,0.41,0.46,0.46,0.48,0.48,0.45,0.41,0.42,0.46,0.37,0.44,0.43,0.41,0.4,0.33,0.32,0.38,0.48,0.38,0.38,0.42,0.39,0.35,0.35,0.3,0.29,0.36,0.34,0.32,0.31,0.29,0.32,0.36,0.31,0.23,0.32,0.3,0.31,0.26,0.25,0.26,0.21,0.25,0.17,0.45,0.17,0.24,0.23,0.21,0.24,0.27,0.21,0.23,0.21,0.22,0.23,0.22,0.18,0.22,0.18,0.21,0.21,0.2,0.21,0.21,0.18,0.21,0.24,0.19,0.23,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.25,0.22,0.19,0.24,0.19,0.18,0.17,0.24,0.19,0.19,0.15,0.17,0.16,0.18,0.15,0.16,0.12,0.21,0.17,0.18,0.15,0.17,0.14,0.17,0.15,0.14,0.12,0.14,0.14,0.13,0.15,0.14,0.16,0.14,0.22,0.15,0.14,0.15,0.12,0.15,0.14,0.15,0.11,0.13,0.13,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.12,0.13,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.11,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.19,0.0,0.0,0.0,0.12,0.12,0.12,0.17,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.820000000000014
10/14/2021,3.97,3.67,2.8,1.3,1.31,1.25,0.96,0.96,0.71,0.62,0.55,0.62,0.51,0.54,0.56,0.61,0.46,0.46,0.46,0.58,0.44,0.42,0.46,0.46,0.47,0.49,0.46,0.4,0.41,0.47,0.37,0.43,0.43,0.41,0.4,0.33,0.32,0.38,0.49,0.38,0.38,0.42,0.39,0.35,0.34,0.3,0.29,0.36,0.34,0.32,0.31,0.28,0.33,0.36,0.31,0.23,0.32,0.3,0.32,0.26,0.26,0.26,0.21,0.25,0.18,0.45,0.17,0.23,0.23,0.21,0.23,0.27,0.21,0.23,0.21,0.22,0.23,0.22,0.17,0.22,0.18,0.21,0.21,0.2,0.21,0.21,0.18,0.21,0.24,0.19,0.23,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.25,0.22,0.19,0.24,0.19,0.18,0.17,0.24,0.19,0.19,0.15,0.17,0.17,0.18,0.15,0.16,0.12,0.21,0.17,0.18,0.15,0.17,0.15,0.18,0.15,0.15,0.12,0.14,0.14,0.13,0.15,0.14,0.16,0.14,0.23,0.15,0.15,0.15,0.12,0.15,0.14,0.15,0.11,0.13,0.13,0.15,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.14,0.12,0.0,0.15,0.12,0.12,0.13,0.14,0.14,0.14,0.12,0.13,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.13,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.19,0.0,0.0,0.0,0.12,0.12,0.12,0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.900000000000006
10/15/2021,3.97,3.67,2.8,1.3,1.31,1.25,0.96,0.96,0.71,0.62,0.55,0.62,0.51,0.54,0.56,0.61,0.46,0.46,0.46,0.58,0.44,0.42,0.46,0.46,0.47,0.49,0.46,0.4,0.41,0.47,0.37,0.43,0.43,0.41,0.4,0.33,0.32,0.38,0.49,0.38,0.38,0.42,0.39,0.35,0.34,0.3,0.29,0.36,0.34,0.32,0.31,0.28,0.33,0.36,0.31,0.23,0.32,0.3,0.32,0.26,0.26,0.26,0.21,0.25,0.18,0.45,0.17,0.23,0.23,0.21,0.23,0.27,0.21,0.23,0.21,0.22,0.23,0.22,0.17,0.22,0.18,0.21,0.21,0.2,0.21,0.21,0.18,0.21,0.24,0.19,0.23,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.25,0.22,0.19,0.24,0.19,0.18,0.17,0.24,0.19,0.19,0.15,0.17,0.17,0.18,0.15,0.16,0.12,0.21,0.17,0.18,0.15,0.17,0.15,0.18,0.15,0.15,0.12,0.14,0.14,0.13,0.15,0.14,0.16,0.14,0.23,0.15,0.15,0.15,0.12,0.15,0.14,0.15,0.11,0.13,0.13,0.15,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.14,0.12,0.0,0.15,0.12,0.12,0.13,0.14,0.14,0.14,0.12,0.13,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.13,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.19,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.900000000000006
10/18/2021,3.91,3.7,2.84,1.29,1.29,1.24,0.95,0.93,0.71,0.62,0.54,0.63,0.5,0.53,0.55,0.62,0.48,0.45,0.45,0.58,0.44,0.42,0.46,0.47,0.48,0.49,0.47,0.4,0.4,0.47,0.36,0.43,0.42,0.4,0.41,0.33,0.33,0.37,0.51,0.38,0.36,0.42,0.39,0.35,0.34,0.29,0.28,0.35,0.34,0.32,0.31,0.27,0.33,0.36,0.32,0.23,0.31,0.3,0.32,0.26,0.25,0.27,0.21,0.25,0.17,0.49,0.18,0.23,0.23,0.21,0.23,0.27,0.21,0.24,0.2,0.21,0.23,0.22,0.17,0.21,0.18,0.21,0.21,0.2,0.21,0.21,0.18,0.21,0.23,0.19,0.24,0.2,0.18,0.21,0.2,0.19,0.18,0.2,0.18,0.24,0.22,0.19,0.24,0.19,0.18,0.17,0.25,0.19,0.2,0.15,0.17,0.17,0.18,0.15,0.16,0.12,0.21,0.16,0.18,0.15,0.17,0.15,0.18,0.15,0.15,0.12,0.14,0.14,0.12,0.16,0.14,0.16,0.14,0.22,0.15,0.15,0.15,0.12,0.15,0.14,0.16,0.11,0.13,0.13,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.12,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.11,0.12,0.14,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.18,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.76000000000001
10/19/2021,3.93,3.71,2.88,1.26,1.3,1.24,0.94,0.94,0.73,0.62,0.53,0.64,0.51,0.53,0.58,0.63,0.49,0.46,0.46,0.57,0.45,0.42,0.46,0.47,0.49,0.5,0.48,0.4,0.4,0.47,0.37,0.44,0.43,0.41,0.4,0.33,0.34,0.38,0.51,0.38,0.37,0.41,0.39,0.36,0.35,0.3,0.28,0.34,0.33,0.33,0.3,0.27,0.33,0.35,0.32,0.23,0.32,0.31,0.31,0.25,0.26,0.27,0.21,0.25,0.17,0.48,0.18,0.23,0.23,0.21,0.23,0.27,0.21,0.24,0.19,0.22,0.24,0.22,0.17,0.22,0.18,0.21,0.2,0.2,0.2,0.21,0.18,0.2,0.24,0.19,0.24,0.19,0.19,0.21,0.19,0.18,0.18,0.2,0.18,0.24,0.22,0.19,0.24,0.19,0.18,0.17,0.26,0.18,0.2,0.15,0.17,0.18,0.18,0.15,0.16,0.12,0.21,0.16,0.18,0.15,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.15,0.16,0.14,0.22,0.16,0.16,0.15,0.13,0.15,0.13,0.16,0.0,0.14,0.13,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.12,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.14,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07
10/20/2021,3.93,3.71,2.88,1.26,1.3,1.24,0.94,0.94,0.73,0.62,0.53,0.64,0.51,0.53,0.58,0.63,0.49,0.46,0.46,0.57,0.45,0.42,0.46,0.47,0.49,0.5,0.48,0.4,0.4,0.47,0.37,0.44,0.43,0.41,0.4,0.33,0.34,0.38,0.51,0.38,0.37,0.41,0.39,0.36,0.35,0.3,0.28,0.34,0.33,0.33,0.3,0.27,0.33,0.35,0.32,0.23,0.32,0.31,0.31,0.25,0.26,0.27,0.21,0.25,0.17,0.48,0.18,0.23,0.23,0.21,0.23,0.27,0.21,0.24,0.19,0.22,0.24,0.22,0.17,0.22,0.18,0.21,0.2,0.2,0.2,0.21,0.18,0.2,0.24,0.19,0.24,0.19,0.19,0.21,0.19,0.18,0.18,0.2,0.18,0.24,0.22,0.19,0.24,0.19,0.18,0.17,0.26,0.18,0.2,0.15,0.17,0.18,0.18,0.15,0.16,0.12,0.21,0.16,0.18,0.15,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.15,0.16,0.14,0.22,0.16,0.16,0.15,0.13,0.15,0.13,0.16,0.0,0.14,0.13,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.12,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.14,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07
10/21/2021,3.93,3.71,2.88,1.26,1.3,1.24,0.94,0.94,0.73,0.62,0.53,0.64,0.51,0.53,0.58,0.63,0.49,0.46,0.46,0.57,0.45,0.42,0.46,0.47,0.49,0.5,0.48,0.4,0.4,0.47,0.37,0.44,0.43,0.41,0.4,0.33,0.34,0.38,0.51,0.38,0.37,0.41,0.39,0.36,0.35,0.3,0.28,0.34,0.33,0.33,0.3,0.27,0.33,0.35,0.32,0.23,0.32,0.31,0.31,0.25,0.26,0.27,0.21,0.25,0.17,0.48,0.18,0.23,0.23,0.21,0.23,0.27,0.21,0.24,0.19,0.22,0.24,0.22,0.17,0.22,0.18,0.21,0.2,0.2,0.2,0.21,0.18,0.2,0.24,0.19,0.24,0.19,0.19,0.21,0.19,0.18,0.18,0.2,0.18,0.24,0.22,0.19,0.24,0.19,0.18,0.17,0.26,0.18,0.2,0.15,0.17,0.18,0.18,0.15,0.16,0.12,0.21,0.16,0.18,0.15,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.15,0.16,0.14,0.22,0.16,0.16,0.15,0.13,0.15,0.13,0.16,0.0,0.14,0.13,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.12,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.14,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07
