,ADBE,ADSK,IDXX,AMD,FTNT,ALGN,GOOG,AMZN,TGT,LOW,AAPL,FB,CCI,NVDA,VRTX,REGN,CMG,WST,NKE,TXN,LULU,QCOM,EBAY,NOW,PYPL,ODFL,MXIM,EPAM,BAH,ILMN,CDNS,VEEV,ZM,LRCX,PKI,ULTA,DOCU,MOH,BBY,AMAT,NBIX,KLAC,TXRH,MKTX,CRWD,HUBS,WEN,PAYC,LPLA,TW,TER,PHM,WM,MPWR,PTC,TTD,OLED,DAR,CSGP,TPX,MSFT,SAM,BC,AN,AZPN,AMED,WSM,MNST,EXEL,LSCC,UPST,MSCI,INTU,APPS,Ssc Government Mm Gvmxx,RGEN,ENTG,SPGI,IT,SNPS,QRVO,FICO,LHCG,RSG,SITE,CLX,OVV,GNRC,XPO,MTD,BX,LLY,DECK,DXCM,DDOG,DPZ,XEC,JBHT,MTCH,JCOM,FMC,SCHW,TEAM,MCO,DG,PCTY,NWSA,SBUX,ORLY,RH,APTV,AVTR,BJ,NVR,HRC,EL,BRKR,ALXN,PEN,TSCO,ZTS,EOG,ORCL,FIVE,SKX,TROW,CTXS,G,SBAC,YUMC,CTAS,AMT,FDS,HCA,HD,KIM,LAMR,CERN,AXP,NFLX,DVA,FND,CACI,ICLR,UPS,TREX,ABT,HSY,V,MMM,DHI,WMB,TTEK,CABO,XYL,COST,SYK,CHE,TPR,PG,IQV,VMW,MAN,AGCO,CBRE,MA,PANW,BSX,FDX,PFPT,YUM,GWW,IPGP,TJX,NUE,SF,RPM,MAS,WDAY,OSK,GLOB,JLL,CMI,OC,EHC,WHR,ON,NVCR,STX,DLTR,KSU,RS,TTWO,Y,ATUS,AON,MKSI,CE,GLW,VMC,SNA,RGLD,Stericycle Inc,TPL,SRCL,GXO WI,Oshkosh Corp,n/a,CHTR,ROST,VFC,TSLA,SQ,SHOP,ETSY,PINS,NRG,WY,HOLX,ENPH,SWKS,MKL,VNT,YETI,STAA,KR,SCCO,RJF,RE,LPX,EQIX,CHGG,FL,CROX,HTA,XP,A,ISRG,CTVA,TNDM,BF.B,KO,AVY,ECL,LII,TXT,WRB,ALV,RL,ACGL,NTAP,DGX,HSIC,EW,HALO,CDW,XLNX,LH,CL,SEE,CHH,TTC,DRI,PFE,SWK,LEN,CRSP,AAP,ADI,ANET,BLDR,CHDN,ZI,POWI,DKS,PSTG,CTRA,HZNP,GTLS,HPQ,SYNA,INCY,KEYS,DHR,AZO,AVGO,POOL,DLB,CTSH,CG,AMP,REG,MU,OMCL,MAT,LMT,MAR,NXST,PXD,WH,IVZ,COIN,SUM
09/30/2021,1.29,2.62,1.99,1.05,1.66,2.48,1.39,2.39,0.08,1.25,1.38,1.18,1.97,2.47,0.97,0.0,1.63,2.05,0.22,1.14,1.83,1.14,0.09,1.73,0.16,1.51,0.0,1.59,0.09,0.14,0.89,1.18,1.14,0.74,0.79,0.25,1.16,0.09,0.64,0.76,0.52,0.78,0.52,0.22,1.24,1.02,0.0,1.04,0.63,0.15,0.53,0.0,0.23,1.14,0.16,0.75,0.23,0.65,0.17,0.57,0.09,0.15,0.33,0.2,0.28,0.0,0.4,0.37,0.28,0.49,0.65,0.26,0.27,0.0,0.0,0.74,0.29,0.26,1.1,0.24,0.24,0.23,0.15,0.0,0.17,0.0,0.0,0.17,0.0,0.16,0.17,0.08,0.08,0.0,0.17,0.0,0.0,0.16,0.11,0.0,0.0,0.17,0.18,0.25,0.0,0.24,0.0,0.16,0.35,0.25,0.16,1.76,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.3,0.09,0.14,0.0,0.16,0.0,0.0,0.16,0.09,0.0,0.16,0.09,0.0,0.09,0.0,0.0,0.08,0.18,0.18,0.08,0.81,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.09,0.33,0.0,0.16,0.08,0.0,0.08,0.0,0.16,0.18,0.0,0.0,0.0,0.08,0.08,0.0,1.93,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.09,0.0,0.09,0.08,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.21,2.13,1.63,1.25,1.47,1.27,1.23,1.2,1.03,0.88,0.93,0.85,0.67,0.67,0.65,0.52,0.38,0.33,0.3,0.24,0.26,0.24,0.18,0.17,0.15,0.15,0.19,0.16,0.15,0.16,0.16,0.16,0.18,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.15,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.08,0.1,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91
10/01/2021,1.28,2.64,1.98,1.02,1.64,2.47,1.38,2.39,0.09,1.26,1.39,1.17,2.01,2.44,0.99,0.0,1.63,2.05,0.22,1.14,1.82,1.15,0.09,1.68,0.16,1.53,0.0,1.56,0.09,0.14,0.88,1.18,1.13,0.73,0.8,0.25,1.18,0.1,0.66,0.73,0.54,0.76,0.53,0.23,1.22,1.0,0.0,1.03,0.64,0.16,0.52,0.0,0.23,1.13,0.16,0.71,0.23,0.66,0.17,0.58,0.09,0.15,0.34,0.2,0.28,0.0,0.41,0.37,0.29,0.48,0.63,0.25,0.27,0.0,0.0,0.71,0.28,0.25,1.1,0.24,0.24,0.23,0.15,0.0,0.17,0.0,0.0,0.17,0.0,0.16,0.17,0.08,0.08,0.0,0.17,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.18,0.25,0.0,0.24,0.0,0.16,0.35,0.25,0.17,1.75,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.31,0.09,0.13,0.0,0.16,0.0,0.0,0.16,0.09,0.0,0.16,0.09,0.0,0.09,0.0,0.0,0.09,0.18,0.18,0.09,0.8,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.09,0.34,0.0,0.16,0.09,0.0,0.08,0.0,0.17,0.18,0.0,0.0,0.0,0.08,0.08,0.0,1.96,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.09,0.0,0.09,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.22,2.17,1.66,1.28,1.49,1.23,1.2,1.17,1.03,0.89,0.95,0.86,0.67,0.67,0.65,0.53,0.38,0.33,0.32,0.24,0.26,0.24,0.18,0.17,0.15,0.16,0.19,0.17,0.15,0.16,0.16,0.17,0.18,0.17,0.16,0.16,0.16,0.16,0.17,0.16,0.17,0.17,0.16,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.08,0.1,0.08,0.09,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
10/04/2021,1.28,2.65,1.99,1.01,1.64,2.46,1.37,2.39,0.09,1.27,1.4,1.17,2.02,2.42,1.0,0.0,1.64,2.08,0.23,1.13,1.8,1.14,0.09,1.7,0.16,1.54,0.0,1.57,0.09,0.14,0.88,1.17,1.11,0.71,0.81,0.25,1.17,0.1,0.66,0.71,0.54,0.74,0.52,0.24,1.21,1.02,0.0,1.05,0.64,0.16,0.51,0.0,0.24,1.12,0.16,0.69,0.22,0.66,0.17,0.58,0.09,0.15,0.35,0.21,0.29,0.0,0.41,0.37,0.29,0.48,0.65,0.25,0.27,0.0,0.0,0.71,0.29,0.26,1.11,0.24,0.24,0.23,0.15,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.17,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.19,0.25,0.0,0.24,0.0,0.17,0.36,0.26,0.16,1.77,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.31,0.09,0.13,0.0,0.16,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.09,0.18,0.19,0.09,0.81,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.09,0.33,0.0,0.16,0.09,0.0,0.08,0.0,0.17,0.18,0.0,0.0,0.0,0.08,0.08,0.0,1.95,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.09,0.0,0.09,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,2.2,1.67,1.29,1.5,1.2,1.18,1.13,1.0,0.89,0.95,0.87,0.66,0.67,0.66,0.53,0.37,0.32,0.32,0.24,0.26,0.24,0.19,0.17,0.14,0.16,0.19,0.17,0.15,0.16,0.16,0.17,0.18,0.17,0.16,0.16,0.16,0.15,0.17,0.16,0.16,0.17,0.16,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/05/2021,1.29,2.62,1.98,1.04,1.7,2.43,1.4,2.38,0.08,1.26,1.41,1.19,2.0,2.46,1.0,0.0,1.62,2.02,0.23,1.15,1.77,1.15,0.09,1.74,0.16,1.5,0.0,1.59,0.09,0.14,0.89,1.19,1.16,0.72,0.81,0.25,1.18,0.09,0.64,0.72,0.58,0.74,0.54,0.23,1.26,1.02,0.0,1.07,0.65,0.16,0.52,0.0,0.23,1.12,0.16,0.72,0.22,0.67,0.18,0.56,0.09,0.15,0.34,0.2,0.29,0.0,0.38,0.37,0.3,0.49,0.61,0.26,0.27,0.0,0.0,0.7,0.28,0.26,1.12,0.25,0.24,0.23,0.15,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.18,0.0,0.0,0.16,0.11,0.0,0.0,0.17,0.19,0.25,0.0,0.24,0.0,0.17,0.35,0.24,0.17,1.8,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.32,0.09,0.13,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.09,0.0,0.0,0.08,0.18,0.19,0.08,0.77,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.16,0.09,0.0,0.08,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.08,0.0,1.87,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.09,0.0,0.09,0.08,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.1,2.22,1.61,1.29,1.49,1.22,1.19,1.13,1.05,0.88,0.94,0.86,0.7,0.67,0.66,0.53,0.37,0.32,0.31,0.24,0.27,0.24,0.19,0.17,0.15,0.15,0.18,0.17,0.15,0.15,0.17,0.17,0.19,0.17,0.16,0.16,0.16,0.15,0.17,0.17,0.16,0.16,0.16,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.08,0.1,0.08,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/06/2021,1.29,2.62,1.98,1.04,1.7,2.43,1.4,2.38,0.08,1.26,1.41,1.19,2.0,2.46,1.0,0.0,1.62,2.02,0.23,1.15,1.77,1.15,0.09,1.74,0.16,1.5,0.0,1.59,0.09,0.14,0.89,1.19,1.16,0.72,0.81,0.25,1.18,0.09,0.64,0.72,0.58,0.74,0.54,0.23,1.26,1.02,0.0,1.07,0.65,0.16,0.52,0.0,0.23,1.12,0.16,0.72,0.22,0.67,0.18,0.56,0.09,0.15,0.34,0.2,0.29,0.0,0.38,0.37,0.3,0.49,0.61,0.26,0.27,0.0,0.0,0.7,0.28,0.26,1.12,0.25,0.24,0.23,0.15,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.18,0.0,0.0,0.16,0.11,0.0,0.0,0.17,0.19,0.25,0.0,0.24,0.0,0.17,0.35,0.24,0.17,1.8,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.32,0.09,0.13,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.09,0.0,0.0,0.08,0.18,0.19,0.08,0.77,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.16,0.09,0.0,0.08,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.08,0.0,1.87,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.09,0.0,0.09,0.08,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.1,2.22,1.61,1.29,1.49,1.22,1.19,1.13,1.05,0.88,0.94,0.86,0.7,0.67,0.66,0.53,0.37,0.32,0.31,0.24,0.27,0.24,0.19,0.17,0.15,0.15,0.18,0.17,0.15,0.15,0.17,0.17,0.19,0.17,0.16,0.16,0.16,0.15,0.17,0.17,0.16,0.16,0.16,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.08,0.1,0.08,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/07/2021,1.28,2.58,1.99,1.04,1.69,2.41,1.4,2.36,0.09,1.3,1.41,1.16,2.05,2.39,1.0,0.0,1.64,2.02,0.23,1.15,1.77,1.15,0.09,1.74,0.16,1.52,0.0,1.59,0.09,0.14,0.88,1.19,1.15,0.71,0.82,0.26,1.15,0.1,0.66,0.71,0.59,0.75,0.55,0.24,1.24,0.97,0.0,1.07,0.65,0.16,0.52,0.0,0.24,1.1,0.16,0.69,0.22,0.66,0.18,0.56,0.09,0.15,0.36,0.2,0.3,0.0,0.38,0.38,0.3,0.49,0.6,0.25,0.27,0.0,0.0,0.7,0.28,0.26,1.14,0.24,0.24,0.23,0.15,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.16,0.08,0.08,0.0,0.18,0.0,0.0,0.16,0.11,0.0,0.0,0.17,0.19,0.25,0.0,0.24,0.0,0.17,0.36,0.24,0.17,1.79,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.34,0.1,0.13,0.0,0.15,0.0,0.0,0.17,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.09,0.18,0.19,0.08,0.76,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.16,0.09,0.0,0.09,0.0,0.17,0.18,0.0,0.0,0.0,0.09,0.09,0.0,1.89,0.08,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.09,0.0,0.09,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.11,2.27,1.64,1.33,1.53,1.18,1.18,1.12,1.01,0.89,0.96,0.86,0.67,0.66,0.67,0.54,0.37,0.3,0.32,0.24,0.27,0.25,0.19,0.17,0.15,0.15,0.18,0.18,0.15,0.15,0.16,0.17,0.19,0.17,0.17,0.16,0.17,0.16,0.17,0.17,0.17,0.17,0.16,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.08,0.1,0.08,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.13
10/08/2021,1.28,2.58,1.97,1.04,1.72,2.41,1.41,2.36,0.08,1.28,1.41,1.17,2.01,2.45,0.99,0.0,1.64,2.02,0.23,1.16,1.77,1.15,0.09,1.76,0.16,1.54,0.0,1.61,0.09,0.14,0.89,1.18,1.12,0.71,0.81,0.26,1.18,0.09,0.65,0.72,0.58,0.74,0.55,0.24,1.25,0.98,0.0,1.07,0.67,0.16,0.52,0.0,0.24,1.1,0.16,0.7,0.22,0.66,0.18,0.55,0.09,0.15,0.35,0.19,0.3,0.0,0.37,0.38,0.29,0.49,0.61,0.26,0.27,0.0,0.0,0.68,0.28,0.26,1.15,0.24,0.24,0.23,0.14,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.18,0.0,0.0,0.17,0.11,0.0,0.0,0.18,0.19,0.25,0.0,0.24,0.0,0.17,0.36,0.24,0.17,1.78,0.0,0.09,0.0,0.0,0.15,0.0,0.17,0.1,0.0,0.34,0.1,0.12,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.09,0.18,0.2,0.08,0.76,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.09,0.33,0.0,0.16,0.09,0.0,0.09,0.0,0.17,0.18,0.0,0.0,0.0,0.09,0.09,0.0,1.85,0.08,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.09,0.0,0.09,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.11,2.27,1.59,1.29,1.52,1.22,1.17,1.14,1.01,0.89,0.95,0.85,0.67,0.66,0.68,0.53,0.37,0.31,0.32,0.24,0.27,0.25,0.19,0.16,0.15,0.15,0.18,0.17,0.14,0.15,0.16,0.17,0.19,0.17,0.16,0.16,0.17,0.16,0.17,0.17,0.17,0.17,0.16,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.1,0.08,0.1,0.08,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/11/2021,1.29,2.6,1.96,1.07,1.76,2.42,1.42,2.38,0.08,1.28,1.41,1.14,1.98,2.49,0.99,0.0,1.63,2.0,0.23,1.15,1.75,1.13,0.09,1.75,0.16,1.53,0.0,1.63,0.09,0.14,0.89,1.19,1.1,0.7,0.8,0.25,1.22,0.1,0.65,0.71,0.59,0.73,0.53,0.23,1.26,1.02,0.0,1.08,0.66,0.16,0.52,0.0,0.24,1.09,0.16,0.72,0.22,0.66,0.18,0.55,0.09,0.16,0.35,0.19,0.32,0.0,0.37,0.37,0.3,0.49,0.62,0.25,0.27,0.0,0.0,0.68,0.28,0.26,1.11,0.24,0.23,0.23,0.14,0.0,0.18,0.0,0.0,0.17,0.0,0.15,0.16,0.08,0.08,0.0,0.18,0.0,0.0,0.17,0.11,0.0,0.0,0.17,0.19,0.25,0.0,0.24,0.0,0.17,0.36,0.24,0.18,1.77,0.0,0.09,0.0,0.0,0.15,0.0,0.16,0.09,0.0,0.33,0.1,0.13,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.08,0.18,0.2,0.08,0.77,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.08,0.33,0.0,0.16,0.09,0.0,0.08,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.09,0.0,1.82,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.09,0.0,0.08,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.11,2.22,1.56,1.29,1.52,1.27,1.22,1.19,1.03,0.89,0.94,0.85,0.7,0.66,0.69,0.52,0.37,0.3,0.31,0.24,0.27,0.26,0.18,0.16,0.14,0.15,0.18,0.18,0.15,0.15,0.17,0.17,0.19,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.16,0.1,0.09,0.1,0.09,0.09,0.08,0.09,0.08,0.09,0.09,0.1,0.08,0.1,0.08,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/12/2021,1.3,2.59,1.96,1.07,1.76,2.38,1.45,2.4,0.08,1.28,1.42,1.16,1.97,2.48,0.99,0.0,1.62,1.97,0.24,1.16,1.76,1.13,0.09,1.71,0.16,1.52,0.0,1.62,0.09,0.14,0.88,1.2,1.11,0.7,0.8,0.26,1.21,0.1,0.66,0.71,0.6,0.73,0.53,0.23,1.25,1.02,0.0,1.07,0.68,0.16,0.52,0.0,0.24,1.09,0.16,0.73,0.22,0.66,0.18,0.54,0.09,0.16,0.35,0.2,0.33,0.0,0.37,0.37,0.3,0.49,0.63,0.25,0.27,0.0,0.0,0.65,0.28,0.26,1.12,0.24,0.24,0.23,0.14,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.18,0.0,0.0,0.17,0.11,0.0,0.0,0.18,0.19,0.26,0.0,0.24,0.0,0.17,0.36,0.24,0.18,1.77,0.0,0.09,0.0,0.0,0.15,0.0,0.16,0.09,0.0,0.35,0.1,0.14,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.09,0.18,0.2,0.08,0.77,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.08,0.32,0.0,0.16,0.09,0.0,0.09,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.09,0.0,1.83,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.09,0.0,0.09,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.11,2.13,1.57,1.29,1.52,1.22,1.22,1.18,1.03,0.9,0.96,0.86,0.7,0.66,0.7,0.53,0.36,0.3,0.31,0.25,0.27,0.26,0.18,0.16,0.14,0.15,0.17,0.18,0.14,0.15,0.16,0.17,0.2,0.17,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.16,0.17,0.1,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.11,0.08,0.1,0.08,0.08,0.08,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/13/2021,1.3,2.59,1.96,1.07,1.76,2.38,1.45,2.4,0.08,1.28,1.42,1.16,1.97,2.48,0.99,0.0,1.62,1.97,0.24,1.16,1.76,1.13,0.09,1.71,0.16,1.52,0.0,1.62,0.09,0.14,0.88,1.2,1.11,0.7,0.8,0.26,1.21,0.1,0.66,0.71,0.6,0.73,0.53,0.23,1.25,1.02,0.0,1.07,0.68,0.16,0.52,0.0,0.24,1.09,0.16,0.73,0.22,0.66,0.18,0.54,0.09,0.16,0.35,0.2,0.33,0.0,0.37,0.37,0.3,0.49,0.63,0.25,0.27,0.0,0.0,0.65,0.28,0.26,1.12,0.24,0.24,0.23,0.14,0.0,0.18,0.0,0.0,0.16,0.0,0.15,0.17,0.08,0.08,0.0,0.18,0.0,0.0,0.17,0.11,0.0,0.0,0.18,0.19,0.26,0.0,0.24,0.0,0.17,0.36,0.24,0.18,1.77,0.0,0.09,0.0,0.0,0.15,0.0,0.16,0.09,0.0,0.35,0.1,0.14,0.0,0.15,0.0,0.0,0.16,0.09,0.0,0.16,0.1,0.0,0.1,0.0,0.0,0.09,0.18,0.2,0.08,0.77,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.08,0.32,0.0,0.16,0.09,0.0,0.09,0.0,0.17,0.19,0.0,0.0,0.0,0.09,0.09,0.0,1.83,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.09,0.0,0.09,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.11,2.13,1.57,1.29,1.52,1.22,1.22,1.18,1.03,0.9,0.96,0.86,0.7,0.66,0.7,0.53,0.36,0.3,0.31,0.25,0.27,0.26,0.18,0.16,0.14,0.15,0.17,0.18,0.14,0.15,0.16,0.17,0.2,0.17,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.16,0.17,0.1,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.11,0.08,0.1,0.08,0.08,0.08,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
