,VGR,BGS,KTB,RCII,CMP,SJI,CMC,GEF,MED,AVA,MCY,CBT,BIG,PDCO,NAVI,BKE,TRN,TDS,JW.A,UVV,AROC,DLX,NUS,HCSG,RGR,NSA,CWT,OTTR,MATX,MWA,ISBC,NWN,FUL,MC,KRO,HNI,GCMG,ANAT,VSH,CVA,MGEE,SWM,MANT,KALU,PZZA,SSTK,FRG,BDN,MLHR,ABM,PRGS,ASB,MGRC,WMK,CPK,IDCC,PBI,KW,CSGS,ILPT,BRC,CATY,FHI,STRA,WMG,RILY,FCPT,UNIT,FFBC,WRI,JACK,OPI,EPRT,HEES,SBGI,MLI,BKU,GBX,SCL,PDM,BGFV,CXP,SCS,NWBI,MNRO,SFNC,CVBF,WSBC,EPC,SNDR,FULT,GES,ONB,GTY,KFY,FIX,PFS,GVA,LZB,ETH,HVT,WWW,CTRE,SFBS,FSS,BMI,COLB,MATW,HOPE,WRE,SCHN,NHC,PGRE,CORE,AUB,SJW,PSMT,B,GHC,SHEN,SWCH,IBOC,RUSHA,WAFD,HLNE,WD,GIC,BXS,SAFT,LTC,ANDE,BCC,ALX,CAI,WWE,SPTN,SASR,MOG.A,EBF,DEA,AIN,PRK,NP,NPO,FWRD,MNR,GPI,PATK,LNN,APOG,SXC,UTL,UCBI,SMP,WABC,SCHL,IOSP,NVEC,AAT,CFFN,BANR,TOWN,KFRC,HTH,LMNX,INT,TRMK,BHE,FIBK,FRME,ACCO,PETS,WHD,PLOW,TR,EVTC,ADTN,IBTX,INDB,FBP,XPER,CAL,CHCO,GOOD,RNST,GFF,MEI,IRT,SWBI,NXRT,STC,BFS,BUSE,MYE,BPYU,CWH,FCF,KAI,ABCB,SSP,MSEX,AZZ,VRS,IMKTA,CSR,GLT,LKFN,SITC,RGP,WGO,DCOM,PIPR,HWKN,CADE,ETD,AMSWA,FCFS,ARCB,VBTX,FLMN,MLKN,SYBT,HLIO,COKE,SBSI,NBTB,SUM
10/11/2021,1.67,1.53,1.23,1.25,1.3,0.98,1.13,1.22,0.66,0.98,0.8,0.8,0.58,0.85,0.74,0.61,0.78,0.63,0.64,0.64,0.67,0.54,0.49,0.5,0.58,0.65,0.61,0.68,0.7,0.58,0.59,0.47,0.52,0.61,0.46,0.43,0.54,0.61,0.43,0.54,0.48,0.41,0.41,0.4,0.56,0.51,0.46,0.44,0.35,0.47,0.46,0.48,0.39,0.46,0.47,0.39,0.35,0.45,0.44,0.43,0.37,0.43,0.37,0.36,0.47,0.3,0.37,0.45,0.38,0.0,0.33,0.34,0.38,0.43,0.35,0.35,0.36,0.36,0.33,0.33,0.32,0.37,0.29,0.34,0.28,0.34,0.32,0.32,0.27,0.35,0.33,0.26,0.32,0.3,0.33,0.3,0.33,0.29,0.27,0.0,0.24,0.27,0.25,0.34,0.29,0.3,0.31,0.28,0.3,0.31,0.26,0.27,0.26,0.0,0.29,0.29,0.24,0.23,0.25,0.0,0.33,0.27,0.29,0.28,0.25,0.29,0.27,0.28,0.26,0.21,0.26,0.24,0.25,0.24,0.25,0.29,0.26,0.23,0.22,0.24,0.21,0.25,0.22,0.22,0.22,0.25,0.28,0.27,0.22,0.21,0.21,0.19,0.24,0.25,0.22,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.22,0.2,0.0,0.21,0.23,0.2,0.21,0.21,0.21,0.0,0.2,0.19,0.19,0.21,0.19,0.2,0.2,0.22,0.0,0.0,0.19,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.18,0.18,0.21,0.18,0.0,0.22,0.0,0.2,0.19,0.21,0.0,0.21,0.18,0.2,0.18,0.18,0.18,0.0,0.2,0.26,0.0,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.64
10/12/2021,1.68,1.5,1.24,1.23,1.32,0.98,1.13,1.22,0.68,0.95,0.8,0.81,0.61,0.86,0.77,0.63,0.78,0.62,0.64,0.62,0.69,0.55,0.49,0.5,0.59,0.65,0.6,0.67,0.69,0.58,0.6,0.46,0.51,0.62,0.46,0.44,0.54,0.6,0.43,0.54,0.46,0.42,0.41,0.4,0.54,0.53,0.47,0.44,0.35,0.47,0.45,0.48,0.39,0.47,0.46,0.39,0.35,0.45,0.44,0.42,0.37,0.43,0.38,0.36,0.48,0.29,0.36,0.44,0.39,0.0,0.33,0.34,0.37,0.43,0.32,0.36,0.35,0.36,0.34,0.33,0.32,0.37,0.29,0.35,0.29,0.34,0.32,0.33,0.26,0.33,0.33,0.25,0.32,0.29,0.33,0.3,0.33,0.29,0.27,0.0,0.24,0.26,0.25,0.34,0.29,0.3,0.32,0.28,0.3,0.3,0.28,0.27,0.26,0.0,0.29,0.29,0.24,0.23,0.25,0.0,0.31,0.26,0.28,0.28,0.25,0.29,0.27,0.28,0.26,0.21,0.26,0.23,0.25,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.28,0.27,0.22,0.22,0.21,0.19,0.24,0.25,0.22,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.23,0.2,0.0,0.22,0.23,0.2,0.21,0.21,0.21,0.0,0.22,0.19,0.18,0.21,0.19,0.2,0.21,0.22,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.18,0.18,0.2,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.21,0.18,0.18,0.19,0.0,0.2,0.26,0.18,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66
10/13/2021,1.68,1.5,1.24,1.23,1.32,0.98,1.13,1.22,0.68,0.95,0.8,0.81,0.61,0.86,0.77,0.63,0.78,0.62,0.64,0.62,0.69,0.55,0.49,0.5,0.59,0.65,0.6,0.67,0.69,0.58,0.6,0.46,0.51,0.62,0.46,0.44,0.54,0.6,0.43,0.54,0.46,0.42,0.41,0.4,0.54,0.53,0.47,0.44,0.35,0.47,0.45,0.48,0.39,0.47,0.46,0.39,0.35,0.45,0.44,0.42,0.37,0.43,0.38,0.36,0.48,0.29,0.36,0.44,0.39,0.0,0.33,0.34,0.37,0.43,0.32,0.36,0.35,0.36,0.34,0.33,0.32,0.37,0.29,0.35,0.29,0.34,0.32,0.33,0.26,0.33,0.33,0.25,0.32,0.29,0.33,0.3,0.33,0.29,0.27,0.0,0.24,0.26,0.25,0.34,0.29,0.3,0.32,0.28,0.3,0.3,0.28,0.27,0.26,0.0,0.29,0.29,0.24,0.23,0.25,0.0,0.31,0.26,0.28,0.28,0.25,0.29,0.27,0.28,0.26,0.21,0.26,0.23,0.25,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.28,0.27,0.22,0.22,0.21,0.19,0.24,0.25,0.22,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.23,0.2,0.0,0.22,0.23,0.2,0.21,0.21,0.21,0.0,0.22,0.19,0.18,0.21,0.19,0.2,0.21,0.22,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.18,0.18,0.2,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.21,0.18,0.18,0.19,0.0,0.2,0.26,0.18,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66
10/14/2021,1.68,1.5,1.24,1.23,1.32,0.98,1.13,1.22,0.68,0.95,0.8,0.81,0.61,0.86,0.77,0.63,0.78,0.62,0.64,0.62,0.69,0.55,0.49,0.5,0.59,0.65,0.6,0.67,0.69,0.58,0.6,0.46,0.51,0.62,0.46,0.44,0.54,0.6,0.43,0.54,0.46,0.42,0.41,0.4,0.54,0.53,0.47,0.44,0.35,0.47,0.45,0.48,0.39,0.47,0.46,0.39,0.35,0.45,0.44,0.42,0.37,0.43,0.38,0.36,0.48,0.29,0.36,0.44,0.39,0.0,0.33,0.34,0.37,0.43,0.32,0.36,0.35,0.36,0.34,0.33,0.32,0.37,0.29,0.35,0.29,0.34,0.32,0.33,0.26,0.33,0.33,0.25,0.32,0.29,0.33,0.3,0.33,0.29,0.27,0.0,0.24,0.26,0.25,0.34,0.29,0.3,0.32,0.28,0.3,0.3,0.28,0.27,0.26,0.0,0.29,0.29,0.24,0.23,0.25,0.0,0.31,0.26,0.28,0.28,0.25,0.29,0.27,0.28,0.26,0.21,0.26,0.23,0.25,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.28,0.27,0.22,0.22,0.21,0.19,0.24,0.25,0.22,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.23,0.2,0.0,0.22,0.23,0.2,0.21,0.21,0.21,0.0,0.22,0.19,0.18,0.21,0.19,0.2,0.21,0.22,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.18,0.18,0.2,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.21,0.18,0.18,0.19,0.0,0.2,0.26,0.18,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66
10/15/2021,1.69,1.52,1.25,1.22,1.35,0.98,1.15,1.24,0.68,0.91,0.8,0.81,0.59,0.86,0.79,0.61,0.8,0.63,0.64,0.62,0.69,0.55,0.49,0.49,0.59,0.66,0.61,0.66,0.7,0.57,0.59,0.46,0.51,0.61,0.47,0.45,0.54,0.6,0.42,0.54,0.47,0.43,0.41,0.4,0.54,0.53,0.46,0.45,0.35,0.46,0.45,0.48,0.39,0.47,0.46,0.39,0.35,0.45,0.44,0.43,0.37,0.43,0.37,0.35,0.49,0.29,0.37,0.43,0.38,0.0,0.32,0.34,0.38,0.43,0.33,0.36,0.35,0.36,0.34,0.34,0.31,0.37,0.29,0.35,0.28,0.34,0.31,0.33,0.26,0.33,0.33,0.24,0.31,0.3,0.32,0.3,0.33,0.29,0.27,0.0,0.24,0.26,0.25,0.33,0.29,0.29,0.31,0.27,0.29,0.3,0.28,0.27,0.26,0.0,0.29,0.29,0.23,0.23,0.25,0.0,0.31,0.25,0.29,0.28,0.25,0.3,0.27,0.28,0.26,0.22,0.27,0.24,0.25,0.24,0.25,0.3,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.27,0.27,0.22,0.23,0.21,0.19,0.24,0.26,0.22,0.23,0.21,0.2,0.23,0.22,0.23,0.23,0.23,0.2,0.0,0.22,0.23,0.2,0.2,0.21,0.21,0.0,0.22,0.19,0.19,0.21,0.19,0.19,0.21,0.21,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.19,0.18,0.2,0.18,0.0,0.21,0.0,0.2,0.19,0.21,0.0,0.21,0.18,0.21,0.18,0.0,0.19,0.0,0.2,0.27,0.18,0.0,0.21,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,75.66999999999999
10/18/2021,1.67,1.5,1.28,1.21,1.45,0.98,1.1,1.17,0.68,0.94,0.78,0.82,0.6,0.84,0.79,0.62,0.79,0.62,0.64,0.62,0.69,0.57,0.5,0.47,0.6,0.71,0.6,0.68,0.68,0.57,0.58,0.47,0.52,0.62,0.48,0.44,0.54,0.59,0.41,0.54,0.47,0.43,0.42,0.41,0.54,0.53,0.46,0.45,0.35,0.46,0.46,0.47,0.4,0.46,0.46,0.39,0.34,0.46,0.43,0.44,0.37,0.42,0.37,0.35,0.5,0.3,0.38,0.43,0.38,0.0,0.33,0.35,0.38,0.45,0.31,0.36,0.34,0.37,0.34,0.34,0.31,0.37,0.29,0.35,0.29,0.33,0.31,0.33,0.25,0.33,0.33,0.24,0.31,0.3,0.32,0.31,0.33,0.29,0.27,0.0,0.23,0.27,0.25,0.33,0.29,0.29,0.27,0.28,0.29,0.31,0.28,0.28,0.26,0.0,0.28,0.29,0.23,0.23,0.24,0.0,0.32,0.26,0.3,0.28,0.25,0.31,0.28,0.28,0.26,0.22,0.26,0.25,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.26,0.26,0.22,0.22,0.22,0.18,0.24,0.26,0.21,0.22,0.21,0.2,0.23,0.22,0.23,0.23,0.22,0.2,0.0,0.22,0.23,0.19,0.2,0.21,0.21,0.0,0.22,0.19,0.19,0.21,0.19,0.19,0.21,0.21,0.0,0.0,0.19,0.0,0.18,0.2,0.0,0.21,0.0,0.22,0.22,0.2,0.18,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.21,0.0,0.2,0.19,0.21,0.18,0.21,0.18,0.21,0.0,0.18,0.19,0.0,0.2,0.26,0.18,0.0,0.19,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,75.69
10/19/2021,1.66,1.48,1.27,1.19,1.46,0.96,1.13,1.15,0.67,0.95,0.78,0.83,0.6,0.84,0.79,0.64,0.8,0.62,0.64,0.62,0.69,0.57,0.5,0.46,0.6,0.7,0.61,0.67,0.7,0.58,0.58,0.47,0.54,0.64,0.47,0.44,0.54,0.6,0.41,0.54,0.47,0.43,0.42,0.42,0.53,0.54,0.46,0.45,0.36,0.46,0.46,0.47,0.4,0.45,0.46,0.39,0.34,0.46,0.44,0.44,0.37,0.42,0.37,0.36,0.5,0.3,0.38,0.44,0.38,0.0,0.32,0.36,0.38,0.45,0.3,0.36,0.34,0.38,0.34,0.34,0.31,0.37,0.29,0.34,0.29,0.33,0.31,0.33,0.25,0.34,0.32,0.24,0.31,0.31,0.32,0.31,0.33,0.29,0.27,0.0,0.23,0.27,0.26,0.33,0.29,0.3,0.27,0.28,0.29,0.3,0.29,0.28,0.26,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.29,0.29,0.25,0.31,0.28,0.28,0.26,0.22,0.26,0.25,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.26,0.26,0.22,0.22,0.22,0.19,0.24,0.26,0.21,0.22,0.21,0.2,0.23,0.22,0.23,0.23,0.22,0.2,0.0,0.22,0.22,0.19,0.2,0.21,0.21,0.0,0.22,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.19,0.0,0.18,0.2,0.0,0.21,0.0,0.22,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.0,0.2,0.19,0.21,0.19,0.21,0.18,0.21,0.0,0.18,0.19,0.18,0.19,0.25,0.18,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.75999999999999
10/20/2021,1.66,1.48,1.27,1.19,1.46,0.96,1.13,1.15,0.67,0.95,0.78,0.83,0.6,0.84,0.79,0.64,0.8,0.62,0.64,0.62,0.69,0.57,0.5,0.46,0.6,0.7,0.61,0.67,0.7,0.58,0.58,0.47,0.54,0.64,0.47,0.44,0.54,0.6,0.41,0.54,0.47,0.43,0.42,0.42,0.53,0.54,0.46,0.45,0.36,0.46,0.46,0.47,0.4,0.45,0.46,0.39,0.34,0.46,0.44,0.44,0.37,0.42,0.37,0.36,0.5,0.3,0.38,0.44,0.38,0.0,0.32,0.36,0.38,0.45,0.3,0.36,0.34,0.38,0.34,0.34,0.31,0.37,0.29,0.34,0.29,0.33,0.31,0.33,0.25,0.34,0.32,0.24,0.31,0.31,0.32,0.31,0.33,0.29,0.27,0.0,0.23,0.27,0.26,0.33,0.29,0.3,0.27,0.28,0.29,0.3,0.29,0.28,0.26,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.29,0.29,0.25,0.31,0.28,0.28,0.26,0.22,0.26,0.25,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.26,0.26,0.22,0.22,0.22,0.19,0.24,0.26,0.21,0.22,0.21,0.2,0.23,0.22,0.23,0.23,0.22,0.2,0.0,0.22,0.22,0.19,0.2,0.21,0.21,0.0,0.22,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.19,0.0,0.18,0.2,0.0,0.21,0.0,0.22,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.0,0.2,0.19,0.21,0.19,0.21,0.18,0.21,0.0,0.18,0.19,0.18,0.19,0.25,0.18,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.75999999999999
10/21/2021,1.65,1.49,1.29,1.23,1.43,0.95,1.13,1.13,0.69,0.93,0.77,0.83,0.59,0.83,0.8,0.65,0.8,0.61,0.64,0.61,0.68,0.58,0.5,0.46,0.6,0.71,0.6,0.67,0.7,0.6,0.59,0.46,0.54,0.64,0.47,0.44,0.54,0.6,0.41,0.54,0.46,0.42,0.42,0.43,0.53,0.56,0.46,0.45,0.36,0.45,0.45,0.47,0.39,0.45,0.45,0.39,0.34,0.46,0.43,0.45,0.37,0.42,0.37,0.35,0.5,0.3,0.38,0.44,0.38,0.0,0.32,0.36,0.39,0.46,0.29,0.36,0.34,0.38,0.33,0.34,0.32,0.37,0.29,0.34,0.29,0.33,0.3,0.33,0.25,0.35,0.32,0.24,0.31,0.3,0.32,0.31,0.33,0.28,0.27,0.0,0.23,0.27,0.26,0.34,0.29,0.29,0.28,0.28,0.29,0.3,0.3,0.28,0.26,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.29,0.29,0.26,0.31,0.28,0.28,0.25,0.23,0.26,0.25,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.22,0.25,0.26,0.26,0.22,0.22,0.22,0.19,0.24,0.25,0.21,0.22,0.21,0.21,0.23,0.22,0.23,0.23,0.22,0.2,0.0,0.22,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.19,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.19,0.18,0.18,0.2,0.0,0.21,0.0,0.22,0.22,0.2,0.19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.22,0.0,0.2,0.19,0.21,0.19,0.21,0.18,0.21,0.0,0.18,0.19,0.0,0.19,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.78
10/22/2021,1.63,1.5,1.25,1.23,1.43,0.97,1.12,1.13,0.7,0.92,0.77,0.83,0.6,0.83,0.79,0.64,0.79,0.62,0.64,0.61,0.68,0.57,0.49,0.47,0.61,0.71,0.6,0.67,0.69,0.59,0.59,0.46,0.53,0.64,0.47,0.44,0.54,0.6,0.41,0.54,0.47,0.42,0.42,0.41,0.53,0.54,0.46,0.44,0.36,0.46,0.45,0.48,0.39,0.45,0.45,0.39,0.34,0.46,0.43,0.45,0.37,0.42,0.37,0.36,0.51,0.3,0.38,0.44,0.38,0.0,0.32,0.36,0.38,0.46,0.31,0.38,0.35,0.38,0.33,0.34,0.31,0.37,0.29,0.34,0.29,0.33,0.31,0.32,0.25,0.35,0.32,0.24,0.32,0.3,0.32,0.31,0.32,0.29,0.27,0.0,0.24,0.27,0.26,0.35,0.29,0.29,0.28,0.28,0.29,0.3,0.29,0.28,0.26,0.0,0.28,0.29,0.24,0.22,0.24,0.0,0.32,0.26,0.29,0.29,0.26,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.22,0.25,0.27,0.26,0.23,0.22,0.22,0.18,0.24,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.23,0.22,0.22,0.2,0.0,0.22,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.19,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.19,0.18,0.0,0.2,0.0,0.21,0.0,0.22,0.22,0.2,0.19,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.21,0.0,0.2,0.19,0.21,0.18,0.22,0.18,0.2,0.0,0.18,0.19,0.0,0.19,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.73
10/25/2021,1.63,1.5,1.28,1.24,1.36,0.97,1.14,1.15,0.69,0.92,0.77,0.83,0.58,0.83,0.79,0.63,0.8,0.62,0.64,0.61,0.69,0.56,0.49,0.4,0.6,0.71,0.59,0.67,0.69,0.58,0.6,0.46,0.53,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.41,0.51,0.54,0.46,0.45,0.36,0.45,0.45,0.49,0.39,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.36,0.43,0.37,0.35,0.5,0.3,0.38,0.47,0.38,0.0,0.33,0.36,0.39,0.49,0.32,0.38,0.35,0.39,0.34,0.34,0.3,0.36,0.29,0.34,0.29,0.34,0.31,0.33,0.25,0.35,0.34,0.24,0.32,0.31,0.31,0.31,0.33,0.28,0.27,0.0,0.23,0.27,0.26,0.35,0.29,0.29,0.28,0.27,0.29,0.3,0.3,0.27,0.26,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.29,0.29,0.26,0.31,0.28,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.22,0.24,0.27,0.25,0.22,0.22,0.22,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.23,0.22,0.23,0.22,0.22,0.2,0.0,0.21,0.23,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.19,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.19,0.18,0.0,0.2,0.0,0.22,0.0,0.22,0.22,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.18,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.18,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.67
10/26/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.36,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.79
10/27/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.36,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.79
10/28/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.36,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.79
