,SNPS,MSCI,VEEV,PYPL,ZS,GIL.TO,CRL,MPWR,MXL,MIME,TECH,UPS,DBX,CSOD,MEDP,IDXX,PKI,ENTG,CNXC,KRNT,GNRC,VSTO,TGH,LULU,Focus Financial Partners Inc Class A,KLIC,SUBC.OL,SUBC.OL.1,FOCS,Kulicke & Soffa Industries Inc,U.S. Bank Money Market Deposit Account,SWIM,DRI,KMX,TRMB,TWTR,FND,LH,AXON,RILY,FOXF,AMD,VZIO,ABBV,LKQ,GOLF,ODFL,TREX,CDW,LAD,PTC,FIVN,STEP,AVY,ALGN,IIPR,LGIH,Fox Factory Holding Corp,TMO,MIDD,LECO,IBN,UNH,ANTM,Align Technology Inc,Concentrix Corp Ordinary Shares,VICI,StepStone Group Inc Ordinary Shares - Class A,CFLT,RCII,SCHW,IR,ALLY,MOS,SAIA,DHI,ITT,PAG,BEN,GFL.TO,NTR.TO,X,CNHI.MI,DE,TLYS,CMRE,EXP,CR,CCS,MBUU,DAC,DIOD,SF,MHK,CE,BC,AGCO,DAR,ZIM,IMXI,MATX,SAH,MLI,TRTN,ESI,CAMT,BLDR,n/a,ATKR,603087.SS,NUE,F,UNVR,OLN,WTFC,HBAN,USB,TFC,UMBF,BPOP,COF,BYD,APA,FBNC,WLK,OVV,HES,HUN,TEL,CFG,ANET,WMB,CNQ.TO,KKR,WHD,SIG,SCI,UCBI,LPX,TGLS,CASH,SIVB,CHDN,TSLA,WLL,KEY,RF,PXD,DEN,EOG,LOB,CF,MTDR,BRKS,CARG,CUBI,CTRA,INFY,BG,VOYA,LIN,PSA,GLPI,REXR,DRE,OMF,LSI,KMI,FNF,OPY,NSA,MSFT,STE,FTNT,ENPH,MNDY,BLK,IAC,VLO,AMG,MMP,PCOR,TENB,TGT,CUBE,IQV,ADBE,CDNS,DHR,UFPI,UPWK,AMRC,TW,EXR,SKY,TRU,TTGT,CACC,GS,AMAT,INVH,S,IAS,TER,XPO,LLY,SYNH,TROW,WK,DOCU,GLOB,TNYA,SNDR,TWKS,ONON,STX,PYCR,DECK,RMBS,PRGS,ASML,DKS,CMC,PFE,UCTT,IBP,FBHS,A,SUI,MU,EQNR,COP,BRO,NSC,SBLK,MCO,SPGI,AMH,WY,AA,ABJA.,JNJ,ABC,TPX,BBL,IPG,CCI,ICLR,KNSL,AMT,RJF,LAMR,AER,SMPL,ISRG,NRG,FCX,AVTR,AZEK,FN,TECK,AMN,WST,AIG,TROX,TYL,IT,MT,SM,PDCE,PECO,SPG,NLOK,TSM,SLM,HGV,CCEP,BOOT,STLA.MI,RACE.MI,RS,TITN,WAL,STM,R6C2.,CRC,ARCH,COOP,PSX,OXY,CAT,ESNT,WDC,RDS.A.MX,CLR,EMN,RHI,CC,CIVI,NMIH,OKE,TBBK,FMX,EPD,BIL1.,R6C2,SUM
10/07/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/08/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/11/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/12/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/13/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/14/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/15/2021,0.0,2.87,0.0,0.0,0.0,0.0,3.03,3.05,2.97,3.08,1.75,0.0,2.41,0.0,0.0,1.69,0.83,0.0,0.0,1.77,0.84,1.57,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.68,1.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.83,0.31,0.33,0.32,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.98,2.93,2.88,2.79,2.81,2.59,2.45,2.44,2.42,2.45,2.44,2.39,2.41,2.38,2.38,1.8,1.8,1.68,1.63,1.62,1.64,1.0,0.84,0.83,0.81,0.81,0.82,0.81,0.78,0.35,0.32,0.32,0.31,0.31,0.31,0.3,0.33,0.31,0.22,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,0.0,0.0,0.0,0.0,0.37,0.35,0.0,0.0,0.34,0.0,0.37,0.26,0.0,0.0,0.0,3.59,3.53,3.51,3.46,3.45,3.44,3.43,3.42,3.39,3.36,3.13,3.02,3.01,3.01,3.01,3.0,2.96,2.9,2.89,2.07,2.03,2.02,2.01,2.01,1.97,1.96,1.95,1.09,1.06,1.03,1.02,1.02,1.01,1.0,0.99,0.99,0.98,0.37,0.36,0.36,0.36,0.35,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95999999999998
10/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.99,0.0,0.0,0.0,0.0,0.35,0.34,0.0,0.0,0.34,0.0,0.37,0.31,0.0,0.0,0.0,3.53,3.57,3.41,3.44,3.47,3.32,3.43,3.41,3.35,3.4,3.11,3.18,2.93,2.94,3.05,2.99,2.94,2.98,2.88,2.1,2.04,2.06,2.02,1.98,2.0,1.97,1.98,1.07,1.05,1.04,1.03,1.04,1.01,1.02,1.0,0.99,0.97,0.36,0.35,0.37,0.35,0.35,0.36,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/20/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.0,0.0,0.0,0.0,0.0,0.35,0.34,0.0,0.0,0.35,0.0,0.37,0.23,0.0,0.0,0.0,3.59,3.52,3.45,3.47,3.48,3.32,3.47,3.39,3.36,3.45,3.06,3.19,2.83,2.95,3.03,2.99,2.95,2.98,2.89,2.07,2.05,2.09,2.0,1.97,1.99,1.97,1.97,1.07,1.07,1.05,1.04,1.02,1.04,1.05,0.99,1.01,0.97,0.36,0.35,0.37,0.34,0.35,0.36,0.35,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
