,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,ABBV,PEP,T,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,ADP,GILD,TMUS,CCI,MO,TJX,COP,CI,PNC,DUK,USB,TFC,FDX,CB,MMC,BDX,GM,EQIX,CSX,ATVI,EL,CME,CL,ILMN,COF,XTSLA,NSC,ICE,EW,SHW,SO,ADSK,FISV,D,REGN,APD,BSX,ADI,ITW,MCO,HUM,EMR,PGR,GPN,ETN,NXPI,AON,NOC,WM,TWTR,IDXX,HCA,F,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,KLAC,PSA,DOW,IQV,EOG,JCI,SLB,AEP,DXCM,APTV,SNPS,GD,CNC,INFO,DLR,MET,ALGN,EXC,ROST,CMG,MSCI,LHX,KMB,TEL,A,EBAY,TT,TROW,PPG,CARR,PRU,PH,ALL,AIG,MCHP,BK,ORLY,ALXN,DD,BAX,APH,SPG,SRE,EA,DFS,TDG,XLNX,XEL,PSX,HPQ,SBAC,YUM,WELL,SYY,GIS,HLT,CMI,KMI,PAYX,TRV,IFF,CDNS,STZ,MSI,RMD,FTNT,MAR,MRNA,CTSH,USD,OTIS,MNST,MPC,GE.,ROK,AFL,MTD,WBA,CTAS,PXD,MTCH,SIVB,AZO,n/a,SUM
09/17/2021,6.16,5.98,3.92,2.39,2.27,2.16,1.39,1.47,1.52,1.26,1.15,1.0,1.03,0.88,0.94,0.94,0.8,0.88,0.8,0.82,0.68,0.61,0.68,0.6,0.65,0.58,0.65,0.66,0.6,0.57,0.5,0.57,0.52,0.54,0.59,0.49,0.48,0.57,0.54,0.52,0.49,0.5,0.54,0.48,0.54,0.48,0.47,0.42,0.42,0.37,0.41,0.42,0.43,0.37,0.36,0.44,0.38,0.33,0.38,0.41,0.37,0.4,0.31,0.33,0.34,0.36,0.34,0.36,0.32,0.32,0.29,0.34,0.28,0.29,0.33,0.34,0.27,0.29,0.29,0.28,0.28,0.29,0.24,0.22,0.26,0.25,0.22,0.26,0.2,0.23,0.22,0.24,0.22,0.23,0.2,0.22,0.24,0.22,0.2,0.19,0.21,0.21,0.2,0.19,0.16,0.22,0.21,0.2,0.17,0.2,0.18,0.16,0.2,0.18,0.17,0.17,0.18,0.19,0.16,0.18,0.2,0.19,0.18,0.16,0.17,0.16,0.18,0.16,0.17,0.25,0.16,0.16,0.14,0.16,0.14,0.13,0.17,0.15,0.17,0.14,0.16,0.13,0.15,0.18,0.13,0.14,0.15,0.12,0.13,0.14,0.12,0.13,0.14,0.13,0.12,0.13,0.11,0.14,0.0,0.12,0.14,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.1,0.12,0.11,0.1,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.35,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78
09/20/2021,6.14,6.05,3.93,2.35,2.27,2.16,1.38,1.46,1.53,1.26,1.14,1.0,1.04,0.87,0.94,0.93,0.8,0.88,0.8,0.84,0.69,0.62,0.68,0.59,0.66,0.58,0.64,0.65,0.6,0.56,0.5,0.57,0.52,0.53,0.58,0.49,0.48,0.57,0.54,0.52,0.48,0.5,0.54,0.48,0.54,0.48,0.46,0.41,0.42,0.37,0.4,0.42,0.43,0.36,0.36,0.43,0.38,0.33,0.39,0.41,0.36,0.4,0.31,0.33,0.33,0.35,0.35,0.36,0.32,0.32,0.29,0.34,0.28,0.29,0.32,0.34,0.28,0.29,0.3,0.28,0.28,0.29,0.24,0.22,0.25,0.25,0.22,0.26,0.2,0.23,0.22,0.24,0.22,0.23,0.2,0.22,0.24,0.22,0.21,0.19,0.21,0.21,0.2,0.2,0.17,0.21,0.21,0.2,0.17,0.2,0.18,0.16,0.2,0.18,0.17,0.17,0.19,0.2,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.16,0.17,0.25,0.16,0.16,0.14,0.16,0.14,0.13,0.17,0.15,0.17,0.14,0.16,0.13,0.15,0.18,0.14,0.13,0.15,0.12,0.13,0.14,0.12,0.13,0.15,0.13,0.12,0.13,0.11,0.14,0.11,0.11,0.14,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.0,0.35,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,83.77000000000001
09/21/2021,6.09,5.98,4.0,2.31,2.25,2.12,1.36,1.45,1.64,1.25,1.15,0.99,1.05,0.86,0.95,0.93,0.79,0.88,0.8,0.83,0.69,0.62,0.69,0.6,0.67,0.58,0.64,0.65,0.6,0.56,0.51,0.57,0.52,0.53,0.62,0.5,0.48,0.56,0.55,0.55,0.48,0.51,0.55,0.48,0.54,0.48,0.46,0.4,0.42,0.37,0.4,0.38,0.42,0.36,0.35,0.43,0.38,0.33,0.39,0.41,0.36,0.39,0.31,0.33,0.33,0.35,0.34,0.36,0.32,0.32,0.29,0.33,0.28,0.29,0.33,0.34,0.28,0.26,0.3,0.28,0.26,0.29,0.25,0.22,0.25,0.25,0.22,0.26,0.2,0.23,0.23,0.24,0.22,0.24,0.2,0.22,0.24,0.23,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.21,0.2,0.2,0.21,0.18,0.16,0.2,0.18,0.17,0.17,0.19,0.22,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.24,0.16,0.16,0.14,0.15,0.14,0.13,0.17,0.15,0.17,0.14,0.16,0.13,0.15,0.17,0.14,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.15,0.13,0.11,0.13,0.11,0.14,0.0,0.11,0.15,0.11,0.13,0.12,0.0,0.13,0.12,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.14,0.13,0.12,0.13,0.0,0.13,0.11,0.1,0.0,0.12,0.12,0.11,0.11,0.0,0.1,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.77000000000001
09/22/2021,6.09,5.98,4.0,2.31,2.25,2.12,1.36,1.45,1.64,1.25,1.15,0.99,1.05,0.86,0.95,0.93,0.79,0.88,0.8,0.83,0.69,0.62,0.69,0.6,0.67,0.58,0.64,0.65,0.6,0.56,0.51,0.57,0.52,0.53,0.62,0.5,0.48,0.56,0.55,0.55,0.48,0.51,0.55,0.48,0.54,0.48,0.46,0.4,0.42,0.37,0.4,0.38,0.42,0.36,0.35,0.43,0.38,0.33,0.39,0.41,0.36,0.39,0.31,0.33,0.33,0.35,0.34,0.36,0.32,0.32,0.29,0.33,0.28,0.29,0.33,0.34,0.28,0.26,0.3,0.28,0.26,0.29,0.25,0.22,0.25,0.25,0.22,0.26,0.2,0.23,0.23,0.24,0.22,0.24,0.2,0.22,0.24,0.23,0.21,0.19,0.21,0.2,0.2,0.2,0.17,0.21,0.21,0.2,0.2,0.21,0.18,0.16,0.2,0.18,0.17,0.17,0.19,0.22,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.24,0.16,0.16,0.14,0.15,0.14,0.13,0.17,0.15,0.17,0.14,0.16,0.13,0.15,0.17,0.14,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.15,0.13,0.11,0.13,0.11,0.14,0.0,0.11,0.15,0.11,0.13,0.12,0.0,0.13,0.12,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.14,0.13,0.12,0.13,0.0,0.13,0.11,0.1,0.0,0.12,0.12,0.11,0.11,0.0,0.1,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.77000000000001
09/23/2021,6.06,5.97,3.95,2.29,2.26,2.11,1.37,1.42,1.6,1.23,1.16,1.0,1.05,0.86,0.95,0.94,0.8,0.88,0.78,0.82,0.7,0.61,0.69,0.61,0.68,0.58,0.64,0.67,0.6,0.57,0.51,0.57,0.52,0.53,0.63,0.5,0.49,0.57,0.55,0.55,0.5,0.51,0.56,0.48,0.54,0.48,0.47,0.4,0.42,0.37,0.4,0.38,0.42,0.36,0.35,0.43,0.37,0.33,0.39,0.41,0.36,0.39,0.31,0.34,0.33,0.34,0.33,0.36,0.33,0.32,0.28,0.33,0.28,0.3,0.33,0.35,0.28,0.26,0.3,0.28,0.26,0.29,0.25,0.23,0.25,0.26,0.22,0.26,0.21,0.23,0.23,0.24,0.23,0.24,0.2,0.22,0.24,0.23,0.21,0.19,0.21,0.21,0.2,0.19,0.17,0.21,0.21,0.2,0.19,0.21,0.18,0.16,0.19,0.18,0.17,0.17,0.19,0.22,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.25,0.17,0.16,0.14,0.15,0.15,0.13,0.17,0.15,0.18,0.14,0.16,0.13,0.15,0.17,0.14,0.12,0.15,0.12,0.13,0.14,0.12,0.13,0.15,0.13,0.11,0.13,0.11,0.14,0.0,0.11,0.15,0.0,0.13,0.12,0.0,0.13,0.12,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.14,0.13,0.12,0.13,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.11,0.4,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,83.76000000000002
09/24/2021,6.09,5.99,3.93,2.3,2.26,2.13,1.37,1.43,1.62,1.24,1.17,1.0,1.05,0.86,0.96,0.94,0.79,0.84,0.78,0.83,0.69,0.61,0.69,0.6,0.68,0.58,0.63,0.67,0.6,0.57,0.51,0.57,0.52,0.54,0.64,0.5,0.49,0.57,0.54,0.55,0.49,0.51,0.56,0.48,0.54,0.49,0.46,0.4,0.42,0.37,0.4,0.39,0.43,0.36,0.35,0.44,0.37,0.33,0.39,0.41,0.36,0.39,0.31,0.34,0.33,0.34,0.33,0.36,0.32,0.32,0.28,0.34,0.28,0.29,0.33,0.35,0.28,0.26,0.3,0.28,0.26,0.29,0.25,0.22,0.26,0.26,0.22,0.26,0.2,0.22,0.23,0.24,0.23,0.24,0.2,0.22,0.24,0.23,0.21,0.19,0.21,0.2,0.21,0.19,0.17,0.21,0.21,0.2,0.19,0.21,0.18,0.15,0.2,0.18,0.17,0.17,0.19,0.23,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.25,0.17,0.16,0.14,0.15,0.14,0.12,0.17,0.15,0.18,0.14,0.16,0.14,0.15,0.17,0.14,0.12,0.15,0.12,0.13,0.14,0.12,0.13,0.15,0.13,0.11,0.13,0.11,0.14,0.0,0.11,0.15,0.0,0.13,0.12,0.1,0.13,0.12,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.1,0.11,0.12,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,83.8
09/27/2021,6.1,5.95,3.93,2.18,2.25,2.11,1.36,1.48,1.62,1.27,1.15,1.02,1.02,0.87,0.94,0.93,0.82,0.85,0.82,0.79,0.68,0.64,0.69,0.6,0.71,0.58,0.63,0.66,0.59,0.56,0.5,0.56,0.51,0.54,0.63,0.51,0.49,0.58,0.55,0.54,0.49,0.52,0.55,0.48,0.53,0.48,0.46,0.4,0.42,0.36,0.4,0.39,0.42,0.36,0.35,0.42,0.38,0.32,0.39,0.42,0.36,0.4,0.32,0.35,0.33,0.35,0.34,0.35,0.32,0.32,0.28,0.34,0.28,0.3,0.33,0.35,0.29,0.26,0.3,0.3,0.25,0.29,0.24,0.22,0.26,0.27,0.22,0.25,0.2,0.23,0.22,0.25,0.23,0.24,0.2,0.21,0.24,0.23,0.23,0.18,0.22,0.2,0.21,0.2,0.15,0.21,0.21,0.19,0.2,0.2,0.18,0.15,0.2,0.18,0.17,0.17,0.2,0.12,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.25,0.17,0.16,0.14,0.15,0.14,0.13,0.17,0.15,0.18,0.14,0.16,0.14,0.15,0.17,0.14,0.13,0.15,0.12,0.13,0.14,0.11,0.13,0.15,0.12,0.11,0.13,0.12,0.14,0.11,0.11,0.15,0.11,0.13,0.12,0.0,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.14,0.13,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.42,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,83.67000000000002
09/28/2021,6.09,5.94,3.94,2.22,2.26,2.12,1.36,1.45,1.66,1.29,1.14,1.03,1.01,0.86,0.95,0.92,0.82,0.84,0.82,0.78,0.68,0.64,0.69,0.59,0.73,0.58,0.63,0.65,0.58,0.55,0.5,0.56,0.51,0.5,0.63,0.51,0.49,0.57,0.55,0.54,0.49,0.52,0.54,0.49,0.55,0.49,0.46,0.4,0.42,0.36,0.4,0.39,0.42,0.35,0.35,0.42,0.38,0.32,0.39,0.42,0.36,0.4,0.32,0.35,0.33,0.35,0.34,0.34,0.33,0.32,0.28,0.34,0.28,0.3,0.33,0.35,0.3,0.26,0.3,0.3,0.25,0.29,0.25,0.23,0.26,0.27,0.22,0.25,0.2,0.23,0.22,0.25,0.23,0.24,0.2,0.21,0.24,0.23,0.23,0.18,0.22,0.2,0.21,0.2,0.15,0.2,0.21,0.19,0.2,0.2,0.18,0.15,0.2,0.19,0.17,0.17,0.2,0.14,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.25,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.15,0.18,0.14,0.16,0.14,0.15,0.17,0.14,0.12,0.15,0.12,0.13,0.14,0.11,0.13,0.15,0.12,0.11,0.13,0.12,0.14,0.11,0.11,0.14,0.11,0.13,0.12,0.0,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.11,0.13,0.0,0.12,0.11,0.1,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.4,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.65
09/29/2021,6.09,5.94,3.94,2.22,2.26,2.12,1.36,1.45,1.66,1.29,1.14,1.03,1.01,0.86,0.95,0.92,0.82,0.84,0.82,0.78,0.68,0.64,0.69,0.59,0.73,0.58,0.63,0.65,0.58,0.55,0.5,0.56,0.51,0.5,0.63,0.51,0.49,0.57,0.55,0.54,0.49,0.52,0.54,0.49,0.55,0.49,0.46,0.4,0.42,0.36,0.4,0.39,0.42,0.35,0.35,0.42,0.38,0.32,0.39,0.42,0.36,0.4,0.32,0.35,0.33,0.35,0.34,0.34,0.33,0.32,0.28,0.34,0.28,0.3,0.33,0.35,0.3,0.26,0.3,0.3,0.25,0.29,0.25,0.23,0.26,0.27,0.22,0.25,0.2,0.23,0.22,0.25,0.23,0.24,0.2,0.21,0.24,0.23,0.23,0.18,0.22,0.2,0.21,0.2,0.15,0.2,0.21,0.19,0.2,0.2,0.18,0.15,0.2,0.19,0.17,0.17,0.2,0.14,0.16,0.18,0.2,0.19,0.18,0.17,0.17,0.16,0.18,0.15,0.17,0.25,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.15,0.18,0.14,0.16,0.14,0.15,0.17,0.14,0.12,0.15,0.12,0.13,0.14,0.11,0.13,0.15,0.12,0.11,0.13,0.12,0.14,0.11,0.11,0.14,0.11,0.13,0.12,0.0,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.14,0.13,0.11,0.13,0.0,0.12,0.11,0.1,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.11,0.4,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.65
09/30/2021,6.04,5.85,3.93,2.23,2.25,2.11,1.37,1.43,1.7,1.32,1.14,1.03,1.01,0.85,0.96,0.91,0.82,0.86,0.85,0.76,0.68,0.66,0.69,0.6,0.72,0.59,0.63,0.65,0.57,0.55,0.5,0.56,0.52,0.5,0.62,0.53,0.49,0.56,0.55,0.54,0.48,0.52,0.53,0.49,0.54,0.49,0.46,0.4,0.42,0.36,0.4,0.4,0.42,0.35,0.35,0.41,0.39,0.32,0.39,0.41,0.35,0.41,0.33,0.35,0.33,0.36,0.35,0.33,0.33,0.31,0.29,0.35,0.28,0.31,0.32,0.34,0.3,0.26,0.3,0.31,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.2,0.23,0.22,0.24,0.23,0.23,0.2,0.2,0.24,0.23,0.24,0.19,0.23,0.2,0.22,0.21,0.15,0.21,0.21,0.19,0.2,0.19,0.18,0.15,0.2,0.19,0.17,0.17,0.2,0.15,0.16,0.18,0.19,0.18,0.18,0.17,0.17,0.16,0.17,0.15,0.17,0.25,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.15,0.18,0.14,0.16,0.14,0.15,0.17,0.15,0.13,0.14,0.11,0.13,0.14,0.11,0.13,0.15,0.12,0.12,0.13,0.13,0.14,0.11,0.11,0.14,0.11,0.13,0.12,0.1,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.0,0.12,0.11,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.38,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,83.59000000000002
10/01/2021,6.02,5.76,3.9,2.19,2.21,2.07,1.39,1.39,1.71,1.34,1.16,1.03,1.02,0.83,0.96,0.92,0.83,0.86,0.86,0.75,0.68,0.69,0.7,0.61,0.71,0.59,0.63,0.65,0.57,0.55,0.51,0.56,0.53,0.5,0.61,0.54,0.5,0.56,0.54,0.54,0.48,0.51,0.52,0.49,0.53,0.49,0.46,0.4,0.41,0.37,0.4,0.4,0.42,0.36,0.35,0.41,0.39,0.33,0.39,0.4,0.36,0.4,0.33,0.35,0.33,0.35,0.33,0.33,0.33,0.31,0.3,0.33,0.28,0.31,0.32,0.33,0.3,0.27,0.31,0.31,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.2,0.23,0.22,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.25,0.19,0.23,0.2,0.22,0.21,0.15,0.21,0.21,0.19,0.21,0.19,0.19,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.16,0.18,0.19,0.18,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.25,0.17,0.16,0.14,0.15,0.14,0.13,0.17,0.15,0.18,0.15,0.16,0.13,0.14,0.17,0.15,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.14,0.12,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.11,0.12,0.0,0.12,0.11,0.1,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.36,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.38000000000002
10/04/2021,6.02,5.76,3.9,2.19,2.21,2.07,1.39,1.39,1.71,1.34,1.16,1.03,1.02,0.83,0.96,0.92,0.83,0.86,0.86,0.75,0.68,0.69,0.7,0.61,0.71,0.59,0.63,0.65,0.57,0.55,0.51,0.56,0.53,0.5,0.61,0.54,0.5,0.56,0.54,0.54,0.48,0.51,0.52,0.49,0.53,0.49,0.46,0.4,0.41,0.37,0.4,0.4,0.42,0.36,0.35,0.41,0.39,0.33,0.39,0.4,0.36,0.4,0.33,0.35,0.33,0.35,0.33,0.33,0.33,0.31,0.3,0.33,0.28,0.31,0.32,0.33,0.3,0.27,0.31,0.31,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.2,0.23,0.22,0.24,0.23,0.24,0.2,0.2,0.24,0.23,0.25,0.19,0.23,0.2,0.22,0.21,0.15,0.21,0.21,0.19,0.21,0.19,0.19,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.16,0.18,0.19,0.18,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.25,0.17,0.16,0.14,0.15,0.14,0.13,0.17,0.15,0.18,0.15,0.16,0.13,0.14,0.17,0.15,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.14,0.12,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.14,0.13,0.11,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.1,0.11,0.11,0.36,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.38000000000002
10/05/2021,6.07,5.79,3.91,2.21,2.2,2.05,1.38,1.41,1.72,1.34,1.16,1.03,1.01,0.83,0.95,0.93,0.83,0.84,0.86,0.75,0.7,0.68,0.74,0.61,0.72,0.59,0.63,0.66,0.57,0.56,0.52,0.57,0.53,0.51,0.61,0.54,0.52,0.55,0.54,0.54,0.5,0.52,0.53,0.48,0.54,0.49,0.46,0.4,0.4,0.36,0.4,0.39,0.41,0.36,0.35,0.42,0.39,0.33,0.39,0.4,0.36,0.39,0.33,0.35,0.33,0.35,0.32,0.33,0.34,0.31,0.29,0.34,0.28,0.31,0.32,0.34,0.29,0.26,0.31,0.3,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.21,0.22,0.22,0.24,0.23,0.24,0.2,0.2,0.23,0.22,0.25,0.19,0.23,0.21,0.22,0.21,0.15,0.21,0.21,0.19,0.21,0.19,0.18,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.16,0.18,0.19,0.18,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.25,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.13,0.15,0.16,0.15,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.37,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.48
