,WMT,AMZN,AAPL,UNH,CVS,BRK.B,MCK,COST,ABC,XOM,MSFT,T,CI,CAH,HD,JPM,KR,VZ,ANTM,F,CNC,WBA,GM,CMCSA,TGT,GOOGL,GOOG,FB,LOW,CVX,UPS,BAC,JNJ,HUM,WFC,FDX,TMUS,PG,INTC,C,PEP,GE,MPC,IBM,LMT,ADM,HPQ,GS,PSX,MET,VLO,RTX,PRU,DIS,MS,BA,HCA,CHTR,ABBV,PFE,ACN,BBY,CSCO,ALL,PGR,NKE,MRK,BMY,CAT,SYY,TSN,DE,ABT,TMO,ORCL,AIG,TJX,TSLA,AXP,GD,DOW,CB,NOC,DG,EXC,KO,MMM,HON,TRV,MDT,QCOM,COF,NFLX,PM,DHR,LIN,VIAC,LLY,LYB,MDLZ,AVGO,GILD,DLTR,AMGN,LEN,HPE,DHI,PYPL,SBUX,KHC,MU,DUK,CRM,COP,CBRE,TFC,JCI,NVDA,USB,V,AFL,KMX,SO,AMAT,WHR,CDW,CMI,HIG,KMB,IP,UNP,MO,BDX,MCD,CARR,SLB,NUE,SHW,NEE,BLK,OXY,LUMN,PCAR,ETN,MMC,DD,GIS,LHX,DISH,BKR,PNC,EMR,DXC,GPC,LH,NRG,CL,CTSH,LNC,ROST,CHRW,WM,MA,SWK,AZO,WRK,GPS,EL,TXN,BK,AEP,SYK,ADBE,WDC,ADP,FISV,LB,CTVA,D,APTV,KMI,PPG,FCX,PH,K,EIX,SCHW,OTIS,ORLY,AMD,TEL,LRCX,TT,J,PFG,FIS,L,OMC,IQV,VTRS,ITW,BLL,DFS,LDOS,ED,EBAY,GE.,AMP,TXT,DVA,AON,BBWI WI,AMCR,PWR,BBWI,DGX,TSCO,AAL,DAL,EOG,UAL,BWA,HAL,AGPXX,OKE,PXD,LKQ,GWW,EXPD,DTE,CHV.,TRVC.,PEP.,ALS.,PEO.,4I1.,NRA.,PG4.,A4S.,NEM,GLW,MAR,PEG,PAYC,STT,FE,PHM,SRE,XEL,LUV,MOS,DVN,PARA,MOH,MRNA,CEG,REGN,SUM
01/14/2022,4.12,3.1,2.52,1.93,2.15,2.1,1.93,1.29,1.67,1.95,1.14,1.41,1.34,1.28,0.97,0.95,1.02,1.01,0.99,1.08,0.87,1.06,0.9,0.85,0.7,0.8,0.79,0.8,0.64,0.0,0.67,0.73,0.67,0.49,0.68,0.63,0.54,0.55,0.61,0.0,0.0,0.0,0.82,0.56,0.49,0.63,0.48,0.47,0.8,0.56,0.79,0.47,0.54,0.49,0.46,0.47,0.42,0.36,0.42,0.52,0.35,0.37,0.38,0.0,0.38,0.29,0.39,0.37,0.37,0.42,0.36,0.33,0.3,0.27,0.25,0.38,0.32,0.35,0.3,0.28,0.39,0.3,0.28,0.25,0.0,0.29,0.25,0.25,0.26,0.22,0.24,0.23,0.18,0.0,0.19,0.21,0.22,0.21,0.32,0.22,0.19,0.2,0.18,0.2,0.17,0.22,0.18,0.18,0.18,0.2,0.22,0.18,0.16,0.3,0.19,0.18,0.17,0.16,0.18,0.17,0.17,0.15,0.17,0.16,0.15,0.15,0.18,0.16,0.14,0.16,0.15,0.16,0.15,0.16,0.13,0.18,0.22,0.13,0.14,0.13,0.18,0.16,0.16,0.14,0.13,0.13,0.14,0.13,0.14,0.15,0.15,0.13,0.13,0.13,0.12,0.0,0.13,0.14,0.14,0.12,0.15,0.12,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.15,0.11,0.12,0.0,0.11,0.0,0.11,0.12,0.12,0.16,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.13,0.15,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,1.03,0.63,0.55,0.4,0.28,0.24,0.16,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.05
01/17/2022,4.16,3.03,2.48,1.93,2.14,2.11,1.94,1.28,1.65,1.94,1.11,1.44,1.35,1.27,0.97,0.96,1.06,1.01,0.98,1.11,0.88,1.06,0.9,0.85,0.69,0.79,0.79,0.79,0.65,0.0,0.67,0.73,0.66,0.5,0.69,0.64,0.54,0.55,0.6,0.0,0.55,0.56,0.83,0.57,0.5,0.63,0.48,0.46,0.81,0.56,0.79,0.48,0.54,0.48,0.44,0.48,0.43,0.37,0.41,0.52,0.34,0.37,0.37,0.4,0.38,0.29,0.39,0.37,0.38,0.43,0.37,0.33,0.29,0.26,0.25,0.38,0.31,0.34,0.3,0.28,0.4,0.29,0.28,0.24,0.29,0.29,0.26,0.26,0.26,0.22,0.24,0.24,0.17,0.25,0.18,0.21,0.23,0.2,0.33,0.22,0.18,0.2,0.17,0.2,0.17,0.23,0.18,0.17,0.18,0.2,0.22,0.18,0.15,0.3,0.19,0.19,0.17,0.15,0.18,0.17,0.18,0.14,0.17,0.17,0.15,0.14,0.18,0.16,0.14,0.17,0.15,0.17,0.15,0.16,0.13,0.18,0.22,0.13,0.14,0.13,0.18,0.14,0.17,0.14,0.13,0.13,0.14,0.13,0.14,0.15,0.15,0.14,0.13,0.13,0.11,0.0,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.12,0.11,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.0,0.15,0.11,0.12,0.0,0.11,0.0,0.1,0.12,0.12,0.17,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.13,0.15,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.1,1.02,0.63,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.05
01/18/2022,4.15,3.04,2.49,1.93,2.16,2.13,1.95,1.25,1.67,1.97,1.13,1.46,1.35,1.29,0.93,0.9,1.05,1.01,0.99,1.12,0.88,1.06,0.89,0.86,0.68,0.8,0.79,0.8,0.63,0.0,0.66,0.71,0.65,0.49,0.71,0.64,0.53,0.56,0.61,0.0,0.55,0.57,0.85,0.57,0.51,0.64,0.47,0.45,0.82,0.56,0.8,0.48,0.55,0.47,0.43,0.49,0.43,0.36,0.42,0.51,0.33,0.36,0.37,0.4,0.38,0.29,0.39,0.37,0.38,0.43,0.37,0.33,0.29,0.26,0.25,0.38,0.31,0.34,0.29,0.28,0.4,0.29,0.29,0.23,0.29,0.29,0.25,0.25,0.26,0.22,0.24,0.24,0.17,0.25,0.18,0.21,0.23,0.2,0.33,0.22,0.18,0.2,0.17,0.2,0.17,0.23,0.18,0.17,0.18,0.21,0.22,0.18,0.15,0.31,0.18,0.19,0.16,0.15,0.18,0.17,0.18,0.14,0.17,0.18,0.15,0.14,0.18,0.16,0.14,0.17,0.15,0.17,0.15,0.16,0.13,0.19,0.22,0.12,0.13,0.13,0.19,0.14,0.17,0.14,0.13,0.13,0.14,0.13,0.14,0.16,0.15,0.14,0.13,0.13,0.11,0.0,0.13,0.13,0.15,0.12,0.15,0.12,0.13,0.12,0.11,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.0,0.15,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.12,0.17,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.14,0.15,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.1,1.04,0.62,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12
01/19/2022,4.15,3.04,2.49,1.93,2.16,2.13,1.95,1.25,1.67,1.97,1.13,1.46,1.35,1.29,0.93,0.9,1.05,1.01,0.99,1.12,0.88,1.06,0.89,0.86,0.68,0.8,0.79,0.8,0.63,0.0,0.66,0.71,0.65,0.49,0.71,0.64,0.53,0.56,0.61,0.0,0.55,0.57,0.85,0.57,0.51,0.64,0.47,0.45,0.82,0.56,0.8,0.48,0.55,0.47,0.43,0.49,0.43,0.36,0.42,0.51,0.33,0.36,0.37,0.4,0.38,0.29,0.39,0.37,0.38,0.43,0.37,0.33,0.29,0.26,0.25,0.38,0.31,0.34,0.29,0.28,0.4,0.29,0.29,0.23,0.29,0.29,0.25,0.25,0.26,0.22,0.24,0.24,0.17,0.25,0.18,0.21,0.23,0.2,0.33,0.22,0.18,0.2,0.17,0.2,0.17,0.23,0.18,0.17,0.18,0.21,0.22,0.18,0.15,0.31,0.18,0.19,0.16,0.15,0.18,0.17,0.18,0.14,0.17,0.18,0.15,0.14,0.18,0.16,0.14,0.17,0.15,0.17,0.15,0.16,0.13,0.19,0.22,0.12,0.13,0.13,0.19,0.14,0.17,0.14,0.13,0.13,0.14,0.13,0.14,0.16,0.15,0.14,0.13,0.13,0.11,0.0,0.13,0.13,0.15,0.12,0.15,0.12,0.13,0.12,0.11,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.0,0.15,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.12,0.17,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.14,0.15,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.1,1.04,0.62,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12
01/20/2022,4.15,3.04,2.49,1.93,2.16,2.13,1.95,1.25,1.67,1.97,1.13,1.46,1.35,1.29,0.93,0.9,1.05,1.01,0.99,1.12,0.88,1.06,0.89,0.86,0.68,0.8,0.79,0.8,0.63,0.0,0.66,0.71,0.65,0.49,0.71,0.64,0.53,0.56,0.61,0.0,0.55,0.57,0.85,0.57,0.51,0.64,0.47,0.45,0.82,0.56,0.8,0.48,0.55,0.47,0.43,0.49,0.43,0.36,0.42,0.51,0.33,0.36,0.37,0.4,0.38,0.29,0.39,0.37,0.38,0.43,0.37,0.33,0.29,0.26,0.25,0.38,0.31,0.34,0.29,0.28,0.4,0.29,0.29,0.23,0.29,0.29,0.25,0.25,0.26,0.22,0.24,0.24,0.17,0.25,0.18,0.21,0.23,0.2,0.33,0.22,0.18,0.2,0.17,0.2,0.17,0.23,0.18,0.17,0.18,0.21,0.22,0.18,0.15,0.31,0.18,0.19,0.16,0.15,0.18,0.17,0.18,0.14,0.17,0.18,0.15,0.14,0.18,0.16,0.14,0.17,0.15,0.17,0.15,0.16,0.13,0.19,0.22,0.12,0.13,0.13,0.19,0.14,0.17,0.14,0.13,0.13,0.14,0.13,0.14,0.16,0.15,0.14,0.13,0.13,0.11,0.0,0.13,0.13,0.15,0.12,0.15,0.12,0.13,0.12,0.11,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.0,0.15,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.12,0.17,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.14,0.15,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.1,1.04,0.62,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12
01/21/2022,4.14,3.03,2.48,1.93,2.16,2.14,1.95,1.23,1.67,2.03,1.12,1.49,1.36,1.3,0.94,0.87,1.06,1.02,1.0,1.1,0.87,1.06,0.87,0.84,0.68,0.79,0.79,0.78,0.62,0.0,0.66,0.7,0.66,0.5,0.7,0.64,0.53,0.56,0.61,0.0,0.56,0.57,0.86,0.57,0.52,0.65,0.47,0.42,0.84,0.57,0.82,0.48,0.55,0.48,0.41,0.49,0.42,0.35,0.43,0.51,0.33,0.36,0.37,0.41,0.39,0.29,0.39,0.38,0.39,0.43,0.38,0.34,0.29,0.26,0.24,0.38,0.3,0.34,0.29,0.29,0.4,0.29,0.29,0.23,0.29,0.29,0.26,0.25,0.26,0.22,0.23,0.24,0.17,0.25,0.18,0.21,0.22,0.2,0.33,0.22,0.18,0.2,0.17,0.2,0.16,0.23,0.17,0.16,0.17,0.21,0.22,0.18,0.15,0.32,0.18,0.19,0.16,0.15,0.18,0.17,0.18,0.14,0.17,0.17,0.14,0.14,0.19,0.16,0.14,0.17,0.15,0.17,0.15,0.16,0.13,0.19,0.21,0.13,0.13,0.13,0.19,0.14,0.17,0.14,0.13,0.13,0.14,0.14,0.14,0.16,0.15,0.14,0.13,0.13,0.11,0.0,0.13,0.14,0.15,0.11,0.16,0.12,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.0,0.14,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.12,0.17,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.14,0.15,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,1.06,0.62,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14000000000001
01/24/2022,4.19,2.95,2.46,1.98,2.16,2.12,1.98,1.24,1.69,2.08,1.14,1.5,1.39,1.3,0.91,0.87,1.05,1.05,1.03,0.99,0.9,1.08,0.83,0.86,0.7,0.79,0.79,0.79,0.6,0.0,0.67,0.71,0.67,0.5,0.7,0.64,0.53,0.59,0.59,0.0,0.57,0.56,0.85,0.57,0.53,0.64,0.46,0.42,0.83,0.57,0.8,0.48,0.54,0.48,0.45,0.48,0.42,0.35,0.43,0.52,0.33,0.35,0.36,0.4,0.38,0.29,0.4,0.38,0.38,0.43,0.37,0.33,0.29,0.26,0.24,0.38,0.3,0.34,0.29,0.29,0.4,0.3,0.29,0.24,0.3,0.3,0.25,0.25,0.27,0.22,0.22,0.23,0.17,0.26,0.18,0.21,0.22,0.2,0.32,0.23,0.17,0.2,0.17,0.2,0.15,0.22,0.16,0.17,0.17,0.21,0.2,0.18,0.15,0.32,0.18,0.18,0.16,0.14,0.17,0.18,0.18,0.14,0.17,0.15,0.14,0.14,0.18,0.17,0.15,0.17,0.15,0.17,0.16,0.16,0.13,0.19,0.2,0.12,0.14,0.13,0.19,0.15,0.17,0.14,0.13,0.13,0.14,0.14,0.14,0.16,0.14,0.14,0.13,0.13,0.11,0.0,0.13,0.14,0.14,0.12,0.16,0.12,0.14,0.12,0.11,0.14,0.12,0.1,0.11,0.12,0.13,0.12,0.0,0.14,0.11,0.12,0.0,0.11,0.1,0.0,0.13,0.12,0.17,0.11,0.11,0.1,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.14,0.14,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,1.07,0.62,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1
01/25/2022,4.23,2.82,2.46,2.0,2.18,2.12,1.97,1.26,1.7,2.08,1.13,1.5,1.39,1.3,0.92,0.87,1.06,1.06,1.02,0.96,0.89,1.08,0.82,0.87,0.7,0.79,0.78,0.77,0.61,0.0,0.68,0.71,0.68,0.5,0.69,0.64,0.52,0.6,0.6,0.0,0.58,0.56,0.85,0.58,0.53,0.65,0.45,0.43,0.82,0.57,0.79,0.48,0.54,0.45,0.45,0.47,0.42,0.35,0.43,0.52,0.33,0.36,0.36,0.41,0.39,0.29,0.4,0.38,0.38,0.44,0.37,0.33,0.29,0.26,0.24,0.37,0.31,0.33,0.29,0.29,0.4,0.3,0.3,0.24,0.3,0.3,0.26,0.25,0.27,0.22,0.22,0.23,0.14,0.26,0.19,0.21,0.2,0.21,0.32,0.23,0.17,0.2,0.17,0.21,0.16,0.22,0.17,0.16,0.18,0.21,0.2,0.19,0.15,0.31,0.19,0.18,0.16,0.14,0.17,0.17,0.18,0.14,0.17,0.15,0.14,0.14,0.18,0.17,0.15,0.17,0.16,0.18,0.16,0.16,0.13,0.19,0.19,0.12,0.14,0.13,0.19,0.15,0.17,0.14,0.13,0.13,0.15,0.14,0.13,0.16,0.14,0.14,0.12,0.13,0.12,0.0,0.14,0.14,0.14,0.11,0.16,0.12,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.0,0.11,0.11,0.0,0.13,0.12,0.16,0.11,0.11,0.1,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.15,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.14,0.14,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,1.08,0.62,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
01/26/2022,4.23,2.82,2.46,2.0,2.18,2.12,1.97,1.26,1.7,2.08,1.13,1.5,1.39,1.3,0.92,0.87,1.06,1.06,1.02,0.96,0.89,1.08,0.82,0.87,0.7,0.79,0.78,0.77,0.61,0.0,0.68,0.71,0.68,0.5,0.69,0.64,0.52,0.6,0.6,0.0,0.58,0.56,0.85,0.58,0.53,0.65,0.45,0.43,0.82,0.57,0.79,0.48,0.54,0.45,0.45,0.47,0.42,0.35,0.43,0.52,0.33,0.36,0.36,0.41,0.39,0.29,0.4,0.38,0.38,0.44,0.37,0.33,0.29,0.26,0.24,0.37,0.31,0.33,0.29,0.29,0.4,0.3,0.3,0.24,0.3,0.3,0.26,0.25,0.27,0.22,0.22,0.23,0.14,0.26,0.19,0.21,0.2,0.21,0.32,0.23,0.17,0.2,0.17,0.21,0.16,0.22,0.17,0.16,0.18,0.21,0.2,0.19,0.15,0.31,0.19,0.18,0.16,0.14,0.17,0.17,0.18,0.14,0.17,0.15,0.14,0.14,0.18,0.17,0.15,0.17,0.16,0.18,0.16,0.16,0.13,0.19,0.19,0.12,0.14,0.13,0.19,0.15,0.17,0.14,0.13,0.13,0.15,0.14,0.13,0.16,0.14,0.14,0.12,0.13,0.12,0.0,0.14,0.14,0.14,0.11,0.16,0.12,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.0,0.11,0.11,0.0,0.13,0.12,0.16,0.11,0.11,0.1,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.15,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.14,0.14,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,1.08,0.62,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
01/27/2022,4.21,2.84,2.44,2.0,2.21,2.1,1.98,1.27,1.69,2.09,1.13,1.48,1.39,1.3,0.96,0.86,1.07,1.05,1.03,0.95,0.89,1.08,0.81,0.87,0.71,0.78,0.78,0.78,0.63,0.0,0.68,0.7,0.67,0.5,0.68,0.64,0.55,0.59,0.6,0.0,0.57,0.56,0.84,0.57,0.53,0.64,0.46,0.42,0.81,0.56,0.78,0.48,0.53,0.45,0.45,0.46,0.43,0.36,0.43,0.5,0.34,0.38,0.36,0.41,0.4,0.3,0.39,0.37,0.38,0.43,0.38,0.33,0.29,0.26,0.24,0.37,0.31,0.32,0.29,0.29,0.39,0.31,0.3,0.25,0.3,0.3,0.26,0.25,0.28,0.22,0.23,0.23,0.13,0.25,0.18,0.21,0.21,0.2,0.32,0.23,0.17,0.2,0.18,0.2,0.16,0.22,0.17,0.16,0.18,0.21,0.2,0.18,0.16,0.31,0.19,0.18,0.16,0.14,0.17,0.17,0.18,0.14,0.17,0.16,0.15,0.14,0.18,0.17,0.15,0.17,0.16,0.17,0.16,0.16,0.13,0.19,0.2,0.13,0.14,0.13,0.19,0.15,0.17,0.14,0.13,0.13,0.14,0.14,0.13,0.16,0.14,0.14,0.12,0.14,0.12,0.0,0.14,0.14,0.14,0.12,0.16,0.12,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.0,0.11,0.1,0.0,0.13,0.12,0.16,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.14,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.14,0.14,0.11,0.13,0.0,0.0,0.12,0.0,0.0,0.0,0.11,1.07,0.61,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.07
01/28/2022,4.14,2.77,2.43,1.99,2.21,2.13,1.97,1.25,1.7,2.17,1.11,1.5,1.39,1.3,0.95,0.88,1.02,1.05,1.02,0.93,0.88,1.05,0.8,0.87,0.69,0.77,0.76,0.76,0.62,1.13,0.68,0.71,0.69,0.5,0.69,0.64,0.55,0.59,0.59,0.63,0.57,0.53,0.86,0.61,0.55,0.64,0.46,0.42,0.84,0.57,0.81,0.5,0.54,0.45,0.45,0.47,0.42,0.35,0.44,0.51,0.33,0.37,0.36,0.42,0.4,0.3,0.4,0.38,0.38,0.44,0.38,0.34,0.29,0.26,0.24,0.38,0.31,0.32,0.32,0.29,0.4,0.3,0.3,0.24,0.3,0.3,0.26,0.25,0.28,0.22,0.23,0.24,0.13,0.26,0.18,0.21,0.22,0.2,0.32,0.23,0.17,0.2,0.18,0.2,0.16,0.22,0.17,0.16,0.18,0.21,0.19,0.18,0.15,0.33,0.18,0.18,0.16,0.13,0.17,0.17,0.18,0.14,0.17,0.15,0.15,0.14,0.19,0.17,0.15,0.17,0.16,0.17,0.16,0.16,0.13,0.21,0.19,0.12,0.13,0.13,0.2,0.15,0.18,0.13,0.13,0.13,0.14,0.14,0.13,0.17,0.14,0.13,0.12,0.13,0.11,0.17,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.12,0.11,0.14,0.13,0.1,0.12,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.0,0.11,0.1,0.0,0.13,0.11,0.16,0.11,0.11,0.0,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.15,0.14,0.11,0.14,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11000000000001
01/31/2022,4.12,2.78,2.43,2.02,2.3,2.15,2.06,1.27,1.75,2.18,1.16,1.37,1.35,1.35,0.95,0.87,1.03,1.02,1.01,0.92,0.89,1.04,0.8,0.84,0.69,0.78,0.78,0.75,0.62,0.0,0.66,0.72,0.71,0.51,0.7,0.64,0.55,0.59,0.56,0.0,0.57,0.52,0.87,0.6,0.56,0.7,0.46,0.42,0.85,0.57,0.82,0.49,0.55,0.45,0.46,0.44,0.41,0.35,0.45,0.53,0.33,0.36,0.35,0.41,0.4,0.3,0.41,0.39,0.38,0.44,0.38,0.35,0.28,0.25,0.24,0.37,0.32,0.29,0.32,0.3,0.42,0.3,0.28,0.24,0.3,0.3,0.25,0.25,0.28,0.22,0.22,0.22,0.14,0.26,0.18,0.21,0.21,0.2,0.33,0.23,0.17,0.2,0.18,0.2,0.15,0.22,0.16,0.16,0.18,0.21,0.19,0.19,0.15,0.34,0.18,0.18,0.16,0.13,0.17,0.17,0.18,0.14,0.18,0.15,0.14,0.14,0.19,0.17,0.15,0.17,0.16,0.18,0.16,0.16,0.13,0.21,0.2,0.12,0.12,0.13,0.21,0.15,0.18,0.13,0.12,0.13,0.15,0.14,0.13,0.17,0.14,0.13,0.12,0.13,0.11,0.0,0.14,0.13,0.14,0.11,0.16,0.12,0.13,0.11,0.11,0.14,0.13,0.11,0.12,0.12,0.13,0.12,0.0,0.13,0.0,0.12,0.0,0.11,0.11,0.0,0.13,0.12,0.15,0.11,0.11,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.18,0.15,0.14,0.11,0.14,0.0,0.1,0.12,0.0,0.0,0.0,0.11,1.16,0.64,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.35
