,AAPL,MSFT,GOOG,AMZN,FB,TSLA,NVDA,BRK.B,JPM,JNJ,UNH,V,PG,HD,PYPL,DIS,MA,ADBE,BAC,CMCSA,PFE,CSCO,NFLX,CRM,XOM,VZ,ABT,INTC,KO,NKE,TMO,PEP,ABBV,ACN,LLY,WMT,DHR,WFC,COST,AVGO,T,CVX,MDT,TXN,NEE,QCOM,LIN,ORCL,HON,MS,INTU,C,UNP,LOW,UPS,GS,BLK,AMD,RTX,AMGN,IBM,TGT,ISRG,AMAT,CAT,DE,GE,MMM,SCHW,CVS,CHTR,SPGI,AXP,ZTS,PLD,ANTM,BKNG,TJX,MO,SYK,ADP,LMT,MDLZ,LRCX,TMUS,CB,DUK,MU,FIS,PNC,MMC,EL,USB,COF,TFC,CSX,ADSK,COP,EW,CI,SHW,BDX,CME,FISV,REGN,ILMN,SO,ETN,ITW,ICE,CL,HCA,FDX,NSC,BSX,ATVI,GM,D,AON,EMR,ADI,MCO,APD,WM,NXPI,IDXX,PGR,ECL,DG,NOC,CMG,JCI,HUM,BIIB,A,VRTX,FCX,ALGN,F,TWTR,ROP,KLAC,TEL,SNPS,GPN,TROW,IQV,PSA,EXC,LHX,DOW,EBAY,TT,AIG,CARR,NEM,MET,GD,APH,AEP,INFO,ROST,CDNS,BK,APTV,ORLY,PRU,SRE,CTSH,RMD,ALL,EA,TRV,FTNT,MCHP,SYY,EOG,DD,SLB,DFS,PPG,PH,MPC,BAX,CNC,IFF,XLNX,NUE,XEL,ROK,PAYX,STZ,OTIS,AFL,MNST,GIS,MTD,WELL,KR,FRC,HPQ,n/a,WBA,CTAS,PXD,ADM,MRK,PM,BMY,MRNA,GILD,SPG,MSI,YUM,SIVB,AGPXX,PSX,KMI,STT,AMP,ENPH,ETSY,FAST,KEYS,DHI,DXCM,AZO,O,VRSK,MCK,PEP.,CHV.,4I1.,TRVC.,GE.,DUT.,PEO.,RME.,WST,ALS.,A4S.,WMB,CMI,AME,DVN,BLL,PEG,CTVA,AVB,OXY,VLO,DLTR,CCI,KMB,DLR,SUM
11/18/2021,6.45,7.13,4.91,0.0,2.34,2.13,2.1,1.55,1.43,1.21,1.19,1.01,1.0,1.09,0.0,0.79,0.87,0.88,1.02,0.69,0.77,0.68,0.0,0.83,0.77,0.61,0.63,0.57,0.61,0.62,0.68,0.63,0.63,0.65,0.58,0.57,0.52,0.62,0.63,0.65,0.49,0.64,0.44,0.5,0.47,0.55,0.49,0.48,0.45,0.42,0.48,0.41,0.45,0.47,0.43,0.39,0.39,0.0,0.39,0.34,0.3,0.37,0.34,0.41,0.33,0.32,0.34,0.31,0.35,0.35,0.27,0.31,0.35,0.28,0.3,0.3,0.28,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.25,0.22,0.25,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.28,0.19,0.21,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.19,0.18,0.18,0.2,0.16,0.16,0.23,0.17,0.19,0.17,0.28,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.12,0.13,0.14,0.18,0.13,0.22,0.12,0.14,0.18,0.16,0.15,0.1,0.14,0.13,0.14,0.15,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.11,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.13,0.13,0.11,0.15,0.12,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.11,0.6,0.41,0.38,0.18,0.24,0.16,0.12,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83
11/19/2021,6.47,7.17,4.88,0.0,2.3,2.21,2.1,1.53,1.41,1.2,1.19,1.02,0.99,1.15,0.0,0.79,0.89,0.9,1.01,0.69,0.77,0.67,0.0,0.84,0.77,0.6,0.64,0.58,0.61,0.63,0.68,0.63,0.63,0.65,0.58,0.55,0.53,0.61,0.64,0.65,0.49,0.64,0.44,0.49,0.46,0.59,0.49,0.48,0.44,0.42,0.49,0.4,0.45,0.48,0.43,0.39,0.38,0.0,0.38,0.34,0.3,0.37,0.35,0.41,0.32,0.32,0.33,0.31,0.35,0.34,0.27,0.31,0.34,0.29,0.3,0.3,0.27,0.24,0.23,0.24,0.29,0.24,0.25,0.26,0.2,0.24,0.21,0.25,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.28,0.2,0.21,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.18,0.18,0.19,0.16,0.15,0.22,0.17,0.19,0.17,0.28,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.12,0.13,0.14,0.17,0.13,0.22,0.12,0.15,0.18,0.16,0.15,0.1,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.12,0.14,0.11,0.14,0.12,0.14,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.13,0.13,0.11,0.15,0.12,0.14,0.11,0.12,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.6,0.4,0.38,0.18,0.24,0.15,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84
11/22/2021,6.47,7.17,4.87,0.0,2.3,2.21,2.1,1.53,1.41,1.2,1.19,1.02,0.99,1.14,0.0,0.79,0.89,0.9,1.01,0.69,0.77,0.67,0.0,0.84,0.77,0.6,0.64,0.58,0.61,0.63,0.68,0.63,0.63,0.65,0.58,0.55,0.53,0.61,0.64,0.65,0.49,0.63,0.44,0.49,0.46,0.59,0.49,0.48,0.44,0.42,0.49,0.4,0.45,0.48,0.43,0.39,0.38,0.0,0.38,0.34,0.3,0.37,0.35,0.41,0.32,0.32,0.32,0.31,0.35,0.34,0.27,0.31,0.34,0.28,0.3,0.3,0.27,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.24,0.21,0.24,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.27,0.2,0.21,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.18,0.18,0.19,0.16,0.15,0.22,0.17,0.19,0.16,0.28,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.12,0.13,0.14,0.17,0.13,0.22,0.12,0.14,0.18,0.16,0.15,0.1,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.12,0.14,0.11,0.14,0.12,0.14,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.13,0.13,0.11,0.15,0.12,0.13,0.11,0.12,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.6,0.4,0.38,0.18,0.24,0.15,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72000000000001
11/23/2021,6.47,7.17,4.87,0.0,2.3,2.21,2.1,1.53,1.41,1.2,1.19,1.02,0.99,1.14,0.0,0.79,0.89,0.9,1.01,0.69,0.77,0.67,0.0,0.84,0.77,0.6,0.64,0.58,0.61,0.63,0.68,0.63,0.63,0.65,0.58,0.55,0.53,0.61,0.64,0.65,0.49,0.63,0.44,0.49,0.46,0.59,0.49,0.48,0.44,0.42,0.49,0.4,0.45,0.48,0.43,0.39,0.38,0.0,0.38,0.34,0.3,0.37,0.35,0.41,0.32,0.32,0.32,0.31,0.35,0.34,0.27,0.31,0.34,0.28,0.3,0.3,0.27,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.24,0.21,0.24,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.27,0.2,0.21,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.18,0.18,0.19,0.16,0.15,0.22,0.17,0.19,0.16,0.28,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.12,0.13,0.14,0.17,0.13,0.22,0.12,0.14,0.18,0.16,0.15,0.1,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.12,0.14,0.11,0.14,0.12,0.14,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.13,0.13,0.11,0.15,0.12,0.13,0.11,0.12,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.6,0.4,0.38,0.18,0.24,0.15,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72000000000001
11/24/2021,6.89,7.26,4.91,0.0,2.32,2.39,2.3,1.52,1.37,1.21,1.16,0.95,0.99,1.19,0.0,0.77,0.82,0.92,0.98,0.67,0.79,0.63,0.0,0.82,0.72,0.59,0.62,0.56,0.6,0.64,0.68,0.63,0.63,0.65,0.59,0.55,0.55,0.59,0.65,0.65,0.48,0.61,0.44,0.51,0.47,0.6,0.49,0.48,0.44,0.41,0.53,0.39,0.45,0.49,0.42,0.38,0.37,0.0,0.37,0.34,0.29,0.35,0.34,0.39,0.31,0.31,0.32,0.3,0.34,0.34,0.27,0.31,0.33,0.29,0.3,0.29,0.27,0.25,0.22,0.24,0.29,0.24,0.24,0.27,0.19,0.24,0.21,0.27,0.19,0.24,0.24,0.23,0.23,0.21,0.23,0.24,0.0,0.26,0.19,0.2,0.23,0.19,0.23,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.16,0.28,0.17,0.19,0.18,0.18,0.15,0.15,0.16,0.15,0.15,0.14,0.16,0.15,0.11,0.14,0.14,0.17,0.13,0.21,0.11,0.15,0.18,0.16,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.14,0.12,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.13,0.13,0.11,0.14,0.13,0.12,0.11,0.11,0.12,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.58,0.39,0.37,0.2,0.24,0.16,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08000000000001
11/25/2021,6.92,7.2,4.82,0.0,2.3,2.43,2.23,1.55,1.4,1.19,1.16,0.93,1.0,1.2,0.0,0.77,0.78,0.9,1.0,0.67,0.79,0.65,0.0,0.81,0.74,0.6,0.61,0.57,0.6,0.64,0.68,0.63,0.63,0.64,0.59,0.56,0.55,0.61,0.65,0.64,0.49,0.62,0.43,0.5,0.47,0.59,0.48,0.48,0.44,0.42,0.5,0.4,0.46,0.5,0.43,0.39,0.37,0.0,0.38,0.33,0.3,0.34,0.33,0.38,0.32,0.31,0.32,0.3,0.35,0.34,0.26,0.3,0.33,0.29,0.3,0.29,0.26,0.25,0.23,0.24,0.29,0.24,0.24,0.27,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.23,0.23,0.21,0.24,0.24,0.0,0.27,0.19,0.2,0.23,0.19,0.24,0.16,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.18,0.17,0.2,0.16,0.14,0.23,0.17,0.19,0.16,0.28,0.17,0.19,0.18,0.18,0.15,0.15,0.16,0.15,0.16,0.14,0.16,0.15,0.11,0.14,0.14,0.16,0.13,0.23,0.11,0.15,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.14,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.13,0.13,0.11,0.14,0.12,0.13,0.11,0.11,0.12,0.11,0.0,0.12,0.1,0.15,0.11,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.59,0.39,0.37,0.22,0.25,0.16,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08000000000001
11/26/2021,6.92,7.14,4.8,0.0,2.27,2.33,2.21,1.56,1.43,1.19,1.18,0.94,1.01,1.19,0.0,0.75,0.79,0.89,1.02,0.67,0.79,0.65,0.0,0.79,0.75,0.6,0.6,0.56,0.6,0.63,0.67,0.64,0.64,0.63,0.59,0.56,0.54,0.62,0.66,0.64,0.49,0.63,0.42,0.5,0.46,0.59,0.48,0.47,0.43,0.43,0.51,0.4,0.46,0.5,0.43,0.39,0.38,0.0,0.38,0.33,0.29,0.35,0.32,0.39,0.32,0.31,0.32,0.3,0.35,0.34,0.26,0.3,0.32,0.29,0.31,0.29,0.27,0.25,0.23,0.23,0.29,0.24,0.25,0.27,0.19,0.24,0.21,0.27,0.18,0.25,0.24,0.23,0.24,0.21,0.24,0.24,0.0,0.28,0.19,0.2,0.22,0.19,0.24,0.16,0.19,0.15,0.18,0.2,0.21,0.21,0.18,0.18,0.17,0.2,0.16,0.14,0.22,0.17,0.19,0.16,0.27,0.17,0.19,0.18,0.17,0.14,0.16,0.16,0.15,0.16,0.13,0.16,0.15,0.11,0.13,0.14,0.17,0.13,0.22,0.11,0.14,0.18,0.15,0.14,0.0,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.12,0.13,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.1,0.11,0.13,0.13,0.11,0.15,0.12,0.13,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.1,0.59,0.39,0.37,0.21,0.25,0.16,0.12,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.82000000000001
11/29/2021,6.92,7.13,4.79,0.0,2.29,2.34,2.27,1.55,1.42,1.18,1.19,0.96,1.0,1.2,0.0,0.75,0.82,0.89,1.02,0.67,0.79,0.66,0.0,0.79,0.75,0.6,0.61,0.56,0.6,0.63,0.67,0.63,0.64,0.63,0.59,0.56,0.55,0.62,0.66,0.64,0.48,0.63,0.42,0.5,0.46,0.58,0.48,0.47,0.42,0.42,0.52,0.4,0.46,0.5,0.42,0.39,0.38,0.0,0.38,0.33,0.29,0.34,0.33,0.39,0.32,0.33,0.32,0.3,0.35,0.34,0.26,0.31,0.32,0.29,0.31,0.29,0.26,0.25,0.22,0.23,0.28,0.24,0.24,0.27,0.19,0.24,0.21,0.27,0.19,0.25,0.24,0.23,0.23,0.21,0.24,0.24,0.0,0.28,0.19,0.2,0.22,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.14,0.22,0.17,0.19,0.16,0.27,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.11,0.13,0.14,0.17,0.13,0.22,0.11,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.12,0.13,0.12,0.14,0.12,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.1,0.11,0.13,0.13,0.11,0.15,0.12,0.13,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.11,0.13,0.1,0.59,0.39,0.36,0.21,0.25,0.16,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.91
11/30/2021,6.87,7.12,4.77,0.0,2.29,2.32,2.24,1.57,1.41,1.2,1.19,0.95,1.01,1.2,0.0,0.75,0.8,0.9,1.01,0.67,0.85,0.66,0.0,0.79,0.75,0.61,0.62,0.57,0.59,0.63,0.69,0.63,0.64,0.63,0.6,0.57,0.58,0.6,0.67,0.64,0.49,0.63,0.42,0.5,0.47,0.58,0.48,0.48,0.43,0.42,0.52,0.4,0.46,0.5,0.43,0.39,0.37,0.0,0.37,0.34,0.3,0.35,0.33,0.38,0.32,0.33,0.32,0.3,0.35,0.34,0.27,0.31,0.3,0.29,0.31,0.29,0.25,0.25,0.23,0.23,0.28,0.25,0.25,0.27,0.19,0.24,0.22,0.27,0.19,0.24,0.24,0.22,0.23,0.21,0.24,0.24,0.0,0.28,0.19,0.2,0.23,0.2,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.19,0.17,0.17,0.2,0.16,0.14,0.22,0.17,0.19,0.16,0.27,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.11,0.13,0.14,0.17,0.13,0.22,0.11,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.12,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.13,0.13,0.11,0.15,0.12,0.13,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.11,0.12,0.1,0.58,0.39,0.37,0.26,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12
12/01/2021,6.86,7.12,4.77,0.0,2.29,2.32,2.24,1.56,1.41,1.2,1.19,0.95,1.01,1.2,0.0,0.75,0.8,0.9,1.01,0.67,0.85,0.66,0.0,0.79,0.75,0.61,0.62,0.57,0.59,0.63,0.69,0.63,0.64,0.63,0.6,0.57,0.57,0.6,0.67,0.64,0.49,0.63,0.42,0.5,0.47,0.58,0.48,0.48,0.43,0.42,0.52,0.4,0.46,0.5,0.43,0.39,0.37,0.0,0.37,0.34,0.3,0.35,0.32,0.38,0.32,0.33,0.31,0.3,0.34,0.34,0.27,0.31,0.3,0.29,0.31,0.29,0.25,0.25,0.23,0.23,0.28,0.24,0.25,0.27,0.19,0.24,0.22,0.27,0.19,0.24,0.24,0.22,0.23,0.21,0.24,0.24,0.0,0.28,0.19,0.2,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.19,0.17,0.17,0.2,0.15,0.14,0.22,0.17,0.19,0.16,0.27,0.18,0.19,0.18,0.17,0.14,0.16,0.16,0.15,0.15,0.14,0.16,0.15,0.11,0.13,0.14,0.16,0.13,0.22,0.11,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.12,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.13,0.13,0.11,0.15,0.12,0.12,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.12,0.1,0.58,0.39,0.37,0.26,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.96000000000001
12/02/2021,6.93,7.18,4.82,0.0,2.29,2.41,2.35,1.54,1.39,1.19,1.2,0.94,1.01,1.2,0.0,0.74,0.78,0.93,0.99,0.67,0.82,0.67,0.0,0.82,0.74,0.6,0.63,0.57,0.6,0.63,0.7,0.64,0.64,0.65,0.58,0.55,0.57,0.6,0.68,0.65,0.48,0.63,0.41,0.51,0.48,0.6,0.47,0.47,0.42,0.41,0.53,0.39,0.45,0.49,0.42,0.38,0.38,0.0,0.36,0.34,0.3,0.35,0.33,0.4,0.31,0.31,0.31,0.3,0.34,0.34,0.26,0.31,0.3,0.29,0.31,0.29,0.25,0.25,0.22,0.22,0.29,0.24,0.25,0.28,0.19,0.24,0.22,0.28,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.23,0.0,0.28,0.19,0.19,0.23,0.19,0.24,0.17,0.19,0.15,0.18,0.19,0.2,0.21,0.19,0.17,0.17,0.19,0.15,0.14,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.15,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.11,0.13,0.15,0.17,0.13,0.22,0.11,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.15,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.14,0.12,0.14,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.13,0.13,0.11,0.15,0.12,0.12,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.11,0.12,0.1,0.54,0.38,0.35,0.28,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13
12/06/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
