,OXY,FANG,RMD,LB,PAYC,LEN,AZO,CTAS,CPRT,LH,COO,MRO,STE,URI,COP,TRMB,AAP,DHI,AOS,ABMD,WAT,ROL,UPS,OKE,COG,TFX,DPZ,ZBH,MSI,ODFL,PHM,PXD,VRSK,ETN,DVN,MHK,TSCO,XOM,PSA,PH,SWK,LKQ,BLL,ALB,TXT,JBHT,NEE,RSG,WM,UNP,FDX,SEE,EOG,AEP,TT,WAB,MAS,WRB,LIN,EMR,HBAN,MLM,VMC,CSX,NVR,GPN,FAST,HAL,HES,WMT,TDG,DLTR,PWR,TRV,CAT,HON,HWM,CMA,MCD,BRK.B,CF,ZION,WHR,ABC,FE,TFC,MPC,APA,CINF,HST,IP,KSU,ITW,WMB,PPL,KMI,SO,HBI,SYY,MO,PCAR,LNT,APD,HII,EXC,D,PPG,LEG,PSX,VLO,EVRG,LVS,FITB,CE,NI,SJM,ATO,KEY,REG,RF,PNW,CNP,ARE,LYB,LUV,EMN,ETR,WRK,BEN,ADM,MOS,NCLH,AAL,PENN,FMC,FCX,NUE,TAP,NEM,FGXXX,First American Government Obligs X,VSCO WI,n/a,BBWI WI,VSCO,LBEUR,SLVM WI,CTRA,SLVM,CEGVV,CEG,SUM
01/31/2022,0.9,0.86,0.66,0.0,0.54,0.58,0.69,0.61,0.62,0.69,0.72,0.88,0.7,0.66,0.89,0.6,0.69,0.57,0.67,0.73,0.68,0.7,0.71,0.71,0.0,0.7,0.59,0.73,0.64,0.62,0.68,0.84,0.61,0.7,0.9,0.65,0.65,0.86,0.73,0.72,0.67,0.7,0.69,0.59,0.71,0.74,0.6,0.68,0.67,0.72,0.74,0.74,0.9,0.79,0.64,0.74,0.68,0.76,0.69,0.73,0.76,0.62,0.66,0.69,0.65,0.84,0.65,0.97,0.83,0.72,0.76,0.66,0.64,0.82,0.79,0.72,0.77,0.8,0.69,0.8,0.81,0.8,0.68,0.79,0.78,0.79,0.82,0.93,0.74,0.77,0.77,0.0,0.7,0.82,0.76,0.81,0.77,0.0,0.78,0.82,0.77,0.74,0.69,0.77,0.76,0.76,0.7,0.0,0.86,0.84,0.71,0.88,0.75,0.74,0.79,0.76,0.81,0.82,0.7,0.79,0.79,0.73,0.67,0.78,0.78,0.76,0.75,0.75,0.7,0.85,0.79,0.71,0.68,0.67,0.73,0.75,0.62,0.78,0.82,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,100.01
02/01/2022,0.91,0.87,0.65,0.0,0.54,0.58,0.71,0.6,0.61,0.69,0.71,0.9,0.69,0.69,0.92,0.59,0.69,0.56,0.68,0.68,0.68,0.68,0.7,0.71,0.0,0.69,0.6,0.73,0.63,0.6,0.67,0.85,0.61,0.69,0.9,0.64,0.66,0.87,0.73,0.71,0.66,0.7,0.76,0.59,0.66,0.71,0.6,0.67,0.67,0.72,0.74,0.75,0.92,0.8,0.63,0.72,0.67,0.76,0.7,0.74,0.74,0.63,0.66,0.69,0.65,0.84,0.64,0.97,0.85,0.72,0.74,0.67,0.64,0.81,0.78,0.72,0.75,0.8,0.69,0.8,0.82,0.8,0.65,0.82,0.78,0.78,0.83,0.93,0.73,0.75,0.76,0.0,0.7,0.83,0.77,0.81,0.79,0.0,0.78,0.84,0.77,0.75,0.69,0.76,0.76,0.77,0.71,0.0,0.87,0.85,0.71,0.84,0.74,0.75,0.81,0.77,0.82,0.82,0.7,0.78,0.79,0.74,0.66,0.8,0.77,0.76,0.77,0.76,0.69,0.88,0.79,0.68,0.66,0.65,0.73,0.73,0.64,0.78,0.81,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,99.96
02/02/2022,0.91,0.87,0.65,0.0,0.54,0.58,0.71,0.6,0.61,0.69,0.71,0.9,0.69,0.69,0.92,0.59,0.69,0.56,0.68,0.68,0.68,0.68,0.7,0.71,0.0,0.69,0.6,0.73,0.63,0.6,0.67,0.85,0.61,0.69,0.9,0.64,0.66,0.87,0.73,0.71,0.66,0.7,0.76,0.59,0.66,0.71,0.6,0.67,0.67,0.72,0.74,0.75,0.92,0.8,0.63,0.72,0.67,0.76,0.7,0.74,0.74,0.63,0.66,0.69,0.65,0.84,0.64,0.97,0.85,0.72,0.74,0.67,0.64,0.81,0.78,0.72,0.75,0.8,0.69,0.8,0.82,0.8,0.65,0.82,0.78,0.78,0.83,0.93,0.73,0.75,0.76,0.0,0.7,0.83,0.77,0.81,0.79,0.0,0.78,0.84,0.77,0.75,0.69,0.76,0.76,0.77,0.71,0.0,0.87,0.85,0.71,0.84,0.74,0.75,0.81,0.77,0.82,0.82,0.7,0.78,0.79,0.74,0.66,0.8,0.77,0.76,0.77,0.76,0.69,0.88,0.79,0.68,0.66,0.65,0.73,0.73,0.64,0.78,0.81,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,99.96
02/03/2022,0.91,0.87,0.65,0.0,0.54,0.58,0.71,0.6,0.61,0.69,0.71,0.9,0.69,0.69,0.92,0.59,0.69,0.56,0.68,0.68,0.68,0.68,0.7,0.71,0.0,0.69,0.6,0.73,0.63,0.6,0.67,0.85,0.61,0.69,0.9,0.64,0.66,0.87,0.73,0.71,0.66,0.7,0.76,0.59,0.66,0.71,0.6,0.67,0.67,0.72,0.74,0.75,0.92,0.8,0.63,0.72,0.67,0.76,0.7,0.74,0.74,0.63,0.66,0.69,0.65,0.84,0.64,0.97,0.85,0.72,0.74,0.67,0.64,0.81,0.78,0.72,0.75,0.8,0.69,0.8,0.82,0.8,0.65,0.82,0.78,0.78,0.83,0.93,0.73,0.75,0.76,0.0,0.7,0.83,0.77,0.81,0.79,0.0,0.78,0.84,0.77,0.75,0.69,0.76,0.76,0.77,0.71,0.0,0.87,0.85,0.71,0.84,0.74,0.75,0.81,0.77,0.82,0.82,0.7,0.78,0.79,0.74,0.66,0.8,0.77,0.76,0.77,0.76,0.69,0.88,0.79,0.68,0.66,0.65,0.73,0.73,0.64,0.78,0.81,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,99.96
02/04/2022,0.9,0.83,0.64,0.0,0.59,0.59,0.72,0.61,0.64,0.69,0.73,0.86,0.7,0.68,0.89,0.62,0.69,0.58,0.67,0.71,0.69,0.71,0.71,0.7,0.0,0.71,0.62,0.73,0.64,0.62,0.69,0.85,0.62,0.68,0.86,0.65,0.67,0.86,0.74,0.7,0.66,0.7,0.76,0.62,0.66,0.71,0.64,0.68,0.67,0.71,0.73,0.75,0.91,0.79,0.63,0.72,0.68,0.77,0.7,0.73,0.72,0.64,0.67,0.68,0.67,0.88,0.65,0.94,0.86,0.73,0.75,0.66,0.66,0.79,0.73,0.72,0.74,0.79,0.7,0.8,0.81,0.79,0.67,0.81,0.78,0.78,0.81,0.92,0.74,0.77,0.77,0.0,0.69,0.83,0.76,0.79,0.78,0.0,0.78,0.83,0.75,0.75,0.69,0.74,0.77,0.78,0.7,0.0,0.84,0.84,0.71,0.86,0.73,0.71,0.83,0.76,0.82,0.8,0.7,0.76,0.77,0.75,0.68,0.79,0.78,0.74,0.76,0.78,0.69,0.87,0.78,0.69,0.67,0.68,0.73,0.71,0.66,0.76,0.8,0.18,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,100.02
02/07/2022,0.93,0.85,0.65,0.0,0.56,0.59,0.73,0.6,0.63,0.68,0.71,0.91,0.7,0.67,0.9,0.61,0.69,0.58,0.65,0.72,0.7,0.71,0.8,0.71,0.0,0.69,0.61,0.7,0.65,0.66,0.7,0.85,0.62,0.68,0.88,0.64,0.66,0.9,0.75,0.7,0.64,0.71,0.73,0.61,0.67,0.71,0.62,0.67,0.65,0.71,0.73,0.74,0.91,0.77,0.58,0.72,0.67,0.78,0.69,0.76,0.74,0.62,0.65,0.69,0.67,0.86,0.64,0.94,0.85,0.72,0.74,0.66,0.65,0.81,0.72,0.71,0.76,0.79,0.69,0.8,0.86,0.79,0.66,0.79,0.77,0.78,0.87,0.94,0.75,0.74,0.75,0.0,0.68,0.83,0.74,0.78,0.76,0.0,0.78,0.81,0.76,0.73,0.68,0.72,0.56,0.77,0.69,0.0,0.85,0.86,0.71,0.86,0.75,0.71,0.82,0.74,0.8,0.81,0.69,0.77,0.76,0.73,0.67,0.8,0.76,0.74,0.75,0.76,0.68,0.87,0.84,0.69,0.68,0.67,0.73,0.74,0.71,0.76,0.8,0.18,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.79,0.0,0.23,0.0,100.0
02/08/2022,0.95,0.85,0.66,0.0,0.54,0.58,0.73,0.6,0.63,0.7,0.71,0.91,0.71,0.68,0.9,0.6,0.69,0.57,0.65,0.69,0.7,0.7,0.8,0.71,0.0,0.7,0.6,0.71,0.65,0.67,0.68,0.86,0.62,0.67,0.89,0.62,0.67,0.9,0.75,0.69,0.65,0.7,0.73,0.6,0.66,0.71,0.61,0.67,0.65,0.7,0.73,0.73,0.91,0.78,0.58,0.71,0.66,0.8,0.68,0.76,0.74,0.6,0.64,0.69,0.67,0.84,0.64,0.95,0.85,0.73,0.74,0.66,0.65,0.81,0.72,0.67,0.77,0.8,0.7,0.79,0.86,0.79,0.65,0.81,0.78,0.78,0.86,0.94,0.75,0.75,0.75,0.0,0.71,0.83,0.75,0.78,0.77,0.0,0.78,0.81,0.76,0.74,0.68,0.72,0.58,0.78,0.7,0.0,0.85,0.85,0.72,0.85,0.75,0.72,0.84,0.75,0.81,0.81,0.69,0.77,0.78,0.74,0.66,0.81,0.75,0.75,0.76,0.77,0.66,0.87,0.83,0.68,0.67,0.67,0.73,0.73,0.72,0.77,0.8,0.18,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.8,0.0,0.24,0.0,100.04
02/09/2022,0.97,0.87,0.67,0.0,0.57,0.55,0.73,0.59,0.63,0.7,0.71,0.94,0.7,0.66,0.91,0.6,0.67,0.55,0.64,0.71,0.7,0.7,0.79,0.72,0.0,0.71,0.6,0.72,0.65,0.64,0.63,0.88,0.62,0.65,0.89,0.61,0.66,0.92,0.75,0.68,0.63,0.69,0.73,0.6,0.65,0.7,0.62,0.67,0.64,0.7,0.72,0.71,0.93,0.78,0.57,0.71,0.65,0.81,0.65,0.75,0.76,0.61,0.64,0.68,0.66,0.85,0.63,0.98,0.88,0.72,0.75,0.67,0.64,0.81,0.71,0.67,0.76,0.82,0.7,0.8,0.88,0.82,0.64,0.81,0.76,0.79,0.88,0.95,0.76,0.77,0.75,0.0,0.67,0.84,0.75,0.79,0.77,0.0,0.78,0.81,0.76,0.73,0.64,0.72,0.58,0.77,0.68,0.0,0.87,0.87,0.71,0.86,0.77,0.71,0.83,0.74,0.81,0.83,0.68,0.8,0.78,0.73,0.66,0.82,0.76,0.74,0.75,0.76,0.67,0.87,0.85,0.67,0.67,0.67,0.73,0.73,0.72,0.75,0.79,0.18,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.82,0.0,0.22,0.0,100.0
02/10/2022,0.97,0.86,0.66,0.0,0.57,0.56,0.72,0.59,0.63,0.69,0.71,0.95,0.71,0.66,0.92,0.6,0.67,0.55,0.65,0.69,0.7,0.7,0.79,0.73,0.0,0.71,0.59,0.66,0.65,0.63,0.64,0.88,0.62,0.64,0.89,0.61,0.66,0.93,0.74,0.68,0.6,0.69,0.72,0.61,0.65,0.69,0.61,0.67,0.64,0.69,0.72,0.7,0.94,0.78,0.57,0.71,0.64,0.82,0.65,0.76,0.76,0.61,0.63,0.67,0.66,0.85,0.61,0.99,0.88,0.71,0.76,0.68,0.63,0.81,0.72,0.67,0.78,0.82,0.7,0.8,0.85,0.83,0.64,0.83,0.76,0.79,0.89,0.93,0.76,0.78,0.74,0.0,0.66,0.84,0.74,0.79,0.76,0.0,0.79,0.82,0.75,0.73,0.62,0.72,0.58,0.77,0.68,0.0,0.89,0.9,0.71,0.88,0.79,0.7,0.81,0.74,0.81,0.84,0.68,0.8,0.78,0.74,0.65,0.81,0.78,0.74,0.75,0.76,0.67,0.87,0.86,0.73,0.7,0.7,0.71,0.74,0.72,0.75,0.83,0.12,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.81,0.0,0.2,0.0,99.96
02/11/2022,0.93,0.81,0.67,0.0,0.58,0.57,0.72,0.59,0.62,0.7,0.73,0.92,0.71,0.67,0.9,0.6,0.68,0.56,0.64,0.73,0.7,0.69,0.78,0.71,0.0,0.73,0.59,0.7,0.65,0.63,0.65,0.85,0.62,0.64,0.86,0.62,0.67,0.9,0.74,0.68,0.61,0.7,0.72,0.62,0.66,0.69,0.61,0.66,0.64,0.69,0.72,0.71,0.9,0.78,0.57,0.72,0.62,0.83,0.65,0.76,0.77,0.61,0.64,0.67,0.66,0.83,0.61,0.96,0.86,0.71,0.77,0.7,0.65,0.81,0.72,0.67,0.79,0.84,0.69,0.81,0.85,0.85,0.63,0.84,0.77,0.8,0.88,0.89,0.77,0.79,0.74,0.0,0.66,0.83,0.74,0.78,0.76,0.0,0.8,0.81,0.74,0.73,0.61,0.73,0.56,0.77,0.68,0.0,0.87,0.88,0.71,0.88,0.8,0.71,0.81,0.73,0.81,0.85,0.68,0.82,0.77,0.73,0.64,0.82,0.8,0.75,0.74,0.78,0.66,0.88,0.87,0.75,0.74,0.71,0.73,0.77,0.74,0.76,0.82,0.12,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.78,0.0,0.2,0.0,100.04
02/14/2022,0.96,0.85,0.68,0.0,0.63,0.56,0.69,0.59,0.62,0.71,0.73,0.95,0.72,0.68,0.91,0.58,0.66,0.55,0.63,0.73,0.7,0.7,0.76,0.72,0.0,0.73,0.59,0.69,0.61,0.63,0.63,0.85,0.61,0.66,0.87,0.62,0.67,0.9,0.73,0.67,0.61,0.69,0.72,0.65,0.68,0.7,0.61,0.66,0.63,0.69,0.71,0.7,0.91,0.75,0.56,0.72,0.61,0.82,0.67,0.76,0.76,0.62,0.65,0.67,0.64,0.84,0.6,0.98,0.85,0.7,0.77,0.69,0.65,0.81,0.72,0.66,0.81,0.84,0.69,0.8,0.85,0.85,0.63,0.83,0.76,0.79,0.9,0.91,0.76,0.81,0.74,0.0,0.64,0.82,0.73,0.77,0.73,0.0,0.82,0.81,0.74,0.7,0.61,0.7,0.55,0.75,0.68,0.0,0.89,0.91,0.69,0.9,0.79,0.72,0.8,0.71,0.8,0.84,0.68,0.81,0.75,0.72,0.63,0.82,0.8,0.76,0.72,0.77,0.67,0.87,0.9,0.74,0.75,0.74,0.77,0.83,0.78,0.77,0.78,0.12,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.8,0.0,0.21,0.0,100.07
02/15/2022,0.96,0.85,0.68,0.0,0.63,0.56,0.69,0.59,0.62,0.71,0.73,0.95,0.72,0.68,0.91,0.58,0.66,0.55,0.63,0.73,0.7,0.7,0.76,0.72,0.0,0.73,0.59,0.69,0.61,0.63,0.63,0.85,0.61,0.66,0.87,0.62,0.67,0.9,0.73,0.67,0.61,0.69,0.72,0.65,0.68,0.7,0.61,0.66,0.63,0.69,0.71,0.7,0.91,0.75,0.56,0.72,0.61,0.82,0.67,0.76,0.76,0.62,0.65,0.67,0.64,0.84,0.6,0.98,0.85,0.7,0.77,0.69,0.65,0.81,0.72,0.66,0.81,0.84,0.69,0.8,0.85,0.85,0.63,0.83,0.76,0.79,0.9,0.91,0.76,0.81,0.74,0.0,0.64,0.82,0.73,0.77,0.73,0.0,0.82,0.81,0.74,0.7,0.61,0.7,0.55,0.75,0.68,0.0,0.89,0.91,0.69,0.9,0.79,0.72,0.8,0.71,0.8,0.84,0.68,0.81,0.75,0.72,0.63,0.82,0.8,0.76,0.72,0.77,0.67,0.87,0.9,0.74,0.75,0.74,0.77,0.83,0.78,0.77,0.78,0.12,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.21,100.07
02/16/2022,0.96,0.85,0.68,0.0,0.63,0.56,0.69,0.59,0.62,0.71,0.73,0.95,0.72,0.68,0.91,0.58,0.66,0.55,0.63,0.73,0.7,0.7,0.76,0.72,0.0,0.73,0.59,0.69,0.61,0.63,0.63,0.85,0.61,0.66,0.87,0.62,0.67,0.9,0.73,0.67,0.61,0.69,0.72,0.65,0.68,0.7,0.61,0.66,0.63,0.69,0.71,0.7,0.91,0.75,0.56,0.72,0.61,0.82,0.67,0.76,0.76,0.62,0.65,0.67,0.64,0.84,0.6,0.98,0.85,0.7,0.77,0.69,0.65,0.81,0.72,0.66,0.81,0.84,0.69,0.8,0.85,0.85,0.63,0.83,0.76,0.79,0.9,0.91,0.76,0.81,0.74,0.0,0.64,0.82,0.73,0.77,0.73,0.0,0.82,0.81,0.74,0.7,0.61,0.7,0.55,0.75,0.68,0.0,0.89,0.91,0.69,0.9,0.79,0.72,0.8,0.71,0.8,0.84,0.68,0.81,0.75,0.72,0.63,0.82,0.8,0.76,0.72,0.77,0.67,0.87,0.9,0.74,0.75,0.74,0.77,0.83,0.78,0.77,0.78,0.12,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.21,100.07
02/17/2022,1.02,0.89,0.68,0.0,0.61,0.56,0.7,0.58,0.59,0.7,0.72,0.99,0.71,0.65,0.93,0.56,0.66,0.55,0.62,0.7,0.69,0.7,0.74,0.74,0.0,0.73,0.59,0.68,0.59,0.61,0.62,0.89,0.6,0.64,0.91,0.59,0.67,0.92,0.73,0.67,0.61,0.68,0.72,0.64,0.67,0.7,0.6,0.63,0.63,0.68,0.69,0.7,0.95,0.76,0.55,0.7,0.61,0.81,0.64,0.75,0.76,0.62,0.65,0.66,0.63,0.85,0.59,1.02,0.89,0.7,0.77,0.69,0.64,0.81,0.72,0.65,0.81,0.83,0.68,0.8,0.89,0.84,0.62,0.83,0.76,0.78,0.92,0.93,0.76,0.79,0.74,0.0,0.64,0.84,0.73,0.79,0.75,0.0,0.82,0.81,0.74,0.71,0.59,0.72,0.56,0.76,0.67,0.0,0.93,0.94,0.68,0.87,0.79,0.7,0.81,0.73,0.81,0.83,0.65,0.81,0.76,0.72,0.64,0.82,0.79,0.76,0.72,0.78,0.66,0.88,0.93,0.71,0.71,0.72,0.77,0.81,0.76,0.78,0.83,0.13,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.21,100.04
02/18/2022,0.95,0.84,0.66,0.0,0.6,0.56,0.69,0.59,0.62,0.67,0.73,0.92,0.72,0.68,0.89,0.58,0.66,0.55,0.63,0.73,0.68,0.72,0.76,0.72,0.0,0.74,0.59,0.72,0.61,0.61,0.63,0.85,0.61,0.67,0.86,0.61,0.67,0.9,0.72,0.68,0.62,0.69,0.72,0.67,0.68,0.71,0.61,0.62,0.63,0.72,0.68,0.7,0.9,0.74,0.55,0.72,0.62,0.81,0.66,0.75,0.77,0.63,0.66,0.69,0.63,0.83,0.59,0.99,0.86,0.69,0.79,0.69,0.67,0.81,0.73,0.66,0.83,0.84,0.68,0.8,0.84,0.86,0.65,0.84,0.74,0.8,0.89,0.88,0.76,0.82,0.74,0.0,0.65,0.82,0.72,0.77,0.73,0.0,0.84,0.81,0.75,0.7,0.6,0.71,0.55,0.75,0.68,0.0,0.89,0.91,0.67,0.93,0.8,0.72,0.8,0.73,0.8,0.84,0.64,0.83,0.75,0.7,0.64,0.83,0.82,0.77,0.7,0.79,0.67,0.88,0.9,0.75,0.76,0.74,0.78,0.83,0.78,0.78,0.82,0.05,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.21,100.0
02/21/2022,0.95,0.86,0.66,0.0,0.57,0.55,0.68,0.58,0.61,0.67,0.71,0.99,0.71,0.66,0.91,0.58,0.66,0.54,0.62,0.74,0.68,0.72,0.74,0.72,0.0,0.73,0.59,0.71,0.6,0.6,0.63,0.9,0.6,0.66,0.94,0.6,0.65,0.91,0.71,0.68,0.61,0.6,0.71,0.55,0.68,0.7,0.61,0.62,0.64,0.73,0.67,0.74,0.92,0.75,0.55,0.78,0.62,0.82,0.66,0.74,0.76,0.63,0.66,0.7,0.63,0.81,0.59,1.01,0.88,0.72,0.8,0.69,0.66,0.81,0.7,0.65,0.83,0.82,0.68,0.8,0.9,0.83,0.65,0.85,0.76,0.77,0.88,0.89,0.8,0.85,0.74,0.0,0.64,0.82,0.72,0.76,0.73,0.0,0.84,0.84,0.75,0.71,0.59,0.73,0.56,0.77,0.67,0.0,0.88,0.9,0.67,0.92,0.79,0.7,0.81,0.75,0.82,0.82,0.65,0.79,0.76,0.71,0.64,0.83,0.81,0.76,0.72,0.78,0.65,0.89,0.92,0.73,0.74,0.74,0.78,0.83,0.79,0.78,0.89,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,100.0
