,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,NKE,ABBV,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMT,AMAT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,MU,BKNG,PLD,FIS,LRCX,MDLZ,MO,SYK,TMUS,CCI,ADP,GILD,TJX,COP,CI,PNC,DUK,USB,CME,CSX,EL,EQIX,GM,TFC,ATVI,CB,BDX,MMC,FDX,COF,CL,ILMN,NSC,EW,ICE,SHW,SO,ADSK,FISV,ITW,APD,ADI,BSX,REGN,D,ETN,MCO,HUM,EMR,PGR,HCA,GPN,F,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,VRTX,BIIB,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,TROW,DOW,KMB,MSCI,A,LHX,ROST,TEL,EBAY,MET,TT,CMG,EXC,SLB,ALGN,GD,CNC,DLR,SNPS,APTV,INFO,DXCM,AEP,SRE,SPG,APH,DD,EA,BAX,ORLY,ALXN,AIG,PPG,MCHP,BK,ALL,PRU,CARR,PH,STZ,CDNS,SYY,MPC,TRV,MSI,DFS,4970.T,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GEN.,FTNT,IFF,GE.,SBAC,XLNX,MTCH,n/a,SIVB,PXD,HLT,AZO,PAYX,ROK,HPQ,O,ADM,MCK,AFL,PSX,OTIS,WBA,STT,WMB,AMP,CTVA,OXY,NUE,KR,DVN,VLO,WBD,KMI,DLTR,META,MNST,ED,ELV,AJG,CTAS,ENPH,SUM
05/31/2022,6.59,5.82,2.86,1.28,1.92,1.78,1.66,1.34,1.81,1.1,1.35,1.0,1.36,0.28,0.92,1.01,0.88,0.57,0.75,0.57,0.57,1.17,0.25,0.61,0.46,0.52,0.55,0.86,0.59,0.71,0.43,0.68,0.42,0.75,0.64,0.98,0.67,0.55,0.68,0.52,0.73,0.51,0.48,0.47,0.59,0.53,0.38,0.45,0.47,0.38,0.38,0.33,0.48,0.47,0.4,0.43,0.3,0.41,0.38,0.34,0.25,0.35,0.41,0.21,0.27,0.32,0.34,0.3,0.35,0.23,0.33,0.48,0.24,0.25,0.23,0.3,0.27,0.29,0.37,0.3,0.17,0.36,0.36,0.31,0.23,0.23,0.26,0.27,0.18,0.21,0.25,0.28,0.23,0.22,0.24,0.27,0.23,0.22,0.42,0.25,0.21,0.25,0.2,0.2,0.2,0.17,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.11,0.16,0.18,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.17,0.21,0.2,0.16,0.14,0.17,0.15,0.2,0.15,0.0,0.15,0.0,0.0,0.15,0.18,0.2,0.17,0.16,0.12,0.2,0.0,0.15,0.16,0.13,0.0,0.23,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.13,0.0,0.12,0.0,0.14,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.17,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.11,0.12,0.11,0.0,0.12,0.11,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03
06/01/2022,6.59,5.82,2.86,1.28,1.92,1.78,1.66,1.34,1.81,1.1,1.35,1.0,1.36,0.28,0.92,1.01,0.88,0.57,0.75,0.57,0.57,1.17,0.25,0.61,0.46,0.52,0.55,0.86,0.59,0.71,0.43,0.68,0.42,0.75,0.64,0.98,0.67,0.55,0.68,0.52,0.73,0.51,0.48,0.47,0.59,0.53,0.38,0.45,0.47,0.38,0.38,0.33,0.48,0.47,0.4,0.43,0.3,0.41,0.38,0.34,0.25,0.35,0.41,0.21,0.27,0.32,0.34,0.3,0.35,0.23,0.33,0.48,0.24,0.25,0.23,0.3,0.27,0.29,0.37,0.3,0.17,0.36,0.36,0.31,0.23,0.23,0.26,0.27,0.18,0.21,0.25,0.28,0.23,0.22,0.24,0.27,0.23,0.22,0.42,0.25,0.21,0.25,0.2,0.2,0.2,0.17,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.11,0.16,0.18,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.17,0.21,0.2,0.16,0.14,0.17,0.15,0.2,0.15,0.0,0.15,0.0,0.0,0.15,0.18,0.2,0.17,0.16,0.12,0.2,0.0,0.15,0.16,0.13,0.0,0.23,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.13,0.0,0.12,0.0,0.14,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.17,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.11,0.12,0.11,0.0,0.12,0.11,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03
06/02/2022,6.59,5.82,2.86,1.28,1.92,1.78,1.66,1.34,1.81,1.1,1.35,1.0,1.36,0.28,0.92,1.01,0.88,0.57,0.75,0.57,0.57,1.17,0.25,0.61,0.46,0.52,0.55,0.86,0.59,0.71,0.43,0.68,0.42,0.75,0.64,0.98,0.67,0.55,0.68,0.52,0.73,0.51,0.48,0.47,0.59,0.53,0.38,0.45,0.47,0.38,0.38,0.33,0.48,0.47,0.4,0.43,0.3,0.41,0.38,0.34,0.25,0.35,0.41,0.21,0.27,0.32,0.34,0.3,0.35,0.23,0.33,0.48,0.24,0.25,0.23,0.3,0.27,0.29,0.37,0.3,0.17,0.36,0.36,0.31,0.23,0.23,0.26,0.27,0.18,0.21,0.25,0.28,0.23,0.22,0.24,0.27,0.23,0.22,0.42,0.25,0.21,0.25,0.2,0.2,0.2,0.17,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.11,0.16,0.18,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.17,0.21,0.2,0.16,0.14,0.17,0.15,0.2,0.15,0.0,0.15,0.0,0.0,0.15,0.18,0.2,0.17,0.16,0.12,0.2,0.0,0.15,0.16,0.13,0.0,0.23,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.13,0.0,0.12,0.0,0.14,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.17,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.11,0.12,0.11,0.0,0.12,0.11,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03
06/03/2022,6.59,5.82,2.86,1.28,1.92,1.78,1.66,1.34,1.81,1.1,1.35,1.0,1.36,0.28,0.92,1.01,0.88,0.57,0.75,0.57,0.57,1.17,0.25,0.61,0.46,0.52,0.55,0.86,0.59,0.71,0.43,0.68,0.42,0.75,0.64,0.98,0.67,0.55,0.68,0.52,0.73,0.51,0.48,0.47,0.59,0.53,0.38,0.45,0.47,0.38,0.38,0.33,0.48,0.47,0.4,0.43,0.3,0.41,0.38,0.34,0.25,0.35,0.41,0.21,0.27,0.32,0.34,0.3,0.35,0.23,0.33,0.48,0.24,0.25,0.23,0.3,0.27,0.29,0.37,0.3,0.17,0.36,0.36,0.31,0.23,0.23,0.26,0.27,0.18,0.21,0.25,0.28,0.23,0.22,0.24,0.27,0.23,0.22,0.42,0.25,0.21,0.25,0.2,0.2,0.2,0.17,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.11,0.16,0.18,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.17,0.21,0.2,0.16,0.14,0.17,0.15,0.2,0.15,0.0,0.15,0.0,0.0,0.15,0.18,0.2,0.17,0.16,0.12,0.2,0.0,0.15,0.16,0.13,0.0,0.23,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.13,0.0,0.12,0.0,0.14,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.17,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.15,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.11,0.12,0.11,0.0,0.12,0.11,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03
06/06/2022,6.63,5.82,3.11,1.3,2.0,1.85,1.63,1.38,1.83,1.1,1.32,1.01,1.31,0.29,0.9,1.0,0.89,0.57,0.74,0.59,0.56,1.17,0.26,0.61,0.52,0.52,0.55,0.84,0.59,0.7,0.43,0.65,0.45,0.73,0.64,0.96,0.64,0.55,0.67,0.51,0.68,0.5,0.49,0.46,0.61,0.53,0.37,0.47,0.47,0.38,0.38,0.33,0.48,0.46,0.41,0.44,0.29,0.39,0.37,0.34,0.26,0.34,0.41,0.22,0.28,0.31,0.34,0.29,0.36,0.22,0.34,0.5,0.24,0.24,0.23,0.29,0.29,0.29,0.36,0.3,0.17,0.34,0.34,0.3,0.23,0.24,0.28,0.27,0.18,0.21,0.25,0.28,0.22,0.23,0.23,0.27,0.23,0.22,0.42,0.24,0.21,0.24,0.2,0.21,0.2,0.17,0.18,0.16,0.19,0.17,0.26,0.2,0.23,0.15,0.15,0.19,0.11,0.17,0.18,0.16,0.18,0.23,0.13,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.16,0.15,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.17,0.19,0.17,0.17,0.12,0.19,0.0,0.15,0.15,0.13,0.11,0.23,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.13,0.0,0.12,0.0,0.13,0.0,0.11,0.14,0.18,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.13,0.12,0.17,0.12,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.14,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.11,0.12,0.11,0.0,0.12,0.0,0.14,0.13,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.13,0.17,0.0,0.0,0.14,0.15,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.18
06/07/2022,6.48,5.82,3.08,1.27,1.98,1.83,1.64,1.35,1.69,1.11,1.34,1.01,1.31,0.29,0.92,1.01,0.89,0.57,0.74,0.58,0.56,1.21,0.25,0.61,0.52,0.51,0.55,0.86,0.59,0.7,0.43,0.66,0.44,0.75,0.63,0.98,0.65,0.55,0.67,0.51,0.69,0.5,0.49,0.46,0.61,0.53,0.37,0.46,0.47,0.39,0.38,0.33,0.49,0.47,0.41,0.44,0.29,0.4,0.38,0.33,0.26,0.34,0.41,0.22,0.27,0.31,0.35,0.29,0.36,0.22,0.35,0.5,0.24,0.24,0.22,0.3,0.28,0.29,0.36,0.3,0.17,0.34,0.34,0.31,0.23,0.22,0.28,0.27,0.18,0.21,0.25,0.28,0.22,0.23,0.23,0.27,0.23,0.21,0.44,0.24,0.21,0.25,0.2,0.21,0.2,0.18,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.0,0.17,0.17,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.16,0.15,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.18,0.2,0.17,0.17,0.12,0.2,0.0,0.15,0.16,0.13,0.11,0.24,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.13,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.13,0.12,0.18,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.14,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.16,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12
06/08/2022,6.48,5.82,3.08,1.27,1.98,1.83,1.64,1.35,1.69,1.11,1.34,1.01,1.31,0.29,0.92,1.01,0.89,0.57,0.74,0.58,0.56,1.21,0.25,0.61,0.52,0.51,0.55,0.86,0.59,0.7,0.43,0.66,0.44,0.75,0.63,0.98,0.65,0.55,0.67,0.51,0.69,0.5,0.49,0.46,0.61,0.53,0.37,0.46,0.47,0.39,0.38,0.33,0.49,0.47,0.41,0.44,0.29,0.4,0.38,0.33,0.26,0.34,0.41,0.22,0.27,0.31,0.35,0.29,0.36,0.22,0.35,0.5,0.24,0.24,0.22,0.3,0.28,0.29,0.36,0.3,0.17,0.34,0.34,0.31,0.23,0.22,0.28,0.27,0.18,0.21,0.25,0.28,0.22,0.23,0.23,0.27,0.23,0.21,0.44,0.24,0.21,0.25,0.2,0.21,0.2,0.18,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.0,0.17,0.17,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.16,0.15,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.18,0.2,0.17,0.17,0.12,0.2,0.0,0.15,0.16,0.13,0.11,0.24,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.13,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.13,0.12,0.18,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.14,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.16,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12
06/09/2022,6.48,5.82,3.08,1.27,1.98,1.83,1.64,1.35,1.69,1.11,1.34,1.01,1.31,0.29,0.92,1.01,0.89,0.57,0.74,0.58,0.56,1.21,0.25,0.61,0.52,0.51,0.55,0.86,0.59,0.7,0.43,0.66,0.44,0.75,0.63,0.98,0.65,0.55,0.67,0.51,0.69,0.5,0.49,0.46,0.61,0.53,0.37,0.46,0.47,0.39,0.38,0.33,0.49,0.47,0.41,0.44,0.29,0.4,0.38,0.33,0.26,0.34,0.41,0.22,0.27,0.31,0.35,0.29,0.36,0.22,0.35,0.5,0.24,0.24,0.22,0.3,0.28,0.29,0.36,0.3,0.17,0.34,0.34,0.31,0.23,0.22,0.28,0.27,0.18,0.21,0.25,0.28,0.22,0.23,0.23,0.27,0.23,0.21,0.44,0.24,0.21,0.25,0.2,0.21,0.2,0.18,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.15,0.15,0.19,0.0,0.17,0.17,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.16,0.15,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.18,0.2,0.17,0.17,0.12,0.2,0.0,0.15,0.16,0.13,0.11,0.24,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.13,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.13,0.12,0.18,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.14,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.16,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12
06/10/2022,6.49,5.77,3.13,1.29,2.01,1.86,1.64,1.35,1.71,1.1,1.33,1.01,1.32,0.29,0.91,1.0,0.89,0.56,0.74,0.58,0.55,1.2,0.25,0.62,0.52,0.51,0.55,0.86,0.59,0.7,0.43,0.66,0.44,0.74,0.62,0.98,0.65,0.55,0.66,0.51,0.69,0.5,0.48,0.44,0.6,0.53,0.37,0.45,0.47,0.39,0.38,0.33,0.49,0.47,0.41,0.45,0.29,0.4,0.38,0.33,0.26,0.34,0.42,0.22,0.28,0.31,0.35,0.29,0.37,0.22,0.35,0.5,0.24,0.24,0.22,0.29,0.28,0.29,0.36,0.29,0.17,0.34,0.35,0.31,0.23,0.23,0.28,0.27,0.18,0.21,0.25,0.28,0.22,0.23,0.23,0.26,0.22,0.21,0.44,0.24,0.21,0.24,0.2,0.21,0.2,0.18,0.18,0.16,0.19,0.17,0.26,0.21,0.23,0.16,0.15,0.19,0.0,0.17,0.17,0.16,0.19,0.23,0.13,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.16,0.15,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.17,0.2,0.17,0.18,0.12,0.19,0.0,0.15,0.15,0.13,0.11,0.24,0.12,0.16,0.14,0.0,0.14,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.13,0.0,0.11,0.14,0.19,0.0,0.15,0.14,0.11,0.14,0.0,0.0,0.0,0.15,0.15,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.13,0.12,0.18,0.12,0.0,0.0,0.0,0.11,0.11,0.12,0.0,0.14,0.14,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.11,0.12,0.12,0.0,0.12,0.11,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.13,0.18,0.0,0.0,0.14,0.16,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.09
06/17/2022,6.53,5.87,2.93,0.0,2.05,1.91,1.59,1.29,1.82,1.06,1.39,1.01,1.36,0.28,0.91,0.99,0.87,0.54,0.71,0.55,0.57,1.25,0.25,0.64,0.52,0.49,0.58,0.85,0.58,0.72,0.43,0.68,0.45,0.76,0.63,0.99,0.67,0.55,0.68,0.53,0.72,0.46,0.49,0.45,0.63,0.56,0.37,0.46,0.47,0.4,0.39,0.34,0.48,0.5,0.42,0.45,0.29,0.41,0.38,0.33,0.27,0.34,0.43,0.23,0.27,0.31,0.35,0.27,0.38,0.22,0.35,0.45,0.24,0.24,0.22,0.28,0.29,0.29,0.37,0.29,0.17,0.35,0.35,0.31,0.23,0.21,0.25,0.27,0.18,0.2,0.26,0.26,0.21,0.23,0.21,0.27,0.23,0.21,0.44,0.25,0.2,0.24,0.19,0.22,0.2,0.18,0.18,0.15,0.19,0.18,0.27,0.21,0.23,0.18,0.14,0.19,0.0,0.17,0.17,0.17,0.17,0.22,0.12,0.17,0.17,0.16,0.25,0.16,0.19,0.19,0.16,0.13,0.17,0.16,0.2,0.14,0.0,0.15,0.0,0.0,0.14,0.17,0.21,0.17,0.17,0.12,0.2,0.0,0.17,0.16,0.13,0.11,0.23,0.12,0.15,0.14,0.0,0.13,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.14,0.0,0.11,0.13,0.18,0.0,0.16,0.14,0.11,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.12,0.13,0.13,0.18,0.12,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.14,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.18,0.0,0.13,0.12,0.0,0.12,0.11,0.14,0.14,0.0,0.15,0.0,0.0,0.0,0.12,0.0,0.13,0.17,0.0,0.0,0.13,0.16,0.0,0.11,0.11,1.22,0.0,0.0,0.0,0.0,0.0,0.0,83.38
06/20/2022,6.48,5.9,2.92,0.0,2.05,1.91,1.58,1.25,1.72,1.08,1.44,1.01,1.38,0.27,0.92,1.03,0.86,0.55,0.73,0.55,0.55,1.24,0.25,0.66,0.51,0.49,0.59,0.86,0.58,0.74,0.44,0.7,0.44,0.79,0.64,0.96,0.69,0.55,0.66,0.55,0.74,0.47,0.49,0.45,0.64,0.57,0.38,0.44,0.49,0.4,0.4,0.35,0.48,0.51,0.43,0.45,0.3,0.42,0.37,0.33,0.26,0.34,0.43,0.24,0.27,0.31,0.35,0.26,0.39,0.22,0.34,0.43,0.24,0.23,0.22,0.27,0.28,0.29,0.38,0.29,0.16,0.36,0.35,0.32,0.24,0.2,0.24,0.27,0.18,0.19,0.26,0.27,0.21,0.23,0.21,0.27,0.23,0.22,0.43,0.26,0.2,0.25,0.2,0.24,0.21,0.17,0.18,0.15,0.2,0.19,0.26,0.22,0.23,0.18,0.14,0.2,0.0,0.17,0.18,0.17,0.17,0.23,0.12,0.17,0.16,0.17,0.24,0.16,0.19,0.19,0.16,0.13,0.17,0.16,0.21,0.13,0.0,0.14,0.0,0.0,0.14,0.18,0.21,0.17,0.16,0.12,0.2,0.0,0.17,0.17,0.13,0.11,0.23,0.12,0.15,0.15,0.0,0.13,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.14,0.0,0.11,0.13,0.17,0.0,0.16,0.14,0.11,0.14,0.0,0.0,0.0,0.14,0.15,0.0,0.12,0.0,0.12,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.12,0.13,0.13,0.17,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.14,0.13,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.18,0.0,0.13,0.12,0.0,0.11,0.12,0.14,0.15,0.0,0.14,0.0,0.0,0.0,0.12,0.0,0.13,0.16,0.0,0.11,0.13,0.16,0.0,0.0,0.11,1.19,0.0,0.0,0.0,0.0,0.0,0.0,83.58
06/21/2022,6.54,5.96,2.98,0.0,2.07,1.92,1.58,1.27,1.75,1.07,1.43,1.01,1.37,0.27,0.91,1.02,0.86,0.55,0.73,0.55,0.56,1.17,0.25,0.66,0.52,0.48,0.59,0.84,0.58,0.74,0.44,0.7,0.44,0.78,0.63,0.92,0.69,0.56,0.66,0.54,0.74,0.48,0.49,0.45,0.64,0.56,0.38,0.44,0.49,0.4,0.4,0.34,0.48,0.52,0.42,0.45,0.3,0.42,0.37,0.34,0.27,0.33,0.43,0.24,0.27,0.3,0.35,0.26,0.39,0.21,0.33,0.43,0.24,0.23,0.22,0.28,0.28,0.29,0.37,0.29,0.17,0.36,0.35,0.31,0.24,0.2,0.25,0.26,0.18,0.19,0.26,0.27,0.21,0.24,0.22,0.27,0.24,0.22,0.39,0.25,0.21,0.24,0.2,0.23,0.21,0.18,0.18,0.15,0.2,0.19,0.26,0.22,0.23,0.18,0.14,0.2,0.0,0.17,0.18,0.16,0.17,0.22,0.12,0.17,0.16,0.17,0.24,0.16,0.2,0.19,0.16,0.13,0.18,0.15,0.21,0.13,0.0,0.14,0.0,0.0,0.13,0.17,0.21,0.17,0.16,0.12,0.21,0.0,0.17,0.16,0.13,0.11,0.21,0.12,0.15,0.15,0.0,0.13,0.13,0.0,0.11,0.14,0.0,0.12,0.0,0.14,0.0,0.11,0.13,0.17,0.0,0.15,0.14,0.12,0.15,0.0,0.0,0.0,0.14,0.14,0.0,0.12,0.0,0.12,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.12,0.13,0.13,0.16,0.13,0.11,0.0,0.0,0.11,0.11,0.13,0.0,0.14,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.16,0.0,0.13,0.12,0.0,0.12,0.12,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.0,0.12,0.16,0.0,0.0,0.12,0.15,0.0,0.0,0.11,1.21,0.0,0.0,0.0,0.0,0.0,0.0,83.54
