,KO,PEP,PG,PM,MDLZ,SBUX,MCD,MO,GIS,MNST,CL,HSY,ADM,KDP,EQIX,SYY,KHC,CMG,STZ,BF.B,ZTS,K,TSN,CAG,BLL,MKC,SJM,YUM,XTSLA,HRL,CPB,CLX,IFF,CHD,LW,CCK,YUMC,TAP,POST,BG,KMB,SAM,BYND,DAR,ELAN,INGR,FRPT,HAIN,BERY,USFD,GPK,CHG.BK,LANC,COLD,AGCO,ECL,MIDD,PFGC,THS,FLO,SON,SMPL,SMG,BF.A,DRI,NEOG,PRMW.TO,HLF,BGS,CELH,JJSF,SAFM,CASY,BCPC,SXT,COKE,COTY,DPZ,ENR,AMCR,MED,JBT,WEN,SLGN,SEE,PKG,WING,MAT,FIZZ,OI,HELE,PBH,SFM,MOS,TWNK,EXLS,SHAK,CNNE,CORE,JACK,BRBR,TXRH,JBSS,UNFI,CBRL,CAKE,MGPI,EPC,NWL,CALM,UVV,CVGW,WW,PPC,PRGO,WDFC,FDP,ATR,VGR,TR,SEB,BJRI,JEF,ACCO,USD,127.HK,n/a,BISXX,DOUG WI,DOUG,SUM
01/03/2022,11.58,11.08,8.57,4.52,4.54,4.29,4.76,3.69,3.22,2.71,2.14,1.94,1.86,1.67,1.6,1.44,1.25,1.51,1.42,1.17,1.52,1.17,1.36,1.06,1.31,1.18,0.98,0.93,0.39,0.68,0.55,0.56,0.56,0.67,0.44,0.58,0.38,0.4,0.44,0.49,0.44,0.21,0.15,0.34,0.24,0.28,0.15,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,99.98
01/03/2022,11.59,11.08,8.56,4.53,4.55,4.29,4.75,3.68,3.22,2.72,2.14,1.95,1.87,1.67,1.59,1.44,1.25,1.51,1.42,1.17,1.5,1.17,1.37,1.07,1.32,1.19,0.97,0.93,0.38,0.68,0.56,0.56,0.57,0.68,0.44,0.58,0.38,0.4,0.44,0.49,0.44,0.2,0.15,0.35,0.24,0.28,0.14,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,100.03
01/03/2022,11.59,11.08,8.56,4.53,4.55,4.29,4.75,3.68,3.22,2.72,2.14,1.95,1.87,1.67,1.59,1.44,1.25,1.51,1.42,1.17,1.5,1.17,1.37,1.07,1.32,1.19,0.97,0.93,0.38,0.68,0.56,0.56,0.57,0.68,0.44,0.58,0.38,0.4,0.44,0.49,0.44,0.2,0.15,0.35,0.24,0.28,0.14,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,100.03
01/04/2022,11.59,11.08,8.56,4.53,4.55,4.29,4.75,3.68,3.22,2.72,2.14,1.95,1.87,1.67,1.59,1.44,1.25,1.51,1.42,1.17,1.5,1.17,1.37,1.07,1.32,1.19,0.97,0.93,0.38,0.68,0.56,0.56,0.57,0.68,0.44,0.58,0.38,0.4,0.44,0.49,0.44,0.2,0.15,0.35,0.24,0.28,0.14,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,100.03
01/05/2022,11.59,11.08,8.56,4.53,4.55,4.29,4.75,3.68,3.22,2.72,2.14,1.95,1.87,1.67,1.59,1.44,1.25,1.51,1.42,1.17,1.5,1.17,1.37,1.07,1.32,1.19,0.97,0.93,0.38,0.68,0.56,0.56,0.57,0.68,0.44,0.58,0.38,0.4,0.44,0.49,0.44,0.2,0.15,0.35,0.24,0.28,0.14,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,100.03
01/06/2022,11.63,11.05,8.54,4.58,4.53,4.29,4.76,3.73,3.22,2.74,2.13,1.95,1.88,1.67,1.57,1.45,1.26,1.46,1.43,1.15,1.44,1.17,1.38,1.06,1.28,1.18,0.98,0.92,0.38,0.69,0.56,0.57,0.56,0.67,0.44,0.57,0.38,0.41,0.45,0.49,0.44,0.21,0.15,0.35,0.24,0.28,0.14,0.26,0.26,0.22,0.22,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.17,0.13,0.14,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.13,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.0,100.01
01/07/2022,11.77,11.02,8.53,4.58,4.55,4.18,4.74,3.79,3.23,2.76,2.13,1.96,1.91,1.68,1.53,1.48,1.28,1.42,1.43,1.14,1.38,1.18,1.4,1.06,1.23,1.18,0.99,0.92,0.38,0.68,0.56,0.57,0.56,0.67,0.43,0.56,0.38,0.42,0.45,0.49,0.44,0.2,0.14,0.35,0.24,0.28,0.14,0.26,0.26,0.22,0.22,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.17,0.13,0.14,0.15,0.14,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.09,0.08,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.05,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.27,0.0,0.01,0.0,99.98
01/10/2022,11.83,11.08,8.51,4.64,4.62,4.07,4.77,3.81,3.27,2.7,2.12,1.98,1.91,1.69,1.46,1.46,1.28,1.4,1.38,1.11,1.34,1.19,1.42,1.05,1.25,1.19,1.01,0.91,0.34,0.69,0.57,0.58,0.54,0.68,0.47,0.57,0.38,0.43,0.45,0.5,0.44,0.2,0.15,0.33,0.23,0.29,0.13,0.25,0.26,0.21,0.22,0.0,0.16,0.15,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.13,0.15,0.12,0.14,0.11,0.12,0.13,0.12,0.15,0.13,0.18,0.11,0.11,0.09,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.09,0.08,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.36,0.0,0.01,0.0,99.98
01/11/2022,11.8,11.09,8.51,4.73,4.63,3.94,4.73,3.86,3.27,2.66,2.12,1.97,1.93,1.69,1.46,1.47,1.3,1.38,1.39,1.09,1.3,1.21,1.43,1.08,1.24,1.18,1.03,0.9,0.52,0.7,0.59,0.58,0.53,0.68,0.48,0.57,0.38,0.44,0.46,0.51,0.44,0.21,0.15,0.33,0.23,0.29,0.13,0.25,0.26,0.22,0.22,0.0,0.17,0.15,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.12,0.15,0.11,0.15,0.1,0.12,0.13,0.12,0.15,0.13,0.18,0.11,0.11,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,100.02
01/12/2022,11.8,11.09,8.51,4.73,4.63,3.94,4.73,3.86,3.27,2.66,2.12,1.97,1.93,1.69,1.46,1.47,1.3,1.38,1.39,1.09,1.3,1.21,1.43,1.08,1.24,1.18,1.03,0.9,0.52,0.7,0.59,0.58,0.53,0.68,0.48,0.57,0.38,0.44,0.46,0.51,0.44,0.21,0.15,0.33,0.23,0.29,0.13,0.25,0.26,0.22,0.22,0.0,0.17,0.15,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.12,0.15,0.11,0.15,0.1,0.12,0.13,0.12,0.15,0.13,0.18,0.11,0.11,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,100.02
01/13/2022,11.88,11.15,8.43,4.8,4.62,3.9,4.7,3.94,3.3,2.63,2.11,1.97,1.94,1.7,1.44,1.46,1.3,1.34,1.4,1.06,1.31,1.22,1.43,1.07,1.23,1.17,1.03,0.9,0.52,0.7,0.59,0.58,0.53,0.68,0.47,0.57,0.37,0.43,0.46,0.51,0.45,0.21,0.15,0.33,0.24,0.29,0.13,0.25,0.26,0.22,0.22,0.0,0.17,0.15,0.16,0.19,0.19,0.19,0.16,0.19,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.11,0.15,0.09,0.12,0.13,0.12,0.15,0.13,0.17,0.1,0.11,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.06,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,100.01
01/14/2022,11.89,11.15,8.34,4.84,4.64,3.83,4.66,3.86,3.29,2.69,2.1,1.96,1.96,1.72,1.45,1.44,1.31,1.37,1.43,1.08,1.32,1.21,1.43,1.06,1.23,1.18,1.02,0.88,0.64,0.7,0.58,0.58,0.55,0.67,0.48,0.58,0.38,0.43,0.46,0.51,0.44,0.2,0.16,0.34,0.24,0.29,0.15,0.25,0.26,0.22,0.22,0.0,0.17,0.15,0.16,0.19,0.19,0.2,0.16,0.19,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.12,0.15,0.1,0.12,0.13,0.12,0.15,0.13,0.18,0.1,0.11,0.09,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.07,0.08,0.08,0.08,0.05,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,100.03
01/17/2022,11.95,11.14,8.31,4.88,4.65,3.77,4.64,3.91,3.3,2.68,2.08,1.99,1.97,1.75,1.41,1.48,1.31,1.3,1.4,1.08,1.28,1.21,1.47,1.08,1.25,1.18,1.03,0.86,0.63,0.7,0.59,0.59,0.55,0.68,0.48,0.59,0.37,0.43,0.46,0.52,0.44,0.2,0.16,0.33,0.23,0.29,0.15,0.24,0.26,0.23,0.22,0.0,0.16,0.15,0.17,0.18,0.19,0.2,0.16,0.19,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.12,0.15,0.09,0.12,0.13,0.12,0.15,0.13,0.18,0.1,0.11,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.09,0.07,0.07,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,100.03
01/18/2022,12.01,11.2,8.36,4.93,4.67,3.67,4.56,3.94,3.34,2.54,2.1,2.01,1.98,1.78,1.4,1.46,1.32,1.29,1.4,1.09,1.27,1.22,1.47,1.09,1.24,1.18,1.04,0.85,0.63,0.69,0.59,0.6,0.55,0.69,0.47,0.59,0.36,0.45,0.46,0.52,0.44,0.18,0.15,0.33,0.23,0.29,0.14,0.24,0.26,0.22,0.22,0.0,0.16,0.14,0.17,0.18,0.19,0.2,0.16,0.2,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.12,0.15,0.09,0.12,0.13,0.12,0.14,0.13,0.18,0.09,0.1,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.09,0.08,0.07,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,100.01
01/19/2022,12.01,11.2,8.36,4.93,4.67,3.67,4.56,3.94,3.34,2.54,2.1,2.01,1.98,1.78,1.4,1.46,1.32,1.29,1.4,1.09,1.27,1.22,1.47,1.09,1.24,1.18,1.04,0.85,0.63,0.69,0.59,0.6,0.55,0.69,0.47,0.59,0.36,0.45,0.46,0.52,0.44,0.18,0.15,0.33,0.23,0.29,0.14,0.24,0.26,0.22,0.22,0.0,0.16,0.14,0.17,0.18,0.19,0.2,0.16,0.2,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.12,0.15,0.09,0.12,0.13,0.12,0.14,0.13,0.18,0.09,0.1,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.09,0.08,0.07,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,100.01
01/20/2022,12.01,11.2,8.36,4.93,4.67,3.67,4.56,3.94,3.34,2.54,2.1,2.01,1.98,1.78,1.4,1.46,1.32,1.29,1.4,1.09,1.27,1.22,1.47,1.09,1.24,1.18,1.04,0.85,0.63,0.69,0.59,0.6,0.55,0.69,0.47,0.59,0.36,0.45,0.46,0.52,0.44,0.18,0.15,0.33,0.23,0.29,0.14,0.24,0.26,0.22,0.22,0.0,0.16,0.14,0.17,0.18,0.19,0.2,0.16,0.2,0.14,0.16,0.13,0.13,0.15,0.12,0.15,0.12,0.15,0.09,0.12,0.13,0.12,0.14,0.13,0.18,0.09,0.1,0.09,0.11,0.07,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.08,0.08,0.09,0.08,0.07,0.04,0.06,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,100.01
01/21/2022,12.06,11.22,8.3,4.91,4.68,3.63,4.59,3.96,3.35,2.48,2.11,2.02,2.0,1.75,1.41,1.46,1.31,1.29,1.39,1.08,1.26,1.23,1.49,1.11,1.24,1.21,1.05,0.86,0.64,0.7,0.6,0.59,0.54,0.69,0.47,0.6,0.36,0.45,0.46,0.52,0.44,0.18,0.14,0.34,0.23,0.29,0.13,0.22,0.26,0.22,0.21,0.0,0.16,0.14,0.17,0.18,0.2,0.19,0.16,0.2,0.14,0.15,0.13,0.13,0.14,0.12,0.15,0.12,0.15,0.09,0.11,0.13,0.12,0.14,0.13,0.18,0.09,0.1,0.09,0.11,0.07,0.1,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.06,0.07,0.07,0.08,0.09,0.07,0.07,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,99.96
01/24/2022,12.08,11.27,8.61,4.95,4.72,3.57,4.55,3.97,3.32,2.48,2.13,2.04,1.94,1.75,1.39,1.45,1.31,1.24,1.4,1.08,1.26,1.22,1.44,1.12,1.26,1.19,1.03,0.84,0.64,0.7,0.58,0.58,0.54,0.68,0.46,0.62,0.36,0.43,0.46,0.5,0.44,0.19,0.14,0.33,0.23,0.29,0.14,0.22,0.26,0.22,0.21,0.0,0.16,0.14,0.16,0.18,0.19,0.19,0.15,0.2,0.14,0.15,0.13,0.13,0.14,0.11,0.15,0.12,0.14,0.08,0.11,0.13,0.12,0.14,0.13,0.17,0.09,0.1,0.09,0.11,0.07,0.1,0.09,0.09,0.1,0.08,0.07,0.09,0.08,0.06,0.06,0.07,0.07,0.09,0.07,0.07,0.04,0.05,0.0,0.04,0.04,0.04,0.05,0.05,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,100.0
01/25/2022,12.08,11.27,8.61,4.95,4.72,3.57,4.55,3.97,3.32,2.48,2.13,2.04,1.94,1.75,1.39,1.45,1.31,1.24,1.4,1.08,1.26,1.22,1.44,1.12,1.26,1.19,1.03,0.84,0.64,0.7,0.58,0.58,0.54,0.68,0.46,0.62,0.36,0.43,0.46,0.5,0.44,0.19,0.14,0.33,0.23,0.29,0.14,0.22,0.26,0.22,0.21,0.0,0.16,0.14,0.16,0.18,0.19,0.19,0.15,0.2,0.14,0.15,0.13,0.13,0.14,0.11,0.15,0.12,0.14,0.08,0.11,0.13,0.12,0.14,0.13,0.17,0.09,0.1,0.09,0.11,0.07,0.1,0.09,0.09,0.1,0.08,0.07,0.09,0.08,0.06,0.06,0.07,0.07,0.09,0.07,0.07,0.04,0.05,0.0,0.04,0.04,0.04,0.05,0.05,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,100.0
01/26/2022,12.03,11.3,8.65,4.99,4.77,3.59,4.58,3.97,3.35,2.46,2.14,2.05,1.94,1.74,1.38,1.44,1.31,1.21,1.38,1.08,1.25,1.23,1.43,1.12,1.23,1.2,1.04,0.85,0.7,0.7,0.59,0.59,0.53,0.69,0.45,0.6,0.36,0.43,0.45,0.5,0.45,0.18,0.14,0.32,0.23,0.29,0.13,0.22,0.25,0.21,0.21,0.0,0.16,0.14,0.16,0.16,0.19,0.18,0.15,0.2,0.14,0.15,0.12,0.13,0.14,0.11,0.15,0.12,0.14,0.08,0.11,0.13,0.12,0.14,0.12,0.17,0.09,0.1,0.09,0.11,0.07,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.08,0.06,0.06,0.07,0.08,0.08,0.07,0.07,0.04,0.05,0.0,0.04,0.04,0.04,0.05,0.05,0.03,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.01,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,99.97
