,BIIB,ALL,CINF,ALLY,LH,BRK.B,CVS,PNC,BK,AFL,AGR,DGX,KR,PGR,EXC,ETR,CFG,DHI,SJM,ACGL,CE,PEG,SRE,GM,TSN,COF,LEN,FTV,CI,ED,PPL,VZ,F,VIAC,TMUS,MS,CNC,MU,HIG,GS,INTC,VICI,FE,HUM,CMCSA,BEN,DTE,ADM,GD,PFG,VTRS,XEL,AEE,AEP,KEY,LUMN,TRV,SO,STT,GIS,MET,EIX,T,BBY,CAG,CAH,C,URI,ES,MTB,TFC,HPE,PCG,TGT,DISCA,AVB,BXP,NUE,HCA,NOC,CERN,STX,WFC,EQR,NVR,ANTM,MKL,PFE,LDOS,MDLZ,DUK,FDX,WDC,WAB,PKG,EMN,LMT,FOXA,CB,STZ,FITB,JPM,CMS,GE,WEC,HPQ,LYB,PCAR,RF,CMI,HBAN,DLTR,EXPD,SYF,AJG,CARR,EOG,RSG,UNH,WMB,HSY,KMI,IP,LHX,MOH,NTRS,VTR,EMR,PEAK,OMC,RJF,JNJ,SWK,BAC,IBM,BDX,MMM,CSX,HRL,K,USB,VMC,PH,DOW,JBHT,FMC,CTVA,WY,CTSH,DFS,MAA,ALB,JCI,PRU,WM,GWW,US Dollar,DOV,PPG,OKE,COST,AVY,O,PEP,MDT,L,FIS,ETN,CBRE,AMP,CDW,J,KHC,TDY,NSC,NEE,MKC,ITW,HON,HAS,CVX,AVGO,AIG,MO,BAX,GLW,MAS,ON,DTM WI,DD,KMX,COP,VLO,WELL,TEL,DRI,D,MPC,ULTA,FCX,ZBH,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,SLVM WI,EBAY,NEM,BIO,HOLX,CNP,LKQ,WBA,EVRG,TXT,WPC,LNT,XPO,ATVI,GILD,TTWO,APD,SSNC,BR,CSCO,CHD,DG,VRTX,AKAM,AMGN,PXD,DVN,UNP,BRO,RTX,SLB,AXP,GPC,HD,KDP,FAST,VFC,ACN,CAT,GPN,AME,KMB,FISV,CL,UPS,TSCO,BUWA.,KD WI,PEO.,ALS.,TRVC.,CHV.,PG4.,VMW,INCY,XOM,FLT,MRK,TFX,ROST,SUM
09/16/2021,0.46,0.92,0.91,0.95,0.97,0.9,0.91,0.73,0.73,0.92,0.73,1.05,0.8,0.86,0.82,1.02,0.86,0.88,0.85,0.92,0.91,0.94,0.91,0.77,0.93,0.92,0.9,0.96,0.79,0.93,0.55,0.87,0.63,0.8,0.47,0.6,0.62,0.78,1.02,0.77,0.88,0.87,0.72,0.66,0.75,0.89,0.65,0.72,0.55,0.75,0.51,0.53,0.77,0.75,0.72,0.66,0.76,0.79,0.77,0.5,0.18,0.73,0.69,0.7,0.66,0.0,0.89,0.56,0.58,0.68,0.53,0.88,0.69,0.53,0.79,0.38,0.17,0.82,0.65,0.7,0.5,0.5,0.53,0.19,0.36,0.51,0.94,0.6,0.35,0.35,0.55,0.63,0.29,0.57,0.59,0.34,0.48,0.88,0.83,0.48,0.74,0.54,0.56,0.0,0.55,0.49,0.66,0.5,0.71,0.51,0.39,0.64,0.36,0.53,0.18,0.41,0.31,0.41,0.37,0.49,0.36,0.64,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.38,0.36,0.48,0.36,0.34,0.19,0.33,0.35,0.32,0.35,0.36,0.37,0.34,0.5,0.38,0.16,0.51,0.72,0.58,0.37,0.0,0.0,0.0,0.54,0.19,0.16,0.0,0.2,0.16,0.34,0.0,0.19,0.18,0.18,0.18,0.17,0.0,0.19,0.2,0.0,0.2,0.18,0.16,0.0,0.33,0.2,0.17,0.17,0.0,0.37,0.0,0.18,0.2,0.18,0.17,0.5,0.36,0.22,0.0,0.82,0.37,0.34,0.3,0.19,0.19,0.18,0.18,0.17,0.19,0.17,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
09/17/2021,0.45,0.92,0.91,0.94,0.98,0.91,0.91,0.72,0.73,0.92,0.73,1.07,0.79,0.86,0.83,1.04,0.85,0.88,0.86,0.92,0.9,0.95,0.92,0.78,0.93,0.91,0.9,0.98,0.78,0.94,0.56,0.88,0.63,0.78,0.47,0.59,0.61,0.79,1.03,0.77,0.88,0.88,0.73,0.66,0.71,0.89,0.66,0.72,0.55,0.75,0.51,0.53,0.78,0.75,0.72,0.67,0.76,0.79,0.76,0.51,0.18,0.73,0.69,0.7,0.66,0.0,0.88,0.55,0.57,0.67,0.52,0.86,0.7,0.53,0.78,0.39,0.17,0.8,0.65,0.7,0.5,0.5,0.54,0.19,0.36,0.51,0.94,0.61,0.34,0.35,0.55,0.62,0.29,0.58,0.58,0.33,0.48,0.86,0.83,0.49,0.74,0.54,0.57,0.0,0.56,0.48,0.66,0.5,0.7,0.5,0.38,0.65,0.37,0.52,0.18,0.41,0.31,0.41,0.37,0.49,0.36,0.64,0.5,0.38,0.38,0.35,0.0,0.37,0.19,0.16,0.38,0.36,0.47,0.35,0.34,0.19,0.33,0.35,0.32,0.36,0.36,0.37,0.34,0.5,0.37,0.16,0.51,0.72,0.58,0.37,0.0,0.0,0.0,0.54,0.2,0.17,0.0,0.2,0.16,0.35,0.0,0.19,0.18,0.19,0.19,0.17,0.0,0.19,0.2,0.0,0.2,0.18,0.16,0.0,0.33,0.2,0.17,0.17,0.0,0.37,0.0,0.19,0.2,0.18,0.18,0.5,0.36,0.22,0.0,0.8,0.38,0.34,0.3,0.19,0.19,0.18,0.18,0.17,0.19,0.17,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
09/20/2021,0.45,0.91,0.91,0.95,0.98,0.9,0.92,0.72,0.73,0.92,0.72,1.06,0.77,0.85,0.83,1.02,0.86,0.88,0.84,0.91,0.9,0.94,0.93,0.79,0.93,0.93,0.89,0.96,0.78,0.93,0.55,0.88,0.64,0.8,0.46,0.59,0.61,0.78,1.02,0.76,0.88,0.87,0.73,0.65,0.72,0.9,0.65,0.74,0.55,0.75,0.5,0.52,0.77,0.74,0.73,0.67,0.76,0.78,0.77,0.51,0.18,0.73,0.69,0.68,0.66,0.0,0.89,0.56,0.56,0.68,0.53,0.85,0.7,0.53,0.79,0.39,0.17,0.82,0.65,0.7,0.5,0.5,0.54,0.19,0.36,0.51,0.92,0.6,0.33,0.35,0.54,0.62,0.29,0.58,0.57,0.33,0.48,0.88,0.83,0.49,0.76,0.53,0.56,0.0,0.54,0.49,0.66,0.5,0.71,0.5,0.38,0.64,0.36,0.52,0.19,0.41,0.33,0.41,0.37,0.51,0.36,0.65,0.5,0.38,0.38,0.34,0.0,0.37,0.19,0.16,0.38,0.36,0.48,0.35,0.34,0.19,0.33,0.35,0.31,0.36,0.36,0.36,0.34,0.5,0.38,0.16,0.51,0.73,0.58,0.37,0.0,0.0,0.0,0.53,0.19,0.16,0.0,0.19,0.16,0.36,0.0,0.19,0.18,0.18,0.19,0.17,0.0,0.19,0.2,0.0,0.2,0.18,0.16,0.0,0.34,0.2,0.17,0.17,0.0,0.37,0.0,0.19,0.2,0.18,0.18,0.5,0.36,0.22,0.0,0.81,0.38,0.35,0.31,0.18,0.19,0.18,0.18,0.17,0.19,0.17,0.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
09/21/2021,0.46,0.91,0.91,0.95,0.97,0.9,0.93,0.72,0.72,0.91,0.71,1.06,0.78,0.86,0.82,1.01,0.86,0.91,0.86,0.92,0.89,0.94,0.91,0.79,0.93,0.94,0.92,0.95,0.79,0.92,0.54,0.88,0.66,0.8,0.47,0.59,0.64,0.79,1.02,0.75,0.88,0.86,0.72,0.67,0.73,0.89,0.64,0.75,0.55,0.75,0.5,0.51,0.76,0.72,0.73,0.69,0.76,0.77,0.75,0.51,0.18,0.72,0.69,0.69,0.67,0.0,0.9,0.57,0.55,0.69,0.53,0.84,0.7,0.54,0.79,0.38,0.17,0.79,0.66,0.7,0.51,0.5,0.54,0.18,0.37,0.53,0.92,0.59,0.33,0.35,0.53,0.62,0.3,0.56,0.55,0.32,0.48,0.92,0.82,0.49,0.76,0.54,0.55,0.0,0.54,0.49,0.65,0.48,0.71,0.49,0.38,0.65,0.35,0.53,0.19,0.41,0.33,0.41,0.38,0.5,0.36,0.64,0.49,0.37,0.4,0.34,0.0,0.36,0.18,0.16,0.37,0.36,0.48,0.36,0.33,0.19,0.33,0.34,0.32,0.36,0.36,0.35,0.34,0.48,0.38,0.16,0.5,0.76,0.58,0.38,0.0,0.0,0.0,0.53,0.19,0.16,0.0,0.19,0.15,0.36,0.0,0.18,0.18,0.18,0.18,0.17,0.0,0.19,0.2,0.0,0.19,0.17,0.16,0.0,0.34,0.2,0.17,0.17,0.0,0.37,0.0,0.19,0.2,0.18,0.18,0.5,0.35,0.23,0.0,0.81,0.39,0.35,0.3,0.18,0.19,0.18,0.18,0.17,0.19,0.16,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
09/22/2021,0.46,0.91,0.91,0.95,0.97,0.9,0.93,0.72,0.72,0.91,0.71,1.06,0.78,0.86,0.82,1.01,0.86,0.91,0.86,0.92,0.89,0.94,0.91,0.79,0.93,0.94,0.92,0.95,0.79,0.92,0.54,0.88,0.66,0.8,0.47,0.59,0.64,0.79,1.02,0.75,0.88,0.86,0.72,0.67,0.73,0.89,0.64,0.75,0.55,0.75,0.5,0.51,0.76,0.72,0.73,0.69,0.76,0.77,0.75,0.51,0.18,0.72,0.69,0.69,0.67,0.0,0.9,0.57,0.55,0.69,0.53,0.84,0.7,0.54,0.79,0.38,0.17,0.79,0.66,0.7,0.51,0.5,0.54,0.18,0.37,0.53,0.92,0.59,0.33,0.35,0.53,0.62,0.3,0.56,0.55,0.32,0.48,0.92,0.82,0.49,0.76,0.54,0.55,0.0,0.54,0.49,0.65,0.48,0.71,0.49,0.38,0.65,0.35,0.53,0.19,0.41,0.33,0.41,0.38,0.5,0.36,0.64,0.49,0.37,0.4,0.34,0.0,0.36,0.18,0.16,0.37,0.36,0.48,0.36,0.33,0.19,0.33,0.34,0.32,0.36,0.36,0.35,0.34,0.48,0.38,0.16,0.5,0.76,0.58,0.38,0.0,0.0,0.0,0.53,0.19,0.16,0.0,0.19,0.15,0.36,0.0,0.18,0.18,0.18,0.18,0.17,0.0,0.19,0.2,0.0,0.19,0.17,0.16,0.0,0.34,0.2,0.17,0.17,0.0,0.37,0.0,0.19,0.2,0.18,0.18,0.5,0.35,0.23,0.0,0.81,0.39,0.35,0.3,0.18,0.19,0.18,0.18,0.17,0.19,0.16,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
09/23/2021,0.46,0.91,0.9,0.95,0.98,0.91,0.93,0.71,0.71,0.89,0.72,1.08,0.78,0.86,0.83,1.01,0.85,0.9,0.87,0.92,0.88,0.96,0.91,0.77,0.94,0.93,0.91,0.95,0.79,0.94,0.55,0.89,0.64,0.79,0.47,0.58,0.65,0.78,1.02,0.73,0.87,0.87,0.72,0.67,0.73,0.86,0.65,0.74,0.55,0.72,0.5,0.52,0.77,0.73,0.72,0.69,0.75,0.78,0.74,0.52,0.18,0.73,0.7,0.68,0.67,0.0,0.88,0.56,0.56,0.68,0.52,0.84,0.69,0.54,0.78,0.39,0.17,0.74,0.66,0.71,0.51,0.51,0.54,0.19,0.37,0.53,0.93,0.61,0.34,0.36,0.54,0.62,0.29,0.56,0.55,0.31,0.48,0.92,0.82,0.48,0.74,0.53,0.56,0.0,0.55,0.49,0.64,0.48,0.7,0.49,0.37,0.65,0.35,0.52,0.19,0.41,0.32,0.41,0.38,0.51,0.37,0.63,0.49,0.38,0.4,0.34,0.0,0.36,0.19,0.16,0.37,0.37,0.48,0.35,0.34,0.19,0.33,0.34,0.32,0.36,0.36,0.36,0.34,0.48,0.38,0.16,0.5,0.76,0.58,0.38,0.0,0.0,0.0,0.52,0.2,0.17,0.0,0.19,0.15,0.35,0.0,0.18,0.18,0.19,0.19,0.17,0.0,0.19,0.2,0.0,0.19,0.17,0.16,0.0,0.34,0.2,0.17,0.17,0.0,0.37,0.0,0.19,0.2,0.18,0.18,0.5,0.36,0.22,0.0,0.81,0.39,0.35,0.3,0.19,0.19,0.18,0.18,0.17,0.19,0.15,0.16,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
09/24/2021,0.46,0.92,0.9,0.96,0.99,0.91,0.93,0.71,0.71,0.89,0.72,1.08,0.78,0.87,0.82,1.0,0.84,0.9,0.86,0.92,0.89,0.96,0.91,0.77,0.95,0.94,0.91,0.96,0.79,0.94,0.55,0.89,0.64,0.79,0.47,0.58,0.64,0.79,1.01,0.73,0.87,0.87,0.73,0.67,0.73,0.86,0.65,0.73,0.55,0.72,0.5,0.52,0.77,0.73,0.71,0.69,0.76,0.78,0.73,0.51,0.18,0.74,0.69,0.69,0.67,0.0,0.88,0.56,0.56,0.68,0.52,0.83,0.71,0.54,0.76,0.39,0.17,0.74,0.67,0.7,0.51,0.5,0.55,0.19,0.37,0.54,0.94,0.61,0.33,0.36,0.54,0.63,0.29,0.56,0.55,0.31,0.48,0.92,0.82,0.48,0.74,0.53,0.56,0.0,0.56,0.48,0.65,0.48,0.7,0.49,0.37,0.64,0.35,0.53,0.19,0.39,0.32,0.42,0.38,0.5,0.36,0.64,0.49,0.38,0.41,0.33,0.0,0.36,0.19,0.16,0.37,0.37,0.47,0.35,0.34,0.19,0.33,0.34,0.32,0.36,0.37,0.36,0.34,0.47,0.39,0.16,0.5,0.76,0.58,0.38,0.0,0.0,0.0,0.52,0.2,0.17,0.0,0.19,0.15,0.35,0.0,0.18,0.18,0.19,0.19,0.17,0.0,0.19,0.2,0.0,0.19,0.17,0.16,0.0,0.33,0.2,0.17,0.17,0.0,0.36,0.0,0.19,0.2,0.18,0.18,0.49,0.35,0.22,0.0,0.8,0.39,0.36,0.3,0.19,0.18,0.18,0.18,0.17,0.19,0.15,0.16,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
09/27/2021,0.45,0.91,0.9,0.97,0.98,0.91,0.92,0.74,0.73,0.89,0.72,1.06,0.76,0.85,0.81,0.93,0.89,0.88,0.84,0.91,0.89,0.92,0.88,0.8,0.94,0.98,0.91,0.96,0.77,0.93,0.54,0.88,0.67,0.8,0.48,0.6,0.62,0.79,1.02,0.75,0.87,0.88,0.72,0.66,0.72,0.89,0.64,0.72,0.55,0.74,0.49,0.51,0.76,0.71,0.74,0.68,0.76,0.76,0.76,0.52,0.18,0.72,0.69,0.67,0.66,0.0,0.91,0.59,0.55,0.71,0.55,0.84,0.71,0.53,0.76,0.4,0.17,0.75,0.66,0.7,0.5,0.51,0.56,0.19,0.36,0.53,0.93,0.6,0.33,0.35,0.53,0.56,0.29,0.58,0.56,0.32,0.48,0.94,0.81,0.49,0.77,0.55,0.54,0.0,0.54,0.49,0.66,0.48,0.73,0.5,0.38,0.62,0.36,0.54,0.19,0.4,0.34,0.41,0.37,0.51,0.36,0.66,0.49,0.37,0.41,0.34,0.0,0.37,0.18,0.16,0.38,0.36,0.48,0.37,0.34,0.18,0.33,0.34,0.31,0.36,0.38,0.37,0.34,0.48,0.38,0.15,0.51,0.79,0.59,0.39,0.0,0.0,0.0,0.53,0.19,0.16,0.0,0.19,0.15,0.37,0.0,0.18,0.18,0.18,0.19,0.17,0.0,0.19,0.2,0.0,0.19,0.18,0.16,0.0,0.33,0.2,0.17,0.17,0.0,0.36,0.0,0.19,0.2,0.18,0.18,0.49,0.35,0.23,0.0,0.81,0.4,0.38,0.31,0.18,0.19,0.19,0.18,0.18,0.19,0.15,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/28/2021,0.45,0.9,0.9,0.95,0.97,0.9,0.92,0.74,0.73,0.89,0.71,1.05,0.76,0.84,0.8,0.91,0.89,0.87,0.83,0.91,0.91,0.92,0.89,0.8,0.93,0.98,0.91,0.95,0.78,0.92,0.54,0.88,0.67,0.8,0.47,0.59,0.62,0.79,1.01,0.75,0.87,0.87,0.72,0.65,0.71,0.9,0.63,0.71,0.55,0.74,0.49,0.51,0.76,0.7,0.74,0.69,0.76,0.76,0.75,0.53,0.18,0.72,0.68,0.66,0.66,0.0,0.91,0.59,0.54,0.71,0.55,0.83,0.71,0.53,0.75,0.39,0.17,0.76,0.66,0.71,0.49,0.52,0.56,0.19,0.36,0.53,0.94,0.59,0.34,0.35,0.53,0.55,0.29,0.57,0.55,0.32,0.49,0.96,0.8,0.48,0.79,0.55,0.54,0.0,0.53,0.49,0.65,0.48,0.74,0.49,0.39,0.61,0.36,0.55,0.19,0.4,0.34,0.41,0.37,0.51,0.36,0.66,0.49,0.37,0.41,0.34,0.0,0.36,0.18,0.16,0.39,0.36,0.48,0.37,0.34,0.18,0.33,0.34,0.31,0.36,0.38,0.37,0.34,0.47,0.39,0.15,0.5,0.78,0.59,0.4,0.0,0.0,0.0,0.54,0.19,0.16,0.0,0.19,0.15,0.37,0.0,0.18,0.18,0.18,0.18,0.17,0.0,0.19,0.2,0.0,0.19,0.18,0.16,0.0,0.33,0.19,0.17,0.17,0.0,0.36,0.0,0.19,0.2,0.18,0.18,0.5,0.34,0.23,0.0,0.8,0.4,0.39,0.31,0.18,0.19,0.19,0.18,0.18,0.19,0.15,0.17,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95000000000002
09/29/2021,0.45,0.9,0.9,0.95,0.97,0.9,0.92,0.74,0.73,0.89,0.71,1.05,0.76,0.84,0.8,0.91,0.89,0.87,0.83,0.91,0.91,0.92,0.89,0.8,0.93,0.98,0.91,0.95,0.78,0.92,0.54,0.88,0.67,0.8,0.47,0.59,0.62,0.79,1.01,0.75,0.87,0.87,0.72,0.65,0.71,0.9,0.63,0.71,0.55,0.74,0.49,0.51,0.76,0.7,0.74,0.69,0.76,0.76,0.75,0.53,0.18,0.72,0.68,0.66,0.66,0.0,0.91,0.59,0.54,0.71,0.55,0.83,0.71,0.53,0.75,0.39,0.17,0.76,0.66,0.71,0.49,0.52,0.56,0.19,0.36,0.53,0.94,0.59,0.34,0.35,0.53,0.55,0.29,0.57,0.55,0.32,0.49,0.96,0.8,0.48,0.79,0.55,0.54,0.0,0.53,0.49,0.65,0.48,0.74,0.49,0.39,0.61,0.36,0.55,0.19,0.4,0.34,0.41,0.37,0.51,0.36,0.66,0.49,0.37,0.41,0.34,0.0,0.36,0.18,0.16,0.39,0.36,0.48,0.37,0.34,0.18,0.33,0.34,0.31,0.36,0.38,0.37,0.34,0.47,0.39,0.15,0.5,0.78,0.59,0.4,0.0,0.0,0.0,0.54,0.19,0.16,0.0,0.19,0.15,0.37,0.0,0.18,0.18,0.18,0.18,0.17,0.0,0.19,0.2,0.0,0.19,0.18,0.16,0.0,0.33,0.19,0.17,0.17,0.0,0.36,0.0,0.19,0.2,0.18,0.18,0.5,0.34,0.23,0.0,0.8,0.4,0.39,0.31,0.18,0.19,0.19,0.18,0.18,0.19,0.15,0.17,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95000000000002
09/30/2021,0.43,0.9,0.91,0.96,0.94,0.9,0.92,0.75,0.75,0.89,0.69,1.02,0.75,0.83,0.79,0.9,0.92,0.87,0.83,0.91,0.92,0.92,0.87,0.81,0.93,0.99,0.9,0.94,0.78,0.91,0.53,0.87,0.68,0.8,0.46,0.6,0.63,0.79,1.02,0.76,0.87,0.85,0.71,0.65,0.71,0.9,0.62,0.72,0.55,0.75,0.51,0.49,0.74,0.69,0.76,0.69,0.75,0.74,0.77,0.51,0.19,0.72,0.68,0.69,0.67,0.0,0.92,0.6,0.53,0.75,0.57,0.86,0.7,0.52,0.76,0.38,0.17,0.78,0.65,0.7,0.48,0.52,0.55,0.18,0.36,0.53,0.92,0.58,0.34,0.34,0.52,0.54,0.3,0.57,0.56,0.32,0.49,0.97,0.8,0.47,0.82,0.56,0.53,0.0,0.52,0.5,0.67,0.48,0.77,0.49,0.4,0.63,0.35,0.56,0.19,0.39,0.36,0.4,0.36,0.51,0.35,0.67,0.49,0.37,0.4,0.35,0.0,0.36,0.18,0.17,0.39,0.35,0.48,0.38,0.34,0.18,0.33,0.34,0.31,0.36,0.38,0.37,0.34,0.49,0.38,0.15,0.51,0.77,0.59,0.4,0.0,0.0,0.0,0.54,0.19,0.16,0.0,0.19,0.15,0.38,0.0,0.18,0.17,0.18,0.18,0.17,0.0,0.18,0.2,0.0,0.19,0.18,0.16,0.0,0.33,0.19,0.17,0.17,0.0,0.36,0.0,0.18,0.21,0.18,0.17,0.49,0.34,0.23,0.0,0.81,0.4,0.39,0.32,0.17,0.19,0.19,0.18,0.18,0.19,0.16,0.16,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999996
