,AAPL,MSFT,JPM,INTC,BAC,T,PG,JNJ,XOM,GOOGL,GOOG,BRK.B,ORCL,WFC,HD,C,CSCO,V,VZ,ABBV,CVX,BMY,MRK,AMGN,PFE,CHTR,PEP,UNH,LOW,PM,FB,AVGO,MO,UNP,MA,MCD,HON,KO,GS,IBM,TXN,QCOM,MS,BIIB,EBAY,USB,JCI,WMT,GILD,LIN,ACN,CMCSA,COP,NKE,CI,PNC,SBUX,MMM,CAT,HPQ,ABT,LMT,MDT,ADBE,BLK,MDLZ,UPS,BKNG,ANTM,LLY,AXP,PGR,RTX,PRU,TGT,LRCX,BK,TMO,DG,MET,CL,CSX,LHX,NSC,ALL,ATUS,ADP,REGN,TFC,CVS,ETN,BX,CB,NOC,KMB,SO,NEE,AMT,CCI,AMP,PSX,WBA,AFL,SYF,AON,CTSH,LYB,ITW,ORLY,KMI,SHW,XTSLA,DOW,ICE,DE,D,TROW,HUM,SCHW,WMB,STT,PYPL,AMAT,MPC,TRV,VLO,EMR,PLD,AZO,CMI,SPGI,GD,COST,DELL,STX,NXPI,MCK,NEM,KR,DVA,AIG,KLAC,EXC,DUK,COF,ADI,CERN,SYY,DFS,WM,PSA,AEP,EL,GIS,YUM,DD,BAX,NTRS,APD,CME,BA,CLX,OKE,INTU,TEL,FIS,HCA,NTAP,CFG,NLOK,HPE,GLW,A,GPN,NLY,MTB,TJX,PANW,INFO,WAT,MMC,FITB,FISV,SBAC,CTXS,PEG,VFC,IP,RF,SWKS,BBY,XLNX,APH,KEY,CE,MAS,ROK,EQH,WEC,EOG,TT,PAYX,MCO,ZTS,MTD,AVB,USD,ANSGR.IS,EA,DGX,LSXMK,HSY,CDW,MSCI,SPG,CMA,VOYA,MSI,NRG,CTAS,ALLY,DPZ,HIG,KHC,HBAN,LBRDK,LUMN,AGNC,PFG,NUE,ADM,n/a,PXD,STZ,SRE,VMW,VRTX,FLT,SLM,CAH,JEF,CAG,NVR,FE,XRX,PCAR,CINF,BXP,AGO,GDDY,GPC,LEN,HOLX,CSL,PPL,EXPE,ABC,CHD,SLG,AMG,DHI,MAA,DISCK,WPC,CF,EVRG,L,IQV,ED,BEN,RJF,HLT,SJM,DAL,IVZ,OVV,OMF,FNF,WU,IRM,K,WHR,OMC,SUM
01/10/2022,4.66,3.95,2.65,1.63,2.15,2.08,1.84,1.46,1.64,1.66,1.55,2.11,1.35,1.21,1.34,1.23,0.93,1.11,1.11,1.11,1.06,1.1,0.87,0.84,0.93,0.82,0.75,0.8,0.93,0.81,1.6,0.72,0.79,0.79,0.65,0.53,0.59,0.68,0.63,0.68,0.49,0.56,0.82,0.53,0.54,0.5,0.25,0.57,0.45,0.53,0.46,0.46,0.45,0.25,0.65,0.38,0.26,0.43,0.41,0.57,0.44,0.44,0.33,0.25,0.36,0.39,0.34,0.14,0.34,0.34,0.39,0.33,0.42,0.36,0.44,0.33,0.38,0.24,0.33,0.36,0.31,0.28,0.25,0.33,0.37,0.24,0.29,0.2,0.32,0.29,0.21,0.27,0.39,0.28,0.23,0.27,0.29,0.11,0.24,0.24,0.22,0.21,0.27,0.26,0.22,0.19,0.13,0.21,0.21,0.22,0.25,0.14,0.24,0.16,0.21,0.32,0.17,0.11,0.13,0.19,0.0,0.17,0.21,0.26,0.22,0.2,0.2,0.18,0.22,0.2,0.13,0.2,0.18,0.19,0.2,0.25,0.16,0.23,0.19,0.0,0.23,0.15,0.16,0.15,0.38,0.17,0.16,0.13,0.18,0.15,0.12,0.12,0.14,0.16,0.14,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.11,0.13,0.13,0.22,0.32,0.0,0.12,0.11,0.0,0.0,0.0,0.18,0.11,0.0,0.15,0.11,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.16,0.12,0.12,0.0,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.13,0.13,0.14,0.13,0.11,0.0,0.11,0.15,0.0,0.0,0.0,0.12,0.12,0.12,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65
01/11/2022,4.66,3.94,2.67,1.61,2.19,2.09,1.84,1.48,1.65,1.64,1.54,2.15,1.36,1.23,1.3,1.24,0.93,1.1,1.11,1.11,1.07,1.12,0.89,0.85,0.94,0.79,0.75,0.78,0.9,0.83,1.6,0.69,0.79,0.79,0.65,0.52,0.6,0.68,0.63,0.67,0.47,0.55,0.83,0.52,0.53,0.51,0.25,0.57,0.45,0.53,0.45,0.46,0.46,0.24,0.67,0.38,0.25,0.44,0.42,0.56,0.44,0.44,0.33,0.24,0.36,0.39,0.34,0.14,0.34,0.34,0.4,0.34,0.42,0.36,0.43,0.31,0.38,0.24,0.33,0.36,0.3,0.28,0.25,0.33,0.38,0.24,0.29,0.2,0.33,0.29,0.21,0.26,0.4,0.28,0.23,0.27,0.29,0.11,0.24,0.24,0.22,0.21,0.27,0.27,0.22,0.19,0.13,0.21,0.2,0.22,0.24,0.14,0.25,0.16,0.22,0.32,0.17,0.11,0.13,0.2,0.0,0.17,0.21,0.27,0.22,0.2,0.2,0.18,0.21,0.21,0.13,0.2,0.17,0.18,0.2,0.24,0.16,0.24,0.19,0.0,0.24,0.15,0.16,0.15,0.39,0.16,0.16,0.13,0.18,0.15,0.12,0.12,0.14,0.16,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.31,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.15,0.11,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.14,0.0,0.0,0.16,0.12,0.12,0.0,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.13,0.13,0.14,0.13,0.11,0.0,0.11,0.14,0.0,0.15,0.0,0.12,0.12,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69
01/12/2022,4.66,3.94,2.67,1.61,2.19,2.09,1.84,1.48,1.65,1.64,1.54,2.15,1.36,1.23,1.3,1.24,0.93,1.1,1.11,1.11,1.07,1.12,0.89,0.85,0.94,0.79,0.75,0.78,0.9,0.83,1.6,0.69,0.79,0.79,0.65,0.52,0.6,0.68,0.63,0.67,0.47,0.55,0.83,0.52,0.53,0.51,0.25,0.57,0.45,0.53,0.45,0.46,0.46,0.24,0.67,0.38,0.25,0.44,0.42,0.56,0.44,0.44,0.33,0.24,0.36,0.39,0.34,0.14,0.34,0.34,0.4,0.34,0.42,0.36,0.43,0.31,0.38,0.24,0.33,0.36,0.3,0.28,0.25,0.33,0.38,0.24,0.29,0.2,0.33,0.29,0.21,0.26,0.4,0.28,0.23,0.27,0.29,0.11,0.24,0.24,0.22,0.21,0.27,0.27,0.22,0.19,0.13,0.21,0.2,0.22,0.24,0.14,0.25,0.16,0.22,0.32,0.17,0.11,0.13,0.2,0.0,0.17,0.21,0.27,0.22,0.2,0.2,0.18,0.21,0.21,0.13,0.2,0.17,0.18,0.2,0.24,0.16,0.24,0.19,0.0,0.24,0.15,0.16,0.15,0.39,0.16,0.16,0.13,0.18,0.15,0.12,0.12,0.14,0.16,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.31,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.15,0.11,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.14,0.0,0.0,0.16,0.12,0.12,0.0,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.13,0.13,0.14,0.13,0.11,0.0,0.11,0.14,0.0,0.15,0.0,0.12,0.12,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69
01/13/2022,4.66,3.94,2.67,1.66,2.18,2.1,1.81,1.47,1.64,1.66,1.55,2.15,1.39,1.24,1.28,1.24,0.94,1.07,1.11,1.12,1.07,1.17,0.91,0.86,0.95,0.79,0.75,0.79,0.89,0.84,1.58,0.7,0.81,0.78,0.64,0.52,0.6,0.68,0.63,0.67,0.48,0.54,0.83,0.53,0.52,0.51,0.25,0.57,0.45,0.53,0.45,0.46,0.46,0.23,0.67,0.38,0.25,0.43,0.41,0.57,0.44,0.44,0.33,0.25,0.35,0.39,0.33,0.14,0.34,0.34,0.4,0.35,0.42,0.36,0.43,0.31,0.38,0.24,0.33,0.37,0.3,0.27,0.25,0.32,0.38,0.24,0.28,0.21,0.33,0.3,0.2,0.26,0.39,0.28,0.23,0.27,0.28,0.11,0.23,0.24,0.23,0.21,0.27,0.27,0.22,0.18,0.13,0.21,0.2,0.22,0.24,0.13,0.24,0.15,0.22,0.32,0.17,0.11,0.13,0.2,0.0,0.16,0.2,0.26,0.22,0.2,0.2,0.18,0.21,0.2,0.13,0.2,0.17,0.19,0.2,0.24,0.16,0.24,0.19,0.0,0.24,0.15,0.16,0.15,0.4,0.17,0.16,0.13,0.19,0.15,0.12,0.12,0.14,0.16,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.11,0.12,0.13,0.22,0.31,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.15,0.11,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.0,0.16,0.12,0.12,0.0,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.13,0.13,0.14,0.13,0.11,0.0,0.11,0.14,0.0,0.15,0.0,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73
01/14/2022,4.7,3.92,2.65,1.67,2.18,2.08,1.78,1.45,1.7,1.67,1.56,2.14,1.37,1.25,1.27,1.26,0.94,1.08,1.09,1.12,1.09,1.16,0.9,0.86,0.95,0.79,0.74,0.79,0.89,0.84,1.6,0.69,0.78,0.76,0.64,0.51,0.6,0.68,0.63,0.66,0.48,0.56,0.84,0.54,0.53,0.51,0.25,0.57,0.45,0.53,0.45,0.46,0.47,0.23,0.68,0.38,0.24,0.43,0.41,0.57,0.43,0.44,0.33,0.25,0.35,0.39,0.32,0.14,0.35,0.34,0.4,0.34,0.42,0.36,0.43,0.31,0.38,0.24,0.32,0.37,0.3,0.27,0.25,0.32,0.38,0.24,0.28,0.21,0.33,0.3,0.2,0.27,0.39,0.28,0.23,0.27,0.28,0.11,0.23,0.24,0.23,0.21,0.27,0.27,0.22,0.19,0.13,0.21,0.2,0.23,0.24,0.16,0.25,0.15,0.22,0.32,0.17,0.11,0.14,0.2,0.0,0.17,0.21,0.27,0.22,0.21,0.2,0.17,0.21,0.2,0.13,0.2,0.17,0.19,0.2,0.25,0.16,0.24,0.19,0.0,0.24,0.15,0.15,0.15,0.4,0.17,0.16,0.13,0.19,0.15,0.12,0.12,0.14,0.15,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.31,0.0,0.12,0.0,0.0,0.0,0.0,0.17,0.11,0.11,0.15,0.1,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.14,0.0,0.0,0.16,0.12,0.12,0.0,0.14,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.13,0.13,0.14,0.13,0.11,0.0,0.11,0.14,0.0,0.14,0.0,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.77
01/17/2022,4.65,3.82,2.68,1.65,2.17,2.13,1.78,1.43,1.69,1.66,1.56,2.16,1.37,1.26,1.27,1.27,0.93,1.09,1.1,1.09,1.09,1.15,0.9,0.86,0.93,0.8,0.75,0.79,0.9,0.85,1.57,0.67,0.8,0.77,0.65,0.51,0.61,0.69,0.62,0.67,0.48,0.55,0.81,0.53,0.51,0.52,0.25,0.57,0.45,0.53,0.44,0.47,0.48,0.23,0.69,0.39,0.24,0.44,0.42,0.56,0.42,0.45,0.34,0.25,0.35,0.39,0.32,0.14,0.35,0.33,0.39,0.34,0.43,0.37,0.43,0.32,0.39,0.23,0.31,0.37,0.3,0.27,0.25,0.32,0.38,0.24,0.28,0.2,0.34,0.3,0.21,0.27,0.39,0.28,0.23,0.27,0.28,0.11,0.23,0.24,0.23,0.21,0.28,0.27,0.22,0.19,0.13,0.21,0.2,0.23,0.24,0.15,0.25,0.15,0.22,0.32,0.16,0.11,0.13,0.2,0.0,0.16,0.21,0.27,0.22,0.21,0.2,0.18,0.21,0.21,0.12,0.2,0.17,0.19,0.2,0.24,0.16,0.24,0.2,0.1,0.24,0.15,0.16,0.15,0.41,0.16,0.16,0.13,0.19,0.15,0.12,0.12,0.14,0.16,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.11,0.12,0.13,0.22,0.31,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.15,0.0,0.0,0.0,0.13,0.16,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.0,0.17,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.13,0.13,0.14,0.13,0.0,0.0,0.11,0.14,0.0,0.17,0.0,0.12,0.12,0.12,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69
01/18/2022,4.67,3.88,2.52,1.68,2.13,2.16,1.8,1.43,1.72,1.67,1.56,2.18,1.37,1.3,1.22,1.26,0.93,1.08,1.09,1.11,1.11,1.16,0.9,0.88,0.93,0.79,0.76,0.79,0.87,0.86,1.6,0.67,0.81,0.76,0.65,0.5,0.61,0.69,0.6,0.67,0.49,0.57,0.78,0.53,0.51,0.53,0.24,0.57,0.45,0.52,0.43,0.47,0.49,0.23,0.69,0.38,0.24,0.43,0.43,0.56,0.41,0.45,0.34,0.25,0.34,0.4,0.32,0.14,0.35,0.32,0.38,0.34,0.43,0.37,0.42,0.34,0.39,0.23,0.3,0.37,0.3,0.27,0.26,0.32,0.38,0.23,0.28,0.2,0.34,0.3,0.21,0.26,0.39,0.28,0.23,0.27,0.28,0.1,0.23,0.24,0.24,0.21,0.28,0.27,0.21,0.19,0.14,0.21,0.2,0.23,0.23,0.17,0.25,0.15,0.22,0.32,0.16,0.11,0.14,0.21,0.0,0.16,0.23,0.28,0.22,0.21,0.2,0.18,0.21,0.21,0.12,0.21,0.16,0.19,0.19,0.25,0.16,0.24,0.19,0.1,0.24,0.16,0.16,0.15,0.41,0.17,0.16,0.13,0.19,0.14,0.12,0.12,0.13,0.16,0.12,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.32,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.14,0.0,0.0,0.0,0.12,0.17,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.17,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.13,0.0,0.0,0.11,0.14,0.0,0.14,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66
01/19/2022,4.67,3.88,2.52,1.68,2.13,2.16,1.8,1.43,1.72,1.67,1.56,2.18,1.37,1.3,1.22,1.26,0.93,1.08,1.09,1.11,1.11,1.16,0.9,0.88,0.93,0.79,0.76,0.79,0.87,0.86,1.6,0.67,0.81,0.76,0.65,0.5,0.61,0.69,0.6,0.67,0.49,0.57,0.78,0.53,0.51,0.53,0.24,0.57,0.45,0.52,0.43,0.47,0.49,0.23,0.69,0.38,0.24,0.43,0.43,0.56,0.41,0.45,0.34,0.25,0.34,0.4,0.32,0.14,0.35,0.32,0.38,0.34,0.43,0.37,0.42,0.34,0.39,0.23,0.3,0.37,0.3,0.27,0.26,0.32,0.38,0.23,0.28,0.2,0.34,0.3,0.21,0.26,0.39,0.28,0.23,0.27,0.28,0.1,0.23,0.24,0.24,0.21,0.28,0.27,0.21,0.19,0.14,0.21,0.2,0.23,0.23,0.17,0.25,0.15,0.22,0.32,0.16,0.11,0.14,0.21,0.0,0.16,0.23,0.28,0.22,0.21,0.2,0.18,0.21,0.21,0.12,0.21,0.16,0.19,0.19,0.25,0.16,0.24,0.19,0.1,0.24,0.16,0.16,0.15,0.41,0.17,0.16,0.13,0.19,0.14,0.12,0.12,0.13,0.16,0.12,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.32,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.14,0.0,0.0,0.0,0.12,0.17,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.17,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.13,0.0,0.0,0.11,0.14,0.0,0.14,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66
01/20/2022,4.67,3.88,2.52,1.68,2.13,2.16,1.8,1.43,1.72,1.67,1.56,2.18,1.37,1.3,1.22,1.26,0.93,1.08,1.09,1.11,1.11,1.16,0.9,0.88,0.93,0.79,0.76,0.79,0.87,0.86,1.6,0.67,0.81,0.76,0.65,0.5,0.61,0.69,0.6,0.67,0.49,0.57,0.78,0.53,0.51,0.53,0.24,0.57,0.45,0.52,0.43,0.47,0.49,0.23,0.69,0.38,0.24,0.43,0.43,0.56,0.41,0.45,0.34,0.25,0.34,0.4,0.32,0.14,0.35,0.32,0.38,0.34,0.43,0.37,0.42,0.34,0.39,0.23,0.3,0.37,0.3,0.27,0.26,0.32,0.38,0.23,0.28,0.2,0.34,0.3,0.21,0.26,0.39,0.28,0.23,0.27,0.28,0.1,0.23,0.24,0.24,0.21,0.28,0.27,0.21,0.19,0.14,0.21,0.2,0.23,0.23,0.17,0.25,0.15,0.22,0.32,0.16,0.11,0.14,0.21,0.0,0.16,0.23,0.28,0.22,0.21,0.2,0.18,0.21,0.21,0.12,0.21,0.16,0.19,0.19,0.25,0.16,0.24,0.19,0.1,0.24,0.16,0.16,0.15,0.41,0.17,0.16,0.13,0.19,0.14,0.12,0.12,0.13,0.16,0.12,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.32,0.0,0.12,0.1,0.0,0.0,0.0,0.17,0.11,0.11,0.14,0.0,0.0,0.0,0.12,0.17,0.17,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.17,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.13,0.0,0.0,0.11,0.14,0.0,0.14,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66
01/21/2022,4.66,3.85,2.45,1.67,2.09,2.21,1.8,1.44,1.78,1.66,1.55,2.19,1.35,1.29,1.23,1.25,0.92,1.11,1.11,1.14,1.13,1.18,0.92,0.89,0.93,0.77,0.76,0.79,0.87,0.86,1.55,0.66,0.82,0.75,0.65,0.51,0.61,0.7,0.57,0.67,0.48,0.55,0.76,0.53,0.5,0.53,0.24,0.57,0.45,0.51,0.43,0.46,0.51,0.23,0.7,0.38,0.23,0.44,0.43,0.56,0.41,0.47,0.34,0.25,0.34,0.4,0.32,0.14,0.35,0.33,0.38,0.35,0.43,0.37,0.42,0.32,0.39,0.23,0.3,0.38,0.3,0.26,0.26,0.31,0.38,0.22,0.28,0.21,0.34,0.3,0.21,0.26,0.39,0.29,0.23,0.27,0.28,0.11,0.23,0.24,0.24,0.21,0.28,0.26,0.21,0.19,0.14,0.22,0.2,0.23,0.23,0.18,0.26,0.15,0.22,0.32,0.16,0.11,0.14,0.21,0.0,0.16,0.21,0.28,0.22,0.22,0.2,0.18,0.21,0.21,0.12,0.21,0.16,0.19,0.19,0.24,0.16,0.25,0.19,0.0,0.24,0.15,0.16,0.15,0.4,0.16,0.17,0.13,0.18,0.15,0.12,0.12,0.13,0.16,0.13,0.17,0.13,0.11,0.13,0.12,0.0,0.12,0.12,0.12,0.13,0.22,0.31,0.0,0.12,0.11,0.0,0.0,0.0,0.17,0.11,0.11,0.14,0.0,0.0,0.0,0.12,0.17,0.17,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.17,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.15,0.12,0.0,0.0,0.11,0.14,0.0,0.14,0.0,0.12,0.12,0.12,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62
01/24/2022,4.6,3.91,2.44,1.62,2.11,2.22,1.89,1.45,1.81,1.66,1.55,2.17,1.33,1.28,1.19,1.26,0.91,1.12,1.13,1.13,1.14,1.2,0.92,0.89,0.94,0.77,0.78,0.81,0.83,0.88,1.58,0.63,0.83,0.78,0.66,0.51,0.6,0.71,0.57,0.68,0.47,0.52,0.82,0.52,0.5,0.49,0.24,0.58,0.44,0.53,0.43,0.47,0.51,0.23,0.71,0.37,0.23,0.44,0.42,0.55,0.42,0.47,0.34,0.25,0.34,0.41,0.32,0.14,0.36,0.33,0.38,0.35,0.43,0.37,0.43,0.3,0.38,0.24,0.31,0.37,0.31,0.27,0.26,0.32,0.38,0.23,0.28,0.21,0.33,0.3,0.2,0.26,0.4,0.29,0.23,0.28,0.29,0.11,0.23,0.24,0.24,0.21,0.28,0.26,0.22,0.19,0.13,0.21,0.2,0.23,0.23,0.21,0.25,0.15,0.22,0.33,0.15,0.12,0.14,0.21,0.0,0.16,0.2,0.28,0.23,0.21,0.2,0.18,0.21,0.21,0.12,0.21,0.16,0.19,0.18,0.23,0.17,0.26,0.19,0.0,0.24,0.14,0.16,0.15,0.39,0.16,0.17,0.13,0.18,0.15,0.12,0.13,0.13,0.16,0.13,0.17,0.13,0.1,0.13,0.13,0.0,0.12,0.11,0.12,0.13,0.22,0.31,0.0,0.12,0.11,0.0,0.0,0.0,0.17,0.11,0.1,0.14,0.11,0.0,0.0,0.13,0.16,0.17,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.16,0.12,0.12,0.0,0.14,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.12,0.1,0.0,0.11,0.13,0.0,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.81
